,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
MBL1P,0.0,0.0,0.25,0.0,0.25,0.0
KCNAB2,113.5,113.25,97.75,11.666666666666666,79.25,77.5
ELP1,4.25,4.25,6.75,2.3333333333333335,1.5,2.25
IFITM1,8.25,7.0,10.75,0.0,1.5,3.5
HAT1,8.25,5.25,11.75,4.0,6.25,4.75
GAS7,33.25,13.0,44.75,4.0,4.25,6.25
DGKZ,6.0,5.75,3.5,2.6666666666666665,5.75,5.25
DGKE,21.5,17.5,30.0,8.333333333333334,20.75,10.0
DGKD,50.0,26.25,52.25,4.666666666666667,22.25,20.75
DDO,0.0,0.5,0.0,0.0,0.0,0.25
CST7,1.5,2.25,1.0,0.0,0.0,2.5
YBX3,25.75,33.5,42.5,9.666666666666666,16.5,17.5
COPS3,34.0,32.5,55.5,3.6666666666666665,18.0,25.25
CHST1,0.0,0.0,0.0,0.0,0.0,0.0
CBX4,70.75,187.0,90.5,4.333333333333333,23.75,112.25
CAMK1,1.5,0.25,1.0,0.0,0.0,0.75
API5,31.25,16.75,36.25,2.3333333333333335,16.75,12.0
AGPS,28.75,10.5,40.75,5.333333333333333,19.0,10.25
PPFIA3,5.75,7.75,3.25,0.0,15.75,3.5
APOL1,3.0,5.0,2.25,0.0,1.75,2.0
LMO4,43.25,17.75,48.25,6.0,11.25,7.0
PIR,0.75,0.0,0.0,0.0,0.0,0.25
CGGBP1,62.75,18.0,101.75,6.0,35.0,13.75
AP3B1,4.75,3.75,8.75,0.3333333333333333,6.25,0.0
FCN3,0.0,0.0,0.0,0.0,0.0,0.0
BLZF1,10.0,4.75,15.5,0.3333333333333333,5.0,1.75
LGR5,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAPK5,3.0,2.25,5.5,1.0,0.75,2.25
INE2,0.0,0.0,0.0,0.0,0.0,0.0
INE1,4.25,4.5,4.25,0.3333333333333333,1.5,2.5
BHLHE40,279.75,270.0,537.25,19.333333333333332,69.75,126.25
PIAS1,53.25,37.25,93.0,3.6666666666666665,18.5,15.5
CDC14B,0.0,0.0,0.5,0.0,0.25,0.0
CDC14A,17.25,5.75,28.25,1.6666666666666667,10.75,5.75
TCAP,0.0,0.25,0.25,0.0,0.0,0.0
CDK10,14.5,8.25,13.0,0.3333333333333333,7.5,6.25
PRPF18,5.0,2.75,5.5,0.0,1.75,1.0
DEGS1,70.5,33.5,94.5,4.0,23.0,26.75
DENR,36.75,10.25,45.75,4.0,8.25,7.0
THOC5,3.75,2.25,6.0,0.0,1.5,1.0
KMO,0.75,0.5,1.25,0.3333333333333333,0.25,0.0
YARS1,41.5,21.75,55.25,2.6666666666666665,26.75,18.75
PDXK,59.5,24.75,55.5,8.333333333333334,37.5,22.25
MADD,36.75,23.25,35.75,5.333333333333333,18.75,17.5
RRP1,11.75,17.75,13.0,1.0,5.0,14.0
MKNK1,31.5,25.25,40.75,2.0,33.25,19.25
KHSRP,88.0,44.0,104.0,4.666666666666667,22.0,17.25
CASK,0.75,1.0,2.0,0.0,1.0,0.75
AKR7A2,20.0,12.75,15.25,1.0,11.25,9.25
PRKRA,6.25,3.5,12.25,0.0,2.25,1.75
STK16,12.5,14.5,17.0,1.6666666666666667,9.0,5.75
TMEFF1,0.0,0.25,0.25,0.0,0.0,0.0
RGS20,0.25,0.0,0.0,0.0,0.0,0.0
NOP14,28.25,16.5,38.25,3.6666666666666665,11.5,9.25
FAM193A,28.75,17.25,37.25,5.666666666666667,12.75,9.0
SLC25A12,17.75,13.0,29.25,1.3333333333333333,7.75,6.5
PLA2G4C,0.0,0.0,0.0,0.0,0.0,0.0
RUVBL1,18.0,10.5,23.75,0.0,6.25,5.0
RDH16,0.5,0.25,0.0,0.0,0.0,0.0
KLF7,20.5,17.5,25.75,5.333333333333333,16.25,15.75
PLPP1,1.0,0.75,3.0,0.0,0.0,0.5
PLPP3,0.0,0.25,0.0,0.0,0.0,0.0
STC2,0.75,3.75,0.75,0.0,0.5,1.5
USO1,12.75,2.75,15.5,1.0,7.0,1.75
NPFF,0.0,0.25,0.25,0.3333333333333333,0.0,0.0
CDK13,38.0,8.5,50.0,4.666666666666667,15.25,5.25
PDE8B,0.0,0.0,0.0,0.0,0.0,0.0
ASMTL,0.5,0.5,1.5,0.3333333333333333,0.25,0.25
PSMG1,34.25,24.75,54.5,2.3333333333333335,12.5,15.25
RFXANK,2.75,2.75,3.0,0.0,0.75,3.0
TP63,0.0,0.25,0.25,0.0,0.5,0.0
JRK,168.0,108.75,215.0,5.0,72.0,70.0
HSD17B6,0.0,0.0,0.0,0.0,0.0,0.0
DNAH17,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,58.75,100.0,60.0,22.0,75.25,68.5
RTCA,11.5,4.0,14.25,1.3333333333333333,2.75,1.75
RNASET2,0.25,0.5,1.0,0.0,0.5,0.25
SSNA1,15.5,11.75,14.75,0.0,10.75,12.5
EIF4EBP3,4.75,1.0,5.25,1.0,1.25,1.75
OASL,2.0,4.0,1.0,0.0,0.75,1.5
AOC3,0.5,0.25,0.75,0.0,0.75,0.25
PCDHGB4,27.0,6.5,28.25,2.6666666666666665,24.25,8.75
DCHS1,0.5,1.0,0.25,0.0,0.0,0.75
PTCH2,0.25,0.5,0.0,0.0,0.25,0.0
AKR1C3,0.0,0.25,0.25,0.0,0.0,0.0
KCNK5,133.0,74.5,166.0,2.0,17.75,46.5
NCOA1,28.5,13.25,37.75,1.0,6.5,5.0
LAMTOR3,34.0,22.0,50.5,0.6666666666666666,11.0,10.25
NUMB,38.25,17.75,44.5,5.0,18.25,13.0
SOCS1,46.25,16.75,58.75,0.0,7.25,7.25
DDX3Y,85.5,144.25,137.75,9.333333333333334,60.75,62.5
PDE5A,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL1,87.25,35.0,114.75,3.3333333333333335,19.5,22.5
TNKS,46.25,24.75,60.0,3.0,20.0,17.0
ALDH4A1,1.0,4.5,1.75,1.3333333333333333,4.75,0.75
IRS2,25.25,18.0,30.25,12.0,29.5,8.75
EIF3A,52.5,24.5,88.75,4.0,17.0,10.25
EIF3B,45.75,32.0,47.5,2.3333333333333335,24.25,22.5
EIF3C,0.25,0.0,0.5,0.0,0.0,0.5
EIF3D,11.0,7.25,11.0,0.0,5.0,5.0
EIF3F,6.0,4.0,6.25,0.6666666666666666,3.75,2.75
EIF3G,5.5,4.0,5.0,0.3333333333333333,1.75,4.0
EIF3H,19.75,20.75,32.0,0.0,8.5,8.75
EIF3I,17.0,16.0,21.5,2.0,3.5,8.5
EIF3J,101.5,32.5,139.25,4.0,24.25,15.75
SLC4A4,0.0,0.0,0.0,0.0,0.0,0.25
EIF4G3,14.75,13.5,18.5,1.0,7.0,7.25
VAMP8,39.5,23.0,39.5,9.333333333333334,26.75,19.25
VAMP4,6.0,4.75,11.5,1.6666666666666667,2.0,1.25
STX16,48.25,17.75,54.5,13.333333333333334,27.25,10.75
STX11,11.75,9.75,15.5,4.666666666666667,9.25,4.75
STX10,2.25,5.25,4.0,0.0,3.0,7.75
BECN1,19.5,6.5,24.0,0.6666666666666666,8.0,4.5
JMJD7-PLA2G4B,2.5,1.0,1.25,0.0,0.5,0.0
PEA15,157.5,91.0,176.0,4.0,46.25,64.75
SRSF9,12.0,4.0,13.5,0.6666666666666666,5.0,2.75
MARCO,0.0,0.0,0.0,0.0,0.0,0.0
JRKL,7.25,2.0,10.0,0.0,4.25,0.75
HYAL2,3.25,2.5,3.25,0.0,0.75,0.75
GALNT4,14.25,6.75,19.5,0.3333333333333333,7.5,3.0
DGAT1,3.0,2.5,2.5,0.3333333333333333,0.5,1.5
CDC23,30.5,15.0,30.75,0.3333333333333333,13.75,10.25
DNAH11,0.0,0.75,0.25,0.3333333333333333,0.0,0.0
B4GALT4,12.25,4.0,12.75,1.0,4.25,2.5
B4GALT3,7.25,4.25,8.25,1.3333333333333333,2.75,2.5
B4GALT2,14.0,7.75,20.5,0.3333333333333333,3.75,4.75
B3GALNT1,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT2,0.0,0.0,0.0,0.0,0.0,0.0
TNK1,0.5,0.25,0.0,0.0,0.0,0.25
TRADD,3.75,1.75,4.0,0.0,1.0,0.5
TNFRSF25,0.25,0.0,0.0,0.0,0.0,0.0
MBTPS1,8.5,8.0,11.5,2.3333333333333335,3.5,4.5
EDF1,34.5,17.75,29.25,0.0,8.25,10.75
CTSF,0.25,0.0,0.25,0.0,0.0,0.5
SNX4,43.5,27.5,62.25,1.0,9.5,22.75
SNX3,16.75,16.0,34.75,1.3333333333333333,4.5,8.0
URI1,15.5,8.75,26.75,1.3333333333333333,6.0,5.75
EED,3.5,1.5,2.25,0.0,0.0,0.75
CTNNAL1,1.5,0.0,1.75,0.0,1.0,0.0
GBF1,14.75,8.75,11.5,2.0,9.5,4.25
RNMT,84.5,35.0,98.5,6.0,36.0,32.75
RNGTT,38.25,12.25,39.75,3.6666666666666665,16.0,6.0
GPAA1,1.0,1.5,0.75,1.3333333333333333,0.0,0.25
MYOM1,0.0,0.5,0.0,0.0,0.0,0.25
RIPK1,22.75,5.25,28.75,3.3333333333333335,14.0,7.25
CRADD,2.5,1.0,1.5,0.0,0.5,0.5
TNFSF14,131.5,57.5,119.0,1.6666666666666667,4.25,38.5
TNFSF13,22.25,3.5,20.25,0.6666666666666666,4.25,3.5
TNFSF12,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF10,91.75,9.5,127.75,0.0,4.75,7.5
TNFSF9,27.0,77.75,43.75,29.666666666666668,42.25,49.5
ADAM23,0.0,0.0,0.0,0.0,0.0,0.0
ADAM15,0.75,2.5,2.75,0.0,0.25,2.0
ADAM9,0.25,0.75,0.25,0.0,0.0,0.25
CDS2,17.0,15.75,21.0,0.3333333333333333,9.25,8.0
PABPC4,24.25,11.25,36.0,2.6666666666666665,9.25,7.75
CD164,153.75,97.25,239.0,4.333333333333333,63.75,53.25
RAB11A,39.25,20.25,62.75,3.3333333333333335,12.5,13.25
RIPK2,3.5,0.25,3.25,1.6666666666666667,2.0,0.0
TNFRSF6B,0.25,0.0,0.0,0.0,0.0,0.0
FADD,56.5,20.25,69.5,4.666666666666667,54.0,25.25
SNAP23,97.75,88.75,97.0,58.0,77.75,92.5
NAPG,25.0,11.25,30.0,0.6666666666666666,9.75,2.5
NAPA,11.75,7.25,12.0,1.3333333333333333,16.0,4.25
MTMR1,5.25,3.0,4.5,0.0,2.0,2.25
SIGLEC5,1.25,1.0,1.5,0.0,0.5,0.25
RIOK3,35.25,22.75,45.0,4.0,17.75,10.0
MATN4,0.0,1.0,0.0,0.0,0.0,0.0
FPGT,7.0,2.25,9.0,0.0,0.75,2.0
TNFRSF11A,0.25,0.0,0.0,0.0,0.0,0.0
TNFRSF10D,56.75,64.25,77.75,9.333333333333334,42.0,34.25
TNFRSF10C,0.0,0.0,0.0,0.0,0.25,0.0
TNFRSF10B,74.75,63.0,86.25,30.333333333333332,145.0,48.75
TNFRSF10A,10.0,7.75,11.5,0.6666666666666666,2.25,4.5
DYRK4,0.0,0.0,0.5,0.0,0.25,0.0
PEX11B,25.5,5.5,23.0,0.3333333333333333,8.25,4.75
PEX11A,1.75,2.75,2.75,1.0,1.25,0.75
SUCLG2,8.25,3.25,9.0,1.3333333333333333,1.75,1.0
SUCLG1,2.0,1.0,4.25,0.0,0.75,2.0
SUCLA2,3.5,0.5,2.5,0.0,2.0,0.25
CREG1,75.0,33.75,101.5,2.0,14.5,15.5
TRIM24,28.25,22.75,40.25,2.3333333333333335,11.75,13.0
GALR2,0.0,0.0,0.0,0.0,0.0,0.0
CCNK,32.75,20.75,43.25,1.3333333333333333,20.75,7.5
DPM1,28.5,22.75,42.0,2.3333333333333335,15.0,15.25
CDKL1,3.25,3.25,2.0,0.0,1.5,0.75
BANF1,31.25,16.25,42.5,1.3333333333333333,11.25,16.25
DCAF5,52.75,33.5,67.0,4.333333333333333,24.75,15.5
FGF18,0.5,0.0,0.25,0.6666666666666666,0.25,0.5
DPM2,30.25,10.5,26.25,0.0,9.25,13.25
SAP30,2.5,1.5,2.5,0.0,1.0,0.25
FGF17,0.0,0.0,0.0,0.0,0.0,0.25
CES2,31.0,24.25,35.25,0.0,17.75,16.5
IQGAP1,44.0,22.5,67.5,2.3333333333333335,31.0,12.5
NRP2,0.0,1.0,0.75,0.0,0.0,0.0
NRP1,45.0,14.25,52.25,0.0,2.75,5.75
SYNGAP1,0.0,0.0,0.25,0.0,0.25,0.0
CD84,0.75,1.25,1.25,0.3333333333333333,8.75,0.5
GMPS,1.5,0.0,0.5,0.0,0.5,0.0
TMEM11,156.75,109.25,218.25,6.333333333333333,74.0,82.25
SOCS2,47.0,23.75,85.75,7.666666666666667,26.0,14.5
GGH,1.75,0.75,2.25,0.0,0.25,0.0
CFLAR,180.0,126.75,207.5,17.0,76.0,91.5
CCN4,0.0,0.0,0.0,0.0,0.0,0.0
HDAC3,23.75,8.0,21.0,1.0,10.75,6.5
HCAR3,0.25,1.5,1.25,3.0,0.75,1.0
KSR1,11.25,7.75,18.25,0.3333333333333333,3.75,4.25
ALKBH1,18.5,5.0,23.75,1.0,4.5,3.0
DLEU2,8.5,3.5,15.0,0.0,2.75,3.75
TSC22D1,6.75,2.5,8.0,0.3333333333333333,0.75,2.25
KAT2B,5.25,1.75,5.5,0.0,2.5,1.5
CDK5R1,36.5,25.0,64.75,3.6666666666666665,17.25,14.75
ASAP2,0.75,0.75,0.5,0.0,0.75,0.0
NR1I2,0.0,0.0,0.0,0.0,0.25,0.0
PROZ,0.0,0.25,0.0,0.0,0.0,0.0
LDB1,30.25,18.5,38.5,1.3333333333333333,12.0,12.5
APLN,0.25,0.25,0.25,0.0,0.25,0.25
PER3,0.25,0.75,0.25,0.0,0.75,0.75
PER2,30.5,16.5,44.75,9.333333333333334,23.0,8.0
SYNJ1,23.75,12.75,36.75,0.0,6.0,7.0
ST3GAL5,2.25,0.5,1.25,0.0,0.75,0.5
IER3,0.0,1.0,0.5,0.0,0.0,0.0
SYNJ2,23.5,8.25,39.25,5.0,10.5,7.25
CDC123,5.5,4.0,11.0,0.3333333333333333,12.75,2.75
ARHGEF7,27.75,13.75,29.75,3.0,20.5,7.25
VNN2,0.25,0.0,0.5,0.0,0.0,0.0
SPHK1,3.0,1.5,3.5,0.0,1.0,0.75
SQSTM1,85.0,22.25,96.25,10.333333333333334,22.25,19.5
SGPL1,20.0,6.25,23.25,0.0,6.5,5.0
FUBP1,42.5,34.5,48.25,0.0,27.5,28.25
CDC16,2.75,1.75,3.0,0.0,4.0,1.0
ZPR1,41.75,34.5,58.5,2.0,15.0,23.0
NAE1,2.0,0.75,2.25,0.0,1.75,0.5
SLC5A6,75.75,27.5,68.0,4.0,31.5,16.25
DDX18,55.0,35.75,84.25,6.333333333333333,25.25,16.25
TAX1BP1,7.25,4.5,12.0,2.0,4.75,4.75
MCM3AP,2.25,1.5,1.75,1.3333333333333333,1.0,0.5
EIF2B4,0.25,0.5,1.25,0.0,1.25,0.5
EIF2B3,0.25,1.25,2.75,1.0,1.25,0.75
EIF2B2,6.25,2.0,10.75,0.0,0.75,3.25
EIF2B5,23.5,18.0,23.25,2.0,8.75,13.0
EIF2S2,43.75,18.75,47.5,2.0,24.25,11.25
CPNE3,6.75,1.75,9.25,2.0,6.5,1.0
BUD31,8.0,7.0,8.5,1.6666666666666667,4.75,4.25
MTMR3,36.25,16.0,31.5,2.0,15.75,14.0
MTMR2,16.25,6.25,20.75,0.0,2.0,5.5
PRPF4B,46.25,19.5,55.25,7.0,38.0,10.0
CCNA1,22.25,11.25,33.5,0.0,4.25,7.25
CPNE1,27.75,7.5,24.0,0.6666666666666666,9.25,5.5
AP1S2,13.75,2.5,12.5,4.333333333333333,7.5,1.25
AP1G2,1.25,1.0,0.0,0.0,1.5,0.25
AP1M1,23.75,14.5,24.75,1.6666666666666667,13.75,15.5
GYG2,0.0,0.0,0.0,0.0,0.5,0.0
CACNA1I,0.0,0.0,0.0,0.0,0.0,0.0
TIMELESS,15.25,8.25,22.0,0.3333333333333333,6.75,5.25
BCL10,20.5,15.75,35.5,7.666666666666667,13.25,7.25
HERC3,2.75,2.25,4.75,0.0,3.5,1.5
HERC2,0.0,0.0,0.25,0.0,0.0,0.0
HERC1,5.75,2.0,5.0,1.3333333333333333,0.75,1.0
SNURF,1.25,2.0,1.25,0.0,4.0,1.0
BSN,0.5,0.5,0.75,0.0,1.0,0.25
FOXH1,0.25,0.0,0.0,0.0,0.5,0.25
MBD4,24.5,17.5,32.0,0.6666666666666666,7.5,6.5
MBD2,14.0,9.0,20.5,1.3333333333333333,3.25,3.75
RTL8C,0.0,0.0,0.0,0.0,0.5,0.0
RAB29,13.5,5.25,15.0,2.3333333333333335,5.5,2.0
SKAP2,10.5,7.75,10.75,1.0,11.0,4.5
WASF1,0.5,0.25,1.0,0.0,0.0,1.0
BAIAP3,0.0,0.0,0.25,0.0,0.0,0.0
FUBP3,12.0,4.5,18.5,1.0,2.75,2.75
CDK5R2,0.5,0.0,0.0,0.0,0.0,0.25
KYNU,0.0,0.25,0.0,0.0,0.5,0.0
AP3D1,62.5,37.25,63.5,2.6666666666666665,30.75,25.5
SNORD73A,19.0,15.5,39.25,2.3333333333333335,18.5,5.5
BTRC,16.5,6.5,10.75,0.0,6.5,2.75
H3C7,0.5,0.25,0.0,0.0,0.0,0.25
H2AC11,0.75,0.5,0.25,0.0,0.5,0.5
H2BC11,0.0,0.25,0.0,0.0,0.5,0.0
H1-10,52.5,103.75,68.5,4.0,57.25,66.75
CHRNA6,0.5,1.25,0.25,0.0,0.0,0.75
P4HA2,0.0,0.0,0.0,0.0,0.5,0.0
USP13,26.0,13.75,33.75,3.3333333333333335,5.75,5.5
WASL,17.0,8.75,21.25,1.3333333333333333,11.25,4.5
PLOD3,2.75,2.5,2.5,0.0,1.25,3.0
RPS6KA4,21.75,12.0,22.25,1.0,10.0,10.5
STBD1,6.25,1.5,5.25,0.0,4.25,0.75
ATP6V0E1,51.5,26.25,78.25,8.666666666666666,16.5,16.0
LIMD1,39.25,19.5,51.5,2.3333333333333335,18.75,17.5
NOL3,3.5,1.25,2.75,0.0,0.0,1.25
F2RL3,9.0,21.75,11.25,0.3333333333333333,10.0,12.0
TAF1C,18.5,5.5,12.0,0.3333333333333333,6.75,7.75
TAF1B,1.75,1.0,3.0,0.0,0.25,0.25
TAF1A,0.75,0.75,1.25,0.0,0.0,0.5
SLC25A14,3.75,1.75,3.75,0.0,1.5,1.0
MPZL1,18.0,10.25,24.5,1.0,8.25,12.5
MAP3K14,32.0,26.25,39.0,1.6666666666666667,7.0,15.25
SOCS3,140.5,255.0,211.25,53.333333333333336,107.25,158.5
CLIC3,0.0,0.0,0.0,0.0,0.0,0.0
BRSK2,0.5,0.25,0.5,0.0,0.0,0.0
RNF8,18.25,6.25,17.0,0.3333333333333333,3.5,4.25
HIP1R,0.0,0.5,1.0,0.0,0.0,0.0
RHBDL1,0.0,0.75,0.0,0.0,0.0,0.0
BAZ1B,81.75,41.0,113.5,4.666666666666667,22.5,12.5
PKD2L1,0.0,0.0,0.0,0.0,0.0,0.0
CCRL2,0.25,0.0,0.0,0.0,2.75,0.0
UBA3,16.75,7.5,24.75,0.0,3.0,3.75
UBE2M,19.0,13.5,19.0,2.6666666666666665,11.75,10.25
SPAG9,35.0,18.5,51.0,1.6666666666666667,20.25,6.75
BTAF1,29.0,18.75,52.0,4.333333333333333,11.0,9.5
RPL14,3.5,3.5,10.0,0.0,2.0,4.0
DOK2,30.25,15.0,35.5,2.0,19.25,18.5
SH2D2A,0.0,1.5,0.0,0.0,0.0,1.0
ARTN,2.5,1.0,0.75,0.0,2.75,0.25
AIP,5.25,6.0,7.25,1.3333333333333333,4.5,2.25
PSTPIP2,4.75,1.5,5.25,3.0,7.25,1.0
PSTPIP1,0.25,0.5,0.25,0.0,0.25,2.5
MAP7,0.0,0.0,0.0,0.0,0.0,0.0
NFS1,24.25,14.0,25.75,0.0,6.25,6.0
PRC1,96.0,49.75,117.25,7.333333333333333,37.0,30.0
SLC7A7,0.25,0.5,0.5,0.0,0.75,0.5
SLC7A6,66.25,41.75,60.5,4.333333333333333,14.25,28.0
PAPSS2,0.0,0.0,0.0,0.0,0.0,0.0
PAPSS1,0.5,1.0,1.75,0.0,0.75,0.25
PIAS2,15.5,6.0,15.75,0.0,1.0,5.75
MAP3K6,1.75,1.75,2.0,0.0,0.5,0.0
SYT7,0.0,0.25,0.25,0.0,0.0,0.25
CLDN12,48.25,25.0,93.5,1.0,16.5,13.75
ASH2L,28.5,8.25,36.5,3.6666666666666665,15.75,4.25
CLDN6,0.0,0.0,0.0,0.0,0.0,0.0
CLDN9,0.5,0.0,0.25,0.0,0.0,0.0
EIF1AY,3.5,1.25,2.75,0.0,0.0,0.5
TMSB4Y,1.0,1.5,3.0,0.0,1.5,1.0
PKMYT1,8.75,4.25,8.75,0.3333333333333333,2.75,3.0
PIGQ,0.75,2.25,1.25,0.3333333333333333,0.75,0.75
SART1,6.0,1.5,5.0,0.0,2.5,0.5
DNAJA3,0.5,0.75,3.0,0.0,0.0,0.75
UNC119,13.5,11.0,13.25,0.0,5.0,7.0
TBX19,2.0,0.5,2.25,1.6666666666666667,0.5,0.25
USP14,32.5,15.0,46.5,0.6666666666666666,14.0,7.0
USP6,0.0,0.25,0.0,0.0,0.0,0.0
USP2,6.75,4.0,12.25,1.3333333333333333,16.75,4.25
USP10,33.0,20.0,37.75,1.0,9.0,7.75
USP8,31.5,15.75,40.25,1.0,13.5,10.25
FCGR2C,0.75,1.5,1.25,0.0,1.5,0.0
MTMR6,42.25,16.75,66.0,4.333333333333333,11.5,8.75
MTMR7,0.0,0.0,0.25,0.0,0.0,0.0
MTMR4,20.5,20.0,24.5,1.6666666666666667,16.25,16.25
NMI,6.25,3.0,5.5,0.0,5.0,2.5
MTA1,31.0,16.5,31.75,2.0,13.5,20.25
LATS1,126.0,87.5,186.25,4.333333333333333,37.25,53.0
ATP6V0D1,16.0,6.25,26.0,1.6666666666666667,11.75,6.0
SEC22C,22.0,13.75,22.5,2.6666666666666665,10.0,7.25
SLC16A6,1.75,0.0,2.0,0.0,0.0,0.5
SLC16A5,1.25,0.0,0.25,0.0,0.0,0.0
SLC16A4,0.0,0.0,0.0,1.0,0.0,0.0
SLC16A3,173.0,159.25,199.25,0.3333333333333333,19.0,112.0
PDLIM1,4.5,3.5,7.75,3.0,5.5,1.25
CNOT9,101.5,45.0,117.5,8.333333333333334,52.75,30.75
SMC3,5.5,2.25,7.75,0.0,1.5,3.25
P2RX6,0.0,0.0,0.0,0.0,0.0,0.0
PRPF4,71.0,34.5,105.75,2.3333333333333335,18.75,21.5
PRPF3,7.75,3.75,8.5,1.0,3.0,0.75
FAM50A,0.25,0.25,0.75,0.0,0.75,0.0
AIFM1,16.25,11.25,16.25,1.0,8.5,6.0
KCNQ4,0.25,0.5,0.75,0.0,0.0,0.25
CCNB2,5.5,5.5,11.25,0.6666666666666666,1.75,3.25
CCNE2,56.0,18.0,81.0,1.0,15.0,6.5
RABEP1,71.5,43.25,106.25,7.666666666666667,28.25,23.25
RRP9,2.75,2.0,5.0,0.0,1.5,0.25
ARHGEF1,4.25,3.75,2.5,0.6666666666666666,5.75,4.0
CBFA2T2,31.25,20.25,28.75,3.6666666666666665,23.75,15.5
ATG12,58.25,39.25,79.0,4.0,30.0,23.25
PDCD5,3.25,1.0,4.0,0.0,1.0,0.75
SYNGR3,0.0,0.0,0.0,0.0,1.75,0.0
SYNGR2,40.25,38.0,40.75,1.3333333333333333,11.5,19.5
SYNGR1,3.25,4.75,2.75,0.0,8.75,4.25
HGS,20.5,15.25,24.0,2.0,10.75,9.25
NEMF,13.0,9.25,22.5,1.0,5.5,7.0
NEURL1,0.0,0.0,0.0,0.0,0.0,0.0
DYRK1B,2.0,0.25,2.0,0.3333333333333333,3.75,0.75
CTDP1,28.25,22.75,32.25,1.0,22.25,12.25
EXO1,11.0,2.5,10.75,0.0,2.0,0.75
FIBP,0.25,0.0,1.25,0.0,0.0,0.0
PCSK7,8.0,5.25,12.25,1.6666666666666667,5.75,4.5
EBAG9,24.5,5.5,24.5,1.0,5.25,2.75
COX7A2L,45.0,10.75,52.75,2.6666666666666665,15.25,10.75
TMSB10,93.25,64.75,105.75,2.3333333333333335,41.0,59.5
SCAF11,42.25,17.0,41.5,4.0,20.25,7.25
LPAR2,15.75,16.75,9.25,0.3333333333333333,8.75,12.25
MYOM2,0.0,0.0,0.5,0.0,0.0,0.0
MAP3K13,1.0,1.0,0.5,1.6666666666666667,1.75,0.75
AP4M1,2.5,2.25,4.0,0.0,2.75,0.5
ARHGEF2,144.5,97.5,186.25,6.333333333333333,71.75,49.75
ZW10,8.25,2.25,12.5,0.0,1.0,1.0
BUB3,81.25,88.5,145.75,4.666666666666667,30.0,35.75
REPS2,0.0,0.25,0.0,0.6666666666666666,0.0,0.25
SLC24A1,3.5,1.0,1.0,0.0,0.25,0.75
DDX21,387.5,212.75,589.5,48.333333333333336,164.5,114.25
ZBED1,67.0,23.25,84.0,8.0,56.5,20.25
DEDD,28.5,16.0,36.25,2.0,10.25,9.5
KCNAB3,1.5,2.5,2.0,0.0,0.75,1.75
SLC33A1,13.0,6.5,21.0,1.3333333333333333,4.75,3.5
HACD1,0.0,0.0,0.0,0.0,0.25,0.0
ZMYM4,26.25,13.25,39.5,6.666666666666667,16.0,9.0
ZMYM3,12.5,5.0,14.25,0.0,5.75,6.0
ZMYM6,0.75,0.0,0.5,0.6666666666666666,2.25,0.25
ZMYM5,7.75,4.0,16.5,0.3333333333333333,4.0,1.25
LRRFIP1,52.0,27.25,40.75,4.333333333333333,26.25,18.5
LRRFIP2,4.5,3.0,7.25,0.6666666666666666,4.5,2.0
AURKB,96.75,115.75,97.0,8.666666666666666,51.5,64.0
XPR1,17.75,6.5,19.25,0.6666666666666666,8.0,4.25
FCMR,0.0,0.25,0.25,0.0,0.5,0.0
LARGE1,0.0,0.0,0.0,0.0,0.0,0.0
VAPB,58.0,23.0,95.25,5.333333333333333,20.25,15.0
VAPA,110.0,37.0,164.0,14.666666666666666,40.25,23.0
MTA2,41.5,31.25,51.75,2.6666666666666665,25.5,23.25
TIAF1,6.0,6.5,6.25,0.0,2.0,4.5
NOLC1,169.25,151.0,246.75,16.333333333333332,70.75,79.25
MAGI1,0.75,0.25,0.75,0.6666666666666666,0.0,0.75
RAB11B,14.5,13.0,13.0,1.0,11.0,9.75
DLG5,0.0,0.0,0.75,0.0,0.0,0.0
PTTG1,1.0,0.25,0.75,2.0,0.25,0.5
IL32,0.0,0.0,0.0,0.0,0.0,0.25
CCPG1,32.5,10.0,38.0,3.3333333333333335,26.25,5.25
TBRG4,15.75,14.5,21.25,1.6666666666666667,13.0,14.0
PNMA1,48.25,23.5,69.0,1.0,11.5,14.75
NOG,0.0,0.25,0.0,0.0,0.25,0.0
MSC,0.0,0.0,0.25,0.0,0.0,0.0
CRLF1,0.25,0.0,0.0,0.0,0.0,0.0
GCNT3,0.0,0.0,0.0,0.0,0.0,0.0
UBE2L6,9.25,4.25,11.5,0.0,0.25,1.75
DHRS3,0.0,1.75,1.0,1.0,0.25,1.5
RPS6KA5,5.75,2.5,11.0,1.3333333333333333,7.75,2.5
NUMBL,25.25,14.0,30.25,0.6666666666666666,5.5,9.25
CACNA2D2,0.0,0.0,0.0,0.0,0.0,0.0
AIMP1,24.75,13.5,32.5,6.0,11.75,7.25
TSPOAP1,16.5,22.0,13.5,0.0,0.5,14.5
MFHAS1,35.5,16.25,52.0,1.3333333333333333,6.25,8.5
PDLIM7,52.25,33.0,52.0,0.0,11.75,23.75
