#mp734-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp734-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 14575.053 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
2_MV411-DMSO-8h_2_734_R1_peak_14601_lociStitched	chr12	111377815	111378761	2	590	474.2298	128.9398	12627	0
1_MV411-DMSO-8h_2_734_R1_peak_24830_lociStitched	chr17	37339033	37339755	1	723	397.461	52.2006	12628	0
1_MV411-DMSO-8h_2_734_R1_peak_3379_lociStitched	chr1	146472264	146472757	1	494	361.7634	16.6141	12629	0
2_MV411-DMSO-8h_2_734_R1_peak_22329_lociStitched	chr16	54009508	54010329	2	702	433.0775	88.1754	12630	0
1_MV411-DMSO-8h_2_734_R1_peak_31803_lociStitched	chr2	32553259	32553800	1	542	378.3213	33.4338	12631	0
2_MV411-DMSO-8h_2_734_R1_peak_15196_lociStitched	chr12	127761488	127762289	2	594	396.8955	52.2252	12632	0
1_MV411-DMSO-8h_2_734_R1_peak_35570_lociStitched	chr2	231575945	231576811	1	867	439.495	94.827	12633	0
2_MV411-DMSO-8h_2_734_R1_peak_16657_lociStitched	chr14	20933059	20933893	2	668	437.85	93.3246	12634	0
2_MV411-DMSO-8h_2_734_R1_peak_61953_lociStitched	chr9	131780659	131781553	2	618	422.9514	78.4932	12635	0
1_MV411-DMSO-8h_2_734_R1_peak_33637_lociStitched	chr2	112599747	112600179	1	433	382.8384	38.448	12636	0
1_MV411-DMSO-8h_2_734_R1_peak_32655_lociStitched	chr2	65383112	65383707	1	596	400.7325	56.3465	12637	0
1_MV411-DMSO-8h_2_734_R1_peak_60766_lociStitched	chr9	97007872	97008230	1	359	345.8996	1.611	12638	0
1_MV411-DMSO-8h_2_734_R1_peak_2200_lociStitched	chr1	59759273	59759626	1	354	383.358	39.0771	12639	0
2_MV411-DMSO-8h_2_734_R1_peak_34675_lociStitched	chr2	188919297	188920020	2	647	427.7991	83.5788	12640	0
MV411-DMSO-8h_2_734_R1_peak_29241	chr19	16157404	16157963	1	560	444.7404	100.8436	12641	0
2_MV411-DMSO-8h_2_734_R1_peak_30832_lociStitched	chr19	51651923	51652697	2	664	454.4928	110.682	12642	0
2_MV411-DMSO-8h_2_734_R1_peak_46681_lociStitched	chr5	1347128	1347836	2	642	405.6132	61.8792	12643	0
2_MV411-DMSO-8h_2_734_R1_peak_22662_lociStitched	chr16	67555450	67556052	2	524	401.3534	57.6716	12644	0
1_MV411-DMSO-8h_2_734_R1_peak_18141_lociStitched	chr14	93133693	93134365	1	673	403.536	60.0096	12645	0
1_MV411-DMSO-8h_2_734_R1_peak_12028_lociStitched	chr11	128194470	128195096	1	627	356.6322	13.3338	12646	0
1_MV411-DMSO-8h_2_734_R1_peak_43846_lociStitched	chr3	180047773	180048288	1	516	374.7655	31.518	12647	0
1_MV411-DMSO-8h_2_734_R1_peak_32341_lociStitched	chr2	48433381	48434153	1	773	415.2588	72.3364	12648	0
1_MV411-DMSO-8h_2_734_R1_peak_53923_lociStitched	chr7	16816594	16817111	1	518	374.9801	32.3125	12649	0
2_MV411-DMSO-8h_2_734_R1_peak_48629_lociStitched	chr5	140569142	140576824	2	526	1199.9284	857.3112	12650	0
1_MV411-DMSO-8h_2_734_R1_peak_56569_lociStitched	chr8	6361144	6361624	1	481	431.472	88.896	12651	0
2_MV411-DMSO-8h_2_734_R1_peak_3230_lociStitched	chr1	120090531	120092357	2	399	378.3472	35.7896	12652	0
1_MV411-DMSO-8h_2_734_R1_peak_29519_lociStitched	chr19	19145792	19146168	1	377	427.512	85.2016	12653	0
1_MV411-DMSO-8h_2_734_R1_peak_57416_lociStitched	chr8	38752168	38752809	1	642	440.4311	98.1371	12654	0
1_MV411-DMSO-8h_2_734_R1_peak_49038_lociStitched	chr5	158075468	158075961	1	494	395.1395	53.0468	12655	0
1_MV411-DMSO-8h_2_734_R1_peak_30490_lociStitched	chr19	47432681	47433196	1	516	417.6135	75.5505	12656	0
1_MV411-DMSO-8h_2_734_R1_peak_14276_lociStitched	chr12	103455869	103456498	1	630	391.0493	48.9991	12657	0
1_MV411-DMSO-8h_2_734_R1_peak_3196_lociStitched	chr1	117735004	117735669	1	666	412.8985	70.889	12658	0
1_MV411-DMSO-8h_2_734_R1_peak_52820_lociStitched	chr6	139279926	139280533	1	608	366.1424	24.1586	12659	0
2_MV411-DMSO-8h_2_734_R1_peak_55178_lociStitched	chr7	81869214	81870376	2	636	487.459	145.4824	12660	0
2_MV411-DMSO-8h_2_734_R1_peak_31805_lociStitched	chr2	32591796	32592606	2	645	403.785	61.884	12661	0
1_MV411-DMSO-8h_2_734_R1_peak_32293_lociStitched	chr2	47554284	47554800	1	517	431.4792	89.784	12662	0
1_MV411-DMSO-8h_2_734_R1_peak_35434_lociStitched	chr2	226649597	226650306	1	710	389.7373	48.1411	12663	0
1_MV411-DMSO-8h_2_734_R1_peak_4287_lociStitched	chr1	172588738	172589361	1	624	427.8141	86.4101	12664	0
2_MV411-DMSO-8h_2_734_R1_peak_48216_lociStitched	chr5	124878655	124879549	2	736	423.756	82.5162	12665	0
MV411-DMSO-8h_2_734_R1_peak_30563	chr19	48649493	48649978	1	486	418.749	77.6485	12666	0
1_MV411-DMSO-8h_2_734_R1_peak_15839_lociStitched	chr13	32246657	32247017	1	361	406.188	65.304	12667	0
1_MV411-DMSO-8h_2_734_R1_peak_27369_lociStitched	chr18	25649820	25650567	1	748	396.9558	56.0997	12668	0
2_MV411-DMSO-8h_2_734_R1_peak_6288_lociStitched	chr10	5512744	5513779	2	473	478.998	138.1725	12669	0
MV411-DMSO-8h_2_734_R1_peak_49614	chr5	179762241	179762869	1	629	399.2824	58.4668	12670	0
1_MV411-DMSO-8h_2_734_R1_peak_46499_lociStitched	chr4	184007613	184008070	1	458	394.9851	54.2459	12671	0
2_MV411-DMSO-8h_2_734_R1_peak_18744_lociStitched	chr15	33959945	33960925	2	592	442.372	101.92	12672	0
2_MV411-DMSO-8h_2_734_R1_peak_37647_lociStitched	chr20	50979917	50980812	2	521	421.187	80.8185	12673	0
2_MV411-DMSO-8h_2_734_R1_peak_15236_lociStitched	chr12	131606343	131607458	2	690	506.9905	166.6925	12674	0
2_MV411-DMSO-8h_2_734_R1_peak_15553_lociStitched	chr13	27194445	27195264	2	523	456.9201	116.7075	12675	0
1_MV411-DMSO-8h_2_734_R1_peak_43785_lociStitched	chr3	177263582	177264162	1	581	408.146	67.976	12676	0
1_MV411-DMSO-8h_2_734_R1_peak_61695_lociStitched	chr9	128361765	128362347	1	583	409.146	69.1998	12677	0
1_MV411-DMSO-8h_2_734_R1_peak_32774_lociStitched	chr2	69390741	69391172	1	432	396.0459	56.2455	12678	0
2_MV411-DMSO-8h_2_734_R1_peak_31517_lociStitched	chr2	24179518	24180439	2	565	449.2638	109.599	12679	0
1_MV411-DMSO-8h_2_734_R1_peak_47349_lociStitched	chr5	55923135	55923742	1	608	410.332	70.8369	12680	0
1_MV411-DMSO-8h_2_734_R1_peak_48049_lociStitched	chr5	104095323	104095906	1	584	391.6011	52.1202	12681	0
2_MV411-DMSO-8h_2_734_R1_peak_33506_lociStitched	chr2	107633551	107634378	2	579	382.6529	43.2521	12682	0
1_MV411-DMSO-8h_2_734_R1_peak_36428_lociStitched	chr20	11651368	11651952	1	585	382.3448	43.2744	12683	0
2_MV411-DMSO-8h_2_734_R1_peak_43138_lociStitched	chr3	134542531	134543879	2	493	456.5676	117.5456	12684	0
1_MV411-DMSO-8h_2_734_R1_peak_43349_lociStitched	chr3	150384482	150385000	1	519	384.7704	45.7912	12685	0
2_MV411-DMSO-8h_2_734_R1_peak_57439_lociStitched	chr8	39414928	39415754	2	476	383.0988	44.191	12686	0
1_MV411-DMSO-8h_2_734_R1_peak_13811_lociStitched	chr12	68506176	68506702	1	527	423.956	85.2646	12687	0
1_MV411-DMSO-8h_2_734_R1_peak_61042_lociStitched	chr9	108885576	108886179	1	604	387.6084	48.9636	12688	0
1_MV411-DMSO-8h_2_734_R1_peak_16535_lociStitched	chr13	110610879	110611385	1	507	349.9496	11.4356	12689	0
1_MV411-DMSO-8h_2_734_R1_peak_40400_lociStitched	chr3	1751715	1752399	1	685	399.7296	61.218	12690	0
2_MV411-DMSO-8h_2_734_R1_peak_55695_lociStitched	chr7	107875573	107879268	2	407	703.1585	364.6965	12691	0
2_MV411-DMSO-8h_2_734_R1_peak_8391_lociStitched	chr10	102673973	102674654	2	572	439.926	101.5371	12692	0
1_MV411-DMSO-8h_2_734_R1_peak_47893_lociStitched	chr5	90439869	90440441	1	573	364.7072	26.3692	12693	0
1_MV411-DMSO-8h_2_734_R1_peak_10836_lociStitched	chr11	68870033	68870754	1	722	446.9479	108.7268	12694	0
2_MV411-DMSO-8h_2_734_R1_peak_42027_lociStitched	chr3	54443318	54444287	2	600	426.8445	88.6635	12695	0
1_MV411-DMSO-8h_2_734_R1_peak_52816_lociStitched	chr6	139131558	139132302	1	745	392.6832	54.6096	12696	0
2_MV411-DMSO-8h_2_734_R1_peak_4912_lociStitched	chr1	203120720	203121604	2	537	476.6528	138.6112	12697	0
2_MV411-DMSO-8h_2_734_R1_peak_47401_lociStitched	chr5	61275524	61276434	2	749	462.735	124.761	12698	0
2_MV411-DMSO-8h_2_734_R1_peak_37819_lociStitched	chr20	58541786	58542767	2	578	375.2325	37.278	12699	0
1_MV411-DMSO-8h_2_734_R1_peak_17369_lociStitched	chr14	65321074	65321764	1	691	454.227	116.334	12700	0
1_MV411-DMSO-8h_2_734_R1_peak_46786_lociStitched	chr5	14156841	14157396	1	556	396.2145	58.3305	12701	0
2_MV411-DMSO-8h_2_734_R1_peak_51907_lociStitched	chr6	71346959	71347820	2	527	447.5478	109.7775	12702	0
2_MV411-DMSO-8h_2_734_R1_peak_44997_lociStitched	chr4	34923729	34925158	2	595	414.41	76.7373	12703	0
2_MV411-DMSO-8h_2_734_R1_peak_25581_lociStitched	chr17	51088606	51089454	2	617	434.0912	96.5872	12704	0
2_MV411-DMSO-8h_2_734_R1_peak_13277_lociStitched	chr12	50417851	50418756	2	534	439.649	102.1745	12705	0
1_MV411-DMSO-8h_2_734_R1_peak_44449_lociStitched	chr3	197746565	197746993	1	429	405.6584	68.266	12706	0
2_MV411-DMSO-8h_2_734_R1_peak_34060_lociStitched	chr2	143029308	143030179	2	670	445.3423	108.004	12707	0
2_MV411-DMSO-8h_2_734_R1_peak_49325_lociStitched	chr5	172830886	172831634	2	538	446.8552	109.8812	12708	0
1_MV411-DMSO-8h_2_734_R1_peak_55170_lociStitched	chr7	80680266	80680725	1	460	414.936	78.0759	12709	0
2_MV411-DMSO-8h_2_734_R1_peak_52422_lociStitched	chr6	114989011	114989656	2	565	377.454	40.6995	12710	0
2_MV411-DMSO-8h_2_734_R1_peak_8895_lociStitched	chr10	132232270	132233238	2	428	488.356	151.6856	12711	0
MV411-DMSO-8h_2_734_R1_peak_32820	chr2	70083773	70084431	1	659	429.8714	93.3044	12712	0
1_MV411-DMSO-8h_2_734_R1_peak_55323_lociStitched	chr7	94160985	94161477	1	493	384.4488	48.216	12713	0
1_MV411-DMSO-8h_2_734_R1_peak_37588_lociStitched	chr20	50071043	50071454	1	412	381.6546	45.4977	12714	0
1_MV411-DMSO-8h_2_734_R1_peak_45076_lociStitched	chr4	39946466	39947075	1	610	364.4865	28.5621	12715	0
1_MV411-DMSO-8h_2_734_R1_peak_16497_lociStitched	chr13	108368510	108368938	1	429	338.762	2.996	12716	0
2_MV411-DMSO-8h_2_734_R1_peak_15864_lociStitched	chr13	32471795	32472424	2	552	432.2488	96.8031	12717	0
1_MV411-DMSO-8h_2_734_R1_peak_40459_lociStitched	chr3	4722585	4723335	1	751	450.6	115.875	12718	0
1_MV411-DMSO-8h_2_734_R1_peak_23184_lociStitched	chr16	86604535	86605086	1	552	389.9427	55.2653	12719	0
2_MV411-DMSO-8h_2_734_R1_peak_55709_lociStitched	chr7	109921913	109922697	2	580	366.2848	31.752	12720	0
1_MV411-DMSO-8h_2_734_R1_peak_52969_lociStitched	chr6	144659283	144660074	1	792	416.5406	82.0267	12721	0
1_MV411-DMSO-8h_2_734_R1_peak_62596_lociStitched	chrX	20547535	20548078	1	544	359.6832	25.2495	12722	0
1_MV411-DMSO-8h_2_734_R1_peak_58018_lociStitched	chr8	75157406	75158002	1	597	437.4044	102.9888	12723	0
1_MV411-DMSO-8h_2_734_R1_peak_18152_lociStitched	chr14	93343464	93344130	1	667	377.8218	43.4232	12724	0
1_MV411-DMSO-8h_2_734_R1_peak_2074_lociStitched	chr1	53811115	53811696	1	582	428.8361	94.4706	12725	0
1_MV411-DMSO-8h_2_734_R1_peak_55750_lociStitched	chr7	113561126	113561606	1	481	390.576	56.304	12726	0
2_MV411-DMSO-8h_2_734_R1_peak_24466_lociStitched	chr17	28793022	28794084	2	643	403.6662	69.4548	12727	0
2_MV411-DMSO-8h_2_734_R1_peak_48260_lociStitched	chr5	127704950	127705713	2	474	372.1151	38.15	12728	0
2_MV411-DMSO-8h_2_734_R1_peak_33932_lociStitched	chr2	131922934	131924516	2	505	424.1342	90.3322	12729	0
2_MV411-DMSO-8h_2_734_R1_peak_13507_lociStitched	chr12	54641213	54642198	2	547	436.0595	102.3415	12730	0
2_MV411-DMSO-8h_2_734_R1_peak_43155_lociStitched	chr3	136713776	136714532	2	573	396.9756	63.3528	12731	0
2_MV411-DMSO-8h_2_734_R1_peak_32649_lociStitched	chr2	65344467	65345470	2	490	466.8965	133.2987	12732	0
2_MV411-DMSO-8h_2_734_R1_peak_17864_lociStitched	chr14	83084897	83085678	2	511	353.4025	20.0717	12733	0
2_MV411-DMSO-8h_2_734_R1_peak_63052_lociStitched	chrX	55110718	55111641	2	560	377.507	44.2117	12734	0
MV411-DMSO-8h_2_734_R1_peak_30721	chr19	50370646	50371165	1	520	400.5123	67.47	12735	0
1_MV411-DMSO-8h_2_734_R1_peak_53128_lociStitched	chr6	153074031	153074487	1	457	375.4248	42.6816	12736	0
2_MV411-DMSO-8h_2_734_R1_peak_49968_lociStitched	chr6	8855242	8856047	2	507	383.824	51.1175	12737	0
2_MV411-DMSO-8h_2_734_R1_peak_61052_lociStitched	chr9	109335803	109336638	2	584	433.2815	100.6175	12738	0
2_MV411-DMSO-8h_2_734_R1_peak_59898_lociStitched	chr9	21023617	21024343	2	576	392.6208	59.9676	12739	0
1_MV411-DMSO-8h_2_734_R1_peak_50579_lociStitched	chr6	27091929	27092595	1	667	382.6836	50.1498	12740	0
2_MV411-DMSO-8h_2_734_R1_peak_13274_lociStitched	chr12	50353113	50354320	2	535	432.3474	99.8189	12741	0
1_MV411-DMSO-8h_2_734_R1_peak_23896_lociStitched	chr17	8105979	8106563	1	585	399.2224	66.7512	12742	0
2_MV411-DMSO-8h_2_734_R1_peak_60495_lociStitched	chr9	83473074	83473854	2	687	356.46	24.102	12743	0
2_MV411-DMSO-8h_2_734_R1_peak_44428_lociStitched	chr3	197149355	197150172	2	660	443.2225	110.8669	12744	0
2_MV411-DMSO-8h_2_734_R1_peak_11134_lociStitched	chr11	76768091	76769160	2	596	439.1452	106.9	12745	0
1_MV411-DMSO-8h_2_734_R1_peak_63463_lociStitched	chrX	119529630	119530323	1	694	399.3066	67.2903	12746	0
2_MV411-DMSO-8h_2_734_R1_peak_53723_lociStitched	chr7	3670526	3671354	2	718	425.7576	93.8124	12747	0
1_MV411-DMSO-8h_2_734_R1_peak_12642_lociStitched	chr12	12808737	12809327	1	591	346.153	14.278	12748	0
1_MV411-DMSO-8h_2_734_R1_peak_11568_lociStitched	chr11	109946535	109946964	1	430	364.0065	32.175	12749	0
1_MV411-DMSO-8h_2_734_R1_peak_46851_lociStitched	chr5	17063254	17063797	1	544	356.0994	24.3807	12750	0
1_MV411-DMSO-8h_2_734_R1_peak_39672_lociStitched	chr22	36977728	36978201	1	474	391.7386	60.0237	12751	0
MV411-DMSO-8h_2_734_R1_peak_36508	chr20	17955599	17956145	1	547	384.0018	52.3068	12752	0
1_MV411-DMSO-8h_2_734_R1_peak_52855_lociStitched	chr6	139611597	139612199	1	603	365.7752	34.314	12753	0
2_MV411-DMSO-8h_2_734_R1_peak_32073_lociStitched	chr2	42098410	42099183	2	536	403.8925	72.5847	12754	0
2_MV411-DMSO-8h_2_734_R1_peak_17991_lociStitched	chr14	90607293	90608755	2	492	568.2794	237.2826	12755	0
1_MV411-DMSO-8h_2_734_R1_peak_48989_lociStitched	chr5	153746517	153747207	1	691	366.114	35.19	12756	0
1_MV411-DMSO-8h_2_734_R1_peak_48896_lociStitched	chr5	149806099	149806481	1	383	426.0446	95.1944	12757	0
2_MV411-DMSO-8h_2_734_R1_peak_33287_lociStitched	chr2	98438650	98439482	2	612	445.4528	114.6496	12758	0
1_MV411-DMSO-8h_2_734_R1_peak_57340_lociStitched	chr8	37691524	37691968	1	445	384.3264	53.5464	12759	0
2_MV411-DMSO-8h_2_734_R1_peak_29757_lociStitched	chr19	34232663	34233415	2	513	513.616	182.9616	12760	0
1_MV411-DMSO-8h_2_734_R1_peak_9061_lociStitched	chr11	1306700	1307296	1	597	430.6696	100.0684	12761	0
2_MV411-DMSO-8h_2_734_R1_peak_26085_lociStitched	chr17	67140051	67141094	2	551	425.2311	94.7044	12762	0
1_MV411-DMSO-8h_2_734_R1_peak_11616_lociStitched	chr11	112977461	112978051	1	591	351.994	21.476	12763	0
1_MV411-DMSO-8h_2_734_R1_peak_26320_lociStitched	chr17	74981988	74982650	1	663	425.9308	95.4604	12764	0
2_MV411-DMSO-8h_2_734_R1_peak_43766_lociStitched	chr3	172716310	172717154	2	548	453.4812	123.1396	12765	0
2_MV411-DMSO-8h_2_734_R1_peak_42508_lociStitched	chr3	110814518	110815313	2	694	434.229	103.986	12766	0
1_MV411-DMSO-8h_2_734_R1_peak_7375_lociStitched	chr10	69704283	69704738	1	456	379.379	49.231	12767	0
2_MV411-DMSO-8h_2_734_R1_peak_6254_lociStitched	chr10	3828708	3829581	2	768	412.3179	82.3239	12768	0
1_MV411-DMSO-8h_2_734_R1_peak_6777_lociStitched	chr10	30220093	30220655	1	563	374.1234	44.2294	12769	0
1_MV411-DMSO-8h_2_734_R1_peak_41979_lociStitched	chr3	53018043	53018577	1	535	396.228	66.4296	12770	0
1_MV411-DMSO-8h_2_734_R1_peak_3327_lociStitched	chr1	145129002	145129474	1	473	329.692	0	12771	0
2_MV411-DMSO-8h_2_734_R1_peak_42827_lociStitched	chr3	125821702	125822682	2	512	390.138	60.466	12772	0
2_MV411-DMSO-8h_2_734_R1_peak_49976_lociStitched	chr6	10297750	10298440	2	537	385.296	55.683	12773	0
2_MV411-DMSO-8h_2_734_R1_peak_30530_lociStitched	chr19	48378174	48378758	2	498	433.7952	104.3024	12774	0
2_MV411-DMSO-8h_2_734_R1_peak_44538_lociStitched	chr4	1701514	1702201	2	538	428.2071	98.7219	12775	0
1_MV411-DMSO-8h_2_734_R1_peak_6526_lociStitched	chr10	14687997	14688685	1	689	366.1536	36.7392	12776	0
2_MV411-DMSO-8h_2_734_R1_peak_4293_lociStitched	chr1	173015431	173016200	2	549	356.5084	27.1457	12777	0
1_MV411-DMSO-8h_2_734_R1_peak_8010_lociStitched	chr10	88901927	88902447	1	521	404.82	75.556	12778	0
2_MV411-DMSO-8h_2_734_R1_peak_45653_lociStitched	chr4	87013788	87014529	2	596	360.2742	31.0479	12779	0
1_MV411-DMSO-8h_2_734_R1_peak_42160_lociStitched	chr3	63960192	63960715	1	524	401.0887	72.0171	12780	0
2_MV411-DMSO-8h_2_734_R1_peak_12514_lociStitched	chr12	10167237	10168195	2	649	426.0226	97.237	12781	0
1_MV411-DMSO-8h_2_734_R1_peak_40322_lociStitched	chr22	49525565	49526199	1	635	394.1578	65.4922	12782	0
1_MV411-DMSO-8h_2_734_R1_peak_57210_lociStitched	chr8	29372941	29373353	1	413	433.5476	105.0188	12783	0
2_MV411-DMSO-8h_2_734_R1_peak_54846_lociStitched	chr7	70543080	70543757	2	576	369.8451	41.4324	12784	0
2_MV411-DMSO-8h_2_734_R1_peak_18654_lociStitched	chr15	28955681	28956442	2	501	410.0268	81.6553	12785	0
2_MV411-DMSO-8h_2_734_R1_peak_49951_lociStitched	chr6	7938716	7939497	2	437	426.1136	98.0936	12786	0
1_MV411-DMSO-8h_2_734_R1_peak_33856_lociStitched	chr2	127486462	127487098	1	637	360.7392	32.754	12787	0
1_MV411-DMSO-8h_2_734_R1_peak_21060_lociStitched	chr16	2225948	2226492	1	545	387.056	59.0784	12788	0
1_MV411-DMSO-8h_2_734_R1_peak_61873_lociStitched	chr9	130995303	130995946	1	644	451.3217	123.456	12789	0
1_MV411-DMSO-8h_2_734_R1_peak_50376_lociStitched	chr6	22233055	22233840	1	786	373.4245	45.687	12790	0
2_MV411-DMSO-8h_2_734_R1_peak_45546_lociStitched	chr4	82984855	82985668	2	589	407.7195	80.1618	12791	0
2_MV411-DMSO-8h_2_734_R1_peak_4659_lociStitched	chr1	193070169	193071145	2	566	417.3376	89.792	12792	0
2_MV411-DMSO-8h_2_734_R1_peak_39154_lociStitched	chr22	23591337	23592127	2	532	400.293	72.759	12793	0
MV411-DMSO-8h_2_734_R1_peak_38031	chr20	64065517	64066067	1	551	399.85	72.325	12794	0
1_MV411-DMSO-8h_2_734_R1_peak_10281_lociStitched	chr11	61026505	61026947	1	443	382.1974	54.6754	12795	0
1_MV411-DMSO-8h_2_734_R1_peak_51998_lociStitched	chr6	83071114	83071550	1	437	353.2472	25.7676	12796	0
2_MV411-DMSO-8h_2_734_R1_peak_49987_lociStitched	chr6	10518349	10519065	2	616	392.5828	65.156	12797	0
3_MV411-DMSO-8h_2_734_R1_peak_2224_lociStitched	chr1	63124535	63125363	3	586	422.28	94.8888	12798	0
2_MV411-DMSO-8h_2_734_R1_peak_21873_lociStitched	chr16	28477831	28479181	2	562	441.315	113.94	12799	0
1_MV411-DMSO-8h_2_734_R1_peak_14669_lociStitched	chr12	113040861	113041553	1	693	403.6436	76.5352	12800	0
1_MV411-DMSO-8h_2_734_R1_peak_4377_lociStitched	chr1	179175495	179176137	1	643	354.5124	27.606	12801	0
1_MV411-DMSO-8h_2_734_R1_peak_25877_lociStitched	chr17	61279000	61279578	1	579	396.8548	69.9958	12802	0
2_MV411-DMSO-8h_2_734_R1_peak_19753_lociStitched	chr15	67744617	67745561	2	465	405.92	79.1072	12803	0
2_MV411-DMSO-8h_2_734_R1_peak_8285_lociStitched	chr10	100349687	100350628	2	409	394.3731	67.5638	12804	0
2_MV411-DMSO-8h_2_734_R1_peak_43298_lociStitched	chr3	145144157	145144949	2	537	440.6688	113.9688	12805	0
2_MV411-DMSO-8h_2_734_R1_peak_44109_lociStitched	chr3	187918807	187919698	2	562	426.1653	99.5247	12806	0
2_MV411-DMSO-8h_2_734_R1_peak_60644_lociStitched	chr9	91711831	91712570	2	522	334.6192	8.0551	12807	0
2_MV411-DMSO-8h_2_734_R1_peak_27517_lociStitched	chr18	45973804	45974860	2	671	392.1984	65.8944	12808	0
2_MV411-DMSO-8h_2_734_R1_peak_15968_lociStitched	chr13	38045598	38046225	2	454	427.2378	101.1351	12809	0
2_MV411-DMSO-8h_2_734_R1_peak_9882_lociStitched	chr11	44301209	44301928	2	562	409.1829	83.1164	12810	0
2_MV411-DMSO-8h_2_734_R1_peak_62687_lociStitched	chrX	31135504	31136186	2	518	341.682	15.7542	12811	0
2_MV411-DMSO-8h_2_734_R1_peak_42498_lociStitched	chr3	109532724	109533709	2	702	440.9845	115.1465	12812	0
2_MV411-DMSO-8h_2_734_R1_peak_26707_lociStitched	chr17	80650149	80652108	2	431	564.192	238.6062	12813	0
2_MV411-DMSO-8h_2_734_R1_peak_26691_lociStitched	chr17	80213206	80213912	2	460	447.1804	121.6438	12814	0
1_MV411-DMSO-8h_2_734_R1_peak_57063_lociStitched	chr8	26089005	26089490	1	486	383.829	58.3455	12815	0
2_MV411-DMSO-8h_2_734_R1_peak_55939_lociStitched	chr7	129825126	129825818	2	463	439.1432	113.6956	12816	0
2_MV411-DMSO-8h_2_734_R1_peak_49828_lociStitched	chr6	6636532	6637360	2	556	382.3704	57.132	12817	0
1_MV411-DMSO-8h_2_734_R1_peak_18163_lociStitched	chr14	93464001	93464532	1	532	360.2304	34.9929	12818	0
1_MV411-DMSO-8h_2_734_R1_peak_50676_lociStitched	chr6	28648316	28648884	1	569	410.5504	85.3704	12819	0
1_MV411-DMSO-8h_2_734_R1_peak_49423_lociStitched	chr5	176621273	176621762	1	490	352.1778	27.1395	12820	0
2_MV411-DMSO-8h_2_734_R1_peak_36533_lociStitched	chr20	18571476	18579070	2	445	1057.0848	732.0616	12821	0
1_MV411-DMSO-8h_2_734_R1_peak_55419_lociStitched	chr7	100151888	100152540	1	653	359.7084	34.6864	12822	0
1_MV411-DMSO-8h_2_734_R1_peak_55154_lociStitched	chr7	77752306	77752803	1	498	409.4286	84.6391	12823	0
MV411-DMSO-8h_2_734_R1_peak_30633	chr19	49469670	49470186	1	517	369.6108	44.9436	12824	0
1_MV411-DMSO-8h_2_734_R1_peak_37534_lociStitched	chr20	49610787	49611190	1	404	383.9784	59.3216	12825	0
1_MV411-DMSO-8h_2_734_R1_peak_63673_lociStitched	chrX	140918720	140919151	1	432	348.679	24.5239	12826	0
2_MV411-DMSO-8h_2_734_R1_peak_55959_lociStitched	chr7	130432956	130433826	2	695	432.303	108.489	12827	0
2_MV411-DMSO-8h_2_734_R1_peak_46354_lociStitched	chr4	163550030	163559048	2	920	1108.3122	784.566	12828	0
1_MV411-DMSO-8h_2_734_R1_peak_41599_lociStitched	chr3	46629631	46630132	1	502	371.5917	47.9958	12829	0
2_MV411-DMSO-8h_2_734_R1_peak_55746_lociStitched	chr7	113257081	113267976	2	701	929.3435	605.762	12830	0
1_MV411-DMSO-8h_2_734_R1_peak_44454_lociStitched	chr3	197847921	197848533	1	613	386.0496	62.8524	12831	0
1_MV411-DMSO-8h_2_734_R1_peak_9563_lociStitched	chr11	18749542	18750093	1	552	365.1477	42.2617	12832	0
1_MV411-DMSO-8h_2_734_R1_peak_3194_lociStitched	chr1	117612721	117613471	1	751	419.55	96.675	12833	0
2_MV411-DMSO-8h_2_734_R1_peak_48200_lociStitched	chr5	122890091	122890733	2	544	398.2326	75.5634	12834	0
1_MV411-DMSO-8h_2_734_R1_peak_47898_lociStitched	chr5	91114570	91115093	1	524	380.744	58.1053	12835	0
2_MV411-DMSO-8h_2_734_R1_peak_32500_lociStitched	chr2	61210128	61210882	2	589	390.7228	68.5386	12836	0
1_MV411-DMSO-8h_2_734_R1_peak_63680_lociStitched	chrX	143580527	143581027	1	501	344.5	22.5	12837	0
2_MV411-DMSO-8h_2_734_R1_peak_48513_lociStitched	chr5	138103234	138114223	2	677	1347.2514	1025.2737	12838	0
1_MV411-DMSO-8h_2_734_R1_peak_51853_lociStitched	chr6	63904582	63905265	1	684	385.8267	63.8605	12839	0
2_MV411-DMSO-8h_2_734_R1_peak_40668_lociStitched	chr3	10695587	10696537	2	702	433.2	111.245	12840	0
2_MV411-DMSO-8h_2_734_R1_peak_58034_lociStitched	chr8	79287852	79288665	2	452	477.5562	155.6082	12841	0
MV411-DMSO-8h_2_734_R1_peak_26589	chr17	78321369	78321991	1	623	366.98	45.0328	12842	0
