GENE,MV411-DMSO,MV411-Mebendazole
METTL21A,14.0,7.0
CCNYL1,16.0,22.0
KLHL23,0.0,0.0
SGO2,1.0,1.0
FAHD2B,0.0,0.0
RMDN2,0.0,0.0
SLC16A14,0.0,0.0
LINC01907,0.0,0.0
LINC00471,0.0,1.0
MSL3P1,38.0,41.0
ASPRV1,0.0,0.0
WDSUB1,0.0,0.0
151534,1.0,1.0
GPR155,0.0,1.0
TTC14,108.0,123.0
DTX3L,18.0,16.0
SGO1,13.0,13.0
PP2D1,0.0,0.0
PPM1L,14.0,33.0
WDR49,2.0,1.0
LRRC34,1.0,1.0
CCDC12,28.0,21.0
MB21D2,4.0,2.0
PPP4R2,89.0,82.0
XXYLT1,11.0,13.0
RNF38,43.0,49.0
GLIPR2,1.0,5.0
ZCWPW2,0.0,0.0
CMC1,2.0,2.0
SPICE1,5.0,1.0
152302,7.0,9.0
CNTN4,0.0,0.0
SH3D19,0.0,0.0
NFXL1,18.0,17.0
PAQR3,10.0,4.0
SCFD2,4.0,4.0
THAP6,20.0,22.0
KLB,0.0,0.0
FAM53A,0.0,0.0
PPM1K,3.0,4.0
TRMT44,3.0,2.0
SLC38A9,10.0,9.0
CREBRF,11.0,15.0
CEP120,11.0,18.0
TMEM167A,111.0,132.0
MBLAC2,30.0,23.0
TMEM161B,28.0,34.0
SRFBP1,8.0,7.0
ZMAT2,37.0,29.0
ARSK,1.0,2.0
TTC23L,0.0,0.0
CCDC112,2.0,1.0
PRELID2,3.0,2.0
PLAC8L1,0.0,0.0
RNF145,12.0,15.0
SNRNP48,24.0,22.0
CNKSR3,0.0,1.0
SLC2A12,0.0,1.0
MBOAT1,5.0,4.0
BVES-AS1,0.0,0.0
CCDC167,3.0,2.0
RUNDC3B,0.0,0.0
BMT2,12.0,15.0
FMC1,2.0,2.0
AMOT,0.0,0.0
VKORC1L1,46.0,47.0
AMOTL1,29.0,31.0
IQUB,0.0,0.0
KCTD7,3.0,2.0
GIMAP8,2.0,7.0
ZNF425,2.0,1.0
155060,7.0,7.0
ZNF746,14.0,9.0
AMZ1,0.0,0.0
RBM33,53.0,75.0
157247,20.0,35.0
PRAG1,6.0,4.0
CDCA2,47.0,55.0
TMEM65,5.0,6.0
RDH10,17.0,16.0
ANKRD46,18.0,27.0
ESCO2,14.0,22.0
FBXO16,0.0,0.0
MIR124-1HG,45.0,51.0
LRATD2,1.0,1.0
C8orf37,4.0,9.0
VPS13B,7.0,13.0
FAM87A,0.0,0.0
ERICH1,5.0,2.0
FAM91A1,104.0,97.0
MCMDC2,0.0,0.0
CLVS1,0.0,0.0
SBSPON,0.0,0.0
CAMSAP1,7.0,13.0
157983,2.0,4.0
C9orf163,1.0,0.0
TTLL11,0.0,0.0
HSD17B7P2,0.0,0.0
TTC39B,0.0,0.0
TRMT10B,5.0,5.0
TTC16,0.0,0.0
LINC02603,0.0,0.0
FAM120AOS,59.0,68.0
KIAA2026,1.0,3.0
KIAA1958,11.0,13.0
TSTD2,28.0,33.0
ZNF782,7.0,7.0
PRUNE2,0.0,0.0
USP27X-AS1,0.0,0.0
ZXDB,9.0,7.0
MOSPD2,9.0,5.0
RIBC1,0.0,0.0
NKAPP1,9.0,8.0
CXorf65,0.0,0.0
USP51,0.0,1.0
158960,1.0,0.0
CXorf38,14.0,21.0
FAM122B,14.0,10.0
FAM122C,2.0,3.0
USP54,14.0,20.0
SLC35G1,2.0,4.0
CFAP58,0.0,0.0
LDHAL6A,1.0,0.0
CLEC12A,1.0,3.0
CLECL1,12.0,14.0
TMTC3,11.0,14.0
ALDH1L2,24.0,33.0
PPTC7,46.0,50.0
DGKH,49.0,63.0
CCDC122,0.0,0.0
GPR180,30.0,39.0
TMEM229B,1.0,0.0
SYNE3,0.0,1.0
SAMD15,0.0,0.0
NOP9,24.0,21.0
EML5,0.0,0.0
DNAAF4,0.0,0.0
161635,1.0,1.0
ODF3L1,0.0,0.0
PGBD4,0.0,0.0
ADAL,5.0,2.0
FSIP1,0.0,0.0
ZFPM1,1.0,1.0
ITPRIPL2,0.0,0.0
ZFP1,39.0,36.0
SLFN5,2.0,3.0
RETREG3,21.0,25.0
RHBDL3,1.0,0.0
162632,0.0,0.0
ZNF519,9.0,5.0
C18orf54,7.0,13.0
ZNF610,0.0,0.0
ZNF320,0.0,0.0
ZNF497,1.0,0.0
ZNF550,0.0,1.0
ZNF296,1.0,1.0
DEDD2,17.0,19.0
ZNF579,3.0,3.0
ZNF791,30.0,32.0
ZNF564,20.0,17.0
ZNF709,0.0,0.0
ZNF114,5.0,6.0
ZNF567,3.0,3.0
ZNF383,2.0,2.0
EID2,9.0,12.0
ZNF780B,13.0,17.0
PRR22,0.0,0.0
ZNF100,18.0,19.0
DENND1B,36.0,50.0
TOR1AIP2,82.0,82.0
CITED4,12.0,8.0
LEXM,0.0,0.0
SASS6,10.0,12.0
SDE2,34.0,35.0
CNST,33.0,33.0
PAQR7,0.0,0.0
CCDC116,0.0,1.0
CABP7,0.0,0.0
LONRF2,0.0,0.0
CCDC138,4.0,2.0
ADGRF3,1.0,0.0
OXER1,0.0,0.0
UBXN2A,9.0,8.0
DQX1,0.0,0.0
PARP15,2.0,1.0
XIRP1,0.0,0.0
RNF168,31.0,26.0
CHST13,0.0,0.0
SPATA5,14.0,20.0
BBS12,1.0,2.0
ADGRA3,2.0,1.0
MMAA,4.0,9.0
ZBTB49,1.0,2.0
TIGD2,2.0,1.0
SGMS2,1.0,0.0
MIER3,20.0,23.0
UGT3A2,0.0,0.0
TENT2,16.0,17.0
DCP2,68.0,104.0
ZNF366,0.0,1.0
FAM151B,0.0,0.0
LCA5,1.0,0.0
TXLNB,0.0,0.0
ZNF92,55.0,70.0
THAP5,21.0,24.0
CCDC71L,8.0,9.0
ZNF800,23.0,27.0
TMEM64,11.0,12.0
ZNF596,5.0,5.0
STKLD1,0.0,0.0
QSOX2,17.0,11.0
ZNF169,2.0,4.0
TCEANC,2.0,5.0
TMEM273,0.0,1.0
FUT11,6.0,5.0
170393,0.0,0.0
PWWP2B,5.0,5.0
SSBP4,3.0,6.0
170487,1.0,1.0
DHX36,10.0,6.0
GIMAP1,3.0,2.0
COMMD6,7.0,9.0
PPP1R18,19.0,27.0
ZNF431,18.0,20.0
ZNF721,7.0,11.0
ZNF384,40.0,35.0
171022,0.0,0.0
ASXL1,10.0,14.0
SPACA4,0.0,0.0
RHOV,0.0,1.0
DSTNP2,2.0,1.0
AP006621.3,0.0,0.0
ZNF675,11.0,9.0
CLYBL,1.0,0.0
SPTSSA,25.0,29.0
POLR3H,15.0,16.0
ABHD3,6.0,2.0
PGAM5,32.0,26.0
HIGD2A,9.0,14.0
AGO3,3.0,5.0
AGO4,17.0,15.0
SCAMP5,1.0,0.0
PRXL2C,6.0,15.0
ZNF367,85.0,72.0
METTL15,7.0,9.0
MPZL3,8.0,7.0
IMMP1L,0.0,0.0
KRT78,0.0,0.0
RILPL2,60.0,58.0
AMN1,4.0,8.0
METTL7B,0.0,0.0
ZFC3H1,28.0,41.0
PLBD2,4.0,2.0
EEF2KMT,9.0,9.0
PIANP,0.0,0.0
DCP1B,15.0,20.0
ANO6,22.0,27.0
ARID2,45.0,49.0
PAOX,0.0,0.0
LINC00638,1.0,1.0
196913,0.0,0.0
FAM227B,0.0,0.0
DNM1P46,0.0,0.0
LCTL,0.0,0.0
UBR1,13.0,14.0
SNAI3-AS1,0.0,0.0
LDHD,0.0,0.0
FCSK,0.0,1.0
MLKL,10.0,5.0
ZNF778,4.0,2.0
ACSF3,2.0,2.0
WDR90,2.0,1.0
NLRC3,5.0,8.0
NSMCE1,1.0,1.0
ZNF48,4.0,3.0
MCEMP1,1.0,2.0
ZNF627,69.0,78.0
ZNF585A,25.0,33.0
CADM4,0.0,0.0
THAP8,1.0,1.0
U2AF1L4,6.0,8.0
NIBAN3,0.0,0.0
ADM5,0.0,1.0
ALG14,4.0,5.0
FAM76A,5.0,12.0
TMEM201,11.0,9.0
FAAP20,1.0,2.0
CC2D1B,7.0,7.0
NBPF11,17.0,19.0
NUDT17,0.0,2.0
TXLNA,80.0,89.0
SPAG17,0.0,0.0
SLFNL1,0.0,0.0
KRTCAP2,2.0,1.0
CRTC2,4.0,7.0
TMEM51-AS1,0.0,0.0
IBA57,9.0,14.0
LINC00656,0.0,0.0
LINC00528,8.0,9.0
RNF215,0.0,0.0
APOBEC3A,0.0,2.0
APOBEC3F,0.0,0.0
TET3,43.0,48.0
ANKRD23,0.0,1.0
APLF,1.0,0.0
PIKFYVE,41.0,58.0
KRTCAP3,0.0,1.0
TMEM17,0.0,0.0
SPRED2,19.0,30.0
TIGD1,0.0,2.0
ALG1L,0.0,0.0
KCTD6,4.0,6.0
ARL13B,6.0,12.0
DHFR2,23.0,20.0
RPL22L1,104.0,101.0
SLC51A,0.0,0.0
FBXO45,72.0,73.0
TVP23C,2.0,0.0
CENPV,8.0,11.0
FLCN,7.0,12.0
PLD6,66.0,49.0
ARHGAP27,11.0,10.0
ZNF385C,0.0,0.0
LYRM9,0.0,0.0
SLC16A13,0.0,1.0
CENPX,2.0,3.0
LRRC45,0.0,0.0
SLC39A11,14.0,20.0
AMZ2P1,4.0,4.0
TRIM65,25.0,28.0
UNC13D,0.0,1.0
RDM1,0.0,0.0
SPNS3,0.0,0.0
FBXO15,0.0,0.0
RAB12,12.0,18.0
ZNF584,36.0,44.0
HACD2,2.0,2.0
STT3B,38.0,51.0
PDE12,24.0,26.0
DENND6A,18.0,18.0
C4orf46,35.0,40.0
TMEM154,13.0,24.0
LINC00504,0.0,0.0
SMIM14,3.0,6.0
TMEM192,33.0,27.0
RWDD4,3.0,3.0
PRIMPOL,0.0,0.0
TAPT1,9.0,10.0
202020,1.0,1.0
SPATA24,0.0,0.0
DNAJC18,2.0,2.0
RANBP3L,0.0,0.0
202181,9.0,9.0
CCDC125,7.0,5.0
GAPT,0.0,0.0
OSTCP1,2.0,2.0
TRIM39-RPP21,0.0,1.0
PAXIP1-AS1,16.0,14.0
TMEM184A,0.0,0.0
ADCK5,0.0,0.0
TSNARE1,3.0,2.0
TUBB,309.0,351.0
R3HCC1,2.0,2.0
TMEM268,8.0,10.0
C9orf72,18.0,19.0
NAIF1,9.0,8.0
FAM219A,2.0,1.0
CCDC107,7.0,10.0
ANKS6,3.0,5.0
SUSD3,0.0,0.0
SLC25A43,5.0,7.0
RTL3,0.0,1.0
INTS6L,6.0,8.0
ZNF449,4.0,7.0
VMA21,52.0,44.0
NLRP11,0.0,0.0
HIPK1,87.0,88.0
MTLN,6.0,7.0
C2orf69,46.0,48.0
DIPK2A,11.0,12.0
SENP5,45.0,59.0
USF3,18.0,25.0
SLC36A1,21.0,16.0
DHRSX,2.0,2.0
SAMD9L,0.0,0.0
ATAD3C,0.0,1.0
USP12,76.0,108.0
219347,0.0,0.0
MTIF3,2.0,3.0
YPEL4,1.0,0.0
MED19,9.0,11.0
ZCCHC24,4.0,10.0
ENKUR,0.0,1.0
UNC5B,1.0,1.0
PROSER2-AS1,0.0,0.0
STOX1,0.0,0.0
FAM241B,0.0,0.0
TYSND1,10.0,9.0
ZNF25,12.0,13.0
CCNY,11.0,11.0
C11orf45,0.0,0.0
HYLS1,19.0,25.0
TMEM218,12.0,13.0
SLC37A2,2.0,4.0
TBCEL,12.0,15.0
MRPL21,1.0,4.0
TPCN2,7.0,4.0
MPEG1,8.0,10.0
PATL1,31.0,24.0
CYB561A3,2.0,1.0
PPP1R32,0.0,0.0
GDPD4,0.0,0.0
DDIAS,6.0,5.0
LTO1,11.0,16.0
LRTOMT,1.0,2.0
DLEU7,1.0,0.0
FAM124A,0.0,0.0
SKA1,13.0,19.0
OTUD1,1.0,2.0
OAF,3.0,4.0
220429,0.0,0.0
220594,0.0,0.0
AC132008.2,16.0,16.0
FABP5P3,0.0,0.0
CBWD5,3.0,5.0
220906,39.0,50.0
ZNF438,39.0,64.0
SLC16A9,0.0,0.0
MARCHF8,6.0,11.0
ZNF22-AS1,0.0,0.0
HNRNPA3,253.0,289.0
REEP3,20.0,39.0
JMJD1C,399.0,574.0
NSUN6,0.0,1.0
ARL5B,27.0,39.0
HNRNPUL2,14.0,14.0
ALKBH3,3.0,3.0
EEF1AKMT1,11.0,7.0
SKA3,15.0,26.0
MICU2,4.0,6.0
SPATA13,21.0,25.0
CPNE2,1.0,0.0
ADGRG5,16.0,12.0
PRSS54,0.0,0.0
CES5A,0.0,0.0
AK9,0.0,1.0
NT5DC1,1.0,2.0
ZUP1,1.0,0.0
TBC1D32,0.0,1.0
BEND6,3.0,4.0
C6orf223,1.0,1.0
RSPH9,0.0,0.0
ADCY10P1,3.0,4.0
OARD1,19.0,18.0
AL353579.1,0.0,0.0
FGD2,0.0,1.0
C6orf89,28.0,32.0
SMIM29,0.0,0.0
LEMD2,6.0,10.0
ZBTB9,8.0,9.0
ZBTB12,1.0,0.0
C6orf136,1.0,0.0
KDM1B,5.0,6.0
PHACTR1,5.0,11.0
SMIM13,26.0,26.0
SYCP2L,0.0,0.0
ZSCAN25,17.0,11.0
FAM200A,6.0,5.0
POLR1F,81.0,72.0
HOXA11-AS,1.0,1.0
JAZF1,0.0,0.0
PPP1R35,3.0,3.0
GPC2,0.0,0.0
BRAT1,1.0,1.0
FOXK1,35.0,32.0
DAGLB,22.0,24.0
CCZ1B,1.0,2.0
THSD7A,11.0,15.0
TMED4,28.0,32.0
MTURN,4.0,2.0
RSBN1L,6.0,5.0
LRWD1,0.0,0.0
FAM185A,1.0,0.0
FBXL13,1.0,1.0
NAPEPLD,11.0,6.0
ATXN7L1,12.0,16.0
LNX2,13.0,7.0
ADGRG3,0.0,0.0
UNC5CL,0.0,0.0
KCTD20,54.0,80.0
SCUBE3,0.0,0.0
ZSCAN23,1.0,0.0
NKAPL,0.0,0.0
222699,4.0,2.0
222901,26.0,26.0
SLC29A4,0.0,0.0
ZNRF2,6.0,9.0
SPDYA,0.0,0.0
CNPY4,0.0,1.0
ATP6V1C2,0.0,0.0
CNOT6L,29.0,42.0
246181,8.0,5.0
CDC26,2.0,1.0
RNASEH1,24.0,17.0
AFG1L,2.0,2.0
C21orf91-OT1,1.0,1.0
STAC3,5.0,6.0
PELI3,2.0,2.0
POLR2J2,1.0,1.0
TMEM9,2.0,2.0
ZNF396,1.0,1.0
NEIL2,2.0,4.0
STXBP4,7.0,5.0
HCG27,3.0,3.0
CUTALP,4.0,4.0
PRR14L,79.0,96.0
SERHL2,0.0,0.0
RICTOR,89.0,112.0
IPMK,17.0,20.0
ZBTB38,2.0,3.0
SLC25A30,66.0,55.0
LCLAT1,31.0,41.0
GPATCH11,75.0,88.0
ZNF620,1.0,1.0
ANKRD18A,0.0,0.0
MMS22L,33.0,28.0
253724,1.0,0.0
WASHC2C,4.0,3.0
EBF3,4.0,7.0
WDR27,0.0,0.0
CERS6,68.0,90.0
ZDHHC20,26.0,31.0
YTHDF3,115.0,141.0
RALGAPA1,3.0,2.0
KCTD13,10.0,8.0
ASPHD1,0.0,1.0
ETFBKMT,0.0,1.0
METAP1D,2.0,3.0
UBN2,37.0,38.0
BRWD3,10.0,10.0
254100,1.0,2.0
EHBP1L1,0.0,0.0
SNX32,0.0,0.0
NIFK-AS1,8.0,10.0
FBXO33,35.0,34.0
RNF169,73.0,69.0
LCORL,17.0,18.0
CNIH2,0.0,0.0
ZDHHC24,1.0,0.0
MCM9,13.0,12.0
PROSER2,4.0,6.0
SLC41A1,5.0,2.0
LPCAT4,1.0,1.0
NUDT8,3.0,1.0
MIR9-3HG,5.0,4.0
TMEM256,2.0,0.0
ZDHHC23,12.0,7.0
TMEM86B,5.0,3.0
TAC4,0.0,0.0
CASC2,0.0,0.0
TMCO4,1.0,2.0
IGFBP7-AS1,0.0,0.0
CSNK1G2-AS1,0.0,0.0
MCOLN2,0.0,1.0
LRRC57,19.0,20.0
MYADML2,0.0,0.0
MBLAC1,0.0,0.0
TCP11L2,0.0,0.0
ZNF718,4.0,7.0
RNF144B,2.0,3.0
TOLLIP-AS1,1.0,0.0
ELMOD2,13.0,18.0
COL24A1,1.0,4.0
255649,0.0,0.0
NPNT,0.0,0.0
TCTEX1D2,0.0,0.0
PDZD9,0.0,0.0
INAFM1,1.0,1.0
C19orf38,0.0,1.0
SDHAP1,14.0,12.0
BCL6B,0.0,0.0
CNEP1R1,20.0,21.0
PAN3,97.0,113.0
LINC01619,0.0,0.0
ZNF549,20.0,16.0
SYCE2,0.0,0.0
NAPSB,9.0,5.0
NUDT14,0.0,0.0
NATD1,3.0,0.0
256355,0.0,1.0
GK5,6.0,8.0
EML3,1.0,0.0
ST6GALNAC3,0.0,0.0
MFSD8,12.0,23.0
LYSMD2,3.0,5.0
BCLAF3,13.0,8.0
NPB,0.0,0.0
KANK3,0.0,0.0
HEATR9,0.0,0.0
SERINC5,17.0,32.0
257000,1.0,1.0
FRMD3,0.0,1.0
ARHGAP30,15.0,21.0
GCSAM,1.0,0.0
RNF214,2.0,1.0
C9orf43,0.0,0.0
CFAP126,0.0,0.0
NEGR1,0.0,0.0
DSCR9,1.0,1.0
SHPRH,10.0,15.0
CCDC96,0.0,0.0
SNX33,1.0,2.0
AC008966.1,2.0,1.0
TAB3,16.0,24.0
C2orf72,0.0,0.0
FAM133B,44.0,49.0
SVIP,0.0,0.0
NCR3,0.0,0.0
SGMS1,5.0,5.0
ASPM,3.0,1.0
BOD1L1,10.0,8.0
TAS2R31,0.0,0.0
TAS2R19,0.0,0.0
TAS2R20,1.0,1.0
IL4I1,6.0,9.0
NSUN5P2,8.0,7.0
MAGI3,0.0,0.0
TIPRL,24.0,29.0
NPHP4,5.0,4.0
MDGA1,0.0,0.0
NPAS4,0.0,1.0
NAP1L5,3.0,6.0
266971,17.0,15.0
PGBD2,6.0,5.0
267004,0.0,0.0
RNU12,2.0,1.0
ATP5MGL,0.0,0.0
SELENOH,17.0,21.0
282566,0.0,0.0
AQP11,0.0,0.0
POC1B,4.0,5.0
ZNF311,0.0,1.0
FUOM,0.0,2.0
STK32C,8.0,8.0
BLOC1S2,38.0,40.0
282997,1.0,1.0
283011,3.0,1.0
AL158835.1,0.0,0.0
283050,0.0,0.0
SBF2-AS1,1.0,4.0
CSNK2A3,0.0,0.0
SLC25A45,0.0,0.0
LINC02762,0.0,0.0
283143,0.0,2.0
BCL9L,2.0,2.0
CCDC153,0.0,0.0
PGM2L1,6.0,5.0
KCTD21,9.0,9.0
TMEM80,4.0,4.0
CCDC88B,0.0,0.0
TTC9C,7.0,8.0
HARBI1,1.0,2.0
OLFML1,0.0,0.0
C1RL-AS1,1.0,1.0
CD163L1,0.0,2.0
AC068888.1,0.0,0.0
ZNF740,53.0,65.0
RASSF3,37.0,35.0
ANKRD52,15.0,19.0
SPRYD4,17.0,10.0
283416,0.0,0.0
GAS2L3,7.0,8.0
HECTD4,1.0,2.0
GATC,52.0,57.0
MUC19,0.0,0.0
GXYLT1,34.0,33.0
CHAMP1,24.0,25.0
SUGT1P3,0.0,0.0
KCNRG,3.0,2.0
TMEM272,0.0,0.0
SLC46A3,8.0,7.0
LINC01588,0.0,1.0
GPR137C,0.0,0.0
PROX2,0.0,0.0
TMED8,58.0,75.0
283596,25.0,20.0
LINC00641,24.0,44.0
TSSK4,0.0,0.0
FAM177A1,4.0,6.0
CEP170B,0.0,0.0
TEDC1,0.0,0.0
SLC24A5,0.0,0.0
LINC00926,6.0,9.0
AC138649.1,0.0,0.0
CPEB1-AS1,0.0,1.0
ACTG1P17,0.0,0.0
FAM98B,8.0,8.0
HERC2P3,0.0,0.0
283788,14.0,21.0
GOLGA8IP,2.0,1.0
FBXL22,1.0,0.0
NOMO2,1.0,1.0
BRICD5,0.0,0.0
PGP,7.0,7.0
LINC02175,0.0,0.0
IL21R-AS1,0.0,0.0
C16orf54,30.0,38.0
INO80E,4.0,3.0
283922,2.0,4.0
NUDT7,4.0,4.0
FBXL19-AS1,12.0,13.0
NHLRC4,0.0,0.0
C16orf91,18.0,22.0
283970,5.0,10.0
TSEN54,2.0,1.0
UBALD2,7.0,22.0
CCDC57,1.0,2.0
HEXD,0.0,0.0
284009,0.0,0.0
VMO1,0.0,0.0
C17orf58,10.0,7.0
MILR1,2.0,2.0
RNF227,10.0,7.0
LINC00324,2.0,2.0
CDRT4,3.0,3.0
CCDC144B,0.0,0.0
KANSL1,20.0,23.0
MEIOC,0.0,0.0
NEK8,0.0,0.0
PIGW,7.0,5.0
CISD3,7.0,5.0
ENDOV,2.0,5.0
GDPD1,0.0,0.0
NDUFAF8,11.0,5.0
284185,0.0,0.0
METRNL,0.0,0.0
284232,0.0,1.0
KCTD1,0.0,1.0
ZADH2,43.0,44.0
LINC00683,0.0,0.0
ZNF547,5.0,5.0
ZNF776,62.0,52.0
ZNF780A,54.0,46.0
C19orf54,3.0,4.0
ZNF575,0.0,0.0
ZNF283,4.0,2.0
PPP1R37,1.0,2.0
NKPD1,0.0,0.0
IZUMO1,0.0,0.0
LINC01869,0.0,0.0
SIGLEC17P,0.0,1.0
ZNF615,1.0,2.0
284385,2.0,1.0
ZNF763,4.0,5.0
WDR62,0.0,1.0
ZFP82,6.0,5.0
ZNF790-AS1,0.0,0.0
TMEM150B,0.0,1.0
SMIM24,0.0,0.0
SLC25A41,0.0,0.0
SLC25A42,1.0,5.0
284440,0.0,0.0
ZNF493,3.0,3.0
284454,42.0,56.0
ZNF875,10.0,10.0
C1orf167,0.0,0.0
SLC9C2,0.0,0.0
284551,1.0,1.0
NBPF15,1.0,1.0
FAM102B,31.0,32.0
CYB561D1,22.0,23.0
ANKRD34A,0.0,0.0
RUSC1-AS1,0.0,0.0
LINC01686,0.0,1.0
284649,0.0,0.0
SNHG28,0.0,0.0
ZNF326,58.0,68.0
RIMKLA,0.0,0.0
SLC25A34,0.0,2.0
C20orf204,0.0,0.0
LINC01270,0.0,0.0
C20orf197,7.0,14.0
MIR646HG,2.0,0.0
SIRPB2,6.0,3.0
C20orf203,0.0,0.0
AATBC,0.0,0.0
AC007663.2,0.0,0.0
284889,2.0,2.0
TTC28-AS1,6.0,4.0
CCDC150,2.0,1.0
RNF149,1.0,4.0
STPG4,0.0,0.0
285074,6.0,4.0
LINC01305,0.0,1.0
285116,104.0,106.0
ERICH2,0.0,0.0
IAH1,2.0,1.0
FAM126B,39.0,46.0
UNC80,0.0,0.0
RGPD4,1.0,0.0
DUSP28,3.0,2.0
EOGT,16.0,14.0
C3orf38,22.0,34.0
ENTPD3-AS1,0.0,0.0
ZNF619,14.0,9.0
ZNF621,16.0,25.0
RABL3,15.0,24.0
LINC00877,0.0,1.0
C3orf33,2.0,2.0
CCDC66,0.0,1.0
TCAIM,13.0,24.0
ZNF852,1.0,1.0
SUMF1,5.0,3.0
RPUSD3,0.0,0.0
PRRT3,0.0,1.0
DPH3,36.0,41.0
285407,1.0,1.0
DCAF4L1,4.0,6.0
CYP4V2,1.0,4.0
RPL34-DT,0.0,0.0
285464,0.0,0.0
DOK7,0.0,0.0
FAM13A-AS1,1.0,2.0
COX18,11.0,10.0
FRYL,34.0,29.0
RNF175,0.0,0.0
FAM200B,3.0,1.0
KIAA0825,0.0,1.0
DTWD2,3.0,3.0
RELL2,2.0,1.0
AC008691.1,0.0,0.0
C5orf51,69.0,97.0
SREK1IP1,25.0,28.0
RGMB,0.0,0.0
285740,0.0,0.0
CEP57L1,4.0,5.0
PPIL6,2.0,1.0
MROCKI,0.0,0.0
DCBLD1,0.0,0.0
285819,0.0,0.0
HLA-F-AS1,1.0,1.0
285847,0.0,0.0
RPL7L1,150.0,203.0
LINC00174,3.0,2.0
INHBA-AS1,19.0,17.0
SPDYE1,0.0,0.0
SNHG15,113.0,89.0
285961,0.0,0.0
WEE2-AS1,2.0,0.0
EPHA1-AS1,1.0,2.0
TCAF2,0.0,0.0
ZNF775,0.0,1.0
LINC00996,6.0,6.0
ATG9B,0.0,0.0
ZNF789,0.0,4.0
286002,0.0,0.0
LSMEM1,6.0,7.0
XKR6,0.0,0.0
NSMCE2,5.0,5.0
AC107959.2,0.0,0.0
ZNF707,5.0,3.0
FAM83H,5.0,2.0
ZNF252P,5.0,11.0
ZNF252P-AS1,1.0,0.0
LINC02153,0.0,0.0
ZFP41,3.0,3.0
286140,3.0,5.0
TRIQK,11.0,11.0
DPY19L4,16.0,16.0
FBXO43,10.0,9.0
LACTB2-AS1,0.0,0.0
CRB2,0.0,0.0
SCAI,5.0,6.0
CFAP157,0.0,0.0
PAXX,3.0,1.0
TPRN,1.0,2.0
TUSC1,8.0,6.0
FAM78A,44.0,50.0
ATP11C,11.0,14.0
286437,6.0,5.0
YIPF6,23.0,35.0
FIRRE,3.0,4.0
286495,7.0,13.0
P2RY8,67.0,67.0
BCORP1,0.0,0.0
ILDR1,0.0,0.0
LIN9,16.0,17.0
TRIM59,22.0,17.0
317648,25.0,21.0
EIF4E3,0.0,0.0
FAM149B1,4.0,1.0
RFESD,0.0,0.0
DHRS4L2,1.0,1.0
ADAM20P1,0.0,0.0
CCDC85C,1.0,0.0
H2AC21,0.0,0.0
DDX51,13.0,12.0
ADGRE4P,0.0,1.0
RAB37,1.0,2.0
MMAB,9.0,9.0
SNAI3,5.0,3.0
H3C15,0.0,0.0
UBAC2,36.0,39.0
337873,3.0,1.0
FAM151A,0.0,0.0
NLRP9,0.0,0.0
CLEC4D,0.0,0.0
RAB7B,6.0,14.0
SNORD108,0.0,0.0
SNORD109A,0.0,0.0
BLACE,0.0,0.0
HCAR2,2.0,1.0
FFAR4,0.0,0.0
ST8SIA6,0.0,0.0
CENATAC,0.0,1.0
ANKRD13D,1.0,2.0
ANKRD42,8.0,10.0
CSTF3-DT,1.0,0.0
338758,2.0,1.0
TMEM119,0.0,0.0
338799,8.0,7.0
TAFA2,0.0,0.0
LINC01252,0.0,0.0
PRSS53,0.0,0.0
RAB43,1.0,0.0
JMJD8,7.0,7.0
METTL2A,8.0,10.0
ASB16-AS1,6.0,6.0
C17orf67,0.0,0.0
OXLD1,25.0,35.0
CCDC137,52.0,34.0
ARL16,6.0,7.0
LINC02693,9.0,9.0
MSL1,72.0,57.0
LINC00667,11.0,12.0
ZNF181,8.0,6.0
ZNF260,40.0,46.0
ZNF546,4.0,8.0
MYPOP,8.0,5.0
ADAMTSL5,0.0,0.0
C1orf174,15.0,12.0
KLHL17,1.0,1.0
TMEM52,1.0,0.0
ZBTB8OS,4.0,2.0
TFAP2E,1.0,1.0
ZNF678,17.0,15.0
ARMH1,2.0,3.0
ZFP69,1.0,0.0
SLC35E4,0.0,0.0
AL021937.1,0.0,0.0
339674,0.0,0.0
SPOPL,46.0,59.0
MAP3K20-AS1,0.0,0.0
AC016747.1,11.0,18.0
C2orf74,5.0,2.0
CCDC39,0.0,0.0
IHO1,0.0,0.0
339862,18.0,20.0
C3orf35,0.0,0.0
EHHADH-AS1,0.0,0.0
LPP-AS2,0.0,0.0
339975,0.0,0.0
NAT8L,0.0,0.0
340037,0.0,0.0
STING1,12.0,9.0
ZC3H12D,7.0,6.0
MYLK4,0.0,1.0
TREML1,0.0,0.0
340206,0.0,0.0
ZNF680,16.0,14.0
FAM183BP,0.0,0.0
TSPAN33,0.0,0.0
NRBP2,1.0,2.0
ZNF517,1.0,1.0
TMEM249,2.0,2.0
ZDHHC21,4.0,9.0
ACER2,1.0,2.0
RTL5,1.0,1.0
ZC3H12B,0.0,0.0
SATL1,0.0,0.0
NANOS1,4.0,8.0
HMX3,1.0,1.0
AKR1C8P,0.0,0.0
COX8C,0.0,0.0
FMN1,0.0,0.0
ZKSCAN2,9.0,13.0
ATXN1L,55.0,51.0
NACA2,5.0,8.0
ZNF850,19.0,14.0
C19orf81,0.0,0.0
ZSCAN22,8.0,13.0
CCDC18,0.0,0.0
PRORSD1P,11.0,14.0
DUBR,0.0,0.0
