GENE,MV411-DMSO,MV411-Mebendazole
MIR9-3HG,85.0,79.0
TMEM256,89.0,126.0
ZDHHC23,172.0,205.0
TMEM86B,18.0,17.0
TAC4,0.0,2.0
CASC2,3.0,6.0
TMCO4,51.0,52.0
IGFBP7-AS1,27.0,24.0
CSNK1G2-AS1,1.0,1.0
MCOLN2,113.0,131.0
LRRC57,291.0,385.0
MYADML2,0.0,0.0
MBLAC1,5.0,6.0
TCP11L2,15.0,20.0
ZNF718,90.0,141.0
RNF144B,9.0,15.0
TOLLIP-AS1,3.0,3.0
ELMOD2,692.0,1129.0
COL24A1,78.0,97.0
255649,1.0,1.0
NPNT,0.0,1.0
TCTEX1D2,12.0,20.0
PDZD9,3.0,7.0
INAFM1,39.0,37.0
C19orf38,51.0,60.0
SDHAP1,69.0,73.0
BCL6B,2.0,4.0
CNEP1R1,122.0,194.0
PAN3,2769.0,4563.0
LINC01619,4.0,7.0
ZNF549,86.0,67.0
SYCE2,13.0,16.0
NAPSB,456.0,416.0
NUDT14,32.0,34.0
NATD1,18.0,13.0
256355,10.0,17.0
GK5,199.0,277.0
EML3,12.0,21.0
ST6GALNAC3,5.0,2.0
MFSD8,180.0,288.0
LYSMD2,104.0,136.0
BCLAF3,106.0,145.0
NPB,1.0,2.0
KANK3,35.0,39.0
HEATR9,1.0,4.0
SERINC5,387.0,556.0
257000,7.0,11.0
FRMD3,2.0,3.0
ARHGAP30,350.0,389.0
GCSAM,17.0,21.0
RNF214,25.0,38.0
C9orf43,2.0,3.0
CFAP126,21.0,29.0
NEGR1,1.0,2.0
DSCR9,11.0,15.0
SHPRH,153.0,274.0
CCDC96,1.0,4.0
SNX33,21.0,27.0
AC008966.1,24.0,26.0
TAB3,419.0,551.0
C2orf72,6.0,9.0
FAM133B,422.0,620.0
SVIP,13.0,16.0
NCR3,145.0,215.0
SGMS1,44.0,66.0
ASPM,73.0,66.0
BOD1L1,172.0,240.0
TAS2R31,1.0,0.0
TAS2R19,5.0,7.0
TAS2R20,16.0,18.0
IL4I1,392.0,350.0
NSUN5P2,121.0,149.0
MAGI3,18.0,28.0
TIPRL,1065.0,1717.0
NPHP4,127.0,137.0
MDGA1,2.0,6.0
NPAS4,2.0,5.0
NAP1L5,117.0,125.0
266971,1588.0,1728.0
PGBD2,37.0,77.0
267004,3.0,4.0
RNU12,6.0,5.0
ATP5MGL,3.0,9.0
SELENOH,975.0,1231.0
282566,12.0,9.0
AQP11,38.0,58.0
POC1B,557.0,771.0
ZNF311,4.0,4.0
FUOM,140.0,181.0
STK32C,182.0,192.0
BLOC1S2,779.0,1055.0
282997,48.0,51.0
283011,10.0,12.0
AL158835.1,24.0,30.0
283050,7.0,13.0
SBF2-AS1,154.0,226.0
CSNK2A3,6.0,8.0
SLC25A45,4.0,6.0
LINC02762,2.0,5.0
283143,12.0,15.0
BCL9L,10.0,13.0
CCDC153,0.0,0.0
PGM2L1,56.0,89.0
KCTD21,44.0,54.0
TMEM80,116.0,128.0
CCDC88B,23.0,35.0
TTC9C,59.0,82.0
HARBI1,12.0,12.0
OLFML1,1.0,1.0
C1RL-AS1,39.0,59.0
CD163L1,142.0,177.0
AC068888.1,4.0,8.0
ZNF740,558.0,622.0
RASSF3,485.0,816.0
ANKRD52,235.0,326.0
SPRYD4,122.0,135.0
283416,5.0,5.0
GAS2L3,212.0,380.0
HECTD4,33.0,54.0
GATC,3063.0,3639.0
MUC19,6.0,10.0
GXYLT1,457.0,587.0
CHAMP1,281.0,303.0
SUGT1P3,2.0,2.0
KCNRG,31.0,44.0
TMEM272,1.0,1.0
SLC46A3,149.0,206.0
LINC01588,20.0,31.0
GPR137C,2.0,2.0
PROX2,5.0,11.0
TMED8,2136.0,2757.0
283596,225.0,205.0
LINC00641,338.0,628.0
TSSK4,3.0,4.0
FAM177A1,85.0,155.0
CEP170B,7.0,8.0
TEDC1,20.0,24.0
SLC24A5,29.0,48.0
LINC00926,219.0,253.0
AC138649.1,7.0,12.0
CPEB1-AS1,27.0,36.0
ACTG1P17,10.0,7.0
FAM98B,623.0,734.0
HERC2P3,10.0,19.0
283788,549.0,673.0
GOLGA8IP,98.0,143.0
FBXL22,5.0,6.0
NOMO2,31.0,48.0
BRICD5,25.0,30.0
PGP,102.0,157.0
LINC02175,8.0,11.0
IL21R-AS1,4.0,7.0
C16orf54,239.0,285.0
INO80E,177.0,197.0
283922,65.0,70.0
NUDT7,342.0,478.0
FBXL19-AS1,85.0,94.0
NHLRC4,5.0,5.0
C16orf91,148.0,165.0
283970,162.0,198.0
TSEN54,46.0,40.0
UBALD2,243.0,304.0
CCDC57,128.0,148.0
HEXD,9.0,8.0
284009,5.0,4.0
VMO1,0.0,0.0
C17orf58,157.0,205.0
MILR1,71.0,89.0
RNF227,42.0,52.0
LINC00324,9.0,14.0
CDRT4,36.0,44.0
CCDC144B,7.0,8.0
KANSL1,86.0,121.0
MEIOC,17.0,25.0
NEK8,8.0,12.0
PIGW,107.0,126.0
CISD3,252.0,309.0
ENDOV,53.0,80.0
GDPD1,3.0,5.0
NDUFAF8,569.0,696.0
284185,2.0,5.0
METRNL,35.0,52.0
284232,65.0,78.0
KCTD1,6.0,5.0
ZADH2,896.0,1311.0
LINC00683,0.0,2.0
ZNF547,19.0,16.0
ZNF776,201.0,204.0
ZNF780A,303.0,392.0
C19orf54,108.0,114.0
ZNF575,8.0,9.0
ZNF283,23.0,30.0
PPP1R37,35.0,37.0
NKPD1,1.0,1.0
IZUMO1,0.0,1.0
LINC01869,0.0,0.0
SIGLEC17P,25.0,33.0
ZNF615,7.0,9.0
284385,63.0,54.0
ZNF763,27.0,47.0
WDR62,3.0,5.0
ZFP82,28.0,43.0
ZNF790-AS1,7.0,9.0
TMEM150B,9.0,14.0
SMIM24,6.0,11.0
SLC25A41,2.0,3.0
SLC25A42,25.0,30.0
284440,7.0,5.0
ZNF493,49.0,70.0
284454,104.0,113.0
ZNF875,125.0,154.0
C1orf167,5.0,5.0
SLC9C2,0.0,1.0
284551,29.0,53.0
NBPF15,8.0,15.0
FAM102B,615.0,877.0
CYB561D1,128.0,129.0
ANKRD34A,3.0,2.0
RUSC1-AS1,769.0,743.0
LINC01686,3.0,6.0
284649,12.0,10.0
SNHG28,22.0,28.0
ZNF326,810.0,1518.0
RIMKLA,3.0,5.0
SLC25A34,2.0,6.0
C20orf204,5.0,10.0
LINC01270,1.0,2.0
C20orf197,295.0,691.0
MIR646HG,57.0,94.0
SIRPB2,145.0,178.0
C20orf203,1.0,3.0
AATBC,8.0,9.0
AC007663.2,5.0,5.0
284889,2127.0,2083.0
TTC28-AS1,214.0,257.0
CCDC150,20.0,24.0
RNF149,61.0,94.0
STPG4,0.0,1.0
285074,145.0,186.0
LINC01305,26.0,39.0
285116,1687.0,2135.0
ERICH2,2.0,3.0
IAH1,96.0,104.0
FAM126B,562.0,994.0
UNC80,31.0,42.0
RGPD4,9.0,12.0
DUSP28,45.0,39.0
EOGT,309.0,459.0
C3orf38,251.0,324.0
ENTPD3-AS1,16.0,19.0
ZNF619,67.0,65.0
ZNF621,383.0,514.0
RABL3,1212.0,1818.0
LINC00877,4.0,7.0
C3orf33,20.0,23.0
CCDC66,77.0,156.0
TCAIM,690.0,960.0
ZNF852,8.0,10.0
SUMF1,158.0,175.0
RPUSD3,63.0,69.0
PRRT3,5.0,10.0
DPH3,1006.0,1371.0
285407,13.0,15.0
DCAF4L1,25.0,39.0
CYP4V2,191.0,222.0
RPL34-DT,6.0,7.0
285464,3.0,4.0
DOK7,0.0,0.0
FAM13A-AS1,54.0,66.0
COX18,397.0,453.0
FRYL,296.0,361.0
RNF175,29.0,45.0
FAM200B,38.0,78.0
KIAA0825,7.0,11.0
DTWD2,111.0,221.0
RELL2,42.0,47.0
AC008691.1,2.0,1.0
C5orf51,1141.0,1779.0
SREK1IP1,932.0,1289.0
RGMB,2.0,2.0
285740,2.0,3.0
CEP57L1,129.0,215.0
PPIL6,61.0,74.0
MROCKI,1.0,4.0
DCBLD1,53.0,57.0
285819,12.0,14.0
HLA-F-AS1,39.0,45.0
285847,0.0,3.0
RPL7L1,5127.0,6748.0
LINC00174,16.0,16.0
INHBA-AS1,127.0,163.0
SPDYE1,11.0,20.0
SNHG15,486.0,533.0
285961,2.0,5.0
WEE2-AS1,4.0,6.0
EPHA1-AS1,70.0,96.0
TCAF2,4.0,8.0
ZNF775,5.0,4.0
LINC00996,249.0,332.0
ATG9B,8.0,10.0
ZNF789,34.0,55.0
286002,2.0,1.0
LSMEM1,10.0,24.0
XKR6,5.0,7.0
NSMCE2,189.0,217.0
AC107959.2,1.0,1.0
ZNF707,17.0,22.0
FAM83H,70.0,83.0
ZNF252P,123.0,183.0
ZNF252P-AS1,1.0,1.0
LINC02153,2.0,2.0
ZFP41,31.0,35.0
286140,282.0,342.0
TRIQK,551.0,954.0
DPY19L4,461.0,795.0
FBXO43,118.0,125.0
LACTB2-AS1,76.0,86.0
CRB2,0.0,3.0
SCAI,146.0,269.0
CFAP157,4.0,7.0
PAXX,80.0,123.0
TPRN,21.0,26.0
TUSC1,110.0,137.0
FAM78A,477.0,495.0
ATP11C,346.0,578.0
286437,71.0,99.0
YIPF6,515.0,902.0
FIRRE,67.0,65.0
286495,986.0,1383.0
P2RY8,804.0,782.0
BCORP1,2.0,1.0
ILDR1,2.0,5.0
LIN9,179.0,238.0
TRIM59,160.0,169.0
317648,550.0,508.0
EIF4E3,3.0,2.0
FAM149B1,121.0,210.0
RFESD,13.0,13.0
DHRS4L2,96.0,115.0
ADAM20P1,2.0,3.0
CCDC85C,119.0,154.0
H2AC21,1.0,1.0
DDX51,177.0,194.0
ADGRE4P,59.0,94.0
RAB37,209.0,247.0
MMAB,784.0,828.0
SNAI3,20.0,34.0
H3C15,1.0,2.0
UBAC2,1085.0,1285.0
337873,8.0,7.0
FAM151A,7.0,11.0
NLRP9,6.0,9.0
CLEC4D,0.0,0.0
RAB7B,58.0,133.0
SNORD108,10.0,15.0
SNORD109A,7.0,7.0
BLACE,13.0,9.0
HCAR2,11.0,15.0
FFAR4,10.0,7.0
ST8SIA6,5.0,5.0
CENATAC,25.0,28.0
ANKRD13D,9.0,14.0
ANKRD42,107.0,203.0
CSTF3-DT,22.0,24.0
338758,26.0,39.0
TMEM119,0.0,2.0
338799,95.0,120.0
TAFA2,1.0,2.0
LINC01252,12.0,21.0
PRSS53,7.0,10.0
RAB43,22.0,23.0
JMJD8,804.0,835.0
METTL2A,224.0,272.0
ASB16-AS1,52.0,54.0
C17orf67,13.0,14.0
OXLD1,180.0,214.0
CCDC137,354.0,334.0
ARL16,247.0,278.0
LINC02693,68.0,60.0
MSL1,710.0,765.0
LINC00667,244.0,274.0
ZNF181,44.0,47.0
ZNF260,393.0,473.0
ZNF546,68.0,103.0
MYPOP,70.0,70.0
ADAMTSL5,4.0,7.0
C1orf174,255.0,261.0
KLHL17,14.0,20.0
TMEM52,5.0,5.0
ZBTB8OS,180.0,229.0
TFAP2E,11.0,15.0
ZNF678,120.0,178.0
ARMH1,151.0,175.0
ZFP69,24.0,19.0
SLC35E4,2.0,3.0
AL021937.1,6.0,9.0
339674,2.0,3.0
SPOPL,1130.0,2069.0
MAP3K20-AS1,240.0,284.0
AC016747.1,240.0,348.0
C2orf74,158.0,170.0
CCDC39,71.0,98.0
IHO1,1.0,3.0
339862,945.0,1236.0
C3orf35,2.0,5.0
EHHADH-AS1,4.0,4.0
LPP-AS2,5.0,3.0
339975,30.0,36.0
NAT8L,23.0,22.0
340037,5.0,9.0
STING1,312.0,326.0
ZC3H12D,49.0,43.0
MYLK4,9.0,18.0
TREML1,6.0,5.0
340206,6.0,4.0
ZNF680,201.0,290.0
FAM183BP,5.0,5.0
TSPAN33,11.0,19.0
NRBP2,65.0,70.0
ZNF517,4.0,6.0
TMEM249,6.0,9.0
ZDHHC21,320.0,540.0
ACER2,18.0,26.0
RTL5,20.0,14.0
ZC3H12B,21.0,33.0
SATL1,92.0,120.0
NANOS1,121.0,159.0
HMX3,5.0,9.0
AKR1C8P,4.0,3.0
COX8C,2.0,2.0
FMN1,3.0,2.0
ZKSCAN2,58.0,73.0
ATXN1L,296.0,273.0
NACA2,1649.0,2378.0
ZNF850,46.0,45.0
C19orf81,9.0,18.0
ZSCAN22,44.0,46.0
CCDC18,13.0,28.0
PRORSD1P,48.0,35.0
DUBR,1.0,2.0
NMRAL2P,12.0,18.0
AC098591.2,102.0,102.0
LRIT3,3.0,5.0
MSANTD1,0.0,1.0
HSD17B13,4.0,8.0
ZNF879,6.0,13.0
FAM174A,35.0,57.0
MTX3,602.0,958.0
RSPH4A,3.0,8.0
ECT2L,7.0,6.0
EYS,6.0,6.0
ZNF391,11.0,14.0
FAM71F2,15.0,18.0
KIF24,154.0,170.0
CAVIN4,1.0,1.0
ZNF81,121.0,153.0
LANCL3,13.0,18.0
SOWAHD,21.0,18.0
RAB41,4.0,4.0
SNORD64,9.0,10.0
SLC35B2,244.0,233.0
SERINC2,12.0,7.0
NME9,9.0,17.0
C6orf52,13.0,14.0
GATD1,487.0,520.0
ANKDD1A,39.0,42.0
CTU2,31.0,28.0
SKA2,1887.0,2496.0
MCRIP1,92.0,77.0
ZNF530,13.0,5.0
GEN1,885.0,1340.0
348738,15.0,29.0
FTCDNL1,105.0,124.0
SPATA3-AS1,3.0,2.0
WDR53,5.0,12.0
LNP1,5.0,6.0
NPHP3-AS1,0.0,0.0
ANKRD18DP,288.0,419.0
FAM86EP,73.0,92.0
NUP43,1609.0,1963.0
ZNF713,16.0,25.0
DPY19L2P2,194.0,240.0
NMNAT3,7.0,5.0
RTN4RL2,5.0,7.0
DNAAF3,19.0,18.0
CASTOR3,41.0,65.0
ZNF429,6.0,7.0
RILPL1,8.0,12.0
TBC1D26,1.0,2.0
ZACN,44.0,49.0
SLCO4C1,56.0,99.0
ZNF445,245.0,300.0
ANKRD37,32.0,51.0
ZNF233,4.0,3.0
TICAM2,34.0,39.0
BMP8A,32.0,38.0
359821,26.0,34.0
RFLNB,2061.0,2304.0
IRF2BP2,948.0,1231.0
ZBTB41,277.0,473.0
TMPRSS9,12.0,16.0
PRAC2,5.0,7.0
GSTK1,679.0,818.0
USP50,58.0,66.0
DND1,73.0,90.0
CDRT1,9.0,9.0
NDUFS7,30.0,53.0
NHLRC2,199.0,320.0
NCR3LG1,2739.0,3736.0
FAM111B,37.0,42.0
TMEM179B,175.0,205.0
TBC1D10C,9.0,8.0
DNAJB13,2.0,1.0
AC010186.2,241.0,368.0
TEX9,3.0,5.0
374650,11.0,17.0
KIF7,6.0,3.0
ZNF710,76.0,100.0
HDDC3,391.0,413.0
LRRC37A3,13.0,12.0
ATP9B,31.0,34.0
PEAK3,3.0,5.0
HSD11B1L,25.0,24.0
ZNF699,39.0,43.0
TMEM205,31.0,75.0
YJEFN3,2.0,3.0
ZNF829,1.0,2.0
ZSWIM9,8.0,13.0
ZNF773,49.0,47.0
SVBP,157.0,187.0
MIGA1,71.0,126.0
PEAR1,2.0,2.0
SFT2D2,53.0,50.0
MIA3,189.0,243.0
FAM89A,96.0,150.0
375133,50.0,47.0
PFN4,3.0,1.0
FAM228B,21.0,30.0
ANKRD36,2.0,3.0
375260,64.0,87.0
RBM43,126.0,160.0
CERKL,1034.0,1448.0
RBM44,2.0,5.0
C3orf62,132.0,210.0
STIMATE,388.0,409.0
NRROS,28.0,23.0
C5orf34,10.0,13.0
MAST4,5.0,3.0
SIMC1,42.0,54.0
375513,77.0,127.0
SLC26A5,1.0,1.0
LHFPL3,3.0,1.0
WASH5P,7.0,11.0
ENHO,8.0,8.0
PTAR1,1780.0,3159.0
ERCC6L2,159.0,187.0
SWI5,83.0,107.0
PNPLA7,1.0,3.0
AGRN,53.0,71.0
RAB15,20.0,22.0
RNF126P1,33.0,47.0
SLC27A1,63.0,81.0
ZC3H6,42.0,87.0
CA13,4.0,17.0
STAG3L3,0.0,1.0
RN7SL2,107.0,153.0
CENPS,267.0,322.0
LINC-PINT,84.0,125.0
MALAT1,36103.0,43879.0
379013,650.0,852.0
PSMA3-AS1,1066.0,1432.0
386593,360.0,369.0
GRASLND,1.0,1.0
SAP30L-AS1,6.0,10.0
AMIGO3,21.0,35.0
ZNF582-AS1,7.0,11.0
ZKSCAN4,66.0,101.0
GUSBP2,12.0,23.0
387066,789.0,930.0
CENPW,222.0,294.0
CEP85L,33.0,47.0
387254,12.0,19.0
C6orf120,2094.0,2438.0
NSUN4,417.0,522.0
RASL11A,12.0,12.0
GPR153,20.0,23.0
PEDS1,225.0,236.0
PEDS1-UBE2V1,2027.0,2252.0
387646,29.0,39.0
WASHC2A,144.0,184.0
ENO4,5.0,4.0
C10orf143,59.0,59.0
GVINP1,9.0,40.0
LIPT2,24.0,14.0
CLEC12B,8.0,3.0
RPL13AP20,260.0,525.0
C12orf75,3.0,4.0
CFAP73,99.0,120.0
TMEM233,76.0,110.0
KMT5A,264.0,312.0
C1QTNF9B,7.0,5.0
NHLRC3,192.0,301.0
TOMM20L,19.0,34.0
CCDC9B,19.0,33.0
TNFAIP8L3,3.0,3.0
UBE2Q2P1,21.0,27.0
388182,25.0,25.0
C16orf87,227.0,268.0
C16orf86,4.0,4.0
INCA1,3.0,5.0
SCIMP,54.0,94.0
C17orf100,6.0,3.0
TMEM220,30.0,65.0
LRRC75A,71.0,142.0
CCDC103,18.0,18.0
YPEL2,10.0,19.0
388436,2.0,7.0
388499,74.0,63.0
RGS9BP,7.0,8.0
ZNF790,4.0,4.0
BLOC1S3,111.0,93.0
ZNF888,138.0,151.0
TMEM238,4.0,9.0
ZNF749,52.0,58.0
ZNF324B,37.0,41.0
RPL23AP87,5.0,6.0
RNF207,14.0,21.0
TRNP1,19.0,15.0
C1orf146,2.0,5.0
DIPK1A,65.0,74.0
NOTCH2NLA,7.0,16.0
388685,379.0,426.0
LYSMD1,30.0,47.0
C1orf189,1.0,1.0
C1orf53,15.0,14.0
TMEM81,8.0,8.0
COA6,326.0,447.0
SNHG17,196.0,218.0
388906,1.0,1.0
MFSD2B,1.0,4.0
BOLA3,319.0,400.0
C2orf81,2.0,2.0
C2orf68,579.0,672.0
PLEKHM3,67.0,93.0
INKA1,1.0,4.0
MUSTN1,1.0,4.0
LEKR1,6.0,9.0
SMIM20,421.0,529.0
389247,11.0,10.0
ANXA2R,5.0,7.0
PSMG4,210.0,244.0
389458,3.0,7.0
GTF2IRD2B,4.0,3.0
389538,136.0,177.0
LAMTOR4,445.0,555.0
389602,1.0,3.0
AC100861.1,156.0,162.0
RBM12B,180.0,197.0
MAFA,4.0,3.0
GLIDR,9.0,14.0
C9orf153,7.0,6.0
389791,3.0,3.0
IER5L,7.0,13.0
AJM1,31.0,40.0
MG910336.1,74.0,112.0
389834,5.0,6.0
MAP3K15,189.0,241.0
USP27X,2.0,4.0
UBE2NL,38.0,49.0
389906,88.0,100.0
C1QL3,268.0,342.0
GOLGA8EP,1.0,1.0
SKOR1,1.0,2.0
NUDT19,374.0,440.0
ZNF793,1.0,4.0
ZNF805,97.0,130.0
PLA2G2C,7.0,8.0
FRRS1,12.0,14.0
391257,80.0,114.0
PTRHD1,275.0,344.0
NHSL2,4564.0,6186.0
SPRED3,2.0,4.0
TMEM200B,266.0,341.0
SLC25A35,443.0,541.0
MEX3D,50.0,72.0
FAM102A,34.0,31.0
ZNF321P,228.0,221.0
MYO18A,58.0,89.0
SHC4,2.0,3.0
MIR1915HG,6.0,9.0
BMS1P1,29.0,34.0
EEF1AKMT2,410.0,556.0
EDRF1-DT,33.0,31.0
FAM180B,6.0,3.0
PCNX3,44.0,47.0
PATE2,2.0,3.0
399972,65.0,111.0
SNX19,539.0,644.0
CLEC12A-AS1,2.0,3.0
400027,416.0,449.0
LINC02381,0.0,1.0
400058,108.0,129.0
C12orf76,86.0,125.0
FOXN3-AS1,14.0,15.0
DICER1-AS1,9.0,11.0
400322,549.0,809.0
400410,66.0,110.0
FAM174B,2.0,3.0
KNOP1,174.0,149.0
AC009060.1,44.0,54.0
C17orf97,4.0,7.0
MED11,202.0,298.0
LINC02076,2.0,4.0
TOB1-AS1,12.0,8.0
LINC00511,3.0,7.0
TEX19,8.0,9.0
400657,187.0,222.0
ZNF516-DT,10.0,8.0
PRSS57,267.0,310.0
VMAC,39.0,38.0
AC007773.1,8.0,10.0
AC010624.1,1.0,4.0
ZNF772,6.0,5.0
FAM87B,5.0,8.0
LRRC8C-DT,31.0,32.0
C1orf220,1.0,1.0
NBPF9,17.0,18.0
400867,1.0,2.0
CHCHD10,134.0,134.0
400927,7.0,7.0
MIRLET7BHG,18.0,15.0
EML6,7.0,7.0
400955,532.0,595.0
PCBP1-AS1,45.0,52.0
PAIP2B,1.0,5.0
RGPD1,15.0,14.0
ANKRD36C,1.0,2.0
400999,9.0,9.0
401010,151.0,179.0
TEX41,13.0,12.0
401052,58.0,57.0
MBNL1-AS1,330.0,457.0
C3orf80,65.0,70.0
C4orf48,15.0,34.0
401149,7.0,8.0
C4orf3,1145.0,1666.0
401233,122.0,182.0
MCCD1,5.0,10.0
SAPCD1,30.0,41.0
RAB44,95.0,107.0
TRAM2-AS1,38.0,48.0
401320,190.0,217.0
401331,12.0,8.0
SMIM30,1766.0,2946.0
POT1-AS1,8.0,7.0
PRRT4,3.0,4.0
RBIS,2270.0,2963.0
SAMD12,3.0,2.0
VLDLR-AS1,38.0,40.0
HACD4,389.0,502.0
TOMM5,2576.0,2830.0
401509,16.0,24.0
CENPP,134.0,174.0
SNX30,445.0,568.0
WDR38,52.0,72.0
401561,1.0,4.0
C9orf139,23.0,44.0
FAM166A,542.0,274.0
CD99P1,62.0,69.0
401588,70.0,60.0
GOLGA7B,6.0,9.0
LDLRAD2,23.0,38.0
SRRD,156.0,150.0
402176,8.0,10.0
IFITM10,2.0,3.0
PLPP6,135.0,123.0
CIBAR1P2,35.0,50.0
403323,3.0,2.0
403340,9.0,18.0
ZBTB34,178.0,244.0
HAPLN4,39.0,71.0
CUEDC1,3.0,9.0
CTXN1,9.0,8.0
C6orf201,3.0,1.0
HOXB-AS3,10.0,10.0
YY2,25.0,26.0
C16orf74,109.0,135.0
DENND10,946.0,1691.0
CACTIN-AS1,80.0,85.0
GTF2H5,406.0,491.0
ANKHD1-EIF4EBP3,143.0,181.0
MIRLET7D,5.0,4.0
MIR124-1,1.0,0.0
MIR142,7.0,7.0
MIR155,26.0,26.0
MIR181B1,6.0,8.0
MIR186,24.0,32.0
MIR21,0.0,2.0
MIR181A1,2.0,2.0
MIR22,2.0,4.0
MIR221,8.0,9.0
MIR223,24.0,43.0
MIR23A,1.0,1.0
MIR25,9.0,12.0
MIR302A,2.0,1.0
MIR7-1,4.0,4.0
MIR92A1,3.0,3.0
TNFSF12-TNFSF13,121.0,139.0
NOMO3,14.0,13.0
TBC1D3C,4.0,7.0
ACBD7,3.0,5.0
C10orf105,0.0,0.0
AGAP6,49.0,52.0
CELF2-AS1,9.0,15.0
ZNF32-AS1,8.0,7.0
ZNF32-AS2,2.0,3.0
AGAP12P,9.0,10.0
PRR26,0.0,1.0
C10orf55,34.0,65.0
414241,26.0,28.0
DNAJC9-AS1,90.0,110.0
IDNK,24.0,29.0
HCG25,87.0,86.0
HCG18,525.0,680.0
HCG17,5.0,6.0
DENND6B,5.0,4.0
C8orf82,81.0,96.0
PIM3,113.0,182.0
432369,1626.0,1981.0
MXRA7,73.0,99.0
THAP7-AS1,37.0,35.0
TMEM41B,477.0,828.0
LINC02709,10.0,20.0
IQSEC3,3.0,11.0
440081,135.0,176.0
H3-5,19.0,22.0
440101,6.0,8.0
TMEM198B,181.0,231.0
ALG11,522.0,656.0
MZT1,1323.0,2791.0
CCDC88C,83.0,118.0
HERC2P9,199.0,253.0
GOLGA8B,62.0,90.0
EIF2AK4,157.0,231.0
CATSPER2P1,2.0,6.0
UBL7-AS1,164.0,202.0
GOLGA6L9,52.0,77.0
440311,965.0,1107.0
NPIPB4,8.0,6.0
440354,107.0,202.0
CDIPTOSP,0.0,1.0
440359,956.0,1134.0
LINC02181,0.0,0.0
RNASEK,354.0,502.0
CCDC144NL-AS1,139.0,143.0
440434,33.0,39.0
440456,35.0,44.0
BAIAP2-DT,119.0,127.0
HSBP1L1,8.0,9.0
ZNF506,64.0,64.0
AC092329.3,10.0,16.0
UQCRHL,917.0,945.0
MICOS10,728.0,907.0
RBM15-AS1,24.0,32.0
BCL2L15,11.0,16.0
H2BC18,7.0,6.0
MIAT,24.0,19.0
ODF3B,5.0,6.0
THUMPD3-AS1,635.0,780.0
EIF1B-AS1,10.0,16.0
SMIM4,59.0,148.0
MTHFD2L,38.0,76.0
441089,227.0,281.0
441108,2.0,5.0
441124,25.0,22.0
C6orf226,8.0,11.0
441155,13.0,28.0
RP9P,70.0,110.0
AC073107.1,43.0,63.0
TYW1B,64.0,88.0
SPDYE7P,1.0,2.0
DTX2P1-UPK3BP1-PMS2P11,18.0,24.0
SPDYE3,28.0,37.0
SPDYE2,14.0,15.0
441307,13.0,13.0
LRRC24,4.0,4.0
441394,16.0,17.0
NUTM2G,5.0,4.0
ANKRD18B,1.0,2.0
NRARP,172.0,163.0
PGAM4,15.0,28.0
CDNF,12.0,12.0
441687,2.0,3.0
441733,38.0,76.0
WBP11P1,177.0,165.0
ZFAS1,4771.0,6123.0
442245,17.0,17.0
442454,2877.0,3329.0
442459,31.0,22.0
442578,156.0,200.0
442582,324.0,352.0
SPDYE5,13.0,21.0
EIF3IP1,85.0,129.0
MIR302B,1.0,1.0
MIR302C,0.0,1.0
MIR324,4.0,3.0
MIR367,2.0,1.0
MIR196B,8.0,12.0
SULT1A4,11.0,24.0
TRGC1,2736.0,3529.0
TRIM6-TRIM34,52.0,66.0
CBWD3,37.0,54.0
PALM2AKAP2,1054.0,1248.0
LRRC37A2,3.0,5.0
SPIN2B,9.0,12.0
GIMAP6,133.0,158.0
F8A3,2.0,3.0
492303,41.0,47.0
IGIP,3.0,4.0
COA5,411.0,528.0
493754,623.0,662.0
CISD2,824.0,1297.0
CCDC73,1900.0,2422.0
TMEM9B-AS1,8.0,10.0
PHOSPHO2,6.0,5.0
RBMXL1,369.0,511.0
494127,52.0,53.0
CHAC2,223.0,300.0
MIR423,1.0,2.0
TYMSOS,116.0,153.0
TIFAB,259.0,293.0
BDNF-AS,15.0,18.0
C18orf32,411.0,523.0
A1BG-AS1,12.0,14.0
SPRN,31.0,31.0
503640,2.0,4.0
LOH12CR2,7.0,10.0
MIR4435-2HG,442.0,629.0
541473,40.0,43.0
C8orf58,32.0,49.0
EOLA2,67.0,86.0
PCOTH,2.0,3.0
SLX1A,29.0,63.0
POLR2J3,87.0,98.0
DNAJC25,91.0,117.0
550112,220.0,230.0
CCDC157,9.0,11.0
552853,1.0,1.0
ATXN7L3B,898.0,906.0
DNAJC25-GNG10,362.0,621.0
BOLA2B,353.0,977.0
MIR3936HG,7.0,11.0
PEF1,591.0,646.0
AC133552.2,3.0,3.0
554236,34.0,49.0
FBXO48,38.0,62.0
FAM72C,47.0,97.0
H4C15,6.0,8.0
SNORA6,54.0,46.0
SNORA10,32.0,27.0
OBSCN-AS1,6.0,9.0
SNORD101,19.0,17.0
SNORD100,9.0,11.0
SNORA33,17.0,25.0
ZFAT-AS1,22.0,27.0
595097,51.0,61.0
SNORD18A,3.0,12.0
SNORD18B,6.0,7.0
SNORD18C,19.0,20.0
SMG1P5,76.0,142.0
PGM5P2,59.0,93.0
CYB5RL,49.0,51.0
606551,857.0,762.0
NPIPB13,44.0,75.0
CYP51A1-AS1,13.0,6.0
AL079338.1,3.0,2.0
SERINC4,131.0,199.0
619190,120.0,150.0
FAM229B,5.0,5.0
MBOAT4,3.0,1.0
SCARNA9,363.0,402.0
LINC00051,1.0,5.0
619498,33.0,43.0
