GENE,MV411-DMSO,MV411-Mebendazole
MIR646HG,66.2,85.6
SIRPB2,161.2,166.0
C20orf203,2.4,2.4
AATBC,9.8,9.8
AC007663.2,5.0,4.4
284889,2279.0,2229.6
TTC28-AS1,214.4,241.6
CCDC150,22.4,22.8
RNF149,64.4,96.0
STPG4,2.4,1.2
285074,163.0,181.6
LINC01305,37.8,43.0
285116,1921.0,2128.8
ERICH2,2.4,2.4
IAH1,104.4,114.4
FAM126B,713.6,990.4
UNC80,34.6,39.6
RGPD4,10.4,12.4
DUSP28,40.2,42.0
EOGT,379.0,444.0
C3orf38,256.0,316.6
ENTPD3-AS1,14.4,19.4
ZNF619,69.8,62.4
ZNF621,447.8,507.4
RABL3,1454.6,1837.2
LINC00877,4.0,7.6
C3orf33,23.0,27.0
CCDC66,91.8,157.8
TCAIM,802.4,951.6
ZNF852,8.8,9.4
SUMF1,167.8,177.0
RPUSD3,64.4,68.4
PRRT3,8.8,12.0
DPH3,1181.4,1325.0
285407,12.0,16.8
DCAF4L1,31.4,38.8
CYP4V2,211.8,223.8
RPL34-DT,6.6,7.0
285464,2.6,3.4
DOK7,1.2,0.4
FAM13A-AS1,64.2,64.8
COX18,434.0,430.6
FRYL,307.4,349.0
RNF175,30.4,46.2
FAM200B,44.4,79.8
KIAA0825,6.6,11.2
DTWD2,132.0,203.0
RELL2,40.0,50.0
AC008691.1,2.4,1.8
C5orf51,1371.4,1731.0
SREK1IP1,1088.6,1262.2
RGMB,2.8,2.8
285740,4.0,3.0
CEP57L1,148.0,207.0
PPIL6,67.8,74.8
MROCKI,2.2,3.8
DCBLD1,54.0,55.0
285819,11.8,13.2
HLA-F-AS1,38.4,50.4
285847,2.0,2.4
RPL7L1,5658.0,6369.6
LINC00174,15.2,16.0
INHBA-AS1,149.8,174.4
SPDYE1,13.2,21.2
SNHG15,508.6,562.0
285961,2.0,3.4
WEE2-AS1,4.6,6.6
EPHA1-AS1,79.6,101.2
TCAF2,5.6,8.4
ZNF775,6.6,4.0
LINC00996,269.2,327.0
ATG9B,8.2,10.8
ZNF789,31.2,55.6
286002,2.6,2.0
LSMEM1,14.8,22.0
XKR6,5.0,6.2
NSMCE2,207.0,215.2
AC107959.2,1.6,1.0
ZNF707,27.0,22.4
FAM83H,74.4,79.8
ZNF252P,143.8,171.8
ZNF252P-AS1,2.4,0.8
LINC02153,1.6,2.8
ZFP41,32.8,37.2
286140,304.0,380.4
TRIQK,652.0,891.4
DPY19L4,518.2,756.0
FBXO43,139.8,138.2
LACTB2-AS1,91.6,88.4
CRB2,1.8,2.4
SCAI,180.6,252.0
CFAP157,7.0,7.0
PAXX,99.0,131.2
TPRN,24.4,26.6
TUSC1,119.2,135.4
FAM78A,503.2,515.2
ATP11C,432.8,531.4
286437,86.8,99.4
YIPF6,646.4,867.0
FIRRE,73.0,63.4
286495,1115.8,1353.6
P2RY8,822.6,870.8
BCORP1,2.2,0.6
ILDR1,2.0,4.6
LIN9,201.4,235.4
TRIM59,188.0,170.2
317648,594.8,540.0
EIF4E3,2.4,3.0
FAM149B1,153.2,196.8
RFESD,13.4,15.4
DHRS4L2,95.8,108.0
ADAM20P1,2.0,3.2
CCDC85C,127.8,149.6
H2AC21,1.8,0.6
DDX51,191.8,191.6
ADGRE4P,77.6,97.4
RAB37,224.4,244.8
MMAB,820.8,816.0
SNAI3,26.4,31.6
H3C15,2.6,1.2
UBAC2,1153.2,1327.0
337873,8.4,7.4
FAM151A,8.8,9.2
NLRP9,7.2,8.2
CLEC4D,1.0,0.2
RAB7B,71.8,133.4
SNORD108,11.4,15.0
SNORD109A,6.6,5.8
BLACE,12.0,9.0
HCAR2,13.2,17.6
FFAR4,11.2,7.0
ST8SIA6,6.2,6.8
CENATAC,25.2,26.6
ANKRD13D,13.8,16.6
ANKRD42,130.2,183.8
CSTF3-DT,26.4,26.0
338758,29.6,38.2
TMEM119,0.4,2.6
338799,128.4,119.6
TAFA2,1.6,2.8
LINC01252,12.6,21.0
PRSS53,5.8,10.2
RAB43,19.8,29.0
JMJD8,868.6,885.2
METTL2A,243.6,268.2
ASB16-AS1,49.8,54.0
C17orf67,12.0,13.8
OXLD1,190.0,215.4
CCDC137,390.0,369.2
ARL16,280.2,274.0
LINC02693,72.4,68.6
MSL1,811.2,749.4
LINC00667,265.6,269.2
ZNF181,51.0,48.4
ZNF260,467.8,462.8
ZNF546,87.6,108.4
MYPOP,58.8,68.0
ADAMTSL5,5.6,8.4
C1orf174,273.6,253.8
KLHL17,14.4,21.0
TMEM52,4.0,5.0
ZBTB8OS,196.6,231.0
TFAP2E,12.0,16.4
ZNF678,143.4,170.6
ARMH1,158.8,178.0
ZFP69,25.6,18.8
SLC35E4,4.0,3.0
AL021937.1,6.6,8.2
339674,1.4,4.2
SPOPL,1397.4,1966.0
MAP3K20-AS1,289.2,278.2
AC016747.1,269.0,350.8
C2orf74,170.8,181.4
CCDC39,89.8,106.0
IHO1,0.8,2.6
339862,1078.8,1238.4
C3orf35,2.6,4.2
EHHADH-AS1,4.4,4.4
LPP-AS2,4.6,4.0
339975,28.2,37.8
NAT8L,22.0,21.8
340037,7.6,8.4
STING1,319.8,334.6
ZC3H12D,52.0,45.4
MYLK4,10.0,15.6
TREML1,5.4,4.6
340206,6.0,4.4
ZNF680,217.4,263.4
FAM183BP,7.8,5.0
TSPAN33,13.8,16.4
NRBP2,71.2,71.8
ZNF517,5.0,5.4
TMEM249,7.6,8.0
ZDHHC21,401.2,508.4
ACER2,20.8,26.6
RTL5,20.8,15.6
ZC3H12B,20.2,31.8
SATL1,106.0,116.6
NANOS1,139.4,150.2
HMX3,5.8,6.6
AKR1C8P,4.0,4.6
COX8C,2.4,1.8
FMN1,2.6,3.4
ZKSCAN2,68.8,70.8
ATXN1L,323.2,295.0
NACA2,1800.2,2253.4
ZNF850,54.4,46.2
C19orf81,9.2,16.8
ZSCAN22,43.8,42.2
CCDC18,14.0,28.2
PRORSD1P,51.2,35.4
DUBR,1.4,2.8
NMRAL2P,13.4,16.2
AC098591.2,99.8,102.8
LRIT3,2.4,4.8
MSANTD1,1.2,1.4
HSD17B13,4.8,8.0
ZNF879,6.6,12.6
FAM174A,38.6,56.2
MTX3,716.4,926.0
RSPH4A,4.0,8.8
ECT2L,5.4,7.6
EYS,4.4,7.4
ZNF391,11.6,13.8
FAM71F2,13.8,16.0
KIF24,168.0,169.0
CAVIN4,1.6,1.4
ZNF81,150.4,148.4
LANCL3,15.6,18.2
SOWAHD,20.0,17.4
RAB41,5.0,4.4
SNORD64,9.4,10.6
SLC35B2,250.8,255.4
SERINC2,10.0,8.0
NME9,14.2,17.2
C6orf52,13.4,16.4
GATD1,555.2,554.8
ANKDD1A,40.4,41.4
CTU2,26.8,28.6
SKA2,2089.8,2477.0
MCRIP1,83.0,88.0
ZNF530,10.0,5.2
GEN1,1069.0,1347.8
348738,21.6,27.0
FTCDNL1,107.4,119.4
SPATA3-AS1,3.8,2.6
WDR53,7.0,9.6
LNP1,5.2,5.4
NPHP3-AS1,0.6,1.6
ANKRD18DP,351.8,412.4
FAM86EP,95.2,96.8
NUP43,1849.6,1848.6
ZNF713,17.0,23.8
DPY19L2P2,219.0,241.4
NMNAT3,9.4,4.6
RTN4RL2,4.6,6.8
DNAAF3,19.6,21.0
CASTOR3,45.4,66.6
ZNF429,5.6,7.0
RILPL1,11.0,11.4
TBC1D26,2.4,2.0
ZACN,46.0,54.0
SLCO4C1,59.0,96.2
ZNF445,278.4,308.6
ANKRD37,32.2,53.2
ZNF233,3.4,4.0
TICAM2,39.4,41.8
BMP8A,30.6,38.6
359821,29.4,33.2
RFLNB,2133.8,2391.2
IRF2BP2,980.4,1215.8
ZBTB41,341.4,446.8
TMPRSS9,13.2,15.0
PRAC2,5.6,8.4
GSTK1,688.2,804.4
USP50,65.2,72.4
DND1,86.0,92.0
CDRT1,13.0,11.2
NDUFS7,35.4,57.0
NHLRC2,220.6,328.4
NCR3LG1,3226.0,3563.0
FAM111B,39.2,42.2
TMEM179B,177.8,215.4
TBC1D10C,9.4,7.8
DNAJB13,2.2,1.8
AC010186.2,288.8,351.0
TEX9,3.0,5.2
374650,13.8,13.6
KIF7,6.6,3.8
ZNF710,89.6,92.2
HDDC3,438.2,419.4
LRRC37A3,10.6,12.4
ATP9B,33.4,34.6
PEAK3,3.6,5.2
HSD11B1L,22.2,25.6
ZNF699,52.6,46.0
TMEM205,40.6,78.0
YJEFN3,1.4,3.0
ZNF829,1.0,2.4
ZSWIM9,8.2,13.2
ZNF773,47.0,46.2
SVBP,189.4,190.0
MIGA1,90.4,121.6
PEAR1,2.2,1.8
SFT2D2,58.2,51.6
MIA3,203.4,259.2
FAM89A,112.2,144.2
375133,44.4,50.0
PFN4,3.0,2.4
FAM228B,27.8,30.4
ANKRD36,2.2,3.0
375260,61.4,82.0
RBM43,135.8,163.4
CERKL,1169.2,1475.6
RBM44,2.2,6.8
C3orf62,156.8,209.0
STIMATE,409.0,444.0
NRROS,29.4,27.2
C5orf34,12.6,13.0
MAST4,5.4,3.2
SIMC1,44.0,56.0
375513,86.8,123.6
SLC26A5,1.8,1.6
LHFPL3,3.4,0.8
WASH5P,7.8,11.2
ENHO,9.2,8.2
PTAR1,2216.0,2992.6
ERCC6L2,170.0,183.0
SWI5,101.2,105.2
PNPLA7,1.8,3.0
AGRN,62.0,68.6
RAB15,17.4,21.4
RNF126P1,36.2,48.2
SLC27A1,59.2,74.0
ZC3H6,50.0,80.8
CA13,5.8,15.4
STAG3L3,1.2,2.0
RN7SL2,184.4,159.2
CENPS,278.6,308.6
LINC-PINT,104.2,126.8
MALAT1,42000.6,44756.2
379013,744.6,849.2
PSMA3-AS1,1202.0,1394.4
386593,389.0,394.6
GRASLND,1.8,1.4
SAP30L-AS1,10.4,10.8
AMIGO3,26.8,34.4
ZNF582-AS1,9.2,10.8
ZKSCAN4,78.2,96.2
GUSBP2,12.8,22.2
387066,887.2,952.0
CENPW,256.2,288.6
CEP85L,41.2,52.2
387254,18.6,23.0
C6orf120,2385.8,2403.4
NSUN4,449.0,508.2
RASL11A,12.8,10.8
GPR153,19.0,25.2
PEDS1,221.0,246.8
PEDS1-UBE2V1,2082.8,2242.0
387646,27.6,37.4
WASHC2A,156.2,185.0
ENO4,7.2,5.6
C10orf143,71.2,66.8
GVINP1,14.8,42.0
LIPT2,22.6,14.4
CLEC12B,5.6,5.6
RPL13AP20,312.0,514.4
C12orf75,2.8,3.2
CFAP73,105.4,117.0
TMEM233,89.8,101.0
KMT5A,263.8,316.4
C1QTNF9B,6.2,4.8
NHLRC3,237.6,290.0
TOMM20L,19.0,33.2
CCDC9B,25.8,32.2
TNFAIP8L3,2.8,2.8
UBE2Q2P1,23.4,25.0
388182,25.0,27.4
C16orf87,228.4,257.4
C16orf86,3.0,5.2
INCA1,5.2,5.4
SCIMP,74.4,90.0
C17orf100,8.0,3.2
TMEM220,39.6,67.0
LRRC75A,90.2,143.4
CCDC103,17.8,18.2
YPEL2,10.6,17.8
388436,2.6,6.4
388499,75.6,65.0
RGS9BP,7.0,6.0
ZNF790,3.4,3.6
BLOC1S3,104.8,97.0
ZNF888,148.4,140.2
TMEM238,4.4,6.8
ZNF749,59.2,59.6
ZNF324B,41.4,38.4
RPL23AP87,5.2,6.0
RNF207,14.6,19.4
TRNP1,17.4,15.6
C1orf146,3.0,4.4
DIPK1A,69.6,72.0
NOTCH2NLA,7.2,14.8
388685,387.8,412.6
LYSMD1,31.2,46.0
C1orf189,2.6,2.2
C1orf53,16.2,14.8
TMEM81,7.4,7.4
COA6,402.8,433.2
SNHG17,200.0,214.6
388906,1.6,0.6
MFSD2B,3.0,6.2
BOLA3,336.4,397.2
C2orf81,2.4,2.2
C2orf68,635.4,705.4
PLEKHM3,71.0,97.8
INKA1,1.2,3.8
MUSTN1,2.2,4.8
LEKR1,7.0,10.0
SMIM20,457.2,492.2
389247,11.6,10.0
ANXA2R,7.0,7.6
PSMG4,232.2,235.2
389458,7.6,7.4
GTF2IRD2B,3.8,3.8
389538,161.0,186.2
LAMTOR4,471.6,554.0
389602,1.2,2.6
AC100861.1,159.2,167.4
RBM12B,201.0,194.0
MAFA,3.6,3.4
GLIDR,13.0,13.8
C9orf153,6.6,6.0
389791,3.0,2.8
IER5L,8.0,11.8
AJM1,32.8,40.4
MG910336.1,89.6,116.6
389834,4.4,6.0
MAP3K15,204.6,243.8
USP27X,3.4,5.0
UBE2NL,55.0,47.0
389906,99.6,101.2
C1QL3,294.2,331.4
GOLGA8EP,1.8,1.2
SKOR1,1.8,2.6
NUDT19,403.0,448.2
ZNF793,1.2,3.4
ZNF805,101.0,123.0
PLA2G2C,8.0,10.0
FRRS1,12.6,19.6
391257,97.8,107.2
PTRHD1,284.4,333.8
NHSL2,5228.0,6236.2
SPRED3,3.2,4.4
TMEM200B,290.6,332.8
SLC25A35,530.6,591.6
MEX3D,64.2,70.0
FAM102A,35.8,34.2
ZNF321P,260.2,212.8
MYO18A,62.2,87.0
SHC4,2.0,2.6
MIR1915HG,8.0,10.0
BMS1P1,27.8,31.4
EEF1AKMT2,498.2,581.0
EDRF1-DT,34.4,32.6
FAM180B,5.4,3.4
PCNX3,47.8,48.6
PATE2,3.2,3.8
399972,82.4,116.8
SNX19,584.2,638.0
CLEC12A-AS1,3.0,3.2
400027,502.0,439.2
LINC02381,1.2,1.4
400058,126.8,122.4
C12orf76,109.6,128.6
FOXN3-AS1,16.8,15.8
DICER1-AS1,8.4,11.4
400322,644.2,780.2
400410,78.0,100.0
FAM174B,2.2,3.2
KNOP1,196.0,161.8
AC009060.1,43.6,51.6
C17orf97,4.8,7.0
MED11,245.4,288.2
LINC02076,3.2,3.0
TOB1-AS1,11.8,8.6
LINC00511,6.0,6.4
TEX19,10.4,10.4
400657,202.4,219.8
ZNF516-DT,12.4,9.2
PRSS57,254.4,322.4
VMAC,38.4,41.0
AC007773.1,9.0,11.4
AC010624.1,2.2,3.6
ZNF772,6.6,5.4
FAM87B,4.6,6.4
LRRC8C-DT,42.2,35.6
C1orf220,2.6,1.4
NBPF9,16.4,21.4
400867,1.8,1.2
CHCHD10,138.0,145.4
400927,8.2,8.0
MIRLET7BHG,18.6,14.2
EML6,7.8,7.6
400955,557.6,618.0
PCBP1-AS1,59.2,61.8
PAIP2B,3.8,5.8
RGPD1,15.0,13.6
ANKRD36C,1.4,2.6
400999,10.2,9.2
401010,171.8,171.0
TEX41,11.2,12.6
401052,62.8,61.0
MBNL1-AS1,392.2,463.2
C3orf80,63.2,66.0
C4orf48,13.8,31.2
401149,8.2,8.4
C4orf3,1373.0,1607.8
401233,145.6,177.2
MCCD1,6.2,9.4
SAPCD1,33.6,37.2
RAB44,107.2,118.2
TRAM2-AS1,45.2,52.2
401320,214.0,224.8
401331,10.2,7.6
SMIM30,2238.4,2871.0
POT1-AS1,8.6,10.0
PRRT4,3.6,3.8
RBIS,2586.4,2792.2
SAMD12,3.4,3.4
VLDLR-AS1,45.4,44.6
HACD4,437.2,482.2
TOMM5,2790.4,2768.8
401509,19.6,27.4
CENPP,146.2,168.6
SNX30,476.2,578.6
WDR38,56.6,74.8
401561,1.4,2.8
C9orf139,29.6,39.8
FAM166A,546.8,298.2
CD99P1,67.8,69.4
401588,84.4,66.4
GOLGA7B,6.8,9.2
LDLRAD2,24.2,36.6
SRRD,172.6,164.2
402176,8.4,10.4
IFITM10,2.0,3.2
PLPP6,144.8,126.2
CIBAR1P2,35.6,49.2
403323,3.2,3.0
403340,13.2,17.6
ZBTB34,189.6,242.4
HAPLN4,47.4,66.4
CUEDC1,6.2,10.0
CTXN1,8.8,8.0
C6orf201,2.4,1.2
HOXB-AS3,9.4,9.4
YY2,27.2,27.6
C16orf74,121.6,140.0
DENND10,1187.8,1607.2
CACTIN-AS1,88.4,90.2
GTF2H5,468.6,490.0
ANKHD1-EIF4EBP3,146.8,174.8
MIRLET7D,6.0,3.8
MIR124-1,1.6,0.8
MIR142,9.6,8.4
MIR155,25.8,28.2
MIR181B1,10.0,8.8
MIR186,24.6,28.0
MIR21,0.6,2.4
MIR181A1,2.4,3.0
MIR22,2.2,2.6
MIR221,9.0,9.4
MIR223,30.2,41.2
MIR23A,1.8,0.8
MIR25,11.8,12.0
MIR302A,2.8,1.2
MIR7-1,7.8,4.0
MIR92A1,3.0,3.0
TNFSF12-TNFSF13,129.4,144.6
NOMO3,13.6,14.2
TBC1D3C,4.6,6.6
ACBD7,3.2,5.0
C10orf105,1.2,0.4
AGAP6,43.6,49.8
CELF2-AS1,16.0,16.2
ZNF32-AS1,9.8,6.6
ZNF32-AS2,2.8,2.4
AGAP12P,9.6,10.6
PRR26,0.2,3.2
C10orf55,38.0,59.2
414241,31.0,28.6
DNAJC9-AS1,100.8,111.0
IDNK,24.6,26.6
HCG25,91.6,87.8
HCG18,569.6,668.6
HCG17,4.4,7.6
DENND6B,5.4,6.2
C8orf82,88.4,96.8
PIM3,120.4,175.0
432369,1742.8,1961.0
MXRA7,80.0,93.4
THAP7-AS1,38.8,40.4
TMEM41B,619.2,814.6
LINC02709,15.2,19.0
IQSEC3,3.0,11.4
440081,142.6,180.8
H3-5,24.8,22.0
440101,6.4,6.6
TMEM198B,219.6,236.2
ALG11,621.8,666.6
MZT1,1701.2,2603.2
CCDC88C,91.4,113.0
HERC2P9,226.4,262.2
GOLGA8B,74.6,92.2
EIF2AK4,187.4,217.2
CATSPER2P1,3.0,6.4
UBL7-AS1,184.8,191.8
GOLGA6L9,51.2,72.6
440311,1092.4,1214.0
NPIPB4,6.2,5.8
440354,135.2,183.6
CDIPTOSP,2.0,1.4
440359,1068.0,1185.2
LINC02181,1.4,0.6
RNASEK,372.6,498.2
CCDC144NL-AS1,154.6,156.0
440434,32.2,39.6
440456,47.2,46.0
BAIAP2-DT,130.0,134.2
HSBP1L1,6.4,9.6
ZNF506,65.8,62.6
AC092329.3,13.6,18.6
UQCRHL,934.8,911.8
MICOS10,795.8,908.8
RBM15-AS1,29.4,30.8
BCL2L15,12.8,18.2
H2BC18,6.6,8.6
MIAT,25.2,21.4
ODF3B,7.2,7.4
THUMPD3-AS1,711.6,753.4
EIF1B-AS1,11.8,14.4
SMIM4,77.6,149.8
MTHFD2L,50.8,83.8
441089,241.2,280.0
441108,3.0,4.8
441124,23.0,26.0
C6orf226,8.0,12.2
441155,15.8,27.6
RP9P,90.8,105.2
AC073107.1,51.0,58.8
TYW1B,73.4,94.0
SPDYE7P,2.6,1.8
DTX2P1-UPK3BP1-PMS2P11,14.6,23.8
SPDYE3,32.6,37.0
SPDYE2,17.0,18.0
441307,11.8,14.8
LRRC24,3.2,4.0
441394,18.2,16.8
NUTM2G,5.6,4.4
ANKRD18B,1.2,3.0
NRARP,163.0,155.0
PGAM4,15.4,30.4
CDNF,12.4,12.6
441687,1.4,3.0
441733,56.8,74.2
WBP11P1,188.6,178.2
ZFAS1,5074.0,5893.8
442245,18.0,20.0
442454,3068.8,3449.8
442459,35.8,22.0
442578,176.2,204.4
442582,349.6,361.0
SPDYE5,12.2,18.0
EIF3IP1,92.6,140.4
MIR302B,1.0,1.6
MIR302C,2.4,1.2
MIR324,6.2,3.8
MIR367,2.6,1.6
MIR196B,8.6,12.8
SULT1A4,10.6,23.6
TRGC1,2942.2,3317.2
TRIM6-TRIM34,59.2,64.6
CBWD3,38.0,58.4
PALM2AKAP2,1088.4,1264.2
LRRC37A2,4.0,5.4
SPIN2B,12.2,14.8
GIMAP6,157.2,162.0
F8A3,3.0,3.2
492303,42.0,45.6
IGIP,2.4,4.2
COA5,460.2,511.4
493754,708.0,709.8
CISD2,968.0,1268.4
CCDC73,2194.4,2448.0
TMEM9B-AS1,12.0,10.8
PHOSPHO2,5.8,5.2
RBMXL1,419.0,505.0
494127,60.0,56.0
CHAC2,241.4,300.6
MIR423,2.2,2.2
TYMSOS,133.0,139.4
TIFAB,290.6,287.2
BDNF-AS,18.4,18.6
C18orf32,452.8,522.2
A1BG-AS1,11.0,13.0
SPRN,39.4,32.8
503640,3.6,4.0
LOH12CR2,11.0,10.6
MIR4435-2HG,498.2,645.2
541473,36.2,41.0
C8orf58,35.6,49.4
EOLA2,83.2,87.6
PCOTH,2.2,2.8
SLX1A,37.6,68.0
POLR2J3,82.8,103.6
DNAJC25,106.6,111.4
550112,237.2,235.6
CCDC157,9.8,9.2
552853,0.8,2.2
ATXN7L3B,956.0,902.2
DNAJC25-GNG10,431.4,560.4
BOLA2B,514.8,973.6
MIR3936HG,9.4,10.2
PEF1,638.8,663.6
AC133552.2,4.0,3.0
554236,40.2,51.6
FBXO48,40.8,61.6
FAM72C,61.4,100.4
H4C15,10.4,8.8
SNORA6,64.2,49.4
SNORA10,31.0,28.4
OBSCN-AS1,7.0,10.0
SNORD101,21.0,17.2
SNORD100,12.4,11.8
SNORA33,24.4,28.0
ZFAT-AS1,23.6,25.0
595097,60.2,61.0
SNORD18A,7.2,10.6
SNORD18B,6.2,6.2
SNORD18C,22.0,22.4
SMG1P5,68.2,126.8
PGM5P2,67.8,86.0
CYB5RL,51.0,52.2
606551,861.4,777.2
NPIPB13,46.6,72.6
CYP51A1-AS1,12.8,7.2
AL079338.1,2.8,2.2
SERINC4,159.8,193.4
619190,120.0,142.6
FAM229B,4.2,5.4
MBOAT4,3.4,1.0
SCARNA9,390.6,385.4
LINC00051,2.8,5.0
619498,36.6,41.6
SNORA27,20.0,18.8
619505,19.0,18.8
SSBP3-AS1,4.4,4.2
SNORA3A,31.8,21.4
SNORA7A,53.8,56.8
SNORA52,5.6,6.2
619567,41.2,26.0
SNORA4,62.4,45.0
SNORA41,13.0,5.8
SNORD95,4.8,3.0
SNORD96A,71.8,61.2
RPL31P11,57.8,51.2
ZNF674,29.4,43.0
SLC7A11-AS1,44.8,67.4
CCNYL6,52.6,55.2
ACOT1,1.0,2.0
TMEM75,22.2,18.0
SNORA19,9.4,7.4
SNHG6,6479.8,8056.4
641648,94.2,107.2
TMEM91,21.0,23.6
ECSCR,2.6,5.4
641977,168.8,191.0
642236,18.8,22.0
ZNF876P,30.2,28.2
AL135925.1,70.4,68.0
MROH6,17.8,23.2
AGAP9,21.2,22.4
POU5F1P3,1.6,1.4
FAM230B,2.2,3.6
SCX,1.4,2.8
642826,81.2,99.4
CPSF4L,35.0,35.6
LINC00535,4.0,4.8
FLVCR1-DT,73.6,82.4
C11orf97,2.4,1.0
SMIM15,2291.4,2721.4
CCT6P3,46.4,59.6
643201,5.6,4.2
MAP1LC3B2,7.0,10.6
C15orf62,8.2,9.6
BTBD18,2.6,3.6
ZNF862,10.4,13.4
CCER2,5.2,7.4
GOLGA8N,1733.0,2485.8
GOLGA6L4,35.6,41.8
643719,8.6,6.6
643723,4.8,4.4
643749,20.2,21.2
LINC02453,3.6,2.4
643783,31.4,33.8
ZFP62,232.0,221.2
LINC01128,55.0,57.0
TMPPE,49.8,58.4
CBLN3,4.6,1.0
RNF222,1.6,0.2
CRNDE,1119.6,1254.8
643977,39.6,31.0
FNDC10,64.4,67.2
CBWD6,2.8,3.4
SDHAF1,139.6,117.2
644128,611.8,796.8
644172,3.4,6.8
SYCE3,2.6,3.4
LINC00622,0.0,2.8
644285,16.8,30.8
RPL13AP6,69.6,61.6
SMIM10,264.8,292.6
644649,50.2,58.4
AC132192.2,47.0,35.2
RAD21-AS1,539.4,606.2
644714,190.2,210.2
644762,394.4,420.2
FAM83G,12.2,12.2
LINC01184,235.0,288.0
GCC2-AS1,20.2,20.8
644936,4.2,4.0
644962,2.6,4.4
ALG1L2,2.2,5.8
PIK3CD-AS1,31.2,31.0
CBX3P2,48.2,53.2
LINC02802,3.8,4.0
LINGO3,3.0,2.0
EIF3J-DT,112.6,113.2
FAM86C2P,111.6,125.2
645431,7.4,6.6
645638,1.4,3.8
RPL13AP3,3.2,3.0
645700,2.4,3.6
645752,2.6,3.0
TMEM14EP,7.4,7.6
ADORA2A-AS1,1.8,1.0
RAET1K,1.8,2.0
646074,5.6,6.4
CHEK2P2,2.8,2.6
LRRC77P,3.6,1.4
646214,278.4,310.8
646471,71.4,72.6
URAD,3.4,2.6
NIPBL-DT,612.6,631.8
646762,20.6,24.2
SETSIP,44.0,33.0
FAM227A,22.2,28.2
C6orf132,2.0,2.4
647033,8079.6,8941.4
GOLGA6L10,4.4,6.8
STMP1,1895.2,2216.8
EMBP1,458.6,473.4
SRGAP2B,32.0,50.6
SERPINE3,6.2,8.4
647288,21.2,24.4
TEX22,8.2,6.8
647859,9.6,12.6
NORAD,4080.4,4699.2
AC025171.1,130.0,145.8
649946,12.2,16.0
ABCA17P,10.8,14.8
ZNF192P1,46.0,53.8
ANKRD33B,44.2,49.2
AC141586.1,51.0,52.6
SNORA48,9.6,10.4
652966,7.0,9.8
CASTOR1,2.2,1.4
XAGE1B,2583.2,3071.0
GOLGA8J,465.6,523.8
GOLGA8T,15.4,22.6
653113,28.2,36.8
ZBTB8A,20.2,21.0
GOLGA8K,206.0,259.0
ANXA8,1.8,0.6
AC114490.1,22.0,26.6
653188,29.0,33.8
XAGE1A,2583.2,3071.0
KIAA0895L,80.8,99.6
653390,177.2,205.4
SRGAP2C,37.8,61.2
653479,140.0,167.4
653483,3.4,4.2
GPR89A,164.8,173.4
TMEM236,2.2,1.0
PHLDB3,3.2,3.8
WASH7P,47.8,78.0
TBC1D3P1-DHX40P1,373.0,398.8
AC025048.6,517.4,600.4
653659,48.8,92.6
SEC1P,10.2,11.8
653712,10.8,11.6
GOLGA8M,1666.8,2130.2
MZT2A,65.4,92.8
FAM72B,187.4,281.6
ZNF732,1.6,0.6
SNORA5A,5.8,6.4
SNORA8,109.0,99.0
SNORA75,9.2,6.2
SNORA13,3.6,4.8
LGALS9C,4.4,7.0
NME1-NME2,3002.2,3176.6
PAX8-AS1,4.4,3.8
SNHG20,134.8,109.4
654466,9.4,4.0
NCF1B,12.6,14.2
NCF1C,11.8,15.2
654841,7.2,11.4
664618,33.4,31.8
HNRNPA1P10,7386.0,8957.8
SCARNA20,1.8,2.8
SCARNA21,4.6,2.0
SCARNA2,10.8,8.4
SCARNA7,44.0,47.6
SCARNA13,13.0,7.8
SNHG22,4.8,7.6
SCARNA22,18.2,20.2
SCARNA4,5.0,8.0
SCARNA23,1.2,1.4
SCARNA5,4.6,2.6
SCARNA8,7.2,5.0
SCARNA12,35.6,30.2
SCARNA15,8.6,7.2
SCARNA16,10.4,7.0
SNORA1,28.0,21.4
SNORA2A,5.8,3.6
SNORA2B,2.8,5.2
SNORA5C,1.8,1.8
SNORA7B,8.6,4.4
SNORA9,23.6,21.4
SNORA12,4.6,4.2
SNORA14A,1.2,0.6
SNORA14B,13.0,11.8
SNORA17A,20.2,14.2
SNORA18,224.2,215.4
SNORA20,5.6,8.4
SNORA22,4.8,3.2
SNORA23,6.4,6.4
SNORA24,27.2,25.0
SNORA26,33.0,27.8
SNORA28,9.0,7.2
SNORA29,3.8,4.2
SNORA31,118.0,133.6
SNORA2C,8.0,8.2
SNORA36A,8.4,8.8
677822,339.4,368.6
SNORA80E,3.0,3.0
SNORA17B,7.0,9.0
SNORA44,16.0,14.0
SNORA3B,15.6,10.0
SNORA46,2.6,3.2
SNORA47,2.2,0.8
SNORA50A,9.4,7.6
SNORA51,6.4,8.0
SNORA53,16.0,7.0
SNORA54,1.4,0.6
SNORA55,5.6,5.0
SNORA56,7.8,8.4
677836,7.6,4.4
SNORA61,221.8,201.8
677839,5.0,2.4
SNORA50C,23.8,25.0
SNORA78,2.4,2.8
SNORA81,37.8,28.8
677848,1.8,3.6
677850,7.0,8.4
CD27-AS1,43.2,51.0
SNORA25,44.6,34.2
SNORD9,0.8,1.4
SNORD12,6.4,4.4
SNORD11,7.6,7.0
SNORA32,50.2,55.2
SNORD5,95.0,95.0
