GENE,MV411-DMSO,MV411-Mebendazole
ETFBKMT,0.2,0.6
METAP1D,2.4,3.6
UBN2,43.2,37.4
BRWD3,13.0,9.8
254100,1.4,1.4
EHBP1L1,0.4,0.0
SNX32,0.0,0.2
NIFK-AS1,11.2,10.8
FBXO33,36.8,35.8
RNF169,90.2,69.4
LCORL,15.8,20.2
CNIH2,0.0,0.0
ZDHHC24,1.2,0.6
MCM9,18.2,12.4
PROSER2,6.0,6.8
SLC41A1,6.4,2.8
LPCAT4,1.2,0.8
NUDT8,4.0,1.4
MIR9-3HG,5.6,4.2
TMEM256,2.0,0.4
ZDHHC23,14.2,5.6
TMEM86B,3.6,4.2
TAC4,0.0,0.0
CASC2,0.0,0.2
TMCO4,2.2,2.0
IGFBP7-AS1,0.0,0.0
CSNK1G2-AS1,0.0,0.0
MCOLN2,2.4,2.2
LRRC57,21.4,16.6
MYADML2,0.0,0.0
MBLAC1,0.0,0.0
TCP11L2,0.8,0.8
ZNF718,4.4,7.2
RNF144B,2.4,2.4
TOLLIP-AS1,0.6,0.4
ELMOD2,15.2,21.0
COL24A1,2.2,3.0
255649,0.0,0.0
NPNT,0.0,0.0
TCTEX1D2,0.0,0.0
PDZD9,0.0,0.0
INAFM1,2.0,1.8
C19orf38,0.6,1.2
SDHAP1,15.2,12.0
BCL6B,1.0,0.2
CNEP1R1,26.6,18.6
PAN3,132.4,102.2
LINC01619,0.4,0.6
ZNF549,21.6,14.0
SYCE2,0.2,0.0
NAPSB,9.8,4.2
NUDT14,1.0,0.6
NATD1,2.4,0.4
256355,0.6,0.8
GK5,7.8,8.0
EML3,1.4,0.0
ST6GALNAC3,0.0,0.2
MFSD8,15.2,21.6
LYSMD2,4.0,4.8
BCLAF3,11.8,8.2
NPB,0.0,0.2
KANK3,0.0,0.0
HEATR9,0.2,0.4
SERINC5,23.4,30.4
257000,1.8,1.8
FRMD3,0.2,0.8
ARHGAP30,13.2,21.2
GCSAM,1.6,0.4
RNF214,1.6,1.2
C9orf43,0.0,0.0
CFAP126,0.0,0.0
NEGR1,0.0,0.0
DSCR9,1.2,1.0
SHPRH,11.8,12.8
CCDC96,0.2,0.4
SNX33,2.0,2.4
AC008966.1,1.8,1.4
TAB3,19.0,23.2
C2orf72,0.6,1.0
FAM133B,47.0,45.0
SVIP,0.0,0.2
NCR3,0.0,0.0
SGMS1,5.8,5.4
ASPM,3.2,1.8
BOD1L1,14.8,11.0
TAS2R31,0.0,0.0
TAS2R19,0.2,0.0
TAS2R20,1.8,1.2
IL4I1,7.2,9.4
NSUN5P2,9.4,7.4
MAGI3,1.2,0.2
TIPRL,29.6,25.2
NPHP4,5.2,5.4
MDGA1,0.0,0.6
NPAS4,0.0,1.2
NAP1L5,5.6,5.2
266971,22.4,20.2
PGBD2,6.0,5.4
267004,0.4,0.0
RNU12,2.4,0.6
ATP5MGL,0.6,0.4
SELENOH,24.4,20.8
282566,0.0,0.0
AQP11,0.0,0.0
POC1B,6.2,5.2
ZNF311,0.0,1.2
FUOM,0.2,1.8
STK32C,7.2,9.0
BLOC1S2,48.0,37.0
282997,2.0,0.8
283011,2.6,1.6
AL158835.1,0.0,0.2
283050,0.2,0.2
SBF2-AS1,4.4,5.4
CSNK2A3,0.2,0.0
SLC25A45,0.0,0.2
LINC02762,0.6,0.4
283143,0.8,2.0
BCL9L,2.6,2.2
CCDC153,0.0,0.0
PGM2L1,6.4,5.4
KCTD21,8.2,8.4
TMEM80,5.8,4.8
CCDC88B,0.8,0.2
TTC9C,7.6,6.6
HARBI1,1.8,1.8
OLFML1,0.0,0.0
C1RL-AS1,2.2,1.4
CD163L1,1.0,1.8
AC068888.1,0.2,0.4
ZNF740,57.8,64.8
RASSF3,38.2,34.0
ANKRD52,18.0,19.8
SPRYD4,19.4,10.0
283416,0.2,1.0
GAS2L3,6.6,8.0
HECTD4,1.4,1.6
GATC,64.8,67.0
MUC19,0.0,0.2
GXYLT1,46.0,30.8
CHAMP1,27.6,27.6
SUGT1P3,0.0,0.2
KCNRG,3.8,1.6
TMEM272,0.0,0.0
SLC46A3,12.2,9.4
LINC01588,2.0,1.2
GPR137C,0.0,0.6
PROX2,0.2,0.0
TMED8,76.4,71.0
283596,38.6,20.6
LINC00641,27.4,44.0
TSSK4,0.0,0.0
FAM177A1,3.2,6.8
CEP170B,0.4,0.6
TEDC1,0.8,0.6
SLC24A5,0.0,0.0
LINC00926,7.8,7.4
AC138649.1,0.0,0.6
CPEB1-AS1,0.0,1.2
ACTG1P17,0.2,0.4
FAM98B,9.6,10.0
HERC2P3,0.0,0.0
283788,16.8,21.0
GOLGA8IP,2.2,1.4
FBXL22,0.6,0.0
NOMO2,1.8,0.6
BRICD5,0.0,0.0
PGP,9.8,7.2
LINC02175,0.4,0.2
IL21R-AS1,0.0,0.0
C16orf54,38.8,36.0
INO80E,4.0,3.4
283922,3.2,4.6
NUDT7,4.0,5.2
FBXL19-AS1,12.2,13.6
NHLRC4,0.2,0.6
C16orf91,26.8,22.6
283970,10.4,10.0
TSEN54,1.6,1.4
UBALD2,10.0,27.0
CCDC57,1.8,2.2
HEXD,0.0,0.4
284009,1.0,0.2
VMO1,0.0,0.0
C17orf58,11.0,6.8
MILR1,3.0,2.6
RNF227,10.8,8.2
LINC00324,2.6,2.4
CDRT4,2.0,4.6
CCDC144B,0.4,0.2
KANSL1,23.2,25.0
MEIOC,0.0,0.0
NEK8,0.4,0.2
PIGW,11.2,4.8
CISD3,8.6,6.0
ENDOV,1.6,5.0
GDPD1,0.4,0.0
NDUFAF8,9.6,5.2
284185,0.4,0.2
METRNL,0.0,0.0
284232,0.4,0.6
KCTD1,0.6,1.0
ZADH2,52.8,45.0
LINC00683,0.2,0.0
ZNF547,5.8,6.0
ZNF776,76.2,54.0
ZNF780A,73.0,48.2
C19orf54,5.0,4.0
ZNF575,0.4,0.2
ZNF283,3.4,2.2
PPP1R37,1.6,2.8
NKPD1,0.0,0.0
IZUMO1,0.0,0.0
LINC01869,0.0,0.0
SIGLEC17P,1.6,1.6
ZNF615,2.4,2.0
284385,1.6,1.4
ZNF763,3.8,4.6
WDR62,0.2,0.8
ZFP82,7.2,4.8
ZNF790-AS1,0.0,0.0
TMEM150B,0.6,1.2
SMIM24,0.0,0.2
SLC25A41,0.0,0.0
SLC25A42,0.8,3.8
284440,0.2,0.4
ZNF493,5.6,3.6
284454,44.6,46.6
ZNF875,7.8,11.2
C1orf167,0.0,0.0
SLC9C2,0.0,0.0
284551,0.8,0.8
NBPF15,0.8,0.6
FAM102B,33.0,32.8
CYB561D1,22.8,21.4
ANKRD34A,0.0,0.4
RUSC1-AS1,0.8,0.2
LINC01686,0.6,0.8
284649,0.0,0.2
SNHG28,1.0,0.6
ZNF326,71.4,72.6
RIMKLA,0.0,0.2
SLC25A34,0.6,1.6
C20orf204,0.2,0.6
LINC01270,0.0,0.0
C20orf197,7.8,13.2
MIR646HG,2.4,0.6
SIRPB2,6.6,4.0
C20orf203,0.0,0.2
AATBC,1.0,0.0
AC007663.2,0.4,0.0
284889,1.8,1.6
TTC28-AS1,7.8,3.8
CCDC150,1.6,1.4
RNF149,1.4,3.6
STPG4,0.8,0.2
285074,6.8,3.6
LINC01305,0.6,0.8
285116,116.0,95.4
ERICH2,0.0,0.0
IAH1,1.4,1.6
FAM126B,50.0,43.8
UNC80,1.2,0.2
RGPD4,1.8,1.2
DUSP28,2.4,1.4
EOGT,17.0,14.0
C3orf38,28.8,32.2
ENTPD3-AS1,0.4,0.2
ZNF619,13.0,10.8
ZNF621,23.6,21.2
RABL3,24.0,26.8
LINC00877,0.6,1.0
C3orf33,2.0,1.6
CCDC66,0.6,1.2
TCAIM,16.4,21.4
ZNF852,1.2,2.0
SUMF1,3.8,2.8
RPUSD3,1.2,0.2
PRRT3,0.6,2.0
DPH3,44.4,36.6
285407,0.6,1.8
DCAF4L1,4.0,5.6
CYP4V2,3.2,4.8
RPL34-DT,0.0,0.4
285464,0.4,0.0
DOK7,0.0,0.0
FAM13A-AS1,1.6,2.2
COX18,16.2,11.4
FRYL,33.0,29.2
RNF175,0.0,0.0
FAM200B,4.6,2.0
KIAA0825,0.2,1.0
DTWD2,3.6,3.0
RELL2,2.2,1.2
AC008691.1,0.0,0.0
C5orf51,94.0,90.0
SREK1IP1,32.0,26.4
RGMB,0.0,0.0
285740,0.0,0.0
CEP57L1,4.6,4.4
PPIL6,1.6,1.0
MROCKI,0.0,0.0
DCBLD1,0.0,0.0
285819,0.2,0.0
HLA-F-AS1,0.8,1.2
285847,0.0,0.0
RPL7L1,190.8,173.8
LINC00174,2.2,1.2
INHBA-AS1,20.8,16.0
SPDYE1,0.2,0.0
SNHG15,127.2,97.8
285961,0.0,0.0
WEE2-AS1,1.8,0.0
EPHA1-AS1,1.4,2.0
TCAF2,0.2,0.0
ZNF775,0.4,0.8
LINC00996,5.6,5.6
ATG9B,0.0,0.0
ZNF789,0.6,4.0
286002,0.0,0.0
LSMEM1,5.6,8.0
XKR6,0.4,0.4
NSMCE2,6.0,4.8
AC107959.2,0.0,0.2
ZNF707,5.2,3.0
FAM83H,4.2,2.0
ZNF252P,7.6,11.2
ZNF252P-AS1,1.0,0.4
LINC02153,0.0,0.0
ZFP41,2.8,3.2
286140,3.6,4.8
TRIQK,11.8,12.2
DPY19L4,19.6,17.0
FBXO43,19.8,11.0
LACTB2-AS1,0.0,0.0
CRB2,0.0,0.0
SCAI,5.6,7.6
CFAP157,0.0,0.0
PAXX,3.2,1.6
TPRN,1.8,2.0
TUSC1,8.0,7.2
FAM78A,56.2,50.2
ATP11C,13.0,13.4
286437,7.0,7.4
YIPF6,34.6,31.4
FIRRE,3.8,4.4
286495,9.0,12.6
P2RY8,71.0,65.2
BCORP1,0.0,0.0
ILDR1,0.0,0.0
LIN9,17.0,16.0
TRIM59,29.2,20.4
317648,23.6,22.2
EIF4E3,0.0,0.0
FAM149B1,3.8,1.2
RFESD,0.8,0.2
DHRS4L2,1.6,1.6
ADAM20P1,0.4,0.4
CCDC85C,0.8,0.8
H2AC21,0.2,0.0
DDX51,13.4,11.4
ADGRE4P,0.8,2.0
RAB37,2.0,2.2
MMAB,9.4,9.2
SNAI3,3.6,3.6
H3C15,0.0,0.0
UBAC2,41.4,36.4
337873,2.4,1.4
FAM151A,0.0,0.0
NLRP9,0.0,0.0
CLEC4D,0.0,0.0
RAB7B,7.2,16.2
SNORD108,0.4,0.0
SNORD109A,0.0,0.0
BLACE,0.8,0.2
HCAR2,1.8,2.0
FFAR4,1.8,0.2
ST8SIA6,0.0,0.4
CENATAC,0.4,1.6
ANKRD13D,1.0,2.6
ANKRD42,6.6,8.0
CSTF3-DT,1.2,0.4
338758,2.2,2.2
TMEM119,0.0,0.2
338799,15.2,8.6
TAFA2,0.0,0.0
LINC01252,0.0,0.6
PRSS53,0.0,0.0
RAB43,1.4,0.6
JMJD8,8.2,7.4
METTL2A,9.6,12.6
ASB16-AS1,5.6,5.8
C17orf67,0.2,0.6
OXLD1,29.4,32.0
CCDC137,53.2,39.8
ARL16,5.8,8.0
LINC02693,10.6,9.8
MSL1,77.8,51.6
LINC00667,15.6,13.4
ZNF181,9.0,6.8
ZNF260,58.8,43.4
ZNF546,6.6,8.8
MYPOP,5.6,5.4
ADAMTSL5,0.6,0.0
C1orf174,16.6,10.8
KLHL17,0.6,1.0
TMEM52,0.8,0.2
ZBTB8OS,5.8,2.4
TFAP2E,1.0,1.2
ZNF678,21.0,14.2
ARMH1,1.6,3.6
ZFP69,1.2,0.4
SLC35E4,0.2,0.2
AL021937.1,0.0,0.0
339674,0.4,0.0
SPOPL,62.4,60.8
MAP3K20-AS1,0.2,0.0
AC016747.1,14.8,17.2
C2orf74,5.8,2.8
CCDC39,0.0,0.2
IHO1,0.0,0.0
339862,24.4,23.8
C3orf35,0.0,0.0
EHHADH-AS1,0.0,0.0
LPP-AS2,0.4,0.4
339975,0.6,0.2
NAT8L,0.4,0.6
340037,0.8,0.8
STING1,13.8,10.0
ZC3H12D,5.4,6.6
MYLK4,0.6,1.8
TREML1,0.4,0.2
340206,0.4,0.2
ZNF680,18.4,14.4
FAM183BP,0.0,0.2
TSPAN33,0.8,0.4
NRBP2,1.4,2.0
ZNF517,0.8,0.6
TMEM249,1.6,1.6
ZDHHC21,3.6,7.6
ACER2,1.8,3.0
RTL5,1.6,1.2
ZC3H12B,0.0,0.0
SATL1,0.0,0.0
NANOS1,5.8,6.6
HMX3,0.6,0.8
AKR1C8P,0.4,0.4
COX8C,0.0,0.0
FMN1,0.0,0.2
ZKSCAN2,10.8,16.0
ATXN1L,70.8,50.8
NACA2,11.4,7.0
ZNF850,19.0,14.6
C19orf81,0.0,0.0
ZSCAN22,13.6,11.6
CCDC18,0.2,0.2
PRORSD1P,11.8,12.6
DUBR,0.2,0.2
NMRAL2P,3.4,5.0
AC098591.2,0.8,1.0
LRIT3,0.2,0.6
MSANTD1,0.4,0.0
HSD17B13,0.4,1.0
ZNF879,1.8,1.6
FAM174A,5.0,3.0
MTX3,65.8,47.0
RSPH4A,0.0,0.0
ECT2L,0.0,0.0
EYS,0.0,0.0
ZNF391,1.2,1.6
FAM71F2,2.4,2.4
KIF24,17.0,12.6
CAVIN4,0.0,0.0
ZNF81,10.6,6.4
LANCL3,1.2,0.6
SOWAHD,3.2,2.2
RAB41,0.0,0.0
SNORD64,0.0,0.0
SLC35B2,8.4,5.8
SERINC2,0.0,0.4
NME9,0.0,0.0
C6orf52,0.0,0.2
GATD1,42.8,33.0
ANKDD1A,2.2,1.6
CTU2,0.2,0.2
SKA2,48.6,42.0
MCRIP1,1.2,0.6
ZNF530,1.8,1.0
GEN1,76.2,68.6
348738,2.6,2.4
FTCDNL1,0.0,0.4
SPATA3-AS1,0.0,0.0
WDR53,1.4,1.6
LNP1,0.2,0.2
NPHP3-AS1,0.0,0.0
ANKRD18DP,20.2,25.0
FAM86EP,5.8,5.6
NUP43,31.0,27.6
ZNF713,1.6,2.0
DPY19L2P2,5.4,4.2
NMNAT3,0.2,0.0
RTN4RL2,0.2,0.2
DNAAF3,0.0,0.2
CASTOR3,2.4,5.2
ZNF429,0.4,0.8
RILPL1,0.0,0.0
TBC1D26,0.0,0.0
ZACN,0.0,0.0
SLCO4C1,1.8,2.6
ZNF445,39.8,37.4
ANKRD37,0.2,0.4
ZNF233,0.0,0.0
TICAM2,4.0,4.6
BMP8A,0.0,0.0
359821,2.6,3.2
RFLNB,31.6,31.6
IRF2BP2,160.2,144.0
ZBTB41,45.2,45.4
TMPRSS9,0.0,0.0
PRAC2,0.2,0.4
GSTK1,8.6,6.4
USP50,0.0,0.0
DND1,0.4,0.6
CDRT1,0.8,1.6
NDUFS7,0.0,0.2
NHLRC2,12.6,11.8
NCR3LG1,157.0,159.8
FAM111B,6.0,5.2
TMEM179B,4.0,4.4
TBC1D10C,0.0,0.0
DNAJB13,0.0,0.0
AC010186.2,17.4,10.4
TEX9,0.0,0.0
374650,0.2,0.2
KIF7,0.2,0.0
ZNF710,10.8,10.6
HDDC3,16.6,16.0
LRRC37A3,0.2,0.4
ATP9B,0.2,0.4
PEAK3,0.2,0.0
HSD11B1L,0.4,0.6
ZNF699,12.0,10.4
TMEM205,0.0,0.2
YJEFN3,0.0,0.2
ZNF829,0.4,0.0
ZSWIM9,0.2,1.0
ZNF773,17.6,17.6
SVBP,4.2,2.8
MIGA1,8.6,9.0
PEAR1,0.6,0.2
SFT2D2,2.4,1.4
MIA3,5.6,10.0
FAM89A,5.4,4.0
375133,1.0,2.2
PFN4,0.2,0.0
FAM228B,0.6,0.4
ANKRD36,0.0,0.0
375260,6.2,6.2
RBM43,8.6,4.6
CERKL,0.2,0.0
RBM44,0.0,0.0
C3orf62,24.4,26.4
STIMATE,14.2,11.4
NRROS,5.4,3.8
C5orf34,0.6,2.0
MAST4,0.6,0.4
SIMC1,4.2,4.8
375513,8.4,9.4
SLC26A5,0.0,0.0
LHFPL3,0.0,0.0
WASH5P,0.4,1.2
ENHO,0.0,0.0
PTAR1,111.6,99.8
ERCC6L2,21.0,16.6
SWI5,2.2,2.8
PNPLA7,0.0,0.2
AGRN,2.6,3.8
RAB15,0.4,0.0
RNF126P1,0.2,0.6
SLC27A1,2.8,3.0
ZC3H6,3.0,5.2
CA13,0.4,1.0
STAG3L3,0.0,0.0
RN7SL2,1.6,2.4
CENPS,5.8,5.4
LINC-PINT,6.6,8.4
MALAT1,2276.6,1555.8
379013,21.2,18.4
PSMA3-AS1,48.8,40.6
386593,14.0,14.6
GRASLND,0.0,0.0
SAP30L-AS1,0.6,0.6
AMIGO3,4.2,2.6
ZNF582-AS1,1.4,0.6
ZKSCAN4,14.8,13.0
GUSBP2,0.0,0.2
387066,92.2,63.8
CENPW,3.6,3.2
CEP85L,9.0,5.8
387254,3.6,4.2
C6orf120,122.0,101.0
NSUN4,43.0,38.6
RASL11A,2.2,0.6
GPR153,0.0,0.2
PEDS1,14.8,19.6
PEDS1-UBE2V1,49.4,43.0
387646,6.8,5.2
WASHC2A,5.8,5.4
ENO4,0.0,0.0
C10orf143,1.2,0.8
GVINP1,0.4,6.8
LIPT2,3.8,1.4
CLEC12B,0.0,0.2
RPL13AP20,7.6,9.0
C12orf75,0.2,0.0
CFAP73,0.0,0.0
TMEM233,5.2,6.2
KMT5A,15.8,11.6
C1QTNF9B,0.0,0.0
NHLRC3,10.6,8.6
TOMM20L,0.0,0.0
CCDC9B,1.6,1.0
TNFAIP8L3,0.0,0.2
UBE2Q2P1,0.2,0.6
388182,3.2,2.2
C16orf87,32.6,24.4
C16orf86,0.0,0.2
INCA1,0.0,0.0
SCIMP,1.6,4.2
C17orf100,0.8,0.6
TMEM220,0.0,0.0
LRRC75A,0.0,0.2
CCDC103,1.0,1.4
YPEL2,2.6,1.0
388436,0.4,0.2
388499,2.4,2.8
RGS9BP,1.2,0.6
ZNF790,0.0,0.4
BLOC1S3,24.8,16.0
ZNF888,31.8,26.0
TMEM238,0.0,0.0
ZNF749,6.0,7.0
ZNF324B,7.0,11.4
RPL23AP87,0.0,0.4
RNF207,0.0,0.2
TRNP1,0.4,0.6
C1orf146,0.0,0.0
DIPK1A,0.4,0.6
NOTCH2NLA,0.8,0.6
388685,9.0,10.4
LYSMD1,0.8,1.0
C1orf189,0.0,0.2
C1orf53,0.6,0.0
TMEM81,1.0,1.0
COA6,10.6,10.0
SNHG17,35.8,35.8
388906,0.0,0.0
MFSD2B,0.0,0.0
BOLA3,8.2,6.2
C2orf81,0.4,0.2
C2orf68,41.4,38.4
PLEKHM3,14.2,15.8
INKA1,0.0,0.8
MUSTN1,0.2,0.4
LEKR1,0.0,0.0
SMIM20,13.2,8.6
389247,0.2,1.0
ANXA2R,0.8,0.2
PSMG4,5.2,2.8
389458,0.4,0.4
GTF2IRD2B,0.0,0.2
389538,3.8,1.4
LAMTOR4,7.4,3.4
389602,0.2,0.4
AC100861.1,7.8,4.4
RBM12B,31.2,17.4
MAFA,0.8,1.2
GLIDR,0.0,1.0
C9orf153,0.2,0.0
389791,0.6,1.4
IER5L,1.2,1.2
AJM1,1.2,1.8
MG910336.1,9.4,11.0
389834,0.4,0.2
MAP3K15,0.2,0.0
USP27X,0.0,1.4
UBE2NL,0.4,0.4
389906,15.8,11.8
C1QL3,0.4,0.0
GOLGA8EP,0.0,0.0
SKOR1,0.0,0.4
NUDT19,40.0,33.6
ZNF793,0.0,0.0
ZNF805,23.2,24.6
PLA2G2C,0.6,0.8
FRRS1,0.6,1.0
391257,12.8,13.8
PTRHD1,3.6,4.2
NHSL2,6.6,4.2
SPRED3,0.4,0.6
TMEM200B,0.0,0.0
SLC25A35,4.6,4.4
MEX3D,3.8,1.4
FAM102A,2.8,1.4
ZNF321P,32.6,17.4
MYO18A,2.0,2.4
SHC4,0.2,0.0
MIR1915HG,0.2,0.0
BMS1P1,2.2,1.2
EEF1AKMT2,5.0,6.2
EDRF1-DT,1.8,1.8
FAM180B,1.4,0.6
PCNX3,6.6,4.4
PATE2,0.0,0.2
399972,4.2,5.8
SNX19,33.0,28.4
CLEC12A-AS1,0.0,0.0
400027,52.8,45.2
LINC02381,0.0,0.0
400058,3.2,3.4
C12orf76,23.2,17.8
FOXN3-AS1,0.6,0.0
DICER1-AS1,0.2,0.6
400322,14.4,10.6
400410,2.6,4.0
FAM174B,0.2,1.2
KNOP1,20.0,7.8
AC009060.1,0.0,0.0
C17orf97,0.4,0.2
MED11,12.6,15.6
LINC02076,0.2,0.4
TOB1-AS1,1.4,0.4
LINC00511,0.2,0.6
TEX19,4.4,2.0
400657,36.4,34.6
ZNF516-DT,1.0,0.2
PRSS57,0.8,0.8
VMAC,0.4,1.4
AC007773.1,0.0,0.0
AC010624.1,0.0,0.2
ZNF772,0.0,0.2
FAM87B,0.0,0.0
LRRC8C-DT,0.8,1.0
C1orf220,0.4,0.4
NBPF9,1.0,2.2
400867,0.8,0.0
CHCHD10,4.8,3.6
400927,0.6,0.2
MIRLET7BHG,5.8,6.2
EML6,1.0,0.0
400955,0.2,0.0
PCBP1-AS1,2.2,1.8
PAIP2B,0.0,0.0
RGPD1,0.6,0.0
ANKRD36C,0.6,0.0
400999,0.0,0.4
401010,2.0,1.2
TEX41,0.0,0.4
401052,0.4,0.2
MBNL1-AS1,15.8,23.4
C3orf80,8.6,6.4
C4orf48,0.0,1.0
401149,0.8,1.4
C4orf3,21.6,20.8
401233,13.2,15.8
MCCD1,0.0,0.0
SAPCD1,1.8,2.6
RAB44,3.2,4.4
TRAM2-AS1,3.2,1.4
401320,5.6,3.8
401331,0.2,0.2
SMIM30,25.8,25.8
POT1-AS1,0.0,0.2
PRRT4,0.0,0.0
RBIS,23.0,24.4
SAMD12,0.0,0.2
VLDLR-AS1,1.2,1.2
HACD4,4.2,1.8
TOMM5,70.6,51.4
401509,3.6,5.0
CENPP,1.0,2.6
SNX30,25.2,22.0
WDR38,0.0,0.0
401561,0.0,0.0
C9orf139,3.4,5.2
FAM166A,0.2,0.0
CD99P1,3.4,2.0
401588,19.0,7.8
GOLGA7B,0.4,0.2
LDLRAD2,0.8,1.6
SRRD,6.8,6.6
402176,2.0,2.8
IFITM10,0.0,0.0
PLPP6,25.0,20.4
CIBAR1P2,0.0,0.0
403323,0.8,0.4
403340,0.2,0.0
ZBTB34,44.0,46.0
HAPLN4,1.4,3.0
CUEDC1,0.0,0.4
CTXN1,0.0,0.2
C6orf201,0.0,0.0
HOXB-AS3,0.0,0.2
YY2,0.8,0.8
C16orf74,0.4,0.8
DENND10,51.8,48.4
CACTIN-AS1,0.0,0.0
GTF2H5,8.8,9.6
ANKHD1-EIF4EBP3,3.4,4.2
MIRLET7D,4.0,2.6
MIR124-1,0.6,0.4
MIR142,5.6,4.4
MIR155,2.0,0.6
MIR181B1,4.8,4.6
MIR186,4.2,2.8
MIR21,0.4,1.6
MIR181A1,1.8,1.6
MIR22,0.6,0.2
MIR221,6.2,4.8
MIR223,6.6,15.0
MIR23A,1.0,0.2
MIR25,7.2,7.0
MIR302A,0.0,0.0
MIR7-1,5.0,2.6
MIR92A1,2.0,3.0
TNFSF12-TNFSF13,2.6,3.0
NOMO3,1.8,0.6
TBC1D3C,0.0,0.0
ACBD7,0.2,0.4
C10orf105,0.0,0.0
AGAP6,2.6,2.8
CELF2-AS1,0.6,1.0
ZNF32-AS1,0.0,0.0
ZNF32-AS2,0.0,0.0
AGAP12P,0.8,0.0
PRR26,0.0,0.0
C10orf55,2.2,3.6
414241,1.8,0.6
DNAJC9-AS1,11.4,8.8
IDNK,0.6,0.4
HCG25,2.4,2.0
HCG18,37.6,37.4
HCG17,0.0,0.0
DENND6B,0.0,0.0
C8orf82,1.0,1.8
PIM3,29.6,32.0
432369,9.8,8.8
MXRA7,1.0,1.0
THAP7-AS1,3.6,1.8
TMEM41B,19.8,19.0
LINC02709,0.6,0.2
IQSEC3,0.2,0.4
440081,8.0,7.6
H3-5,1.4,2.0
440101,0.0,0.0
TMEM198B,5.4,5.0
ALG11,63.0,76.2
MZT1,48.6,37.4
CCDC88C,15.4,12.4
HERC2P9,16.8,11.2
GOLGA8B,0.6,1.2
EIF2AK4,4.8,3.6
CATSPER2P1,0.2,0.2
UBL7-AS1,5.6,5.4
GOLGA6L9,1.0,0.6
440311,5.0,7.0
NPIPB4,0.4,1.0
440354,11.2,9.0
CDIPTOSP,0.0,0.0
440359,6.8,6.8
LINC02181,0.0,0.0
RNASEK,9.4,11.8
CCDC144NL-AS1,0.0,0.0
440434,1.0,1.2
440456,2.2,1.4
BAIAP2-DT,5.0,5.0
HSBP1L1,0.0,0.0
ZNF506,8.2,7.0
AC092329.3,4.2,4.8
UQCRHL,7.0,4.6
MICOS10,16.4,10.8
RBM15-AS1,1.2,0.6
BCL2L15,2.0,0.8
H2BC18,0.4,0.8
MIAT,2.6,0.4
ODF3B,0.0,0.0
THUMPD3-AS1,82.4,60.6
EIF1B-AS1,0.6,0.2
SMIM4,1.0,1.2
MTHFD2L,1.8,3.0
441089,4.4,3.0
441108,0.0,0.4
441124,2.2,2.6
C6orf226,0.8,0.6
441155,0.8,1.8
RP9P,6.8,5.8
AC073107.1,3.0,3.0
TYW1B,7.0,7.0
SPDYE7P,0.0,0.0
DTX2P1-UPK3BP1-PMS2P11,1.4,2.2
SPDYE3,0.0,0.0
SPDYE2,0.0,0.0
441307,2.6,3.0
LRRC24,0.0,0.0
441394,0.2,0.2
NUTM2G,0.2,0.0
ANKRD18B,0.0,0.4
NRARP,28.8,18.8
PGAM4,0.0,0.0
CDNF,0.6,0.0
441687,0.2,0.0
441733,6.6,6.4
WBP11P1,2.0,2.0
ZFAS1,201.4,156.4
442245,2.0,3.4
442454,18.0,15.2
442459,0.8,0.2
442578,15.6,13.2
442582,23.0,25.6
SPDYE5,0.2,0.0
EIF3IP1,1.0,1.2
MIR302B,0.0,0.0
MIR302C,0.0,0.0
MIR324,0.0,0.0
MIR367,0.0,0.0
MIR196B,0.0,0.0
SULT1A4,1.0,2.4
TRGC1,172.2,175.0
TRIM6-TRIM34,1.2,1.2
CBWD3,1.4,0.8
PALM2AKAP2,64.4,64.8
LRRC37A2,0.0,0.2
SPIN2B,0.2,0.4
GIMAP6,18.6,16.2
F8A3,0.8,0.6
492303,6.4,3.0
IGIP,0.0,0.6
COA5,25.0,21.0
493754,38.6,35.6
CISD2,14.0,15.4
CCDC73,0.8,0.4
TMEM9B-AS1,0.4,0.6
PHOSPHO2,0.2,0.4
RBMXL1,24.8,21.2
494127,1.6,2.4
CHAC2,6.6,4.4
MIR423,0.6,0.0
TYMSOS,0.2,0.6
TIFAB,29.6,20.0
BDNF-AS,0.8,0.8
C18orf32,21.8,16.4
A1BG-AS1,0.0,0.0
SPRN,0.0,0.0
503640,0.0,0.0
LOH12CR2,1.2,0.2
MIR4435-2HG,7.2,16.8
541473,0.6,0.2
C8orf58,5.0,5.6
EOLA2,5.0,2.8
PCOTH,0.2,0.0
SLX1A,1.0,0.6
POLR2J3,1.0,1.6
DNAJC25,9.6,9.8
550112,26.4,24.6
CCDC157,1.0,0.8
552853,0.0,0.0
ATXN7L3B,101.0,76.2
DNAJC25-GNG10,4.0,2.4
BOLA2B,10.0,13.4
MIR3936HG,0.2,0.0
PEF1,29.4,27.4
AC133552.2,1.4,1.2
554236,0.4,0.2
FBXO48,2.8,9.6
FAM72C,2.8,2.2
H4C15,0.6,0.4
SNORA6,25.0,17.2
SNORA10,11.4,5.2
OBSCN-AS1,0.0,0.8
SNORD101,13.4,10.4
SNORD100,8.6,5.0
SNORA33,12.6,10.4
ZFAT-AS1,0.0,0.0
595097,11.8,13.4
SNORD18A,5.6,7.8
SNORD18B,2.4,1.2
SNORD18C,7.6,8.6
SMG1P5,0.8,2.0
PGM5P2,1.2,0.2
