,DMSO,YLK
ADGRG5,131.0,55.5
PRSS54,0.0,0.0
AK9,0.5,2.0
NT5DC1,1.0,0.5
ZUP1,1.5,1.0
TBC1D32,2.5,2.5
BEND6,1.5,1.5
C6orf223,2.0,2.5
RSPH9,0.0,0.0
ADCY10P1,8.5,3.0
OARD1,31.5,22.0
TMEM217,1.0,0.0
FGD2,1.0,0.5
C6orf89,65.5,36.0
SMIM29,1.0,1.5
LEMD2,44.0,22.5
ZBTB9,2.5,1.0
KDM1B,13.5,8.0
PHACTR1,5.0,5.5
SMIM13,81.5,59.0
SYCP2L,0.0,0.0
ZSCAN25,75.0,43.0
FAM200A,9.5,11.5
TWISTNB,114.0,116.0
HOXA11-AS,2.5,1.5
JAZF1,0.0,0.0
PPP1R35,3.5,1.5
GPC2,1.0,0.0
BRAT1,6.0,4.5
SDK1,0.0,0.0
FOXK1,493.5,221.0
DAGLB,81.0,73.0
CCZ1B,1.0,0.0
THSD7A,58.0,41.0
TMED4,62.5,39.5
MTURN,9.0,7.0
PRR15,0.5,0.0
RSBN1L,11.5,5.5
LRWD1,0.5,0.5
FAM185A,0.5,1.5
FBXL13,1.0,0.0
NAPEPLD,0.0,0.0
ATXN7L1,57.5,25.0
LNX2,12.5,8.0
UNC5CL,0.0,1.0
KCTD20,139.5,89.0
SCUBE3,0.5,0.0
ZSCAN23,0.0,0.0
NKAPL,0.0,0.5
TOB2P1,6.5,5.0
RPL23P8,47.5,36.5
SLC29A4,0.5,0.0
ZNRF2,31.0,18.5
SPDYA,0.0,0.0
CNPY4,1.0,0.5
ATP6V1C2,0.5,0.5
CNOT6L,73.0,50.0
AKR7L,9.0,6.5
RNASEH1,43.5,32.5
AFG1L,1.5,0.0
C21orf91-OT1,1.0,2.0
STAC3,11.5,8.5
PELI3,12.5,5.5
POLR2J2,4.0,1.5
246754,1.0,1.0
IL27,0.0,0.0
TMEM9,10.5,4.5
ZNF396,2.5,1.0
NEIL2,13.5,10.5
STXBP4,8.0,3.0
FNDC5,0.0,0.0
CUTALP,15.0,13.0
PRR14L,358.5,186.5
SERHL2,0.0,0.0
RICTOR,68.5,42.0
IPMK,72.5,57.5
ZBTB38,10.5,5.0
SLC25A30,133.0,65.0
LCLAT1,38.5,25.5
GPATCH11,153.5,122.0
ZNF620,3.0,1.5
ANKRD18A,0.0,0.0
MMS22L,35.5,22.0
TTC41P,1.5,0.5
WASHC2C,4.0,2.5
EBF3,27.5,15.0
WDR27,1.0,0.5
CERS6,271.5,200.5
MSRB3,0.0,0.0
ZDHHC20,78.0,58.0
YTHDF3,317.5,264.5
RALGAPA1,2.5,1.0
KCTD13,22.5,22.0
ASPHD1,1.5,0.0
ETFBKMT,0.0,0.0
METAP1D,4.5,4.0
UBN2,67.0,57.0
BRWD3,18.5,10.5
ZNRD2-AS1,4.5,3.0
EHBP1L1,0.0,0.0
SNX32,0.0,0.0
NIFK-AS1,22.5,16.0
FBXO33,90.0,81.5
RNF169,285.5,198.0
LCORL,23.0,15.0
CNIH2,0.5,0.5
AKNAD1,0.0,0.0
ZDHHC24,4.0,1.5
MCM9,34.0,22.5
PROSER2,31.5,29.0
SLC41A1,13.5,6.0
MEIOB,0.5,0.0
LPCAT4,1.0,0.0
NUDT8,4.0,2.5
MIR9-3HG,71.5,52.5
TMEM256,0.0,0.5
ZDHHC23,10.0,5.0
MPV17L,2.5,2.0
TMEM86B,13.0,16.5
TAC4,0.0,0.0
CASC2,0.0,0.0
TMCO4,2.5,2.5
IGFBP7-AS1,0.0,0.0
CSNK1G2-AS1,0.0,0.0
MCOLN2,3.5,13.0
LRRC57,19.5,18.0
MBLAC1,1.0,0.0
TCP11L2,1.0,1.0
ZNF718,12.0,8.0
RASGEF1C,0.0,0.0
RNF144B,3.0,2.0
TOLLIP-AS1,2.5,0.5
ELMOD2,26.0,20.0
COL24A1,2.5,2.0
OOSP1,0.0,0.0
TCTEX1D2,0.0,0.0
PDZD9,0.0,0.0
INAFM1,5.5,4.5
C19orf38,0.5,1.0
SDHAP1,10.5,7.0
BCL6B,0.5,0.5
CNEP1R1,50.5,39.5
PAN3,141.5,105.0
LINC01619,1.0,1.0
ZNF549,67.0,55.5
SYCE2,0.0,0.0
NAPSB,32.5,12.5
NUDT14,2.5,0.5
NATD1,15.0,7.0
LMNTD2,0.0,0.0
RPS2P32,2.5,3.0
GK5,8.0,5.5
EML3,0.0,0.5
MFSD8,18.0,13.5
LYSMD2,5.5,4.0
BCLAF3,11.0,7.0
NPB,0.0,0.0
KANK3,0.0,0.0
SERINC5,24.5,21.5
TINCR,2.5,3.0
FRMD3,0.5,0.0
ARHGAP30,80.5,42.0
GCSAM,0.5,3.0
RNF214,4.5,3.5
C9orf43,0.0,0.0
CFAP126,0.0,0.0
NEGR1,0.0,0.0
DSCR9,1.5,0.0
SHPRH,12.0,9.0
CCDC96,4.0,2.5
SNX33,17.0,37.0
257396,2.0,1.5
TAB3,31.0,25.0
C2orf72,10.5,6.5
FAM133B,29.5,18.5
SVIP,3.5,2.0
ALS2CL,0.0,0.5
NCR3,0.0,0.0
SGMS1,3.0,3.5
TMIE,1.0,0.0
ASPM,1.5,1.5
BOD1L1,23.0,11.5
IL4I1,27.0,15.0
NSUN5P2,12.5,9.0
MAGI3,2.5,1.0
TIPRL,37.0,28.0
NPHP4,15.5,12.0
MDGA1,1.0,0.5
NPAS4,0.0,0.5
NAP1L5,7.0,10.0
PIPSL,28.0,21.0
PGBD2,14.5,10.0
RNU12,0.0,0.0
SELENOH,26.5,18.0
LINC00515,0.0,0.0
AQP11,0.0,0.0
POC1B,10.0,7.0
FUOM,2.0,2.0
JAKMIP3,0.0,0.0
STK32C,18.5,11.0
LINC00700,0.0,0.0
BLOC1S2,44.0,34.5
PDCD4-AS1,3.5,1.5
283011,1.0,2.0
283038,0.0,0.0
ZMIZ1-AS1,0.0,0.0
SBF2-AS1,9.5,3.0
SLC25A45,0.5,0.0
LINC02762,0.0,0.0
LINC00900,2.0,2.5
BCL9L,20.5,13.0
MIR4697HG,0.5,0.0
PGM2L1,7.5,5.5
KCTD21,17.0,6.0
CRACR2B,0.0,0.0
TMEM80,8.5,9.5
CCDC88B,1.5,1.5
TTC9C,16.0,8.0
RCOR2,1.0,0.0
HARBI1,6.5,3.0
OLFML1,0.0,0.0
C1RL-AS1,2.5,2.0
CD163L1,2.0,2.0
283335,0.0,0.0
ZNF740,160.0,98.0
RASSF3,109.0,65.0
ANKRD52,78.5,42.5
SLC39A5,0.0,0.0
SPRYD4,62.0,39.5
ADGRD1,0.5,0.5
LINC01465,1.0,1.0
GAS2L3,20.5,15.0
HECTD4,12.5,8.5
GATC,103.0,63.5
MUC19,0.0,0.0
GXYLT1,62.5,34.0
FGF14-AS2,1.5,0.5
CHAMP1,86.0,56.0
SUGT1P3,0.0,0.0
KCNRG,3.0,5.0
SLC46A3,11.0,4.5
LINC00639,0.0,0.0
LINC01588,2.5,0.0
GPR137C,0.0,0.0
PROX2,0.0,0.0
TMED8,322.5,237.5
SNHG10,51.5,31.0
LINC00641,29.5,18.0
TSSK4,0.0,0.0
FAM177A1,4.5,2.5
CEP170B,3.5,4.5
TEDC1,1.0,2.0
SLC24A5,0.0,0.0
LINC00926,45.5,11.0
283683,0.0,0.0
CPEB1-AS1,0.0,0.5
ACTG1P17,1.0,0.5
FAM98B,22.5,17.0
283788,22.0,13.5
GOLGA8IP,0.5,0.5
FBXL22,1.0,1.5
LINC00304,0.0,0.0
BRICD5,0.0,0.0
PGP,38.0,26.5
LINC02175,1.5,0.0
IL21R-AS1,0.0,0.0
C16orf54,269.5,163.5
INO80E,10.5,8.5
283922,5.0,4.0
NUDT7,10.5,10.5
FBXL19-AS1,34.5,18.0
NHLRC4,2.5,2.0
C16orf91,66.0,62.5
283970,9.5,7.0
TSEN54,2.0,4.0
UBALD2,92.0,58.5
CCDC57,3.5,3.0
HEXD,0.0,0.0
284009,2.0,1.5
VMO1,0.0,0.0
C17orf58,24.5,17.0
MILR1,5.5,3.0
RNF227,34.0,17.0
LINC00324,5.0,6.5
CDRT4,1.0,1.0
CCDC144B,0.5,2.0
KANSL1,0.0,0.0
FAM171A2,0.0,0.0
MEIOC,0.0,0.0
NEK8,0.0,0.0
PIGW,3.0,3.0
CISD3,0.0,0.0
TMEM102,0.0,0.0
ENDOV,5.5,4.5
GDPD1,0.0,0.0
NDUFAF8,12.0,12.0
LINC00482,0.5,0.5
TMEM105,0.0,0.5
METRNL,1.0,0.0
KCTD1,2.0,0.5
ZADH2,124.5,63.5
LINC00908,0.0,0.0
ZNF547,11.0,10.0
ZIK1,1.0,0.0
ZNF776,220.0,143.5
ZNF780A,106.5,62.5
C19orf54,32.0,25.0
TMEM145,0.0,0.0
ZNF575,1.0,3.0
ZNF283,2.5,1.5
PPP1R37,18.0,11.0
NKPD1,0.0,0.0
MAMSTR,1.0,0.5
EMC10,42.0,19.5
LINC01869,0.0,0.0
SIGLEC17P,0.0,2.5
ZNF615,16.0,8.5
ZNF561-AS1,5.5,1.0
ZNF763,7.0,6.0
SCGB2B2,0.0,0.0
WDR62,1.0,1.0
ZFP82,25.5,17.5
ZNF790-AS1,9.5,6.0
TMEM150B,2.5,0.5
SMIM24,0.0,0.0
SLC25A41,0.0,0.0
SLC25A42,10.0,6.0
LINC00663,0.5,0.5
ZNF493,9.5,8.0
284454,68.5,52.0
ZNF875,24.0,25.0
TAFA3,0.0,0.0
C1orf167,0.0,0.0
LINC01226,4.5,5.0
NBPF15,0.0,0.0
FAM102B,43.5,43.5
SYPL2,0.0,0.0
CYB561D1,112.5,63.0
ANKRD34A,0.0,0.0
RUSC1-AS1,0.0,0.0
LINC01686,2.5,1.5
SMG7-AS1,0.5,1.0
RSPO1,0.0,0.0
EPHA10,0.5,0.0
SNHG28,0.0,1.0
ZNF326,64.0,46.5
RIMKLA,3.5,0.5
SLC25A34,2.0,1.5
C20orf204,1.0,1.0
LINC01270,0.0,0.0
C20orf197,25.0,18.0
MIR646HG,2.5,1.0
SIRPB2,13.0,6.5
AATBC,0.5,1.0
284865,0.0,0.0
MIF-AS1,0.0,0.0
TTC28-AS1,11.0,4.0
CCDC150,0.0,0.0
RNF149,9.0,6.5
STPG4,1.0,1.0
285074,1.5,1.0
LINC01305,0.0,0.0
AHCTF1P1,86.5,75.5
IAH1,0.5,1.5
FAM126B,78.5,56.0
UNC80,1.5,1.5
RGPD4,1.0,0.0
DUSP28,3.5,4.5
EOGT,28.5,27.5
C3orf38,61.0,43.5
ENTPD3-AS1,1.0,0.0
ZNF619,44.0,16.5
ZNF621,29.0,33.0
RABL3,43.0,28.0
LINC00877,0.0,0.0
IGSF10,0.0,0.0
C3orf33,5.5,1.0
CCDC66,1.0,1.5
TCAIM,30.0,24.5
ZNF852,0.5,2.0
SUMF1,11.0,11.5
RPUSD3,2.0,1.0
PRRT3,2.5,0.5
DPH3,87.0,51.5
C3orf70,1.0,0.0
ALG1L9P,0.0,0.5
DCAF4L1,12.5,10.0
CYP4V2,4.5,3.5
RPL34-AS1,0.0,0.0
285464,0.0,0.0
DOK7,0.0,0.0
FAM13A-AS1,2.0,2.0
GPRIN3,1.5,1.0
COX18,39.5,24.5
FRYL,45.0,49.5
RNF175,0.0,0.0
FAM200B,5.5,2.0
SH3PXD2B,0.0,1.0
KIAA0825,1.5,1.0
GPR150,0.0,0.0
DTWD2,7.0,5.0
RELL2,13.5,7.5
285626,0.5,0.0
C5orf51,182.5,126.5
SREK1IP1,120.5,59.0
PHACTR2-AS1,0.0,0.0
CEP57L1,2.0,2.5
PPIL6,0.5,0.0
MROCKI,3.5,0.5
DCBLD1,0.0,0.0
LY86-AS1,0.0,0.0
285804,0.0,0.0
285819,0.5,0.0
HLA-F-AS1,0.0,0.0
285847,0.0,0.0
RPL7L1,349.0,195.0
LINC00174,4.0,1.5
INHBA-AS1,51.5,63.5
SPDYE1,0.0,0.0
SNHG15,180.5,124.0
EPHA1-AS1,5.5,3.0
TCAF2,3.5,1.5
ZNF775,6.5,3.5
LINC00996,27.5,8.0
ATG9B,0.5,0.0
ZNF789,3.0,1.5
LSMEM1,2.5,5.0
XKR6,0.0,0.5
NSMCE2,6.0,1.5
286059,0.5,0.0
FAM83H,0.0,0.0
ZNF252P,48.0,39.5
ZNF252P-AS1,2.0,2.0
C8orf31,0.0,0.0
ZFP41,18.5,10.5
RNF5P1,11.5,5.0
TRIQK,27.0,14.5
DPY19L4,21.5,16.0
FBXO43,46.0,26.0
LACTB2-AS1,0.0,0.0
CRB2,0.0,0.0
SCAI,21.5,7.5
CFAP157,0.0,0.0
C9orf47,3.5,4.5
PAXX,5.5,5.0
TPRN,10.0,8.0
TUSC1,51.0,33.5
FAM78A,784.5,345.0
ATP11C,8.0,6.0
286437,10.0,10.5
LINC01281,0.0,0.5
YIPF6,51.0,34.0
FIRRE,4.5,3.5
TTC3P1,4.5,4.5
P2RY8,554.5,246.0
ILDR1,0.0,0.0
LIN9,20.5,12.0
TRIM59,123.0,65.5
NOP14-AS1,47.0,34.5
EIF4E3,1.0,0.5
FAM149B1,0.5,1.0
RFESD,0.0,0.0
DHRS4L2,1.0,0.5
CCDC85C,17.5,9.0
DDX51,33.5,31.5
SNORD8,1.5,1.0
ADGRE4P,2.5,0.0
RAB37,20.5,3.5
MMAB,20.0,14.5
SNAI3,22.5,11.0
UBAC2,61.0,37.5
H2BC20P,3.0,1.5
FAM151A,0.0,0.0
NLRP9,0.0,0.0
GPIHBP1,0.0,0.0
RAB7B,4.0,9.0
SNORD108,0.0,0.0
SNORD109A,0.0,0.0
BLACE,0.0,0.0
ANO9,0.0,0.0
HCAR2,0.0,0.0
FFAR4,0.0,0.5
ST8SIA6,1.5,0.5
CCDC84,1.0,1.0
ANKRD13D,6.5,4.5
ANKRD42,11.5,11.0
CSTF3-DT,1.0,0.0
ATP2B1-AS1,6.0,8.0
C1QL4,0.5,0.0
LINC01089,21.5,12.0
TAFA2,0.0,0.0
LINC01252,0.0,0.0
339059,0.0,0.0
PRSS53,0.0,0.0
RAB43,7.5,3.0
JMJD8,24.5,12.5
METTL2A,16.5,18.5
ASB16-AS1,10.0,9.0
C17orf67,1.0,0.0
OXLD1,94.0,47.5
CCDC137,147.5,88.0
ARL16,10.0,7.5
LINC02693,58.0,34.0
MSL1,162.5,134.0
LINC00667,59.0,35.5
ZNF181,10.5,7.0
ZNF260,71.0,58.5
ZNF546,8.0,3.5
MYPOP,17.0,9.5
ADAMTSL5,1.0,0.5
CLEC4G,0.0,0.0
FLG-AS1,0.0,0.0
ANKRD45,0.0,0.0
C1orf174,31.0,24.0
KLHL17,2.0,3.0
TMEM240,0.0,0.0
TMEM52,0.5,0.0
ZBTB8OS,4.0,3.0
TFAP2E,5.0,2.5
ZNF678,28.5,16.0
ARMH1,3.0,2.5
ZFP69,3.5,2.5
LINC01692,0.0,0.0
SLC35E4,0.0,0.0
339666,0.0,0.0
LINC00634,0.0,0.5
SPOPL,60.0,51.5
MAP3K20-AS1,2.0,1.0
339803,29.0,16.0
C2orf74,3.5,3.0
CCDC39,0.0,0.0
339862,56.0,34.0
C3orf35,0.0,0.5
EHHADH-AS1,0.0,0.0
LPP-AS2,1.5,1.5
339975,1.0,0.0
NAT8L,15.0,6.0
PRR7-AS1,0.5,1.5
STING1,86.5,40.5
SLC25A48-AS1,0.0,0.0
ZC3H12D,36.0,17.0
MYLK4,0.5,0.5
TREML1,0.5,0.0
ZNF680,22.0,21.0
FAM221A,0.5,0.5
FAM183BP,1.0,1.5
TSPAN33,2.0,1.5
NRBP2,3.0,2.0
ZNF517,8.5,5.0
TMEM249,3.5,2.0
ZDHHC21,10.0,5.0
ACER2,8.0,2.0
RTL5,4.0,1.0
ZC3H12B,0.0,0.0
SATL1,0.0,0.0
NANOS1,34.5,15.0
HMX3,7.5,6.0
TMC3,0.0,0.0
ZKSCAN2,45.0,26.5
ATXN1L,258.5,161.5
SMTNL2,0.5,0.0
NACA2,2.0,1.0
ZNF850,153.0,98.0
ZNF404,0.0,0.0
C19orf81,0.5,0.5
ZSCAN22,63.5,34.0
CCDC18,0.5,0.0
TCTEX1D4,0.0,0.0
PRORSD1P,15.5,12.0
SH3RF3,0.0,0.0
DUBR,0.0,0.0
344967,0.5,0.5
MSANTD1,0.0,0.5
HSD17B13,1.5,0.0
ZNF879,10.5,7.0
FAM174A,7.5,3.0
MTX3,115.0,74.5
RSPH4A,0.0,0.0
ECT2L,0.0,0.0
EYS,0.0,0.0
ZNF391,3.5,1.0
FAM71F2,3.0,2.0
KIF24,34.0,24.0
ZNF81,11.0,4.5
LANCL3,4.0,1.0
SOWAHD,59.0,26.5
RAB41,0.0,0.0
SNORD64,0.0,0.0
SLC35B2,25.0,18.0
SERINC2,1.0,0.0
NME9,0.0,0.0
C6orf52,0.0,0.0
GATD1,138.5,87.5
ANKDD1A,1.0,1.5
CTU2,0.5,0.0
SKA2,83.0,39.0
MCRIP1,5.0,1.5
ZNF530,33.5,21.0
GEN1,80.0,45.0
348738,0.5,1.0
FTCDNL1,0.0,1.0
SPATA3-AS1,0.0,0.0
LNP1,0.0,0.0
NPHP3-AS1,0.0,0.0
FAM86EP,12.5,7.0
NUP43,54.0,33.0
ZNF713,3.0,3.0
DPY19L2P2,5.0,2.5
NMNAT3,5.5,4.0
RTN4RL2,2.0,0.0
DNAAF3,0.5,0.0
CASTOR3,5.5,3.5
ZNF429,0.5,0.5
RILPL1,0.0,0.0
ZACN,0.0,0.0
SLCO4C1,2.0,1.0
ZNF445,83.0,66.0
ANKRD37,0.5,1.0
ZNF233,0.0,0.0
TICAM2,3.5,4.5
BMP8A,0.0,0.0
MRPL42P5,4.0,5.0
RFLNB,375.0,216.5
IRF2BP2,1188.5,803.0
ZBTB41,90.5,56.5
TMPRSS9,0.0,0.0
PRAC2,0.0,0.0
GSTK1,14.0,7.0
USP50,0.0,0.0
DND1,0.0,0.0
CDRT1,0.0,0.0
NDUFS7,0.5,0.0
NHLRC2,13.0,6.5
GALNT18,0.0,0.0
NCR3LG1,164.0,120.0
FAM111B,7.5,6.0
TMEM179B,4.0,7.5
TBC1D10C,0.5,0.5
DNAJB13,0.0,0.0
374443,40.0,23.0
GOLGA6L5P,0.0,0.0
KIF7,0.0,0.0
ZNF710,60.0,34.0
HDDC3,42.5,23.5
EFCAB5,0.0,0.0
LRRC37A3,0.0,0.0
ATP9B,1.0,0.5
PEAK3,8.5,6.5
HSD11B1L,3.5,2.5
ZNF699,30.0,13.5
TMEM205,0.0,0.0
YJEFN3,0.0,0.0
ZNF829,24.0,26.5
ZNF568,3.0,1.5
B3GNT8,2.5,0.0
ZSWIM9,9.5,5.0
ZNF773,120.0,73.5
DRAXIN,1.0,0.5
SVBP,10.5,5.5
MIGA1,16.0,7.5
NEXN-AS1,0.0,0.5
SFT2D2,8.5,2.5
MIA3,6.0,5.0
FAM89A,17.0,4.5
PI4KAP2,2.5,2.5
PFN4,0.0,0.0
FAM228B,1.0,0.5
WASH2P,6.0,2.5
RBM43,16.5,8.5
CERKL,0.0,0.0
LHFPL4,0.0,0.0
C3orf62,45.0,39.0
STIMATE,44.5,23.0
NRROS,88.5,58.0
C5orf34,0.5,0.0
MAST4,3.5,0.5
SIMC1,9.0,10.0
GUSBP4,3.5,2.5
KCP,0.0,0.0
WASH5P,1.0,1.0
ENHO,0.0,0.0
PTAR1,98.0,88.5
ERCC6L2,41.0,27.5
SWI5,2.5,2.0
PNPLA7,0.0,0.0
AGRN,9.5,8.0
CYSRT1,0.0,0.0
RAB15,0.0,0.0
RNF126P1,3.0,1.0
SLC27A1,15.0,6.0
ZC3H6,10.5,4.5
CA13,0.5,1.0
ENTPD8,0.0,0.0
RN7SL2,0.0,0.0
CENPS,5.5,2.0
LINC-PINT,8.5,3.0
MALAT1,900.5,821.0
RNF138P1,45.5,42.0
PSMA3-AS1,61.0,53.0
CHKB-CPT1B,42.0,32.5
RNF144A-AS1,0.0,0.0
SAP30L-AS1,0.0,0.0
AMIGO3,3.0,8.0
ZNF582-AS1,4.0,2.5
ZKSCAN4,23.0,9.5
GUSBP2,0.0,0.0
SNHG5,81.5,52.0
CENPW,4.0,3.5
SOGA3,0.0,0.0
CEP85L,6.5,5.0
SLC7A5P2,4.5,3.0
C6orf120,284.0,220.5
NSUN4,106.5,73.5
RASL11A,0.5,1.0
GPR153,1.5,1.5
TMEM189,83.5,62.0
TMEM189-UBE2V1,101.5,70.0
ILDR2,0.0,0.0
LRRC37A6P,1.0,2.0
WASHC2A,4.5,2.0
ENO4,0.0,0.0
C10orf143,2.5,1.0
GVINP1,9.5,5.0
C11orf96,1.0,0.0
LIPT2,3.0,1.0
CLEC12B,0.0,0.0
RPL13AP20,5.0,3.0
C12orf75,0.0,0.0
CFAP73,0.0,0.0
TMEM233,42.0,33.0
KMT5A,54.0,26.5
NHLRC3,6.0,5.5
TOMM20L,0.0,0.0
CCDC9B,1.5,2.0
TNFAIP8L3,0.0,4.0
UBE2Q2P1,0.0,1.0
SPATA41,1.0,1.5
SBK1,0.5,0.0
C16orf87,48.5,30.0
C16orf86,0.5,0.5
INCA1,0.0,0.0
SCIMP,20.0,22.0
C17orf100,3.0,1.0
TMEM220,0.0,0.0
LRRC75A,0.0,0.0
CCDC103,4.0,3.0
YPEL2,10.5,4.5
LYPLA2P2,2.0,2.5
RGS9BP,7.5,1.0
ZNF790,0.0,0.5
BLOC1S3,216.0,111.0
ZNF808,4.0,3.0
ZNF888,41.5,32.5
ZNF761,16.5,14.5
TMEM238,0.0,0.0
ZNF749,15.5,13.5
ZNF324B,53.0,33.0
RPL23AP87,0.0,0.0
RNF207,0.0,0.0
TRNP1,3.0,0.5
DIPK1A,0.0,0.0
NOTCH2NLA,0.0,0.0
LINC01138,16.0,11.0
LYSMD1,1.5,2.0
C1orf189,0.0,0.0
C1orf53,0.0,0.0
TMEM81,2.0,1.5
COA6,10.5,7.0
SNHG17,108.5,71.0
388813,0.0,0.0
OGFRP1,0.0,0.0
BOLA3,7.5,7.0
C2orf81,1.0,0.0
C2orf68,60.0,38.0
PLEKHM3,62.0,28.5
INKA1,1.5,1.5
MUSTN1,0.0,0.0
LEKR1,0.5,0.0
SMIM20,26.5,15.0
BEND4,0.0,0.0
389247,0.5,0.5
PROB1,1.5,0.0
ARHGEF37,0.0,0.0
PSMG4,4.5,3.0
RBAKDN,0.0,0.0
GTF2IRD2B,0.0,0.0
389538,5.0,3.0
LAMTOR4,7.5,9.5
389641,19.0,9.0
RBM12B,41.5,33.5
MAFA,0.0,1.0
GLIDR,0.0,0.0
C9orf153,0.0,0.0
PTGES2-AS1,2.5,1.0
IER5L,3.5,6.5
AJM1,7.5,5.5
LRRC26,0.0,0.0
389831,3.0,1.5
389834,0.0,0.0
MAP3K15,0.0,0.0
USP27X,1.5,1.5
UBE2NL,0.5,0.0
389906,21.5,17.5
C1QL3,0.0,0.0
LRRC10B,0.5,0.0
DOC2GP,0.5,0.0
SKOR1,0.5,0.0
PABPN1L,0.0,0.0
NUDT19,194.0,130.0
ZNF793,1.0,0.0
ZNF805,114.0,62.5
PLA2G2C,1.0,0.0
FRRS1,0.0,0.0
SUMO1P1,3.5,0.0
391322,0.5,0.5
PTRHD1,6.5,3.5
392490,12.0,14.0
SPRED3,0.0,0.0
TMEM200B,0.0,0.0
SLC25A35,15.0,10.0
MEX3D,31.5,18.0
FAM102A,13.5,5.0
ZNF321P,79.0,50.5
MYO18A,12.5,11.0
SHC4,0.0,0.0
MIR1915HG,2.0,0.5
BMS1P1,1.0,1.0
EEF1AKMT2,9.0,7.5
EDRF1-DT,3.0,2.5
FAM180B,2.5,0.5
PCNX3,13.0,11.5
PATE2,0.0,0.0
GSEC,5.5,3.0
SNX19,70.0,38.5
CLEC12A-AS1,0.0,0.0
LINC00938,81.5,59.0
MKRN9P,6.0,6.5
C12orf76,24.5,27.0
TUSC8,0.0,0.5
ATP11AUN,0.0,0.0
FOXN3-AS1,0.0,4.0
DICER1-AS1,0.0,0.5
HERC2P2,5.0,1.5
ST20,1.5,3.0
FAM174B,0.5,0.5
KNOP1,32.0,25.5
NSMCE1-DT,0.0,0.0
400541,0.0,0.0
C17orf97,20.0,13.5
MED11,19.5,11.5
TOB1-AS1,3.0,2.5
LINC00511,1.0,0.0
TEX19,1.5,1.0
LINC00909,58.0,33.0
C18orf65,2.0,0.5
PRSS57,5.0,2.5
VMAC,7.5,4.0
400684,0.5,1.5
400710,1.0,1.0
ZNF772,48.0,29.5
FAM87B,0.0,0.0
LRRC8C-DT,3.0,2.0
C1orf226,0.0,0.0
C1orf220,0.5,1.0
NBPF9,0.5,1.0
CHCHD10,0.0,0.0
TPTEP2,0.0,0.0
MIRLET7BHG,6.5,4.0
EML6,0.0,0.0
LINC01122,0.0,0.0
PCBP1-AS1,1.5,1.0
PAIP2B,0.5,0.0
400999,0.0,0.5
NOC2LP2,2.0,4.0
TEX41,0.0,0.0
401052,1.0,0.0
FOXL2NB,0.0,0.0
MBNL1-AS1,32.5,21.5
C3orf80,10.5,4.0
C4orf48,0.0,0.0
LINC01061,2.0,1.5
C4orf3,42.5,29.0
C5orf63,4.0,2.0
HTATSF1P2,5.0,3.5
RAB44,23.5,15.5
TRAM2-AS1,5.5,1.5
GARS-DT,5.0,3.5
RASA4CP,0.0,0.0
SMIM30,44.0,37.0
POT1-AS1,0.0,0.0
PRRT4,0.5,0.0
RBIS,18.5,15.5
VLDLR-AS1,0.5,0.5
HACD4,4.5,4.5
TOMM5,91.0,70.0
ZNF658B,4.0,3.0
CENPP,4.0,4.5
SNX30,56.5,57.0
WDR38,0.0,0.0
LINC01451,0.0,0.0
C9orf139,18.5,8.0
FAM166A,0.0,0.0
CD99P1,3.5,4.5
ZNF674-AS1,32.5,21.5
GOLGA7B,0.0,0.0
401884,0.0,0.5
LDLRAD2,0.5,1.0
SRRD,17.0,12.5
RPL21P44,4.5,1.0
C7orf61,1.0,0.0
IGLON5,0.0,1.0
UFSP1,2.0,2.0
403150,0.0,0.0
PLPP6,82.0,52.5
FAM92A1P2,0.0,0.0
LERFS,0.0,0.5
403340,1.5,2.5
ZBTB34,207.5,95.0
HAPLN4,14.0,5.0
CUEDC1,0.5,0.5
CTXN1,0.0,0.0
C6orf201,0.0,0.0
HOXB-AS3,0.0,0.0
YY2,1.0,0.5
C16orf74,2.5,1.5
DENND10,62.5,32.5
CACTIN-AS1,0.0,0.0
GTF2H5,15.0,11.5
ANKHD1-EIF4EBP3,5.5,3.0
MIRLET7D,2.0,2.0
MIRLET7G,0.0,0.0
MIR124-1,1.5,0.0
MIR135A1,0.0,0.0
MIR142,8.0,9.0
MIR155,1.5,0.5
MIR181B1,3.0,2.5
MIR186,1.0,1.0
MIR191,0.0,0.0
MIR221,8.5,5.5
MIR223,21.5,14.5
MIR25,5.5,6.5
MIR302A,0.0,0.0
MIR7-1,3.5,1.5
MIR92A1,2.5,1.5
MIR93,1.0,1.0
TNFSF12-TNFSF13,17.0,8.0
ACBD7,0.0,0.0
C10orf105,0.0,0.0
AGAP6,2.0,0.5
CELF2-AS1,1.0,0.0
ZNF32-AS1,0.0,0.0
ZNF32-AS2,0.0,0.0
C10orf55,9.0,16.5
SHLD2P1,0.0,0.5
DNAJC9-AS1,11.0,8.5
IDNK,0.0,0.0
HCG18,0.5,0.0
DENND6B,0.5,0.0
C8orf82,20.0,5.0
PIM3,280.5,211.5
ATP5F1EP2,6.5,5.0
MXRA7,3.5,1.0
THAP7-AS1,7.5,6.5
TMEM41B,20.0,16.5
LINC02709,0.5,0.5
SLC22A20P,0.0,0.5
IQSEC3,0.0,0.5
DDX12P,10.5,5.0
H3-5,0.0,0.0
TMEM198B,12.0,9.0
ALG11,39.5,33.0
MZT1,50.0,42.0
CCDC88C,49.0,26.5
