,DMSO,YLK
USP54,775.0,473.5
SLC35G1,72.0,64.0
CFAP58,3.5,3.0
LDHAL6A,2.5,3.0
TMTC2,10.0,7.0
CLEC12A,175.0,118.5
CLECL1,512.5,355.5
TMTC3,99.5,87.0
ALDH1L2,772.5,586.0
DENND5B,1.0,2.0
GRASP,2.0,3.0
PPTC7,798.5,584.5
DGKH,506.0,458.0
CCDC122,4.5,3.5
GPR180,383.5,288.0
TMEM229B,208.0,118.5
ACTN1-AS1,6.5,3.5
SYNE3,73.5,45.5
MDGA2,7.5,3.5
SAMD15,6.0,3.5
NOP9,5989.0,3568.0
EML5,40.0,39.0
DNAAF4,1.5,0.5
CSNK1A1P1,241.5,225.5
ODF3L1,3.5,4.5
PGBD4,4.5,2.0
ADAL,223.0,169.5
FSIP1,4.5,0.5
ZFPM1,90.0,49.5
ITPRIPL2,21.0,10.5
ZFP1,304.5,216.0
SLFN5,33.0,19.0
RETREG3,1863.5,968.5
RHBDL3,357.0,192.5
TRPV3,4.0,2.5
USP32P1,250.0,207.0
ZNF519,143.5,107.0
C18orf54,197.0,181.0
ZNF836,3.5,1.0
ZNF320,12.5,8.5
ZNF497,101.5,56.0
ZNF550,287.0,187.5
ZNF296,44.5,13.5
DEDD2,699.0,373.5
ZNF579,204.0,104.0
ZNF791,286.0,184.0
ZNF564,151.0,103.0
ZNF709,10.0,3.5
ZNF114,48.0,29.5
ZNF567,23.0,11.0
ZNF383,13.0,11.0
EID2,268.0,203.5
ZNF780B,328.0,298.5
PRR22,4.0,6.0
ZNF100,63.0,39.0
DENND2C,4.0,2.5
DENND1B,2225.5,1955.0
TOR1AIP2,2122.5,1587.0
CITED4,1619.5,850.0
SASS6,298.5,293.5
SDE2,378.0,301.5
CNST,461.5,457.0
PAQR7,214.5,110.0
CCDC116,4.5,4.5
CABP7,371.0,202.5
APOBEC3H,127.0,76.5
CCDC138,74.5,55.0
ADGRF3,54.5,23.5
OXER1,9.0,6.0
UBXN2A,267.0,212.5
DQX1,2.0,2.5
PARP15,77.0,46.5
RNF168,455.0,324.5
CHST13,11.0,6.5
SPATA5,593.0,509.0
BBS12,18.0,12.5
ADGRA3,49.0,34.5
MMAA,122.0,80.0
ZBTB49,7.5,6.5
TIGD2,26.5,16.0
SGMS2,2.0,2.0
MIER3,187.5,144.5
UGT3A2,33.5,20.0
TENT2,871.0,870.0
DCP2,4327.5,4108.5
FAM151B,10.5,5.0
LCA5,9.5,6.0
TXLNB,3.0,3.5
ZNF92,233.5,155.0
THAP5,473.5,422.5
CCDC71L,134.0,69.5
ZNF467,2.5,2.0
ZNF800,482.5,445.5
TMEM64,224.0,186.0
ZNF596,47.5,30.5
STKLD1,52.0,36.5
OLFML2A,8.0,3.5
QSOX2,986.5,581.5
ZNF169,44.0,27.0
TCEANC,37.0,26.5
ARX,4.0,1.5
TMEM273,49.5,27.0
FUT11,160.0,119.5
C10orf91,55.0,33.0
PWWP2B,236.0,136.0
SSBP4,974.5,642.5
ACTL10,34.5,13.0
DHX36,4.0,3.0
GIMAP1,76.5,40.5
COMMD6,612.0,469.5
ADAMTS15,3.5,1.5
ADAMTS17,10.5,4.0
ZNF525,18.5,20.0
ZNF431,269.5,202.5
ZNF721,219.5,182.0
ANKRD24,5.5,3.5
ZNF384,1250.0,737.5
ABHD11-AS1,4.0,2.5
ASXL1,648.5,363.0
SYNPO2,10.5,4.5
RHOV,12.0,7.5
DSTNP2,275.0,239.0
NLRP6,20.5,13.0
171391,39.0,23.0
ZNF675,55.5,41.5
CLYBL,29.5,16.5
SPTSSA,1480.0,1350.0
PTCRA,10.0,6.0
POLR3H,5176.0,3117.5
ABHD3,251.0,235.5
PGAM5,3365.5,2036.5
HIGD2A,1290.5,862.0
AGO3,43.0,39.0
AGO4,1983.5,1432.5
SCAMP5,275.0,146.0
PRXL2C,208.5,242.5
ZNF367,775.5,590.5
METTL15,358.0,311.5
MPZL3,138.0,112.0
IMMP1L,107.0,91.0
RILPL2,7170.5,4752.0
AMN1,152.0,128.5
METTL7B,280.5,173.5
ZFC3H1,317.5,281.0
PLBD2,639.0,324.0
EEF2KMT,868.5,509.5
PIANP,11.5,9.0
DCP1B,682.5,366.0
ANO6,1336.5,1010.5
ARID2,1020.0,843.0
PAOX,42.5,22.5
FAM24B,14.0,9.0
LINC00638,99.0,61.5
LINC01599,3.5,4.0
FAM227B,29.5,35.5
DNM1P46,38.0,22.5
LCTL,533.0,383.5
UBR1,287.0,266.5
SNAI3-AS1,65.0,54.0
LDHD,9.0,6.5
FCSK,95.5,69.5
MLKL,213.5,187.5
ZNF778,40.5,23.5
ACSF3,239.0,143.0
WDR90,67.5,49.0
EME2,7.5,6.5
NLRC3,249.5,150.0
NSMCE1,220.5,145.0
ZNF48,104.0,50.0
LKAAEAR1,5.0,3.0
DZIP1L,1.0,2.0
MCEMP1,251.0,186.0
ZNF627,464.5,249.0
ZNF585A,534.0,345.0
CADM4,45.0,35.5
THAP8,62.5,32.0
U2AF1L4,428.0,254.5
ZNF626,7.5,1.5
ADM5,8.0,7.0
ALG14,282.5,203.0
FAM76A,157.0,134.5
TMEM201,1082.5,575.0
FAAP20,645.0,364.5
CC2D1B,280.5,170.5
NBPF11,125.5,87.5
NUDT17,32.5,27.5
TXLNA,3723.0,2152.0
TCTEX1D1,23.0,18.0
SPAG17,116.0,80.5
SLFNL1,11.0,7.5
KRTCAP2,153.5,126.5
CRTC2,210.0,113.5
TMEM51-AS1,39.0,18.0
IBA57,894.5,589.5
LINC00528,126.5,87.5
RNF215,55.0,32.5
APOBEC3F,65.5,38.0
TET3,2687.0,1754.5
ANKRD23,26.0,16.5
APLF,27.0,21.5
PIKFYVE,2242.0,2017.0
KRTCAP3,17.0,11.0
TMEM17,54.5,51.5
SPRED2,972.0,742.5
TIGD1,2.5,2.5
ALG1L,6.0,4.0
KCTD6,32.0,19.0
ARL13B,215.5,197.0
DHFR2,534.0,405.5
RPL22L1,3666.0,2804.0
SLC51A,7.5,3.5
FBXO45,2785.5,2284.0
KLHDC8B,4.5,3.0
TVP23C,59.5,41.5
CENPV,725.0,416.5
FLCN,507.0,284.0
PLD6,2056.0,1118.0
ZNF385C,67.0,38.5
SAMD14,4.5,3.0
LYRM9,36.5,21.0
SLC16A13,37.5,20.5
CENPX,967.0,576.0
LRRC45,136.5,82.5
SLC39A11,1400.5,942.5
AMZ2P1,165.5,128.0
TRIM65,2345.0,1384.0
UNC13D,804.0,444.5
SPNS3,160.5,86.0
RAB12,202.0,148.0
DLGAP1-AS3,3.5,7.5
ZNF584,823.5,483.0
HACD2,132.0,102.5
STT3B,6043.0,5838.5
PDE12,1617.5,1401.0
DENND6A,970.5,850.5
C4orf46,1447.5,1282.5
TMEM154,1607.5,1300.5
LINC00504,7.0,5.5
SMIM14,246.5,171.0
TMEM192,1671.5,1291.0
RWDD4,162.5,136.0
PRIMPOL,79.5,52.0
TAPT1,272.0,238.5
TAPT1-AS1,5466.5,3478.0
SPATA24,16.5,10.0
DNAJC18,125.0,80.0
202181,155.5,99.0
CCDC125,98.0,66.0
GAPT,35.5,32.0
OSTCP1,132.0,115.5
PAXIP1-AS1,343.0,226.0
TMEM184A,758.5,453.5
ADCK5,39.5,21.5
TSNARE1,732.5,354.5
TUBB,2161.5,1459.5
R3HCC1,211.0,123.5
TMEM268,454.5,282.5
C9orf72,777.0,997.5
NAIF1,352.0,204.5
FAM219A,279.0,144.5
CCDC107,393.5,251.0
ANKS6,448.5,273.0
SUSD3,338.5,224.0
SLC25A43,364.5,345.5
RTL3,30.0,18.5
INTS6L,216.5,153.5
ZNF449,39.0,25.5
VMA21,4350.0,3721.0
HIPK1,3496.0,2611.5
MTLN,387.0,228.5
C2orf69,558.0,501.0
DIPK2A,265.0,188.0
SENP5,1091.5,792.0
USF3,852.0,586.0
SLC36A1,1857.0,1163.0
DHRSX,176.5,131.0
SAMD9L,27.5,23.5
USP12,1183.5,1101.0
TMEM254-AS1,11.0,3.5
PLAC9,1.5,0.5
MTIF3,170.0,141.0
MED19,292.5,156.5
ZCCHC24,1186.5,623.0
ENKUR,3.5,2.5
UNC5B,29.0,18.0
PROSER2-AS1,22.5,13.0
STOX1,6.5,1.5
FAM241B,35.0,22.0
TYSND1,788.0,498.5
ZNF25,326.0,299.0
CCNY,1719.0,1222.0
RTKN2,3.0,2.0
C11orf45,44.0,31.5
HYLS1,139.0,67.0
TMEM218,918.0,662.5
SLC37A2,303.5,185.5
TBCEL,355.5,292.0
TLCD5,3.5,1.5
MRPL21,114.5,93.0
TPCN2,508.5,286.5
MPEG1,723.0,582.0
PATL1,1480.0,1052.5
CYB561A3,1332.0,736.5
GDPD4,7.5,5.0
DDIAS,53.0,39.5
LTO1,455.0,296.0
LRTOMT,1854.5,1152.5
DLEU7,36.0,29.0
FAM124A,26.0,17.5
SKA1,70.5,36.0
OTUD1,8.5,12.0
OAF,992.5,596.0
TIGD3,7.5,1.5
CTAGE10P,30.0,17.5
USP32P2,3.0,2.5
220729,120.0,75.5
FABP5P3,2.0,3.0
CBWD5,11.5,12.0
WAC-AS1,1929.5,1475.0
ZNF438,1376.5,896.0
ZEB1-AS1,1.0,2.0
C10orf25,603.5,426.0
HNRNPA3,10296.0,9962.5
ZNF485,11.5,6.5
REEP3,1165.5,955.5
JMJD1C,6203.5,4519.0
RPP38-DT,2.0,2.5
NSUN6,85.0,59.0
ARL5B,246.0,239.0
LRRN4CL,1.0,1.0
HNRNPUL2,5328.5,3464.0
ALKBH3,135.0,89.5
EEF1AKMT1,667.0,539.5
SKA3,1027.0,791.5
MICU2,594.5,536.0
SPATA13,673.0,486.5
CPNE2,225.0,146.5
ADGRG5,2858.5,1454.5
PRSS54,2.5,2.5
AK9,35.0,29.5
NT5DC1,105.5,99.5
ZUP1,8.5,9.5
TBC1D32,129.5,111.5
BEND6,92.5,84.5
C6orf223,145.5,79.5
RSPH9,7.0,2.0
ADCY10P1,56.0,39.5
OARD1,630.0,466.0
TMEM217,36.0,17.0
FGD2,94.0,70.5
C6orf89,2662.5,1645.0
SMIM29,40.5,33.0
LEMD2,938.5,524.5
ZBTB9,5.0,4.0
KDM1B,758.0,722.0
PHACTR1,41.5,35.5
SMIM13,596.5,486.5
SYCP2L,5.5,5.0
ZSCAN25,358.5,223.5
FAM200A,51.5,39.5
TWISTNB,1501.0,1524.5
HOXA11-AS,43.0,23.0
JAZF1,9.0,12.0
PPP1R35,59.0,31.5
GPC2,8.0,3.5
BRAT1,160.5,109.0
SDK1,10.0,4.5
FOXK1,4317.5,2196.5
DAGLB,650.0,451.5
CCZ1B,64.0,51.5
THSD7A,495.0,399.0
TMED4,1801.5,1137.0
MTURN,373.5,284.5
PRR15,5.5,2.5
RSBN1L,104.0,76.5
LRWD1,33.5,23.0
FAM185A,48.5,45.0
FBXL13,88.0,66.5
NAPEPLD,27.0,19.5
ATXN7L1,261.0,171.5
LNX2,101.0,71.5
UNC5CL,7.5,5.5
KCTD20,6154.5,4438.0
SCUBE3,10.5,11.0
ZSCAN23,3.0,1.5
NKAPL,4.5,6.5
TOB2P1,72.0,28.5
RPL23P8,7924.5,5481.5
SLC29A4,21.0,9.0
ZNRF2,885.0,823.5
SPDYA,176.5,162.0
CNPY4,176.5,103.0
ATP6V1C2,10147.5,7737.5
CNOT6L,1567.0,1305.0
AKR7L,62.5,53.5
RNASEH1,827.0,586.0
AFG1L,38.5,29.0
C21orf91-OT1,8.5,11.0
STAC3,1335.0,806.5
PELI3,292.0,161.0
POLR2J2,469.0,275.5
246754,4.5,4.0
IL27,4.0,0.5
TMEM9,637.5,379.5
ZNF396,23.5,18.5
NEIL2,400.5,269.5
STXBP4,100.5,66.5
FNDC5,3.5,2.0
CUTALP,333.0,212.0
PRR14L,2057.0,1032.0
SERHL2,31.0,23.0
RICTOR,625.0,529.5
IPMK,413.0,324.5
ZBTB38,70.5,56.0
SLC25A30,679.5,420.0
LCLAT1,443.5,371.0
GPATCH11,1711.0,1512.5
ZNF620,21.0,11.0
ANKRD18A,8.5,4.0
MMS22L,451.0,348.0
TTC41P,23.0,22.5
WASHC2C,199.5,151.0
EBF3,172.5,144.5
WDR27,17.5,12.5
CERS6,7028.0,5871.0
MSRB3,12.5,8.0
ZDHHC20,4628.5,3829.5
YTHDF3,2316.5,1986.0
RALGAPA1,63.0,43.5
KCTD13,528.0,318.5
ASPHD1,53.0,33.5
ETFBKMT,8.5,4.5
METAP1D,304.5,243.0
UBN2,783.5,661.0
BRWD3,770.0,659.5
ZNRD2-AS1,26.5,18.0
EHBP1L1,105.0,75.0
SNX32,10.0,5.5
NIFK-AS1,222.5,151.0
FBXO33,730.0,676.0
RNF169,2020.0,1359.0
LCORL,1000.5,942.0
CNIH2,12.5,5.5
AKNAD1,2.0,1.5
ZDHHC24,187.5,102.5
MCM9,283.0,213.0
PROSER2,213.0,169.5
SLC41A1,296.0,190.0
MEIOB,37.5,30.0
LPCAT4,60.5,45.0
NUDT8,171.5,118.5
MIR9-3HG,796.0,518.0
TMEM256,200.5,110.0
ZDHHC23,199.5,144.0
MPV17L,82.5,60.5
TMEM86B,146.0,82.0
TAC4,3.5,0.0
CASC2,6.5,5.0
TMCO4,173.0,101.0
IGFBP7-AS1,264.0,126.5
CSNK1G2-AS1,10.5,7.5
MCOLN2,128.5,141.0
LRRC57,397.0,283.5
MBLAC1,20.5,8.5
TCP11L2,14.5,10.5
ZNF718,196.0,135.5
RASGEF1C,6.5,4.0
RNF144B,16.5,15.0
TOLLIP-AS1,23.0,9.5
ELMOD2,1016.5,947.5
COL24A1,108.5,104.5
OOSP1,10.5,11.5
TCTEX1D2,18.0,8.0
PDZD9,6.5,4.0
INAFM1,259.5,151.5
C19orf38,71.5,49.0
SDHAP1,56.0,42.5
BCL6B,4.0,2.5
CNEP1R1,227.5,170.0
PAN3,2813.0,2617.0
LINC01619,2.0,5.5
ZNF549,317.0,218.0
SYCE2,34.5,24.5
NAPSB,2312.5,1201.5
NUDT14,123.0,79.0
NATD1,240.0,151.0
LMNTD2,1.5,2.0
RPS2P32,87.0,53.5
GK5,333.0,248.0
EML3,98.5,65.0
MFSD8,148.0,146.0
LYSMD2,86.5,69.0
BCLAF3,122.5,90.5
NPB,25.0,10.0
KANK3,68.0,45.5
SERINC5,471.5,340.5
TINCR,20.5,12.0
FRMD3,10.0,9.5
ARHGAP30,2302.0,1427.5
GCSAM,45.0,39.0
RNF214,107.0,78.5
C9orf43,2.5,3.0
CFAP126,37.0,22.5
NEGR1,3.5,4.0
DSCR9,24.0,19.0
SHPRH,287.5,268.5
CCDC96,20.0,13.0
SNX33,219.0,218.0
257396,56.5,31.5
TAB3,814.0,699.5
C2orf72,158.0,78.5
FAM133B,253.0,210.5
SVIP,475.0,407.0
ALS2CL,42.5,25.5
NCR3,35.5,22.0
SGMS1,36.0,29.5
TMIE,16.5,13.0
ASPM,64.0,55.0
BOD1L1,398.5,321.5
IL4I1,1838.0,979.5
NSUN5P2,175.0,103.0
MAGI3,34.0,25.0
TIPRL,1615.5,1467.0
NPHP4,1106.5,591.0
MDGA1,12.5,8.5
NPAS4,1.0,2.0
NAP1L5,98.0,104.0
PIPSL,2574.5,1623.5
PGBD2,53.5,42.0
RNU12,4.5,2.5
SELENOH,2150.5,1488.0
LINC00515,17.5,8.0
AQP11,41.5,40.0
POC1B,1285.0,1083.0
FUOM,307.5,182.5
JAKMIP3,5.0,1.5
STK32C,1177.0,697.0
LINC00700,4.5,3.5
BLOC1S2,928.0,819.0
PDCD4-AS1,220.0,132.5
283011,13.5,11.5
283038,72.5,43.0
ZMIZ1-AS1,15.0,11.0
SBF2-AS1,282.0,210.5
SLC25A45,53.0,40.5
LINC02762,1.5,2.0
LINC00900,63.0,39.0
BCL9L,299.0,135.5
MIR4697HG,7.0,4.0
PGM2L1,145.5,98.0
KCTD21,137.0,79.5
CRACR2B,4.5,5.0
TMEM80,345.0,224.5
CCDC88B,270.0,170.5
TTC9C,132.0,95.0
RCOR2,26.0,17.0
HARBI1,37.5,18.5
OLFML1,2.0,1.5
C1RL-AS1,232.5,118.5
CD163L1,120.0,96.0
283335,32.5,18.0
ZNF740,1836.5,1034.5
RASSF3,1924.0,1396.5
ANKRD52,3632.5,1920.5
SLC39A5,7.0,4.0
SPRYD4,741.0,508.5
ADGRD1,4.0,1.0
LINC01465,34.0,21.5
GAS2L3,336.0,301.0
HECTD4,326.0,174.0
GATC,7970.0,5619.5
MUC19,7.5,4.0
GXYLT1,700.0,517.0
FGF14-AS2,55.5,31.0
CHAMP1,609.5,437.0
SUGT1P3,7.0,8.0
KCNRG,41.5,37.0
SLC46A3,218.5,177.5
LINC00639,6.0,3.0
LINC01588,28.0,19.0
GPR137C,1.5,2.0
PROX2,6.5,4.0
TMED8,8833.5,6826.5
SNHG10,506.5,329.5
LINC00641,320.5,218.0
TSSK4,3.5,2.0
FAM177A1,69.0,54.5
CEP170B,141.5,81.0
TEDC1,102.0,74.5
SLC24A5,24.5,19.0
LINC00926,913.0,499.5
283683,17.0,12.5
CPEB1-AS1,585.5,349.5
ACTG1P17,16.0,12.0
FAM98B,1778.0,1668.5
283788,916.5,621.5
GOLGA8IP,13.0,10.5
FBXL22,32.0,28.0
LINC00304,1.5,1.0
BRICD5,101.0,62.5
PGP,512.0,300.5
LINC02175,25.0,7.5
IL21R-AS1,80.5,40.5
C16orf54,1767.0,1069.5
INO80E,890.5,528.5
283922,121.0,66.5
NUDT7,549.5,436.0
FBXL19-AS1,374.5,212.5
NHLRC4,60.5,29.5
C16orf91,428.0,339.5
283970,125.0,85.0
TSEN54,162.0,111.5
UBALD2,1590.5,873.0
CCDC57,320.0,181.0
HEXD,31.0,17.5
284009,9.5,9.5
VMO1,1.0,2.0
C17orf58,342.0,283.5
MILR1,193.5,114.0
RNF227,201.5,114.0
LINC00324,50.0,31.0
CDRT4,51.0,51.5
CCDC144B,34.5,29.0
KANSL1,79.5,50.5
FAM171A2,9.0,2.0
MEIOC,10.0,9.5
NEK8,35.5,23.0
PIGW,12.0,8.5
CISD3,4.0,0.5
TMEM102,10.0,5.0
ENDOV,236.0,154.0
GDPD1,3.5,5.0
NDUFAF8,1139.5,796.0
LINC00482,38.0,17.5
TMEM105,29.5,15.0
METRNL,4.0,5.0
KCTD1,17.5,12.5
ZADH2,2414.5,1724.5
LINC00908,3.0,1.0
ZNF547,37.5,32.0
ZIK1,3.0,2.0
ZNF776,669.5,471.5
ZNF780A,538.0,403.0
C19orf54,915.5,540.0
TMEM145,12.0,10.5
ZNF575,41.5,31.5
ZNF283,16.5,14.0
PPP1R37,250.5,128.5
NKPD1,2.5,2.0
MAMSTR,6.5,4.5
EMC10,3937.5,2360.0
LINC01869,2.0,2.5
SIGLEC17P,123.0,79.0
ZNF615,68.0,45.0
ZNF561-AS1,186.5,130.0
ZNF763,69.0,56.5
SCGB2B2,6.0,3.0
WDR62,20.0,16.5
ZFP82,127.5,78.5
ZNF790-AS1,130.5,77.0
TMEM150B,60.0,40.5
SMIM24,13.5,8.5
SLC25A41,7.5,6.5
SLC25A42,245.0,146.0
LINC00663,35.5,19.0
ZNF493,97.5,84.5
284454,195.0,146.0
ZNF875,303.0,192.0
TAFA3,2.0,2.5
C1orf167,36.0,23.0
LINC01226,77.0,51.0
NBPF15,7.5,7.0
FAM102B,1019.5,944.0
SYPL2,2.0,2.5
CYB561D1,577.0,298.5
ANKRD34A,7.0,3.0
RUSC1-AS1,1640.0,1100.0
LINC01686,20.5,9.0
SMG7-AS1,33.0,13.0
RSPO1,4.0,1.5
EPHA10,6.0,3.0
SNHG28,61.0,41.0
ZNF326,958.0,793.5
RIMKLA,115.0,89.0
SLC25A34,8.0,6.0
C20orf204,24.0,11.5
LINC01270,6.5,5.5
C20orf197,414.5,333.0
MIR646HG,120.0,72.0
SIRPB2,549.0,310.5
AATBC,79.0,42.5
284865,7.5,5.0
MIF-AS1,23.5,16.5
TTC28-AS1,441.0,263.0
CCDC150,6.0,8.0
RNF149,205.0,156.0
STPG4,2.0,3.0
285074,78.0,56.5
LINC01305,20.0,13.5
AHCTF1P1,1454.5,1047.0
IAH1,114.5,81.5
FAM126B,1047.5,910.5
UNC80,60.0,62.0
RGPD4,9.5,7.0
DUSP28,76.5,58.5
EOGT,972.0,806.0
C3orf38,344.0,298.0
ENTPD3-AS1,35.5,24.0
ZNF619,223.5,98.0
ZNF621,814.0,606.5
RABL3,1520.0,1353.5
LINC00877,6.5,2.5
IGSF10,8.5,11.5
C3orf33,44.5,21.0
CCDC66,181.5,154.0
TCAIM,933.5,818.0
ZNF852,8.5,5.5
SUMF1,500.0,335.0
RPUSD3,170.0,110.0
PRRT3,41.5,23.5
DPH3,1385.0,1209.5
C3orf70,6.0,5.0
ALG1L9P,19.5,11.0
DCAF4L1,49.5,32.0
CYP4V2,529.0,483.0
RPL34-AS1,9.5,9.0
285464,11.0,6.0
DOK7,4.5,2.0
FAM13A-AS1,54.0,59.5
GPRIN3,11.0,8.5
COX18,842.0,655.0
FRYL,624.0,565.5
RNF175,94.5,85.5
FAM200B,50.0,41.0
SH3PXD2B,7.0,6.5
KIAA0825,11.5,14.0
GPR150,11.5,5.5
DTWD2,253.0,236.5
RELL2,194.5,127.0
285626,6.0,3.5
C5orf51,1691.0,1193.0
SREK1IP1,2015.5,1633.5
PHACTR2-AS1,7.0,3.0
CEP57L1,155.0,135.5
PPIL6,99.5,63.0
MROCKI,38.5,19.5
DCBLD1,91.5,48.0
LY86-AS1,3.0,3.0
285804,3.5,2.0
285819,13.0,7.0
HLA-F-AS1,14.5,11.0
285847,3.0,0.5
RPL7L1,7679.0,5590.5
LINC00174,48.5,30.0
INHBA-AS1,451.5,364.0
SPDYE1,18.0,15.0
SNHG15,858.5,559.5
EPHA1-AS1,277.5,197.5
TCAF2,26.5,28.5
ZNF775,48.0,21.5
LINC00996,1034.5,679.0
ATG9B,58.0,33.0
ZNF789,33.0,21.5
LSMEM1,11.5,10.0
XKR6,17.0,12.0
NSMCE2,130.0,85.0
286059,2.0,1.0
FAM83H,38.5,25.0
ZNF252P,914.0,723.0
ZNF252P-AS1,9.5,6.0
C8orf31,2.0,5.0
ZFP41,446.5,207.0
RNF5P1,926.0,475.0
TRIQK,978.0,863.0
DPY19L4,500.0,473.5
FBXO43,239.0,178.0
LACTB2-AS1,139.0,76.0
CRB2,9.0,4.0
SCAI,334.5,292.5
CFAP157,32.0,18.0
C9orf47,20.5,19.5
PAXX,251.0,191.0
TPRN,259.0,143.5
TUSC1,545.5,356.5
FAM78A,7778.0,3377.0
ATP11C,331.0,312.5
286437,206.5,162.5
LINC01281,1.0,3.5
YIPF6,782.5,658.5
FIRRE,129.5,84.5
TTC3P1,906.5,695.0
P2RY8,7084.0,3587.0
ILDR1,4.5,3.5
LIN9,142.0,109.0
TRIM59,620.0,427.5
NOP14-AS1,1695.0,1088.5
EIF4E3,17.5,16.0
FAM149B1,177.5,181.0
RFESD,4.5,5.0
DHRS4L2,137.0,84.0
CCDC85C,1036.0,733.5
DDX51,934.5,625.5
SNORD8,4.5,1.5
ADGRE4P,46.5,33.0
RAB37,2414.5,1585.0
MMAB,2116.5,1272.5
SNAI3,196.5,70.5
UBAC2,1992.0,1260.0
H2BC20P,17.0,8.0
FAM151A,57.5,32.5
NLRP9,21.0,16.0
GPIHBP1,5.5,3.0
RAB7B,81.5,73.0
SNORD108,8.0,5.5
SNORD109A,22.0,11.0
BLACE,26.0,12.5
ANO9,4.5,6.0
HCAR2,5.5,6.5
FFAR4,3.5,1.5
ST8SIA6,39.0,28.5
CCDC84,26.0,20.5
ANKRD13D,71.0,49.5
ANKRD42,219.5,170.0
CSTF3-DT,54.5,34.0
ATP2B1-AS1,74.5,68.0
C1QL4,27.5,23.5
LINC01089,248.5,159.5
TAFA2,3.5,1.5
LINC01252,15.0,12.0
339059,1.0,0.5
PRSS53,30.5,19.0
RAB43,92.5,43.0
JMJD8,5023.0,2942.0
METTL2A,438.5,305.0
ASB16-AS1,349.0,210.5
C17orf67,16.5,15.5
OXLD1,787.5,413.0
CCDC137,1397.0,798.5
ARL16,367.0,234.0
LINC02693,312.0,205.5
MSL1,2429.0,1674.0
LINC00667,1020.5,721.0
ZNF181,62.5,42.5
ZNF260,530.5,412.0
ZNF546,145.0,111.5
MYPOP,445.5,248.0
ADAMTSL5,46.0,27.0
CLEC4G,4.5,3.0
FLG-AS1,1.5,1.0
ANKRD45,2.0,4.0
C1orf174,582.5,394.5
KLHL17,51.5,30.5
TMEM240,0.5,1.0
TMEM52,17.5,7.5
ZBTB8OS,230.0,174.5
TFAP2E,45.5,22.0
ZNF678,221.0,156.0
ARMH1,453.0,272.0
ZFP69,28.5,16.0
LINC01692,2.0,1.5
SLC35E4,4.0,1.0
339666,12.0,6.0
LINC00634,12.0,8.0
SPOPL,1255.0,1184.0
MAP3K20-AS1,477.5,352.0
339803,468.5,335.5
C2orf74,152.0,100.5
CCDC39,31.0,20.0
339862,2733.0,2354.5
C3orf35,5.0,1.0
EHHADH-AS1,22.0,14.5
LPP-AS2,47.5,30.0
339975,100.0,58.5
NAT8L,506.5,276.0
PRR7-AS1,18.5,11.0
STING1,2921.5,1710.5
SLC25A48-AS1,3.5,1.0
ZC3H12D,322.0,180.5
MYLK4,10.0,9.0
TREML1,19.5,11.0
ZNF680,192.5,170.5
FAM221A,3.0,4.0
FAM183BP,14.0,9.5
TSPAN33,76.5,48.5
NRBP2,304.5,176.5
ZNF517,70.5,36.5
TMEM249,24.5,19.0
ZDHHC21,483.0,482.5
ACER2,61.5,34.5
RTL5,144.5,78.5
ZC3H12B,27.0,24.5
SATL1,145.5,131.0
NANOS1,387.0,254.5
HMX3,117.0,48.0
TMC3,3.5,3.0
ZKSCAN2,182.0,116.0
ATXN1L,1201.5,729.0
SMTNL2,8.5,6.5
NACA2,1196.0,1013.0
ZNF850,424.0,245.5
ZNF404,4.5,2.5
C19orf81,60.0,41.0
ZSCAN22,217.0,112.5
CCDC18,17.0,14.5
TCTEX1D4,9.0,7.0
PRORSD1P,75.0,42.5
SH3RF3,5.5,5.0
DUBR,4.5,2.0
344967,297.5,177.5
MSANTD1,3.5,2.5
HSD17B13,7.0,6.0
ZNF879,46.5,38.0
FAM174A,38.0,26.5
MTX3,1145.0,985.5
RSPH4A,4.5,1.5
ECT2L,9.0,9.0
EYS,4.0,3.0
ZNF391,11.5,10.0
FAM71F2,25.5,18.0
KIF24,453.0,297.5
ZNF81,212.0,131.0
LANCL3,51.0,42.5
SOWAHD,267.5,123.5
RAB41,3.5,2.5
SNORD64,5.0,7.5
SLC35B2,860.5,452.0
SERINC2,286.5,153.5
NME9,9.0,8.0
C6orf52,18.0,6.0
GATD1,3102.0,1712.0
ANKDD1A,45.0,37.5
CTU2,155.0,94.0
SKA2,2837.0,2236.5
MCRIP1,458.5,265.5
ZNF530,136.0,84.0
GEN1,1159.0,1039.0
348738,24.0,22.5
FTCDNL1,187.5,133.0
SPATA3-AS1,7.0,5.5
LNP1,8.5,7.0
NPHP3-AS1,2.5,1.0
FAM86EP,201.0,122.5
NUP43,3092.5,2321.5
ZNF713,28.0,20.5
DPY19L2P2,220.0,137.5
NMNAT3,322.0,242.0
RTN4RL2,34.5,14.5
DNAAF3,116.5,74.5
CASTOR3,208.5,111.5
ZNF429,23.0,15.5
RILPL1,27.5,19.0
ZACN,210.5,120.5
SLCO4C1,74.5,55.5
ZNF445,929.0,567.5
ANKRD37,29.5,36.0
ZNF233,6.0,3.5
TICAM2,33.0,28.5
BMP8A,54.0,38.0
MRPL42P5,34.5,35.0
RFLNB,13279.5,9019.0
IRF2BP2,5924.0,3951.0
ZBTB41,410.5,291.5
TMPRSS9,73.5,40.0
PRAC2,11.5,10.5
GSTK1,1313.5,769.0
