PeakID (cmd=annotatePeaks.pl M6_1_125_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_125_R1_peak_1637	chr3	125069595	125069767	+	62	NA	Intergenic	NA	-13723	HEG1								
M6_1_125_R1_peak_1387	chr2	233330310	233330585	+	62	NA	intron (SAG, intron 9 of 15)	NA	22602	SAG								
M6_1_125_R1_peak_1191	chr19	51224972	51225131	+	62	NA	promoter-TSS (CD33)	NA	-34	CD33								
M6_1_125_R1_peak_1181	chr19	48872223	48872479	+	62	NA	promoter-TSS (PPP1R15A)	NA	-41	PPP1R15A								
M6_1_125_R1_peak_1699	chr3	194672435	194672656	+	62	NA	promoter-TSS (LSG1)	NA	-68	LSG1								
M6_1_125_R1_peak_1185	chr19	49717681	49717859	+	62	NA	Intergenic	NA	26662	CPT1C								
M6_1_125_R1_peak_1750	chr4	77075924	77076493	+	62	NA	promoter-TSS (CCNI)	NA	-236	CCNI								
M6_1_125_R1_peak_953	chr17	50151028	50151236	+	62	NA	promoter-TSS (PPP1R9B)	NA	-616	PPP1R9B								
M6_1_125_R1_peak_1773	chr4	115866450	115866610	+	62	NA	Intergenic	NA	-433220	MIR1973								
M6_1_125_R1_peak_770	chr16	76284	76441	+	62	NA	promoter-TSS (RHBDF1)	NA	-1808	MPG								
M6_1_125_R1_peak_219	chr10	3720622	3720779	+	62	NA	Intergenic	NA	64581	KLF6								
M6_1_125_R1_peak_621	chr14	21384224	21384439	+	62	NA	promoter-TSS (SUPT16H)	NA	-65	SUPT16H								
M6_1_125_R1_peak_195	chr1	221097798	221097955	+	62	NA	intron (LOC101929750, intron 2 of 2)	NA	20038	LOC101929750								
M6_1_125_R1_peak_317	chr11	4455566	4455787	+	62	NA	Intergenic	NA	6381	OR52K2								
M6_1_125_R1_peak_1930	chr6	20403340	20403832	+	62	NA	promoter-TSS (E2F3)	NA	-41491	E2F3								
M6_1_125_R1_peak_87	chr1	53238492	53238666	+	62	NA	promoter-TSS (MAGOH)	NA	-31	RP5-1024G6.5								
M6_1_125_R1_peak_1729	chr4	17577069	17577227	+	62	NA	promoter-TSS (LAP3)	NA	-156	LAP3								
M6_1_125_R1_peak_897	chr17	7435222	7435435	+	62	NA	promoter-TSS (TMEM102)	NA	-115	TMEM102								
M6_1_125_R1_peak_528	chr12	79935221	79935392	+	62	NA	promoter-TSS (PPP1R12A)	NA	-109	PPP1R12A								
M6_1_125_R1_peak_2198	chr8	143191366	143191557	+	62	NA	Intergenic	NA	-21732	GPIHBP1								
M6_1_125_R1_peak_107	chr1	108746487	108746653	+	62	NA	promoter-TSS (STXBP3)	NA	-93	STXBP3								
M6_1_125_R1_peak_1332	chr2	144361943	144362162	+	62	NA	Intergenic	NA	102292	LOC102723797								
M6_1_125_R1_peak_597	chr13	46295830	46296023	+	62	NA	TTS (LINC00563)	NA	1918	LINC00563								
M6_1_125_R1_peak_2313	chrX	41334904	41335086	+	62	NA	intron (DDX3X, intron 1 of 16)	NA	1597	DDX3X								
M6_1_125_R1_peak_556	chr12	116737644	116738293	+	62	NA	promoter-TSS (RNFT2)	NA	95	C12orf49								
M6_1_125_R1_peak_2165	chr8	55773247	55773566	+	62	NA	promoter-TSS (TMEM68)	NA	1	TMEM68								
M6_1_125_R1_peak_1740	chr4	53366052	53366209	+	62	NA	promoter-TSS (SCFD2)	NA	-55	SCFD2								
M6_1_125_R1_peak_1205	chr19	55151972	55152349	+	62	NA	intron (TNNI3, intron 7 of 7)	NA	-2828	TNNT1								
M6_1_125_R1_peak_1923	chr6	12628533	12628695	+	62	NA	Intergenic	NA	-43210	LOC101928309								
M6_1_125_R1_peak_1447	chr20	45972177	45972573	+	62	NA	promoter-TSS (ZNF335)	NA	-1106	ZNF335								
M6_1_125_R1_peak_1939	chr6	28136733	28136908	+	62	NA	exon (ZSCAN16-AS1, exon 1 of 2)	NA	496	ZSCAN16-AS1								
M6_1_125_R1_peak_738	chr15	74512220	74512382	+	62	NA	intron (LOC102723714, intron 2 of 2)	NA	7087	LOC102723714								
M6_1_125_R1_peak_2235	chr9	85940817	85941114	+	62	NA	promoter-TSS (NAA35)	NA	-310	NAA35								
M6_1_125_R1_peak_312	chr11	615552	616108	+	62	NA	promoter-TSS (IRF7)	NA	-102	IRF7								
M6_1_125_R1_peak_1436	chr20	35954276	35954638	+	62	NA	exon (SCAND1, exon 1 of 2)	NA	169	SCAND1								
M6_1_125_R1_peak_1111	chr19	18291614	18291802	+	62	NA	Intergenic	NA	9579	MIR3188								
M6_1_125_R1_peak_26	chr1	22052533	22052760	+	62	NA	promoter-TSS (CDC42)	NA	19	CDC42								
M6_1_125_R1_peak_2100	chr7	100429085	100429247	+	62	NA	promoter-TSS (MEPCE)	NA	248	ZCWPW1								
M6_1_125_R1_peak_1199	chr19	54020240	54020500	+	62	NA	Intergenic	NA	28082	CACNG6								
M6_1_125_R1_peak_1107	chr19	17717475	17717670	+	62	NA	Intergenic	NA	-1922	MAP1S								
M6_1_125_R1_peak_904	chr17	8966837	8967096	+	62	NA	exon (LOC101928235, exon 2 of 2)	NA	1140	LOC101928235								
M6_1_125_R1_peak_655	chr14	74618149	74618320	+	62	NA	Intergenic	NA	-5903	LTBP2								
M6_1_125_R1_peak_2068	chr7	39949392	39949624	+	62	NA	promoter-TSS (CDK13)	NA	-852	CDK13								
M6_1_125_R1_peak_893	chr17	5439042	5439274	+	62	NA	promoter-TSS (C1QBP)	NA	-7	C1QBP								
M6_1_125_R1_peak_1236	chr2	20439677	20439842	+	62	NA	Intergenic	NA	-7315	RHOB								
M6_1_125_R1_peak_1694	chr3	193898103	193898277	+	62	NA	Intergenic	NA	96048	DPPA2P3								
M6_1_125_R1_peak_1081	chr19	13099408	13099617	+	62	NA	TTS (NFIX)	NA	2406	LYL1								
M6_1_125_R1_peak_780	chr16	2752547	2752741	+	62	NA	promoter-TSS (SRRM2-AS1)	NA	293	SRRM2								
M6_1_125_R1_peak_1378	chr2	230125141	230125314	+	62	NA	Intergenic	NA	-56228	SLC16A14								
M6_1_125_R1_peak_233	chr10	17425887	17426115	+	62	NA	intron (ST8SIA6, intron 2 of 7)	NA	28408	ST8SIA6								
M6_1_125_R1_peak_138	chr1	153958697	153958869	+	62	NA	promoter-TSS (CRTC2)	NA	-127	CRTC2								
M6_1_125_R1_peak_1289	chr2	88691512	88691712	+	62	NA	promoter-TSS (LOC102724805)	NA	-46	RPIA								
M6_1_125_R1_peak_565	chr12	122974642	122974839	+	62	NA	promoter-TSS (OGFOD2)	NA	-67	OGFOD2								
M6_1_125_R1_peak_1347	chr2	191836934	191837098	+	62	NA	intron (SDPR, intron 1 of 1)	NA	10264	SDPR								
M6_1_125_R1_peak_2328	chrX	78555627	78555811	+	62	NA	Intergenic	NA	103609	ZCCHC5								
M6_1_125_R1_peak_1248	chr2	32277663	32277861	+	62	NA	promoter-TSS (YIPF4)	NA	-127	YIPF4								
M6_1_125_R1_peak_846	chr16	67872942	67873113	+	62	NA	promoter-TSS (EDC4)	NA	4	EDC4								
M6_1_125_R1_peak_991	chr17	77465716	77465907	+	62	NA	promoter-TSS (SEPT9)	NA	21107	LOC100996273								
M6_1_125_R1_peak_1402	chr20	1118441	1118598	+	62	NA	promoter-TSS (PSMF1)	NA	-76	PSMF1								
M6_1_125_R1_peak_2008	chr6	132144526	132144730	+	62	NA	intron (LINC01013, intron 1 of 2)	NA	10650	LINC01013								
M6_1_125_R1_peak_1948	chr6	31542006	31542308	+	62	NA	promoter-TSS (SNORD84)	NA	318	DDX39B								
M6_1_125_R1_peak_1904	chr5	178130922	178131083	+	62	NA	promoter-TSS (RMND5B)	NA	41	RMND5B								
M6_1_125_R1_peak_2333	chrX	125293900	125294105	+	62	NA	Intergenic	NA	-25847	LOC100129520								
M6_1_125_R1_peak_508	chr12	56266794	56267056	+	62	NA	promoter-TSS (COQ10A)	NA	67	COQ10A								
M6_1_125_R1_peak_667	chr14	81519536	81519714	+	62	NA	intron (SEL1L, intron 3 of 20)	NA	14236	SEL1L								
M6_1_125_R1_peak_540	chr12	98593521	98593710	+	62	NA	promoter-TSS (SLC25A3)	NA	-10	SLC25A3								
M6_1_125_R1_peak_440	chr12	3728756	3728941	+	62	NA	intron (EFCAB4B, intron 2 of 13)	NA	24352	EFCAB4B								
M6_1_125_R1_peak_1091	chr19	14375161	14375460	+	62	NA	Intergenic	NA	-5281	CD97								
M6_1_125_R1_peak_1986	chr6	75284760	75284968	+	62	NA	promoter-TSS (RP1-234P15.4)	NA	52	TMEM30A								
M6_1_125_R1_peak_2191	chr8	125429197	125429406	+	62	NA	Intergenic	NA	-2908	TRIB1								
M6_1_125_R1_peak_828	chr16	31073448	31073966	+	62	NA	promoter-TSS (ZNF668)	NA	-553	ZNF646								
M6_1_125_R1_peak_1491	chr21	39040597	39040816	+	62	NA	Intergenic	NA	-29447	LOC102724740								
M6_1_125_R1_peak_1344	chr2	190648743	190648973	+	62	NA	promoter-TSS (NAB1)	NA	-340	NAB1								
M6_1_125_R1_peak_1426	chr20	23361754	23362026	+	62	NA	promoter-TSS (GZF1)	NA	-2494	GZF1								
M6_1_125_R1_peak_1024	chr18	62939563	62939720	+	62	NA	intron (PHLPP1, intron 10 of 16)	NA	224202	PHLPP1								
M6_1_125_R1_peak_2222	chr9	35114946	35115117	+	62	NA	intron (FAM214B, intron 1 of 8)	NA	-3421	FAM214B								
M6_1_125_R1_peak_2034	chr6	159953391	159953551	+	62	NA	Intergenic	NA	-15628	IGF2R								
M6_1_125_R1_peak_783	chr16	3008124	3008284	+	62	NA	Intergenic	NA	-4252	CLDN9								
M6_1_125_R1_peak_459	chr12	12357032	12357251	+	62	NA	promoter-TSS (LOH12CR1)	NA	55	LOH12CR1								
M6_1_125_R1_peak_669	chr14	89954516	89954735	+	62	NA	promoter-TSS (EFCAB11)	NA	152	EFCAB11								
M6_1_125_R1_peak_298	chr10	110304978	110305155	+	62	NA	promoter-TSS (SMNDC1)	NA	-133	SMNDC1								
M6_1_125_R1_peak_1448	chr20	46005239	46005484	+	62	NA	Intergenic	NA	-3547	MMP9								
M6_1_125_R1_peak_1026	chr18	68715014	68715173	+	62	NA	promoter-TSS (CCDC102B)	NA	205	TMX3								
M6_1_125_R1_peak_640	chr14	58427527	58427684	+	62	NA	promoter-TSS (TIMM9)	NA	-91	TIMM9								
M6_1_125_R1_peak_1735	chr4	40621756	40621931	+	62	NA	intron (RBM47, intron 1 of 6)	NA	8778	RBM47								
M6_1_125_R1_peak_751	chr15	84981273	84981432	+	62	NA	promoter-TSS (PDE8A)	NA	-67	PDE8A								
M6_1_125_R1_peak_1339	chr2	174395627	174395881	+	61	NA	promoter-TSS (SCRN3)	NA	25	SCRN3								
M6_1_125_R1_peak_637	chr14	55051378	55051618	+	61	NA	promoter-TSS (MAPK1IP1L)	NA	-146	MAPK1IP1L								
M6_1_125_R1_peak_862	chr16	81481449	81481609	+	61	NA	intron (CMIP, intron 1 of 20)	NA	-52413	MIR7854								
M6_1_125_R1_peak_81	chr1	47235393	47235645	+	61	NA	Intergenic	NA	-5748	TAL1								
M6_1_125_R1_peak_323	chr11	10751077	10751303	+	61	NA	promoter-TSS (CTR9)	NA	-74	CTR9								
M6_1_125_R1_peak_1643	chr3	128592105	128592291	+	61	NA	Intergenic	NA	-16112	C3orf27								
M6_1_125_R1_peak_550	chr12	108731684	108731919	+	61	NA	promoter-TSS (CORO1C)	NA	-251	CORO1C								
M6_1_125_R1_peak_504	chr12	54987588	54987797	+	61	NA	Intergenic	NA	-13960	TESPA1								
M6_1_125_R1_peak_1383	chr2	233060172	233060439	+	61	NA	promoter-TSS (INPP5D)	NA	-21	INPP5D								
M6_1_125_R1_peak_1695	chr3	193912100	193912262	+	61	NA	Intergenic	NA	82057	DPPA2P3								
M6_1_125_R1_peak_1200	chr19	54201188	54201405	+	61	NA	intron (RPS9, intron 2 of 5)	NA	438	RPS9								
M6_1_125_R1_peak_468	chr12	26520236	26520435	+	60	NA	intron (ITPR2, intron 37 of 40)	NA	-305558	LOC101928554								
M6_1_125_R1_peak_961	chr17	58339040	58339566	+	60	NA	intron (BZRAP1-AS1, intron 2 of 3)	NA	2101	BZRAP1-AS1								
M6_1_125_R1_peak_351	chr11	61392248	61392553	+	60	NA	promoter-TSS (TMEM216)	NA	40	TMEM216								
M6_1_125_R1_peak_1579	chr3	28241481	28241638	+	60	NA	promoter-TSS (CMC1)	NA	212	CMC1								
M6_1_125_R1_peak_729	chr15	65517127	65517406	+	60	NA	promoter-TSS (DPP8)	NA	5	DPP8								
M6_1_125_R1_peak_1947	chr6	30781968	30782139	+	60	NA	Intergenic	NA	-37503	IER3								
M6_1_125_R1_peak_993	chr17	78840815	78841129	+	60	NA	promoter-TSS (USP36)	NA	-85	USP36								
M6_1_125_R1_peak_867	chr16	84532526	84532683	+	60	NA	Intergenic	NA	-27922	TLDC1								
M6_1_125_R1_peak_114	chr1	112620137	112620411	+	60	NA	promoter-TSS (ST7L)	NA	821	CAPZA1								
M6_1_125_R1_peak_534	chr12	92145837	92146084	+	60	NA	promoter-TSS (BTG1)	NA	-63	BTG1								
M6_1_125_R1_peak_1192	chr19	51736155	51736346	+	60	NA	Intergenic	NA	-12264	HAS1								
M6_1_125_R1_peak_1677	chr3	172512420	172512737	+	60	NA	intron (TNFSF10, intron 2 of 4)	NA	10929	TNFSF10								
M6_1_125_R1_peak_1795	chr5	373806	374049	+	60	NA	intron (AHRR, intron 3 of 10)	NA	69216	C5orf55								
M6_1_125_R1_peak_374	chr11	65422625	65422853	+	60	NA	promoter-TSS (NEAT1)	NA	-59	NEAT1								
M6_1_125_R1_peak_958	chr17	56916558	56916718	+	60	NA	Intergenic	NA	-2590	TRIM25								
M6_1_125_R1_peak_2166	chr8	58172948	58173105	+	60	NA	Intergenic	NA	99075	LOC101929528								
M6_1_125_R1_peak_929	chr17	36066730	36066887	+	60	NA	intron (CCL18, intron 1 of 2)	NA	2525	CCL18								
M6_1_125_R1_peak_500	chr12	53451966	53452124	+	60	NA	promoter-TSS (PCBP2)	NA	-57	PCBP2								
M6_1_125_R1_peak_2085	chr7	76379832	76380057	+	60	NA	Intergenic	NA	-17580	ZP3								
M6_1_125_R1_peak_1847	chr5	95818241	95818535	+	60	NA	intron (GLRX, intron 1 of 2)	NA	4485	GLRX								
M6_1_125_R1_peak_2144	chr8	24649701	24649860	+	60	NA	Intergenic	NA	-134425	RP11-561E1.1								
M6_1_125_R1_peak_212	chr1	235161169	235161378	+	60	NA	promoter-TSS (RBM34)	NA	-17	RBM34								
M6_1_125_R1_peak_795	chr16	4768706	4768875	+	60	NA	Intergenic	NA	-1625	ZNF500								
M6_1_125_R1_peak_460	chr12	13098125	13098294	+	60	NA	intron (GSG1, intron 1 of 5)	NA	5469	GSG1								
M6_1_125_R1_peak_1819	chr5	43042392	43042718	+	60	NA	exon (LOC153684, exon 1 of 2)	NA	421	LOC153684								
M6_1_125_R1_peak_1549	chr22	43015383	43015542	+	59	NA	promoter-TSS (PACSIN2)	NA	-22851	AL022476.2								
M6_1_125_R1_peak_1510	chr22	19661426	19661583	+	59	NA	Intergenic	NA	-52960	SEPT5								
M6_1_125_R1_peak_887	chr17	3535295	3535470	+	59	NA	intron (TRPV3, intron 7 of 17)	NA	22613	TRPV3								
M6_1_125_R1_peak_1283	chr2	74513910	74514165	+	59	NA	promoter-TSS (TLX2)	NA	-432	TLX2								
M6_1_125_R1_peak_1659	chr3	146544558	146544893	+	59	NA	promoter-TSS (PLSCR1)	NA	80	PLSCR1								
M6_1_125_R1_peak_469	chr12	27014306	27014675	+	58	NA	promoter-TSS (TM7SF3)	NA	-63	TM7SF3								
M6_1_125_R1_peak_1559	chr22_KI270733v1_random	128429	128643	+	58	NA	Intergenic	NA	31565	LOC102724621								
M6_1_125_R1_peak_800	chr16	10743691	10743881	+	58	NA	promoter-TSS (NUBP1)	NA	0	NUBP1								
M6_1_125_R1_peak_1398	chr2	241315703	241315893	+	58	NA	promoter-TSS (HDLBP)	NA	-63	SEPT2								
M6_1_125_R1_peak_1635	chr3	123687565	123687751	+	58	NA	intron (MYLK, intron 19 of 32)	NA	-5200	LOC101927028								
M6_1_125_R1_peak_1507	chr22	17777174	17777332	+	58	NA	promoter-TSS (LINC00528)	NA	-37	LINC00528								
M6_1_125_R1_peak_1128	chr19	33795531	33795790	+	58	NA	Intergenic	NA	-1186	KCTD15								
M6_1_125_R1_peak_588	chr13	36480985	36481152	+	58	NA	Intergenic	NA	48796	CCNA1								
M6_1_125_R1_peak_1732	chr4	38529212	38529399	+	57	NA	Intergenic	NA	-6125	RP11-83C7.2								
M6_1_125_R1_peak_2259	chr9	114004413	114004576	+	57	NA	intron (ZNF618, intron 5 of 13)	NA	73978	AMBP								
M6_1_125_R1_peak_490	chr12	50111790	50112078	+	57	NA	promoter-TSS (COX14)	NA	-47	COX14								
M6_1_125_R1_peak_1645	chr3	128603790	128603947	+	57	NA	Intergenic	NA	-27782	C3orf27								
M6_1_125_R1_peak_154	chr1	156751752	156751957	+	57	NA	promoter-TSS (HDGF)	NA	378	HDGF								
M6_1_125_R1_peak_1282	chr2	74472652	74472809	+	57	NA	promoter-TSS (MRPL53)	NA	85	MRPL53								
M6_1_125_R1_peak_358	chr11	62679066	62679233	+	57	NA	promoter-TSS (UBXN1)	NA	-53	UBXN1								
M6_1_125_R1_peak_1693	chr3	189500966	189501194	+	57	NA	Intergenic	NA	-260486	TPRG1-AS2								
M6_1_125_R1_peak_1907	chr5	180810452	180810609	+	57	NA	promoter-TSS (MGAT1)	NA	-680	MGAT1								
M6_1_125_R1_peak_1978	chr6	44247016	44247218	+	57	NA	promoter-TSS (HSP90AB1)	NA	159	HSP90AB1								
M6_1_125_R1_peak_956	chr17	50866278	50866527	+	57	NA	promoter-TSS (TOB1)	NA	-48	TOB1								
M6_1_125_R1_peak_334	chr11	35662579	35662855	+	57	NA	promoter-TSS (TRIM44)	NA	25	TRIM44								
M6_1_125_R1_peak_815	chr16	27367477	27367659	+	57	NA	Intergenic	NA	-34594	IL21R								
M6_1_125_R1_peak_1372	chr2	219279283	219279616	+	57	NA	exon (DNAJB2, exon 1 of 9)	NA	131	DNAJB2								
M6_1_125_R1_peak_2247	chr9	94166677	94166986	+	57	NA	Intergenic	NA	-9131	MIRLET7A1								
M6_1_125_R1_peak_1981	chr6	52361953	52362144	+	57	NA	promoter-TSS (PAQR8)	NA	-80	PAQR8								
M6_1_125_R1_peak_964	chr17	59619728	59619919	+	57	NA	promoter-TSS (CLTC)	NA	-54	CLTC								
M6_1_125_R1_peak_552	chr12	111399866	111400026	+	57	NA	Intergenic	NA	-6002	SH2B3								
M6_1_125_R1_peak_600	chr13	49628415	49628574	+	57	NA	promoter-TSS (ARL11)	NA	-34	ARL11								
M6_1_125_R1_peak_453	chr12	9650752	9651006	+	57	NA	intron (LOC374443, intron 1 of 4)	NA	2832	LOC374443								
M6_1_125_R1_peak_2249	chr9	97633672	97633829	+	57	NA	promoter-TSS (TSTD2)	NA	115	NCBP1								
M6_1_125_R1_peak_1249	chr2	32356940	32357184	+	57	NA	promoter-TSS (BIRC6)	NA	395	BIRC6								
M6_1_125_R1_peak_50	chr1	30769040	30769197	+	57	NA	Intergenic	NA	-11282	LAPTM5								
M6_1_125_R1_peak_473	chr12	31729056	31729240	+	56	NA	promoter-TSS (AMN1)	NA	26	AMN1								
M6_1_125_R1_peak_48	chr1	30756728	30757052	+	56	NA	intron (LAPTM5, intron 1 of 7)	NA	946	LAPTM5								
M6_1_125_R1_peak_1963	chr6	36594174	36594387	+	55	NA	promoter-TSS (SRSF3)	NA	-33	SRSF3								
M6_1_125_R1_peak_1003	chr18	3178096	3178281	+	55	NA	intron (MYOM1, intron 5 of 37)	NA	41920	MYOM1								
M6_1_125_R1_peak_879	chr16	89634573	89634763	+	55	NA	intron (DPEP1, intron 2 of 10)	NA	-12670	LOC102724709								
M6_1_125_R1_peak_899	chr17	7573691	7573852	+	55	NA	promoter-TSS (SNORA48)	NA	-942	SNORA48								
M6_1_125_R1_peak_1726	chr4	14877413	14877570	+	55	NA	Intergenic	NA	124554	CPEB2-AS1								
M6_1_125_R1_peak_2281	chr9	131656537	131656694	+	54	NA	intron (RAPGEF1, intron 1 of 25)	NA	83362	RAPGEF1								
M6_1_125_R1_peak_1077	chr19	12610645	12610809	+	54	NA	promoter-TSS (ZNF490)	NA	82	ZNF490								
M6_1_125_R1_peak_816	chr16	28141258	28141415	+	54	NA	intron (XPO6, intron 9 of 23)	NA	14656	XPO6								
M6_1_125_R1_peak_923	chr17	29948506	29948675	+	54	NA	intron (EFCAB5, intron 3 of 22)	NA	6985	EFCAB5								
M6_1_125_R1_peak_2240	chr9	89498107	89498264	+	54	NA	promoter-TSS (SEMA4D)	NA	-195	SEMA4D								
M6_1_125_R1_peak_2016	chr6	137959025	137959190	+	53	NA	Intergenic	NA	-90874	RP11-356I2.4								
M6_1_125_R1_peak_1685	chr3	184135227	184135396	+	53	NA	exon (EIF2B5, exon 1 of 16)	NA	289	EIF2B5								
M6_1_125_R1_peak_1877	chr5	142803502	142803665	+	53	NA	intron (ARHGAP26, intron 1 of 20)	NA	32565	ARHGAP26								
M6_1_125_R1_peak_997	chr17	81977418	81977576	+	53	NA	promoter-TSS (ASPSCR1)	NA	-53	ASPSCR1								
M6_1_125_R1_peak_1430	chr20	33401475	33401652	+	53	NA	promoter-TSS (CDK5RAP1)	NA	6	CDK5RAP1								
M6_1_125_R1_peak_1011	chr18	24014308	24014574	+	53	NA	promoter-TSS (TTC39C)	NA	209	TTC39C								
M6_1_125_R1_peak_197	chr1	224113996	224114183	+	53	NA	promoter-TSS (FBXO28)	NA	2	FBXO28								
M6_1_125_R1_peak_1073	chr19	11137832	11137995	+	53	NA	Intergenic	NA	17895	SPC24								
M6_1_125_R1_peak_1317	chr2	118088327	118088542	+	53	NA	promoter-TSS (INSIG2)	NA	-40	INSIG2								
M6_1_125_R1_peak_2250	chr9	99058006	99058210	+	53	NA	intron (COL15A1, intron 35 of 41)	NA	-47022	TGFBR1								
M6_1_125_R1_peak_1723	chr4	11480897	11481066	+	53	NA	Intergenic	NA	-52068	HS3ST1								
M6_1_125_R1_peak_241	chr10	29681820	29682055	+	53	NA	intron (SVIL, intron 2 of 41)	NA	-79605	MIR938								
M6_1_125_R1_peak_1103	chr19	16888790	16888954	+	53	NA	promoter-TSS (F2RL3)	NA	-318	F2RL3								
M6_1_125_R1_peak_1667	chr3	158672570	158672745	+	53	NA	promoter-TSS (LXN)	NA	36	LXN								
M6_1_125_R1_peak_313	chr11	2301943	2302148	+	53	NA	promoter-TSS (TSPAN32)	NA	26	TSPAN32								
M6_1_125_R1_peak_1661	chr3	152252081	152252325	+	53	NA	intron (MBNL1, intron 1 of 9)	NA	17423	MBNL1-AS1								
M6_1_125_R1_peak_955	chr17	50373001	50373280	+	53	NA	promoter-TSS (EME1)	NA	61	MRPL27								
M6_1_125_R1_peak_1971	chr6	37818925	37819082	+	53	NA	promoter-TSS (ZFAND3)	NA	-528	ZFAND3								
M6_1_125_R1_peak_2028	chr6	154355106	154355305	+	53	NA	intron (IPCEF1, intron 1 of 11)	NA	-48443	IPCEF1								
M6_1_125_R1_peak_2168	chr8	63168482	63168683	+	53	NA	promoter-TSS (YTHDF3)	NA	29	YTHDF3								
M6_1_125_R1_peak_2114	chr7	128237067	128237224	+	53	NA	Intergenic	NA	-4133	LEP								
M6_1_125_R1_peak_562	chr12	121629836	121629998	+	53	NA	intron (ORAI1, intron 1 of 1)	NA	3367	ORAI1								
M6_1_125_R1_peak_1394	chr2	239911447	239911604	+	53	NA	intron (LOC101927147, intron 1 of 2)	NA	896	LOC101927147								
M6_1_125_R1_peak_1805	chr5	16944046	16944356	+	53	NA	Intergenic	NA	-7925	MYO10								
M6_1_125_R1_peak_1629	chr3	119323066	119323302	+	53	NA	intron (ARHGAP31, intron 1 of 11)	NA	28895	ARHGAP31								
M6_1_125_R1_peak_397	chr11	75352294	75352485	+	53	NA	promoter-TSS (ARRB1)	NA	-17262	MIR326								
M6_1_125_R1_peak_1916	chr6	3068826	3069036	+	53	NA	promoter-TSS (RIPK1)	NA	878	RIPK1								
M6_1_125_R1_peak_1043	chr19	2032407	2032583	+	53	NA	Intergenic	NA	-16792	BTBD2								
M6_1_125_R1_peak_884	chr17	1268257	1268434	+	53	NA	Intergenic	NA	-2219	BHLHA9								
M6_1_125_R1_peak_2088	chr7	87152334	87152621	+	53	NA	promoter-TSS (DMTF1)	NA	-668	DMTF1								
M6_1_125_R1_peak_472	chr12	30754931	30755181	+	53	NA	promoter-TSS (CAPRIN2)	NA	-18	LOC645485								
M6_1_125_R1_peak_1753	chr4	79210300	79210467	+	53	NA	intron (LINC01088, intron 4 of 5)	NA	115634	NAA11								
M6_1_125_R1_peak_1093	chr19	14689844	14690171	+	53	NA	promoter-TSS (ZNF333)	NA	-51	ZNF333								
M6_1_125_R1_peak_1583	chr3	38207415	38207601	+	53	NA	intron (OXSR1, intron 4 of 17)	NA	41973	OXSR1								
M6_1_125_R1_peak_174	chr1	183580310	183580522	+	53	NA	intron (NCF2, intron 3 of 15)	NA	10117	NCF2								
M6_1_125_R1_peak_117	chr1	113905003	113905313	+	53	NA	promoter-TSS (AP4B1)	NA	-39	AP4B1								
M6_1_125_R1_peak_236	chr10	24912346	24912523	+	53	NA	intron (PRTFDC1, intron 3 of 8)	NA	41348	PRTFDC1								
M6_1_125_R1_peak_1865	chr5	134371396	134371568	+	52	NA	promoter-TSS (CDKL3)	NA	303	UBE2B								
M6_1_125_R1_peak_467	chr12	25386086	25386406	+	52	NA	Intergenic	NA	-135323	KRAS								
M6_1_125_R1_peak_1680	chr3	177339316	177339663	+	51	NA	Intergenic	NA	45047	LINC00501								
M6_1_125_R1_peak_2234	chr9	85741010	85741167	+	51	NA	intron (AGTPBP1, intron 1 of 25)	NA	941	AGTPBP1								
M6_1_125_R1_peak_2049	chr7	4681198	4681419	+	51	NA	promoter-TSS (FOXK1)	NA	-991	FOXK1								
M6_1_125_R1_peak_1922	chr6	11525877	11526078	+	51	NA	Intergenic	NA	-12250	TMEM170B								
M6_1_125_R1_peak_245	chr10	32958296	32958457	+	51	NA	promoter-TSS (ITGB1)	NA	-22818	ITGB1								
M6_1_125_R1_peak_2	chr1	1659048	1659226	+	51	NA	promoter-TSS (CDK11B)	NA	702	CDK11B								
M6_1_125_R1_peak_1961	chr6	35370368	35370605	+	51	NA	intron (PPARD, intron 4 of 9)	NA	27928	PPARD								
M6_1_125_R1_peak_1419	chr20	10453385	10453579	+	51	NA	intron (SLX4IP, intron 1 of 7)	NA	-19243	MKKS								
M6_1_125_R1_peak_736	chr15	73992281	73992438	+	51	NA	promoter-TSS (STOML1)	NA	-11	STOML1								
M6_1_125_R1_peak_1526	chr22	31490553	31490710	+	51	NA	promoter-TSS (EIF4ENIF1)	NA	-1388	EIF4ENIF1								
M6_1_125_R1_peak_2335	chrX	130082978	130083145	+	51	NA	intron (ELF4, intron 1 of 8)	NA	27652	ELF4								
M6_1_125_R1_peak_281	chr10	96587004	96587161	+	51	NA	promoter-TSS (TM9SF3)	NA	-30	TM9SF3								
M6_1_125_R1_peak_2274	chr9	129863222	129863429	+	51	NA	intron (USP20, intron 5 of 20)	NA	-6285	MIR6855								
M6_1_125_R1_peak_2069	chr7	41881608	41882035	+	51	NA	Intergenic	NA	-178713	INHBA								
