PeakID (cmd=annotatePeaks.pl M6_1_123_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_123_R1_peak_8790	chr3	42192918	42193125	+	31	NA	intron (TRAK1, intron 7 of 16)	NA	70926	CCK								
M6_1_123_R1_peak_11415	chr7	29988459	29988676	+	31	NA	intron (SCRN1, intron 1 of 7)	NA	1242	SCRN1								
M6_1_123_R1_peak_2616	chr12	2812407	2812638	+	30	NA	promoter-TSS (ITFG2)	NA	-130	ITFG2								
M6_1_123_R1_peak_2595	chr12	610292	610476	+	30	NA	exon (NINJ2, exon 1 of 4)	NA	53205	NINJ2								
M6_1_123_R1_peak_1807	chr10	117249535	117249743	+	30	NA	intron (SLC18A2, intron 3 of 15)	NA	8566	SLC18A2								
M6_1_123_R1_peak_897	chr1	169295497	169295725	+	30	NA	intron (NME7, intron 6 of 12)	NA	72352	NME7								
M6_1_123_R1_peak_2914	chr12	57744601	57744947	+	30	NA	promoter-TSS (TSPAN31)	NA	-227	TSPAN31								
M6_1_123_R1_peak_5662	chr17	75525522	75525698	+	30	NA	promoter-TSS (LLGL2)	NA	-80	LLGL2								
M6_1_123_R1_peak_11831	chr7	148884301	148884546	+	30	NA	promoter-TSS (EZH2)	NA	-914	EZH2								
M6_1_123_R1_peak_4718	chr16	30378667	30378943	+	30	NA	TTS (MYLPF)	NA	4003	MYLPF								
M6_1_123_R1_peak_2676	chr12	8950192	8950378	+	30	NA	promoter-TSS (M6PR)	NA	-524	M6PR								
M6_1_123_R1_peak_12931	chrX	1454285	1454464	+	30	NA	promoter-TSS (ASMTL)	NA	-1397	ASMTL								
M6_1_123_R1_peak_4006	chr15	35546113	35546374	+	30	NA	promoter-TSS (DPH6-AS1)	NA	48	DPH6-AS1								
M6_1_123_R1_peak_12821	chr9	130712639	130712838	+	30	NA	Intergenic	NA	-1143	ABL1								
M6_1_123_R1_peak_8141	chr20	63956531	63956757	+	30	NA	promoter-TSS (UCKL1)	NA	-228	UCKL1								
M6_1_123_R1_peak_1876	chr10	132421583	132421759	+	30	NA	Intergenic	NA	-23539	C10orf91								
M6_1_123_R1_peak_5098	chr17	4366602	4366874	+	30	NA	promoter-TSS (UBE2G1)	NA	-64	UBE2G1								
M6_1_123_R1_peak_627	chr1	108692567	108692753	+	30	NA	exon (PRPF38B, exon 1 of 7)	NA	350	PRPF38B								
M6_1_123_R1_peak_3384	chr13	50124439	50124631	+	30	NA	intron (FLJ31945, intron 2 of 5)	NA	1006	DLEU2								
M6_1_123_R1_peak_1428	chr10	24724536	24724794	+	30	NA	promoter-TSS (ARHGAP21)	NA	-997	ARHGAP21								
M6_1_123_R1_peak_3246	chr12	133130299	133130586	+	30	NA	promoter-TSS (ZNF891)	NA	31	ZNF891								
M6_1_123_R1_peak_3081	chr12	106358488	106358686	+	30	NA	intron (POLR3B, intron 1 of 27)	NA	894	POLR3B								
M6_1_123_R1_peak_2438	chr11	93718303	93718507	+	30	NA	intron (KIAA1731, intron 17 of 28)	NA	-3109	SCARNA9								
M6_1_123_R1_peak_2769	chr12	39443171	39443399	+	30	NA	promoter-TSS (KIF21A)	NA	105	KIF21A								
M6_1_123_R1_peak_5821	chr18	10951950	10952139	+	30	NA	intron (PIEZO2, intron 3 of 51)	NA	196718	PIEZO2								
M6_1_123_R1_peak_3812	chr14	75277739	75277924	+	30	NA	promoter-TSS (FOS)	NA	-947	FOS								
M6_1_123_R1_peak_10165	chr5	100667401	100667579	+	30	NA	Intergenic	NA	132143	FAM174A								
M6_1_123_R1_peak_1945	chr11	2902069	2902247	+	30	NA	promoter-TSS (SLC22A18)	NA	1787	SLC22A18AS								
M6_1_123_R1_peak_8677	chr3	14432247	14432478	+	30	NA	promoter-TSS (SLC6A6)	NA	29786	SLC6A6								
M6_1_123_R1_peak_9573	chr4	40577239	40577430	+	30	NA	intron (RBM47, intron 1 of 6)	NA	-62576	RBM47								
M6_1_123_R1_peak_6755	chr19	54388061	54388310	+	30	NA	Intergenic	NA	-17632	LAIR1								
M6_1_123_R1_peak_294	chr1	31644599	31644782	+	30	NA	promoter-TSS (PEF1)	NA	-73	PEF1								
M6_1_123_R1_peak_3627	chr14	32183706	32183943	+	30	NA	Intergenic	NA	-18221	RNU6-7								
M6_1_123_R1_peak_5078	chr17	2593525	2593727	+	30	NA	promoter-TSS (PAFAH1B1)	NA	-3	PAFAH1B1								
M6_1_123_R1_peak_5197	chr17	16438745	16438960	+	30	NA	promoter-TSS (FAM211A-AS1)	NA	-135	FAM211A-AS1								
M6_1_123_R1_peak_10858	chr6	42452260	42452436	+	30	NA	promoter-TSS (TRERF1)	NA	-1087	TRERF1								
M6_1_123_R1_peak_1861	chr10	128126382	128126561	+	30	NA	promoter-TSS (MKI67)	NA	-16599	MKI67								
M6_1_123_R1_peak_8886	chr3	50298880	50299131	+	30	NA	promoter-TSS (HYAL3)	NA	416	NAT6								
M6_1_123_R1_peak_6747	chr19	54137263	54137769	+	30	NA	promoter-TSS (CNOT3)	NA	-204	CNOT3								
M6_1_123_R1_peak_5832	chr18	12884131	12884323	+	30	NA	exon (PTPN2, exon 1 of 11)	NA	108	PTPN2								
M6_1_123_R1_peak_5308	chr17	35567757	35567933	+	30	NA	Intergenic	NA	-5812	SNORD7								
M6_1_123_R1_peak_12176	chr8	100472198	100472434	+	30	NA	Intergenic	NA	87432	ANKRD46								
M6_1_123_R1_peak_6324	chr19	16293676	16293852	+	30	NA	Intergenic	NA	-31076	KLF2								
M6_1_123_R1_peak_2405	chr11	77820767	77821016	+	30	NA	promoter-TSS (AAMDC)	NA	-57	RSF1								
M6_1_123_R1_peak_7000	chr2	39437053	39437285	+	30	NA	promoter-TSS (AC007246.3)	NA	143	MAP4K3								
M6_1_123_R1_peak_12403	chr9	6757762	6757951	+	30	NA	exon (KDM4C, exon 1 of 22)	NA	215	KDM4C								
M6_1_123_R1_peak_12161	chr8	96645474	96645650	+	30	NA	intron (CPQ, intron 1 of 4)	NA	335	CPQ								
M6_1_123_R1_peak_10492	chr5	177455732	177455908	+	30	NA	TTS (DBN1)	NA	-7876	PRR7-AS1								
M6_1_123_R1_peak_8544	chr22	42369188	42369386	+	30	NA	promoter-TSS (LOC102723775)	NA	-41	LOC102723775								
M6_1_123_R1_peak_2912	chr12	57694033	57694251	+	30	NA	exon (OS9, exon 1 of 15)	NA	187	OS9								
M6_1_123_R1_peak_945	chr1	180502782	180502971	+	30	NA	promoter-TSS (ACBD6)	NA	11	ACBD6								
M6_1_123_R1_peak_1321	chr1	248838620	248838851	+	30	NA	intron (ZNF672, intron 1 of 3)	NA	525	ZNF672								
M6_1_123_R1_peak_10476	chr5	176647336	176647526	+	30	NA	promoter-TSS (TSPAN17)	NA	44	TSPAN17								
M6_1_123_R1_peak_9511	chr4	13958552	13958740	+	30	NA	Intergenic	NA	-117769	LOC101929048								
M6_1_123_R1_peak_5352	chr17	39154432	39154613	+	30	NA	promoter-TSS (TRNAC29)	NA	40	TRNAC29								
M6_1_123_R1_peak_8548	chr22	42581905	42582091	+	30	NA	promoter-TSS (RRP7B)	NA	13	RRP7B								
M6_1_123_R1_peak_6178	chr19	8513886	8514289	+	30	NA	promoter-TSS (ZNF414)	NA	-82	ZNF414								
M6_1_123_R1_peak_9745	chr4	108650403	108650630	+	30	NA	promoter-TSS (OSTC)	NA	-69	OSTC								
M6_1_123_R1_peak_8657	chr3	12556947	12557144	+	30	NA	promoter-TSS (MKRN2)	NA	31	MKRN2								
M6_1_123_R1_peak_4685	chr16	28974612	28974849	+	30	NA	promoter-TSS (SPNS1)	NA	-45	SPNS1								
M6_1_123_R1_peak_8451	chr22	36331548	36331724	+	30	NA	intron (MYH9, intron 3 of 40)	NA	-44729	MIR6819								
M6_1_123_R1_peak_6281	chr19	14081403	14081599	+	30	NA	TTS (C19orf67)	NA	4294	C19orf67								
M6_1_123_R1_peak_10357	chr5	149357770	149358137	+	30	NA	promoter-TSS (PCYOX1L)	NA	-54	PCYOX1L								
M6_1_123_R1_peak_427	chr1	45687048	45687374	+	30	NA	promoter-TSS (GPBP1L1)	NA	899	GPBP1L1								
M6_1_123_R1_peak_7710	chr2	227818711	227819105	+	30	NA	Intergenic	NA	5066	CCL20								
M6_1_123_R1_peak_9618	chr4	67685251	67685430	+	30	NA	intron (UBA6, intron 2 of 32)	NA	15783	UBA6								
M6_1_123_R1_peak_905	chr1	169794870	169795049	+	30	NA	promoter-TSS (METTL18)	NA	-21	C1orf112								
M6_1_123_R1_peak_9985	chr5	39217822	39217998	+	30	NA	promoter-TSS (FYB)	NA	56613	FYB								
M6_1_123_R1_peak_9658	chr4	78776265	78776454	+	30	NA	promoter-TSS (BMP2K)	NA	-44	BMP2K								
M6_1_123_R1_peak_3622	chr14	31207363	31207676	+	30	NA	promoter-TSS (HECTD1)	NA	541	HECTD1								
M6_1_123_R1_peak_10972	chr6	87155699	87155927	+	30	NA	TTS (LOC101928870)	NA	3354	LOC101928870								
M6_1_123_R1_peak_4985	chr16	87464346	87464542	+	30	NA	intron (ZCCHC14, intron 1 of 13)	NA	27818	ZCCHC14								
M6_1_123_R1_peak_12122	chr8	80029825	80030005	+	30	NA	intron (MRPS28, intron 1 of 2)	NA	356	MRPS28								
M6_1_123_R1_peak_514	chr1	70205590	70205766	+	29	NA	promoter-TSS (LRRC40)	NA	-4	SRSF11								
M6_1_123_R1_peak_382	chr1	40862218	40862497	+	29	NA	promoter-TSS (CITED4)	NA	-11	CITED4								
M6_1_123_R1_peak_4319	chr15	84716215	84716483	+	29	NA	exon (SEC11A, exon 1 of 7)	NA	111	SEC11A								
M6_1_123_R1_peak_6212	chr19	10604226	10604428	+	29	NA	intron (SLC44A2, intron 1 of 22)	NA	-17012	AP1M2								
M6_1_123_R1_peak_1790	chr10	110919395	110919588	+	29	NA	promoter-TSS (BBIP1)	NA	-52	SHOC2								
M6_1_123_R1_peak_9240	chr3	166162093	166162324	+	29	NA	Intergenic	NA	-324736	BCHE								
M6_1_123_R1_peak_10152	chr5	95974067	95974300	+	29	NA	intron (CTD-2337A12.1, intron 1 of 2)	NA	12189	CTD-2337A12.1								
M6_1_123_R1_peak_12408	chr9	15328361	15328556	+	29	NA	Intergenic	NA	-21098	TTC39B								
M6_1_123_R1_peak_910	chr1	171742012	171742204	+	29	NA	promoter-TSS (VAMP4)	NA	131	VAMP4								
M6_1_123_R1_peak_11631	chr7	99504720	99504987	+	29	NA	promoter-TSS (ZKSCAN5)	NA	225	ZKSCAN5								
M6_1_123_R1_peak_4177	chr15	65304808	65305244	+	29	NA	TTS (RNU5B-1)	NA	349	RNU5B-1								
M6_1_123_R1_peak_691	chr1	116570915	116571157	+	29	NA	promoter-TSS (CD58)	NA	57	CD58								
M6_1_123_R1_peak_12775	chr9	128068032	128068221	+	29	NA	promoter-TSS (SLC25A25)	NA	-805	NAIF1								
M6_1_123_R1_peak_12561	chr9	86282682	86282865	+	29	NA	promoter-TSS (ISCA1)	NA	-198	ISCA1								
M6_1_123_R1_peak_3483	chr13	99301510	99301721	+	29	NA	intron (GPR183, intron 1 of 1)	NA	5880	GPR183								
M6_1_123_R1_peak_3082	chr12	106721486	106721868	+	29	NA	intron (RFX4, intron 9 of 13)	NA	-36977	RP11-482D24.2								
M6_1_123_R1_peak_11592	chr7	87599375	87599565	+	29	NA	intron (ABCB1, intron 3 of 28)	NA	-94508	RUNDC3B								
M6_1_123_R1_peak_12802	chr9	129080719	129081059	+	29	NA	promoter-TSS (DOLPP1)	NA	-215	DOLPP1								
M6_1_123_R1_peak_5809	chr18	9137383	9137579	+	29	NA	promoter-TSS (RP11-143J12.2)	NA	-243	ANKRD12								
M6_1_123_R1_peak_5557	chr17	61863415	61863671	+	29	NA	promoter-TSS (BRIP1)	NA	16	BRIP1								
M6_1_123_R1_peak_7269	chr2	100291027	100291372	+	29	NA	intron (LONRF2, intron 9 of 11)	NA	31534	LONRF2								
M6_1_123_R1_peak_2683	chr12	9733296	9733472	+	29	NA	promoter-TSS (CLECL1)	NA	-85	CLECL1								
M6_1_123_R1_peak_5990	chr19	892982	893181	+	29	NA	promoter-TSS (RNU6-9)	NA	137	MED16								
M6_1_123_R1_peak_9420	chr4	781813	782008	+	29	NA	promoter-TSS (LOC100129917)	NA	-62	LOC100129917								
M6_1_123_R1_peak_12888	chr9	136363226	136363523	+	29	NA	TTS (CARD9)	NA	437	DNLZ								
M6_1_123_R1_peak_12648	chr9	99266698	99266887	+	29	NA	Intergenic	NA	44504	SEC61B								
M6_1_123_R1_peak_1539	chr10	67884859	67885303	+	29	NA	promoter-TSS (SIRT1)	NA	412	SIRT1								
M6_1_123_R1_peak_2249	chr11	65314697	65314895	+	29	NA	promoter-TSS (CDC42EP2)	NA	-22	CDC42EP2								
M6_1_123_R1_peak_10459	chr5	173884816	173884998	+	29	NA	Intergenic	NA	-3421	CPEB4								
M6_1_123_R1_peak_6000	chr19	1103795	1104096	+	29	NA	promoter-TSS (GPX4)	NA	8	GPX4								
M6_1_123_R1_peak_10766	chr6	33512250	33512483	+	29	NA	Intergenic	NA	57787	ZBTB9								
M6_1_123_R1_peak_7540	chr2	190343810	190343986	+	29	NA	promoter-TSS (INPP1)	NA	428	INPP1								
M6_1_123_R1_peak_10233	chr5	131170965	131171196	+	29	NA	intron (LYRM7, intron 1 of 4)	NA	132	LYRM7								
M6_1_123_R1_peak_7999	chr20	41137160	41137354	+	29	NA	promoter-TSS (PLCG1)	NA	-262	PLCG1								
M6_1_123_R1_peak_10127	chr5	87412788	87413046	+	29	NA	promoter-TSS (CCNH)	NA	-46	CCNH								
M6_1_123_R1_peak_8566	chr22	44685502	44685678	+	29	NA	intron (PRR5, intron 2 of 9)	NA	-16912	PRR5-ARHGAP8								
M6_1_123_R1_peak_2605	chr12	1594706	1594882	+	29	NA	promoter-TSS (FBXL14)	NA	-629	FBXL14								
M6_1_123_R1_peak_12373	chr8	144826811	144826995	+	29	NA	promoter-TSS (ZNF7)	NA	-567	ZNF7								
M6_1_123_R1_peak_10009	chr5	43484305	43484502	+	29	NA	promoter-TSS (C5orf28)	NA	-512	C5orf28								
M6_1_123_R1_peak_9460	chr4	3955387	3955641	+	29	NA	promoter-TSS (FAM86EP)	NA	-93	FAM86EP								
M6_1_123_R1_peak_1716	chr10	99621034	99621323	+	29	NA	promoter-TSS (SLC25A28)	NA	-1798	SLC25A28								
M6_1_123_R1_peak_2050	chr11	27506750	27506983	+	29	NA	promoter-TSS (BDNF-AS)	NA	14	BDNF-AS								
M6_1_123_R1_peak_5677	chr17	76557482	76557782	+	29	NA	promoter-TSS (SNHG16)	NA	-132	SNHG16								
M6_1_123_R1_peak_12250	chr8	124651509	124651692	+	29	NA	intron (MTSS1, intron 3 of 13)	NA	76873	MTSS1								
M6_1_123_R1_peak_10024	chr5	56156699	56156883	+	29	NA	intron (ANKRD55, intron 2 of 7)	NA	5254	ANKRD55								
M6_1_123_R1_peak_7329	chr2	112541820	112542014	+	29	NA	promoter-TSS (POLR1B)	NA	2	POLR1B								
M6_1_123_R1_peak_5564	chr17	63700364	63700748	+	29	NA	promoter-TSS (LIMD2)	NA	-182	LIMD2								
M6_1_123_R1_peak_5074	chr17	2393881	2394081	+	29	NA	intron (MNT, intron 4 of 5)	NA	6983	MNT								
M6_1_123_R1_peak_8434	chr22	31662230	31662435	+	29	NA	promoter-TSS (PISD)	NA	-31497	PISD								
M6_1_123_R1_peak_8722	chr3	23113947	23114123	+	29	NA	Intergenic	NA	-89127	UBE2E2								
M6_1_123_R1_peak_11447	chr7	37408308	37408484	+	29	NA	intron (ELMO1, intron 1 of 21)	NA	-14479	ELMO1								
M6_1_123_R1_peak_12193	chr8	102808499	102808700	+	29	NA	Intergenic	NA	55570	AZIN1								
M6_1_123_R1_peak_6124	chr19	5827966	5828349	+	29	NA	exon (NRTN, exon 2 of 2)	NA	4350	NRTN								
M6_1_123_R1_peak_12428	chr9	21253345	21253537	+	29	NA	Intergenic	NA	-13462	IFNA14								
M6_1_123_R1_peak_1621	chr10	77264211	77264454	+	29	NA	intron (KCNMA1, intron 1 of 27)	NA	-90880	LOC101929286								
M6_1_123_R1_peak_8647	chr3	10248261	10248649	+	29	NA	promoter-TSS (TATDN2)	NA	-38	TATDN2								
M6_1_123_R1_peak_5601	chr17	67993219	67993395	+	29	NA	intron (C17orf58, intron 1 of 2)	NA	342	C17orf58								
M6_1_123_R1_peak_7131	chr2	68157829	68158011	+	29	NA	promoter-TSS (WDR92)	NA	47	PNO1								
M6_1_123_R1_peak_2404	chr11	77066615	77066938	+	29	NA	promoter-TSS (CAPN5)	NA	-169	CAPN5								
M6_1_123_R1_peak_3591	chr14	24115020	24115202	+	29	NA	promoter-TSS (DCAF11)	NA	-172	DCAF11								
M6_1_123_R1_peak_526	chr1	76021933	76022216	+	29	NA	Intergenic	NA	8814	RP11-550H2.1								
M6_1_123_R1_peak_9189	chr3	150763127	150763362	+	29	NA	exon (SIAH2, exon 1 of 2)	NA	232	SIAH2								
M6_1_123_R1_peak_9913	chr5	856126	856314	+	29	NA	intron (ZDHHC11, intron 1 of 8)	NA	-5234	ZDHHC11								
M6_1_123_R1_peak_11845	chr7	151028147	151028358	+	29	NA	promoter-TSS (ABCB8)	NA	-170	ABCB8								
M6_1_123_R1_peak_1578	chr10	72215962	72216178	+	29	NA	promoter-TSS (ASCC1)	NA	70	ANAPC16								
M6_1_123_R1_peak_4017	chr15	39933999	39934212	+	29	NA	promoter-TSS (EIF2AK4)	NA	-41	EIF2AK4								
M6_1_123_R1_peak_10351	chr5	148751158	148751337	+	29	NA	Intergenic	NA	-75346	ADRB2								
M6_1_123_R1_peak_7386	chr2	130342614	130342897	+	29	NA	promoter-TSS (IMP4)	NA	-74	CCDC115								
M6_1_123_R1_peak_4455	chr16	642689	642926	+	29	NA	intron (FAM195A, intron 2 of 4)	NA	958	FAM195A								
M6_1_123_R1_peak_11991	chr8	30156207	30156411	+	29	NA	promoter-TSS (DCTN6)	NA	12	DCTN6								
M6_1_123_R1_peak_2357	chr11	71996934	71997113	+	29	NA	exon (RNF121, exon 7 of 7)	NA	-2594	IL18BP								
M6_1_123_R1_peak_12779	chr9	128160028	128160328	+	29	NA	promoter-TSS (C9orf16)	NA	-82	C9orf16								
M6_1_123_R1_peak_3516	chr13	110615515	110615806	+	29	NA	promoter-TSS (CARKD)	NA	200	CARKD								
M6_1_123_R1_peak_8642	chr3	10141838	10142186	+	29	NA	exon (VHL, exon 1 of 2)	NA	377	VHL								
M6_1_123_R1_peak_7927	chr20	31727722	31727908	+	29	NA	Intergenic	NA	-4950	BCL2L1								
M6_1_123_R1_peak_10692	chr6	28335512	28335703	+	29	NA	intron (ZSCAN31, intron 1 of 3)	NA	768	ZSCAN31								
M6_1_123_R1_peak_11776	chr7	135170336	135170752	+	29	NA	promoter-TSS (C7orf49)	NA	-1070	C7orf49								
M6_1_123_R1_peak_11483	chr7	44748659	44748961	+	29	NA	promoter-TSS (ZMIZ2)	NA	241	ZMIZ2								
M6_1_123_R1_peak_9644	chr4	76950440	76950640	+	29	NA	intron (SEPT11, intron 1 of 9)	NA	-45246	SEPT11								
M6_1_123_R1_peak_4731	chr16	30659143	30659325	+	29	NA	Intergenic	NA	-5223	FBRS								
M6_1_123_R1_peak_2386	chr11	73995250	73995587	+	29	NA	Intergenic	NA	-12574	UCP2								
M6_1_123_R1_peak_5493	chr17	50542046	50542235	+	29	NA	exon (EPN3, exon 10 of 10)	NA	-4949	SPATA20								
M6_1_123_R1_peak_1214	chr1	229342437	229342785	+	29	NA	intron (CCSAP, intron 1 of 3)	NA	330	CCSAP								
M6_1_123_R1_peak_12096	chr8	66129879	66130062	+	29	NA	intron (TRIM55, intron 2 of 4)	NA	2927	TRIM55								
M6_1_123_R1_peak_11232	chr6	158818193	158818378	+	29	NA	promoter-TSS (EZR)	NA	306	EZR-AS1								
M6_1_123_R1_peak_3925	chr14	99971274	99971470	+	29	NA	Intergenic	NA	-26845	LOC102724682								
M6_1_123_R1_peak_9010	chr3	101513133	101513316	+	29	NA	promoter-TSS (SENP7)	NA	-9	SENP7								
M6_1_123_R1_peak_10311	chr5	140664543	140664858	+	29	NA	promoter-TSS (WDR55)	NA	-1875	WDR55								
M6_1_123_R1_peak_7754	chr2	238231566	238231795	+	29	NA	promoter-TSS (LOC643387)	NA	-3	LOC151174								
M6_1_123_R1_peak_10729	chr6	31660725	31660904	+	29	NA	promoter-TSS (C6orf47)	NA	-42	C6orf47								
M6_1_123_R1_peak_3692	chr14	54488628	54488804	+	29	NA	intron (GMFB, intron 1 of 6)	NA	351	GMFB								
M6_1_123_R1_peak_5023	chr16	89701493	89701749	+	29	NA	promoter-TSS (SPATA2L)	NA	92	SPATA2L								
M6_1_123_R1_peak_8718	chr3	20040719	20040936	+	29	NA	intron (KAT2B, intron 1 of 16)	NA	441	KAT2B								
M6_1_123_R1_peak_9022	chr3	108099407	108099594	+	29	NA	Intergenic	NA	-8412	CD47								
M6_1_123_R1_peak_5726	chr17	80891665	80891862	+	29	NA	exon (RPTOR, exon 14 of 30)	NA	79450	FLJ46026								
M6_1_123_R1_peak_5105	chr17	4833143	4833416	+	29	NA	promoter-TSS (MINK1)	NA	-61	MINK1								
M6_1_123_R1_peak_8281	chr21	44012653	44012829	+	29	NA	intron (TRAPPC10, intron 1 of 22)	NA	375	TRAPPC10								
M6_1_123_R1_peak_1435	chr10	26697464	26697721	+	29	NA	promoter-TSS (PDSS1)	NA	-7716	PDSS1								
M6_1_123_R1_peak_11455	chr7	39534683	39534865	+	29	NA	Intergenic	NA	-31602	YAE1D1								
M6_1_123_R1_peak_256	chr1	27725735	27725985	+	29	NA	promoter-TSS (FAM76A)	NA	-119	FAM76A								
M6_1_123_R1_peak_2448	chr11	95895946	95896122	+	29	NA	intron (MTMR2, intron 1 of 14)	NA	27831	MTMR2								
M6_1_123_R1_peak_13073	chrX	100820005	100820326	+	29	NA	promoter-TSS (CSTF2)	NA	-2199	CSTF2								
M6_1_123_R1_peak_3853	chr14	88004996	88005231	+	29	NA	promoter-TSS (GPR65)	NA	-11	GPR65								
M6_1_123_R1_peak_12507	chr9	70259213	70259389	+	29	NA	promoter-TSS (SMC5-AS1)	NA	339	SMC5								
M6_1_123_R1_peak_6906	chr2	25041893	25042071	+	29	NA	promoter-TSS (EFR3B)	NA	-122	EFR3B								
M6_1_123_R1_peak_392	chr1	42456446	42456741	+	29	NA	promoter-TSS (PPCS)	NA	99	PPCS								
M6_1_123_R1_peak_7130	chr2	68157582	68157759	+	29	NA	promoter-TSS (WDR92)	NA	-110	WDR92								
M6_1_123_R1_peak_3885	chr14	91253356	91253565	+	29	NA	intron (GPR68, intron 1 of 1)	NA	11673	LOC102724476								
M6_1_123_R1_peak_7170	chr2	71068504	71068710	+	29	NA	promoter-TSS (NAGK)	NA	15	NAGK								
M6_1_123_R1_peak_7548	chr2	191020223	191020491	+	29	NA	Intergenic	NA	-6107	STAT1								
M6_1_123_R1_peak_2606	chr12	1646993	1647170	+	29	NA	exon (WNT5B, exon 5 of 5)	NA	13299	MIR3649								
M6_1_123_R1_peak_12790	chr9	128688991	128689220	+	29	NA	promoter-TSS (SET)	NA	-870	SET								
M6_1_123_R1_peak_4798	chr16	56519689	56519873	+	29	NA	exon (BBS2, exon 1 of 13)	NA	314	BBS2								
M6_1_123_R1_peak_10463	chr5	175674878	175675107	+	29	NA	intron (HRH2, intron 3 of 4)	NA	16955	HRH2								
M6_1_123_R1_peak_300	chr1	32066712	32066888	+	29	NA	Intergenic	NA	-6798	TMEM39B								
M6_1_123_R1_peak_10390	chr5	154858338	154858514	+	29	NA	promoter-TSS (CNOT8)	NA	-124	CNOT8								
M6_1_123_R1_peak_7598	chr2	201158302	201158491	+	29	NA	promoter-TSS (CFLAR-AS1)	NA	-604	CFLAR-AS1								
M6_1_123_R1_peak_1012	chr1	196376752	196377001	+	29	NA	intron (KCNT2, intron 13 of 27)	NA	205605	MIR4735								
M6_1_123_R1_peak_448	chr1	51520839	51521035	+	29	NA	Intergenic	NA	-1583	EPS15								
M6_1_123_R1_peak_4896	chr16	70523679	70523875	+	29	NA	promoter-TSS (COG4)	NA	-11	SF3B3								
M6_1_123_R1_peak_11848	chr7	151080709	151080939	+	29	NA	promoter-TSS (FASTK)	NA	3	FASTK								
M6_1_123_R1_peak_4044	chr15	41972616	41972792	+	29	NA	promoter-TSS (LOC101928388)	NA	-37	LOC101928388								
M6_1_123_R1_peak_9582	chr4	47471700	47471883	+	29	NA	Intergenic	NA	7985	LOC101927133								
M6_1_123_R1_peak_9288	chr3	179322853	179323120	+	29	NA	promoter-TSS (ZNF639)	NA	-777	ZNF639								
M6_1_123_R1_peak_2197	chr11	62727953	62728180	+	28	NA	promoter-TSS (TTC9C)	NA	-441	TTC9C								
M6_1_123_R1_peak_764	chr1	154272332	154272599	+	28	NA	promoter-TSS (HAX1)	NA	-98	HAX1								
M6_1_123_R1_peak_9326	chr3	185938000	185938176	+	28	NA	promoter-TSS (TRA2B)	NA	-1488	TRA2B								
M6_1_123_R1_peak_190	chr1	23825368	23825601	+	28	NA	promoter-TSS (HMGCL)	NA	-25	HMGCL								
M6_1_123_R1_peak_1863	chr10	129883708	129883907	+	28	NA	intron (EBF3, intron 6 of 15)	NA	-40433	MIR4297								
M6_1_123_R1_peak_3874	chr14	90630520	90630737	+	28	NA	intron (TTC7B, intron 16 of 20)	NA	-12001	RP11-1078H9.5								
M6_1_123_R1_peak_8425	chr22	31212185	31212373	+	28	NA	promoter-TSS (LIMK2)	NA	-36083	LIMK2								
M6_1_123_R1_peak_12590	chr9	91376293	91376570	+	28	NA	Intergenic	NA	-14507	AUH								
M6_1_123_R1_peak_2423	chr11	85664187	85664380	+	28	NA	exon (CREBZF, exon 1 of 3)	NA	855	CREBZF								
M6_1_123_R1_peak_5735	chr17	81394032	81394235	+	28	NA	Intergenic	NA	-1186	LOC100507520								
M6_1_123_R1_peak_2191	chr11	62621990	62622319	+	28	NA	promoter-TSS (B3GAT3)	NA	21	B3GAT3								
M6_1_123_R1_peak_288	chr1	30913011	30913200	+	28	NA	Intergenic	NA	-4472	SDC3								
M6_1_123_R1_peak_6482	chr19	38930387	38931126	+	28	NA	promoter-TSS (MRPS12)	NA	140	SARS2								
M6_1_123_R1_peak_3906	chr14	93305993	93306295	+	28	NA	intron (BTBD7, intron 1 of 3)	NA	26948	BTBD7								
M6_1_123_R1_peak_205	chr1	24955201	24955418	+	28	NA	intron (RUNX3, intron 2 of 6)	NA	-25030	RUNX3								
M6_1_123_R1_peak_11911	chr8	11862599	11862831	+	28	NA	intron (CTSB, intron 2 of 11)	NA	5422	CTSB								
M6_1_123_R1_peak_10103	chr5	78905739	78905956	+	28	NA	intron (ARSB, intron 4 of 4)	NA	79463	ARSB								
M6_1_123_R1_peak_11697	chr7	107168587	107169007	+	28	NA	promoter-TSS (HBP1)	NA	-976	HBP1								
M6_1_123_R1_peak_7216	chr2	85706739	85706915	+	28	NA	Intergenic	NA	12469	GNLY								
M6_1_123_R1_peak_3641	chr14	36320607	36320877	+	28	NA	promoter-TSS (MBIP)	NA	-71	MBIP								
M6_1_123_R1_peak_3407	chr13	52652828	52653021	+	28	NA	exon (SUGT1, exon 1 of 14)	NA	228	SUGT1								
M6_1_123_R1_peak_6438	chr19	34962522	34962726	+	28	NA	intron (ZNF792, intron 1 of 3)	NA	1611	ZNF792								
M6_1_123_R1_peak_11184	chr6	148557810	148558023	+	28	NA	Intergenic	NA	49468	SASH1								
