PeakID (cmd=annotatePeaks.pl SKNO1_1_633_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_633_R1_peak_16017	chr5	89043831	89043996	+	43	NA	Intergenic	NA	154605	MEF2C-AS1								
SKNO1_1_633_R1_peak_3443	chr11	64611851	64612029	+	43	NA	intron (NRXN2, intron 21 of 21)	NA	21130	SLC22A12								
SKNO1_1_633_R1_peak_1551	chr1	183040239	183040439	+	43	NA	intron (LAMC1, intron 1 of 27)	NA	16879	LAMC1								
SKNO1_1_633_R1_peak_9715	chr19	12782273	12782462	+	43	NA	Intergenic	NA	-3939	HOOK2								
SKNO1_1_633_R1_peak_13688	chr3	20186188	20186436	+	43	NA	promoter-TSS (SGOL1)	NA	-337	SGOL1								
SKNO1_1_633_R1_peak_1489	chr1	172697614	172697788	+	43	NA	Intergenic	NA	38656	FASLG								
SKNO1_1_633_R1_peak_10219	chr19	44094211	44094524	+	43	NA	promoter-TSS (ZNF224)	NA	6	ZNF224								
SKNO1_1_633_R1_peak_15330	chr4	79502225	79502414	+	43	NA	intron (LINC00989, intron 2 of 3)	NA	9726	LINC00989								
SKNO1_1_633_R1_peak_10273	chr19	46428862	46429033	+	43	NA	Intergenic	NA	-15285	CCDC8								
SKNO1_1_633_R1_peak_20262	chr9	131350177	131350348	+	43	NA	Intergenic	NA	60580	PPAPDC3								
SKNO1_1_633_R1_peak_156	chr1	10210325	10210503	+	43	NA	promoter-TSS (KIF1B)	NA	-292	KIF1B								
SKNO1_1_633_R1_peak_3848	chr11	112962305	112962465	+	43	NA	intron (NCAM1, intron 1 of 19)	NA	1075	RP11-629G13.1								
SKNO1_1_633_R1_peak_9026	chr18	2050094	2050303	+	43	NA	Intergenic	NA	469062	LOC101926997								
SKNO1_1_633_R1_peak_1602	chr1	195898999	195899165	+	43	NA	Intergenic	NA	505084	KCNT2								
SKNO1_1_633_R1_peak_3696	chr11	76664720	76665099	+	43	NA	intron (LRRC32, intron 2 of 3)	NA	6037	LRRC32								
SKNO1_1_633_R1_peak_9320	chr18	63320200	63320365	+	43	NA	promoter-TSS (BCL2)	NA	-504	BCL2								
SKNO1_1_633_R1_peak_4029	chr11	128716999	128717168	+	43	NA	intron (FLI1, intron 1 of 9)	NA	-21060	SENCR								
SKNO1_1_633_R1_peak_19380	chr8	141059902	141060089	+	43	NA	Intergenic	NA	67668	LOC101927963								
SKNO1_1_633_R1_peak_14767	chr3	193971030	193971208	+	43	NA	intron (RP11-699L21.1, intron 1 of 2)	NA	23119	DPPA2P3								
SKNO1_1_633_R1_peak_20273	chr9	131732952	131733219	+	43	NA	intron (RAPGEF1, intron 1 of 26)	NA	6775	RAPGEF1								
SKNO1_1_633_R1_peak_6217	chr14	90483634	90483922	+	43	NA	Intergenic	NA	28548	LINC00642								
SKNO1_1_633_R1_peak_16845	chr6	22147375	22147527	+	43	NA	promoter-TSS (CASC14)	NA	-258	CASC14								
SKNO1_1_633_R1_peak_15357	chr4	82429979	82430213	+	43	NA	promoter-TSS (ENOPH1)	NA	129	HNRNPDL								
SKNO1_1_633_R1_peak_12888	chr21	35205104	35205256	+	43	NA	Intergenic	NA	-165754	RUNX1-IT1								
SKNO1_1_633_R1_peak_16667	chr6	499080	499256	+	43	NA	intron (EXOC2, intron 26 of 29)	NA	107429	IRF4								
SKNO1_1_633_R1_peak_13044	chr22	17726995	17727151	+	43	NA	exon (BCL2L13, exon 5 of 5)	NA	37138	MIR3198-1								
SKNO1_1_633_R1_peak_6373	chr14	105061529	105061748	+	43	NA	intron (GPR132, intron 1 of 4)	NA	3912	GPR132								
SKNO1_1_633_R1_peak_16393	chr5	149430316	149430563	+	43	NA	promoter-TSS (MIR145)	NA	-222	MIR145								
SKNO1_1_633_R1_peak_12300	chr20	15919219	15919414	+	43	NA	intron (MACROD2, intron 10 of 16)	NA	654105	KIF16B								
SKNO1_1_633_R1_peak_3326	chr11	59171523	59171730	+	43	NA	promoter-TSS (DTX4)	NA	-1736	DTX4								
SKNO1_1_633_R1_peak_9298	chr18	58535325	58535548	+	43	NA	exon (ALPK2, exon 5 of 13)	NA	7953	ALPK2								
SKNO1_1_633_R1_peak_921	chr1	92882923	92883081	+	43	NA	intron (FAM69A, intron 1 of 3)	NA	42283	SNORA66								
SKNO1_1_633_R1_peak_5188	chr12	132488603	132488860	+	43	NA	Intergenic	NA	-1724	FBRSL1								
SKNO1_1_633_R1_peak_2576	chr10	73772387	73772610	+	43	NA	TTS (SEC24C)	NA	207	FUT11								
SKNO1_1_633_R1_peak_5914	chr14	50677547	50677767	+	43	NA	Intergenic	NA	-9304	SAV1								
SKNO1_1_633_R1_peak_19207	chr8	118089728	118089917	+	43	NA	intron (EXT1, intron 1 of 10)	NA	21997	EXT1								
SKNO1_1_633_R1_peak_9698	chr19	12052786	12052960	+	43	NA	promoter-TSS (ZNF878)	NA	94	ZNF878								
SKNO1_1_633_R1_peak_20390	chr9	137032470	137032670	+	43	NA	exon (FUT7, exon 1 of 2)	NA	270	FUT7								
SKNO1_1_633_R1_peak_5545	chr13	71613456	71613609	+	43	NA	intron (DACH1, intron 3 of 10)	NA	253660	DACH1								
SKNO1_1_633_R1_peak_16159	chr5	124773861	124774037	+	43	NA	Intergenic	NA	-25147	ZNF608								
SKNO1_1_633_R1_peak_10061	chr19	36666723	36666909	+	43	NA	promoter-TSS (ZNF461)	NA	12	ZNF461								
SKNO1_1_633_R1_peak_15784	chr5	42949342	42949549	+	43	NA	Intergenic	NA	43888	FLJ32255								
SKNO1_1_633_R1_peak_634	chr1	44378275	44378427	+	43	NA	Intergenic	NA	-23084	ERI3								
SKNO1_1_633_R1_peak_18206	chr7	69824521	69824934	+	43	NA	intron (AUTS2, intron 1 of 4)	NA	-227232	LOC100507468								
SKNO1_1_633_R1_peak_5017	chr12	116635534	116635731	+	43	NA	Intergenic	NA	76251	MAP1LC3B2								
SKNO1_1_633_R1_peak_12897	chr21	36298289	36298489	+	43	NA	Intergenic	NA	-18421	LOC102724619								
SKNO1_1_633_R1_peak_19736	chr9	64369245	64369406	+	43	NA	promoter-TSS (ANKRD20A4)	NA	-238	ANKRD20A4								
SKNO1_1_633_R1_peak_673	chr1	46522532	46522713	+	43	NA	Intergenic	NA	-16074	MKNK1-AS1								
SKNO1_1_633_R1_peak_2930	chr10	119166557	119166718	+	43	NA	promoter-TSS (SFXN4)	NA	-1074	SFXN4								
SKNO1_1_633_R1_peak_6804	chr15	68559715	68559868	+	43	NA	intron (CORO2B, intron 1 of 11)	NA	516	CORO2B								
SKNO1_1_633_R1_peak_15179	chr4	54661381	54661547	+	43	NA	intron (KIT, intron 1 of 20)	NA	3536	KIT								
SKNO1_1_633_R1_peak_4069	chr12	562007	562367	+	43	NA	TTS (B4GALNT3)	NA	101402	NINJ2								
SKNO1_1_633_R1_peak_18156	chr7	50204758	50204910	+	43	NA	Intergenic	NA	-99948	IKZF1								
SKNO1_1_633_R1_peak_3723	chr11	78397554	78397745	+	43	NA	intron (GAB2, intron 1 of 10)	NA	20173	GAB2								
SKNO1_1_633_R1_peak_12069	chr2	231961365	231961563	+	43	NA	promoter-TSS (DIS3L2)	NA	-119	DIS3L2								
SKNO1_1_633_R1_peak_3899	chr11	118414992	118415193	+	43	NA	intron (LOC100131626, intron 3 of 3)	NA	3723	LOC100131626								
SKNO1_1_633_R1_peak_4527	chr12	53046902	53047110	+	43	NA	promoter-TSS (TENC1)	NA	-20	TENC1								
SKNO1_1_633_R1_peak_10718	chr2	16609093	16609248	+	43	NA	intron (FAM49A, intron 2 of 11)	NA	16599	FAM49A								
SKNO1_1_633_R1_peak_9780	chr19	14419219	14419448	+	43	NA	promoter-TSS (DDX39A)	NA	50	DDX39A								
SKNO1_1_633_R1_peak_19589	chr9	19102280	19102444	+	43	NA	intron (HAUS6, intron 1 of 16)	NA	580	HAUS6								
SKNO1_1_633_R1_peak_19209	chr8	118108753	118108912	+	43	NA	intron (EXT1, intron 1 of 10)	NA	2987	EXT1								
SKNO1_1_633_R1_peak_18333	chr7	92833852	92834195	+	43	NA	promoter-TSS (CDK6)	NA	-59	CDK6								
SKNO1_1_633_R1_peak_13426	chr22	43263350	43263623	+	43	NA	intron (SCUBE1, intron 4 of 21)	NA	-12469	LOC101927447								
SKNO1_1_633_R1_peak_5986	chr14	61473076	61473228	+	43	NA	intron (PRKCH, intron 9 of 13)	NA	97379	RP11-47I22.2								
SKNO1_1_633_R1_peak_10898	chr2	43194941	43195141	+	43	NA	Intergenic	NA	-10485	LOC101929763								
SKNO1_1_633_R1_peak_1711	chr1	205664370	205664537	+	43	NA	intron (SLC45A3, intron 2 of 3)	NA	16049	SLC45A3								
SKNO1_1_633_R1_peak_13510	chr22	50308718	50308939	+	43	NA	Intergenic	NA	-1186	PLXNB2								
SKNO1_1_633_R1_peak_6606	chr15	45456750	45456902	+	43	NA	intron (LOC102724512, intron 2 of 3)	NA	17008	LOC102724512								
SKNO1_1_633_R1_peak_10935	chr2	46543399	46543551	+	43	NA	intron (RHOQ, intron 1 of 2)	NA	747	RHOQ								
SKNO1_1_633_R1_peak_15386	chr4	85842677	85842903	+	43	NA	intron (ARHGAP24, intron 1 of 7)	NA	-51320	LOC101929015								
SKNO1_1_633_R1_peak_10664	chr2	10270554	10270799	+	43	NA	Intergenic	NA	31617	LOC101929691								
SKNO1_1_633_R1_peak_5354	chr13	31200393	31200561	+	43	NA	intron (B3GALTL, intron 1 of 14)	NA	-5838	B3GALTL								
SKNO1_1_633_R1_peak_2045	chr1	246067814	246067974	+	43	NA	intron (SMYD3, intron 5 of 11)	NA	-43099	LOC101928089								
SKNO1_1_633_R1_peak_5611	chr13	92224594	92224876	+	43	NA	intron (GPC5, intron 7 of 7)	NA	-265428	MIR548AS								
SKNO1_1_633_R1_peak_10987	chr2	55617615	55617840	+	43	NA	promoter-TSS (SMEK2)	NA	-2	SMEK2								
SKNO1_1_633_R1_peak_4118	chr12	3122925	3123183	+	43	NA	intron (TSPAN9, intron 2 of 8)	NA	-77452	TSPAN9								
SKNO1_1_633_R1_peak_1253	chr1	154937010	154937321	+	43	NA	promoter-TSS (PMVK)	NA	-157	PMVK								
SKNO1_1_633_R1_peak_2901	chr10	113961694	113961908	+	43	NA	Intergenic	NA	-82246	ADRB1								
SKNO1_1_633_R1_peak_1505	chr1	174999255	174999461	+	43	NA	promoter-TSS (CACYBP)	NA	-77	CACYBP								
SKNO1_1_633_R1_peak_3303	chr11	57484466	57484640	+	43	NA	TTS (SLC43A1)	NA	24016	RTN4RL2								
SKNO1_1_633_R1_peak_2869	chr10	109923058	109923334	+	43	NA	promoter-TSS (XPNPEP1)	NA	357	XPNPEP1								
SKNO1_1_633_R1_peak_9368	chr18	79371708	79371887	+	43	NA	intron (ATP9B, intron 26 of 26)	NA	13136	LOC101927779								
SKNO1_1_633_R1_peak_16974	chr6	30730697	30731106	+	43	NA	intron (FLOT1, intron 9 of 12)	NA	10521	TUBB								
SKNO1_1_633_R1_peak_5934	chr14	54654165	54654344	+	43	NA	intron (SAMD4A, intron 1 of 10)	NA	33671	LOC729451								
SKNO1_1_633_R1_peak_16296	chr5	139294621	139294796	+	43	NA	intron (MATR3, intron 1 of 13)	NA	15928	SNORA74A								
SKNO1_1_633_R1_peak_1858	chr1	225919994	225920177	+	43	NA	exon (PYCR2, exon 7 of 7)	NA	2057	MIR6741								
SKNO1_1_633_R1_peak_14696	chr3	185561418	185561715	+	43	NA	Intergenic	NA	-8985	LIPH								
SKNO1_1_633_R1_peak_10118	chr19	39497890	39498060	+	43	NA	promoter-TSS (DLL3)	NA	-942	DLL3								
SKNO1_1_633_R1_peak_1637	chr1	200870136	200870357	+	43	NA	Intergenic	NA	-2709	GPR25								
SKNO1_1_633_R1_peak_16602	chr5	178232706	178232911	+	43	NA	promoter-TSS (PHYKPL)	NA	14	PHYKPL								
SKNO1_1_633_R1_peak_5326	chr13	28744781	28744994	+	43	NA	Intergenic	NA	-25874	SLC46A3								
SKNO1_1_633_R1_peak_19152	chr8	104727095	104727295	+	43	NA	Intergenic	NA	-138171	LRP12								
SKNO1_1_633_R1_peak_8310	chr17	44110937	44111162	+	43	NA	intron (HDAC5, intron 2 of 26)	NA	12274	HDAC5								
SKNO1_1_633_R1_peak_3973	chr11	124605800	124605993	+	43	NA	Intergenic	NA	-5661	PANX3								
SKNO1_1_633_R1_peak_6528	chr15	40343596	40343835	+	43	NA	Intergenic	NA	-2748	C15orf52								
SKNO1_1_633_R1_peak_3849	chr11	112969478	112969706	+	43	NA	intron (NCAM1, intron 1 of 19)	NA	-6132	RP11-629G13.1								
SKNO1_1_633_R1_peak_16508	chr5	171312013	171312350	+	43	NA	TTS (TLX3)	NA	2897	TLX3								
SKNO1_1_633_R1_peak_18096	chr7	38369883	38370055	+	43	NA	intron (TRG-AS1, intron 3 of 3)	NA	28392	TRG-AS1								
SKNO1_1_633_R1_peak_4061	chr11	134224549	134224704	+	43	NA	promoter-TSS (VPS26B)	NA	-41	VPS26B								
SKNO1_1_633_R1_peak_2769	chr10	97714725	97714923	+	43	NA	exon (MARVELD1, exon 1 of 2)	NA	1116	MARVELD1								
SKNO1_1_633_R1_peak_10660	chr2	10029269	10029595	+	43	NA	Intergenic	NA	-13561	KLF11								
SKNO1_1_633_R1_peak_11498	chr2	131105146	131105333	+	43	NA	promoter-TSS (PLEKHB2)	NA	392	PLEKHB2								
SKNO1_1_633_R1_peak_16559	chr5	176533946	176534124	+	43	NA	intron (RNF44, intron 1 of 10)	NA	3888	RNF44								
SKNO1_1_633_R1_peak_2013	chr1	243286560	243286762	+	43	NA	intron (SDCCAG8, intron 5 of 14)	NA	-30679	CEP170								
SKNO1_1_633_R1_peak_17439	chr6	110750696	110750875	+	43	NA	intron (CDK19, intron 1 of 12)	NA	65100	CDK19								
SKNO1_1_633_R1_peak_18775	chr8	23541136	23541365	+	43	NA	intron (SLC25A37, intron 1 of 3)	NA	-15722	SLC25A37								
SKNO1_1_633_R1_peak_625	chr1	43779976	43780140	+	43	NA	intron (ST3GAL3, intron 2 of 7)	NA	43825	ST3GAL3								
SKNO1_1_633_R1_peak_3025	chr10	133278650	133278853	+	43	NA	TTS (TUBGCP2)	NA	-1883	ADAM8								
SKNO1_1_633_R1_peak_19727	chr9	41064394	41064736	+	42	NA	intron (PGM5P2, intron 1 of 8)	NA	10060	PGM5P2								
SKNO1_1_633_R1_peak_15612	chr4	184684816	184685012	+	42	NA	intron (PRIMPOL, intron 9 of 13)	NA	35193	PRIMPOL								
SKNO1_1_633_R1_peak_5530	chr13	62095696	62095855	+	42	NA	Intergenic	NA	-66227	LINC00358								
SKNO1_1_633_R1_peak_14709	chr3	186515238	186515449	+	42	NA	Intergenic	NA	-21682	RP11-48F14.1								
SKNO1_1_633_R1_peak_9439	chr19	1840862	1841017	+	42	NA	intron (REXO1, intron 1 of 14)	NA	7514	REXO1								
SKNO1_1_633_R1_peak_11675	chr2	174210929	174211081	+	42	NA	intron (OLA1, intron 4 of 10)	NA	37632	OLA1								
SKNO1_1_633_R1_peak_8698	chr17	74841288	74841485	+	42	NA	TTS (GRIN2C)	NA	14056	GRIN2C								
SKNO1_1_633_R1_peak_17520	chr6	131789370	131789522	+	42	NA	Intergenic	NA	-2728	MIR548H5								
SKNO1_1_633_R1_peak_11078	chr2	68467617	68467770	+	42	NA	promoter-TSS (FBXO48)	NA	134	APLF								
SKNO1_1_633_R1_peak_12353	chr20	23655821	23656049	+	42	NA	Intergenic	NA	-17887	CST3								
SKNO1_1_633_R1_peak_19072	chr8	94640277	94640430	+	42	NA	promoter-TSS (ESRP1)	NA	-789	ESRP1								
SKNO1_1_633_R1_peak_20712	chrX	119605892	119606154	+	42	NA	promoter-TSS (NKRF)	NA	-140	NKRF								
SKNO1_1_633_R1_peak_20581	chrX	52261771	52261965	+	42	NA	Intergenic	NA	62028	LOC100129860								
SKNO1_1_633_R1_peak_7452	chr16	46972355	46972740	+	42	NA	intron (DNAJA2, intron 1 of 8)	NA	1167	DNAJA2								
SKNO1_1_633_R1_peak_14192	chr3	101942496	101942671	+	42	NA	intron (LOC152225, intron 1 of 3)	NA	1724	LOC152225								
SKNO1_1_633_R1_peak_15672	chr5	10527639	10527791	+	42	NA	Intergenic	NA	-18521	LOC389273								
SKNO1_1_633_R1_peak_5857	chr14	35285508	35285718	+	42	NA	intron (PSMA6, intron 1 of 6)	NA	-6704	PSMA6								
SKNO1_1_633_R1_peak_20767	chrX	136760060	136760310	+	42	NA	intron (ARHGEF6, intron 2 of 21)	NA	21026	ARHGEF6								
SKNO1_1_633_R1_peak_17409	chr6	107957242	107957414	+	42	NA	intron (SEC63, intron 1 of 20)	NA	950	SEC63								
SKNO1_1_633_R1_peak_16528	chr5	172322178	172322372	+	42	NA	Intergenic	NA	-38484	UBTD2								
SKNO1_1_633_R1_peak_9471	chr19	2621879	2622033	+	42	NA	intron (GNG7, intron 2 of 4)	NA	-8759	MIR7850								
SKNO1_1_633_R1_peak_17998	chr7	24980317	24980509	+	42	NA	promoter-TSS (OSBPL3)	NA	-87792	OSBPL3								
SKNO1_1_633_R1_peak_19722	chr9	38069743	38069923	+	42	NA	promoter-TSS (SHB)	NA	-620	SHB								
SKNO1_1_633_R1_peak_13564	chr3	9650230	9650408	+	42	NA	intron (MTMR14, intron 1 of 17)	NA	886	MTMR14								
SKNO1_1_633_R1_peak_7928	chr17	2786326	2786496	+	42	NA	intron (RAP1GAP2, intron 1 of 24)	NA	-10027	RAP1GAP2								
SKNO1_1_633_R1_peak_15688	chr5	14181368	14181527	+	42	NA	intron (TRIO, intron 1 of 56)	NA	-129916	TRIO								
SKNO1_1_633_R1_peak_19667	chr9	35109226	35109444	+	42	NA	intron (FAM214B, intron 1 of 8)	NA	-6140	STOML2								
SKNO1_1_633_R1_peak_2494	chr10	68074722	68074993	+	42	NA	exon (HERC4, exon 1 of 25)	NA	489	HERC4								
SKNO1_1_633_R1_peak_11584	chr2	159250148	159250300	+	42	NA	intron (WDSUB1, intron 9 of 10)	NA	36569	WDSUB1								
SKNO1_1_633_R1_peak_7063	chr15	90818276	90818525	+	42	NA	Intergenic	NA	-54483	FURIN								
SKNO1_1_633_R1_peak_12129	chr2	239401933	239402185	+	42	NA	intron (LOC101928111, intron 1 of 1)	NA	623	LOC101928111								
SKNO1_1_633_R1_peak_14430	chr3	138950211	138950428	+	42	NA	exon (C3orf72, exon 3 of 3)	NA	3085	C3orf72								
SKNO1_1_633_R1_peak_20421	chrUn_KI270519v1	68887	69049	+	42	NA	NA	NA	NA	NA								
SKNO1_1_633_R1_peak_19432	chr8	142739783	142739951	+	42	NA	Intergenic	NA	2544	SLURP1								
SKNO1_1_633_R1_peak_4027	chr11	128704518	128704750	+	42	NA	intron (FLI1, intron 1 of 9)	NA	-8611	SENCR								
SKNO1_1_633_R1_peak_11892	chr2	207073958	207074359	+	42	NA	TTS (KLF7)	NA	35862	MIR2355								
SKNO1_1_633_R1_peak_6610	chr15	45637683	45637846	+	42	NA	intron (SQRDL, intron 1 of 9)	NA	6616	SQRDL								
SKNO1_1_633_R1_peak_18390	chr7	100570364	100570554	+	42	NA	Intergenic	NA	3346	SAP25								
SKNO1_1_633_R1_peak_13687	chr3	20185934	20186111	+	42	NA	promoter-TSS (SGOL1)	NA	-47	SGOL1								
SKNO1_1_633_R1_peak_9412	chr19	1028130	1028295	+	42	NA	intron (CNN2, intron 1 of 6)	NA	1913	CNN2								
SKNO1_1_633_R1_peak_7219	chr16	2673481	2673633	+	42	NA	promoter-TSS (ERVK13-1)	NA	-118	ERVK13-1								
SKNO1_1_633_R1_peak_17492	chr6	125803185	125803370	+	42	NA	intron (NCOA7, intron 3 of 17)	NA	12514	NCOA7								
SKNO1_1_633_R1_peak_12332	chr20	20710862	20711070	+	42	NA	intron (RALGAPA2, intron 1 of 39)	NA	1672	RALGAPA2								
SKNO1_1_633_R1_peak_14367	chr3	129578036	129578206	+	42	NA	intron (PLXND1, intron 9 of 35)	NA	28618	PLXND1								
SKNO1_1_633_R1_peak_14797	chr3	194880096	194880261	+	42	NA	Intergenic	NA	171757	AC090505.6								
SKNO1_1_633_R1_peak_1940	chr1	232667490	232667676	+	42	NA	Intergenic	NA	-58690	SIPA1L2								
SKNO1_1_633_R1_peak_7646	chr16	70737482	70737674	+	42	NA	intron (VAC14, intron 13 of 18)	NA	-17482	VAC14-AS1								
SKNO1_1_633_R1_peak_10393	chr19	49911482	49911634	+	42	NA	intron (NUP62, intron 1 of 1)	NA	-17144	ATF5								
SKNO1_1_633_R1_peak_2698	chr10	88879956	88880163	+	42	NA	promoter-TSS (STAMBPL1)	NA	-13129	STAMBPL1								
SKNO1_1_633_R1_peak_7927	chr17	2401061	2401227	+	42	NA	promoter-TSS (MNT)	NA	-180	MNT								
SKNO1_1_633_R1_peak_4162	chr12	6367810	6367969	+	42	NA	intron (SCNN1A, intron 2 of 12)	NA	9468	SCNN1A								
SKNO1_1_633_R1_peak_15484	chr4	110198585	110198817	+	42	NA	promoter-TSS (ELOVL6)	NA	-86	ELOVL6								
SKNO1_1_633_R1_peak_15475	chr4	107805177	107805329	+	42	NA	intron (LOC102724049, intron 2 of 4)	NA	42118	LOC102724049								
SKNO1_1_633_R1_peak_16752	chr6	10430112	10430304	+	42	NA	exon (LINC00518, exon 3 of 3)	NA	4614	LINC00518								
SKNO1_1_633_R1_peak_7380	chr16	28950579	28950741	+	42	NA	promoter-TSS (NFATC2IP)	NA	-337	NFATC2IP								
SKNO1_1_633_R1_peak_2155	chr10	6202708	6202918	+	42	NA	promoter-TSS (PFKFB3)	NA	-50551	MIR3155B								
SKNO1_1_633_R1_peak_3047	chr11	537389	537554	+	42	NA	promoter-TSS (LRRC56)	NA	749	LRRC56								
SKNO1_1_633_R1_peak_12795	chr21	15065050	15065286	+	42	NA	promoter-TSS (NRIP1)	NA	-73564	NRIP1								
SKNO1_1_633_R1_peak_20653	chrX	72243590	72243745	+	42	NA	intron (PIN4, intron 3 of 3)	NA	-4659	ERCC6L								
SKNO1_1_633_R1_peak_13694	chr3	23617110	23617262	+	42	NA	Intergenic	NA	-188707	UBE2E1								
SKNO1_1_633_R1_peak_18380	chr7	100335841	100336027	+	42	NA	promoter-TSS (STAG3L5P)	NA	-131	STAG3L5P-PVRIG2P-PILRB								
SKNO1_1_633_R1_peak_17488	chr6	125392733	125392943	+	42	NA	Intergenic	NA	-18594	LOC102723341								
SKNO1_1_633_R1_peak_11532	chr2	141557438	141557624	+	42	NA	intron (LRP1B, intron 2 of 90)	NA	574170	LRP1B								
SKNO1_1_633_R1_peak_5386	chr13	38365796	38365951	+	42	NA	Intergenic	NA	16102	UFM1								
SKNO1_1_633_R1_peak_3923	chr11	119168799	119169140	+	42	NA	promoter-TSS (NLRX1)	NA	256	NLRX1								
SKNO1_1_633_R1_peak_8930	chr17	81460851	81461023	+	42	NA	exon (BAHCC1, exon 25 of 27)	NA	-9749	MIR3186								
SKNO1_1_633_R1_peak_17930	chr7	9977917	9978072	+	42	NA	Intergenic	NA	343724	PER4								
SKNO1_1_633_R1_peak_17759	chr6	159039317	159039502	+	42	NA	intron (TAGAP, intron 7 of 7)	NA	5743	TAGAP								
SKNO1_1_633_R1_peak_10877	chr2	41645076	41645259	+	42	NA	Intergenic	NA	-232388	AC104654.1								
SKNO1_1_633_R1_peak_20376	chr9	136659274	136659448	+	42	NA	exon (EGFL7, exon 1 of 10)	NA	1071	LOC101928612								
SKNO1_1_633_R1_peak_15730	chr5	33319960	33320112	+	42	NA	Intergenic	NA	-120740	TARS								
SKNO1_1_633_R1_peak_20544	chrX	44872879	44873046	+	42	NA	promoter-TSS (KDM6A)	NA	-218	KDM6A								
SKNO1_1_633_R1_peak_7208	chr16	2009802	2009965	+	42	NA	promoter-TSS (ZNF598)	NA	-62	ZNF598								
SKNO1_1_633_R1_peak_2694	chr10	88332715	88332874	+	42	NA	intron (RNLS, intron 3 of 4)	NA	66534	LOC101929727								
SKNO1_1_633_R1_peak_1426	chr1	165828127	165828449	+	42	NA	intron (UCK2, intron 1 of 6)	NA	793	UCK2								
SKNO1_1_633_R1_peak_8238	chr17	40560260	40560611	+	42	NA	intron (CCR7, intron 1 of 2)	NA	5049	CCR7								
SKNO1_1_633_R1_peak_7245	chr16	3577356	3577508	+	42	NA	promoter-TSS (NLRC3)	NA	-41	NLRC3								
SKNO1_1_633_R1_peak_11529	chr2	138744962	138745131	+	42	NA	intron (NXPH2, intron 1 of 1)	NA	35195	NXPH2								
SKNO1_1_633_R1_peak_11976	chr2	219206682	219207035	+	42	NA	promoter-TSS (ZFAND2B)	NA	74	ZFAND2B								
SKNO1_1_633_R1_peak_15403	chr4	87007425	87007601	+	42	NA	intron (AFF1, intron 1 of 19)	NA	-13260	AFF1								
SKNO1_1_633_R1_peak_926	chr1	93317310	93317515	+	42	NA	intron (LOC100131564, intron 8 of 8)	NA	28399	LOC100131564								
SKNO1_1_633_R1_peak_3617	chr11	71452345	71452517	+	42	NA	promoter-TSS (NADSYN1)	NA	-740	NADSYN1								
SKNO1_1_633_R1_peak_6910	chr15	75699584	75699737	+	42	NA	intron (CSPG4, intron 1 of 9)	NA	13188	CSPG4								
SKNO1_1_633_R1_peak_5253	chr13	22114703	22114868	+	42	NA	Intergenic	NA	-95500	LINC00540								
SKNO1_1_633_R1_peak_8402	chr17	49390612	49390868	+	42	NA	Intergenic	NA	24165	PHB								
SKNO1_1_633_R1_peak_18236	chr7	74093009	74093276	+	42	NA	promoter-TSS (LIMK1)	NA	9365	LIMK1								
SKNO1_1_633_R1_peak_16448	chr5	157563922	157564114	+	42	NA	intron (ADAM19, intron 3 of 21)	NA	11805	ADAM19								
SKNO1_1_633_R1_peak_2389	chr10	43287386	43287554	+	42	NA	Intergenic	NA	-20551	RASGEF1A								
SKNO1_1_633_R1_peak_18270	chr7	75914990	75915168	+	42	NA	promoter-TSS (MIR4651)	NA	-23	POR								
SKNO1_1_633_R1_peak_7285	chr16	11195084	11195241	+	42	NA	Intergenic	NA	61020	SOCS1								
SKNO1_1_633_R1_peak_7613	chr16	69186855	69187132	+	42	NA	promoter-TSS (SNTB2)	NA	-48724	SNTB2								
SKNO1_1_633_R1_peak_19708	chr9	37071432	37071587	+	42	NA	Intergenic	NA	-8387	LOC100506710								
SKNO1_1_633_R1_peak_18956	chr8	59319746	59319921	+	42	NA	Intergenic	NA	199896	LOC100505501								
SKNO1_1_633_R1_peak_8660	chr17	72726990	72727242	+	42	NA	intron (SLC39A11, intron 7 of 8)	NA	-86644	LINC00511								
SKNO1_1_633_R1_peak_4077	chr12	643756	644062	+	42	NA	intron (NINJ2, intron 1 of 3)	NA	19680	NINJ2								
SKNO1_1_633_R1_peak_19136	chr8	102806900	102807074	+	42	NA	Intergenic	NA	57182	AZIN1								
SKNO1_1_633_R1_peak_6194	chr14	86442226	86442381	+	42	NA	Intergenic	NA	-380753	LOC102724380								
SKNO1_1_633_R1_peak_4310	chr12	16347588	16347749	+	42	NA	promoter-TSS (MGST1)	NA	-5749	MGST1								
SKNO1_1_633_R1_peak_2706	chr10	89701383	89701578	+	42	NA	promoter-TSS (KIF20B)	NA	-110	KIF20B								
SKNO1_1_633_R1_peak_15470	chr4	103019546	103019798	+	42	NA	promoter-TSS (SLC9B1)	NA	67	SLC9B1								
SKNO1_1_633_R1_peak_8161	chr17	35871548	35871703	+	42	NA	exon (CCL5, exon 3 of 3)	NA	-2734	C17orf66								
