PeakID (cmd=annotatePeaks.pl SKNO1_1_230_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_230_R1_peak_21472	chr3	184261260	184261712	+	45	NA	promoter-TSS (CAMK2N2)	NA	-23	CAMK2N2								
SKNO1_1_230_R1_peak_17086	chr2	176140392	176140676	+	45	NA	intron (HOXD3, intron 1 of 2)	NA	-3436	HOXD-AS2								
SKNO1_1_230_R1_peak_13164	chr17	81941855	81942225	+	45	NA	intron (MYADML2, intron 2 of 2)	NA	-4774	PYCR1								
SKNO1_1_230_R1_peak_3549	chr10	50623506	50623998	+	45	NA	exon (SGMS1, exon 1 of 8)	NA	-116184	ASAH2B								
SKNO1_1_230_R1_peak_9221	chr14	104800136	104800531	+	45	NA	promoter-TSS (ZBTB42)	NA	-263	ZBTB42								
SKNO1_1_230_R1_peak_27451	chr8	23528797	23528995	+	45	NA	promoter-TSS (SLC25A37)	NA	46	SLC25A37								
SKNO1_1_230_R1_peak_14162	chr19	8321249	8321578	+	45	NA	promoter-TSS (RPS28)	NA	-87	RPS28								
SKNO1_1_230_R1_peak_17494	chr2	223957298	223957563	+	45	NA	promoter-TSS (MRPL44)	NA	26	MRPL44								
SKNO1_1_230_R1_peak_3960	chr10	93150495	93150757	+	45	NA	Intergenic	NA	76736	CYP26A1								
SKNO1_1_230_R1_peak_25128	chr6	41768871	41769144	+	45	NA	Intergenic	NA	10898	FRS3								
SKNO1_1_230_R1_peak_30382	chrX	130084046	130084321	+	45	NA	intron (ELF4, intron 1 of 8)	NA	26530	ELF4								
SKNO1_1_230_R1_peak_9192	chr14	103523033	103523346	+	45	NA	promoter-TSS (CKB)	NA	-330	CKB								
SKNO1_1_230_R1_peak_18157	chr20	33685285	33685520	+	45	NA	intron (E2F1, intron 1 of 6)	NA	1002	E2F1								
SKNO1_1_230_R1_peak_30196	chrX	71067920	71068313	+	45	NA	intron (SNX12, intron 1 of 2)	NA	332	SNX12								
SKNO1_1_230_R1_peak_10163	chr15	89243803	89244109	+	45	NA	promoter-TSS (FANCI)	NA	-7	FANCI								
SKNO1_1_230_R1_peak_25004	chr6	35342308	35342544	+	45	NA	promoter-TSS (PPARD)	NA	-132	PPARD								
SKNO1_1_230_R1_peak_329	chr1	15849465	15849663	+	45	NA	intron (SPEN, intron 1 of 14)	NA	-1417	FLJ37453								
SKNO1_1_230_R1_peak_12658	chr17	72540307	72540552	+	45	NA	intron (LINC00673, intron 1 of 3)	NA	52375	LINC00673								
SKNO1_1_230_R1_peak_5552	chr11	86450122	86450416	+	45	NA	intron (ME3, intron 10 of 10)	NA	75533	CCDC81								
SKNO1_1_230_R1_peak_15731	chr2	23926613	23926896	+	45	NA	promoter-TSS (UBXN2A)	NA	312	ATAD2B								
SKNO1_1_230_R1_peak_26821	chr7	99466082	99466313	+	45	NA	promoter-TSS (ATP5J2-PTCD1)	NA	4	ATP5J2								
SKNO1_1_230_R1_peak_20205	chr3	37223076	37223439	+	45	NA	Intergenic	NA	-20023	GOLGA4								
SKNO1_1_230_R1_peak_5194	chr11	66069480	66069777	+	45	NA	promoter-TSS (PACS1)	NA	-725	PACS1								
SKNO1_1_230_R1_peak_29043	chr9	97906294	97906654	+	45	NA	intron (C9orf156, intron 5 of 5)	NA	-12722	LOC101928360								
SKNO1_1_230_R1_peak_3295	chr10	22340525	22340746	+	45	NA	Intergenic	NA	-4810	SPAG6								
SKNO1_1_230_R1_peak_18035	chr20	23050727	23050925	+	45	NA	Intergenic	NA	-1162	THBD								
SKNO1_1_230_R1_peak_2692	chr1	222772223	222772423	+	45	NA	Intergenic	NA	34337	FAM177B								
SKNO1_1_230_R1_peak_20242	chr3	39255631	39255864	+	45	NA	intron (LOC102724104, intron 1 of 2)	NA	-2649	LOC102724104								
SKNO1_1_230_R1_peak_8549	chr14	50533108	50533347	+	45	NA	promoter-TSS (MAP4K5)	NA	-569	MAP4K5								
SKNO1_1_230_R1_peak_11102	chr16	70490419	70490675	+	45	NA	intron (COG4, intron 10 of 16)	NA	33007	COG4								
SKNO1_1_230_R1_peak_940	chr1	43530840	43531108	+	45	NA	promoter-TSS (PTPRF)	NA	114	PTPRF								
SKNO1_1_230_R1_peak_8679	chr14	64654411	64654614	+	45	NA	Intergenic	NA	49738	LOC101927856								
SKNO1_1_230_R1_peak_19021	chr21	45554814	45555060	+	45	NA	Intergenic	NA	-12466	SLC19A1								
SKNO1_1_230_R1_peak_18501	chr20	58890820	58891222	+	45	NA	promoter-TSS (GNAS)	NA	-2189	LOC101927932								
SKNO1_1_230_R1_peak_17731	chr2	241564634	241564890	+	45	NA	intron (BOK, intron 3 of 4)	NA	5468	BOK								
SKNO1_1_230_R1_peak_17556	chr2	230891553	230891751	+	45	NA	intron (AC012507.3, intron 1 of 3)	NA	5106	AC012507.3								
SKNO1_1_230_R1_peak_13171	chr17	82023513	82023760	+	45	NA	promoter-TSS (STRA13)	NA	313	LRRC45								
SKNO1_1_230_R1_peak_14148	chr19	7925734	7926141	+	45	NA	TTS (TIMM44)	NA	229	CTXN1								
SKNO1_1_230_R1_peak_27573	chr8	38232070	38232448	+	45	NA	intron (DDHD2, intron 1 of 17)	NA	916	DDHD2								
SKNO1_1_230_R1_peak_15343	chr19	51375985	51376185	+	45	NA	Intergenic	NA	-3379	NKG7								
SKNO1_1_230_R1_peak_2055	chr1	161531192	161531390	+	45	NA	promoter-TSS (TRNAL6)	NA	178	TRNAG8								
SKNO1_1_230_R1_peak_16542	chr2	105398945	105399257	+	45	NA	promoter-TSS (FHL2)	NA	0	FHL2								
SKNO1_1_230_R1_peak_12568	chr17	64662186	64662458	+	45	NA	promoter-TSS (SMURF2)	NA	-54	SMURF2								
SKNO1_1_230_R1_peak_8009	chr13	71867160	71867410	+	45	NA	promoter-TSS (DACH1)	NA	-93	DACH1								
SKNO1_1_230_R1_peak_12061	chr17	40647451	40647713	+	45	NA	intron (SMARCE1, intron 1 of 10)	NA	269	SMARCE1								
SKNO1_1_230_R1_peak_8103	chr13	94549447	94549767	+	45	NA	TTS (TRNAF6)	NA	115	TRNAF6								
SKNO1_1_230_R1_peak_20890	chr3	113745149	113745450	+	45	NA	intron (NAA50, intron 1 of 4)	NA	950	NAA50								
SKNO1_1_230_R1_peak_23672	chr5	122942640	122942874	+	45	NA	intron (SNX24, intron 2 of 6)	NA	93973	PPIC								
SKNO1_1_230_R1_peak_14428	chr19	14090542	14090800	+	45	NA	promoter-TSS (SAMD1)	NA	-251	SAMD1								
SKNO1_1_230_R1_peak_2332	chr1	197902526	197902984	+	45	NA	exon (C1orf53, exon 1 of 3)	NA	203	C1orf53								
SKNO1_1_230_R1_peak_28323	chr8	142480277	142480551	+	45	NA	intron (BAI1, intron 8 of 29)	NA	16215	BAI1								
SKNO1_1_230_R1_peak_20544	chr3	51995767	51996027	+	45	NA	promoter-TSS (RPL29)	NA	45	RPL29								
SKNO1_1_230_R1_peak_28640	chr9	33153724	33153973	+	45	NA	intron (B4GALT1, intron 1 of 4)	NA	-13100	RP11-326F20.5								
SKNO1_1_230_R1_peak_14578	chr19	17718681	17719034	+	45	NA	promoter-TSS (MAP1S)	NA	-637	MAP1S								
SKNO1_1_230_R1_peak_12880	chr17	77388600	77388811	+	45	NA	intron (SEPT9, intron 1 of 10)	NA	8349	MIR4316								
SKNO1_1_230_R1_peak_17347	chr2	208254207	208254673	+	45	NA	promoter-TSS (IDH1)	NA	18	IDH1								
SKNO1_1_230_R1_peak_1361	chr1	90851412	90851790	+	45	NA	Intergenic	NA	-15440	LOC149351								
SKNO1_1_230_R1_peak_2086	chr1	166839815	166840226	+	45	NA	intron (POGK, intron 1 of 5)	NA	576	POGK								
SKNO1_1_230_R1_peak_7889	chr13	48001228	48001427	+	45	NA	promoter-TSS (LOC101929410)	NA	-1	SUCLA2								
SKNO1_1_230_R1_peak_18284	chr20	43666930	43667158	+	45	NA	promoter-TSS (MYBL2)	NA	25	MYBL2								
SKNO1_1_230_R1_peak_16851	chr2	142185957	142186155	+	45	NA	Intergenic	NA	-54355	LRP1B								
SKNO1_1_230_R1_peak_2580	chr1	208223001	208223312	+	45	NA	intron (PLXNA2, intron 1 of 32)	NA	20975	PLXNA2								
SKNO1_1_230_R1_peak_12159	chr17	43946498	43946703	+	45	NA	Intergenic	NA	-4135	PPY								
SKNO1_1_230_R1_peak_18814	chr21	34890596	34890839	+	45	NA	promoter-TSS (RUNX1)	NA	7061	LOC101928240								
SKNO1_1_230_R1_peak_25723	chr6	139029557	139029876	+	45	NA	intron (ABRACL, intron 1 of 2)	NA	1034	ABRACL								
SKNO1_1_230_R1_peak_11452	chr16	89168858	89169139	+	45	NA	exon (RP11-46C24.3, exon 3 of 3)	NA	2615	RP11-46C24.3								
SKNO1_1_230_R1_peak_4791	chr11	46363374	46363692	+	45	NA	promoter-TSS (DGKZ)	NA	-12869	MIR4688								
SKNO1_1_230_R1_peak_19003	chr21	45074119	45074462	+	45	NA	promoter-TSS (ADARB1)	NA	-288	ADARB1								
SKNO1_1_230_R1_peak_10987	chr16	66696791	66696999	+	45	NA	promoter-TSS (CMTM4)	NA	-188	CMTM4								
SKNO1_1_230_R1_peak_20751	chr3	75435715	75435914	+	45	NA	promoter-TSS (FAM86DP)	NA	538	LOC102724914								
SKNO1_1_230_R1_peak_25927	chr6	158853290	158853595	+	45	NA	intron (OSTCP1, intron 2 of 2)	NA	4190	OSTCP1								
SKNO1_1_230_R1_peak_25260	chr6	51273184	51273488	+	45	NA	Intergenic	NA	-348507	LOC101927082								
SKNO1_1_230_R1_peak_20331	chr3	45414719	45415170	+	45	NA	intron (LARS2, intron 4 of 21)	NA	26361	LARS2								
SKNO1_1_230_R1_peak_486	chr1	24733369	24733567	+	45	NA	Intergenic	NA	-11801	CLIC4								
SKNO1_1_230_R1_peak_12288	chr17	48484918	48485116	+	45	NA	Intergenic	NA	40184	LOC101927166								
SKNO1_1_230_R1_peak_26578	chr7	66591657	66591855	+	45	NA	Intergenic	NA	-13245	LOC493754								
SKNO1_1_230_R1_peak_23865	chr5	138668643	138668841	+	45	NA	Intergenic	NA	-93113	HSPA9								
SKNO1_1_230_R1_peak_15281	chr19	49591100	49591475	+	45	NA	promoter-TSS (PRR12)	NA	-368	PRR12								
SKNO1_1_230_R1_peak_26119	chr7	4683275	4683551	+	45	NA	intron (FOXK1, intron 1 of 8)	NA	1114	FOXK1								
SKNO1_1_230_R1_peak_15460	chr19	55640053	55640284	+	45	NA	promoter-TSS (ZNF580)	NA	-1929	ZNF580								
SKNO1_1_230_R1_peak_8074	chr13	80341754	80342004	+	45	NA	promoter-TSS (SPRY2)	NA	-928	SPRY2								
SKNO1_1_230_R1_peak_16631	chr2	112795939	112796179	+	45	NA	Intergenic	NA	-10665	IL1A								
SKNO1_1_230_R1_peak_12211	chr17	45293544	45293742	+	45	NA	intron (MAP3K14, intron 1 of 15)	NA	23405	MAP3K14								
SKNO1_1_230_R1_peak_8968	chr14	88563091	88563328	+	45	NA	promoter-TSS (ZC3H14)	NA	146	ZC3H14								
SKNO1_1_230_R1_peak_464	chr1	23778253	23778496	+	45	NA	promoter-TSS (PITHD1)	NA	-12	PITHD1								
SKNO1_1_230_R1_peak_28220	chr8	133569598	133570067	+	45	NA	intron (ST3GAL1, intron 1 of 7)	NA	-80093	ST3GAL1								
SKNO1_1_230_R1_peak_29085	chr9	99906620	99906937	+	45	NA	promoter-TSS (RP11-60I3.5)	NA	145	STX17								
SKNO1_1_230_R1_peak_168	chr1	6625178	6625691	+	45	NA	intron (THAP3, intron 2 of 5)	NA	284	THAP3								
SKNO1_1_230_R1_peak_15153	chr19	46716940	46717333	+	45	NA	promoter-TSS (PRKD2)	NA	-9	PRKD2								
SKNO1_1_230_R1_peak_2981	chr1	245179768	245180026	+	45	NA	intron (KIF26B, intron 2 of 14)	NA	24912	KIF26B								
SKNO1_1_230_R1_peak_24248	chr5	175691152	175691375	+	45	NA	exon (HRH2, exon 3 of 4)	NA	33419	HRH2								
SKNO1_1_230_R1_peak_5013	chr11	63813246	63813457	+	45	NA	promoter-TSS (C11orf84)	NA	-23	C11orf84								
SKNO1_1_230_R1_peak_23208	chr5	56155184	56155392	+	45	NA	intron (ANKRD55, intron 2 of 7)	NA	31143	LOC101928419								
SKNO1_1_230_R1_peak_1942	chr1	156582557	156582806	+	45	NA	intron (TTC24, intron 3 of 10)	NA	2954	TTC24								
SKNO1_1_230_R1_peak_14445	chr19	14406070	14406476	+	45	NA	intron (CD97, intron 14 of 19)	NA	6920	DDX39A								
SKNO1_1_230_R1_peak_28573	chr9	19464604	19465021	+	45	NA	Intergenic	NA	-1423	LOC392288								
SKNO1_1_230_R1_peak_2510	chr1	206117470	206117741	+	45	NA	promoter-TSS (AVPR1B)	NA	-557	AVPR1B								
SKNO1_1_230_R1_peak_25387	chr6	84034014	84034285	+	45	NA	intron (MRAP2, intron 1 of 3)	NA	981	MRAP2								
SKNO1_1_230_R1_peak_16693	chr2	121075094	121075369	+	45	NA	Intergenic	NA	209965	TFCP2L1								
SKNO1_1_230_R1_peak_10194	chr15	90231131	90231329	+	45	NA	intron (CIB1, intron 4 of 6)	NA	2817	CIB1								
SKNO1_1_230_R1_peak_11006	chr16	67159654	67159980	+	45	NA	promoter-TSS (TRADD)	NA	92	TRADD								
SKNO1_1_230_R1_peak_10923	chr16	57472739	57472937	+	45	NA	TTS (POLR2C)	NA	6961	DOK4								
SKNO1_1_230_R1_peak_3589	chr10	62681362	62681755	+	45	NA	Intergenic	NA	-123198	ADO								
SKNO1_1_230_R1_peak_29098	chr9	104094220	104094572	+	45	NA	promoter-TSS (SMC2)	NA	136	SMC2								
SKNO1_1_230_R1_peak_7318	chr12	121626181	121626584	+	45	NA	promoter-TSS (ORAI1)	NA	-168	ORAI1								
SKNO1_1_230_R1_peak_26597	chr7	67918193	67918391	+	45	NA	Intergenic	NA	-106199	LOC102723427								
SKNO1_1_230_R1_peak_17538	chr2	230326785	230326983	+	45	NA	promoter-TSS (SP140L)	NA	-309	SP140L								
SKNO1_1_230_R1_peak_29503	chr9	130144091	130144303	+	45	NA	promoter-TSS (FLJ46836)	NA	22	FLJ46836								
SKNO1_1_230_R1_peak_29743	chr9	136742113	136742483	+	45	NA	intron (LCN10, intron 1 of 5)	NA	661	LCN10								
SKNO1_1_230_R1_peak_25167	chr6	42979010	42979336	+	45	NA	promoter-TSS (PEX6)	NA	70	PEX6								
SKNO1_1_230_R1_peak_11445	chr16	89052938	89053289	+	45	NA	Intergenic	NA	-40696	ACSF3								
SKNO1_1_230_R1_peak_5531	chr11	84721360	84721596	+	45	NA	intron (DLG2, intron 6 of 27)	NA	-448187	DLG2								
SKNO1_1_230_R1_peak_28935	chr9	89426438	89426929	+	44	NA	intron (SEMA4D, intron 2 of 20)	NA	52905	SEMA4D								
SKNO1_1_230_R1_peak_25596	chr6	127386230	127386428	+	44	NA	Intergenic	NA	-43922	ECHDC1								
SKNO1_1_230_R1_peak_18896	chr21	39445639	39445879	+	44	NA	promoter-TSS (LCA5L)	NA	20	LCA5L								
SKNO1_1_230_R1_peak_10537	chr16	10329544	10329804	+	44	NA	Intergenic	NA	-56381	ATF7IP2								
SKNO1_1_230_R1_peak_29916	chrX	13734190	13734399	+	44	NA	promoter-TSS (OFD1)	NA	341	TRAPPC2								
SKNO1_1_230_R1_peak_24606	chr6	14682247	14682492	+	44	NA	Intergenic	NA	20916	LOC102724463								
SKNO1_1_230_R1_peak_9526	chr15	43792200	43792398	+	44	NA	promoter-TSS (SERF2)	NA	323	SERF2								
SKNO1_1_230_R1_peak_24945	chr6	33313585	33314112	+	44	NA	TTS (ZBTB22)	NA	539	TAPBP								
SKNO1_1_230_R1_peak_28569	chr9	19230912	19231186	+	44	NA	intron (DENND4C, intron 1 of 31)	NA	284	DENND4C								
SKNO1_1_230_R1_peak_5054	chr11	64271368	64271641	+	44	NA	intron (BAD, intron 3 of 3)	NA	13200	BAD								
SKNO1_1_230_R1_peak_23882	chr5	139443865	139444073	+	44	NA	intron (DNAJC18, intron 1 of 9)	NA	-4444	DNAJC18								
SKNO1_1_230_R1_peak_15680	chr2	15941593	15942105	+	44	NA	promoter-TSS (MYCNOS)	NA	-126	MYCNOS								
SKNO1_1_230_R1_peak_19969	chr3	13046418	13046616	+	44	NA	intron (IQSEC1, intron 1 of 13)	NA	-79057	IQSEC1								
SKNO1_1_230_R1_peak_24520	chr6	7238960	7239219	+	44	NA	intron (RREB1, intron 10 of 11)	NA	74219	SSR1								
SKNO1_1_230_R1_peak_5215	chr11	66408507	66408748	+	44	NA	promoter-TSS (LOC100505504)	NA	-662	LOC100505504								
SKNO1_1_230_R1_peak_23298	chr5	65722102	65722305	+	44	NA	promoter-TSS (NLN)	NA	618	SGTB								
SKNO1_1_230_R1_peak_15831	chr2	28393524	28393749	+	44	NA	promoter-TSS (FOSL2)	NA	799	FOSL2								
SKNO1_1_230_R1_peak_29445	chr9	128552306	128553063	+	44	NA	exon (SPTAN1, exon 1 of 56)	NA	120	SPTAN1								
SKNO1_1_230_R1_peak_24771	chr6	27866542	27866942	+	44	NA	TTS (HIST1H1B)	NA	839	HIST1H1B								
SKNO1_1_230_R1_peak_24937	chr6	33208389	33208944	+	44	NA	TTS (MIR219-1)	NA	157	RING1								
SKNO1_1_230_R1_peak_2855	chr1	232630588	232630804	+	44	NA	promoter-TSS (SIPA1L2)	NA	-56468	SIPA1L2								
SKNO1_1_230_R1_peak_17974	chr20	17843247	17843447	+	44	NA	Intergenic	NA	119599	SNORD17								
SKNO1_1_230_R1_peak_28443	chr8	144343210	144343408	+	44	NA	Intergenic	NA	-7028	SCRT1								
SKNO1_1_230_R1_peak_21091	chr3	130746841	130747072	+	44	NA	promoter-TSS (PIK3R4)	NA	-104	PIK3R4								
SKNO1_1_230_R1_peak_4030	chr10	97649080	97649278	+	44	NA	intron (PI4K2A, intron 1 of 8)	NA	8493	PI4K2A								
SKNO1_1_230_R1_peak_26419	chr7	37952302	37952532	+	44	NA	TTS (EPDR1)	NA	31856	EPDR1								
SKNO1_1_230_R1_peak_2606	chr1	211578873	211579336	+	44	NA	promoter-TSS (SLC30A1)	NA	-347	SLC30A1								
SKNO1_1_230_R1_peak_7359	chr12	122896046	122896273	+	44	NA	promoter-TSS (VPS37B)	NA	-143	VPS37B								
SKNO1_1_230_R1_peak_296	chr1	12175190	12175455	+	44	NA	intron (TNFRSF1B, intron 1 of 9)	NA	8312	MIR7846								
SKNO1_1_230_R1_peak_16456	chr2	98549221	98549452	+	44	NA	intron (INPP4A, intron 14 of 25)	NA	30372	INPP4A								
SKNO1_1_230_R1_peak_26915	chr7	104207793	104208126	+	44	NA	promoter-TSS (ORC5)	NA	88	ORC5								
SKNO1_1_230_R1_peak_20987	chr3	127224181	127224430	+	44	NA	Intergenic	NA	31174	C3orf56								
SKNO1_1_230_R1_peak_9325	chr15	22979147	22979458	+	44	NA	intron (CYFIP1, intron 1 of 31)	NA	1095	CYFIP1								
SKNO1_1_230_R1_peak_1548	chr1	111222883	111223102	+	44	NA	Intergenic	NA	-6719	CHI3L2								
SKNO1_1_230_R1_peak_1841	chr1	154478633	154478862	+	44	NA	TTS (SHE)	NA	23296	SHE								
SKNO1_1_230_R1_peak_1710	chr1	147600294	147600709	+	44	NA	intron (BCL9, intron 1 of 9)	NA	59100	BCL9								
SKNO1_1_230_R1_peak_6325	chr12	24308004	24308211	+	44	NA	intron (SOX5, intron 3 of 17)	NA	84820	RP11-778H2.1								
SKNO1_1_230_R1_peak_21007	chr3	127903729	127903944	+	44	NA	Intergenic	NA	-12044	KBTBD12								
SKNO1_1_230_R1_peak_7744	chr13	33205823	33206149	+	44	NA	promoter-TSS (STARD13)	NA	64	STARD13								
SKNO1_1_230_R1_peak_439	chr1	22174888	22175122	+	44	NA	Intergenic	NA	-31979	WNT4								
SKNO1_1_230_R1_peak_14197	chr19	9435438	9435641	+	44	NA	promoter-TSS (ZNF266)	NA	2	ZNF266								
SKNO1_1_230_R1_peak_17724	chr2	241272781	241273018	+	44	NA	promoter-TSS (HDLBP)	NA	5297	LOC101927509								
SKNO1_1_230_R1_peak_961	chr1	44412422	44412620	+	44	NA	exon (RNF220, exon 2 of 15)	NA	-57251	ERI3								
SKNO1_1_230_R1_peak_17206	chr2	191678806	191679004	+	44	NA	intron (NABP1, intron 1 of 5)	NA	770	NABP1								
SKNO1_1_230_R1_peak_17982	chr20	18056283	18056574	+	44	NA	intron (OVOL2, intron 1 of 2)	NA	1449	OVOL2								
SKNO1_1_230_R1_peak_3923	chr10	89129779	89130066	+	44	NA	Intergenic	NA	-66511	MIR4679-2								
SKNO1_1_230_R1_peak_9193	chr14	103546829	103547049	+	44	NA	Intergenic	NA	15875	BAG5								
SKNO1_1_230_R1_peak_14472	chr19	15291413	15291661	+	44	NA	Intergenic	NA	-11086	BRD4								
SKNO1_1_230_R1_peak_13665	chr18	59899706	59900179	+	44	NA	promoter-TSS (PMAIP1)	NA	-18	PMAIP1								
SKNO1_1_230_R1_peak_16677	chr2	119695203	119695437	+	44	NA	Intergenic	NA	-8646	LOC100125918								
SKNO1_1_230_R1_peak_20906	chr3	118956032	118956262	+	44	NA	intron (IGSF11, intron 1 of 7)	NA	13071	IGSF11-AS1								
SKNO1_1_230_R1_peak_7526	chr12	133181328	133181621	+	44	NA	promoter-TSS (ZNF268)	NA	65	ZNF268								
SKNO1_1_230_R1_peak_6724	chr12	56636899	56637214	+	44	NA	promoter-TSS (BAZ2A)	NA	-738	BAZ2A								
SKNO1_1_230_R1_peak_10500	chr16	4115438	4115713	+	44	NA	intron (ADCY9, intron 1 of 10)	NA	610	ADCY9								
SKNO1_1_230_R1_peak_1864	chr1	155003388	155003816	+	44	NA	intron (ZBTB7B, intron 2 of 3)	NA	972	ZBTB7B								
SKNO1_1_230_R1_peak_12367	chr17	51260557	51261198	+	44	NA	promoter-TSS (MBTD1)	NA	390	UTP18								
SKNO1_1_230_R1_peak_6546	chr12	49622066	49622280	+	44	NA	Intergenic	NA	-2689	PRPF40B								
SKNO1_1_230_R1_peak_26025	chr7	1049142	1049363	+	44	NA	intron (C7orf50, intron 2 of 4)	NA	-5606	GPR146								
SKNO1_1_230_R1_peak_16254	chr2	72825682	72826049	+	44	NA	exon (EXOC6B, exon 1 of 23)	NA	183	EXOC6B								
SKNO1_1_230_R1_peak_20160	chr3	32392541	32392830	+	44	NA	intron (CMTM7, intron 1 of 3)	NA	1014	CMTM7								
SKNO1_1_230_R1_peak_22077	chr4	26860380	26860933	+	44	NA	promoter-TSS (STIM2)	NA	-35	STIM2								
SKNO1_1_230_R1_peak_993	chr1	45010500	45010792	+	44	NA	exon (HECTD3, exon 2 of 21)	NA	709	HECTD3								
SKNO1_1_230_R1_peak_1626	chr1	116990690	116990938	+	44	NA	TTS (PTGFRN)	NA	-10936	CD101								
SKNO1_1_230_R1_peak_11505	chr16	89918594	89918838	+	44	NA	exon (MC1R, exon 1 of 1)	NA	837	MC1R								
SKNO1_1_230_R1_peak_18166	chr20	34069270	34069625	+	44	NA	intron (RALY, intron 1 of 7)	NA	20285	MIR4755								
SKNO1_1_230_R1_peak_16995	chr2	169672471	169672669	+	44	NA	intron (CCDC173, intron 4 of 8)	NA	21851	CCDC173								
SKNO1_1_230_R1_peak_17401	chr2	217434241	217434550	+	44	NA	intron (DIRC3, intron 3 of 12)	NA	322198	DIRC3								
SKNO1_1_230_R1_peak_8042	chr13	76886184	76886456	+	44	NA	promoter-TSS (KCTD12)	NA	85	KCTD12								
SKNO1_1_230_R1_peak_3840	chr10	79293167	79293456	+	44	NA	intron (ZMIZ1, intron 11 of 24)	NA	-54153	PPIF								
SKNO1_1_230_R1_peak_8076	chr13	80399479	80399759	+	44	NA	Intergenic	NA	-58668	SPRY2								
SKNO1_1_230_R1_peak_18024	chr20	22371971	22372237	+	44	NA	Intergenic	NA	48539	RP5-1004I9.1								
SKNO1_1_230_R1_peak_10336	chr15	101148517	101148715	+	44	NA	Intergenic	NA	39507	CHSY1								
SKNO1_1_230_R1_peak_755	chr1	33255540	33255840	+	44	NA	promoter-TSS (ZNF362)	NA	-883	ZNF362								
SKNO1_1_230_R1_peak_23803	chr5	134526757	134526983	+	44	NA	intron (JADE2, intron 1 of 11)	NA	1213	JADE2								
SKNO1_1_230_R1_peak_3277	chr10	19730243	19730514	+	44	NA	intron (MALRD1, intron 38 of 39)	NA	-1828	RP11-354E11.2								
SKNO1_1_230_R1_peak_4131	chr10	102718382	102718622	+	44	NA	intron (SFXN2, intron 1 of 11)	NA	-4069	ARL3								
SKNO1_1_230_R1_peak_23377	chr5	75511613	75512097	+	44	NA	promoter-TSS (POLK)	NA	23	POLK								
SKNO1_1_230_R1_peak_24390	chr5	180645409	180645622	+	44	NA	intron (FLT4, intron 1 of 29)	NA	4109	FLT4								
SKNO1_1_230_R1_peak_8873	chr14	75435364	75435807	+	44	NA	promoter-TSS (JDP2)	NA	7779	JDP2								
SKNO1_1_230_R1_peak_23069	chr5	35518181	35518451	+	44	NA	Intergenic	NA	-99482	SPEF2								
SKNO1_1_230_R1_peak_979	chr1	44731135	44731528	+	44	NA	promoter-TSS (RNU5D-1)	NA	-163	RNU5D-1								
SKNO1_1_230_R1_peak_29442	chr9	128470633	128470892	+	44	NA	intron (ODF2, intron 5 of 20)	NA	14362	ODF2								
SKNO1_1_230_R1_peak_25486	chr6	108294797	108295081	+	44	NA	promoter-TSS (LACE1)	NA	-24785	LACE1								
SKNO1_1_230_R1_peak_13487	chr18	32138378	32138578	+	44	NA	Intergenic	NA	46587	RNF138								
SKNO1_1_230_R1_peak_17425	chr2	218360466	218360664	+	44	NA	intron (C2orf62, intron 4 of 8)	NA	3709	C2orf62								
SKNO1_1_230_R1_peak_23196	chr5	55233542	55234064	+	44	NA	promoter-TSS (CCNO)	NA	-123	CCNO								
SKNO1_1_230_R1_peak_10680	chr16	27268669	27268894	+	44	NA	promoter-TSS (NSMCE1)	NA	576	FLJ21408								
SKNO1_1_230_R1_peak_23159	chr5	44504572	44504770	+	44	NA	Intergenic	NA	-4020	LOC102723839								
SKNO1_1_230_R1_peak_25843	chr6	149129255	149129829	+	44	NA	Intergenic	NA	164833	LOC101928683								
SKNO1_1_230_R1_peak_8352	chr14	22598103	22598486	+	44	NA	promoter-TSS (ABHD4)	NA	-4	ABHD4								
SKNO1_1_230_R1_peak_6330	chr12	24901093	24901375	+	44	NA	intron (BCAT1, intron 1 of 8)	NA	-1081	LOC102724371								
SKNO1_1_230_R1_peak_9772	chr15	65610992	65611270	+	44	NA	promoter-TSS (SLC24A1)	NA	17	VWA9								
SKNO1_1_230_R1_peak_15170	chr19	46850757	46850973	+	44	NA	promoter-TSS (AP2S1)	NA	81	AP2S1								
SKNO1_1_230_R1_peak_14027	chr19	4583281	4583589	+	44	NA	Intergenic	NA	-23676	SEMA6B								
SKNO1_1_230_R1_peak_12370	chr17	55750947	55751218	+	44	NA	promoter-TSS (PCTP)	NA	103	PCTP								
SKNO1_1_230_R1_peak_18887	chr21	39040557	39040825	+	44	NA	Intergenic	NA	-29432	LOC102724740								
SKNO1_1_230_R1_peak_29132	chr9	107761062	107761275	+	44	NA	Intergenic	NA	-271605	KLF4								
SKNO1_1_230_R1_peak_21758	chr4	338068	338309	+	44	NA	intron (ZNF141, intron 1 of 3)	NA	560	ZNF141								
SKNO1_1_230_R1_peak_29787	chr9	137175383	137175769	+	44	NA	intron (ANAPC2, intron 11 of 12)	NA	-3530	TMEM210								
