PeakID (cmd=annotatePeaks.pl SKNO1_1_233_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_233_R1_peak_7058	chr18	10499309	10499541	+	36	NA	Intergenic	NA	-26451	NAPG								
SKNO1_1_233_R1_peak_4183	chr13	32645931	32646129	+	36	NA	intron (PDS5B, intron 1 of 33)	NA	59597	PDS5B								
SKNO1_1_233_R1_peak_5140	chr15	45166690	45166924	+	36	NA	TTS (SHF)	NA	20878	SHF								
SKNO1_1_233_R1_peak_13630	chr6	129687329	129687607	+	36	NA	intron (ARHGAP18, intron 1 of 13)	NA	22757	ARHGAP18								
SKNO1_1_233_R1_peak_5641	chr16	3150392	3150590	+	36	NA	promoter-TSS (TRNAR19)	NA	-183	TRNAR19								
SKNO1_1_233_R1_peak_10295	chr22	28899243	28899640	+	36	NA	intron (ZNRF3, intron 1 of 8)	NA	15674	ZNRF3								
SKNO1_1_233_R1_peak_5492	chr15	90001707	90001970	+	36	NA	promoter-TSS (ZNF710)	NA	-4926	MIR3174								
SKNO1_1_233_R1_peak_13845	chr7	1369183	1369381	+	36	NA	Intergenic	NA	90191	MICALL2								
SKNO1_1_233_R1_peak_11309	chr3	161035809	161036010	+	36	NA	TTS (PPM1L)	NA	69394	B3GALNT1								
SKNO1_1_233_R1_peak_13309	chr6	36099307	36099614	+	36	NA	intron (MAPK14, intron 9 of 10)	NA	22430	LOC101929346								
SKNO1_1_233_R1_peak_2910	chr11	76235769	76236258	+	36	NA	promoter-TSS (TRNAP14)	NA	-117	TRNAP14								
SKNO1_1_233_R1_peak_6085	chr16	89052789	89053013	+	36	NA	Intergenic	NA	-83647	ACSF3								
SKNO1_1_233_R1_peak_10856	chr3	48685760	48686088	+	36	NA	promoter-TSS (NCKIPSD)	NA	3	NCKIPSD								
SKNO1_1_233_R1_peak_6884	chr17	79777227	79777570	+	36	NA	promoter-TSS (CBX2)	NA	-780	CBX2								
SKNO1_1_233_R1_peak_10167	chr21	46286180	46286414	+	36	NA	promoter-TSS (MCM3AP)	NA	-39	YBEY								
SKNO1_1_233_R1_peak_12283	chr5	43007509	43007713	+	36	NA	Intergenic	NA	-11268	LOC101927030								
SKNO1_1_233_R1_peak_5623	chr16	2155617	2155815	+	36	NA	promoter-TSS (SNHG19)	NA	-82	TRAF7								
SKNO1_1_233_R1_peak_12389	chr5	73448732	73448930	+	36	NA	promoter-TSS (FOXD1)	NA	-304	FOXD1								
SKNO1_1_233_R1_peak_9668	chr20	31684759	31684957	+	36	NA	intron (BCL2L1, intron 2 of 2)	NA	39066	BCL2L1								
SKNO1_1_233_R1_peak_15173	chr8	144787256	144787512	+	36	NA	promoter-TSS (ZNF34)	NA	-39	ZNF34								
SKNO1_1_233_R1_peak_1944	chr10	59906235	59906675	+	36	NA	exon (CCDC6, exon 1 of 9)	NA	201	CCDC6								
SKNO1_1_233_R1_peak_5066	chr15	39920844	39921066	+	36	NA	promoter-TSS (GPR176)	NA	-54	LOC100505534								
SKNO1_1_233_R1_peak_2427	chr11	10436181	10436427	+	36	NA	Intergenic	NA	-18815	AMPD3								
SKNO1_1_233_R1_peak_14058	chr7	36724445	36724656	+	36	NA	promoter-TSS (AOAH)	NA	-1	AOAH								
SKNO1_1_233_R1_peak_7381	chr19	4670351	4670549	+	36	NA	promoter-TSS (C19orf10)	NA	-47	C19orf10								
SKNO1_1_233_R1_peak_2137	chr10	92290951	92291389	+	36	NA	promoter-TSS (MARCH5)	NA	7	MARCH5								
SKNO1_1_233_R1_peak_1814	chr10	22682209	22682754	+	36	NA	intron (PIP4K2A, intron 1 of 8)	NA	32093	PIP4K2A								
SKNO1_1_233_R1_peak_5631	chr16	2537935	2538133	+	36	NA	promoter-TSS (PDPK1)	NA	70	PDPK1								
SKNO1_1_233_R1_peak_13974	chr7	22082924	22083547	+	36	NA	Intergenic	NA	29280	LOC102724143								
SKNO1_1_233_R1_peak_13175	chr6	30213252	30213499	+	36	NA	promoter-TSS (TRIM26)	NA	60	TRIM26								
SKNO1_1_233_R1_peak_7155	chr18	46173586	46173811	+	36	NA	promoter-TSS (C18orf25)	NA	-324	C18orf25								
SKNO1_1_233_R1_peak_6831	chr17	77342456	77342697	+	36	NA	intron (SEPT9, intron 1 of 10)	NA	54468	MIR4316								
SKNO1_1_233_R1_peak_9369	chr2	219209664	219209862	+	36	NA	TTS (ZFAND2B)	NA	2956	ZFAND2B								
SKNO1_1_233_R1_peak_432	chr1	35097202	35097529	+	36	NA	exon (ZMYM1, exon 4 of 10)	NA	17980	ZMYM1								
SKNO1_1_233_R1_peak_5580	chr15	101116149	101116385	+	36	NA	Intergenic	NA	71856	CHSY1								
SKNO1_1_233_R1_peak_2052	chr10	74010638	74010836	+	36	NA	intron (VCL, intron 1 of 20)	NA	12623	VCL								
SKNO1_1_233_R1_peak_15984	chrX	50483405	50483603	+	36	NA	Intergenic	NA	-12782	DGKK								
SKNO1_1_233_R1_peak_12623	chr5	134527621	134527828	+	36	NA	intron (JADE2, intron 1 of 11)	NA	2067	JADE2								
SKNO1_1_233_R1_peak_14504	chr8	10054622	10054820	+	36	NA	intron (MSRA, intron 1 of 5)	NA	-40835	MSRA								
SKNO1_1_233_R1_peak_14395	chr7	115183564	115183910	+	36	NA	Intergenic	NA	64999	LOC102724386								
SKNO1_1_233_R1_peak_12569	chr5	126972273	126972847	+	36	NA	intron (MARCH3, intron 1 of 3)	NA	58032	MARCH3								
SKNO1_1_233_R1_peak_8802	chr2	96321764	96322139	+	36	NA	Intergenic	NA	-3380	ITPRIPL1								
SKNO1_1_233_R1_peak_7800	chr19	19668598	19668869	+	36	NA	promoter-TSS (ZNF101)	NA	-121	ZNF101								
SKNO1_1_233_R1_peak_15972	chrX	48800792	48801068	+	36	NA	promoter-TSS (HDAC6)	NA	-1195	HDAC6								
SKNO1_1_233_R1_peak_4060	chr12	132986223	132986421	+	36	NA	promoter-TSS (ZNF26)	NA	-26	ZNF26								
SKNO1_1_233_R1_peak_6205	chr17	9645153	9645353	+	36	NA	promoter-TSS (USP43)	NA	-284	USP43								
SKNO1_1_233_R1_peak_413	chr1	32712205	32712528	+	36	NA	Intergenic	NA	-9606	SYNC								
SKNO1_1_233_R1_peak_3906	chr12	118237103	118237327	+	36	NA	intron (TAOK3, intron 7 of 20)	NA	101150	PEBP1								
SKNO1_1_233_R1_peak_15880	chrX	1392151	1392349	+	36	NA	promoter-TSS (SLC25A6)	NA	-104	SLC25A6								
SKNO1_1_233_R1_peak_2789	chr11	66466157	66466379	+	36	NA	promoter-TSS (PELI3)	NA	171	LOC101928090								
SKNO1_1_233_R1_peak_12104	chr4	139015525	139015847	+	36	NA	promoter-TSS (CCRN4L)	NA	-73	CCRN4L								
SKNO1_1_233_R1_peak_924	chr1	146387440	146387638	+	36	NA	intron (LOC100996756, intron 1 of 1)	NA	384	LOC100996756								
SKNO1_1_233_R1_peak_1478	chr1	221741577	221741780	+	36	NA	intron (DUSP10, intron 1 of 3)	NA	496	DUSP10								
SKNO1_1_233_R1_peak_890	chr1	115976140	115976338	+	36	NA	promoter-TSS (SLC22A15)	NA	-311	SLC22A15								
SKNO1_1_233_R1_peak_3760	chr12	94174626	94174824	+	36	NA	intron (PLXNC1, intron 2 of 30)	NA	26002	PLXNC1								
SKNO1_1_233_R1_peak_8331	chr2	423700	423898	+	36	NA	Intergenic	NA	68888	LOC727944								
SKNO1_1_233_R1_peak_7055	chr18	9953849	9954059	+	36	NA	intron (VAPA, intron 6 of 6)	NA	39996	VAPA								
SKNO1_1_233_R1_peak_11457	chr3	187740944	187741148	+	36	NA	exon (BCL6, exon 1 of 10)	NA	-4549	BCL6								
SKNO1_1_233_R1_peak_2442	chr11	15650185	15650383	+	36	NA	intron (LOC102724957, intron 2 of 3)	NA	26127	LOC102724957								
SKNO1_1_233_R1_peak_7223	chr18	60130505	60130755	+	36	NA	Intergenic	NA	230670	PMAIP1								
SKNO1_1_233_R1_peak_3379	chr12	18851297	18851638	+	36	NA	Intergenic	NA	97726	LOC102724227								
SKNO1_1_233_R1_peak_15438	chr9	90827266	90827468	+	36	NA	promoter-TSS (SYK)	NA	25452	SYK								
SKNO1_1_233_R1_peak_6203	chr17	8631348	8631581	+	36	NA	promoter-TSS (MYH10)	NA	-703	MYH10								
SKNO1_1_233_R1_peak_8728	chr2	74120495	74120744	+	36	NA	Intergenic	NA	27293	BOLA3								
SKNO1_1_233_R1_peak_5947	chr16	73122763	73123003	+	36	NA	Intergenic	NA	21564	C16orf47								
SKNO1_1_233_R1_peak_7491	chr19	10086162	10086374	+	36	NA	promoter-TSS (C19orf66)	NA	138	C19orf66								
SKNO1_1_233_R1_peak_13821	chr6	159789485	159789810	+	36	NA	promoter-TSS (MRPL18)	NA	56	TCP1								
SKNO1_1_233_R1_peak_11099	chr3	119034936	119035151	+	36	NA	promoter-TSS (IGSF11)	NA	-253	IGSF11								
SKNO1_1_233_R1_peak_5480	chr15	88639008	88639224	+	36	NA	promoter-TSS (ISG20)	NA	3443	ISG20								
SKNO1_1_233_R1_peak_5653	chr16	4271969	4272167	+	36	NA	intron (TFAP4, intron 1 of 6)	NA	932	TFAP4								
SKNO1_1_233_R1_peak_3423	chr12	29159723	29160027	+	36	NA	intron (FAR2, intron 1 of 11)	NA	-63748	FAR2								
SKNO1_1_233_R1_peak_16075	chrX	119871706	119871906	+	36	NA	promoter-TSS (NDUFA1)	NA	22	RNF113A								
SKNO1_1_233_R1_peak_14290	chr7	100148686	100148898	+	36	NA	promoter-TSS (LAMTOR4)	NA	-115	LAMTOR4								
SKNO1_1_233_R1_peak_5881	chr16	67841992	67842287	+	36	NA	promoter-TSS (THAP11)	NA	-171	THAP11								
SKNO1_1_233_R1_peak_8124	chr19	48398809	48399172	+	36	NA	intron (GRIN2D, intron 2 of 12)	NA	-1375	LOC102724003								
SKNO1_1_233_R1_peak_14210	chr7	76379888	76380132	+	36	NA	Intergenic	NA	-17514	ZP3								
SKNO1_1_233_R1_peak_12165	chr5	543923	544290	+	36	NA	Intergenic	NA	-8229	MIR4456								
SKNO1_1_233_R1_peak_3611	chr12	56267142	56267343	+	36	NA	promoter-TSS (COQ10A)	NA	-41	COQ10A								
SKNO1_1_233_R1_peak_14889	chr8	105319539	105319788	+	36	NA	intron (ZFPM2, intron 1 of 7)	NA	744	ZFPM2								
SKNO1_1_233_R1_peak_10636	chr3	12959897	12960150	+	36	NA	intron (IQSEC1, intron 1 of 13)	NA	7437	IQSEC1								
SKNO1_1_233_R1_peak_6264	chr17	31433177	31433375	+	36	NA	intron (RAB11FIP4, intron 2 of 14)	NA	-54750	RAB11FIP4								
SKNO1_1_233_R1_peak_14475	chr7	158818607	158818874	+	36	NA	intron (ESYT2, intron 1 of 21)	NA	10888	ESYT2								
SKNO1_1_233_R1_peak_4712	chr14	65103407	65103605	+	36	NA	promoter-TSS (MAX)	NA	-811	MAX								
SKNO1_1_233_R1_peak_772	chr1	94339589	94339829	+	36	NA	Intergenic	NA	6396	LOC100505940								
SKNO1_1_233_R1_peak_14571	chr8	23180873	23181209	+	36	NA	Intergenic	NA	-17011	TNFRSF10D								
SKNO1_1_233_R1_peak_16105	chrX	132090927	132091159	+	36	NA	intron (FRMD7, intron 5 of 11)	NA	36979	FRMD7								
SKNO1_1_233_R1_peak_8114	chr19	48169681	48169879	+	36	NA	promoter-TSS (C19orf68)	NA	823	LIG1								
SKNO1_1_233_R1_peak_7295	chr19	944243	944441	+	36	NA	intron (ARID3A, intron 3 of 8)	NA	18305	ARID3A								
SKNO1_1_233_R1_peak_11131	chr3	126475981	126476262	+	36	NA	promoter-TSS (ZXDC)	NA	-202	ZXDC								
SKNO1_1_233_R1_peak_222	chr1	19477329	19477560	+	36	NA	intron (CAPZB, intron 1 of 8)	NA	8197	CAPZB								
SKNO1_1_233_R1_peak_15331	chr9	37753773	37754083	+	36	NA	intron (TRMT10B, intron 1 of 7)	NA	125	TRMT10B								
SKNO1_1_233_R1_peak_15724	chr9	130893422	130893623	+	36	NA	TTS (QRFP)	NA	316	QRFP								
SKNO1_1_233_R1_peak_12843	chr5	172771911	172772109	+	36	NA	promoter-TSS (DUSP1)	NA	-810	DUSP1								
SKNO1_1_233_R1_peak_1866	chr10	33248578	33248803	+	36	NA	intron (NRP1, intron 6 of 16)	NA	85989	NRP1								
SKNO1_1_233_R1_peak_4071	chr13	19959009	19959242	+	36	NA	exon (ZMYM2, exon 1 of 25)	NA	398	ZMYM2								
SKNO1_1_233_R1_peak_12379	chr5	71829287	71829513	+	36	NA	Intergenic	NA	110237	CARTPT								
SKNO1_1_233_R1_peak_16098	chrX	130120736	130121070	+	36	NA	Intergenic	NA	-10403	ELF4								
SKNO1_1_233_R1_peak_7068	chr18	12839804	12840027	+	36	NA	intron (PTPN2, intron 2 of 9)	NA	998	PTPN2								
SKNO1_1_233_R1_peak_16116	chrX	136251326	136251524	+	36	NA	promoter-TSS (MAP7D3)	NA	5057	MAP7D3								
SKNO1_1_233_R1_peak_11907	chr4	72513328	72513603	+	36	NA	intron (ADAMTS3, intron 3 of 21)	NA	55334	ADAMTS3								
SKNO1_1_233_R1_peak_15339	chr9	41358752	41358950	+	36	NA	exon (LOC101927903, exon 1 of 1)	NA	1141	LOC101927903								
SKNO1_1_233_R1_peak_7943	chr19	40602069	40602276	+	36	NA	intron (LTBP4, intron 1 of 29)	NA	801	LTBP4								
SKNO1_1_233_R1_peak_9485	chr2	241009802	241010235	+	36	NA	intron (SNED1, intron 1 of 29)	NA	11223	SNED1								
SKNO1_1_233_R1_peak_15445	chr9	91395873	91396098	+	36	NA	Intergenic	NA	28525	NFIL3								
SKNO1_1_233_R1_peak_11704	chr4	15003645	15003843	+	36	NA	promoter-TSS (CPEB2)	NA	1070	CPEB2								
SKNO1_1_233_R1_peak_361	chr1	28507752	28507950	+	36	NA	promoter-TSS (RNU105A)	NA	486	SNORA73A								
SKNO1_1_233_R1_peak_14542	chr8	22010310	22010565	+	36	NA	Intergenic	NA	-13673	NPM2								
SKNO1_1_233_R1_peak_15799	chr9	136342780	136343091	+	36	NA	intron (GPSM1, intron 9 of 13)	NA	15459	GPSM1								
SKNO1_1_233_R1_peak_12615	chr5	134225443	134225666	+	36	NA	promoter-TSS (MIR3661)	NA	-203	MIR3661								
SKNO1_1_233_R1_peak_8611	chr2	60411289	60411692	+	36	NA	Intergenic	NA	-9373	LOC102724142								
SKNO1_1_233_R1_peak_11651	chr4	5341264	5341522	+	36	NA	intron (STK32B, intron 4 of 11)	NA	-183763	C4orf6								
SKNO1_1_233_R1_peak_2602	chr11	59772409	59772799	+	36	NA	intron (STX3, intron 1 of 10)	NA	17598	STX3								
SKNO1_1_233_R1_peak_1331	chr1	202164602	202164958	+	36	NA	Intergenic	NA	-3192	PTPN7								
SKNO1_1_233_R1_peak_1346	chr1	203273191	203273435	+	36	NA	Intergenic	NA	-13723	RP11-134P9.3								
SKNO1_1_233_R1_peak_21	chr1	1324471	1324722	+	36	NA	promoter-TSS (CPSF3L)	NA	-160	GLTPD1								
SKNO1_1_233_R1_peak_12964	chr6	5003590	5004205	+	36	NA	exon (RPP40, exon 1 of 8)	NA	166	RPP40								
SKNO1_1_233_R1_peak_12721	chr5	144170665	144170896	+	36	NA	promoter-TSS (YIPF5)	NA	-66	YIPF5								
SKNO1_1_233_R1_peak_14577	chr8	23528747	23528954	+	36	NA	promoter-TSS (SLC25A37)	NA	-28122	SLC25A37								
SKNO1_1_233_R1_peak_13946	chr7	12806057	12806269	+	36	NA	Intergenic	NA	118877	ARL4A								
SKNO1_1_233_R1_peak_2465	chr11	33039281	33039489	+	36	NA	promoter-TSS (TCP11L1)	NA	-630	TCP11L1								
SKNO1_1_233_R1_peak_4693	chr14	61695265	61695543	+	36	NA	promoter-TSS (HIF1A)	NA	3	HIF1A								
SKNO1_1_233_R1_peak_2201	chr10	100346471	100346676	+	36	NA	promoter-TSS (SCD)	NA	-442	SCD								
SKNO1_1_233_R1_peak_1163	chr1	167753191	167753671	+	36	NA	intron (MPZL1, intron 1 of 5)	NA	31481	MPZL1								
SKNO1_1_233_R1_peak_12778	chr5	157266544	157266742	+	36	NA	intron (CYFIP2, intron 1 of 30)	NA	-2709	CYFIP2								
SKNO1_1_233_R1_peak_13607	chr6	119637736	119638243	+	36	NA	Intergenic	NA	104085	LOC101927959								
SKNO1_1_233_R1_peak_10866	chr3	49120412	49120684	+	36	NA	TTS (LAMB2)	NA	390	USP19								
SKNO1_1_233_R1_peak_7171	chr18	48375546	48375897	+	36	NA	intron (ZBTB7C, intron 1 of 4)	NA	33701	ZBTB7C								
SKNO1_1_233_R1_peak_11046	chr3	105140074	105140412	+	36	NA	Intergenic	NA	-226470	ALCAM								
SKNO1_1_233_R1_peak_16107	chrX	132737748	132737946	+	36	NA	intron (HS6ST2, intron 3 of 5)	NA	70205	HS6ST2-AS1								
SKNO1_1_233_R1_peak_3527	chr12	50401267	50401476	+	36	NA	intron (LARP4, intron 1 of 15)	NA	475	LARP4								
SKNO1_1_233_R1_peak_14217	chr7	77416328	77416526	+	36	NA	promoter-TSS (GSAP)	NA	-25	GSAP								
SKNO1_1_233_R1_peak_8567	chr2	47016609	47016855	+	36	NA	intron (TTC7A, intron 11 of 13)	NA	75448	TTC7A								
SKNO1_1_233_R1_peak_11966	chr4	79528542	79528753	+	36	NA	intron (LINC00989, intron 3 of 3)	NA	36054	LINC00989								
SKNO1_1_233_R1_peak_5073	chr15	40277584	40277782	+	36	NA	TTS (PAK6)	NA	4903	ANKRD63								
SKNO1_1_233_R1_peak_16081	chrX	120561404	120561624	+	36	NA	promoter-TSS (CUL4B)	NA	-552	CUL4B								
SKNO1_1_233_R1_peak_6089	chr16	89193020	89193255	+	36	NA	intron (CDH15, intron 11 of 13)	NA	8212	SLC22A31								
SKNO1_1_233_R1_peak_10695	chr3	23805712	23805959	+	36	NA	promoter-TSS (UBE2E1)	NA	-4608	UBE2E1								
SKNO1_1_233_R1_peak_14522	chr8	17156928	17157126	+	36	NA	intron (ZDHHC2, intron 1 of 12)	NA	700	ZDHHC2								
SKNO1_1_233_R1_peak_3467	chr12	46268990	46269188	+	36	NA	exon (SLC38A1, exon 1 of 17)	NA	336	SLC38A1								
SKNO1_1_233_R1_peak_498	chr1	41740733	41741097	+	36	NA	intron (HIVEP3, intron 1 of 8)	NA	-112108	HIVEP3								
SKNO1_1_233_R1_peak_385	chr1	31423576	31423902	+	36	NA	exon (SERINC2, exon 3 of 11)	NA	9926	SERINC2								
SKNO1_1_233_R1_peak_8499	chr2	37671462	37671668	+	36	NA	exon (CDC42EP3, exon 1 of 2)	NA	634	CDC42EP3								
SKNO1_1_233_R1_peak_12278	chr5	42950377	42950811	+	36	NA	Intergenic	NA	42739	FLJ32255								
SKNO1_1_233_R1_peak_1569	chr1	231803718	231803977	+	36	NA	intron (DISC1, intron 9 of 13)	NA	14670	DISC2								
SKNO1_1_233_R1_peak_4215	chr13	40667408	40667632	+	36	NA	promoter-TSS (FOXO1)	NA	-923	FOXO1								
SKNO1_1_233_R1_peak_8715	chr2	73214040	73214238	+	36	NA	promoter-TSS (SMYD5)	NA	-1178	SMYD5								
SKNO1_1_233_R1_peak_1762	chr10	13117911	13118126	+	36	NA	intron (OPTN, intron 5 of 13)	NA	17907	OPTN								
SKNO1_1_233_R1_peak_2055	chr10	74151046	74151289	+	36	NA	promoter-TSS (ADK)	NA	-99	AP3M1								
SKNO1_1_233_R1_peak_8432	chr2	25342413	25342734	+	36	NA	promoter-TSS (DNMT3A)	NA	17	DNMT3A								
SKNO1_1_233_R1_peak_5614	chr16	1495156	1495354	+	36	NA	intron (TELO2, intron 2 of 17)	NA	1899	TELO2								
SKNO1_1_233_R1_peak_3687	chr12	68587430	68587628	+	36	NA	Intergenic	NA	-23310	RAP1B								
SKNO1_1_233_R1_peak_7873	chr19	36121847	36122112	+	36	NA	intron (TBCB, intron 4 of 5)	NA	-6675	POLR2I								
SKNO1_1_233_R1_peak_12139	chr4	173169489	173169814	+	36	NA	intron (GALNT7, intron 1 of 11)	NA	898	GALNT7								
SKNO1_1_233_R1_peak_7417	chr19	6393079	6393374	+	36	NA	promoter-TSS (MIR6790)	NA	54	GTF2F1								
SKNO1_1_233_R1_peak_3746	chr12	92431264	92431540	+	36	NA	TTS (CLLU1)	NA	-3254	CLLU1OS								
SKNO1_1_233_R1_peak_4978	chr14	104650077	104650427	+	36	NA	Intergenic	NA	15300	LOC101929634								
SKNO1_1_233_R1_peak_173	chr1	15835455	15835692	+	36	NA	exon (FLJ37453, exon 2 of 2)	NA	-12291	SPEN								
SKNO1_1_233_R1_peak_11036	chr3	101676930	101677400	+	36	NA	promoter-TSS (ZBTB11)	NA	-21	ZBTB11								
SKNO1_1_233_R1_peak_9973	chr20	63956434	63956850	+	36	NA	promoter-TSS (UCKL1)	NA	-226	UCKL1								
SKNO1_1_233_R1_peak_94	chr1	7781531	7781747	+	36	NA	TTS (VAMP3)	NA	-2701	PER3								
SKNO1_1_233_R1_peak_5857	chr16	66880295	66880493	+	36	NA	promoter-TSS (PDP2)	NA	-213	PDP2								
SKNO1_1_233_R1_peak_15483	chr9	96854212	96854588	+	36	NA	promoter-TSS (ZNF782)	NA	-293	ZNF782								
SKNO1_1_233_R1_peak_4509	chr14	22598071	22598269	+	36	NA	promoter-TSS (ABHD4)	NA	-128	ABHD4								
SKNO1_1_233_R1_peak_11472	chr3	189121187	189121385	+	36	NA	intron (TPRG1, intron 1 of 6)	NA	1039	TPRG1								
SKNO1_1_233_R1_peak_2698	chr11	64340003	64340454	+	36	NA	promoter-TSS (CCDC88B)	NA	10	CCDC88B								
SKNO1_1_233_R1_peak_12950	chr6	2943285	2943539	+	36	NA	Intergenic	NA	28753	SERPINB6								
SKNO1_1_233_R1_peak_2590	chr11	59009737	59010103	+	36	NA	intron (RP11-142C4.6, intron 3 of 5)	NA	48532	RP11-142C4.6								
SKNO1_1_233_R1_peak_6242	chr17	27602718	27602916	+	36	NA	intron (KSR1, intron 13 of 21)	NA	-28331	LGALS9								
SKNO1_1_233_R1_peak_8617	chr2	60556554	60556752	+	36	NA	Intergenic	NA	-3155	BCL11A								
SKNO1_1_233_R1_peak_15588	chr9	121285812	121286032	+	36	NA	promoter-TSS (GSN)	NA	-392	GSN-AS1								
SKNO1_1_233_R1_peak_15337	chr9	38392506	38392704	+	36	NA	promoter-TSS (ALDH1B1)	NA	-59	ALDH1B1								
SKNO1_1_233_R1_peak_4832	chr14	77321242	77321447	+	36	NA	promoter-TSS (GSTZ1)	NA	-19	GSTZ1								
SKNO1_1_233_R1_peak_8144	chr19	48993726	48993948	+	36	NA	promoter-TSS (GYS1)	NA	356	RUVBL2								
SKNO1_1_233_R1_peak_4796	chr14	74973375	74973649	+	36	NA	Intergenic	NA	-17748	PGF								
SKNO1_1_233_R1_peak_12510	chr5	107572062	107572405	+	36	NA	intron (EFNA5, intron 1 of 4)	NA	98652	EFNA5								
SKNO1_1_233_R1_peak_661	chr1	67170788	67171174	+	36	NA	intron (IL23R, intron 1 of 7)	NA	-36010	C1orf141								
SKNO1_1_233_R1_peak_4470	chr13	114153063	114153328	+	36	NA	Intergenic	NA	-20575	RASA3								
SKNO1_1_233_R1_peak_12034	chr4	87849634	87849927	+	36	NA	Intergenic	NA	16811	MEPE								
SKNO1_1_233_R1_peak_8177	chr19	49813158	49813445	+	36	NA	promoter-TSS (FUZ)	NA	-14	FUZ								
SKNO1_1_233_R1_peak_959	chr1	150974645	150975072	+	36	NA	promoter-TSS (CERS2)	NA	145	CERS2								
SKNO1_1_233_R1_peak_5192	chr15	56243402	56243619	+	36	NA	promoter-TSS (RFX7)	NA	-499	TEX9								
SKNO1_1_233_R1_peak_11160	chr3	128674829	128675071	+	36	NA	Intergenic	NA	-24074	RPN1								
SKNO1_1_233_R1_peak_15095	chr8	142984477	142984675	+	36	NA	intron (LOC100133669, intron 1 of 1)	NA	-11252	CDC42P3								
SKNO1_1_233_R1_peak_5645	chr16	3264082	3264321	+	36	NA	exon (LINC00921, exon 1 of 2)	NA	433	LINC00921								
SKNO1_1_233_R1_peak_15765	chr9	133417952	133418163	+	36	NA	promoter-TSS (REXO4)	NA	39	REXO4								
SKNO1_1_233_R1_peak_7797	chr19	19643179	19643670	+	36	NA	intron (GMIP, intron 1 of 20)	NA	243	GMIP								
SKNO1_1_233_R1_peak_12042	chr4	88457376	88457582	+	36	NA	exon (HERC5, exon 1 of 23)	NA	362	HERC5								
SKNO1_1_233_R1_peak_9000	chr2	135875867	135876122	+	36	NA	intron (MCM6, intron 1 of 16)	NA	483	MCM6								
SKNO1_1_233_R1_peak_14612	chr8	29534079	29534278	+	36	NA	Intergenic	NA	-183428	DUSP4								
SKNO1_1_233_R1_peak_10370	chr22	37149935	37150235	+	36	NA	promoter-TSS (IL2RB)	NA	-163	IL2RB								
SKNO1_1_233_R1_peak_13139	chr6	27866061	27866562	+	36	NA	TTS (HIST1H1B)	NA	982	HIST1H2AL								
SKNO1_1_233_R1_peak_11101	chr3	119240873	119241072	+	36	NA	promoter-TSS (B4GALT4)	NA	-94	B4GALT4								
SKNO1_1_233_R1_peak_312	chr1	26501210	26501426	+	36	NA	Intergenic	NA	28907	HMGN2								
SKNO1_1_233_R1_peak_9727	chr20	35773204	35773593	+	36	NA	intron (PHF20, intron 1 of 17)	NA	-31096	RBM39								
SKNO1_1_233_R1_peak_1441	chr1	212609264	212609462	+	36	NA	intron (ATF3, intron 1 of 3)	NA	603	ATF3								
SKNO1_1_233_R1_peak_14225	chr7	82595843	82596098	+	36	NA	Intergenic	NA	-152491	CACNA2D1								
SKNO1_1_233_R1_peak_15001	chr8	129666467	129666681	+	36	NA	Intergenic	NA	120314	GSDMC								
SKNO1_1_233_R1_peak_9776	chr20	43458849	43459133	+	36	NA	intron (SRSF6, intron 2 of 5)	NA	1127	SRSF6								
SKNO1_1_233_R1_peak_5668	chr16	9061576	9061777	+	36	NA	Intergenic	NA	-30004	C16orf72								
SKNO1_1_233_R1_peak_13810	chr6	157990380	157990578	+	36	NA	intron (SYNJ2, intron 1 of 26)	NA	8623	SYNJ2								
SKNO1_1_233_R1_peak_13883	chr7	2709844	2710139	+	36	NA	intron (AMZ1, intron 6 of 6)	NA	30469	AMZ1								
SKNO1_1_233_R1_peak_14108	chr7	47979960	47980208	+	36	NA	promoter-TSS (HUS1)	NA	-480	HUS1								
SKNO1_1_233_R1_peak_4229	chr13	41324829	41325186	+	36	NA	intron (NAA16, intron 5 of 19)	NA	-3743	NAA16								
SKNO1_1_233_R1_peak_9048	chr2	158228955	158229292	+	36	NA	intron (CCDC148, intron 8 of 11)	NA	62473	CCDC148-AS1								
SKNO1_1_233_R1_peak_618	chr1	55217725	55217923	+	36	NA	TTS (LOC100507634)	NA	2416	LOC100507634								
SKNO1_1_233_R1_peak_10270	chr22	24601301	24601499	+	36	NA	intron (GGT1, intron 1 of 15)	NA	-1757	GGT1								
SKNO1_1_233_R1_peak_1010	chr1	154627587	154628136	+	36	NA	promoter-TSS (ADAR)	NA	-19613	ADAR								
SKNO1_1_233_R1_peak_12632	chr5	135191058	135191514	+	36	NA	intron (C5orf66, intron 3 of 5)	NA	56891	LOC340073								
SKNO1_1_233_R1_peak_5599	chr16	589481	589763	+	36	NA	promoter-TSS (RAB40C)	NA	-551	RAB40C								
SKNO1_1_233_R1_peak_14410	chr7	123534469	123534672	+	36	NA	promoter-TSS (IQUB)	NA	75	IQUB								
