PeakID (cmd=annotatePeaks.pl SKNO1_1_232_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_232_R1_peak_6502	chr20	47501751	47502025	+	32	NA	promoter-TSS (NCOA3)	NA	31	NCOA3								
SKNO1_1_232_R1_peak_5965	chr2	127857994	127858236	+	32	NA	promoter-TSS (POLR2D)	NA	40	POLR2D								
SKNO1_1_232_R1_peak_6260	chr2	237475486	237475729	+	32	NA	Intergenic	NA	-11612	MLPH								
SKNO1_1_232_R1_peak_2969	chr13	104869667	104869893	+	32	NA	Intergenic	NA	-596238	DAOA								
SKNO1_1_232_R1_peak_9853	chr8	30467573	30467766	+	32	NA	intron (RBPMS, intron 1 of 9)	NA	25559	LOC102723549								
SKNO1_1_232_R1_peak_7348	chr3	122271619	122271808	+	32	NA	intron (CASR, intron 4 of 6)	NA	23982	CASR								
SKNO1_1_232_R1_peak_4358	chr17	56833079	56833277	+	32	NA	promoter-TSS (DGKE)	NA	-267	C17orf67								
SKNO1_1_232_R1_peak_236	chr1	31938477	31938680	+	32	NA	promoter-TSS (PTP4A2)	NA	-191	PTP4A2								
SKNO1_1_232_R1_peak_2563	chr12	100200758	100200947	+	32	NA	promoter-TSS (ACTR6)	NA	765	ACTR6								
SKNO1_1_232_R1_peak_647	chr1	154720851	154721055	+	32	NA	intron (KCNN3, intron 5 of 7)	NA	-92954	ADAR								
SKNO1_1_232_R1_peak_1769	chr11	62638469	62638675	+	32	NA	intron (GANAB, intron 1 of 20)	NA	8154	GANAB								
SKNO1_1_232_R1_peak_7737	chr4	2934573	2934914	+	32	NA	promoter-TSS (MFSD10)	NA	104	MFSD10								
SKNO1_1_232_R1_peak_10775	chrX	41705772	41705979	+	32	NA	intron (CASK, intron 5 of 25)	NA	16902	GPR34								
SKNO1_1_232_R1_peak_1001	chr1	230067118	230067370	+	32	NA	promoter-TSS (GALNT2)	NA	35	GALNT2								
SKNO1_1_232_R1_peak_584	chr1	147172224	147172485	+	32	NA	promoter-TSS (CHD1L)	NA	235	PRKAB2								
SKNO1_1_232_R1_peak_2767	chr13	23319615	23319820	+	32	NA	intron (SGCG, intron 7 of 8)	NA	-99254	SACS-AS1								
SKNO1_1_232_R1_peak_2313	chr12	27000914	27001181	+	32	NA	intron (TM7SF3, intron 2 of 9)	NA	13380	TM7SF3								
SKNO1_1_232_R1_peak_77	chr1	11736001	11736215	+	32	NA	promoter-TSS (AGTRAP)	NA	23	AGTRAP								
SKNO1_1_232_R1_peak_2945	chr13	91348555	91349057	+	32	NA	intron (MIR17HG, intron 1 of 1)	NA	986	MIR17HG								
SKNO1_1_232_R1_peak_7338	chr3	119579728	119580003	+	32	NA	intron (ADPRH, intron 1 of 4)	NA	189	ADPRH								
SKNO1_1_232_R1_peak_74	chr1	11478788	11479016	+	32	NA	promoter-TSS (PTCHD2)	NA	-336	PTCHD2								
SKNO1_1_232_R1_peak_3015	chr14	21511360	21511549	+	32	NA	promoter-TSS (METTL3)	NA	-7593	METTL3								
SKNO1_1_232_R1_peak_622	chr1	153566283	153566480	+	32	NA	promoter-TSS (S100A2)	NA	-551	S100A2								
SKNO1_1_232_R1_peak_1	chr1	1144066	1144257	+	32	NA	TTS (RP11-465B22.5)	NA	7144	RP11-465B22.5								
SKNO1_1_232_R1_peak_1580	chr10	132420963	132421176	+	32	NA	Intergenic	NA	23871	PWWP2B								
SKNO1_1_232_R1_peak_1895	chr11	69449917	69450106	+	32	NA	Intergenic	NA	24321	LOC102724265								
SKNO1_1_232_R1_peak_3815	chr16	21599437	21599686	+	32	NA	promoter-TSS (METTL9)	NA	-176	LOC101927814								
SKNO1_1_232_R1_peak_3200	chr14	76864142	76864331	+	32	NA	intron (C14orf166B, intron 10 of 12)	NA	37854	C14orf166B								
SKNO1_1_232_R1_peak_2865	chr13	46598606	46598938	+	32	NA	intron (LRCH1, intron 1 of 18)	NA	45611	LRCH1								
SKNO1_1_232_R1_peak_3737	chr15	101501977	101502185	+	32	NA	Intergenic	NA	-12097	PCSK6								
SKNO1_1_232_R1_peak_7252	chr3	57840670	57840930	+	32	NA	intron (SLMAP, intron 3 of 19)	NA	84579	SLMAP								
SKNO1_1_232_R1_peak_4761	chr18	23143727	23143938	+	32	NA	intron (CABLES1, intron 1 of 9)	NA	-44795	CABLES1								
SKNO1_1_232_R1_peak_6328	chr20	3430524	3430793	+	32	NA	Intergenic	NA	-22996	C20orf194								
SKNO1_1_232_R1_peak_8875	chr6	33183309	33183569	+	32	NA	intron (COL11A2, intron 5 of 62)	NA	9029	COL11A2								
SKNO1_1_232_R1_peak_5990	chr2	135741653	135741941	+	32	NA	exon (UBXN4, exon 1 of 10)	NA	178	UBXN4								
SKNO1_1_232_R1_peak_2526	chr12	89451967	89452156	+	32	NA	intron (POC1B, intron 8 of 9)	NA	72745	GALNT4								
SKNO1_1_232_R1_peak_4511	chr17	74603181	74603370	+	32	NA	intron (LOC101928343, intron 1 of 3)	NA	3435	LOC101928343								
SKNO1_1_232_R1_peak_9948	chr8	70402575	70402764	+	32	NA	promoter-TSS (NCOA2)	NA	-68465	RP11-333A23.4								
SKNO1_1_232_R1_peak_997	chr1	229341953	229342151	+	32	NA	intron (CCSAP, intron 2 of 3)	NA	889	CCSAP								
SKNO1_1_232_R1_peak_1228	chr10	27458023	27458320	+	32	NA	Intergenic	NA	-43831	PTCHD3								
SKNO1_1_232_R1_peak_5390	chr19	48330065	48330290	+	32	NA	intron (EMP3, intron 4 of 4)	NA	4805	EMP3								
SKNO1_1_232_R1_peak_8243	chr5	43043142	43043342	+	32	NA	exon (LOC153684, exon 1 of 2)	NA	1108	LOC153684								
SKNO1_1_232_R1_peak_264	chr1	35031834	35032023	+	32	NA	promoter-TSS (ZMYM6)	NA	40	ZMYM6								
SKNO1_1_232_R1_peak_4467	chr17	66331636	66332051	+	32	NA	intron (PRKCA, intron 2 of 9)	NA	29201	PRKCA								
SKNO1_1_232_R1_peak_9004	chr6	53735085	53735347	+	32	NA	Intergenic	NA	-59764	LRRC1								
SKNO1_1_232_R1_peak_793	chr1	181159494	181159700	+	32	NA	Intergenic	NA	-14887	RP11-540K16.1								
SKNO1_1_232_R1_peak_7323	chr3	112604695	112604914	+	32	NA	TTS (CCDC80)	NA	-2835	LOC100506621								
SKNO1_1_232_R1_peak_3993	chr16	75627774	75628091	+	32	NA	exon (KARS, exon 15 of 15)	NA	-4609	ADAT1								
SKNO1_1_232_R1_peak_1510	chr10	103192520	103192778	+	32	NA	intron (NT5C2, intron 1 of 19)	NA	623	NT5C2								
SKNO1_1_232_R1_peak_8291	chr5	65825971	65826164	+	32	NA	exon (NLN, exon 13 of 13)	NA	85172	NLN								
SKNO1_1_232_R1_peak_7564	chr3	184250407	184250596	+	32	NA	promoter-TSS (ALG3)	NA	844	ECE2								
SKNO1_1_232_R1_peak_10561	chr9	129167104	129167305	+	32	NA	Intergenic	NA	11057	IER5L								
SKNO1_1_232_R1_peak_8480	chr5	136047905	136048094	+	32	NA	intron (TGFBI, intron 6 of 16)	NA	19104	TGFBI								
SKNO1_1_232_R1_peak_7124	chr3	39361486	39361846	+	32	NA	Intergenic	NA	-21723	SLC25A38								
SKNO1_1_232_R1_peak_370	chr1	51850647	51850857	+	32	NA	intron (NRD1, intron 1 of 32)	NA	-14350	MIR761								
SKNO1_1_232_R1_peak_5770	chr2	65932677	65932866	+	32	NA	Intergenic	NA	35149	LOC101927533								
SKNO1_1_232_R1_peak_10845	chrX	107706909	107707276	+	32	NA	Intergenic	NA	68896	TSC22D3								
SKNO1_1_232_R1_peak_9327	chr7	2354396	2354787	+	32	NA	promoter-TSS (EIF3B)	NA	-248	EIF3B								
SKNO1_1_232_R1_peak_8537	chr5	146368188	146368399	+	32	NA	Intergenic	NA	29269	POU4F3								
SKNO1_1_232_R1_peak_1459	chr10	96789832	96790053	+	32	NA	Intergenic	NA	38822	MIR607								
SKNO1_1_232_R1_peak_4960	chr19	6393753	6394009	+	32	NA	promoter-TSS (MIR6790)	NA	-601	GTF2F1								
SKNO1_1_232_R1_peak_3942	chr16	67562384	67562573	+	31	NA	promoter-TSS (CTCF)	NA	71	CTCF								
SKNO1_1_232_R1_peak_725	chr1	161202187	161202428	+	31	NA	promoter-TSS (NDUFS2)	NA	160	NDUFS2								
SKNO1_1_232_R1_peak_9041	chr6	83369534	83369723	+	31	NA	intron (ME1, intron 3 of 13)	NA	61591	ME1								
SKNO1_1_232_R1_peak_4390	chr17	59533933	59534217	+	31	NA	Intergenic	NA	-7236	RP11-567L7.6								
SKNO1_1_232_R1_peak_1635	chr11	10857413	10857602	+	31	NA	promoter-TSS (ZBED5-AS1)	NA	566	ZBED5								
SKNO1_1_232_R1_peak_10785	chrX	47074164	47074353	+	31	NA	Intergenic	NA	-4097	RGN								
SKNO1_1_232_R1_peak_10632	chr9	134340861	134341052	+	31	NA	intron (RXRA, intron 1 of 9)	NA	-38339	RXRA								
SKNO1_1_232_R1_peak_10250	chr9	6681526	6681801	+	31	NA	Intergenic	NA	-35971	GLDC								
SKNO1_1_232_R1_peak_9843	chr8	30082932	30083121	+	31	NA	exon (TMEM66, exon 1 of 5)	NA	182	TMEM66								
SKNO1_1_232_R1_peak_9129	chr6	128434940	128435176	+	31	NA	intron (PTPRK, intron 1 of 30)	NA	85667	PTPRK								
SKNO1_1_232_R1_peak_1605	chr11	2533024	2533213	+	31	NA	intron (KCNQ1, intron 2 of 15)	NA	71664	KCNQ1								
SKNO1_1_232_R1_peak_9278	chr6	151635973	151636162	+	31	NA	Intergenic	NA	142037	CCDC170								
SKNO1_1_232_R1_peak_6813	chr22	26404802	26404993	+	31	NA	Intergenic	NA	-24417	ASPHD2								
SKNO1_1_232_R1_peak_3789	chr16	11195105	11195357	+	31	NA	Intergenic	NA	60951	SOCS1								
SKNO1_1_232_R1_peak_6282	chr2	241843243	241843538	+	31	NA	Intergenic	NA	15516	PDCD1								
SKNO1_1_232_R1_peak_9562	chr7	81237526	81237715	+	31	NA	Intergenic	NA	-318269	SEMA3C								
SKNO1_1_232_R1_peak_10710	chrX	1537206	1537717	+	31	NA	promoter-TSS (P2RY8)	NA	-54132	AKAP17A								
SKNO1_1_232_R1_peak_7945	chr4	71876190	71876382	+	31	NA	Intergenic	NA	-70766	GC								
SKNO1_1_232_R1_peak_3751	chr16	2155591	2155780	+	31	NA	promoter-TSS (SNORD60)	NA	-113	TRAF7								
SKNO1_1_232_R1_peak_2879	chr13	49792353	49792557	+	31	NA	exon (KPNA3, exon 1 of 17)	NA	466	KPNA3								
SKNO1_1_232_R1_peak_9717	chr7	149126257	149126446	+	31	NA	promoter-TSS (ZNF398)	NA	-5	ZNF425								
SKNO1_1_232_R1_peak_10721	chrX	3142567	3142812	+	31	NA	Intergenic	NA	101218	ARSF								
SKNO1_1_232_R1_peak_10773	chrX	41333231	41333464	+	31	NA	promoter-TSS (DDX3X)	NA	-51	DDX3X								
SKNO1_1_232_R1_peak_8581	chr5	165559883	165560072	+	31	NA	Intergenic	NA	1089698	LOC102546299								
SKNO1_1_232_R1_peak_7405	chr3	129998815	129999004	+	31	NA	Intergenic	NA	24516	TRH								
SKNO1_1_232_R1_peak_9815	chr8	25458866	25459073	+	31	NA	promoter-TSS (CDCA2)	NA	17	CDCA2								
SKNO1_1_232_R1_peak_6815	chr22	26483792	26483981	+	31	NA	promoter-TSS (HPS4)	NA	2	SRRD								
SKNO1_1_232_R1_peak_5347	chr19	45692573	45692799	+	31	NA	promoter-TSS (SNRPD2)	NA	203	QPCTL								
SKNO1_1_232_R1_peak_10884	chrX	134915116	134915344	+	31	NA	promoter-TSS (MOSPD1)	NA	37	MOSPD1								
SKNO1_1_232_R1_peak_9934	chr8	63168433	63168791	+	31	NA	promoter-TSS (YTHDF3-AS1)	NA	59	YTHDF3								
SKNO1_1_232_R1_peak_8087	chr4	139829322	139829526	+	31	NA	intron (MAML3, intron 2 of 4)	NA	163656	MGST2								
SKNO1_1_232_R1_peak_9954	chr8	75810553	75810747	+	31	NA	Intergenic	NA	270682	HNF4G								
SKNO1_1_232_R1_peak_4642	chr17	80457030	80457387	+	31	NA	Intergenic	NA	19396	NPTX1								
SKNO1_1_232_R1_peak_4237	chr17	41679193	41679475	+	31	NA	Intergenic	NA	-9541	EIF1								
SKNO1_1_232_R1_peak_6210	chr2	226772715	226772990	+	31	NA	intron (IRS1, intron 1 of 1)	NA	26977	IRS1								
SKNO1_1_232_R1_peak_3653	chr15	85475048	85475237	+	31	NA	intron (AKAP13, intron 1 of 38)	NA	51062	LOC101929656								
SKNO1_1_232_R1_peak_9291	chr6	159056120	159056309	+	31	NA	Intergenic	NA	-11062	TAGAP								
SKNO1_1_232_R1_peak_10737	chrX	19351063	19351359	+	31	NA	intron (PDHA1, intron 3 of 9)	NA	7302	PDHA1								
SKNO1_1_232_R1_peak_10744	chrX	24025474	24025722	+	31	NA	promoter-TSS (KLHL15)	NA	-963	KLHL15								
SKNO1_1_232_R1_peak_7527	chr3	177359348	177360173	+	31	NA	Intergenic	NA	65318	LINC00501								
SKNO1_1_232_R1_peak_1685	chr11	37099544	37099892	+	31	NA	Intergenic	NA	-501439	RAG2								
SKNO1_1_232_R1_peak_332	chr1	44422218	44422407	+	31	NA	intron (RNF220, intron 2 of 14)	NA	17221	RNF220								
SKNO1_1_232_R1_peak_408	chr1	62783641	62783830	+	31	NA	promoter-TSS (ATG4C)	NA	-371	ATG4C								
SKNO1_1_232_R1_peak_10891	chrX	139971100	139971289	+	31	NA	Intergenic	NA	-5676	CXorf66								
SKNO1_1_232_R1_peak_3111	chr14	60701537	60701842	+	31	NA	Intergenic	NA	22445	SIX4								
SKNO1_1_232_R1_peak_3363	chr15	32615129	32615395	+	31	NA	promoter-TSS (LOC101928042)	NA	-214	ARHGAP11A								
SKNO1_1_232_R1_peak_4117	chr17	4555380	4555569	+	31	NA	promoter-TSS (MYBBP1A)	NA	152	MYBBP1A								
SKNO1_1_232_R1_peak_367	chr1	51519445	51519634	+	31	NA	promoter-TSS (EPS15)	NA	-216	EPS15								
SKNO1_1_232_R1_peak_3821	chr16	23866788	23867037	+	31	NA	intron (PRKCB, intron 2 of 16)	NA	30933	PRKCB								
SKNO1_1_232_R1_peak_2164	chr12	991403	991599	+	31	NA	promoter-TSS (RAD52)	NA	-36247	ERC1								
SKNO1_1_232_R1_peak_1457	chr10	96748159	96748393	+	31	NA	Intergenic	NA	-1990	RPL13AP5								
SKNO1_1_232_R1_peak_10788	chrX	48067968	48068182	+	31	NA	intron (ZNF630, intron 1 of 4)	NA	3583	ZNF630								
SKNO1_1_232_R1_peak_4437	chr17	64448753	64449023	+	31	NA	promoter-TSS (MILR1)	NA	1704	MILR1								
SKNO1_1_232_R1_peak_1222	chr10	26860334	26860577	+	31	NA	intron (ABI1, intron 1 of 11)	NA	632	ABI1								
SKNO1_1_232_R1_peak_4793	chr18	38619292	38619639	+	31	NA	Intergenic	NA	-707600	LOC101927879								
SKNO1_1_232_R1_peak_10789	chrX	48574769	48574958	+	31	NA	intron (RBM3, intron 1 of 6)	NA	510	RBM3								
SKNO1_1_232_R1_peak_9240	chr6	143400716	143400934	+	31	NA	Intergenic	NA	41852	ADAT2								
SKNO1_1_232_R1_peak_9357	chr7	5532914	5533115	+	31	NA	Intergenic	NA	-2413	ACTB								
SKNO1_1_232_R1_peak_2953	chr13	97976579	97976768	+	31	NA	intron (IPO5, intron 2 of 27)	NA	22998	IPO5								
SKNO1_1_232_R1_peak_5763	chr2	65300966	65301162	+	31	NA	Intergenic	NA	73369	ACTR2								
SKNO1_1_232_R1_peak_4900	chr19	1605946	1606135	+	31	NA	promoter-TSS (UQCR11)	NA	-556	UQCR11								
SKNO1_1_232_R1_peak_2415	chr12	53380622	53380816	+	31	NA	promoter-TSS (SP1)	NA	-494	SP1								
SKNO1_1_232_R1_peak_9500	chr7	50304549	50304738	+	31	NA	promoter-TSS (IKZF1)	NA	-139	IKZF1								
SKNO1_1_232_R1_peak_1629	chr11	10541171	10541360	+	31	NA	promoter-TSS (MRVI1-AS1)	NA	29	MRVI1-AS1								
SKNO1_1_232_R1_peak_3999	chr16	80010014	80010203	+	31	NA	Intergenic	NA	214859	LOC101928248								
SKNO1_1_232_R1_peak_6030	chr2	169584243	169584517	+	31	NA	promoter-TSS (PPIG)	NA	40	PPIG								
SKNO1_1_232_R1_peak_4564	chr17	76383948	76384138	+	31	NA	promoter-TSS (SPHK1)	NA	-566	SPHK1								
SKNO1_1_232_R1_peak_6985	chr22	50034785	50034974	+	31	NA	intron (TTLL8, intron 9 of 13)	NA	-22253	IL17REL								
SKNO1_1_232_R1_peak_169	chr1	25756321	25756510	+	31	NA	intron (MAN1C1, intron 3 of 9)	NA	-43761	SEPN1								
SKNO1_1_232_R1_peak_4164	chr17	21214162	21214364	+	31	NA	exon (TMEM11, exon 1 of 3)	NA	332	TMEM11								
SKNO1_1_232_R1_peak_6022	chr2	160493794	160493983	+	31	NA	promoter-TSS (RBMS1)	NA	-370	RBMS1								
SKNO1_1_232_R1_peak_2333	chr12	40448589	40448819	+	31	NA	intron (MUC19, intron 40 of 170)	NA	55310	MUC19								
SKNO1_1_232_R1_peak_235	chr1	31827383	31827630	+	31	NA	Intergenic	NA	-11455	SPOCD1								
SKNO1_1_232_R1_peak_7949	chr4	73446422	73446611	+	31	NA	intron (AFP, intron 7 of 14)	NA	10297	AFP								
SKNO1_1_232_R1_peak_4669	chr17	81509862	81510051	+	31	NA	TTS (ACTG1)	NA	2910	ACTG1								
SKNO1_1_232_R1_peak_10853	chrX	119685541	119685745	+	31	NA	intron (SEPT6, intron 1 of 9)	NA	7582	SEPT6								
SKNO1_1_232_R1_peak_1984	chr11	87352852	87353229	+	31	NA	Intergenic	NA	-19755	LOC101929137								
SKNO1_1_232_R1_peak_10	chr1	1658867	1659103	+	31	NA	promoter-TSS (CDK11B)	NA	27	CDK11B								
SKNO1_1_232_R1_peak_8524	chr5	141623485	141623717	+	31	NA	intron (HDAC3, intron 14 of 14)	NA	-4546	DIAPH1								
SKNO1_1_232_R1_peak_4176	chr17	29723865	29724054	+	31	NA	intron (SSH2, intron 2 of 7)	NA	-12932	SSH2								
SKNO1_1_232_R1_peak_6893	chr22	37627557	37627760	+	31	NA	intron (GGA1, intron 11 of 16)	NA	-12019	SH3BP1								
SKNO1_1_232_R1_peak_6657	chr21	33401085	33401337	+	31	NA	Intergenic	NA	-2226	IFNGR2								
SKNO1_1_232_R1_peak_1667	chr11	34650577	34650846	+	31	NA	intron (EHF, intron 4 of 7)	NA	18247	EHF								
SKNO1_1_232_R1_peak_3215	chr14	79587173	79587362	+	31	NA	intron (NRXN3, intron 2 of 5)	NA	-624152	DIO2-AS1								
SKNO1_1_232_R1_peak_6543	chr20	52610697	52610971	+	31	NA	Intergenic	NA	-10004	RP4-723E3.1								
SKNO1_1_232_R1_peak_1656	chr11	32892846	32893074	+	31	NA	promoter-TSS (QSER1)	NA	-34018	QSER1								
SKNO1_1_232_R1_peak_3284	chr14	100076279	100076514	+	31	NA	intron (EVL, intron 1 of 8)	NA	33059	MIR151B								
SKNO1_1_232_R1_peak_5079	chr19	13163166	13163355	+	31	NA	Intergenic	NA	12792	IER2								
SKNO1_1_232_R1_peak_3765	chr16	3159427	3159616	+	31	NA	TTS (TRNAP19)	NA	599	TRNAP19								
SKNO1_1_232_R1_peak_2530	chr12	90627305	90627663	+	31	NA	Intergenic	NA	-47838	LOC102724834								
SKNO1_1_232_R1_peak_10295	chr9	34124985	34125174	+	31	NA	exon (DCAF12, exon 2 of 9)	NA	647	DCAF12								
SKNO1_1_232_R1_peak_6856	chr22	34849222	34849411	+	31	NA	Intergenic	NA	-216821	ISX								
SKNO1_1_232_R1_peak_9955	chr8	75810820	75811009	+	31	NA	Intergenic	NA	270946	HNF4G								
SKNO1_1_232_R1_peak_10240	chr9	3526356	3526728	+	31	NA	promoter-TSS (RFX3)	NA	61495	DSERG1								
SKNO1_1_232_R1_peak_10544	chr9	128005960	128006229	+	31	NA	Intergenic	NA	-55380	FAM102A								
SKNO1_1_232_R1_peak_1552	chr10	119517528	119517891	+	31	NA	intron (RGS10, intron 3 of 4)	NA	18824	RGS10								
SKNO1_1_232_R1_peak_2967	chr13	102812952	102813141	+	31	NA	intron (BIVM-ERCC5, intron 1 of 22)	NA	5900	BIVM-ERCC5								
SKNO1_1_232_R1_peak_8275	chr5	59857874	59858063	+	31	NA	intron (PDE4D, intron 3 of 16)	NA	-89356	PDE4D								
SKNO1_1_232_R1_peak_9561	chr7	80134814	80135003	+	31	NA	promoter-TSS (GNAI1)	NA	84	GNAI1								
SKNO1_1_232_R1_peak_8512	chr5	140113961	140114150	+	31	NA	promoter-TSS (PURA)	NA	-68	PURA								
SKNO1_1_232_R1_peak_7716	chr4	1249322	1249550	+	31	NA	promoter-TSS (CTBP1)	NA	-4	CTBP1-AS2								
SKNO1_1_232_R1_peak_7096	chr3	30644874	30645063	+	31	NA	intron (TGFBR2, intron 3 of 8)	NA	38319	TGFBR2								
SKNO1_1_232_R1_peak_2348	chr12	46956533	46956722	+	31	NA	Intergenic	NA	123324	AMIGO2								
SKNO1_1_232_R1_peak_10786	chrX	47232903	47233116	+	31	NA	promoter-TSS (USP11)	NA	-401	USP11								
SKNO1_1_232_R1_peak_10833	chrX	78650961	78651150	+	31	NA	Intergenic	NA	8273	ZCCHC5								
SKNO1_1_232_R1_peak_8258	chr5	54902840	54903059	+	31	NA	Intergenic	NA	82637	ESM1								
SKNO1_1_232_R1_peak_3960	chr16	69385825	69386159	+	31	NA	promoter-TSS (TERF2)	NA	-7	TERF2								
SKNO1_1_232_R1_peak_6599	chr20	63641897	63642099	+	31	NA	intron (STMN3, intron 4 of 4)	NA	11612	STMN3								
SKNO1_1_232_R1_peak_10916	chrX	155881225	155881414	+	31	NA	promoter-TSS (VAMP7)	NA	39	VAMP7								
SKNO1_1_232_R1_peak_2237	chr12	8513506	8513798	+	31	NA	exon (CLEC4D, exon 1 of 6)	NA	112	CLEC4D								
SKNO1_1_232_R1_peak_21	chr1	2189484	2189712	+	31	NA	TTS (C1orf86)	NA	-5225	LOC100506504								
SKNO1_1_232_R1_peak_9920	chr8	58553864	58554140	+	31	NA	intron (SDCBP, intron 1 of 8)	NA	833	SDCBP								
SKNO1_1_232_R1_peak_7037	chr3	12955127	12955389	+	31	NA	intron (IQSEC1, intron 1 of 13)	NA	12202	IQSEC1								
SKNO1_1_232_R1_peak_753	chr1	168146149	168146385	+	31	NA	Intergenic	NA	-10097	GPR161								
SKNO1_1_232_R1_peak_8122	chr4	183099071	183099270	+	31	NA	promoter-TSS (WWC2-AS2)	NA	29	WWC2-AS2								
SKNO1_1_232_R1_peak_233	chr1	31644351	31644750	+	31	NA	promoter-TSS (PEF1)	NA	687	PEF1								
SKNO1_1_232_R1_peak_3818	chr16	22241021	22241210	+	31	NA	intron (EEF2K, intron 2 of 17)	NA	34844	EEF2K								
SKNO1_1_232_R1_peak_8980	chr6	45021755	45021975	+	31	NA	intron (SUPT3H, intron 3 of 10)	NA	175905	MIR586								
SKNO1_1_232_R1_peak_1868	chr11	67353553	67353745	+	31	NA	promoter-TSS (POLD4)	NA	-53	POLD4								
SKNO1_1_232_R1_peak_7209	chr3	50350798	50351034	+	31	NA	promoter-TSS (NPRL2)	NA	50	CYB561D2								
SKNO1_1_232_R1_peak_4918	chr19	2974713	2974902	+	31	NA	Intergenic	NA	-2731	TLE6								
SKNO1_1_232_R1_peak_305	chr1	40450034	40450223	+	31	NA	promoter-TSS (ZFP69B)	NA	-537	ZFP69B								
SKNO1_1_232_R1_peak_7357	chr3	125257575	125257829	+	31	NA	intron (ZNF148, intron 7 of 8)	NA	-46303	SLC12A8								
SKNO1_1_232_R1_peak_1750	chr11	61392182	61392371	+	31	NA	promoter-TSS (TMEM216)	NA	-84	TMEM216								
SKNO1_1_232_R1_peak_3594	chr15	75185819	75186097	+	31	NA	Intergenic	NA	-12929	C15orf39								
SKNO1_1_232_R1_peak_4901	chr19	1856782	1856971	+	31	NA	intron (KLF16, intron 1 of 1)	NA	6689	KLF16								
SKNO1_1_232_R1_peak_4111	chr17	3911298	3911517	+	31	NA	intron (P2RX1, intron 1 of 10)	NA	5099	P2RX1								
SKNO1_1_232_R1_peak_818	chr1	186082342	186082531	+	31	NA	intron (HMCN1, intron 56 of 106)	NA	-213837	PRG4								
SKNO1_1_232_R1_peak_3334	chr14	105749263	105749505	+	31	NA	Intergenic	NA	-76577	ELK2AP								
SKNO1_1_232_R1_peak_1598	chr11	695799	696094	+	31	NA	promoter-TSS (DEAF1)	NA	-206	DEAF1								
SKNO1_1_232_R1_peak_3223	chr14	84814646	84814835	+	31	NA	Intergenic	NA	-579175	LINC00911								
SKNO1_1_232_R1_peak_8110	chr4	156517788	156518048	+	31	NA	Intergenic	NA	124389	LOC102724809								
SKNO1_1_232_R1_peak_6255	chr2	233409697	233409944	+	31	NA	intron (DGKD, intron 3 of 23)	NA	-19421	DGKD								
SKNO1_1_232_R1_peak_4168	chr17	27602760	27602949	+	31	NA	intron (KSR1, intron 13 of 21)	NA	-28318	LGALS9								
SKNO1_1_232_R1_peak_2473	chr12	63765066	63765301	+	31	NA	Intergenic	NA	-14934	TMEM5								
SKNO1_1_232_R1_peak_8260	chr5	55591255	55591444	+	31	NA	Intergenic	NA	-56297	PPAP2A								
SKNO1_1_232_R1_peak_10450	chr9	110892615	110892871	+	31	NA	intron (LPAR1, intron 3 of 3)	NA	145342	LPAR1								
SKNO1_1_232_R1_peak_8570	chr5	160071628	160071817	+	31	NA	Intergenic	NA	47722	PWWP2A								
SKNO1_1_232_R1_peak_10780	chrX	44080210	44080399	+	31	NA	Intergenic	NA	-106629	NDP								
SKNO1_1_232_R1_peak_4671	chr17	81553772	81553998	+	31	NA	Intergenic	NA	-1482	C17orf70								
SKNO1_1_232_R1_peak_7720	chr4	1712654	1712891	+	31	NA	promoter-TSS (SLBP)	NA	-469	SLBP								
SKNO1_1_232_R1_peak_3529	chr15	68173188	68173377	+	31	NA	intron (PIAS1, intron 8 of 13)	NA	32828	CALML4								
SKNO1_1_232_R1_peak_7243	chr3	56683205	56683435	+	31	NA	promoter-TSS (FAM208A)	NA	-14831	FAM208A								
SKNO1_1_232_R1_peak_2774	chr13	26254933	26255168	+	31	NA	intron (CDK8, intron 1 of 12)	NA	431	CDK8								
SKNO1_1_232_R1_peak_6642	chr21	29024905	29025121	+	31	NA	intron (USP16, intron 1 of 17)	NA	396	USP16								
SKNO1_1_232_R1_peak_2599	chr12	109188217	109188406	+	31	NA	intron (ACACB, intron 13 of 49)	NA	71869	ACACB								
SKNO1_1_232_R1_peak_8940	chr6	38673746	38674018	+	31	NA	Intergenic	NA	29294	GLO1								
SKNO1_1_232_R1_peak_9425	chr7	30284638	30284886	+	31	NA	exon (ZNRF2, exon 1 of 5)	NA	455	ZNRF2								
SKNO1_1_232_R1_peak_7964	chr4	75724200	75724513	+	31	NA	promoter-TSS (USO1)	NA	-289	USO1								
SKNO1_1_232_R1_peak_3031	chr14	24114337	24114620	+	31	NA	promoter-TSS (DCAF11)	NA	-805	DCAF11								
SKNO1_1_232_R1_peak_4457	chr17	65115886	65116100	+	31	NA	intron (RP11-160O5.1, intron 3 of 3)	NA	15184	RP11-160O5.1								
SKNO1_1_232_R1_peak_638	chr1	154353179	154353395	+	31	NA	Intergenic	NA	24488	ATP8B2								
