PeakID (cmd=annotatePeaks.pl SKNO1_1_308_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_308_R1_peak_13985	chr7	5661970	5662188	+	53	NA	TTS (RNF216-IT1)	NA	18382	RNF216-IT1								
SKNO1_1_308_R1_peak_11848	chr4	15765477	15765685	+	53	NA	Intergenic	NA	-12717	CD38								
SKNO1_1_308_R1_peak_3642	chr12	57239120	57239312	+	53	NA	intron (NDUFA4L2, intron 1 of 4)	NA	1524	NDUFA4L2								
SKNO1_1_308_R1_peak_2629	chr11	59284415	59284895	+	53	NA	Intergenic	NA	-71634	MPEG1								
SKNO1_1_308_R1_peak_2442	chr11	3797353	3797589	+	53	NA	promoter-TSS (PGAP2)	NA	321	NUP98								
SKNO1_1_308_R1_peak_873	chr1	115655229	115655425	+	53	NA	intron (VANGL1, intron 2 of 7)	NA	4994	VANGL1								
SKNO1_1_308_R1_peak_1535	chr1	234499073	234499332	+	53	NA	Intergenic	NA	-20099	TARBP1								
SKNO1_1_308_R1_peak_13401	chr6	36526177	36526412	+	53	NA	intron (STK38, intron 2 of 13)	NA	21185	STK38								
SKNO1_1_308_R1_peak_1946	chr10	69123779	69124097	+	53	NA	promoter-TSS (VPS26A)	NA	-214	VPS26A								
SKNO1_1_308_R1_peak_4054	chr12	132771587	132771811	+	53	NA	exon (GOLGA3, exon 23 of 23)	NA	-9900	ANKLE2								
SKNO1_1_308_R1_peak_16087	chrX	64205297	64205520	+	53	NA	intron (AMER1, intron 1 of 1)	NA	336	AMER1								
SKNO1_1_308_R1_peak_14264	chr7	76047890	76048089	+	53	NA	promoter-TSS (MDH2)	NA	14	STYXL1								
SKNO1_1_308_R1_peak_5536	chr15	93861432	93861686	+	53	NA	intron (LOC283682, intron 3 of 5)	NA	-3948	LOC101927153								
SKNO1_1_308_R1_peak_13397	chr6	36028723	36028968	+	53	NA	promoter-TSS (SLC26A8)	NA	1168	MAPK14								
SKNO1_1_308_R1_peak_12657	chr5	131640314	131640502	+	53	NA	Intergenic	NA	-5172	RAPGEF6								
SKNO1_1_308_R1_peak_6988	chr17	76527655	76527961	+	53	NA	exon (PRCD, exon 1 of 5)	NA	222	PRCD								
SKNO1_1_308_R1_peak_8881	chr2	84459138	84459467	+	53	NA	exon (SUCLG1, exon 1 of 9)	NA	160	SUCLG1								
SKNO1_1_308_R1_peak_815	chr1	108051049	108051494	+	53	NA	Intergenic	NA	-86355	VAV3								
SKNO1_1_308_R1_peak_14106	chr7	37447510	37447710	+	53	NA	intron (ELMO1, intron 1 of 21)	NA	-82999	GPR141								
SKNO1_1_308_R1_peak_12591	chr5	110739164	110739419	+	53	NA	promoter-TSS (TMEM232)	NA	-369	TMEM232								
SKNO1_1_308_R1_peak_5274	chr15	68781567	68782076	+	53	NA	intron (ANP32A, intron 5 of 6)	NA	20104	MIR4312								
SKNO1_1_308_R1_peak_14150	chr7	44797009	44797210	+	53	NA	intron (PPIA, intron 1 of 4)	NA	429	PPIA								
SKNO1_1_308_R1_peak_4621	chr14	60327475	60327646	+	53	NA	Intergenic	NA	4364	LOC101927729								
SKNO1_1_308_R1_peak_2246	chr10	110142081	110142249	+	53	NA	Intergenic	NA	-68066	MXI1								
SKNO1_1_308_R1_peak_9731	chr20	21166398	21167030	+	53	NA	intron (PLK1S1, intron 6 of 12)	NA	40731	PLK1S1								
SKNO1_1_308_R1_peak_13287	chr6	30214267	30214461	+	53	NA	promoter-TSS (TRIM26)	NA	-940	TRIM26								
SKNO1_1_308_R1_peak_15902	chr9	137189276	137189481	+	53	NA	promoter-TSS (ANAPC2)	NA	-773	ANAPC2								
SKNO1_1_308_R1_peak_4143	chr13	30445745	30445925	+	53	NA	Intergenic	NA	18908	HMGB1								
SKNO1_1_308_R1_peak_12620	chr5	116543629	116543906	+	53	NA	intron (SEMA6A, intron 1 of 18)	NA	31058	SEMA6A								
SKNO1_1_308_R1_peak_15595	chr9	121735115	121735289	+	53	NA	intron (DAB2IP, intron 1 of 13)	NA	83449	DAB2IP								
SKNO1_1_308_R1_peak_683	chr1	63367520	63367980	+	53	NA	intron (ALG6, intron 1 of 14)	NA	160	ALG6								
SKNO1_1_308_R1_peak_7096	chr17	79832507	79832730	+	53	NA	TTS (CBX4)	NA	6796	CBX4								
SKNO1_1_308_R1_peak_2569	chr11	45026282	45026509	+	53	NA	Intergenic	NA	52493	AC068858.1								
SKNO1_1_308_R1_peak_11271	chr3	123523038	123523246	+	53	NA	intron (PTPLB, intron 4 of 6)	NA	61935	PTPLB								
SKNO1_1_308_R1_peak_7705	chr19	6067407	6067573	+	53	NA	promoter-TSS (LOC101928872)	NA	-463	LOC101928872								
SKNO1_1_308_R1_peak_1396	chr1	211887770	211887969	+	53	NA	Intergenic	NA	-58077	LPGAT1								
SKNO1_1_308_R1_peak_6846	chr17	67378283	67378457	+	53	NA	promoter-TSS (PITPNC1)	NA	1089	PITPNC1								
SKNO1_1_308_R1_peak_5470	chr15	89132761	89133073	+	53	NA	intron (ABHD2, intron 7 of 14)	NA	28393	ABHD2								
SKNO1_1_308_R1_peak_4019	chr12	132144230	132144422	+	53	NA	promoter-TSS (DDX51)	NA	9	DDX51								
SKNO1_1_308_R1_peak_13899	chr7	1056020	1056190	+	53	NA	exon (GPR146, exon 2 of 3)	NA	1247	GPR146								
SKNO1_1_308_R1_peak_14152	chr7	44847715	44847913	+	53	NA	intron (H2AFV, intron 1 of 3)	NA	312	H2AFV								
SKNO1_1_308_R1_peak_12832	chr5	157266370	157266644	+	53	NA	exon (CYFIP2, exon 1 of 31)	NA	-2845	CYFIP2								
SKNO1_1_308_R1_peak_6683	chr17	50950483	50950664	+	53	NA	Intergenic	NA	-82595	TOB1								
SKNO1_1_308_R1_peak_1973	chr10	71240544	71240897	+	53	NA	intron (UNC5B, intron 1 of 15)	NA	-22492	UNC5B-AS1								
SKNO1_1_308_R1_peak_7961	chr19	16283721	16283891	+	53	NA	Intergenic	NA	-41034	KLF2								
SKNO1_1_308_R1_peak_12308	chr5	10249586	10249800	+	53	NA	promoter-TSS (CCT5)	NA	261	FAM173B								
SKNO1_1_308_R1_peak_9396	chr2	217494530	217494713	+	53	NA	intron (DIRC3, intron 2 of 12)	NA	261972	DIRC3								
SKNO1_1_308_R1_peak_2702	chr11	63768340	63768506	+	53	NA	intron (C11orf95, intron 1 of 4)	NA	218	C11orf95								
SKNO1_1_308_R1_peak_15375	chr9	85522714	85523042	+	53	NA	Intergenic	NA	13301	LOC101927603								
SKNO1_1_308_R1_peak_430	chr1	31181530	31181795	+	53	NA	exon (NKAIN1, exon 7 of 7)	NA	57062	LOC102723848								
SKNO1_1_308_R1_peak_4202	chr13	42992248	42992421	+	53	NA	promoter-TSS (EPSTI1)	NA	-63	EPSTI1								
SKNO1_1_308_R1_peak_1059	chr1	158055930	158056096	+	53	NA	intron (KIRREL, intron 1 of 12)	NA	62740	KIRREL								
SKNO1_1_308_R1_peak_4962	chr14	105294387	105294629	+	53	NA	intron (BRF1, intron 1 of 17)	NA	-20242	PACS2								
SKNO1_1_308_R1_peak_779	chr1	94106182	94106443	+	53	NA	intron (ABCA4, intron 4 of 49)	NA	14837	ABCA4								
SKNO1_1_308_R1_peak_15543	chr9	113517195	113517460	+	53	NA	intron (RGS3, intron 13 of 22)	NA	-63732	RGS3								
SKNO1_1_308_R1_peak_12001	chr4	58782225	58782391	+	53	NA	Intergenic	NA	1291453	LOC102724598								
SKNO1_1_308_R1_peak_5399	chr15	78019015	78019256	+	53	NA	intron (TBC1D2B, intron 6 of 12)	NA	15600	TBC1D2B								
SKNO1_1_308_R1_peak_125	chr1	8878499	8878969	+	53	NA	promoter-TSS (ENO1)	NA	-12	ENO1								
SKNO1_1_308_R1_peak_8318	chr19	47600458	47600718	+	53	NA	Intergenic	NA	-8459	GLTSCR1								
SKNO1_1_308_R1_peak_11785	chr4	4333383	4333591	+	53	NA	Intergenic	NA	43290	ZBTB49								
SKNO1_1_308_R1_peak_2665	chr11	61827628	61828096	+	53	NA	promoter-TSS (FADS2)	NA	-171	FADS2								
SKNO1_1_308_R1_peak_2206	chr10	102461287	102461542	+	53	NA	promoter-TSS (TMEM180)	NA	-6873	TMEM180								
SKNO1_1_308_R1_peak_5429	chr15	81269269	81269497	+	53	NA	intron (IL16, intron 4 of 18)	NA	-25949	IL16								
SKNO1_1_308_R1_peak_7097	chr17	79836801	79837169	+	53	NA	intron (CBX4, intron 3 of 4)	NA	2429	CBX4								
SKNO1_1_308_R1_peak_15226	chr9	19102884	19103208	+	53	NA	promoter-TSS (HAUS6)	NA	-104	HAUS6								
SKNO1_1_308_R1_peak_12822	chr5	151214135	151214412	+	53	NA	intron (CCDC69, intron 1 of 8)	NA	9820	CCDC69								
SKNO1_1_308_R1_peak_3501	chr12	47360783	47360995	+	53	NA	Intergenic	NA	3329	MIR4494								
SKNO1_1_308_R1_peak_11895	chr4	39044602	39044817	+	53	NA	promoter-TSS (KLHL5)	NA	-79	KLHL5								
SKNO1_1_308_R1_peak_11200	chr3	81761681	81761909	+	53	NA	promoter-TSS (GBE1)	NA	4	GBE1								
SKNO1_1_308_R1_peak_2861	chr11	67287524	67287732	+	53	NA	Intergenic	NA	-1726	ANKRD13D								
SKNO1_1_308_R1_peak_12725	chr5	138752997	138753277	+	53	NA	promoter-TSS (CTNNA1)	NA	-281	CTNNA1								
SKNO1_1_308_R1_peak_7402	chr18	36913003	36913188	+	53	NA	intron (KIAA1328, intron 4 of 9)	NA	-83879	TPGS2								
SKNO1_1_308_R1_peak_4148	chr13	30740235	30740413	+	53	NA	intron (ALOX5AP, intron 2 of 5)	NA	26846	ALOX5AP								
SKNO1_1_308_R1_peak_8340	chr19	49085674	49085852	+	53	NA	intron (SNRNP70, intron 1 of 9)	NA	342	SNRNP70								
SKNO1_1_308_R1_peak_9814	chr20	34704274	34704503	+	53	NA	promoter-TSS (TP53INP2)	NA	45	TP53INP2								
SKNO1_1_308_R1_peak_9212	chr2	171260474	171260674	+	53	NA	Intergenic	NA	-62130	LOC102724136								
SKNO1_1_308_R1_peak_4560	chr14	50363008	50363241	+	53	NA	intron (CDKL1, intron 11 of 19)	NA	34280	CDKL1								
SKNO1_1_308_R1_peak_8983	chr2	101517126	101517423	+	53	NA	Intergenic	NA	-42571	RFX8								
SKNO1_1_308_R1_peak_2074	chr10	79404365	79404531	+	53	NA	intron (ZCCHC24, intron 2 of 2)	NA	41179	ZCCHC24								
SKNO1_1_308_R1_peak_12540	chr5	88827186	88827390	+	53	NA	intron (MEF2C, intron 2 of 11)	NA	-56042	MEF2C-AS1								
SKNO1_1_308_R1_peak_3816	chr12	107093696	107093989	+	53	NA	promoter-TSS (CRY1)	NA	15	CRY1								
SKNO1_1_308_R1_peak_14664	chr8	28622371	28622769	+	53	NA	Intergenic	NA	78894	EXTL3-AS1								
SKNO1_1_308_R1_peak_1799	chr10	30241196	30241371	+	53	NA	Intergenic	NA	29431	LOC101929279								
SKNO1_1_308_R1_peak_10520	chr22	37464290	37464536	+	53	NA	Intergenic	NA	22027	MFNG								
SKNO1_1_308_R1_peak_1638	chr10	929934	930186	+	53	NA	intron (LARP4B, intron 1 of 17)	NA	-2765	LOC101927762								
SKNO1_1_308_R1_peak_9662	chr20	4711642	4711808	+	53	NA	Intergenic	NA	-10129	PRND								
SKNO1_1_308_R1_peak_10479	chr22	35376902	35377077	+	53	NA	Intergenic	NA	-4078	HMOX1								
SKNO1_1_308_R1_peak_12357	chr5	35617701	35617966	+	53	NA	promoter-TSS (SPEF2)	NA	35	SPEF2								
SKNO1_1_308_R1_peak_12902	chr5	173324132	173324323	+	53	NA	intron (STC2, intron 2 of 3)	NA	5276	STC2								
SKNO1_1_308_R1_peak_2458	chr11	9460775	9461392	+	53	NA	promoter-TSS (ZNF143)	NA	70	ZNF143								
SKNO1_1_308_R1_peak_3134	chr11	118011138	118011322	+	53	NA	Intergenic	NA	24844	IL10RA								
SKNO1_1_308_R1_peak_12872	chr5	170358109	170358455	+	53	NA	intron (KCNIP1, intron 1 of 7)	NA	26889	LOC257358								
SKNO1_1_308_R1_peak_1432	chr1	222618494	222618828	+	53	NA	intron (MIA3, intron 1 of 26)	NA	559	MIA3								
SKNO1_1_308_R1_peak_6886	chr17	74410230	74410432	+	53	NA	Intergenic	NA	-23366	GPRC5C								
SKNO1_1_308_R1_peak_10794	chr3	11227688	11227866	+	53	NA	intron (HRH1, intron 1 of 1)	NA	1794	HRH1								
SKNO1_1_308_R1_peak_9131	chr2	134118582	134118778	+	53	NA	Intergenic	NA	-8488	MIR3679								
SKNO1_1_308_R1_peak_9234	chr2	173965132	173965415	+	53	NA	exon (SP3, exon 1 of 7)	NA	-1054	SP3								
SKNO1_1_308_R1_peak_12033	chr4	75940818	75941041	+	53	NA	promoter-TSS (NAAA)	NA	82	NAAA								
SKNO1_1_308_R1_peak_8586	chr2	25756574	25756781	+	53	NA	intron (ASXL2, intron 5 of 8)	NA	23602	ASXL2								
SKNO1_1_308_R1_peak_6553	chr17	43938059	43938598	+	53	NA	exon (LOC102724183, exon 3 of 5)	NA	4137	PPY								
SKNO1_1_308_R1_peak_11574	chr3	186930273	186930540	+	53	NA	promoter-TSS (ST6GAL1)	NA	7381	LOC102723861								
SKNO1_1_308_R1_peak_6150	chr16	88791379	88791545	+	53	NA	Intergenic	NA	-6498	PIEZO1								
SKNO1_1_308_R1_peak_4380	chr13	110555913	110556154	+	53	NA	intron (RAB20, intron 1 of 1)	NA	5691	RAB20								
SKNO1_1_308_R1_peak_8582	chr2	25362002	25362215	+	52	NA	Intergenic	NA	-33387	MIR1301								
SKNO1_1_308_R1_peak_1749	chr10	17617616	17617785	+	52	NA	promoter-TSS (PTPLA)	NA	-326	PTPLA								
SKNO1_1_308_R1_peak_15850	chr9	136545137	136545327	+	52	NA	promoter-TSS (RP11-611D20.2)	NA	554	NOTCH1								
SKNO1_1_308_R1_peak_454	chr1	32337887	32338175	+	52	NA	Intergenic	NA	-1792	MARCKSL1								
SKNO1_1_308_R1_peak_2205	chr10	102450387	102450576	+	52	NA	exon (C10orf95, exon 2 of 2)	NA	664	LOC100505761								
SKNO1_1_308_R1_peak_15572	chr9	120926565	120926820	+	52	NA	exon (TRAF1, exon 1 of 8)	NA	203	TRAF1								
SKNO1_1_308_R1_peak_3266	chr11	134224790	134225043	+	52	NA	promoter-TSS (NCAPD3)	NA	249	VPS26B								
SKNO1_1_308_R1_peak_13708	chr6	134511161	134511344	+	52	NA	Intergenic	NA	13264	LOC101928249								
SKNO1_1_308_R1_peak_4406	chr13	113585980	113586146	+	52	NA	intron (TFDP1, intron 2 of 10)	NA	785	TFDP1								
SKNO1_1_308_R1_peak_4941	chr14	104826503	104826670	+	52	NA	Intergenic	NA	5385	LINC00638								
SKNO1_1_308_R1_peak_5891	chr16	59067297	59067572	+	52	NA	Intergenic	NA	-333077	GOT2								
SKNO1_1_308_R1_peak_14567	chr8	10054478	10054800	+	52	NA	exon (MSRA, exon 1 of 5)	NA	319	MSRA								
SKNO1_1_308_R1_peak_10604	chr22	42287633	42287799	+	52	NA	Intergenic	NA	17963	LOC388906								
SKNO1_1_308_R1_peak_2231	chr10	103618799	103619130	+	52	NA	intron (SH3PXD2A, intron 9 of 13)	NA	59231	SH3PXD2A								
SKNO1_1_308_R1_peak_11859	chr4	19615078	19615313	+	52	NA	Intergenic	NA	-638369	SLIT2								
SKNO1_1_308_R1_peak_11046	chr3	48661577	48661796	+	52	NA	exon (CELSR3, exon 1 of 35)	NA	1229	CELSR3								
SKNO1_1_308_R1_peak_14989	chr8	132675577	132675784	+	52	NA	promoter-TSS (LRRC6)	NA	-63	LRRC6								
SKNO1_1_308_R1_peak_13554	chr6	63572592	63572879	+	52	NA	intron (PTP4A1, intron 1 of 5)	NA	723	PTP4A1								
SKNO1_1_308_R1_peak_9270	chr2	181721228	181721434	+	52	NA	Intergenic	NA	-40666	NEUROD1								
SKNO1_1_308_R1_peak_2156	chr10	96832801	96832969	+	52	NA	promoter-TSS (LCOR)	NA	158	LOC102723665								
SKNO1_1_308_R1_peak_11965	chr4	54709545	54709812	+	52	NA	intron (KIT, intron 7 of 20)	NA	51721	KIT								
SKNO1_1_308_R1_peak_8762	chr2	61017807	61018011	+	52	NA	promoter-TSS (PUS10)	NA	232	PEX13								
SKNO1_1_308_R1_peak_4452	chr14	21749067	21749269	+	52	NA	Intergenic	NA	84085	OR4E2								
SKNO1_1_308_R1_peak_3515	chr12	48157006	48157276	+	52	NA	intron (ASB8, intron 1 of 3)	NA	453	ASB8								
SKNO1_1_308_R1_peak_8848	chr2	73385674	73386017	+	52	NA	promoter-TSS (ALMS1)	NA	87	ALMS1								
SKNO1_1_308_R1_peak_3928	chr12	121637305	121637914	+	52	NA	intron (ORAI1, intron 1 of 1)	NA	11059	ORAI1								
SKNO1_1_308_R1_peak_9323	chr2	197499598	197500108	+	52	NA	promoter-TSS (HSPD1)	NA	63	HSPD1								
SKNO1_1_308_R1_peak_13226	chr6	27892832	27892998	+	52	NA	promoter-TSS (HIST1H2BO)	NA	270	HIST1H2AM								
SKNO1_1_308_R1_peak_14214	chr7	73557192	73557413	+	52	NA	promoter-TSS (BCL7B)	NA	317	BCL7B								
SKNO1_1_308_R1_peak_7143	chr17	81329616	81329934	+	52	NA	intron (TMEM105, intron 1 of 2)	NA	899	TMEM105								
SKNO1_1_308_R1_peak_7029	chr17	77452403	77452587	+	52	NA	intron (SEPT9, intron 2 of 10)	NA	7791	LOC100996273								
SKNO1_1_308_R1_peak_8878	chr2	80050405	80050591	+	52	NA	intron (CTNNA2, intron 7 of 18)	NA	-183915	MIR8080								
SKNO1_1_308_R1_peak_15180	chr8	144528759	144529031	+	52	NA	TTS (ARHGAP39)	NA	179	C8orf82								
SKNO1_1_308_R1_peak_8789	chr2	64751378	64751564	+	52	NA	promoter-TSS (SERTAD2)	NA	-557	SERTAD2								
SKNO1_1_308_R1_peak_1857	chr10	43287363	43287540	+	52	NA	Intergenic	NA	-83639	RASGEF1A								
SKNO1_1_308_R1_peak_6160	chr16	88940376	88940698	+	52	NA	intron (LOC100129697, intron 1 of 1)	NA	889	LOC100129697								
SKNO1_1_308_R1_peak_15397	chr9	89310602	89310915	+	52	NA	promoter-TSS (CKS2)	NA	-440	CKS2								
SKNO1_1_308_R1_peak_14665	chr8	28701212	28701620	+	52	NA	promoter-TSS (EXTL3)	NA	48	EXTL3-AS1								
SKNO1_1_308_R1_peak_10862	chr3	23810496	23811003	+	52	NA	intron (UBE2E1, intron 1 of 3)	NA	4856	UBE2E1								
SKNO1_1_308_R1_peak_11441	chr3	155334961	155335163	+	52	NA	Intergenic	NA	-41362	RP11-451G4.2								
SKNO1_1_308_R1_peak_15177	chr8	144477699	144478101	+	52	NA	promoter-TSS (PPP1R16A)	NA	-82	PPP1R16A								
SKNO1_1_308_R1_peak_7398	chr18	35972565	35972731	+	52	NA	promoter-TSS (C18orf21)	NA	23	C18orf21								
SKNO1_1_308_R1_peak_6086	chr16	85758783	85759003	+	52	NA	Intergenic	NA	-7810	C16orf74								
SKNO1_1_308_R1_peak_13470	chr6	42781943	42782120	+	52	NA	promoter-TSS (FLJ38717)	NA	-21	GLTSCR1L								
SKNO1_1_308_R1_peak_15427	chr9	92325837	92326170	+	52	NA	promoter-TSS (NOL8)	NA	-409	NOL8								
SKNO1_1_308_R1_peak_13521	chr6	47309927	47310093	+	52	NA	promoter-TSS (TNFRSF21)	NA	-63	TNFRSF21								
SKNO1_1_308_R1_peak_15455	chr9	95505764	95505950	+	52	NA	intron (PTCH1, intron 2 of 23)	NA	2692	PTCH1								
SKNO1_1_308_R1_peak_15916	chr9	137406983	137407170	+	52	NA	intron (EXD3, intron 1 of 21)	NA	16186	EXD3								
SKNO1_1_308_R1_peak_3260	chr11	131579996	131580213	+	52	NA	intron (NTM, intron 1 of 9)	NA	-39237	AP003025.2								
SKNO1_1_308_R1_peak_11237	chr3	112991149	112991377	+	52	NA	exon (GTPBP8, exon 1 of 5)	NA	786	GTPBP8								
SKNO1_1_308_R1_peak_10763	chr3	9180221	9180390	+	52	NA	intron (SRGAP3, intron 1 of 20)	NA	-12677	AC037193.1								
SKNO1_1_308_R1_peak_7508	chr18	76822239	76822564	+	52	NA	promoter-TSS (LOC100131655)	NA	-106	LOC100131655								
SKNO1_1_308_R1_peak_16002	chrX	40006250	40006440	+	52	NA	Intergenic	NA	167573	LOC102724413								
SKNO1_1_308_R1_peak_3109	chr11	114215932	114216105	+	52	NA	intron (ZBTB16, intron 4 of 6)	NA	-41483	LOC101928916								
SKNO1_1_308_R1_peak_9653	chr20	4015396	4015689	+	52	NA	promoter-TSS (RNF24)	NA	27	RNF24								
SKNO1_1_308_R1_peak_2910	chr11	68890978	68891216	+	52	NA	TTS (MRPL21)	NA	12735	MRPL21								
SKNO1_1_308_R1_peak_10942	chr3	39264184	39264368	+	52	NA	exon (CX3CR1, exon 2 of 2)	NA	17459	CX3CR1								
SKNO1_1_308_R1_peak_2527	chr11	34438900	34439109	+	52	NA	promoter-TSS (CAT)	NA	79	CAT								
SKNO1_1_308_R1_peak_5819	chr16	50259441	50259607	+	52	NA	intron (ADCY7, intron 1 of 25)	NA	-28388	ADCY7								
SKNO1_1_308_R1_peak_11372	chr3	136195199	136195423	+	52	NA	promoter-TSS (MSL2)	NA	1369	MSL2								
SKNO1_1_308_R1_peak_7685	chr19	5075699	5075908	+	52	NA	intron (KDM4B, intron 7 of 23)	NA	106690	KDM4B								
SKNO1_1_308_R1_peak_13710	chr6	135087423	135087607	+	52	NA	Intergenic	NA	-32617	HBS1L								
SKNO1_1_308_R1_peak_12969	chr5	179608279	179608445	+	52	NA	exon (RUFY1, exon 18 of 19)	NA	-5342	LOC101928445								
SKNO1_1_308_R1_peak_1791	chr10	29659185	29659568	+	52	NA	intron (SVIL, intron 2 of 41)	NA	-57044	MIR938								
SKNO1_1_308_R1_peak_10241	chr21	43865117	43865297	+	52	NA	promoter-TSS (AGPAT3)	NA	-52640	LOC284837								
SKNO1_1_308_R1_peak_1262	chr1	200409568	200409762	+	52	NA	exon (ZNF281, exon 2 of 3)	NA	393	ZNF281								
SKNO1_1_308_R1_peak_287	chr1	23531262	23531455	+	52	NA	promoter-TSS (E2F2)	NA	9428	LOC101928163								
SKNO1_1_308_R1_peak_520	chr1	39576712	39577006	+	52	NA	promoter-TSS (PABPC4)	NA	-10	PABPC4								
SKNO1_1_308_R1_peak_14308	chr7	94509908	94510166	+	52	NA	exon (CASD1, exon 1 of 11)	NA	518	CASD1								
SKNO1_1_308_R1_peak_8637	chr2	32356852	32357124	+	52	NA	promoter-TSS (BIRC6)	NA	321	BIRC6								
SKNO1_1_308_R1_peak_11283	chr3	126389162	126389475	+	52	NA	Intergenic	NA	5480	RP11-71E19.5								
SKNO1_1_308_R1_peak_5473	chr15	89329991	89330157	+	52	NA	intron (POLG, intron 3 of 22)	NA	-3264	MIR6766								
SKNO1_1_308_R1_peak_12497	chr5	76404738	76405137	+	52	NA	intron (IQGAP2, intron 1 of 35)	NA	-152006	IQGAP2								
SKNO1_1_308_R1_peak_8503	chr2	9474938	9475122	+	52	NA	promoter-TSS (IAH1)	NA	498	IAH1								
SKNO1_1_308_R1_peak_2507	chr11	33011620	33011822	+	52	NA	Intergenic	NA	-4461	DEPDC7								
SKNO1_1_308_R1_peak_12302	chr5	6713485	6713749	+	52	NA	promoter-TSS (PAPD7)	NA	-994	PAPD7								
SKNO1_1_308_R1_peak_1846	chr10	42782568	42782799	+	51	NA	promoter-TSS (BMS1)	NA	-92	BMS1								
SKNO1_1_308_R1_peak_9342	chr2	200963301	200963658	+	51	NA	promoter-TSS (ORC2)	NA	-102	ORC2								
SKNO1_1_308_R1_peak_5971	chr16	69530668	69530834	+	51	NA	Intergenic	NA	35079	MIR1538								
SKNO1_1_308_R1_peak_14972	chr8	125505672	125505838	+	51	NA	Intergenic	NA	72896	TRIB1								
SKNO1_1_308_R1_peak_6966	chr17	75877957	75878203	+	51	NA	promoter-TSS (TRIM47)	NA	495	TRIM47								
SKNO1_1_308_R1_peak_14753	chr8	56074278	56074691	+	51	NA	promoter-TSS (RPS20)	NA	97	RPS20								
SKNO1_1_308_R1_peak_9518	chr2	233349244	233349410	+	51	NA	Intergenic	NA	-5176	DGKD								
SKNO1_1_308_R1_peak_7206	chr17	82170741	82170941	+	51	NA	intron (CCDC57, intron 12 of 16)	NA	41972	CCDC57								
SKNO1_1_308_R1_peak_15335	chr9	74887119	74887350	+	51	NA	exon (TRPM6, exon 1 of 39)	NA	860	TRPM6								
SKNO1_1_308_R1_peak_4883	chr14	100306376	100306656	+	51	NA	promoter-TSS (SLC25A29)	NA	-740	SLC25A29								
SKNO1_1_308_R1_peak_5859	chr16	57112545	57112716	+	51	NA	intron (CPNE2, intron 2 of 15)	NA	20087	CPNE2								
SKNO1_1_308_R1_peak_4358	chr13	100673894	100674162	+	51	NA	intron (TMTC4, intron 1 of 18)	NA	794	TMTC4								
SKNO1_1_308_R1_peak_14698	chr8	38269124	38269290	+	51	NA	promoter-TSS (PPAPDC1B)	NA	13	PPAPDC1B								
SKNO1_1_308_R1_peak_9338	chr2	200811297	200811625	+	51	NA	promoter-TSS (BZW1)	NA	-85	BZW1								
SKNO1_1_308_R1_peak_378	chr1	27403483	27403686	+	51	NA	TTS (WASF2)	NA	10940	GPR3								
SKNO1_1_308_R1_peak_1490	chr1	228165949	228166127	+	51	NA	promoter-TSS (IBA57-AS1)	NA	310	IBA57								
SKNO1_1_308_R1_peak_13105	chr6	14136014	14136180	+	51	NA	exon (CD83, exon 5 of 5)	NA	18841	CD83								
SKNO1_1_308_R1_peak_3052	chr11	96314407	96314573	+	51	NA	intron (MAML2, intron 1 of 4)	NA	-26948	MIR1260B								
SKNO1_1_308_R1_peak_4124	chr13	28489705	28489875	+	51	NA	intron (FLT1, intron 1 of 12)	NA	5338	FLT1								
SKNO1_1_308_R1_peak_13928	chr7	2478954	2479154	+	51	NA	Intergenic	NA	-38809	LFNG								
SKNO1_1_308_R1_peak_11104	chr3	51538641	51538990	+	51	NA	promoter-TSS (RAD54L2)	NA	2920	LOC102723610								
SKNO1_1_308_R1_peak_13805	chr6	148682999	148683461	+	51	NA	Intergenic	NA	-63905	UST								
SKNO1_1_308_R1_peak_8080	chr19	33515205	33515378	+	51	NA	intron (PEPD, intron 1 of 14)	NA	6602	PEPD								
SKNO1_1_308_R1_peak_4315	chr13	80339847	80340013	+	51	NA	promoter-TSS (SPRY2)	NA	-313	SPRY2								
SKNO1_1_308_R1_peak_3623	chr12	56189547	56189727	+	51	NA	promoter-TSS (SMARCC2)	NA	-133	SMARCC2								
SKNO1_1_308_R1_peak_13350	chr6	33821117	33821471	+	51	NA	Intergenic	NA	-17278	MLN								
SKNO1_1_308_R1_peak_13070	chr6	7106844	7107274	+	51	NA	promoter-TSS (RREB1)	NA	-794	RREB1								
SKNO1_1_308_R1_peak_13606	chr6	89819579	89819758	+	51	NA	promoter-TSS (MDN1)	NA	96	MDN1								
SKNO1_1_308_R1_peak_1260	chr1	200039601	200039767	+	51	NA	exon (NR5A2, exon 3 of 9)	NA	12043	NR5A2								
SKNO1_1_308_R1_peak_7880	chr19	13105189	13105438	+	51	NA	exon (TRMT1, exon 15 of 16)	NA	-3395	LYL1								
SKNO1_1_308_R1_peak_10869	chr3	25663916	25664098	+	51	NA	TTS (MIR4442)	NA	365	TOP2B								
