PeakID (cmd=annotatePeaks.pl SKNO1_1_231_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_231_R1_peak_4661	chr18	47168894	47169076	+	61	NA	intron (IER3IP1, intron 1 of 2)	NA	7389	IER3IP1								
SKNO1_1_231_R1_peak_6432	chr21	37251032	37251258	+	61	NA	intron (DSCR3, intron 1 of 7)	NA	16979	DSCR3								
SKNO1_1_231_R1_peak_1908	chr11	102309675	102309884	+	61	NA	Intergenic	NA	-7671	BIRC3								
SKNO1_1_231_R1_peak_1306	chr10	63683299	63683488	+	61	NA	Intergenic	NA	52716	LOC101929846								
SKNO1_1_231_R1_peak_3836	chr16	53098999	53099448	+	61	NA	promoter-TSS (CHD9)	NA	44230	CHD9								
SKNO1_1_231_R1_peak_4226	chr17	47067352	47067696	+	61	NA	intron (LOC101927060, intron 2 of 2)	NA	32741	LOC101927060								
SKNO1_1_231_R1_peak_9386	chr7	24821393	24821654	+	61	NA	intron (OSBPL3, intron 16 of 22)	NA	-63503	DFNA5								
SKNO1_1_231_R1_peak_248	chr1	41790457	41790660	+	60	NA	intron (HIVEP3, intron 1 of 8)	NA	-161737	HIVEP3								
SKNO1_1_231_R1_peak_5335	chr2	43911467	43911662	+	60	NA	TTS (LRPPRC)	NA	72583	ABCG8								
SKNO1_1_231_R1_peak_8513	chr5	150082443	150082689	+	60	NA	intron (CSF1R, intron 2 of 21)	NA	30806	CSF1R								
SKNO1_1_231_R1_peak_9920	chr8	70315639	70315857	+	60	NA	intron (NCOA2, intron 1 of 22)	NA	88037	NCOA2								
SKNO1_1_231_R1_peak_3193	chr14	69701915	69702145	+	60	NA	intron (KIAA0247, intron 2 of 5)	NA	-65065	SRSF5								
SKNO1_1_231_R1_peak_8139	chr5	56480683	56481055	+	60	NA	intron (LOC102467147, intron 1 of 4)	NA	900	LOC102467147								
SKNO1_1_231_R1_peak_9225	chr6	147135202	147135400	+	60	NA	intron (STXBP5-AS1, intron 3 of 10)	NA	-69057	STXBP5								
SKNO1_1_231_R1_peak_7994	chr5	1185853	1186036	+	60	NA	Intergenic	NA	-7339	CTD-3080P12.3								
SKNO1_1_231_R1_peak_8566	chr5	172115529	172115857	+	60	NA	intron (STK10, intron 4 of 18)	NA	72649	STK10								
SKNO1_1_231_R1_peak_10146	chr8	133130878	133131105	+	60	NA	intron (TG, intron 45 of 47)	NA	-27925	SLA								
SKNO1_1_231_R1_peak_1792	chr11	67271829	67272015	+	60	NA	intron (ADRBK1, intron 1 of 20)	NA	5488	ADRBK1								
SKNO1_1_231_R1_peak_6758	chr3	19105902	19106158	+	60	NA	Intergenic	NA	-42495	KCNH8								
SKNO1_1_231_R1_peak_4840	chr19	10104177	10104537	+	60	NA	Intergenic	NA	-1469	ANGPTL6								
SKNO1_1_231_R1_peak_3059	chr14	22957341	22957547	+	60	NA	promoter-TSS (MIR4707)	NA	-302	HAUS4								
SKNO1_1_231_R1_peak_10180	chr8	141003396	141003681	+	60	NA	Intergenic	NA	-82406	PTK2								
SKNO1_1_231_R1_peak_6511	chr22	20549444	20549698	+	60	NA	intron (MED15, intron 2 of 17)	NA	41989	MED15								
SKNO1_1_231_R1_peak_10325	chr9	70081120	70081360	+	60	NA	intron (MAMDC2, intron 2 of 13)	NA	37659	MAMDC2								
SKNO1_1_231_R1_peak_8148	chr5	59039483	59039847	+	60	NA	promoter-TSS (PDE4D)	NA	457535	RAB3C								
SKNO1_1_231_R1_peak_3571	chr15	72230246	72230428	+	60	NA	promoter-TSS (PKM)	NA	1049	PKM								
SKNO1_1_231_R1_peak_4556	chr18	3652821	3653123	+	60	NA	intron (DLGAP1, intron 4 of 8)	NA	58858	DLGAP1-AS1								
SKNO1_1_231_R1_peak_7093	chr3	119784031	119784213	+	60	NA	intron (NR1I2, intron 1 of 8)	NA	3638	NR1I2								
SKNO1_1_231_R1_peak_1665	chr11	44088250	44088490	+	60	NA	Intergenic	NA	-7179	EXT2								
SKNO1_1_231_R1_peak_5645	chr2	119327003	119327231	+	60	NA	intron (C2orf76, intron 2 of 5)	NA	39709	C2orf76								
SKNO1_1_231_R1_peak_7323	chr3	183244013	183244246	+	60	NA	intron (MCF2L2, intron 15 of 29)	NA	-9689	B3GNT5								
SKNO1_1_231_R1_peak_4532	chr17	83199724	83200198	+	60	NA	Intergenic	NA	26539	LOC100505909								
SKNO1_1_231_R1_peak_905	chr1	212671421	212671627	+	60	NA	Intergenic	NA	-5875	LOC102723761								
SKNO1_1_231_R1_peak_4317	chr17	61248573	61248846	+	60	NA	intron (BCAS3, intron 23 of 26)	NA	118896	LOC101927855								
SKNO1_1_231_R1_peak_8753	chr6	26336661	26337015	+	60	NA	Intergenic	NA	-4794	LOC101928743								
SKNO1_1_231_R1_peak_758	chr1	185050925	185051107	+	60	NA	intron (RNF2, intron 1 of 6)	NA	-36536	RNF2								
SKNO1_1_231_R1_peak_9825	chr8	32487162	32487349	+	60	NA	intron (NRG1, intron 1 of 4)	NA	46509	NRG1-IT3								
SKNO1_1_231_R1_peak_174	chr1	28748992	28749227	+	60	NA	intron (YTHDF2, intron 4 of 4)	NA	12485	YTHDF2								
SKNO1_1_231_R1_peak_1156	chr10	17616782	17616967	+	60	NA	intron (PTPLA, intron 1 of 5)	NA	509	PTPLA								
SKNO1_1_231_R1_peak_7553	chr4	38161003	38161217	+	60	NA	Intergenic	NA	49208	TBC1D1								
SKNO1_1_231_R1_peak_2030	chr11	126156826	126157013	+	60	NA	Intergenic	NA	54773	RPUSD4								
SKNO1_1_231_R1_peak_4670	chr18	48915989	48916175	+	60	NA	Intergenic	NA	33251	SMAD7								
SKNO1_1_231_R1_peak_4445	chr17	76252256	76252559	+	60	NA	Intergenic	NA	-12040	RNF157								
SKNO1_1_231_R1_peak_9577	chr7	98273915	98274097	+	60	NA	Intergenic	NA	-7653	BRI3								
SKNO1_1_231_R1_peak_4542	chr18	2088405	2088631	+	60	NA	Intergenic	NA	430742	LOC101926997								
SKNO1_1_231_R1_peak_489	chr1	110034510	110034715	+	60	NA	promoter-TSS (STRIP1)	NA	3035	STRIP1								
SKNO1_1_231_R1_peak_8684	chr6	14283703	14283895	+	60	NA	intron (LINC01108, intron 1 of 1)	NA	1655	LINC01108								
SKNO1_1_231_R1_peak_3055	chr14	22848706	22848969	+	60	NA	Intergenic	NA	12304	MMP14								
SKNO1_1_231_R1_peak_7606	chr4	53908789	53909047	+	60	NA	Intergenic	NA	78364	RPL21P44								
SKNO1_1_231_R1_peak_2015	chr11	122843855	122844073	+	60	NA	intron (CRTAM, intron 1 of 9)	NA	5417	CRTAM								
SKNO1_1_231_R1_peak_6803	chr3	30644522	30644878	+	60	NA	intron (TGFBR2, intron 2 of 7)	NA	38051	TGFBR2								
SKNO1_1_231_R1_peak_6555	chr22	29901378	29901671	+	60	NA	intron (MTMR3, intron 1 of 19)	NA	18355	MTMR3								
SKNO1_1_231_R1_peak_397	chr1	89126075	89126306	+	60	NA	promoter-TSS (GBP2)	NA	-31	GBP2								
SKNO1_1_231_R1_peak_5815	chr2	176002297	176002523	+	60	NA	promoter-TSS (KIAA1715)	NA	-120	KIAA1715								
SKNO1_1_231_R1_peak_1023	chr1	243495927	243496116	+	60	NA	intron (SDCCAG8, intron 17 of 17)	NA	23996	LOC102724256								
SKNO1_1_231_R1_peak_1139	chr10	15320557	15320740	+	60	NA	intron (FAM171A1, intron 1 of 7)	NA	-42132	LOC101928655								
SKNO1_1_231_R1_peak_9741	chr8	9088455	9088770	+	60	NA	Intergenic	NA	40167	MIR4660								
SKNO1_1_231_R1_peak_4629	chr18	32257467	32257792	+	60	NA	Intergenic	NA	67605	MEP1B								
SKNO1_1_231_R1_peak_6552	chr22	29658170	29658352	+	60	NA	exon (NF2, exon 5 of 15)	NA	54705	NF2								
SKNO1_1_231_R1_peak_3420	chr15	41503307	41503641	+	60	NA	TTS (LTK)	NA	2175	ITPKA								
SKNO1_1_231_R1_peak_7153	chr3	134482677	134482960	+	60	NA	exon (ANAPC13, exon 2 of 3)	NA	3203	ANAPC13								
SKNO1_1_231_R1_peak_2831	chr13	45334437	45334761	+	60	NA	exon (TPT1, exon 6 of 6)	NA	3010	SNORA31								
SKNO1_1_231_R1_peak_2599	chr12	117063157	117063542	+	60	NA	intron (TESC, intron 2 of 7)	NA	36097	TESC								
SKNO1_1_231_R1_peak_7793	chr4	83266779	83266992	+	60	NA	intron (COQ2, intron 6 of 6)	NA	17918	COQ2								
SKNO1_1_231_R1_peak_6746	chr3	17906053	17906395	+	60	NA	Intergenic	NA	-56348	LOC339862								
SKNO1_1_231_R1_peak_7026	chr3	100590660	100590857	+	60	NA	Intergenic	NA	-18831	GPR128								
SKNO1_1_231_R1_peak_469	chr1	107640408	107640618	+	60	NA	intron (VAV3, intron 20 of 26)	NA	-256769	MIR7852								
SKNO1_1_231_R1_peak_2661	chr12	124824356	124824625	+	60	NA	intron (SCARB1, intron 1 of 12)	NA	39483	SCARB1								
SKNO1_1_231_R1_peak_4831	chr19	8540674	8540918	+	60	NA	intron (MYO1F, intron 15 of 27)	NA	-26791	ZNF414								
SKNO1_1_231_R1_peak_3009	chr13	109700330	109700532	+	60	NA	Intergenic	NA	-27843	LINC00676								
SKNO1_1_231_R1_peak_7233	chr3	156460257	156460508	+	60	NA	intron (KCNAB1, intron 5 of 13)	NA	-13477	KCNAB1-AS1								
SKNO1_1_231_R1_peak_1499	chr10	107028307	107028540	+	60	NA	intron (SORCS1, intron 1 of 25)	NA	136285	SORCS1								
SKNO1_1_231_R1_peak_5451	chr2	68734718	68734958	+	60	NA	promoter-TSS (ARHGAP25)	NA	-236	ARHGAP25								
SKNO1_1_231_R1_peak_7610	chr4	54144826	54145066	+	60	NA	Intergenic	NA	44865	GSX2								
SKNO1_1_231_R1_peak_4284	chr17	58328451	58328704	+	60	NA	promoter-TSS (BZRAP1)	NA	-432	BZRAP1								
SKNO1_1_231_R1_peak_6080	chr20	1954541	1954723	+	60	NA	intron (RP4-684O24.5, intron 2 of 3)	NA	7386	RP4-684O24.5								
SKNO1_1_231_R1_peak_4289	chr17	58338543	58338780	+	60	NA	intron (BZRAP1-AS1, intron 1 of 2)	NA	-2639	MIR4736								
SKNO1_1_231_R1_peak_8850	chr6	36680331	36680518	+	60	NA	intron (CDKN1A, intron 1 of 2)	NA	1714	CDKN1A								
SKNO1_1_231_R1_peak_5257	chr2	27050646	27050876	+	60	NA	promoter-TSS (TRNAA3)	NA	-21	TRNAY4								
SKNO1_1_231_R1_peak_9568	chr7	92639749	92640330	+	60	NA	intron (CDK6, intron 5 of 7)	NA	-49645	FAM133B								
SKNO1_1_231_R1_peak_6239	chr20	45972075	45972414	+	60	NA	promoter-TSS (ZNF335)	NA	-975	ZNF335								
SKNO1_1_231_R1_peak_10587	chr9	131635417	131635599	+	60	NA	intron (RAPGEF1, intron 5 of 23)	NA	41144	RAPGEF1								
SKNO1_1_231_R1_peak_2103	chr12	4415179	4415385	+	60	NA	Intergenic	NA	30332	FGF6								
SKNO1_1_231_R1_peak_5423	chr2	64474381	64474630	+	60	NA	Intergenic	NA	20312	LGALSL								
SKNO1_1_231_R1_peak_9488	chr7	50792025	50792281	+	60	NA	intron (GRB10, intron 1 of 17)	NA	1086	GRB10								
SKNO1_1_231_R1_peak_3569	chr15	72156999	72157191	+	60	NA	Intergenic	NA	40700	GRAMD2								
SKNO1_1_231_R1_peak_5373	chr2	53994737	53995004	+	60	NA	Intergenic	NA	-24030	PSME4								
SKNO1_1_231_R1_peak_3265	chr14	81417014	81417221	+	60	NA	intron (STON2, intron 2 of 7)	NA	10095	STON2								
SKNO1_1_231_R1_peak_4733	chr18	75714866	75715082	+	60	NA	Intergenic	NA	-2571	LOC100505853								
SKNO1_1_231_R1_peak_3957	chr16	85382073	85382449	+	60	NA	intron (GSE1, intron 2 of 15)	NA	-70356	LOC101928502								
SKNO1_1_231_R1_peak_7037	chr3	102079590	102079814	+	59	NA	Intergenic	NA	-84003	LOC101929411								
SKNO1_1_231_R1_peak_8	chr1	1560126	1560312	+	59	NA	TTS (SSU72)	NA	14650	SSU72								
SKNO1_1_231_R1_peak_7782	chr4	82373976	82374588	+	59	NA	promoter-TSS (LOC101928963)	NA	-120	LOC101928963								
SKNO1_1_231_R1_peak_2564	chr12	109828205	109828400	+	59	NA	intron (TRPV4, intron 1 of 16)	NA	-5048	MIR4497								
SKNO1_1_231_R1_peak_7	chr1	1375299	1375563	+	59	NA	promoter-TSS (AURKAIP1)	NA	7	AURKAIP1								
SKNO1_1_231_R1_peak_2789	chr13	36445417	36445599	+	59	NA	Intergenic	NA	13236	CCNA1								
SKNO1_1_231_R1_peak_1091	chr10	5548896	5549078	+	59	NA	Intergenic	NA	24026	CALML3								
SKNO1_1_231_R1_peak_2824	chr13	44117365	44117641	+	59	NA	intron (SMIM2-AS1, intron 1 of 4)	NA	6954	SMIM2-AS1								
SKNO1_1_231_R1_peak_6488	chr21	45257034	45257249	+	59	NA	Intergenic	NA	30755	POFUT2								
SKNO1_1_231_R1_peak_1937	chr11	110297977	110298159	+	59	NA	Intergenic	NA	-1356	RDX								
SKNO1_1_231_R1_peak_9832	chr8	37737617	37737801	+	59	NA	exon (LOC102723701, exon 1 of 2)	NA	161	LOC102723701								
SKNO1_1_231_R1_peak_7295	chr3	177603368	177603552	+	59	NA	intron (LINC00578, intron 2 of 3)	NA	161539	LINC00578								
SKNO1_1_231_R1_peak_9811	chr8	29534005	29534310	+	59	NA	Intergenic	NA	-185352	DUSP4								
SKNO1_1_231_R1_peak_10332	chr9	70485388	70485681	+	59	NA	Intergenic	NA	-70877	KLF9								
SKNO1_1_231_R1_peak_3620	chr15	81384955	81385137	+	59	NA	intron (RP11-761I4.3, intron 6 of 6)	NA	-10969	TMC3								
SKNO1_1_231_R1_peak_3633	chr15	85288253	85288435	+	59	NA	Intergenic	NA	41877	LOC101929641								
SKNO1_1_231_R1_peak_10096	chr8	124644189	124644380	+	59	NA	intron (MTSS1, intron 3 of 13)	NA	84189	MTSS1								
SKNO1_1_231_R1_peak_225	chr1	37989912	37990095	+	59	NA	promoter-TSS (SF3A3)	NA	86	SF3A3								
SKNO1_1_231_R1_peak_3183	chr14	68387288	68387470	+	59	NA	intron (RAD51B, intron 8 of 10)	NA	13000	LOC101927971								
SKNO1_1_231_R1_peak_9402	chr7	29872111	29872302	+	59	NA	intron (WIPF3, intron 2 of 8)	NA	65218	WIPF3								
SKNO1_1_231_R1_peak_2877	chr13	51804160	51804397	+	59	NA	promoter-TSS (DHRS12)	NA	1246	DHRS12								
SKNO1_1_231_R1_peak_2249	chr12	31749338	31749559	+	59	NA	Intergenic	NA	-19512	LOC102724590								
SKNO1_1_231_R1_peak_5279	chr2	32010934	32011125	+	59	NA	promoter-TSS (MEMO1)	NA	-400	MEMO1								
SKNO1_1_231_R1_peak_2064	chr12	389238	389530	+	59	NA	promoter-TSS (KDM5A)	NA	34	CCDC77								
SKNO1_1_231_R1_peak_7203	chr3	150737506	150737688	+	59	NA	promoter-TSS (LOC101928105)	NA	1442	LOC101928105								
SKNO1_1_231_R1_peak_7700	chr4	70737131	70737387	+	59	NA	intron (RUFY3, intron 1 of 17)	NA	15363	RUFY3								
SKNO1_1_231_R1_peak_6256	chr20	49679128	49679318	+	59	NA	intron (B4GALT5, intron 1 of 8)	NA	34661	B4GALT5								
SKNO1_1_231_R1_peak_6936	chr3	51569039	51569290	+	59	NA	intron (RAD54L2, intron 1 of 21)	NA	30254	RAD54L2								
SKNO1_1_231_R1_peak_3719	chr16	1120097	1120328	+	59	NA	Intergenic	NA	-23968	C1QTNF8								
SKNO1_1_231_R1_peak_1651	chr11	36388141	36388323	+	59	NA	intron (PRR5L, intron 2 of 9)	NA	92057	PRR5L								
SKNO1_1_231_R1_peak_9069	chr6	119630661	119630858	+	59	NA	Intergenic	NA	96855	LOC101927959								
SKNO1_1_231_R1_peak_128	chr1	25831925	25832128	+	59	NA	exon (MTFR1L, exon 7 of 7)	NA	-8420	LOC646471								
SKNO1_1_231_R1_peak_2439	chr12	71686755	71686937	+	59	NA	intron (TMEM19, intron 1 of 5)	NA	748	TMEM19								
SKNO1_1_231_R1_peak_4597	chr18	22301363	22301784	+	59	NA	intron (LOC101927548, intron 2 of 2)	NA	10442	LOC101927548								
SKNO1_1_231_R1_peak_2729	chr13	28347795	28347977	+	59	NA	intron (FLT1, intron 15 of 29)	NA	115385	RNU6-82P								
SKNO1_1_231_R1_peak_1708	chr11	58691755	58691944	+	59	NA	Intergenic	NA	40125	GLYAT								
SKNO1_1_231_R1_peak_4604	chr18	23422933	23423126	+	59	NA	intron (TMEM241, intron 2 of 6)	NA	14930	TMEM241								
SKNO1_1_231_R1_peak_5015	chr19	38831821	38832034	+	59	NA	promoter-TSS (ECH1)	NA	-70	ECH1								
SKNO1_1_231_R1_peak_8769	chr6	27836800	27837001	+	59	NA	TTS (HIST1H2AK)	NA	1439	HIST1H2AK								
SKNO1_1_231_R1_peak_4842	chr19	10112044	10112307	+	59	NA	TTS (PPAN)	NA	654	P2RY11								
SKNO1_1_231_R1_peak_5714	chr2	143129072	143129410	+	59	NA	promoter-TSS (ARHGAP15)	NA	-154	ARHGAP15								
SKNO1_1_231_R1_peak_1220	chr10	31760296	31760507	+	59	NA	Intergenic	NA	157446	LOC646034								
SKNO1_1_231_R1_peak_3508	chr15	63063414	63063696	+	59	NA	TTS (TPM1)	NA	20897	TPM1								
SKNO1_1_231_R1_peak_8205	chr5	74938555	74938835	+	59	NA	Intergenic	NA	-70690	FAM169A								
SKNO1_1_231_R1_peak_2897	chr13	61149026	61149301	+	59	NA	Intergenic	NA	-30785	LOC102723910								
SKNO1_1_231_R1_peak_229	chr1	38834265	38834455	+	59	NA	Intergenic	NA	25463	RRAGC								
SKNO1_1_231_R1_peak_6718	chr3	11757540	11757725	+	59	NA	Intergenic	NA	-36864	VGLL4								
SKNO1_1_231_R1_peak_69	chr1	15411707	15412048	+	58	NA	promoter-TSS (LOC101927441)	NA	1982	EFHD2								
SKNO1_1_231_R1_peak_968	chr1	230977396	230977610	+	58	NA	intron (TTC13, intron 1 of 20)	NA	-1574	ARV1								
SKNO1_1_231_R1_peak_4469	chr17	78568529	78568711	+	58	NA	intron (DNAH17, intron 9 of 80)	NA	8774	DNAH17								
SKNO1_1_231_R1_peak_9300	chr7	2409969	2410155	+	58	NA	intron (CHST12, intron 1 of 1)	NA	6502	CHST12								
SKNO1_1_231_R1_peak_7598	chr4	52750326	52750525	+	58	NA	intron (ERVMER34-1, intron 2 of 2)	NA	1215	ERVMER34-1								
SKNO1_1_231_R1_peak_89	chr1	17250730	17250926	+	58	NA	intron (PADI3, intron 1 of 15)	NA	1730	PADI3								
SKNO1_1_231_R1_peak_487	chr1	110003979	110004225	+	58	NA	exon (AHCYL1, exon 1 of 17)	NA	154	AHCYL1								
SKNO1_1_231_R1_peak_7430	chr3	196219695	196219960	+	58	NA	intron (SLC51A, intron 2 of 8)	NA	3315	SLC51A								
SKNO1_1_231_R1_peak_8345	chr5	116371990	116372182	+	58	NA	intron (LOC101927190, intron 2 of 2)	NA	2484	LOC101927190								
SKNO1_1_231_R1_peak_9464	chr7	43869846	43870085	+	58	NA	promoter-TSS (MRPS24)	NA	-419	MRPS24								
SKNO1_1_231_R1_peak_4442	chr17	75951165	75951347	+	58	NA	intron (ACOX1, intron 8 of 13)	NA	-10218	FBF1								
SKNO1_1_231_R1_peak_7027	chr3	101216751	101216942	+	58	NA	Intergenic	NA	103729	IMPG2								
SKNO1_1_231_R1_peak_8741	chr6	25992393	25992731	+	58	NA	Intergenic	NA	25250	HIST1H1A								
SKNO1_1_231_R1_peak_4145	chr17	38591903	38592116	+	58	NA	intron (SRCIN1, intron 1 of 18)	NA	-13358	SRCIN1								
SKNO1_1_231_R1_peak_4711	chr18	62521767	62521949	+	58	NA	Intergenic	NA	-1567	ZCCHC2								
SKNO1_1_231_R1_peak_2004	chr11	121482504	121482717	+	58	NA	intron (SORL1, intron 3 of 47)	NA	30407	SORL1								
SKNO1_1_231_R1_peak_6083	chr20	2729136	2729498	+	58	NA	intron (EBF4, intron 1 of 10)	NA	35671	EBF4								
SKNO1_1_231_R1_peak_1055	chr1	247173467	247173754	+	58	NA	Intergenic	NA	-1594	ZNF124								
SKNO1_1_231_R1_peak_8102	chr5	49666178	49666365	+	58	NA	Intergenic	NA	775129	EMB								
SKNO1_1_231_R1_peak_7424	chr3	196055821	196056060	+	58	NA	intron (TFRC, intron 16 of 18)	NA	26150	TFRC								
SKNO1_1_231_R1_peak_4204	chr17	44077649	44077859	+	58	NA	exon (HDAC5, exon 27 of 27)	NA	7024	G6PC3								
SKNO1_1_231_R1_peak_10564	chr9	129222026	129222229	+	58	NA	Intergenic	NA	-43866	IER5L								
SKNO1_1_231_R1_peak_1261	chr10	45558442	45558745	+	58	NA	intron (MARCH8, intron 1 of 6)	NA	36250	MARCH8								
SKNO1_1_231_R1_peak_7623	chr4	54909959	54910238	+	58	NA	Intergenic	NA	215497	KDR								
SKNO1_1_231_R1_peak_10401	chr9	89379559	89379781	+	58	NA	intron (SEMA4D, intron 16 of 16)	NA	61180	SECISBP2								
SKNO1_1_231_R1_peak_1532	chr10	119077490	119077740	+	58	NA	intron (EIF3A, intron 1 of 21)	NA	3207	EIF3A								
SKNO1_1_231_R1_peak_7483	chr4	6916615	6916831	+	58	NA	intron (TBC1D14, intron 1 of 13)	NA	6955	TBC1D14								
SKNO1_1_231_R1_peak_4220	chr17	45226061	45226277	+	58	NA	intron (FMNL1, intron 1 of 26)	NA	4263	FMNL1								
SKNO1_1_231_R1_peak_4362	chr17	66374276	66374726	+	58	NA	intron (PRKCA, intron 2 of 16)	NA	41284	RP11-4F22.2								
SKNO1_1_231_R1_peak_525	chr1	117607567	117607766	+	58	NA	intron (FAM46C, intron 1 of 1)	NA	1684	FAM46C								
SKNO1_1_231_R1_peak_1959	chr11	114340287	114340554	+	58	NA	Intergenic	NA	39619	RP11-64D24.4								
SKNO1_1_231_R1_peak_2179	chr12	14273557	14273770	+	58	NA	Intergenic	NA	-111406	ATF7IP								
SKNO1_1_231_R1_peak_3326	chr14	100142579	100142881	+	58	NA	intron (EVL, intron 13 of 13)	NA	24109	DEGS2								
SKNO1_1_231_R1_peak_4803	chr19	6065818	6066130	+	57	NA	intron (RFX2, intron 1 of 16)	NA	-1979	LOC101928872								
SKNO1_1_231_R1_peak_1804	chr11	68012332	68012514	+	57	NA	intron (ALDH3B1, intron 1 of 8)	NA	3845	ALDH3B1								
SKNO1_1_231_R1_peak_5354	chr2	46747501	46747707	+	57	NA	intron (SOCS5, intron 1 of 1)	NA	48394	SOCS5								
SKNO1_1_231_R1_peak_625	chr1	156767383	156767565	+	57	NA	promoter-TSS (LOC102724206)	NA	-8	PRCC								
SKNO1_1_231_R1_peak_3856	chr16	57141465	57141647	+	57	NA	intron (CPNE2, intron 14 of 15)	NA	44496	FAM192A								
SKNO1_1_231_R1_peak_925	chr1	222455540	222455726	+	57	NA	Intergenic	NA	-9372	TRNAT19								
SKNO1_1_231_R1_peak_5024	chr19	39970992	39971252	+	57	NA	promoter-TSS (PSMC4)	NA	117	PSMC4								
SKNO1_1_231_R1_peak_10490	chr9	114958343	114958585	+	57	NA	Intergenic	NA	-27869	TNFSF8								
SKNO1_1_231_R1_peak_2273	chr12	45200513	45200695	+	57	NA	intron (PLEKHA8P1, intron 1 of 2)	NA	15402	PLEKHA8P1								
SKNO1_1_231_R1_peak_2220	chr12	26125560	26125742	+	57	NA	promoter-TSS (BHLHE41)	NA	-581	BHLHE41								
SKNO1_1_231_R1_peak_2322	chr12	51246315	51246557	+	57	NA	exon (DAZAP2, exon 4 of 4)	NA	7712	DAZAP2								
SKNO1_1_231_R1_peak_2412	chr12	65881359	65881560	+	57	NA	exon (LOC101927810, exon 1 of 3)	NA	143	LOC101927810								
SKNO1_1_231_R1_peak_5064	chr19	44856384	44856570	+	57	NA	intron (PVRL2, intron 1 of 5)	NA	10341	PVRL2								
SKNO1_1_231_R1_peak_5265	chr2	27831389	27831645	+	57	NA	intron (RBKS, intron 7 of 8)	NA	58879	RBKS								
SKNO1_1_231_R1_peak_1941	chr11	110907699	110907881	+	57	NA	Intergenic	NA	-189546	LOC102723966								
SKNO1_1_231_R1_peak_8424	chr5	132466302	132466684	+	57	NA	intron (C5orf56, intron 3 of 3)	NA	24280	IRF1								
SKNO1_1_231_R1_peak_6385	chr21	26658285	26658482	+	57	NA	Intergenic	NA	-85121	CYYR1								
SKNO1_1_231_R1_peak_10586	chr9	131628059	131628254	+	57	NA	intron (RAPGEF1, intron 8 of 23)	NA	48496	RAPGEF1								
SKNO1_1_231_R1_peak_7846	chr4	95130057	95130255	+	57	NA	intron (BMPR1B, intron 7 of 10)	NA	133924	BMPR1B								
SKNO1_1_231_R1_peak_8974	chr6	79078188	79078474	+	57	NA	promoter-TSS (PHIP)	NA	-37	PHIP								
SKNO1_1_231_R1_peak_2718	chr13	26503039	26503306	+	57	NA	Intergenic	NA	-54531	WASF3								
SKNO1_1_231_R1_peak_9444	chr7	38306978	38307160	+	57	NA	Intergenic	NA	-24036	LOC102724797								
SKNO1_1_231_R1_peak_1834	chr11	72807735	72808055	+	57	NA	Intergenic	NA	-6512	ATG16L2								
SKNO1_1_231_R1_peak_629	chr1	158248274	158248456	+	57	NA	Intergenic	NA	-5772	CD1A								
SKNO1_1_231_R1_peak_6034	chr2	231613749	231614060	+	57	NA	Intergenic	NA	21040	C2orf57								
SKNO1_1_231_R1_peak_2052	chr11	130051196	130051378	+	57	NA	Intergenic	NA	-18534	APLP2								
SKNO1_1_231_R1_peak_5065	chr19	44856648	44856899	+	57	NA	intron (PVRL2, intron 1 of 5)	NA	10637	PVRL2								
SKNO1_1_231_R1_peak_1884	chr11	87353043	87353288	+	57	NA	Intergenic	NA	-19630	LOC101929137								
SKNO1_1_231_R1_peak_2760	chr13	30916088	30916270	+	57	NA	intron (MEDAG, intron 1 of 4)	NA	10004	MEDAG								
SKNO1_1_231_R1_peak_3584	chr15	74870314	74870505	+	57	NA	intron (SCAMP2, intron 1 of 9)	NA	2920	SCAMP2								
SKNO1_1_231_R1_peak_2018	chr11	124079803	124080042	+	57	NA	Intergenic	NA	-35482	VWA5A								
SKNO1_1_231_R1_peak_474	chr1	107941273	107941471	+	57	NA	intron (VAV3, intron 1 of 26)	NA	-23071	VAV3-AS1								
SKNO1_1_231_R1_peak_10391	chr9	87601335	87601531	+	57	NA	intron (DAPK1, intron 2 of 25)	NA	31955	LOC101927644								
SKNO1_1_231_R1_peak_9170	chr6	138988301	138988714	+	57	NA	promoter-TSS (REPS1)	NA	-246	REPS1								
SKNO1_1_231_R1_peak_6592	chr22	37008580	37008791	+	57	NA	promoter-TSS (TEX33)	NA	-849	TEX33								
SKNO1_1_231_R1_peak_3048	chr14	22432536	22432815	+	57	NA	intron (LOC102724753, intron 1 of 2)	NA	46219	LOC102724753								
SKNO1_1_231_R1_peak_8634	chr6	6592097	6592404	+	57	NA	intron (LY86, intron 1 of 4)	NA	3549	LY86								
SKNO1_1_231_R1_peak_269	chr1	44834122	44834304	+	57	NA	intron (PTCH2, intron 2 of 21)	NA	8731	PTCH2								
SKNO1_1_231_R1_peak_824	chr1	202584775	202584957	+	57	NA	exon (PPP1R12B, exon 7 of 7)	NA	52800	LOC101926929								
SKNO1_1_231_R1_peak_7492	chr4	8191572	8191814	+	57	NA	Intergenic	NA	-7678	SH3TC1								
