PeakID (cmd=annotatePeaks.pl M6_1_171_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_171_R1_peak_670	chr1	218351368	218351511	+	50	NA	intron (TGFB2, intron 1 of 6)	NA	-5761	RP11-224O19.2								
M6_1_171_R1_peak_7168	chr7	134084853	134085076	+	50	NA	Intergenic	NA	-42388	LRGUK								
M6_1_171_R1_peak_503	chr1	172766658	172766835	+	50	NA	Intergenic	NA	107701	FASLG								
M6_1_171_R1_peak_4915	chr22	23528371	23528514	+	50	NA	Intergenic	NA	-9660	PCAT14								
M6_1_171_R1_peak_5120	chr3	19931281	19931597	+	50	NA	intron (EFHB, intron 1 of 12)	NA	2775	EFHB								
M6_1_171_R1_peak_3346	chr17	74780076	74780284	+	50	NA	intron (TMEM104, intron 2 of 9)	NA	3671	TMEM104								
M6_1_171_R1_peak_62	chr1	23810936	23811096	+	50	NA	intron (HMGCL, intron 5 of 8)	NA	-10472	GALE								
M6_1_171_R1_peak_7710	chr9	90815508	90815651	+	50	NA	intron (SYK, intron 1 of 13)	NA	13664	SYK								
M6_1_171_R1_peak_1083	chr10	104337633	104337849	+	50	NA	intron (ITPRIP, intron 1 of 1)	NA	-8749	ITPRIP								
M6_1_171_R1_peak_513	chr1	173868041	173868234	+	50	NA	promoter-TSS (ZBTB37)	NA	-150	GAS5								
M6_1_171_R1_peak_6842	chr6	154140129	154140282	+	50	NA	intron (OPRM1, intron 3 of 3)	NA	101103	OPRM1								
M6_1_171_R1_peak_785	chr1	248826679	248826938	+	50	NA	promoter-TSS (SH3BP5L)	NA	425	MIR3124								
M6_1_171_R1_peak_7667	chr9	77644080	77644231	+	50	NA	intron (GNA14, intron 1 of 6)	NA	4161	GNA14								
M6_1_171_R1_peak_7727	chr9	95273782	95274009	+	50	NA	intron (FANCC, intron 1 of 11)	NA	43814	FANCC								
M6_1_171_R1_peak_350	chr1	114131214	114131360	+	50	NA	intron (SYT6, intron 3 of 7)	NA	21153	SYT6								
M6_1_171_R1_peak_1251	chr11	44569204	44569358	+	50	NA	intron (CD82, intron 1 of 9)	NA	3003	CD82								
M6_1_171_R1_peak_4173	chr2	102335915	102336129	+	50	NA	intron (IL1RL1, intron 1 of 6)	NA	-20261	IL18R1								
M6_1_171_R1_peak_1084	chr10	104351407	104351556	+	50	NA	exon (CCDC147-AS1, exon 2 of 2)	NA	2094	CCDC147-AS1								
M6_1_171_R1_peak_4281	chr2	151904872	151905025	+	50	NA	intron (CACNB4, intron 2 of 13)	NA	-76453	ARL5A								
M6_1_171_R1_peak_7016	chr7	44885741	44885936	+	50	NA	promoter-TSS (PURB)	NA	-453	PURB								
M6_1_171_R1_peak_7249	chr8	11897371	11897556	+	50	NA	Intergenic	NA	-29349	CTSB								
M6_1_171_R1_peak_2144	chr13	75489881	75490059	+	50	NA	Intergenic	NA	-7324	TBC1D4								
M6_1_171_R1_peak_5217	chr3	46089385	46089616	+	50	NA	Intergenic	NA	-62013	XCR1								
M6_1_171_R1_peak_4381	chr2	196160090	196160349	+	50	NA	intron (STK17B, intron 2 of 7)	NA	-11378	LOC101927454								
M6_1_171_R1_peak_5975	chr5	14724884	14725031	+	50	NA	intron (ANKH, intron 8 of 11)	NA	12263	LOC100130744								
M6_1_171_R1_peak_2824	chr16	12459152	12459303	+	50	NA	intron (SNX29, intron 18 of 20)	NA	-86645	LOC101927227								
M6_1_171_R1_peak_2812	chr16	10887065	10887226	+	50	NA	intron (CIITA, intron 1 of 18)	NA	9947	CIITA								
M6_1_171_R1_peak_4649	chr20	25053573	25053716	+	50	NA	intron (ACSS1, intron 1 of 13)	NA	-20938	ACSS1								
M6_1_171_R1_peak_2019	chr13	20526443	20526653	+	50	NA	promoter-TSS (CRYL1)	NA	-691	CRYL1								
M6_1_171_R1_peak_2032	chr13	27172575	27172718	+	50	NA	promoter-TSS (USP12)	NA	387	USP12-AS2								
M6_1_171_R1_peak_1258	chr11	45801735	45801878	+	50	NA	Intergenic	NA	-3284	SLC35C1								
M6_1_171_R1_peak_2528	chr15	47961862	47962006	+	50	NA	intron (LOC102724553, intron 2 of 2)	NA	42144	LOC102724553								
M6_1_171_R1_peak_3003	chr16	84186975	84187140	+	50	NA	promoter-TSS (TAF1C)	NA	13	TAF1C								
M6_1_171_R1_peak_4623	chr20	16732773	16732967	+	50	NA	intron (SNRPB2, intron 3 of 6)	NA	2906	SNRPB2								
M6_1_171_R1_peak_3918	chr2	29480652	29480827	+	50	NA	intron (ALK, intron 4 of 28)	NA	161168	LOC101929386								
M6_1_171_R1_peak_7837	chr9	129879183	129879337	+	50	NA	intron (USP20, intron 23 of 24)	NA	9650	MIR6855								
M6_1_171_R1_peak_2119	chr13	50017938	50018104	+	50	NA	exon (TRIM13, exon 2 of 2)	NA	2767	KCNRG								
M6_1_171_R1_peak_805	chr10	6267335	6267502	+	50	NA	Intergenic	NA	-59126	RP11-563J2.2								
M6_1_171_R1_peak_4568	chr20	1871004	1871172	+	50	NA	Intergenic	NA	23358	LOC102724545								
M6_1_171_R1_peak_3136	chr17	27244708	27244861	+	50	NA	Intergenic	NA	49158	MIR4522								
M6_1_171_R1_peak_3886	chr2	18077813	18078026	+	50	NA	Intergenic	NA	200072	KCNS3								
M6_1_171_R1_peak_6581	chr6	36911942	36912104	+	50	NA	intron (C6orf89, intron 3 of 7)	NA	26159	C6orf89								
M6_1_171_R1_peak_7169	chr7	134465711	134465854	+	50	NA	Intergenic	NA	-6646	AKR1B1								
M6_1_171_R1_peak_466	chr1	161068463	161068680	+	50	NA	intron (ARHGAP30, intron 1 of 11)	NA	1397	ARHGAP30								
M6_1_171_R1_peak_7325	chr8	37882014	37882181	+	50	NA	intron (RAB11FIP1, intron 1 of 4)	NA	17400	RAB11FIP1								
M6_1_171_R1_peak_821	chr10	11586402	11586557	+	50	NA	intron (USP6NL, intron 2 of 15)	NA	-12983	USP6NL-IT1								
M6_1_171_R1_peak_4452	chr2	213315495	213315654	+	50	NA	intron (SPAG16, intron 4 of 9)	NA	31195	SPAG16								
M6_1_171_R1_peak_824	chr10	11994232	11994375	+	50	NA	intron (UPF2, intron 8 of 21)	NA	48538	UPF2								
M6_1_171_R1_peak_318	chr1	109548372	109548524	+	50	NA	promoter-TSS (GNAI3)	NA	67	LOC101928560								
M6_1_171_R1_peak_1067	chr10	101353853	101354064	+	50	NA	promoter-TSS (BTRC)	NA	-75	BTRC								
M6_1_171_R1_peak_7960	chrX	101408090	101408260	+	50	NA	promoter-TSS (HNRNPH2)	NA	42	HNRNPH2								
M6_1_171_R1_peak_794	chr10	3873749	3873912	+	50	NA	Intergenic	NA	-38128	LOC101927904								
M6_1_171_R1_peak_6010	chr5	36870558	36870722	+	49	NA	TTS (LOC646719)	NA	6054	LOC646719								
M6_1_171_R1_peak_3950	chr2	40431674	40431869	+	49	NA	intron (SLC8A1, intron 1 of 7)	NA	-1467	SLC8A1								
M6_1_171_R1_peak_1358	chr11	67606778	67606977	+	49	NA	promoter-TSS (NDUFV1)	NA	25	NDUFV1								
M6_1_171_R1_peak_3848	chr2	7072077	7072272	+	49	NA	intron (AC019048.1, intron 2 of 2)	NA	5706	AC019048.1								
M6_1_171_R1_peak_5695	chr4	42531567	42531760	+	49	NA	intron (ATP8A1, intron 20 of 36)	NA	125442	ATP8A1								
M6_1_171_R1_peak_5161	chr3	33440870	33441013	+	49	NA	promoter-TSS (UBP1)	NA	-931	UBP1								
M6_1_171_R1_peak_655	chr1	211739200	211739354	+	49	NA	Intergenic	NA	57513	RP11-122M14.1								
M6_1_171_R1_peak_1134	chr10	132232618	132232766	+	49	NA	intron (STK32C, intron 2 of 11)	NA	45782	DPYSL4								
M6_1_171_R1_peak_1588	chr12	5457065	5457244	+	49	NA	intron (NTF3, intron 1 of 1)	NA	25040	NTF3								
M6_1_171_R1_peak_3325	chr17	67717713	67717889	+	48	NA	promoter-TSS (NOL11)	NA	-144	NOL11								
M6_1_171_R1_peak_845	chr10	16996285	16996519	+	48	NA	intron (CUBN, intron 28 of 66)	NA	133415	CUBN								
M6_1_171_R1_peak_7005	chr7	41809752	41809922	+	48	NA	Intergenic	NA	-106729	INHBA								
M6_1_171_R1_peak_1002	chr10	77555949	77556134	+	48	NA	intron (KCNMA1, intron 1 of 27)	NA	81778	KCNMA1								
M6_1_171_R1_peak_5026	chr22	41413377	41413606	+	48	NA	Intergenic	NA	31562	TEF								
M6_1_171_R1_peak_2214	chr13	114110524	114110711	+	48	NA	intron (RASA3, intron 1 of 23)	NA	21975	RASA3								
M6_1_171_R1_peak_5604	chr3	197712412	197712612	+	48	NA	intron (KIAA0226, intron 1 of 20)	NA	24432	KIAA0226								
M6_1_171_R1_peak_6247	chr5	138186139	138186414	+	48	NA	intron (KIF20A, intron 17 of 18)	NA	7552	KIF20A								
M6_1_171_R1_peak_3596	chr19	11387342	11387550	+	48	NA	Intergenic	NA	-3104	EPOR								
M6_1_171_R1_peak_3337	chr17	73695541	73695720	+	48	NA	Intergenic	NA	-42224	LOC100134391								
M6_1_171_R1_peak_1162	chr11	4067091	4067344	+	48	NA	intron (STIM1, intron 5 of 11)	NA	-27477	RRM1								
M6_1_171_R1_peak_4471	chr2	218287897	218288079	+	48	NA	promoter-TSS (TMBIM1)	NA	-690	TMBIM1								
M6_1_171_R1_peak_1390	chr11	73716190	73716384	+	48	NA	exon (RAB6A, exon 5 of 8)	NA	44869	RAB6A								
M6_1_171_R1_peak_1236	chr11	35059125	35059396	+	48	NA	Intergenic	NA	-79610	CD44								
M6_1_171_R1_peak_5008	chr22	38751816	38751980	+	48	NA	intron (SUN2, intron 3 of 18)	NA	3884	SUN2								
M6_1_171_R1_peak_1922	chr12	106249104	106249256	+	48	NA	intron (LOC101929132, intron 1 of 2)	NA	837	LOC101929132								
M6_1_171_R1_peak_2913	chr16	48188557	48188734	+	48	NA	intron (ABCC11, intron 20 of 28)	NA	-41875	ABCC12								
M6_1_171_R1_peak_7277	chr8	23559182	23559418	+	48	NA	intron (SLC25A37, intron 1 of 3)	NA	30433	SLC25A37								
M6_1_171_R1_peak_7148	chr7	120989091	120989311	+	48	NA	promoter-TSS (CPED1)	NA	-190	CPED1								
M6_1_171_R1_peak_1234	chr11	34634247	34634393	+	48	NA	intron (EHF, intron 1 of 8)	NA	1856	EHF								
M6_1_171_R1_peak_3777	chr19	48872196	48872444	+	48	NA	promoter-TSS (PPP1R15A)	NA	-72	PPP1R15A								
M6_1_171_R1_peak_6402	chr6	2028539	2028738	+	48	NA	intron (GMDS, intron 4 of 7)	NA	216996	GMDS								
M6_1_171_R1_peak_116	chr1	31956092	31956246	+	48	NA	Intergenic	NA	-18356	PTP4A2								
M6_1_171_R1_peak_4459	chr2	217102062	217102264	+	48	NA	Intergenic	NA	-228231	LOC102723329								
M6_1_171_R1_peak_2680	chr15	76976716	76976906	+	48	NA	Intergenic	NA	-18313	PSTPIP1								
M6_1_171_R1_peak_943	chr10	62689841	62690009	+	48	NA	Intergenic	NA	-114831	ADO								
M6_1_171_R1_peak_7657	chr9	73147689	73147900	+	48	NA	Intergenic	NA	-4071	ANXA1								
M6_1_171_R1_peak_5491	chr3	161745801	161746042	+	48	NA	Intergenic	NA	316320	OTOL1								
M6_1_171_R1_peak_7131	chr7	108135721	108135896	+	48	NA	Intergenic	NA	-5453	LAMB4								
M6_1_171_R1_peak_7213	chr7	155205590	155205748	+	48	NA	Intergenic	NA	-57773	LOC102723715								
M6_1_171_R1_peak_7322	chr8	37737555	37737830	+	48	NA	exon (LOC102723701, exon 1 of 2)	NA	178	LOC102723701								
M6_1_171_R1_peak_3543	chr19	2783281	2783494	+	48	NA	promoter-TSS (SGTA)	NA	-31	SGTA								
M6_1_171_R1_peak_353	chr1	115976105	115976366	+	48	NA	promoter-TSS (SLC22A15)	NA	-315	SLC22A15								
M6_1_171_R1_peak_7580	chr9	3576479	3576668	+	48	NA	Intergenic	NA	-87157	RFX3								
M6_1_171_R1_peak_5024	chr22	41091487	41091711	+	48	NA	promoter-TSS (MIR1281)	NA	-703	EP300								
M6_1_171_R1_peak_6257	chr5	140612116	140612296	+	48	NA	Intergenic	NA	-17636	LOC100505798								
M6_1_171_R1_peak_5828	chr4	116531967	116532125	+	48	NA	Intergenic	NA	232321	MIR1973								
M6_1_171_R1_peak_4482	chr2	219597778	219598003	+	48	NA	promoter-TSS (STK11IP)	NA	19	STK11IP								
M6_1_171_R1_peak_6779	chr6	136594034	136594218	+	48	NA	intron (MAP3K5, intron 22 of 30)	NA	-35029	RP3-325F22.3								
M6_1_171_R1_peak_2208	chr13	110916427	110916694	+	48	NA	Intergenic	NA	-1453	ANKRD10								
M6_1_171_R1_peak_7407	chr8	67968545	67968786	+	48	NA	intron (PREX2, intron 1 of 23)	NA	16297	PREX2								
M6_1_171_R1_peak_7476	chr8	106514144	106514425	+	48	NA	intron (OXR1, intron 1 of 15)	NA	244106	OXR1								
M6_1_171_R1_peak_1371	chr11	72112725	72112967	+	48	NA	promoter-TSS (ANAPC15)	NA	-548	ANAPC15								
M6_1_171_R1_peak_972	chr10	71776647	71776790	+	48	NA	intron (CDH23, intron 38 of 69)	NA	-3138	C10orf54								
M6_1_171_R1_peak_4700	chr20	41050850	41051080	+	48	NA	intron (TOP1, intron 2 of 20)	NA	22143	TOP1								
M6_1_171_R1_peak_2736	chr15	90336890	90337092	+	48	NA	intron (ZNF774, intron 1 of 3)	NA	12456	GABARAPL3								
M6_1_171_R1_peak_608	chr1	202616160	202616323	+	48	NA	intron (SYT2, intron 1 of 8)	NA	21425	LOC101926929								
M6_1_171_R1_peak_4598	chr20	5535495	5535648	+	48	NA	Intergenic	NA	-25569	RP5-1022P6.4								
M6_1_171_R1_peak_625	chr1	206470421	206470585	+	48	NA	promoter-TSS (IKBKE)	NA	260	IKBKE								
M6_1_171_R1_peak_7804	chr9	123867129	123867326	+	48	NA	intron (DENND1A, intron 2 of 20)	NA	62911	DENND1A								
M6_1_171_R1_peak_6190	chr5	119200999	119201142	+	48	NA	intron (DMXL1, intron 33 of 43)	NA	46424	MIR5706								
M6_1_171_R1_peak_707	chr1	226675152	226675314	+	48	NA	promoter-TSS (ITPKB-IT1)	NA	-165	ITPKB-IT1								
M6_1_171_R1_peak_2546	chr15	51629677	51629905	+	48	NA	Intergenic	NA	-6958	DMXL2								
M6_1_171_R1_peak_5111	chr3	17330095	17330270	+	48	NA	intron (TBC1D5, intron 11 of 20)	NA	369838	TBC1D5								
M6_1_171_R1_peak_7556	chr8	142041204	142041461	+	48	NA	Intergenic	NA	-135064	MIR4472-1								
M6_1_171_R1_peak_4328	chr2	173060022	173060172	+	48	NA	Intergenic	NA	-15740	ZAK								
M6_1_171_R1_peak_673	chr1	219145051	219145220	+	48	NA	intron (RP11-135J2.4, intron 3 of 4)	NA	28653	RP11-135J2.4								
M6_1_171_R1_peak_610	chr1	202952865	202953036	+	48	NA	intron (ADIPOR1, intron 1 of 7)	NA	5446	ADIPOR1								
M6_1_171_R1_peak_485	chr1	167447809	167448116	+	48	NA	intron (CD247, intron 1 of 7)	NA	-8378	LOC101928512								
M6_1_171_R1_peak_7713	chr9	91194182	91194379	+	48	NA	Intergenic	NA	-75252	LOC100507103								
M6_1_171_R1_peak_3809	chr19	51771486	51771629	+	48	NA	Intergenic	NA	8168	FPR2								
M6_1_171_R1_peak_1864	chr12	89352554	89352822	+	48	NA	promoter-TSS (DUSP6)	NA	-169	DUSP6								
M6_1_171_R1_peak_962	chr10	71045586	71045764	+	48	NA	Intergenic	NA	-157083	PCBD1								
M6_1_171_R1_peak_5445	chr3	142046449	142046650	+	48	NA	intron (TFDP2, intron 3 of 11)	NA	7595	TFDP2								
M6_1_171_R1_peak_343	chr1	113859594	113859789	+	48	NA	intron (PTPN22, intron 1 of 19)	NA	3056	AP4B1-AS1								
M6_1_171_R1_peak_4641	chr20	23245736	23245909	+	48	NA	Intergenic	NA	58200	LOC100505664								
M6_1_171_R1_peak_7218	chr7	155798629	155798787	+	48	NA	Intergenic	NA	13565	SHH								
M6_1_171_R1_peak_6648	chr6	56540289	56540464	+	48	NA	intron (DST, intron 56 of 98)	NA	153050	DST								
M6_1_171_R1_peak_2781	chr15	101342247	101342396	+	48	NA	intron (PCSK6, intron 13 of 19)	NA	-33017	LOC100507472								
M6_1_171_R1_peak_5525	chr3	177361277	177361420	+	48	NA	Intergenic	NA	66906	LINC00501								
M6_1_171_R1_peak_4324	chr2	171687429	171687572	+	48	NA	promoter-TSS (DYNC1I2)	NA	-231	DYNC1I2								
M6_1_171_R1_peak_3079	chr17	8056308	8056454	+	48	NA	Intergenic	NA	17341	ALOX15B								
M6_1_171_R1_peak_4101	chr2	74026627	74026770	+	48	NA	intron (TET3, intron 1 of 8)	NA	41614	TET3								
M6_1_171_R1_peak_2470	chr14	103679392	103679575	+	48	NA	exon (KLC1, exon 13 of 15)	NA	36003	XRCC3								
M6_1_171_R1_peak_5665	chr4	37758194	37758462	+	48	NA	Intergenic	NA	-68332	PGM2								
M6_1_171_R1_peak_1370	chr11	72100667	72100872	+	48	NA	intron (LAMTOR1, intron 1 of 4)	NA	2618	LAMTOR1								
M6_1_171_R1_peak_6378	chr5	177510762	177510906	+	48	NA	promoter-TSS (DOK3)	NA	-985	DOK3								
M6_1_171_R1_peak_5949	chr4	184854825	184854969	+	48	NA	Intergenic	NA	-3809	MIR3945								
M6_1_171_R1_peak_6047	chr5	55591126	55591287	+	48	NA	Intergenic	NA	-56154	PPAP2A								
M6_1_171_R1_peak_2567	chr15	56758007	56758231	+	48	NA	Intergenic	NA	-24033	ZNF280D								
M6_1_171_R1_peak_2139	chr13	73000103	73000267	+	48	NA	intron (PIBF1, intron 9 of 9)	NA	-58814	KLF5								
M6_1_171_R1_peak_170	chr1	41727516	41727693	+	48	NA	intron (HIVEP3, intron 1 of 8)	NA	191221	HIVEP3								
M6_1_171_R1_peak_1810	chr12	64088390	64088647	+	48	NA	intron (SRGAP1, intron 11 of 17)	NA	133778	C12orf66								
M6_1_171_R1_peak_1242	chr11	36292371	36292554	+	48	NA	Intergenic	NA	-3013	COMMD9								
M6_1_171_R1_peak_251	chr1	70979973	70980214	+	48	NA	intron (PTGER3, intron 2 of 4)	NA	-66413	ZRANB2-AS1								
M6_1_171_R1_peak_2938	chr16	57735389	57735565	+	48	NA	promoter-TSS (KATNB1)	NA	-238	KATNB1								
M6_1_171_R1_peak_3271	chr17	57005282	57005435	+	48	NA	intron (SCPEP1, intron 12 of 12)	NA	27233	SCPEP1								
M6_1_171_R1_peak_1529	chr11	122717203	122717435	+	48	NA	intron (UBASH3B, intron 1 of 13)	NA	61629	UBASH3B								
M6_1_171_R1_peak_7290	chr8	26382658	26382805	+	48	NA	promoter-TSS (BNIP3L)	NA	-256	LOC102723411								
M6_1_171_R1_peak_6157	chr5	98962012	98962188	+	48	NA	Intergenic	NA	-9947	LOC102724810								
M6_1_171_R1_peak_5207	chr3	45076341	45076609	+	48	NA	Intergenic	NA	50208	CLEC3B								
M6_1_171_R1_peak_986	chr10	72320702	72320973	+	48	NA	Intergenic	NA	34163	DNAJB12								
M6_1_171_R1_peak_1154	chr11	3837940	3838124	+	48	NA	TTS (LOC102724597)	NA	2951	RHOG								
M6_1_171_R1_peak_6918	chr7	17770781	17771063	+	48	NA	Intergenic	NA	169586	SNX13								
M6_1_171_R1_peak_1422	chr11	79626294	79626438	+	48	NA	Intergenic	NA	-185715	TENM4								
M6_1_171_R1_peak_6218	chr5	130324194	130324396	+	48	NA	Intergenic	NA	419599	CHSY3								
M6_1_171_R1_peak_1359	chr11	67614007	67614314	+	48	NA	intron (DOC2GP, intron 4 of 4)	NA	1504	DOC2GP								
M6_1_171_R1_peak_5333	chr3	100641476	100641740	+	48	NA	intron (GPR128, intron 2 of 9)	NA	6070	GPR128								
M6_1_171_R1_peak_1280	chr11	57566171	57566422	+	48	NA	intron (UBE2L6, intron 1 of 3)	NA	2034	UBE2L6								
M6_1_171_R1_peak_769	chr1	244319498	244319679	+	48	NA	Intergenic	NA	-33047	C1orf100								
M6_1_171_R1_peak_5154	chr3	32385079	32385296	+	48	NA	Intergenic	NA	-6484	CMTM7								
M6_1_171_R1_peak_4806	chr21	29293666	29293837	+	48	NA	Intergenic	NA	-5053	BACH1								
M6_1_171_R1_peak_5224	chr3	46236458	46236643	+	48	NA	Intergenic	NA	-5831	CCR3								
M6_1_171_R1_peak_6562	chr6	34224050	34224201	+	48	NA	Intergenic	NA	-12675	HMGA1								
M6_1_171_R1_peak_1813	chr12	65156482	65156692	+	48	NA	Intergenic	NA	-12984	LEMD3								
M6_1_171_R1_peak_1683	chr12	26832255	26832464	+	48	NA	intron (ITPR2, intron 1 of 40)	NA	838	ITPR2								
M6_1_171_R1_peak_7637	chr9	37994714	37994895	+	48	NA	intron (SHB, intron 2 of 5)	NA	74409	SHB								
M6_1_171_R1_peak_3803	chr19	51417955	51418100	+	48	NA	promoter-TSS (SIGLEC10)	NA	-404	SIGLEC10								
M6_1_171_R1_peak_6323	chr5	157859026	157859240	+	48	NA	promoter-TSS (CLINT1)	NA	42	CLINT1								
M6_1_171_R1_peak_6362	chr5	175689473	175689709	+	48	NA	intron (HRH2, intron 4 of 4)	NA	31747	HRH2								
M6_1_171_R1_peak_2648	chr15	70625530	70625803	+	48	NA	Intergenic	NA	-39060	LOC101929151								
M6_1_171_R1_peak_2098	chr13	46114745	46114905	+	48	NA	intron (CPB2, intron 1 of 7)	NA	6291	CPB2								
M6_1_171_R1_peak_6147	chr5	95919763	95919935	+	48	NA	intron (ELL2, intron 2 of 10)	NA	-42145	CTD-2337A12.1								
M6_1_171_R1_peak_4978	chr22	36211357	36211543	+	48	NA	Intergenic	NA	-6617	APOL4								
M6_1_171_R1_peak_1641	chr12	12010547	12010733	+	48	NA	Intergenic	NA	-39224	LOC102724106								
M6_1_171_R1_peak_3873	chr2	11688390	11688625	+	48	NA	intron (LPIN1, intron 1 of 20)	NA	7047	LOC100506405								
M6_1_171_R1_peak_2182	chr13	100129688	100129888	+	48	NA	intron (PCCA, intron 3 of 22)	NA	40773	PCCA								
M6_1_171_R1_peak_6100	chr5	76851841	76851993	+	48	NA	intron (S100Z, intron 1 of 4)	NA	1916	S100Z								
M6_1_171_R1_peak_41	chr1	17013951	17014202	+	48	NA	Intergenic	NA	-2104	ATP13A2								
M6_1_171_R1_peak_594	chr1	199857334	199857551	+	48	NA	Intergenic	NA	-170160	NR5A2								
M6_1_171_R1_peak_757	chr1	241714860	241715005	+	48	NA	intron (WDR64, intron 8 of 26)	NA	62654	WDR64								
M6_1_171_R1_peak_7031	chr7	66076778	66076976	+	48	NA	intron (ASL, intron 1 of 14)	NA	1088	ASL								
M6_1_171_R1_peak_195	chr1	50960176	50960338	+	48	NA	promoter-TSS (FAF1)	NA	7	FAF1								
M6_1_171_R1_peak_2218	chr14	20427769	20428018	+	48	NA	TTS (KLHL33)	NA	8302	KLHL33								
M6_1_171_R1_peak_7311	chr8	30658280	30658424	+	48	NA	promoter-TSS (GTF2E2)	NA	-131	GTF2E2								
M6_1_171_R1_peak_6320	chr5	157142702	157142945	+	48	NA	promoter-TSS (MED7)	NA	87	MED7								
M6_1_171_R1_peak_4342	chr2	179440685	179440924	+	48	NA	Intergenic	NA	-176204	SESTD1								
M6_1_171_R1_peak_3252	chr17	48892603	48892773	+	48	NA	promoter-TSS (ATP5G1)	NA	-98	ATP5G1								
M6_1_171_R1_peak_1032	chr10	92240586	92240734	+	48	NA	promoter-TSS (CPEB3)	NA	2619	CPEB3								
M6_1_171_R1_peak_5028	chr22	42069968	42070146	+	48	NA	intron (NAGA, intron 2 of 9)	NA	785	NAGA								
M6_1_171_R1_peak_4030	chr2	62303815	62304020	+	48	NA	Intergenic	NA	98035	MIR5192								
M6_1_171_R1_peak_2498	chr15	40694952	40695165	+	48	NA	promoter-TSS (RAD51)	NA	47	RAD51-AS1								
M6_1_171_R1_peak_3948	chr2	39437171	39437323	+	48	NA	promoter-TSS (MAP4K3)	NA	65	MAP4K3								
M6_1_171_R1_peak_526	chr1	180611456	180611611	+	48	NA	Intergenic	NA	-20477	XPR1								
M6_1_171_R1_peak_6023	chr5	40442399	40442617	+	48	NA	Intergenic	NA	-238443	PTGER4								
M6_1_171_R1_peak_3745	chr19	44723728	44723936	+	48	NA	Intergenic	NA	24681	CEACAM16								
M6_1_171_R1_peak_1671	chr12	24931762	24931963	+	48	NA	intron (BCAT1, intron 1 of 10)	NA	29547	LOC102724371								
M6_1_171_R1_peak_6734	chr6	116476163	116476345	+	48	NA	Intergenic	NA	14884	FAM26F								
M6_1_171_R1_peak_1198	chr11	12980006	12980220	+	48	NA	exon (LINC00958, exon 2 of 2)	NA	9435	LINC00958								
M6_1_171_R1_peak_4741	chr20	50483574	50483763	+	48	NA	Intergenic	NA	-26653	PTPN1								
M6_1_171_R1_peak_5449	chr3	143182058	143182247	+	48	NA	Intergenic	NA	62376	CHST2								
M6_1_171_R1_peak_1995	chr12	122872059	122872214	+	48	NA	exon (VPS37B, exon 1 of 5)	NA	606	VPS37B								
M6_1_171_R1_peak_6963	chr7	29271086	29271252	+	48	NA	intron (CHN2, intron 1 of 12)	NA	-62199	LOC102724484								
M6_1_171_R1_peak_4975	chr22	35301743	35301886	+	48	NA	intron (TOM1, intron 1 of 13)	NA	2010	TOM1								
M6_1_171_R1_peak_711	chr1	228140026	228140280	+	48	NA	promoter-TSS (GUK1)	NA	-108	GUK1								
M6_1_171_R1_peak_7711	chr9	90827183	90827420	+	48	NA	promoter-TSS (SYK)	NA	25386	SYK								
M6_1_171_R1_peak_2445	chr14	99036861	99037138	+	48	NA	Intergenic	NA	234714	BCL11B								
M6_1_171_R1_peak_2620	chr15	66614953	66615098	+	48	NA	Intergenic	NA	-49046	LCTL								
M6_1_171_R1_peak_7972	chrX	119618614	119618759	+	47	NA	TTS (SEPT6)	NA	-12803	NKRF								
M6_1_171_R1_peak_7904	chrX	13305187	13305330	+	47	NA	Intergenic	NA	-5394	GS1-600G8.3								
M6_1_171_R1_peak_42	chr1	17046168	17046319	+	47	NA	intron (SDHB, intron 1 of 7)	NA	7927	SDHB								
M6_1_171_R1_peak_1897	chr12	100128213	100128465	+	47	NA	intron (UHRF1BP1L, intron 1 of 20)	NA	14485	UHRF1BP1L								
M6_1_171_R1_peak_3361	chr17	76599826	76599969	+	47	NA	Intergenic	NA	-13834	ST6GALNAC2								
M6_1_171_R1_peak_3486	chr18	62332520	62332664	+	47	NA	intron (TNFRSF11A, intron 1 of 9)	NA	7305	TNFRSF11A								
M6_1_171_R1_peak_4297	chr2	159890990	159891141	+	47	NA	intron (LY75, intron 3 of 34)	NA	13691	LY75-CD302								
M6_1_171_R1_peak_7	chr1	2956734	2956879	+	47	NA	Intergenic	NA	-64676	ACTRT2								
M6_1_171_R1_peak_1124	chr10	124957609	124957753	+	47	NA	intron (ZRANB1, intron 3 of 10)	NA	15558	ZRANB1								
M6_1_171_R1_peak_4597	chr20	5161054	5161204	+	47	NA	intron (CDS2, intron 1 of 12)	NA	34368	CDS2								
M6_1_171_R1_peak_3174	chr17	32492948	32493110	+	47	NA	exon (MYO1D, exon 22 of 22)	NA	5942	CDK5R1								
M6_1_171_R1_peak_5995	chr5	32565241	32565424	+	47	NA	Intergenic	NA	-20167	SUB1								
M6_1_171_R1_peak_6050	chr5	56156197	56156431	+	47	NA	intron (ANKRD55, intron 2 of 7)	NA	4612	ANKRD55								
