PeakID (cmd=annotatePeaks.pl M6_1_127_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_127_R1_peak_3162	chr17	50151137	50151381	+	43	NA	promoter-TSS (PPP1R9B)	NA	-743	PPP1R9B								
M6_1_127_R1_peak_3928	chr19	35869816	35870037	+	43	NA	intron (APLP1, intron 2 of 16)	NA	1427	APLP1								
M6_1_127_R1_peak_559	chr1	162497649	162497856	+	43	NA	promoter-TSS (UHMK1)	NA	578	UHMK1								
M6_1_127_R1_peak_6341	chr6	33208613	33208849	+	43	NA	TTS (MIR219-1)	NA	222	RING1								
M6_1_127_R1_peak_4500	chr2	73385616	73386103	+	43	NA	exon (ALMS1, exon 1 of 23)	NA	101	ALMS1								
M6_1_127_R1_peak_3349	chr18	3261918	3262162	+	43	NA	promoter-TSS (MYL12B)	NA	-573	MYL12B								
M6_1_127_R1_peak_6021	chr5	86617844	86618058	+	43	NA	promoter-TSS (COX7C)	NA	-16	COX7C								
M6_1_127_R1_peak_2562	chr16	20741323	20741529	+	43	NA	intron (THUMPD1, intron 1 of 3)	NA	658	THUMPD1								
M6_1_127_R1_peak_7	chr1	1033094	1033338	+	43	NA	intron (AGRN, intron 2 of 35)	NA	13090	AGRN								
M6_1_127_R1_peak_5915	chr4	182917274	182917564	+	43	NA	promoter-TSS (DCTD)	NA	58	DCTD								
M6_1_127_R1_peak_2091	chr14	73760197	73760508	+	43	NA	promoter-TSS (ELMSAN1)	NA	1603	MIR4505								
M6_1_127_R1_peak_7066	chr8	100950555	100950741	+	43	NA	promoter-TSS (YWHAZ)	NA	1093	YWHAZ								
M6_1_127_R1_peak_1643	chr12	56725302	56725626	+	43	NA	promoter-TSS (NACA)	NA	811	NACA								
M6_1_127_R1_peak_3042	chr17	35089187	35089490	+	43	NA	promoter-TSS (RFFL)	NA	-9	RFFL								
M6_1_127_R1_peak_2581	chr16	25257442	25257667	+	43	NA	promoter-TSS (ZKSCAN2)	NA	-20	ZKSCAN2								
M6_1_127_R1_peak_807	chr10	35642238	35642431	+	42	NA	promoter-TSS (FZD8)	NA	-900	FZD8								
M6_1_127_R1_peak_3369	chr18	13726361	13726628	+	42	NA	promoter-TSS (RNMT)	NA	-166	RNMT								
M6_1_127_R1_peak_6464	chr6	93419569	93419770	+	42	NA	promoter-TSS (EPHA7)	NA	-87	EPHA7								
M6_1_127_R1_peak_3139	chr17	47531051	47531236	+	42	NA	promoter-TSS (NPEPPS)	NA	65	NPEPPS								
M6_1_127_R1_peak_7543	chrX	41084383	41084647	+	42	NA	Intergenic	NA	-1120	USP9X								
M6_1_127_R1_peak_5657	chr3	186570475	186570733	+	42	NA	promoter-TSS (TBCCD1)	NA	-74	DNAJB11								
M6_1_127_R1_peak_7457	chr9	135961095	135961412	+	42	NA	exon (UBAC1, exon 1 of 10)	NA	127	UBAC1								
M6_1_127_R1_peak_6372	chr6	36441451	36441646	+	42	NA	intron (PXT1, intron 1 of 4)	NA	-1219	KCTD20								
M6_1_127_R1_peak_7185	chr9	5450391	5450570	+	42	NA	promoter-TSS (CD274)	NA	81	CD274								
M6_1_127_R1_peak_2180	chr14	104776014	104776188	+	42	NA	intron (AKT1, intron 4 of 13)	NA	8134	LOC102723342								
M6_1_127_R1_peak_693	chr1	226870376	226870587	+	42	NA	promoter-TSS (PSEN2)	NA	-135	PSEN2								
M6_1_127_R1_peak_3044	chr17	35809259	35809469	+	42	NA	promoter-TSS (TAF15)	NA	-91	TAF15								
M6_1_127_R1_peak_1061	chr11	2992038	2992325	+	42	NA	intron (NAP1L4, intron 1 of 15)	NA	196	NAP1L4								
M6_1_127_R1_peak_5617	chr3	155806259	155806433	+	42	NA	promoter-TSS (C3orf33)	NA	-80	C3orf33								
M6_1_127_R1_peak_57	chr1	6554490	6554746	+	42	NA	promoter-TSS (TAS1R1)	NA	-660	TAS1R1								
M6_1_127_R1_peak_3265	chr17	76354051	76354230	+	42	NA	promoter-TSS (PRPSAP1)	NA	9	PRPSAP1								
M6_1_127_R1_peak_6699	chr7	63926352	63926578	+	42	NA	Intergenic	NA	103637	LINC01005								
M6_1_127_R1_peak_4714	chr2	219218740	219219119	+	42	NA	promoter-TSS (ABCB6)	NA	61	ABCB6								
M6_1_127_R1_peak_854	chr10	71748789	71748967	+	42	NA	exon (C10orf54, exon 7 of 7)	NA	-11054	C10orf105								
M6_1_127_R1_peak_6634	chr7	22853994	22854185	+	42	NA	promoter-TSS (LOC101927841)	NA	-112	LOC101927841								
M6_1_127_R1_peak_5154	chr22	29152959	29153202	+	42	NA	intron (KREMEN1, intron 9 of 9)	NA	30207	LOC102724925								
M6_1_127_R1_peak_4790	chr20	325656	325898	+	42	NA	promoter-TSS (RP5-1103G7.4)	NA	206	SOX12								
M6_1_127_R1_peak_6501	chr6	116100671	116100931	+	42	NA	promoter-TSS (NT5DC1)	NA	-22	NT5DC1								
M6_1_127_R1_peak_5434	chr3	49093703	49093883	+	42	NA	promoter-TSS (QRICH1)	NA	-161	QRICH1								
M6_1_127_R1_peak_1496	chr12	6568317	6568495	+	42	NA	promoter-TSS (NOP2)	NA	-74	NOP2								
M6_1_127_R1_peak_5882	chr4	140151059	140151326	+	42	NA	intron (MAML3, intron 1 of 4)	NA	2887	MAML3								
M6_1_127_R1_peak_3167	chr17	50707688	50707991	+	42	NA	promoter-TSS (ANKRD40)	NA	70	ANKRD40								
M6_1_127_R1_peak_2213	chr15	34367168	34367432	+	42	NA	promoter-TSS (LPCAT4)	NA	-106	LPCAT4								
M6_1_127_R1_peak_2867	chr17	4263898	4264076	+	42	NA	promoter-TSS (ANKFY1)	NA	-8	ANKFY1								
M6_1_127_R1_peak_7542	chrX	40735870	40736056	+	42	NA	promoter-TSS (MED14)	NA	-252	MED14								
M6_1_127_R1_peak_7590	chrX	109536748	109536962	+	42	NA	promoter-TSS (NXT2)	NA	25	NXT2								
M6_1_127_R1_peak_5018	chr21	25735456	25735673	+	42	NA	promoter-TSS (ATP5J)	NA	546	GABPA								
M6_1_127_R1_peak_5539	chr3	119322981	119323165	+	42	NA	intron (ARHGAP31, intron 1 of 11)	NA	-6755	ARHGAP31								
M6_1_127_R1_peak_5150	chr22	28772673	28772868	+	42	NA	promoter-TSS (CCDC117)	NA	-367	CCDC117								
M6_1_127_R1_peak_4861	chr20	32483260	32483548	+	42	NA	exon (C20orf112, exon 1 of 8)	NA	-8514	C20orf112								
M6_1_127_R1_peak_7538	chrX	24693671	24693908	+	42	NA	promoter-TSS (POLA1)	NA	-132	POLA1								
M6_1_127_R1_peak_3294	chr17	80260338	80260551	+	42	NA	promoter-TSS (RNF213)	NA	-417	RNF213								
M6_1_127_R1_peak_7253	chr9	70420025	70420226	+	42	NA	Intergenic	NA	-5468	KLF9								
M6_1_127_R1_peak_7573	chrX	54044463	54044696	+	42	NA	promoter-TSS (PHF8)	NA	557	PHF8								
M6_1_127_R1_peak_2793	chr16	88634435	88634626	+	42	NA	Intergenic	NA	-4063	IL17C								
M6_1_127_R1_peak_5358	chr3	16264843	16265097	+	42	NA	promoter-TSS (DPH3)	NA	19	DPH3								
M6_1_127_R1_peak_6398	chr6	43021483	43021782	+	42	NA	promoter-TSS (RRP36)	NA	-15	RRP36								
M6_1_127_R1_peak_4627	chr2	156342492	156342669	+	42	NA	Intergenic	NA	-9865	NR4A2								
M6_1_127_R1_peak_7561	chrX	48957853	48958053	+	42	NA	promoter-TSS (OTUD5)	NA	-347	OTUD5								
M6_1_127_R1_peak_6717	chr7	66682087	66682266	+	42	NA	promoter-TSS (RABGEF1)	NA	85	RABGEF1								
M6_1_127_R1_peak_4191	chr19	49592206	49592380	+	42	NA	intron (PRR12, intron 1 of 13)	NA	638	PRR12								
M6_1_127_R1_peak_7010	chr8	60651879	60652053	+	42	NA	Intergenic	NA	-16216	LOC102724496								
M6_1_127_R1_peak_7572	chrX	53422587	53422927	+	42	NA	promoter-TSS (RIBC1)	NA	-29	SMC1A								
M6_1_127_R1_peak_6038	chr5	108749189	108749369	+	42	NA	intron (FER, intron 1 of 18)	NA	1731	FER								
M6_1_127_R1_peak_2205	chr15	31080517	31080748	+	42	NA	intron (TRPM1, intron 1 of 26)	NA	-15516	MIR211								
M6_1_127_R1_peak_420	chr1	111204289	111204470	+	42	NA	exon (DENND2D, exon 1 of 12)	NA	-1934	DENND2D								
M6_1_127_R1_peak_6032	chr5	96935069	96935381	+	42	NA	promoter-TSS (LNPEP)	NA	862	LOC101929747								
M6_1_127_R1_peak_4315	chr19	57320304	57320486	+	42	NA	promoter-TSS (ZNF543)	NA	-102	ZNF543								
M6_1_127_R1_peak_136	chr1	23019216	23019498	+	42	NA	promoter-TSS (KDM1A)	NA	-87	KDM1A								
M6_1_127_R1_peak_1693	chr12	98593520	98593717	+	42	NA	promoter-TSS (SLC25A3)	NA	-7	SLC25A3								
M6_1_127_R1_peak_1208	chr11	62881521	62881703	+	42	NA	promoter-TSS (SLC3A2)	NA	25600	SLC3A2								
M6_1_127_R1_peak_5953	chr5	31638848	31639237	+	42	NA	promoter-TSS (PDZD2)	NA	158	LOC102723865								
M6_1_127_R1_peak_5445	chr3	49723919	49724205	+	42	NA	promoter-TSS (GMPPB)	NA	-88	GMPPB								
M6_1_127_R1_peak_3868	chr19	19541331	19541505	+	42	NA	intron (CILP2, intron 4 of 7)	NA	3153	CILP2								
M6_1_127_R1_peak_4364	chr2	11132844	11133080	+	42	NA	promoter-TSS (C2orf50)	NA	-167	C2orf50								
M6_1_127_R1_peak_851	chr10	70382685	70382887	+	42	NA	promoter-TSS (LRRC20)	NA	-136	LRRC20								
M6_1_127_R1_peak_1827	chr12	131828251	131828486	+	42	NA	promoter-TSS (MMP17)	NA	-28	MMP17								
M6_1_127_R1_peak_4154	chr19	48720764	48721105	+	42	NA	exon (RASIP1, exon 12 of 12)	NA	-3977	MAMSTR								
M6_1_127_R1_peak_7142	chr8	143952740	143952914	+	42	NA	intron (PLEC, intron 2 of 33)	NA	-7548	MIR661								
M6_1_127_R1_peak_1908	chr13	60397526	60397700	+	42	NA	intron (TDRD3, intron 1 of 13)	NA	427	TDRD3								
M6_1_127_R1_peak_1921	chr13	94596153	94596425	+	42	NA	promoter-TSS (TGDS)	NA	-32	TGDS								
M6_1_127_R1_peak_590	chr1	175193089	175193313	+	42	NA	promoter-TSS (KIAA0040)	NA	-115	KIAA0040								
M6_1_127_R1_peak_7246	chr9	37592505	37592679	+	42	NA	promoter-TSS (TOMM5)	NA	47	TOMM5								
M6_1_127_R1_peak_5956	chr5	32586042	32586228	+	42	NA	intron (SUB1, intron 1 of 4)	NA	636	SUB1								
M6_1_127_R1_peak_5974	chr5	55173186	55173366	+	42	NA	promoter-TSS (MIR449C)	NA	-99	CDC20B								
M6_1_127_R1_peak_2241	chr15	42208238	42208412	+	42	NA	promoter-TSS (VPS39)	NA	-17	VPS39								
M6_1_127_R1_peak_5213	chr22	37844247	37844435	+	42	NA	promoter-TSS (ANKRD54)	NA	-30	MIR658								
M6_1_127_R1_peak_195	chr1	27603884	27604109	+	42	NA	promoter-TSS (AHDC1)	NA	-44	AHDC1								
M6_1_127_R1_peak_7550	chrX	47145025	47145219	+	42	NA	promoter-TSS (NDUFB11)	NA	88	NDUFB11								
M6_1_127_R1_peak_4648	chr2	175181677	175181900	+	42	NA	promoter-TSS (ATP5G3)	NA	-26	ATP5G3								
M6_1_127_R1_peak_1453	chr11	123741403	123741748	+	42	NA	promoter-TSS (ZNF202)	NA	45	ZNF202								
M6_1_127_R1_peak_895	chr10	86971104	86971373	+	42	NA	promoter-TSS (MMRN2)	NA	491	LOC102723625								
M6_1_127_R1_peak_3283	chr17	78666319	78666496	+	42	NA	Intergenic	NA	-36237	LOC101928710								
M6_1_127_R1_peak_7592	chrX	109733283	109733512	+	42	NA	promoter-TSS (ACSL4)	NA	-96	ACSL4								
M6_1_127_R1_peak_4830	chr20	17569786	17570153	+	42	NA	promoter-TSS (DSTN)	NA	15	DSTN								
M6_1_127_R1_peak_6270	chr6	26017816	26017990	+	42	NA	promoter-TSS (HIST1H1A)	NA	-91	HIST1H1A								
M6_1_127_R1_peak_2616	chr16	30395302	30395476	+	42	NA	promoter-TSS (ZNF48)	NA	-30	ZNF48								
M6_1_127_R1_peak_313	chr1	45521833	45522158	+	42	NA	promoter-TSS (PRDX1)	NA	895	PRDX1								
M6_1_127_R1_peak_4629	chr2	159286021	159286290	+	42	NA	intron (WDSUB1, intron 1 of 10)	NA	638	WDSUB1								
M6_1_127_R1_peak_6435	chr6	63572795	63572973	+	42	NA	intron (PTP4A1, intron 1 of 5)	NA	44863	PTP4A1								
M6_1_127_R1_peak_730	chr1	236604469	236604682	+	42	NA	promoter-TSS (HEATR1)	NA	-37	HEATR1								
M6_1_127_R1_peak_3948	chr19	37370883	37371120	+	42	NA	promoter-TSS (ZNF527)	NA	-3160	ZNF527								
M6_1_127_R1_peak_3581	chr19	5622776	5622985	+	42	NA	promoter-TSS (SAFB)	NA	-254	SAFB								
M6_1_127_R1_peak_56	chr1	6440449	6440747	+	42	NA	intron (ESPN, intron 3 of 12)	NA	-10702	MIR4252								
M6_1_127_R1_peak_6125	chr5	150412733	150412968	+	42	NA	promoter-TSS (CD74)	NA	86	CD74								
M6_1_127_R1_peak_1179	chr11	61816945	61817302	+	42	NA	promoter-TSS (FADS1)	NA	-66	FADS1								
M6_1_127_R1_peak_5717	chr4	2418715	2418891	+	42	NA	promoter-TSS (RP11-503N18.1)	NA	-148	RP11-503N18.1								
M6_1_127_R1_peak_99	chr1	14924022	14924223	+	42	NA	promoter-TSS (KAZN)	NA	-5678	KAZN								
M6_1_127_R1_peak_3198	chr17	60677329	60677539	+	42	NA	promoter-TSS (BCAS3)	NA	-426	BCAS3								
M6_1_127_R1_peak_4684	chr2	206159427	206159676	+	42	NA	promoter-TSS (EEF1B2)	NA	-32	NDUFS1								
M6_1_127_R1_peak_6630	chr7	19709046	19709256	+	42	NA	promoter-TSS (TWISTNB)	NA	-114	TWISTNB								
M6_1_127_R1_peak_1060	chr11	2933457	2933636	+	42	NA	Intergenic	NA	-4126	PHLDA2								
M6_1_127_R1_peak_7262	chr9	77177404	77177579	+	42	NA	promoter-TSS (VPS13A)	NA	46	VPS13A								
M6_1_127_R1_peak_6772	chr7	96322029	96322332	+	42	NA	promoter-TSS (SLC25A13)	NA	-102439	MIR591								
M6_1_127_R1_peak_2413	chr15	101652354	101652540	+	42	NA	promoter-TSS (TM2D3)	NA	-56	TM2D3								
M6_1_127_R1_peak_561	chr1	162790478	162790682	+	42	NA	promoter-TSS (HSD17B7)	NA	-126	HSD17B7								
M6_1_127_R1_peak_1543	chr12	31074041	31074275	+	42	NA	promoter-TSS (DDX11-AS1)	NA	-311	DDX11-AS1								
M6_1_127_R1_peak_7585	chrX	81121699	81121900	+	42	NA	intron (HMGN5, intron 1 of 5)	NA	-80005	SH3BGRL								
M6_1_127_R1_peak_4158	chr19	48837128	48837310	+	42	NA	promoter-TSS (HSD17B14)	NA	-592	HSD17B14								
M6_1_127_R1_peak_1812	chr12	123972826	123973092	+	42	NA	promoter-TSS (LOC102723902)	NA	-193	LOC102723902								
M6_1_127_R1_peak_2054	chr14	58297917	58298337	+	41	NA	promoter-TSS (ARID4A)	NA	10	FLJ31306								
M6_1_127_R1_peak_1916	chr13	75636185	75636367	+	41	NA	promoter-TSS (LMO7)	NA	-12	LMO7								
M6_1_127_R1_peak_4878	chr20	34676634	34676819	+	41	NA	intron (PIGU, intron 1 of 11)	NA	559	PIGU								
M6_1_127_R1_peak_1007	chr10	132331941	132332277	+	41	NA	promoter-TSS (LRRC27)	NA	-1	LRRC27								
M6_1_127_R1_peak_5194	chr22	36454997	36455216	+	41	NA	Intergenic	NA	-16232	LOC101926989								
M6_1_127_R1_peak_4434	chr2	46542296	46542524	+	41	NA	promoter-TSS (RHOQ)	NA	-356	RHOQ								
M6_1_127_R1_peak_3238	chr17	74736998	74737243	+	41	NA	promoter-TSS (RAB37)	NA	-11492	SLC9A3R1								
M6_1_127_R1_peak_6653	chr7	30026695	30026908	+	41	NA	promoter-TSS (FKBP14)	NA	0	FKBP14								
M6_1_127_R1_peak_2229	chr15	40894201	40894427	+	41	NA	promoter-TSS (VPS18)	NA	-116	VPS18								
M6_1_127_R1_peak_3193	chr17	59837636	59837810	+	41	NA	intron (VMP1, intron 10 of 11)	NA	-3543	MIR21								
M6_1_127_R1_peak_4904	chr20	38674385	38674594	+	41	NA	Intergenic	NA	-49973	SLC32A1								
M6_1_127_R1_peak_1950	chr13	113393906	113394187	+	41	NA	Intergenic	NA	18140	LOC101928841								
M6_1_127_R1_peak_5057	chr21	42450067	42450241	+	41	NA	Intergenic	NA	46200	RSPH1								
M6_1_127_R1_peak_3222	chr17	67245112	67245422	+	41	NA	promoter-TSS (HELZ)	NA	-36	HELZ								
M6_1_127_R1_peak_2695	chr16	67000964	67001166	+	41	NA	intron (CES4A, intron 2 of 11)	NA	552	CES4A								
M6_1_127_R1_peak_5740	chr4	7539580	7539811	+	41	NA	intron (SORCS2, intron 3 of 26)	NA	79604	MIR4274								
M6_1_127_R1_peak_6907	chr7	155002931	155003111	+	41	NA	promoter-TSS (PAXIP1)	NA	-73	PAXIP1								
M6_1_127_R1_peak_1880	chr13	41194456	41194715	+	41	NA	promoter-TSS (KBTBD7)	NA	-19	KBTBD7								
M6_1_127_R1_peak_2557	chr16	17470942	17471151	+	41	NA	promoter-TSS (XYLT1)	NA	-165	XYLT1								
M6_1_127_R1_peak_6523	chr6	138404048	138404368	+	41	NA	promoter-TSS (HEBP2)	NA	9	HEBP2								
M6_1_127_R1_peak_651	chr1	206507383	206507584	+	41	NA	promoter-TSS (RASSF5)	NA	32675	MIR6769B								
M6_1_127_R1_peak_4617	chr2	136119173	136119426	+	41	NA	Intergenic	NA	-3056	CXCR4								
M6_1_127_R1_peak_5566	chr3	128153276	128153485	+	41	NA	promoter-TSS (EEFSEC)	NA	-79	EEFSEC								
M6_1_127_R1_peak_1485	chr12	4269498	4269707	+	40	NA	Intergenic	NA	-4134	CCND2								
M6_1_127_R1_peak_7263	chr9	78235848	78236155	+	40	NA	promoter-TSS (CEP78)	NA	-61	CEP78								
M6_1_127_R1_peak_5588	chr3	136196796	136196970	+	40	NA	promoter-TSS (MSL2)	NA	-2415	MSL2								
M6_1_127_R1_peak_6472	chr6	99515443	99515685	+	40	NA	promoter-TSS (USP45)	NA	-84	USP45								
M6_1_127_R1_peak_4761	chr2	240233311	240233691	+	40	NA	Intergenic	NA	-92845	OTOS								
M6_1_127_R1_peak_4028	chr19	41994147	41994408	+	40	NA	promoter-TSS (ATP1A3)	NA	-1	ATP1A3								
M6_1_127_R1_peak_3596	chr19	6460237	6460431	+	40	NA	promoter-TSS (SLC25A23)	NA	-113	SLC25A23								
M6_1_127_R1_peak_5239	chr22	40177771	40177951	+	40	NA	promoter-TSS (TNRC6B)	NA	133044	TNRC6B								
M6_1_127_R1_peak_7378	chr9	127699284	127699594	+	40	NA	Intergenic	NA	-7545	C9orf117								
M6_1_127_R1_peak_2901	chr17	7242862	7243131	+	40	NA	promoter-TSS (GABARAP)	NA	-562	GABARAP								
M6_1_127_R1_peak_2027	chr14	49892787	49893090	+	40	NA	promoter-TSS (ARF6)	NA	-80	ARF6								
M6_1_127_R1_peak_1855	chr13	26222201	26222458	+	40	NA	promoter-TSS (RNF6)	NA	-522	RNF6								
M6_1_127_R1_peak_4018	chr19	41351482	41351723	+	39	NA	intron (TGFB1, intron 1 of 6)	NA	2331	TGFB1								
M6_1_127_R1_peak_618	chr1	198159049	198159223	+	39	NA	intron (NEK7, intron 1 of 9)	NA	2158	NEK7								
M6_1_127_R1_peak_1719	chr12	106955554	106955890	+	39	NA	promoter-TSS (C12orf23)	NA	-44	C12orf23								
M6_1_127_R1_peak_409	chr1	109483825	109484004	+	39	NA	promoter-TSS (ATXN7L2)	NA	3	ATXN7L2								
M6_1_127_R1_peak_1396	chr11	95089549	95089723	+	39	NA	promoter-TSS (ENDOD1)	NA	-174	ENDOD1								
M6_1_127_R1_peak_207	chr1	28581765	28581944	+	39	NA	promoter-TSS (SNORA16A)	NA	0	SNHG12								
M6_1_127_R1_peak_3841	chr19	18280343	18280645	+	39	NA	exon (JUND, exon 1 of 1)	NA	1162	JUND								
M6_1_127_R1_peak_5950	chr5	16465662	16465873	+	39	NA	promoter-TSS (ZNF622)	NA	18	ZNF622								
M6_1_127_R1_peak_229	chr1	32612238	32612436	+	39	NA	exon (LOC102723870, exon 1 of 3)	NA	119	LOC102723870								
M6_1_127_R1_peak_1615	chr12	54304323	54304618	+	39	NA	intron (NFE2, intron 1 of 2)	NA	-6576	NFE2								
M6_1_127_R1_peak_5815	chr4	83010691	83011041	+	39	NA	promoter-TSS (LIN54)	NA	-32	LIN54								
M6_1_127_R1_peak_6081	chr5	134904643	134904887	+	39	NA	promoter-TSS (PCBD2)	NA	-355	PCBD2								
M6_1_127_R1_peak_3601	chr19	6718935	6719273	+	39	NA	intron (C3, intron 2 of 40)	NA	1547	C3								
M6_1_127_R1_peak_2300	chr15	66497769	66497966	+	39	NA	promoter-TSS (MIR4512)	NA	-59	SNAPC5								
M6_1_127_R1_peak_5516	chr3	97764590	97764765	+	39	NA	TTS (LOC101929298)	NA	156	ARL6								
M6_1_127_R1_peak_3274	chr17	77372989	77373327	+	39	NA	promoter-TSS (SEPT9)	NA	23896	MIR4316								
M6_1_127_R1_peak_3707	chr19	11798376	11798609	+	39	NA	promoter-TSS (ZNF491)	NA	-5795	ZNF491								
M6_1_127_R1_peak_6925	chr8	8701536	8701842	+	39	NA	promoter-TSS (CLDN23)	NA	-467	CLDN23								
M6_1_127_R1_peak_795	chr10	27242060	27242240	+	39	NA	promoter-TSS (ACBD5)	NA	-1329	ACBD5								
M6_1_127_R1_peak_1640	chr12	56632423	56632601	+	39	NA	intron (BAZ2A, intron 1 of 29)	NA	11242	SNORD59B								
M6_1_127_R1_peak_2207	chr15	31327766	31328363	+	39	NA	intron (KLF13, intron 1 of 1)	NA	1184	KLF13								
M6_1_127_R1_peak_208	chr1	28885055	28885277	+	39	NA	Intergenic	NA	-29408	EPB41								
M6_1_127_R1_peak_665	chr1	212284702	212284876	+	39	NA	promoter-TSS (PPP2R5A)	NA	-17017	PPP2R5A								
M6_1_127_R1_peak_6173	chr5	177133479	177133719	+	39	NA	promoter-TSS (NSD1)	NA	520	NSD1								
M6_1_127_R1_peak_748	chr1	248838671	248838845	+	39	NA	intron (ZNF672, intron 1 of 3)	NA	427	ZNF672								
M6_1_127_R1_peak_3790	chr19	16197675	16197855	+	39	NA	promoter-TSS (AP1M1)	NA	-89	AP1M1								
M6_1_127_R1_peak_3580	chr19	5293272	5293446	+	39	NA	promoter-TSS (PTPRS)	NA	-112	PTPRS								
M6_1_127_R1_peak_4050	chr19	43639858	43640032	+	39	NA	promoter-TSS (CADM4)	NA	-106	CADM4								
M6_1_127_R1_peak_3653	chr19	9768810	9769015	+	39	NA	promoter-TSS (ZNF846)	NA	17246	ZNF846								
M6_1_127_R1_peak_6484	chr6	108848298	108848472	+	39	NA	promoter-TSS (ARMC2)	NA	-31	ARMC2								
M6_1_127_R1_peak_3129	chr17	45135408	45135703	+	39	NA	promoter-TSS (ACBD4)	NA	-92	ACBD4								
M6_1_127_R1_peak_1334	chr11	68841832	68842009	+	39	NA	promoter-TSS (CPT1A)	NA	11	CPT1A								
M6_1_127_R1_peak_1388	chr11	86955387	86955729	+	39	NA	promoter-TSS (FZD4)	NA	-63	RP11-736K20.6								
M6_1_127_R1_peak_1434	chr11	118928621	118928801	+	39	NA	Intergenic	NA	-3093	BCL9L								
M6_1_127_R1_peak_2957	chr17	16215465	16215682	+	39	NA	promoter-TSS (NCOR1)	NA	-30	NCOR1								
M6_1_127_R1_peak_5610	chr3	150408721	150408955	+	39	NA	promoter-TSS (TSC22D2)	NA	-163	TSC22D2								
M6_1_127_R1_peak_296	chr1	43389789	43389982	+	39	NA	promoter-TSS (MED8)	NA	-73	MED8								
M6_1_127_R1_peak_7055	chr8	96261677	96261922	+	39	NA	promoter-TSS (PTDSS1)	NA	-140	PTDSS1								
M6_1_127_R1_peak_2053	chr14	58244731	58244918	+	39	NA	promoter-TSS (PSMA3)	NA	19	PSMA3								
M6_1_127_R1_peak_4537	chr2	96208262	96208453	+	39	NA	promoter-TSS (STARD7-AS1)	NA	-59	STARD7-AS1								
M6_1_127_R1_peak_6516	chr6	131628241	131628444	+	39	NA	promoter-TSS (MED23)	NA	-107	MED23								
M6_1_127_R1_peak_2410	chr15	101251900	101252198	+	39	NA	promoter-TSS (CHSY1)	NA	-117	CHSY1								
M6_1_127_R1_peak_3426	chr18	70205935	70206109	+	39	NA	promoter-TSS (RTTN)	NA	-348	RTTN								
M6_1_127_R1_peak_1655	chr12	57936073	57936258	+	39	NA	promoter-TSS (RP11-620J15.3)	NA	-1	RP11-620J15.3								
M6_1_127_R1_peak_1929	chr13	99200583	99200799	+	39	NA	promoter-TSS (UBAC2)	NA	66	UBAC2-AS1								
M6_1_127_R1_peak_2851	chr17	2393200	2393386	+	38	NA	intron (MNT, intron 4 of 5)	NA	7671	MNT								
M6_1_127_R1_peak_491	chr1	154182530	154182704	+	38	NA	intron (TPM3, intron 2 of 8)	NA	9484	TPM3								
M6_1_127_R1_peak_5003	chr20	63969929	63970171	+	38	NA	promoter-TSS (ZNF512B)	NA	-809	ZNF512B								
M6_1_127_R1_peak_3895	chr19	32405928	32406102	+	38	NA	promoter-TSS (DPY19L3)	NA	-476	AC007773.2								
M6_1_127_R1_peak_3006	chr17	28719646	28719939	+	38	NA	promoter-TSS (SNORD42B)	NA	-190	RPL23A								
M6_1_127_R1_peak_6292	chr6	30214527	30214701	+	38	NA	Intergenic	NA	-1179	TRIM26								
M6_1_127_R1_peak_249	chr1	35930813	35931208	+	38	NA	promoter-TSS (AGO3)	NA	247	AGO3								
M6_1_127_R1_peak_2648	chr16	31487870	31488082	+	38	NA	intron (SLC5A2, intron 7 of 13)	NA	4852	SLC5A2								
M6_1_127_R1_peak_2128	chr14	92651421	92651623	+	38	NA	intron (RIN3, intron 5 of 9)	NA	97180	LGMN								
M6_1_127_R1_peak_1482	chr12	2890603	2890863	+	38	NA	promoter-TSS (TULP3)	NA	-134	TULP3								
M6_1_127_R1_peak_4351	chr2	9630481	9630655	+	38	NA	intron (YWHAQ, intron 1 of 5)	NA	487	YWHAQ								
M6_1_127_R1_peak_3814	chr19	17403323	17403497	+	37	NA	intron (BST2, intron 4 of 4)	NA	2238	BST2								
M6_1_127_R1_peak_5790	chr4	68350011	68350216	+	37	NA	promoter-TSS (YTHDC1)	NA	-7	YTHDC1								
M6_1_127_R1_peak_6824	chr7	104984206	104984380	+	37	NA	exon (LINC01004, exon 1 of 1)	NA	6872	LINC01004								
M6_1_127_R1_peak_5378	chr3	37176220	37176557	+	37	NA	promoter-TSS (LRRFIP2)	NA	-1498	LRRFIP2								
M6_1_127_R1_peak_7167	chr8	144527170	144527344	+	37	NA	promoter-TSS (LRRC24)	NA	-225	LRRC24								
M6_1_127_R1_peak_178	chr1	26529909	26530096	+	37	NA	promoter-TSS (RPS6KA1)	NA	-15850	RPS6KA1								
M6_1_127_R1_peak_4752	chr2	238098488	238098740	+	37	NA	exon (SCLY, exon 12 of 12)	NA	-28776	ESPNL								
M6_1_127_R1_peak_5418	chr3	48301137	48301343	+	37	NA	intron (NME6, intron 1 of 5)	NA	128	NME6								
