PeakID (cmd=annotatePeaks.pl M6_2_302_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_2_302_R1_peak_6959	chr11	105636847	105637030	+	37	NA	intron (GRIA4, intron 2 of 16)	NA	26865	GRIA4								
M6_2_302_R1_peak_29380	chr5	148746888	148747159	+	37	NA	Intergenic	NA	-79570	ADRB2								
M6_2_302_R1_peak_21647	chr20	3204197	3204389	+	37	NA	intron (DDRGK1, intron 1 of 8)	NA	356	DDRGK1								
M6_2_302_R1_peak_1127	chr1	47378213	47378388	+	37	NA	exon (CMPK1, exon 5 of 5)	NA	8052	LOC102724077								
M6_2_302_R1_peak_7232	chr11	124177543	124177782	+	37	NA	Intergenic	NA	-47031	OR8G2								
M6_2_302_R1_peak_37735	chrX	118502237	118502424	+	37	NA	intron (DOCK11, intron 1 of 52)	NA	6421	DOCK11								
M6_2_302_R1_peak_3372	chr1	230127123	230127344	+	37	NA	intron (GALNT2, intron 1 of 15)	NA	60024	GALNT2								
M6_2_302_R1_peak_4027	chr10	20616841	20617124	+	37	NA	Intergenic	NA	65012	MIR4675								
M6_2_302_R1_peak_11510	chr15	24878223	24878478	+	37	NA	intron (SNRPN, intron 1 of 11)	NA	54703	SNRPN								
M6_2_302_R1_peak_8536	chr12	76562440	76562615	+	37	NA	Intergenic	NA	-2722	OSBPL8								
M6_2_302_R1_peak_19584	chr2	69178342	69178521	+	37	NA	intron (ANTXR1, intron 14 of 17)	NA	74704	MIR3126								
M6_2_302_R1_peak_26895	chr4	53431208	53431383	+	37	NA	intron (FIP1L1, intron 12 of 16)	NA	53642	FIP1L1								
M6_2_302_R1_peak_23451	chr22	31662441	31662801	+	37	NA	promoter-TSS (PISD)	NA	-31786	PISD								
M6_2_302_R1_peak_21826	chr20	17615383	17615619	+	37	NA	exon (RRBP1, exon 23 of 25)	NA	45547	DSTN								
M6_2_302_R1_peak_16873	chr19	2089932	2090252	+	37	NA	intron (MOB3A, intron 1 of 4)	NA	6178	MOB3A								
M6_2_302_R1_peak_36633	chr9	121272036	121272308	+	37	NA	intron (GSN, intron 1 of 16)	NA	13358	GSN-AS1								
M6_2_302_R1_peak_13471	chr16	50276427	50276630	+	37	NA	intron (ADCY7, intron 1 of 22)	NA	9988	ADCY7								
M6_2_302_R1_peak_31796	chr6	140320759	140321087	+	37	NA	Intergenic	NA	115663	MIR3668								
M6_2_302_R1_peak_12130	chr15	69340569	69341000	+	37	NA	intron (PAQR5, intron 2 of 8)	NA	-12066	PAQR5								
M6_2_302_R1_peak_3347	chr1	229127298	229127584	+	37	NA	Intergenic	NA	128863	LOC102723935								
M6_2_302_R1_peak_29621	chr5	170200754	170201013	+	37	NA	Intergenic	NA	-1742	LINC01187								
M6_2_302_R1_peak_36824	chr9	128724321	128724659	+	37	NA	promoter-TSS (ZDHHC12)	NA	28	LOC100506100								
M6_2_302_R1_peak_36037	chr9	76658762	76658937	+	37	NA	intron (PRUNE2, intron 9 of 20)	NA	-105589	PCA3								
M6_2_302_R1_peak_26677	chr4	24978805	24979031	+	37	NA	intron (CCDC149, intron 1 of 12)	NA	-14461	LOC102723675								
M6_2_302_R1_peak_22573	chr20	62982117	62982371	+	37	NA	Intergenic	NA	24791	BHLHE23								
M6_2_302_R1_peak_15668	chr17	74924307	74924482	+	37	NA	intron (OTOP2, intron 1 of 6)	NA	119	OTOP2								
M6_2_302_R1_peak_13285	chr16	29118546	29118721	+	37	NA	Intergenic	NA	-10445	LOC101928215								
M6_2_302_R1_peak_21166	chr2	217092854	217093084	+	37	NA	Intergenic	NA	-219037	LOC102723329								
M6_2_302_R1_peak_36339	chr9	97984269	97985123	+	37	NA	intron (ANP32B, intron 1 of 6)	NA	1489	ANP32B								
M6_2_302_R1_peak_30079	chr6	11093556	11093819	+	37	NA	promoter-TSS (SMIM13)	NA	-346	SMIM13								
M6_2_302_R1_peak_6750	chr11	76678461	76678636	+	37	NA	Intergenic	NA	-12684	LRRC32								
M6_2_302_R1_peak_10817	chr14	64681802	64682001	+	37	NA	Intergenic	NA	22349	LOC101927856								
M6_2_302_R1_peak_14684	chr17	29148825	29149044	+	37	NA	intron (MYO18A, intron 2 of 40)	NA	31455	MYO18A								
M6_2_302_R1_peak_8904	chr12	109093450	109093649	+	37	NA	promoter-TSS (ALKBH2)	NA	-61	ALKBH2								
M6_2_302_R1_peak_32567	chr7	27740064	27740298	+	37	NA	promoter-TSS (TAX1BP1)	NA	86	TAX1BP1								
M6_2_302_R1_peak_34873	chr8	96262719	96262914	+	37	NA	intron (PTDSS1, intron 1 of 12)	NA	877	PTDSS1								
M6_2_302_R1_peak_34680	chr8	70148204	70148427	+	37	NA	exon (NCOA2, exon 12 of 23)	NA	-76988	PRDM14								
M6_2_302_R1_peak_7040	chr11	114401370	114401545	+	37	NA	promoter-TSS (C11orf71)	NA	-907	C11orf71								
M6_2_302_R1_peak_4418	chr10	62045938	62046361	+	37	NA	intron (ARID5B, intron 4 of 9)	NA	144895	ARID5B								
M6_2_302_R1_peak_31585	chr6	127420536	127420711	+	37	NA	Intergenic	NA	38767	KIAA0408								
M6_2_302_R1_peak_16907	chr19	2549670	2550153	+	37	NA	intron (GNG7, intron 3 of 4)	NA	-36340	LOC101929097								
M6_2_302_R1_peak_22983	chr21	42051935	42052129	+	37	NA	Intergenic	NA	-10927	UMODL1								
M6_2_302_R1_peak_26298	chr3	195259269	195259444	+	37	NA	intron (XXYLT1, intron 1 of 3)	NA	-2804	XXYLT1								
M6_2_302_R1_peak_24919	chr3	69080336	69080636	+	37	NA	promoter-TSS (UBA3)	NA	-113	UBA3								
M6_2_302_R1_peak_26404	chr4	1216863	1217072	+	37	NA	exon (CTBP1-AS, exon 6 of 6)	NA	6847	CTBP1-AS								
M6_2_302_R1_peak_30953	chr6	43247208	43247383	+	37	NA	intron (TTBK1, intron 2 of 14)	NA	3811	TTBK1								
M6_2_302_R1_peak_5980	chr11	37450603	37450871	+	37	NA	Intergenic	NA	-852458	RAG2								
M6_2_302_R1_peak_24659	chr3	49689461	49689674	+	37	NA	promoter-TSS (MST1)	NA	10	RNF123								
M6_2_302_R1_peak_15290	chr17	56833270	56833447	+	37	NA	promoter-TSS (DGKE)	NA	537	C17orf67								
M6_2_302_R1_peak_36921	chr9	131678570	131678789	+	37	NA	intron (RAPGEF1, intron 1 of 25)	NA	31277	RAPGEF1								
M6_2_302_R1_peak_23850	chr22	50244400	50244718	+	37	NA	TTS (HDAC10)	NA	412	TUBGCP6								
M6_2_302_R1_peak_21638	chr20	2947627	2947806	+	37	NA	intron (PTPRA, intron 2 of 22)	NA	83521	PTPRA								
M6_2_302_R1_peak_3415	chr1	232720229	232720449	+	37	NA	Intergenic	NA	22376	RP11-66A2.2								
M6_2_302_R1_peak_7149	chr11	119594803	119594984	+	37	NA	Intergenic	NA	133832	PVRL1								
M6_2_302_R1_peak_31754	chr6	139295918	139296178	+	37	NA	intron (TXLNB, intron 1 of 10)	NA	24688	LOC102723690								
M6_2_302_R1_peak_26864	chr4	48243434	48243626	+	37	NA	intron (TEC, intron 1 of 17)	NA	-14975	TEC								
M6_2_302_R1_peak_146	chr1	8026185	8026366	+	37	NA	promoter-TSS (ERRFI1)	NA	33	ERRFI1								
M6_2_302_R1_peak_25984	chr3	176661556	176661860	+	37	NA	Intergenic	NA	-26176	RP11-71G7.1								
M6_2_302_R1_peak_24913	chr3	67654324	67654572	+	37	NA	promoter-TSS (RP11-81N13.1)	NA	166	SUCLG2								
M6_2_302_R1_peak_13958	chr16	87203227	87203407	+	37	NA	Intergenic	NA	-8805	RP11-899L11.1								
M6_2_302_R1_peak_31241	chr6	87789678	87789875	+	37	NA	intron (LOC101928911, intron 2 of 4)	NA	4916	LOC101928911								
M6_2_302_R1_peak_13315	chr16	29817159	29817359	+	37	NA	exon (PAGR1, exon 2 of 3)	NA	1052	PAGR1								
M6_2_302_R1_peak_19743	chr2	84459160	84459500	+	37	NA	exon (SUCLG1, exon 1 of 9)	NA	132	SUCLG1								
M6_2_302_R1_peak_32028	chr6	157892320	157892544	+	37	NA	intron (SNX9, intron 4 of 17)	NA	-89424	SYNJ2								
M6_2_302_R1_peak_1207	chr1	54547022	54547231	+	37	NA	Intergenic	NA	-1008	ACOT11								
M6_2_302_R1_peak_14298	chr17	7214881	7215116	+	37	NA	intron (DLG4, intron 3 of 20)	NA	2611	DLG4								
M6_2_302_R1_peak_34158	chr8	22552550	22552864	+	37	NA	intron (SORBS3, intron 1 of 20)	NA	2801	SORBS3								
M6_2_302_R1_peak_5412	chr10	129057896	129058071	+	37	NA	Intergenic	NA	-409309	MGMT								
M6_2_302_R1_peak_6908	chr11	96168813	96168988	+	36	NA	intron (MAML2, intron 1 of 4)	NA	-172547	MIR1260B								
M6_2_302_R1_peak_14599	chr17	20185113	20185288	+	36	NA	intron (SPECC1, intron 1 of 11)	NA	-135974	CCDC144CP								
M6_2_302_R1_peak_21136	chr2	213152322	213152497	+	36	NA	promoter-TSS (IKZF2)	NA	-2075	IKZF2								
M6_2_302_R1_peak_4028	chr10	20617229	20617538	+	36	NA	Intergenic	NA	65413	MIR4675								
M6_2_302_R1_peak_5043	chr10	100997692	100997911	+	36	NA	promoter-TSS (LZTS2)	NA	-2013	LZTS2								
M6_2_302_R1_peak_15207	chr17	49404327	49404535	+	36	NA	exon (PHB, exon 7 of 7)	NA	10474	PHB								
M6_2_302_R1_peak_25013	chr3	72629217	72629405	+	36	NA	Intergenic	NA	15070	LOC102724817								
M6_2_302_R1_peak_2169	chr1	155174514	155174738	+	36	NA	promoter-TSS (TRIM46)	NA	839	TRIM46								
M6_2_302_R1_peak_31251	chr6	89239508	89239683	+	36	NA	Intergenic	NA	-21818	GABRR1								
M6_2_302_R1_peak_25444	chr3	129344114	129344299	+	36	NA	Intergenic	NA	-27929	H1FX								
M6_2_302_R1_peak_14143	chr17	2059011	2059186	+	36	NA	TTS (SMG6)	NA	3999	HIC1								
M6_2_302_R1_peak_20872	chr2	191377317	191377562	+	36	NA	intron (MYO1B, intron 13 of 30)	NA	131911	MYO1B								
M6_2_302_R1_peak_31744	chr6	139027912	139028220	+	36	NA	promoter-TSS (ABRACL)	NA	-616	ABRACL								
M6_2_302_R1_peak_7310	chr11	128757406	128757617	+	36	NA	intron (FLI1, intron 2 of 9)	NA	-61488	SENCR								
M6_2_302_R1_peak_35971	chr9	72365962	72366221	+	36	NA	promoter-TSS (ZFAND5)	NA	317	LOC102724516								
M6_2_302_R1_peak_31711	chr6	137297987	137298170	+	36	NA	Intergenic	NA	-78963	IFNGR1								
M6_2_302_R1_peak_11429	chr14	103562944	103563119	+	36	NA	promoter-TSS (BAG5)	NA	69	APOPT1								
M6_2_302_R1_peak_16117	chr18	3593860	3594368	+	36	NA	promoter-TSS (DLGAP1-AS1)	NA	0	DLGAP1-AS1								
M6_2_302_R1_peak_27541	chr4	139015071	139015246	+	36	NA	promoter-TSS (CCRN4L)	NA	-601	CCRN4L								
M6_2_302_R1_peak_9343	chr13	19959407	19959602	+	36	NA	intron (ZMYM2, intron 1 of 25)	NA	777	ZMYM2								
M6_2_302_R1_peak_27408	chr4	113762746	113762925	+	36	NA	promoter-TSS (CAMK2D)	NA	-1090	CAMK2D								
M6_2_302_R1_peak_2092	chr1	153358150	153358329	+	36	NA	intron (S100A9, intron 1 of 2)	NA	385	S100A9								
M6_2_302_R1_peak_34339	chr8	37880940	37881131	+	36	NA	intron (RAB11FIP1, intron 1 of 5)	NA	18462	RAB11FIP1								
M6_2_302_R1_peak_2899	chr1	201888525	201888978	+	36	NA	promoter-TSS (SHISA4)	NA	82	SHISA4								
M6_2_302_R1_peak_10920	chr14	70698271	70698446	+	36	NA	Intergenic	NA	56571	TTC9								
M6_2_302_R1_peak_4607	chr10	72625509	72625684	+	36	NA	intron (MICU1, intron 1 of 12)	NA	595	MICU1								
M6_2_302_R1_peak_32239	chr7	2608818	2609006	+	36	NA	intron (IQCE, intron 21 of 21)	NA	-23057	TTYH3								
M6_2_302_R1_peak_14061	chr16	89828490	89828665	+	36	NA	promoter-TSS (SPIRE2)	NA	78	SPIRE2								
M6_2_302_R1_peak_1986	chr1	148402312	148402704	+	36	NA	promoter-TSS (RNVU1-3)	NA	129	RP6-206I17.2								
M6_2_302_R1_peak_35857	chr9	36166521	36166797	+	36	NA	Intergenic	NA	-2733	CCIN								
M6_2_302_R1_peak_59	chr1	2204771	2204983	+	36	NA	promoter-TSS (C1orf86)	NA	-10102	C1orf86								
M6_2_302_R1_peak_2920	chr1	202811193	202811409	+	36	NA	promoter-TSS (LOC102723494)	NA	355	PCAT6								
M6_2_302_R1_peak_22619	chr21	14534051	14534226	+	36	NA	intron (SAMSN1, intron 1 of 8)	NA	12222	SAMSN1								
M6_2_302_R1_peak_32348	chr7	7970002	7970274	+	36	NA	intron (GLCCI1, intron 1 of 7)	NA	-1386	AC009473.1								
M6_2_302_R1_peak_34023	chr8	8288582	8288774	+	36	NA	Intergenic	NA	60108	FAM86B3P								
M6_2_302_R1_peak_21040	chr2	206084505	206084778	+	36	NA	intron (INO80D, intron 1 of 10)	NA	1541	INO80D								
M6_2_302_R1_peak_9476	chr13	30306803	30306978	+	36	NA	exon (KATNAL1, exon 1 of 11)	NA	121	KATNAL1								
M6_2_302_R1_peak_32605	chr7	30254840	30255039	+	36	NA	Intergenic	NA	-29368	ZNRF2								
M6_2_302_R1_peak_26880	chr4	48831425	48831635	+	36	NA	promoter-TSS (OCIAD1)	NA	17	OCIAD1								
M6_2_302_R1_peak_19516	chr2	65432380	65432655	+	36	NA	promoter-TSS (SPRED2)	NA	2369	LOC102724258								
M6_2_302_R1_peak_21545	chr2	241881562	241881739	+	36	NA	intron (AC131097.3, intron 1 of 3)	NA	287	AC131097.3								
M6_2_302_R1_peak_28726	chr5	86891357	86891618	+	36	NA	Intergenic	NA	144669	LOC100505878								
M6_2_302_R1_peak_34209	chr8	26441136	26441337	+	36	NA	Intergenic	NA	50846	BNIP3L								
M6_2_302_R1_peak_36497	chr9	112097840	112098040	+	36	NA	intron (SUSD1, intron 10 of 16)	NA	77357	SUSD1								
M6_2_302_R1_peak_8093	chr12	50084917	50085105	+	36	NA	promoter-TSS (SMARCD1)	NA	-189	SMARCD1								
M6_2_302_R1_peak_4311	chr10	46019031	46019209	+	36	NA	intron (NCOA4, intron 1 of 9)	NA	11594	NCOA4								
M6_2_302_R1_peak_33447	chr7	107920595	107920797	+	36	NA	exon (DLD, exon 14 of 14)	NA	29555	DLD								
M6_2_302_R1_peak_30039	chr6	7201704	7201879	+	36	NA	intron (RREB1, intron 6 of 12)	NA	93734	RREB1								
M6_2_302_R1_peak_5677	chr11	9716891	9717082	+	36	NA	intron (SWAP70, intron 3 of 11)	NA	-10590	LOC101927955								
M6_2_302_R1_peak_15881	chr17	80101642	80101837	+	36	NA	exon (GAA, exon 1 of 20)	NA	183	GAA								
M6_2_302_R1_peak_12530	chr15	90529747	90529947	+	36	NA	promoter-TSS (CRTC3)	NA	-39	CRTC3								
M6_2_302_R1_peak_14267	chr17	6640890	6641081	+	36	NA	promoter-TSS (KIAA0753)	NA	83	TXNDC17								
M6_2_302_R1_peak_10289	chr14	20456124	20456373	+	36	NA	intron (APEX1, intron 3 of 4)	NA	1117	APEX1								
M6_2_302_R1_peak_25080	chr3	98598469	98598663	+	36	NA	Intergenic	NA	-4942	CPOX								
M6_2_302_R1_peak_11620	chr15	40104992	40105167	+	36	NA	intron (BMF, intron 4 of 5)	NA	3805	BMF								
M6_2_302_R1_peak_4049	chr10	22252539	22252804	+	36	NA	exon (LOC100130992, exon 1 of 1)	NA	599	LOC100130992								
M6_2_302_R1_peak_18468	chr19	54189474	54189651	+	36	NA	promoter-TSS (TSEN34)	NA	320	MBOAT7								
M6_2_302_R1_peak_14627	chr17	27403582	27403757	+	36	NA	Intergenic	NA	-14336	TBC1D3P5								
M6_2_302_R1_peak_31687	chr6	136761574	136761780	+	36	NA	intron (MAP3K5, intron 2 of 30)	NA	-22439	LOC101928429								
M6_2_302_R1_peak_19472	chr2	64652398	64652573	+	36	NA	intron (SERTAD2, intron 1 of 1)	NA	1427	SERTAD2								
M6_2_302_R1_peak_37097	chr9	137302591	137302769	+	36	NA	promoter-TSS (NRARP)	NA	-429	NRARP								
M6_2_302_R1_peak_33108	chr7	80134467	80134682	+	36	NA	promoter-TSS (GNAI1)	NA	-1181	GNAI1								
M6_2_302_R1_peak_23582	chr22	38318389	38318577	+	36	NA	promoter-TSS (CSNK1E)	NA	-399	CSNK1E								
M6_2_302_R1_peak_8955	chr12	111393815	111394053	+	36	NA	Intergenic	NA	-12014	SH2B3								
M6_2_302_R1_peak_31165	chr6	75286312	75286588	+	36	NA	intron (RP1-234P15.4, intron 1 of 2)	NA	1436	RP1-234P15.4								
M6_2_302_R1_peak_31075	chr6	53437688	53438023	+	36	NA	Intergenic	NA	-88676	ELOVL5								
M6_2_302_R1_peak_33982	chr8	995615	995794	+	36	NA	intron (DLGAP2, intron 1 of 13)	NA	68683	DLGAP2								
M6_2_302_R1_peak_1178	chr1	53220324	53220568	+	36	NA	intron (C1orf123, intron 1 of 7)	NA	171	C1orf123								
M6_2_302_R1_peak_11428	chr14	103562491	103562704	+	36	NA	promoter-TSS (BAG5)	NA	217	BAG5								
M6_2_302_R1_peak_13860	chr16	81544934	81545129	+	36	NA	intron (CMIP, intron 1 of 20)	NA	11129	MIR7854								
M6_2_302_R1_peak_32340	chr7	7567085	7567326	+	36	NA	promoter-TSS (MIOS)	NA	314	MIOS								
M6_2_302_R1_peak_35234	chr8	126501060	126501235	+	36	NA	Intergenic	NA	57325	FAM84B								
M6_2_302_R1_peak_2620	chr1	181033881	181034078	+	36	NA	promoter-TSS (MR1)	NA	554	MR1								
M6_2_302_R1_peak_10608	chr14	50000603	50000778	+	36	NA	intron (C14orf182, intron 1 of 3)	NA	6830	C14orf182								
M6_2_302_R1_peak_7097	chr11	118359243	118359537	+	36	NA	promoter-TSS (UBE4A)	NA	-191	UBE4A								
M6_2_302_R1_peak_19904	chr2	98749148	98749498	+	36	NA	Intergenic	NA	17695	LOC102724486								
M6_2_302_R1_peak_2048	chr1	151158345	151158611	+	36	NA	intron (TNFAIP8L2-SCNM1, intron 1 of 6)	NA	1849	TNFAIP8L2-SCNM1								
M6_2_302_R1_peak_13437	chr16	46884396	46884600	+	36	NA	promoter-TSS (GPT2)	NA	-692	GPT2								
M6_2_302_R1_peak_27625	chr4	143364213	143364388	+	36	NA	intron (GAB1, intron 1 of 10)	NA	-16318	GAB1								
M6_2_302_R1_peak_28182	chr5	36693245	36693435	+	36	NA	Intergenic	NA	86985	SLC1A3								
M6_2_302_R1_peak_30541	chr6	29649709	29650014	+	36	NA	Intergenic	NA	-7120	MOG								
M6_2_302_R1_peak_9778	chr13	49132004	49132179	+	36	NA	intron (FNDC3A, intron 5 of 22)	NA	21788	FNDC3A								
M6_2_302_R1_peak_7699	chr12	13179840	13180015	+	36	NA	Intergenic	NA	-16741	EMP1								
M6_2_302_R1_peak_29086	chr5	131706370	131706545	+	36	NA	exon (FNIP1, exon 9 of 18)	NA	-71221	RAPGEF6								
M6_2_302_R1_peak_19232	chr2	46225325	46225548	+	36	NA	Intergenic	NA	-32370	LOC101926974								
M6_2_302_R1_peak_8824	chr12	104764537	104764880	+	36	NA	Intergenic	NA	173075	MIR3922								
M6_2_302_R1_peak_33342	chr7	101892429	101892627	+	36	NA	intron (CUX1, intron 1 of 23)	NA	73934	LOC101927772								
M6_2_302_R1_peak_12923	chr16	4477012	4477187	+	36	NA	intron (HMOX2, intron 1 of 5)	NA	759	HMOX2								
M6_2_302_R1_peak_18975	chr2	29920261	29920437	+	36	NA	exon (ALK, exon 1 of 29)	NA	1262	ALK								
M6_2_302_R1_peak_582	chr1	26619674	26619931	+	36	NA	Intergenic	NA	65260	MIR1976								
M6_2_302_R1_peak_8047	chr12	48803677	48803989	+	36	NA	Intergenic	NA	-1477	LOC102723881								
M6_2_302_R1_peak_12999	chr16	11153092	11153287	+	36	NA	intron (CLEC16A, intron 22 of 22)	NA	102993	SOCS1								
M6_2_302_R1_peak_31992	chr6	155530314	155530489	+	36	NA	Intergenic	NA	-74498	NOX3								
M6_2_302_R1_peak_32424	chr7	17638793	17638968	+	36	NA	Intergenic	NA	-79971	AC017060.1								
M6_2_302_R1_peak_3916	chr10	13299514	13299689	+	36	NA	exon (PHYH, exon 1 of 8)	NA	145	PHYH								
M6_2_302_R1_peak_33088	chr7	77416133	77416377	+	36	NA	exon (GSAP, exon 1 of 20)	NA	147	GSAP								
M6_2_302_R1_peak_23555	chr22	37609925	37610106	+	36	NA	intron (GGA1, intron 1 of 17)	NA	1541	GGA1								
M6_2_302_R1_peak_31896	chr6	147222241	147222423	+	36	NA	intron (STXBP5, intron 2 of 27)	NA	-17718	STXBP5-AS1								
M6_2_302_R1_peak_24819	chr3	57170139	57170345	+	36	NA	Intergenic	NA	-19688	IL17RD								
M6_2_302_R1_peak_18175	chr19	45642236	45642519	+	36	NA	exon (C19orf83, exon 3 of 3)	NA	730	C19orf83								
M6_2_302_R1_peak_32644	chr7	33063016	33063271	+	36	NA	promoter-TSS (LOC101928355)	NA	-237	LOC101928355								
M6_2_302_R1_peak_4895	chr10	93115785	93116003	+	36	NA	Intergenic	NA	42004	CYP26A1								
M6_2_302_R1_peak_19967	chr2	101781433	101781667	+	36	NA	intron (MAP4K4, intron 2 of 30)	NA	83543	MAP4K4								
M6_2_302_R1_peak_20225	chr2	127408338	127408553	+	36	NA	Intergenic	NA	-9975	PROC								
M6_2_302_R1_peak_32623	chr7	32495124	32495305	+	36	NA	promoter-TSS (LSM5)	NA	44	LSM5								
M6_2_302_R1_peak_9154	chr12	121804866	121805041	+	36	NA	intron (SETD1B, intron 1 of 16)	NA	1270	SETD1B								
M6_2_302_R1_peak_9823	chr13	50512340	50512584	+	36	NA	intron (DLEU1, intron 5 of 6)	NA	-202935	LOC102723697								
M6_2_302_R1_peak_9865	chr13	52195568	52195783	+	36	NA	Intergenic	NA	-1208	MRPS31P5								
M6_2_302_R1_peak_9027	chr12	116401028	116401208	+	36	NA	Intergenic	NA	27200	MIR4472-2								
M6_2_302_R1_peak_35239	chr8	127206290	127206474	+	36	NA	TTS (CCAT1)	NA	12886	CCAT1								
M6_2_302_R1_peak_22922	chr21	38478896	38479086	+	36	NA	intron (ERG, intron 3 of 11)	NA	-145651	LOC102724678								
M6_2_302_R1_peak_10918	chr14	70655611	70655786	+	36	NA	intron (TTC9, intron 1 of 2)	NA	13911	TTC9								
M6_2_302_R1_peak_9338	chr13	19862670	19862888	+	36	NA	intron (ZMYM5, intron 1 of 5)	NA	372	ZMYM5								
M6_2_302_R1_peak_1711	chr1	108107697	108107994	+	36	NA	Intergenic	NA	84964	SLC25A24								
M6_2_302_R1_peak_27379	chr4	109813427	109813602	+	36	NA	Intergenic	NA	-2302	GAR1								
M6_2_302_R1_peak_29931	chr6	2932312	2932502	+	36	NA	Intergenic	NA	-30040	SERPINB9								
M6_2_302_R1_peak_4458	chr10	67885183	67885358	+	36	NA	promoter-TSS (SIRT1)	NA	601	SIRT1								
M6_2_302_R1_peak_8453	chr12	68451275	68451450	+	36	NA	intron (RP11-81H14.2, intron 1 of 4)	NA	-16367	RP11-81H14.2								
M6_2_302_R1_peak_28493	chr5	65926331	65926611	+	36	NA	promoter-TSS (ERBB2IP)	NA	-83	ERBB2IP								
M6_2_302_R1_peak_35656	chr9	19379098	19379288	+	36	NA	intron (RPS6, intron 2 of 5)	NA	1044	RPS6								
M6_2_302_R1_peak_17676	chr19	19476112	19476385	+	36	NA	intron (GATAD2A, intron 2 of 11)	NA	39412	TSSK6								
M6_2_302_R1_peak_13851	chr16	81446012	81446196	+	36	NA	intron (CMIP, intron 1 of 20)	NA	61083	MIR4720								
M6_2_302_R1_peak_27189	chr4	83484815	83485132	+	36	NA	intron (FAM175A, intron 1 of 9)	NA	-8284	FAM175A								
M6_2_302_R1_peak_16512	chr18	51196593	51196816	+	36	NA	exon (MEX3C, exon 1 of 2)	NA	977	MEX3C								
M6_2_302_R1_peak_3291	chr1	226309025	226309228	+	36	NA	promoter-TSS (LIN9)	NA	-619	LIN9								
M6_2_302_R1_peak_4757	chr10	79444537	79444718	+	36	NA	intron (ZCCHC24, intron 1 of 3)	NA	993	ZCCHC24								
M6_2_302_R1_peak_36788	chr9	127916989	127917164	+	36	NA	promoter-TSS (ST6GALNAC4)	NA	-50	ST6GALNAC4								
M6_2_302_R1_peak_10534	chr14	35401067	35401358	+	36	NA	TTS (NFKBIA)	NA	3542	NFKBIA								
M6_2_302_R1_peak_3732	chr10	3783955	3784130	+	36	NA	intron (KLF6, intron 1 of 3)	NA	1239	KLF6								
M6_2_302_R1_peak_12655	chr15	98067390	98067565	+	36	NA	Intergenic	NA	21733	LOC101927332								
M6_2_302_R1_peak_17911	chr19	38426105	38426307	+	36	NA	promoter-TSS (RASGRP4)	NA	99	RASGRP4								
M6_2_302_R1_peak_153	chr1	8382660	8382835	+	36	NA	intron (RERE, intron 11 of 21)	NA	-42047	LOC102724552								
M6_2_302_R1_peak_23575	chr22	38114502	38114677	+	36	NA	intron (PLA2G6, intron 13 of 15)	NA	-3625	BAIAP2L2								
M6_2_302_R1_peak_35348	chr8	133571646	133571889	+	36	NA	exon (ST3GAL1, exon 1 of 10)	NA	-82028	ST3GAL1								
M6_2_302_R1_peak_14567	chr17	18857771	18857946	+	36	NA	promoter-TSS (PRPSAP2)	NA	1559	PRPSAP2								
M6_2_302_R1_peak_5204	chr10	111086602	111086829	+	36	NA	Intergenic	NA	9683	ADRA2A								
M6_2_302_R1_peak_21949	chr20	25195957	25196253	+	36	NA	promoter-TSS (ENTPD6)	NA	-49	ENTPD6								
M6_2_302_R1_peak_26943	chr4	56979721	56979948	+	36	NA	intron (POLR2B, intron 1 of 24)	NA	891	POLR2B								
M6_2_302_R1_peak_20663	chr2	172172578	172172909	+	36	NA	Intergenic	NA	-69993	DLX2								
M6_2_302_R1_peak_29550	chr5	159987405	159987580	+	36	NA	Intergenic	NA	-21608	TTC1								
M6_2_302_R1_peak_10280	chr13	114315135	114315310	+	36	NA	intron (CHAMP1, intron 1 of 2)	NA	732	CHAMP1								
M6_2_302_R1_peak_30210	chr6	15344857	15345032	+	36	NA	intron (JARID2, intron 1 of 17)	NA	96089	JARID2								
M6_2_302_R1_peak_22956	chr21	39125942	39126138	+	36	NA	Intergenic	NA	57474	PSMG1								
M6_2_302_R1_peak_1038	chr1	44378317	44378535	+	36	NA	Intergenic	NA	-22783	ERI3								
M6_2_302_R1_peak_11490	chr14	106270744	106270919	+	36	NA	Intergenic	NA	-16843	LINC00226								
M6_2_302_R1_peak_21264	chr2	222319606	222319781	+	36	NA	intron (LOC440934, intron 1 of 1)	NA	3158	LOC440934								
M6_2_302_R1_peak_14494	chr17	15982082	15982292	+	36	NA	intron (ZSWIM7, intron 3 of 5)	NA	-17193	TTC19								
M6_2_302_R1_peak_29655	chr5	172006354	172006545	+	36	NA	intron (FBXW11, intron 1 of 13)	NA	424	FBXW11								
M6_2_302_R1_peak_11173	chr14	89618388	89618563	+	36	NA	intron (LOC102723683, intron 3 of 4)	NA	675	FOXN3								
M6_2_302_R1_peak_4548	chr10	71638424	71638643	+	36	NA	intron (CDH23, intron 12 of 70)	NA	-40879	LOC101929085								
M6_2_302_R1_peak_26535	chr4	7081915	7082093	+	36	NA	Intergenic	NA	-13931	GRPEL1								
