PeakID (cmd=annotatePeaks.pl SKNO1_2_637_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_637_R1_peak_11684	chr3	173395615	173395771	+	70	NA	Intergenic	NA	-2755	NLGN1								
SKNO1_2_637_R1_peak_8404	chr19	54388675	54388862	+	70	NA	Intergenic	NA	-23654	LAIR1								
SKNO1_2_637_R1_peak_1303	chr1	185567129	185567309	+	70	NA	intron (GS1-204I12.1, intron 2 of 3)	NA	61283	GS1-204I12.1								
SKNO1_2_637_R1_peak_6193	chr16	85172079	85172240	+	70	NA	intron (GSE1, intron 1 of 15)	NA	2613	GSE1								
SKNO1_2_637_R1_peak_12200	chr4	63115713	63115928	+	70	NA	Intergenic	NA	-950266	RP11-84A1.3								
SKNO1_2_637_R1_peak_4343	chr13	42071883	42072156	+	70	NA	intron (DGKH, intron 2 of 29)	NA	31983	DGKH								
SKNO1_2_637_R1_peak_2755	chr11	62678933	62679197	+	70	NA	promoter-TSS (UBXN1)	NA	52	UBXN1								
SKNO1_2_637_R1_peak_10550	chr22	25111461	25111659	+	70	NA	intron (LOC100128531, intron 2 of 4)	NA	1132	LOC100128531								
SKNO1_2_637_R1_peak_1504	chr1	223845408	223845761	+	70	NA	promoter-TSS (TP53BP2)	NA	388	TP53BP2								
SKNO1_2_637_R1_peak_2383	chr10	119189929	119190107	+	70	NA	Intergenic	NA	-11153	PRDX3								
SKNO1_2_637_R1_peak_11529	chr3	132291004	132291174	+	70	NA	Intergenic	NA	-26278	ACPP								
SKNO1_2_637_R1_peak_5380	chr15	64571964	64572153	+	70	NA	intron (ZNF609, intron 1 of 8)	NA	57140	LOC101930091								
SKNO1_2_637_R1_peak_3057	chr11	88338358	88338571	+	70	NA	promoter-TSS (CTSC)	NA	-691	CTSC								
SKNO1_2_637_R1_peak_14437	chr7	38362660	38362855	+	70	NA	intron (TRG-AS1, intron 3 of 3)	NA	21180	TRG-AS1								
SKNO1_2_637_R1_peak_5704	chr15	101641973	101642187	+	70	NA	exon (TM2D3, exon 6 of 6)	NA	10709	TM2D3								
SKNO1_2_637_R1_peak_12330	chr4	87009214	87009413	+	70	NA	intron (AFF1, intron 1 of 19)	NA	-74463	LOC100506746								
SKNO1_2_637_R1_peak_7267	chr18	11321076	11321325	+	70	NA	Intergenic	NA	-168874	RP11-712C7.1								
SKNO1_2_637_R1_peak_5028	chr14	97021046	97021289	+	70	NA	Intergenic	NA	77588	LINC00618								
SKNO1_2_637_R1_peak_1612	chr1	235063114	235063526	+	70	NA	Intergenic	NA	6498	LOC731656								
SKNO1_2_637_R1_peak_4297	chr13	32314681	32314891	+	70	NA	promoter-TSS (BRCA2)	NA	-694	BRCA2								
SKNO1_2_637_R1_peak_5629	chr15	90717056	90717471	+	70	NA	promoter-TSS (BLM)	NA	-64	BLM								
SKNO1_2_637_R1_peak_16263	chrUn_GL000216v2	19387	19543	+	70	NA	NA	NA	NA	NA								
SKNO1_2_637_R1_peak_12277	chr4	79210265	79210519	+	70	NA	intron (LINC01088, intron 4 of 5)	NA	115625	NAA11								
SKNO1_2_637_R1_peak_6709	chr17	50127664	50127925	+	70	NA	intron (SAMD14, intron 1 of 10)	NA	2019	SAMD14								
SKNO1_2_637_R1_peak_5353	chr15	60021768	60021935	+	70	NA	Intergenic	NA	17629	FOXB1								
SKNO1_2_637_R1_peak_5620	chr15	90287230	90287406	+	70	NA	Intergenic	NA	21655	NGRN								
SKNO1_2_637_R1_peak_10576	chr22	29308846	29309055	+	70	NA	intron (GAS2L1, intron 2 of 5)	NA	1955	GAS2L1								
SKNO1_2_637_R1_peak_1323	chr1	197775397	197775638	+	70	NA	promoter-TSS (DENND1B)	NA	-127035	C1orf53								
SKNO1_2_637_R1_peak_7430	chr18	54873308	54873512	+	70	NA	intron (RAB27B, intron 1 of 5)	NA	44933	RAB27B								
SKNO1_2_637_R1_peak_10645	chr22	37008514	37008687	+	70	NA	promoter-TSS (TEX33)	NA	-764	TEX33								
SKNO1_2_637_R1_peak_5074	chr14	103562576	103562779	+	70	NA	promoter-TSS (BAG5)	NA	-285	APOPT1								
SKNO1_2_637_R1_peak_8126	chr19	40425834	40426081	+	70	NA	promoter-TSS (SERTAD1)	NA	68	SERTAD1								
SKNO1_2_637_R1_peak_11761	chr3	185731884	185732071	+	70	NA	intron (IGF2BP2, intron 2 of 14)	NA	9513	LOC102724686								
SKNO1_2_637_R1_peak_9628	chr2	230602661	230602833	+	70	NA	Intergenic	NA	-92248	LOC101928816								
SKNO1_2_637_R1_peak_14027	chr6	136785288	136785560	+	70	NA	exon (LOC101928429, exon 2 of 2)	NA	1308	LOC101928429								
SKNO1_2_637_R1_peak_10437	chr21	46668034	46668235	+	70	NA	Intergenic	NA	32539	PRMT2								
SKNO1_2_637_R1_peak_9753	chr20	671548	671779	+	70	NA	intron (SCRT2, intron 1 of 1)	NA	4516	SCRT2								
SKNO1_2_637_R1_peak_1863	chr10	23797504	23797666	+	70	NA	intron (KIAA1217, intron 1 of 18)	NA	358316	OTUD1								
SKNO1_2_637_R1_peak_13096	chr5	149960500	149960699	+	70	NA	promoter-TSS (SLC26A2)	NA	-138	SLC26A2								
SKNO1_2_637_R1_peak_10303	chr21	33949964	33950136	+	69	NA	intron (LOC400863, intron 1 of 1)	NA	1124	LOC400863								
SKNO1_2_637_R1_peak_12156	chr4	55214241	55214424	+	69	NA	Intergenic	NA	-88737	KDR								
SKNO1_2_637_R1_peak_10826	chr22	50200892	50201100	+	69	NA	promoter-TSS (SELO)	NA	17	SELO								
SKNO1_2_637_R1_peak_7971	chr19	20039078	20039389	+	69	NA	promoter-TSS (ZNF682)	NA	235	ZNF682								
SKNO1_2_637_R1_peak_5970	chr16	50741813	50741991	+	69	NA	promoter-TSS (CYLD)	NA	-189	CYLD								
SKNO1_2_637_R1_peak_12725	chr5	73387981	73388175	+	69	NA	Intergenic	NA	60449	FOXD1								
SKNO1_2_637_R1_peak_9221	chr2	131105173	131105341	+	69	NA	promoter-TSS (PLEKHB2)	NA	410	PLEKHB2								
SKNO1_2_637_R1_peak_4434	chr13	59437938	59438223	+	69	NA	Intergenic	NA	258264	LOC101926912								
SKNO1_2_637_R1_peak_12875	chr5	112160726	112160974	+	69	NA	promoter-TSS (SNORA13)	NA	324	EPB41L4A-AS1								
SKNO1_2_637_R1_peak_10163	chr20	62143106	62143538	+	69	NA	promoter-TSS (SS18L1)	NA	136	PSMA7								
SKNO1_2_637_R1_peak_13027	chr5	139517993	139518179	+	69	NA	Intergenic	NA	-35328	TMEM173								
SKNO1_2_637_R1_peak_3290	chr12	643824	644112	+	69	NA	intron (NINJ2, intron 1 of 3)	NA	19621	NINJ2								
SKNO1_2_637_R1_peak_10179	chr20	62642316	62642515	+	69	NA	promoter-TSS (SLCO4A1)	NA	-28	SLCO4A1								
SKNO1_2_637_R1_peak_2857	chr11	65881122	65881287	+	69	NA	intron (CTSW, intron 2 of 9)	NA	1391	CTSW								
SKNO1_2_637_R1_peak_4704	chr14	41718869	41719105	+	69	NA	intron (LRFN5, intron 1 of 5)	NA	111426	LRFN5								
SKNO1_2_637_R1_peak_14988	chr8	24271995	24272262	+	69	NA	Intergenic	NA	-21912	ADAM28								
SKNO1_2_637_R1_peak_12628	chr5	43121378	43121552	+	69	NA	promoter-TSS (ZNF131)	NA	582	ZNF131								
SKNO1_2_637_R1_peak_538	chr1	43969750	43969995	+	69	NA	promoter-TSS (DPH2)	NA	-109	DPH2								
SKNO1_2_637_R1_peak_9144	chr2	113693682	113693871	+	69	NA	Intergenic	NA	27583	MIR4782								
SKNO1_2_637_R1_peak_12904	chr5	122237953	122238230	+	69	NA	Intergenic	NA	-74034	SNCAIP								
SKNO1_2_637_R1_peak_3757	chr12	62744670	62744828	+	69	NA	intron (PPM1H, intron 4 of 9)	NA	141058	MIRLET7I								
SKNO1_2_637_R1_peak_4276	chr13	28596604	28596770	+	69	NA	Intergenic	NA	-62317	POMP								
SKNO1_2_637_R1_peak_13352	chr6	6885566	6885779	+	69	NA	Intergenic	NA	167835	LOC101928047								
SKNO1_2_637_R1_peak_10416	chr21	44875475	44875655	+	69	NA	Intergenic	NA	-1662	PTTG1IP								
SKNO1_2_637_R1_peak_12918	chr5	126508975	126509153	+	69	NA	Intergenic	NA	85887	GRAMD3								
SKNO1_2_637_R1_peak_3013	chr11	77140277	77140455	+	69	NA	intron (MYO7A, intron 2 of 26)	NA	12110	MYO7A								
SKNO1_2_637_R1_peak_14360	chr7	26200069	26200410	+	69	NA	promoter-TSS (CBX3)	NA	536	HNRNPA2B1								
SKNO1_2_637_R1_peak_12901	chr5	119651597	119651766	+	69	NA	Intergenic	NA	22122	FAM170A								
SKNO1_2_637_R1_peak_15722	chr9	68981916	68982227	+	69	NA	intron (PIP5K1B, intron 14 of 14)	NA	-2611	LOC100996482								
SKNO1_2_637_R1_peak_4090	chr12	121789223	121789438	+	69	NA	intron (RHOF, intron 2 of 4)	NA	4358	RHOF								
SKNO1_2_637_R1_peak_5659	chr15	94229680	94229866	+	69	NA	Intergenic	NA	-1770	MCTP2								
SKNO1_2_637_R1_peak_8292	chr19	48424890	48425093	+	69	NA	intron (GRIN2D, intron 10 of 12)	NA	-20782	GRWD1								
SKNO1_2_637_R1_peak_14666	chr7	100082566	100082723	+	69	NA	promoter-TSS (ZNF3)	NA	-880	ZNF3								
SKNO1_2_637_R1_peak_5115	chr14	105981618	105981842	+	69	NA	Intergenic	NA	-4994	LOC102723435								
SKNO1_2_637_R1_peak_4969	chr14	90383738	90383911	+	69	NA	Intergenic	NA	-15172	CALM1								
SKNO1_2_637_R1_peak_13836	chr6	82364488	82364684	+	69	NA	intron (TPBG, intron 1 of 1)	NA	342	TPBG								
SKNO1_2_637_R1_peak_2647	chr11	46491736	46491964	+	69	NA	intron (AMBRA1, intron 11 of 17)	NA	-39961	MIR3160-1								
SKNO1_2_637_R1_peak_401	chr1	32263887	32264076	+	69	NA	intron (LCK, intron 1 of 11)	NA	-10217	LCK								
SKNO1_2_637_R1_peak_9246	chr2	141557333	141557622	+	69	NA	intron (LRP1B, intron 2 of 90)	NA	574224	LRP1B								
SKNO1_2_637_R1_peak_15522	chr8	143986336	143986552	+	69	NA	promoter-TSS (PARP10)	NA	23	PARP10								
SKNO1_2_637_R1_peak_15112	chr8	54101726	54101936	+	69	NA	promoter-TSS (LYPLA1)	NA	-411	LYPLA1								
SKNO1_2_637_R1_peak_3831	chr12	76519542	76519740	+	69	NA	intron (OSBPL8, intron 1 of 22)	NA	40162	OSBPL8								
SKNO1_2_637_R1_peak_4194	chr12	132770190	132770346	+	69	NA	exon (GOLGA3, exon 24 of 24)	NA	-8469	ANKLE2								
SKNO1_2_637_R1_peak_12618	chr5	43007897	43008057	+	69	NA	Intergenic	NA	-10902	LOC101927030								
SKNO1_2_637_R1_peak_4509	chr13	98509598	98509884	+	69	NA	intron (STK24, intron 2 of 10)	NA	67410	STK24								
SKNO1_2_637_R1_peak_7810	chr19	14184103	14184292	+	69	NA	intron (LPHN1, intron 1 of 14)	NA	5401	LPHN1								
SKNO1_2_637_R1_peak_5577	chr15	83107296	83107774	+	69	NA	promoter-TSS (TM6SF1)	NA	-44	TM6SF1								
SKNO1_2_637_R1_peak_3824	chr12	75634701	75634878	+	69	NA	Intergenic	NA	-123151	KRR1								
SKNO1_2_637_R1_peak_4791	chr14	63204160	63204316	+	69	NA	promoter-TSS (RHOJ)	NA	-124	RHOJ								
SKNO1_2_637_R1_peak_14912	chr8	10417450	10417619	+	69	NA	intron (MSRA, intron 5 of 5)	NA	-55888	LOC101929191								
SKNO1_2_637_R1_peak_10150	chr20	59940371	59940588	+	69	NA	promoter-TSS (FAM217B)	NA	-182	PPP1R3D								
SKNO1_2_637_R1_peak_11353	chr3	100130046	100130223	+	69	NA	intron (CMSS1, intron 1 of 9)	NA	-55690	TMEM30C								
SKNO1_2_637_R1_peak_5082	chr14	104657920	104658124	+	69	NA	Intergenic	NA	7530	LOC101929634								
SKNO1_2_637_R1_peak_9097	chr2	109174201	109174460	+	69	NA	intron (SH3RF3, intron 1 of 7)	NA	-32742	MIR4265								
SKNO1_2_637_R1_peak_2508	chr11	3947140	3947317	+	69	NA	intron (STIM1, intron 1 of 12)	NA	-41714	LOC101927733								
SKNO1_2_637_R1_peak_9895	chr20	25043140	25043319	+	69	NA	intron (ACSS1, intron 2 of 13)	NA	14953	ACSS1								
SKNO1_2_637_R1_peak_5180	chr15	34583566	34583758	+	69	NA	promoter-TSS (GOLGA8B)	NA	-92	GOLGA8B								
SKNO1_2_637_R1_peak_13144	chr5	159359507	159359703	+	69	NA	intron (AC008697.1, intron 4 of 4)	NA	28087	AC008697.1								
SKNO1_2_637_R1_peak_14335	chr7	17370126	17370298	+	69	NA	Intergenic	NA	-4705	LOC102659288								
SKNO1_2_637_R1_peak_1635	chr1	239276141	239276336	+	69	NA	Intergenic	NA	148977	LOC102724174								
SKNO1_2_637_R1_peak_7080	chr17	79161370	79161669	+	69	NA	intron (RBFOX3, intron 4 of 15)	NA	86707	ENGASE								
SKNO1_2_637_R1_peak_4357	chr13	44974170	44974356	+	69	NA	intron (NUFIP1, intron 5 of 9)	NA	15215	NUFIP1								
SKNO1_2_637_R1_peak_3113	chr11	112961145	112961524	+	69	NA	promoter-TSS (NCAM1)	NA	87	NCAM1								
SKNO1_2_637_R1_peak_1248	chr1	174159437	174159604	+	69	NA	promoter-TSS (RABGAP1L)	NA	653	LOC102724601								
SKNO1_2_637_R1_peak_2061	chr10	70602691	70603005	+	69	NA	promoter-TSS (PRF1)	NA	-73	PRF1								
SKNO1_2_637_R1_peak_8855	chr2	65278744	65278971	+	69	NA	Intergenic	NA	51162	ACTR2								
SKNO1_2_637_R1_peak_43	chr1	1692475	1692886	+	69	NA	exon (SLC35E2B, exon 1 of 9)	NA	-7259	MMP23A								
SKNO1_2_637_R1_peak_6179	chr16	84599591	84599998	+	69	NA	intron (COTL1, intron 2 of 3)	NA	18302	COTL1								
SKNO1_2_637_R1_peak_10793	chr22	46488118	46488312	+	69	NA	intron (CELSR1, intron 1 of 34)	NA	48955	CELSR1								
SKNO1_2_637_R1_peak_3208	chr11	124276221	124276518	+	69	NA	Intergenic	NA	11542	OR8G5								
SKNO1_2_637_R1_peak_4640	chr14	23454493	23454784	+	69	NA	Intergenic	NA	-15051	NGDN								
SKNO1_2_637_R1_peak_6300	chr16	89837794	89837962	+	69	NA	intron (SPIRE2, intron 1 of 14)	NA	-2509	LOC102724730								
SKNO1_2_637_R1_peak_1174	chr1	161749651	161749820	+	69	NA	promoter-TSS (DUSP12)	NA	-33	DUSP12								
SKNO1_2_637_R1_peak_5244	chr15	42608247	42608492	+	69	NA	intron (STARD9, intron 3 of 33)	NA	32710	STARD9								
SKNO1_2_637_R1_peak_4801	chr14	64764291	64764603	+	69	NA	intron (SPTB, intron 32 of 35)	NA	21237	MIR7855								
SKNO1_2_637_R1_peak_5468	chr15	73959237	73959490	+	69	NA	Intergenic	NA	-31115	LOXL1-AS1								
SKNO1_2_637_R1_peak_5617	chr15	90065111	90065372	+	69	NA	promoter-TSS (ZNF710)	NA	20008	ZNF710								
SKNO1_2_637_R1_peak_10903	chr3	10248407	10248884	+	69	NA	exon (TATDN2, exon 1 of 8)	NA	152	TATDN2								
SKNO1_2_637_R1_peak_3404	chr12	7607289	7607457	+	69	NA	Intergenic	NA	58533	APOBEC1								
SKNO1_2_637_R1_peak_12619	chr5	43018036	43018233	+	69	NA	promoter-TSS (LOC101927030)	NA	-745	LOC101927030								
SKNO1_2_637_R1_peak_14653	chr7	99379254	99379540	+	69	NA	intron (ARPC1B, intron 1 of 9)	NA	2059	ARPC1B								
SKNO1_2_637_R1_peak_4955	chr14	88824288	88824535	+	69	NA	exon (TTC8, exon 1 of 14)	NA	181	TTC8								
SKNO1_2_637_R1_peak_10005	chr20	40991602	40991880	+	69	NA	Intergenic	NA	-37081	TOP1								
SKNO1_2_637_R1_peak_11103	chr3	42847967	42848139	+	69	NA	intron (ACKR2, intron 2 of 2)	NA	28088	CYP8B1								
SKNO1_2_637_R1_peak_3227	chr11	126217633	126217789	+	69	NA	intron (FAM118B, intron 1 of 7)	NA	5939	FAM118B								
SKNO1_2_637_R1_peak_4723	chr14	50060953	50061329	+	69	NA	Intergenic	NA	-21257	RP11-58E21.3								
SKNO1_2_637_R1_peak_8035	chr19	35171861	35172022	+	69	NA	Intergenic	NA	17213	FXYD5								
SKNO1_2_637_R1_peak_8661	chr2	27890519	27890780	+	69	NA	promoter-TSS (RBKS)	NA	34	BRE								
SKNO1_2_637_R1_peak_9618	chr2	229416472	229416703	+	69	NA	intron (DNER, intron 8 of 11)	NA	-145246	PID1								
SKNO1_2_637_R1_peak_2199	chr10	89686127	89686283	+	69	NA	Intergenic	NA	11723	FLJ37201								
SKNO1_2_637_R1_peak_889	chr1	112700617	112700917	+	69	NA	TTS (RHOC)	NA	6289	RHOC								
SKNO1_2_637_R1_peak_11194	chr3	49476705	49476869	+	69	NA	intron (DAG1, intron 2 of 5)	NA	6655	DAG1								
SKNO1_2_637_R1_peak_8862	chr2	68062682	68063085	+	69	NA	intron (C1D, intron 1 of 5)	NA	144	C1D								
SKNO1_2_637_R1_peak_4695	chr14	35403822	35404052	+	69	NA	intron (NFKBIA, intron 1 of 5)	NA	817	NFKBIA								
SKNO1_2_637_R1_peak_10757	chr22	43089385	43089591	+	69	NA	promoter-TSS (TTLL1)	NA	-60	TTLL1								
SKNO1_2_637_R1_peak_4960	chr14	89619135	89619318	+	69	NA	promoter-TSS (FOXN3)	NA	14603	LOC102723683								
SKNO1_2_637_R1_peak_14493	chr7	50266931	50267178	+	69	NA	Intergenic	NA	-37728	IKZF1								
SKNO1_2_637_R1_peak_13757	chr6	47097439	47097657	+	69	NA	Intergenic	NA	-55205	GPR110								
SKNO1_2_637_R1_peak_11958	chr4	6470912	6471148	+	69	NA	intron (PPP2R2C, intron 2 of 9)	NA	-49912	PPP2R2C								
SKNO1_2_637_R1_peak_15906	chr9	106757627	106757917	+	69	NA	Intergenic	NA	-107127	ZNF462								
SKNO1_2_637_R1_peak_13689	chr6	41707791	41707962	+	69	NA	intron (TFEB, intron 1 of 8)	NA	27651	TFEB								
SKNO1_2_637_R1_peak_14411	chr7	35801431	35801664	+	69	NA	promoter-TSS (AC007551.3)	NA	561	SEPT7								
SKNO1_2_637_R1_peak_3985	chr12	110048454	110048814	+	69	NA	promoter-TSS (C12orf76)	NA	17423	C12orf76								
SKNO1_2_637_R1_peak_11080	chr3	40278928	40279122	+	69	NA	intron (EIF1B-AS1, intron 2 of 2)	NA	-30657	EIF1B								
SKNO1_2_637_R1_peak_8788	chr2	54571048	54571204	+	69	NA	intron (SPTBN1, intron 1 of 30)	NA	12732	SPTBN1								
SKNO1_2_637_R1_peak_2993	chr11	75475435	75475633	+	69	NA	intron (GDPD5, intron 1 of 14)	NA	-44905	KLHL35								
SKNO1_2_637_R1_peak_8058	chr19	36115290	36115474	+	69	NA	promoter-TSS (TBCB)	NA	-78	POLR2I								
SKNO1_2_637_R1_peak_9186	chr2	126994398	126994559	+	69	NA	Intergenic	NA	112789	BIN1								
SKNO1_2_637_R1_peak_347	chr1	27773197	27773380	+	69	NA	exon (STX12, exon 1 of 9)	NA	105	STX12								
SKNO1_2_637_R1_peak_7735	chr19	11191387	11191564	+	69	NA	intron (KANK2, intron 4 of 12)	NA	3115	KANK2								
SKNO1_2_637_R1_peak_2305	chr10	102661130	102661612	+	69	NA	Intergenic	NA	17946	TRIM8								
SKNO1_2_637_R1_peak_11600	chr3	150763126	150763596	+	69	NA	exon (SIAH2, exon 1 of 2)	NA	115	SIAH2								
SKNO1_2_637_R1_peak_4377	chr13	47175684	47175897	+	69	NA	Intergenic	NA	-278714	HTR2A								
SKNO1_2_637_R1_peak_11355	chr3	100289432	100289615	+	69	NA	intron (TBC1D23, intron 4 of 18)	NA	28706	TBC1D23								
SKNO1_2_637_R1_peak_5533	chr15	78149075	78149246	+	69	NA	promoter-TSS (IDH3A)	NA	-202	IDH3A								
SKNO1_2_637_R1_peak_718	chr1	77978367	77978523	+	69	NA	promoter-TSS (DNAJB4)	NA	648	FUBP1								
SKNO1_2_637_R1_peak_4793	chr14	63641454	63641694	+	69	NA	exon (WDR89, exon 1 of 3)	NA	349	WDR89								
SKNO1_2_637_R1_peak_4528	chr13	102596211	102596429	+	69	NA	promoter-TSS (TPP2)	NA	-617	TPP2								
SKNO1_2_637_R1_peak_16078	chr9	128683741	128683918	+	69	NA	exon (SET, exon 1 of 8)	NA	-6146	SET								
SKNO1_2_637_R1_peak_8742	chr2	45131599	45131756	+	69	NA	Intergenic	NA	37206	LOC102723947								
SKNO1_2_637_R1_peak_14222	chr7	1234940	1235207	+	69	NA	intron (UNCX, intron 2 of 2)	NA	2055	UNCX								
SKNO1_2_637_R1_peak_10404	chr21	43864996	43865256	+	69	NA	promoter-TSS (AGPAT3)	NA	-52559	LOC284837								
SKNO1_2_637_R1_peak_11011	chr3	30604187	30604376	+	69	NA	Intergenic	NA	-2221	TGFBR2								
SKNO1_2_637_R1_peak_8614	chr2	20737523	20737743	+	69	NA	intron (C2orf43, intron 3 of 4)	NA	70969	GDF7								
SKNO1_2_637_R1_peak_7650	chr19	7636997	7637259	+	69	NA	promoter-TSS (STXBP2)	NA	27	STXBP2								
SKNO1_2_637_R1_peak_9190	chr2	127087158	127087314	+	69	NA	intron (BIN1, intron 1 of 17)	NA	20031	BIN1								
SKNO1_2_637_R1_peak_2789	chr11	64269218	64269375	+	69	NA	TTS (BAD)	NA	15408	BAD								
SKNO1_2_637_R1_peak_9661	chr2	232839795	232839986	+	69	NA	exon (GIGYF2, exon 25 of 31)	NA	-30394	C2orf82								
SKNO1_2_637_R1_peak_12835	chr5	96537505	96537686	+	69	NA	Intergenic	NA	-124610	PCSK1								
SKNO1_2_637_R1_peak_3643	chr12	51326864	51327038	+	69	NA	Intergenic	NA	-2753	BIN2								
SKNO1_2_637_R1_peak_1497	chr1	222310925	222311182	+	69	NA	Intergenic	NA	-153952	TRNAT19								
SKNO1_2_637_R1_peak_10797	chr22	46612860	46613019	+	69	NA	promoter-TSS (GRAMD4)	NA	35712	GRAMD4								
SKNO1_2_637_R1_peak_11385	chr3	110367289	110367604	+	69	NA	Intergenic	NA	568965	LOC151760								
SKNO1_2_637_R1_peak_15712	chr9	38362876	38363120	+	69	NA	Intergenic	NA	-29666	ALDH1B1								
SKNO1_2_637_R1_peak_15216	chr8	95548407	95548629	+	69	NA	intron (LOC100616530, intron 2 of 2)	NA	-278780	TRNAS20								
SKNO1_2_637_R1_peak_8658	chr2	27626916	27627337	+	69	NA	exon (CCDC121, exon 2 of 2)	NA	-1522	GPN1								
SKNO1_2_637_R1_peak_1185	chr1	165854192	165854408	+	69	NA	intron (UCK2, intron 1 of 6)	NA	26805	UCK2								
SKNO1_2_637_R1_peak_2986	chr11	74749345	74749503	+	69	NA	intron (RNF169, intron 1 of 5)	NA	556	RNF169								
SKNO1_2_637_R1_peak_4237	chr13	23608820	23609076	+	69	NA	intron (TNFRSF19, intron 3 of 8)	NA	38578	TNFRSF19								
SKNO1_2_637_R1_peak_4991	chr14	92650102	92650292	+	69	NA	intron (RIN3, intron 5 of 9)	NA	98433	LGMN								
SKNO1_2_637_R1_peak_2863	chr11	65911823	65911988	+	69	NA	Intergenic	NA	7155	C11orf68								
SKNO1_2_637_R1_peak_206	chr1	16978725	16978959	+	69	NA	intron (MFAP2, intron 1 of 8)	NA	1836	MFAP2								
SKNO1_2_637_R1_peak_10698	chr22	39471785	39471994	+	69	NA	intron (MGAT3, intron 1 of 1)	NA	24665	MGAT3								
SKNO1_2_637_R1_peak_10617	chr22	31638446	31638655	+	69	NA	promoter-TSS (PISD)	NA	-7772	PISD								
SKNO1_2_637_R1_peak_13521	chr6	30345104	30345323	+	69	NA	promoter-TSS (RPP21)	NA	84	RPP21								
SKNO1_2_637_R1_peak_4857	chr14	72128609	72128924	+	69	NA	intron (RGS6, intron 2 of 17)	NA	196327	RGS6								
SKNO1_2_637_R1_peak_5956	chr16	48536847	48537059	+	69	NA	Intergenic	NA	73261	N4BP1								
SKNO1_2_637_R1_peak_9494	chr2	201451276	201451648	+	69	NA	promoter-TSS (STRADB)	NA	-207	STRADB								
SKNO1_2_637_R1_peak_2769	chr11	63553899	63554083	+	69	NA	intron (HRASLS2, intron 3 of 3)	NA	9392	HRASLS2								
SKNO1_2_637_R1_peak_5580	chr15	83365668	83365912	+	69	NA	Intergenic	NA	-82838	BNC1								
SKNO1_2_637_R1_peak_9899	chr20	25696647	25696840	+	69	NA	promoter-TSS (ZNF337)	NA	73	ZNF337								
SKNO1_2_637_R1_peak_2139	chr10	79048210	79048493	+	69	NA	intron (ZMIZ1-AS1, intron 3 of 7)	NA	19097	ZMIZ1-AS1								
SKNO1_2_637_R1_peak_6684	chr17	48103488	48103660	+	69	NA	Intergenic	NA	-2053	CBX1								
SKNO1_2_637_R1_peak_13461	chr6	26330298	26330456	+	69	NA	promoter-TSS (TRNAM4)	NA	-5	TRNAM4								
SKNO1_2_637_R1_peak_11016	chr3	30646579	30646873	+	69	NA	intron (TGFBR2, intron 2 of 6)	NA	40224	TGFBR2								
SKNO1_2_637_R1_peak_16000	chr9	122931429	122931658	+	69	NA	promoter-TSS (ZBTB26)	NA	-43	ZBTB26								
SKNO1_2_637_R1_peak_11311	chr3	67655886	67656110	+	69	NA	intron (RP11-81N13.1, intron 1 of 3)	NA	1301	RP11-81N13.1								
SKNO1_2_637_R1_peak_6833	chr17	64282706	64282878	+	69	NA	Intergenic	NA	-19469	TEX2								
SKNO1_2_637_R1_peak_1523	chr1	225778231	225778440	+	69	NA	intron (SRP9, intron 1 of 3)	NA	522	SRP9								
SKNO1_2_637_R1_peak_3791	chr12	68611380	68611658	+	69	NA	intron (RAP1B, intron 1 of 7)	NA	680	RAP1B								
SKNO1_2_637_R1_peak_11571	chr3	141934013	141934170	+	69	NA	Intergenic	NA	57463	ATP1B3								
SKNO1_2_637_R1_peak_6454	chr17	23016188	23016418	+	69	NA	Intergenic	NA	-493117	LOC102723754								
SKNO1_2_637_R1_peak_329	chr1	26921647	26921872	+	69	NA	promoter-TSS (NUDC)	NA	37	NUDC								
SKNO1_2_637_R1_peak_9891	chr20	24784693	24784861	+	69	NA	Intergenic	NA	-164453	CST7								
SKNO1_2_637_R1_peak_2118	chr10	75430196	75430391	+	69	NA	Intergenic	NA	21136	RP11-399K21.14								
SKNO1_2_637_R1_peak_8674	chr2	28952966	28953146	+	69	NA	Intergenic	NA	25989	SNORD53								
SKNO1_2_637_R1_peak_6368	chr17	5584438	5584611	+	69	NA	promoter-TSS (NLRP1)	NA	-12	NLRP1								
SKNO1_2_637_R1_peak_2674	chr11	47850462	47850644	+	69	NA	Intergenic	NA	-2048	NUP160								
SKNO1_2_637_R1_peak_12079	chr4	40195202	40195564	+	69	NA	intron (RHOH, intron 1 of 2)	NA	-4500	RHOH								
SKNO1_2_637_R1_peak_13623	chr6	35259539	35259769	+	69	NA	promoter-TSS (ZNF76)	NA	166	ZNF76								
SKNO1_2_637_R1_peak_14450	chr7	40551577	40551863	+	69	NA	intron (SUGCT, intron 12 of 13)	NA	-4649	LOC101928716								
SKNO1_2_637_R1_peak_9232	chr2	134918682	134918939	+	69	NA	promoter-TSS (CCNT2)	NA	-12	CCNT2								
