PeakID (cmd=annotatePeaks.pl SKNO1_2_636_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_636_R1_peak_22389	chrX	49079842	49079997	+	30	NA	promoter-TSS (WDR45)	NA	-14	WDR45								
SKNO1_2_636_R1_peak_19891	chr7	76318143	76318359	+	30	NA	Intergenic	NA	15693	HSPB1								
SKNO1_2_636_R1_peak_17395	chr5	59174254	59174400	+	30	NA	intron (PDE4D, intron 5 of 14)	NA	-174395	PDE4D								
SKNO1_2_636_R1_peak_17110	chr4	163165604	163165750	+	30	NA	intron (NAF1, intron 1 of 4)	NA	1213	NAF1								
SKNO1_2_636_R1_peak_21425	chr9	68366989	68367214	+	30	NA	intron (PGM5, intron 1 of 10)	NA	-9260	PGM5-AS1								
SKNO1_2_636_R1_peak_20237	chr7	139483724	139483944	+	30	NA	promoter-TSS (KLRG2)	NA	-123	KLRG2								
SKNO1_2_636_R1_peak_17123	chr4	169757988	169758134	+	30	NA	promoter-TSS (C4orf27)	NA	-119	C4orf27								
SKNO1_2_636_R1_peak_554	chr1	31869571	31869717	+	30	NA	Intergenic	NA	-53615	SPOCD1								
SKNO1_2_636_R1_peak_9586	chr17	75325946	75326101	+	30	NA	intron (GRB2, intron 3 of 5)	NA	-36664	SLC25A19								
SKNO1_2_636_R1_peak_16645	chr4	38665178	38665324	+	30	NA	promoter-TSS (FLJ13197)	NA	-623	FLJ13197								
SKNO1_2_636_R1_peak_20553	chr8	38104896	38105050	+	30	NA	promoter-TSS (ASH2L)	NA	8	ASH2L								
SKNO1_2_636_R1_peak_3429	chr11	45804310	45804478	+	30	NA	promoter-TSS (SLC35C1)	NA	322	SLC35C1								
SKNO1_2_636_R1_peak_16986	chr4	101346978	101347219	+	30	NA	promoter-TSS (FLJ20021)	NA	373	PPP3CA								
SKNO1_2_636_R1_peak_14143	chr21	17612166	17612312	+	30	NA	intron (BTG3, intron 1 of 5)	NA	711	BTG3								
SKNO1_2_636_R1_peak_1695	chr1	173714773	173715233	+	30	NA	promoter-TSS (KLHL20)	NA	79	KLHL20								
SKNO1_2_636_R1_peak_895	chr1	54406947	54407128	+	30	NA	promoter-TSS (SSBP3)	NA	-642	SSBP3								
SKNO1_2_636_R1_peak_18191	chr5	179732061	179732207	+	30	NA	promoter-TSS (MAML1)	NA	-716	MAML1								
SKNO1_2_636_R1_peak_13041	chr2	181620325	181620475	+	30	NA	intron (CERKL, intron 1 of 10)	NA	36707	CERKL								
SKNO1_2_636_R1_peak_20097	chr7	105353830	105354023	+	30	NA	intron (SRPK2, intron 2 of 17)	NA	35004	SRPK2								
SKNO1_2_636_R1_peak_12017	chr2	24410190	24410336	+	30	NA	Intergenic	NA	-49735	ITSN2								
SKNO1_2_636_R1_peak_2484	chr10	32056354	32056561	+	30	NA	promoter-TSS (KIF5B)	NA	-14	KIF5B								
SKNO1_2_636_R1_peak_14812	chr22	39899176	39899322	+	30	NA	Intergenic	NA	-25186	ENTHD1								
SKNO1_2_636_R1_peak_5105	chr12	70244121	70244311	+	30	NA	exon (CNOT2, exon 1 of 16)	NA	1334	CNOT2								
SKNO1_2_636_R1_peak_18123	chr5	176541525	176541674	+	30	NA	promoter-TSS (CDHR2)	NA	-4174	RNF44								
SKNO1_2_636_R1_peak_586	chr1	32963758	32964085	+	30	NA	intron (RNF19B, intron 1 of 8)	NA	924	RNF19B								
SKNO1_2_636_R1_peak_3642	chr11	63582660	63582950	+	30	NA	intron (PLA2G16, intron 4 of 4)	NA	-19422	HRASLS2								
SKNO1_2_636_R1_peak_3474	chr11	47187318	47187615	+	30	NA	Intergenic	NA	-1585	PACSIN3								
SKNO1_2_636_R1_peak_12693	chr2	113324723	113324876	+	30	NA	promoter-TSS (LOC101927400)	NA	-312	LOC101927400								
SKNO1_2_636_R1_peak_21755	chr9	121299810	121299995	+	30	NA	exon (GSN, exon 1 of 17)	NA	-14372	GSN-AS1								
SKNO1_2_636_R1_peak_20287	chr7	151124037	151124187	+	30	NA	TTS (AGAP3)	NA	5130	AGAP3								
SKNO1_2_636_R1_peak_5643	chr13	20161324	20161603	+	30	NA	promoter-TSS (GJA3)	NA	-419	GJA3								
SKNO1_2_636_R1_peak_12032	chr2	25316116	25316267	+	30	NA	intron (DNMT3A, intron 1 of 3)	NA	12530	MIR1301								
SKNO1_2_636_R1_peak_18382	chr6	15691391	15691599	+	30	NA	Intergenic	NA	-28437	DTNBP1								
SKNO1_2_636_R1_peak_22264	chrX	13620304	13620450	+	30	NA	intron (EGFL6, intron 9 of 11)	NA	30085	MIR6086								
SKNO1_2_636_R1_peak_15038	chr22	50620524	50620752	+	30	NA	Intergenic	NA	7535	ARSA								
SKNO1_2_636_R1_peak_8734	chr17	7851776	7852014	+	30	NA	intron (KDM6B, intron 18 of 23)	NA	-3090	TMEM88								
SKNO1_2_636_R1_peak_12815	chr2	136008625	136008789	+	30	NA	Intergenic	NA	-23055	DARS								
SKNO1_2_636_R1_peak_6901	chr15	24956248	24956423	+	30	NA	intron (SNURF, intron 1 of 3)	NA	1347	SNURF								
SKNO1_2_636_R1_peak_15955	chr3	138329899	138330060	+	30	NA	promoter-TSS (NME9)	NA	-135	NME9								
SKNO1_2_636_R1_peak_15613	chr3	58039053	58039199	+	30	NA	intron (FLNB, intron 1 of 46)	NA	30726	FLNB								
SKNO1_2_636_R1_peak_5728	chr13	28611888	28612044	+	30	NA	Intergenic	NA	-47038	POMP								
SKNO1_2_636_R1_peak_10865	chr19	14207197	14207493	+	30	NA	Intergenic	NA	-1160	LPHN1								
SKNO1_2_636_R1_peak_3698	chr11	64744055	64744226	+	30	NA	promoter-TSS (RASGRP2)	NA	178	RASGRP2								
SKNO1_2_636_R1_peak_5628	chr13	16246011	16246218	+	30	NA	Intergenic	NA	-1949183	FAM230C								
SKNO1_2_636_R1_peak_9388	chr17	61393653	61393828	+	30	NA	TTS (BCAS3)	NA	-6156	TBX2								
SKNO1_2_636_R1_peak_8608	chr17	410238	410405	+	30	NA	promoter-TSS (C17orf97)	NA	-6	C17orf97								
SKNO1_2_636_R1_peak_13858	chr20	45436839	45436993	+	30	NA	Intergenic	NA	-10486	LOC101927326								
SKNO1_2_636_R1_peak_5700	chr13	26719622	26719768	+	30	NA	Intergenic	NA	41002	GPR12								
SKNO1_2_636_R1_peak_703	chr1	40952446	40952635	+	30	NA	Intergenic	NA	-28346	CTPS1								
SKNO1_2_636_R1_peak_22516	chrX	107716881	107717188	+	30	NA	promoter-TSS (TSC22D3)	NA	60295	TSC22D3								
SKNO1_2_636_R1_peak_84	chr1	2546369	2546529	+	30	NA	Intergenic	NA	6396	LOC115110								
SKNO1_2_636_R1_peak_8360	chr16	77190847	77191004	+	30	NA	promoter-TSS (MON1B)	NA	6	MON1B								
SKNO1_2_636_R1_peak_5730	chr13	28753581	28753893	+	30	NA	Intergenic	NA	-34800	SLC46A3								
SKNO1_2_636_R1_peak_2427	chr10	22374903	22375057	+	30	NA	intron (SPAG6, intron 4 of 11)	NA	29535	SPAG6								
SKNO1_2_636_R1_peak_8376	chr16	81477753	81478078	+	30	NA	intron (CMIP, intron 1 of 20)	NA	-39878	CMIP								
SKNO1_2_636_R1_peak_9218	chr17	48107529	48107761	+	30	NA	promoter-TSS (SNX11)	NA	73	SNX11								
SKNO1_2_636_R1_peak_17471	chr5	74866008	74866174	+	30	NA	intron (FAM169A, intron 1 of 12)	NA	1914	FAM169A								
SKNO1_2_636_R1_peak_8460	chr16	85832664	85832810	+	29	NA	Intergenic	NA	33170	COX4I1								
SKNO1_2_636_R1_peak_5365	chr12	114684397	114684697	+	29	NA	promoter-TSS (TBX3)	NA	-383	TBX3								
SKNO1_2_636_R1_peak_10242	chr18	61606547	61606694	+	29	NA	exon (LOC100130938, exon 2 of 2)	NA	382	LOC100130938								
SKNO1_2_636_R1_peak_11415	chr19	43619105	43619251	+	29	NA	intron (ZNF428, intron 1 of 3)	NA	968	ZNF428								
SKNO1_2_636_R1_peak_1661	chr1	167935150	167935296	+	29	NA	intron (MPC2, intron 2 of 5)	NA	-1336	DCAF6								
SKNO1_2_636_R1_peak_8502	chr16	88534957	88535103	+	29	NA	exon (ZFPM1, exon 10 of 10)	NA	-3037	LOC100128882								
SKNO1_2_636_R1_peak_9320	chr17	57811072	57811277	+	29	NA	Intergenic	NA	38898	MRPS23								
SKNO1_2_636_R1_peak_21811	chr9	125530280	125530497	+	29	NA	intron (MAPKAP1, intron 7 of 7)	NA	-7935	LOC101929040								
SKNO1_2_636_R1_peak_18212	chr5	180177393	180177591	+	29	NA	intron (RASGEF1C, intron 1 of 13)	NA	31638	RASGEF1C								
SKNO1_2_636_R1_peak_685	chr1	40039959	40040105	+	29	NA	promoter-TSS (CAP1)	NA	-551	CAP1								
SKNO1_2_636_R1_peak_1879	chr1	203327536	203327735	+	29	NA	Intergenic	NA	22099	BTG2								
SKNO1_2_636_R1_peak_22163	chr9	137217332	137217516	+	29	NA	TTS (NDOR1)	NA	3899	RNF208								
SKNO1_2_636_R1_peak_10163	chr18	46072098	46072271	+	29	NA	promoter-TSS (PSTPIP2)	NA	100	PSTPIP2								
SKNO1_2_636_R1_peak_15786	chr3	120596015	120596453	+	29	NA	promoter-TSS (NDUFB4)	NA	-47	NDUFB4								
SKNO1_2_636_R1_peak_22461	chrX	71366683	71366829	+	29	NA	promoter-TSS (TAF1)	NA	65024	ITGB1BP2								
SKNO1_2_636_R1_peak_10010	chr18	5296830	5297116	+	29	NA	promoter-TSS (ZBTB14)	NA	-778	ZBTB14								
SKNO1_2_636_R1_peak_5698	chr13	26601908	26602071	+	29	NA	intron (WASF3, intron 1 of 9)	NA	44286	WASF3								
SKNO1_2_636_R1_peak_22165	chr9	137234163	137234339	+	29	NA	exon (SLC34A3, exon 10 of 13)	NA	3494	SLC34A3								
SKNO1_2_636_R1_peak_20489	chr8	27366795	27366950	+	29	NA	intron (PTK2B, intron 1 of 30)	NA	41370	PTK2B								
SKNO1_2_636_R1_peak_18048	chr5	170358020	170358192	+	29	NA	intron (KCNIP1, intron 1 of 7)	NA	4619	KCNIP1								
SKNO1_2_636_R1_peak_21642	chr9	100427380	100427548	+	29	NA	promoter-TSS (MSANTD3)	NA	-2050	MSANTD3								
SKNO1_2_636_R1_peak_4641	chr12	14803511	14803727	+	29	NA	promoter-TSS (WBP11)	NA	-152	WBP11								
SKNO1_2_636_R1_peak_6416	chr14	64505233	64505379	+	29	NA	promoter-TSS (ZBTB25)	NA	580	ZBTB1								
SKNO1_2_636_R1_peak_14641	chr22	30287849	30287995	+	29	NA	intron (GATSL3, intron 2 of 8)	NA	1705	GATSL3								
SKNO1_2_636_R1_peak_1141	chr1	108050147	108050335	+	29	NA	Intergenic	NA	85798	VAV3-AS1								
SKNO1_2_636_R1_peak_9997	chr18	3297073	3297232	+	29	NA	Intergenic	NA	34433	MYL12B								
SKNO1_2_636_R1_peak_1871	chr1	202999418	202999564	+	29	NA	intron (LOC100506747, intron 1 of 4)	NA	7774	LOC100506747								
SKNO1_2_636_R1_peak_6823	chr14	104795724	104795966	+	29	NA	promoter-TSS (AKT1)	NA	-1317	AKT1								
SKNO1_2_636_R1_peak_18410	chr6	21588177	21588328	+	29	NA	Intergenic	NA	-5489	SOX4								
SKNO1_2_636_R1_peak_2631	chr10	68560279	68560427	+	29	NA	promoter-TSS (TET1)	NA	-7	TET1								
SKNO1_2_636_R1_peak_3193	chr10	132397687	132397833	+	29	NA	intron (PWWP2B, intron 1 of 2)	NA	562	PWWP2B								
SKNO1_2_636_R1_peak_20075	chr7	103149196	103149359	+	29	NA	promoter-TSS (NAPEPLD)	NA	-1173	NAPEPLD								
SKNO1_2_636_R1_peak_1334	chr1	149887908	149888080	+	29	NA	promoter-TSS (HIST2H2AB)	NA	-78	HIST2H2AB								
SKNO1_2_636_R1_peak_19280	chr6	149566949	149567147	+	29	NA	intron (GINM1, intron 1 of 7)	NA	656	GINM1								
SKNO1_2_636_R1_peak_2923	chr10	97737370	97737516	+	29	NA	intron (ZFYVE27, intron 1 of 12)	NA	322	ZFYVE27								
SKNO1_2_636_R1_peak_5763	chr13	31910315	31910534	+	29	NA	intron (EEF1DP3, intron 1 of 3)	NA	63641	EEF1DP3								
SKNO1_2_636_R1_peak_1006	chr1	77379055	77379294	+	29	NA	intron (AK5, intron 6 of 13)	NA	97197	AK5								
SKNO1_2_636_R1_peak_9086	chr17	42760936	42761133	+	29	NA	promoter-TSS (RAMP2)	NA	-160	RAMP2								
SKNO1_2_636_R1_peak_16892	chr4	81505228	81505387	+	29	NA	Intergenic	NA	-33392	RASGEF1B								
SKNO1_2_636_R1_peak_9289	chr17	55356720	55356917	+	29	NA	Intergenic	NA	65175	MMD								
SKNO1_2_636_R1_peak_15289	chr3	37452035	37452211	+	29	NA	promoter-TSS (ITGA9)	NA	-199	ITGA9								
SKNO1_2_636_R1_peak_13506	chr20	2674262	2674462	+	29	NA	Intergenic	NA	-10146	IDH3B								
SKNO1_2_636_R1_peak_8286	chr16	69424582	69424738	+	29	NA	promoter-TSS (CYB5B)	NA	65	CYB5B								
SKNO1_2_636_R1_peak_670	chr1	39574844	39574990	+	29	NA	intron (PABPC4, intron 1 of 15)	NA	1932	PABPC4								
SKNO1_2_636_R1_peak_1503	chr1	156026107	156026253	+	29	NA	Intergenic	NA	-5213	SSR2								
SKNO1_2_636_R1_peak_10008	chr18	5295310	5295461	+	29	NA	intron (ZBTB14, intron 1 of 3)	NA	810	ZBTB14								
SKNO1_2_636_R1_peak_20341	chr8	1957008	1957196	+	29	NA	exon (ARHGEF10, exon 29 of 29)	NA	16508	LOC101928058								
SKNO1_2_636_R1_peak_5114	chr12	71755306	71755623	+	29	NA	intron (RAB21, intron 1 of 6)	NA	586	RAB21								
SKNO1_2_636_R1_peak_7941	chr16	23949967	23950113	+	29	NA	intron (PRKCB, intron 2 of 16)	NA	114061	PRKCB								
SKNO1_2_636_R1_peak_1316	chr1	147225389	147225566	+	29	NA	exon (FMO5, exon 1 of 7)	NA	161	FMO5								
SKNO1_2_636_R1_peak_12245	chr2	54350448	54350602	+	29	NA	intron (C2orf73, intron 3 of 4)	NA	19656	C2orf73								
SKNO1_2_636_R1_peak_12130	chr2	37083972	37084118	+	29	NA	promoter-TSS (GPATCH11)	NA	239	HEATR5B								
SKNO1_2_636_R1_peak_12592	chr2	101152338	101152484	+	29	NA	exon (LOC100506286, exon 1 of 2)	NA	751	LOC100506286								
SKNO1_2_636_R1_peak_20593	chr8	42392241	42392436	+	29	NA	intron (VDAC3, intron 1 of 8)	NA	714	VDAC3								
SKNO1_2_636_R1_peak_14151	chr21	25005315	25005527	+	29	NA	intron (LOC339622, intron 2 of 3)	NA	164871	LOC339622								
SKNO1_2_636_R1_peak_6108	chr13	114203621	114203767	+	29	NA	intron (LOC101929355, intron 3 of 4)	NA	24446	LOC101929355								
SKNO1_2_636_R1_peak_13724	chr20	33720189	33720434	+	29	NA	promoter-TSS (PXMP4)	NA	19	PXMP4								
SKNO1_2_636_R1_peak_15999	chr3	143119366	143119512	+	29	NA	promoter-TSS (CHST2)	NA	-337	CHST2								
SKNO1_2_636_R1_peak_22219	chrUn_KI270438v1	109570	109885	+	29	NA	NA	NA	NA	NA								
SKNO1_2_636_R1_peak_18075	chr5	172133352	172133582	+	29	NA	intron (STK10, intron 2 of 18)	NA	54875	STK10								
SKNO1_2_636_R1_peak_19068	chr6	111873356	111873561	+	29	NA	promoter-TSS (FYN)	NA	102	LOC102724705								
SKNO1_2_636_R1_peak_17781	chr5	134586986	134587132	+	29	NA	Intergenic	NA	45784	SAR1B								
SKNO1_2_636_R1_peak_22014	chr9	133339962	133340131	+	29	NA	TTS (MED22)	NA	-3836	SURF6								
SKNO1_2_636_R1_peak_12406	chr2	73071212	73071437	+	29	NA	promoter-TSS (SFXN5)	NA	-302	SFXN5								
SKNO1_2_636_R1_peak_19519	chr7	6435298	6435508	+	29	NA	intron (DAGLB, intron 3 of 14)	NA	12609	DAGLB								
SKNO1_2_636_R1_peak_1987	chr1	213041633	213041779	+	29	NA	Intergenic	NA	-9527	RPS6KC1								
SKNO1_2_636_R1_peak_13668	chr20	30283933	30284115	+	29	NA	Intergenic	NA	5917	LOC101928102								
SKNO1_2_636_R1_peak_16346	chr3	196612093	196612275	+	29	NA	Intergenic	NA	20454	LINC01063								
SKNO1_2_636_R1_peak_14998	chr22	49961819	49962145	+	29	NA	promoter-TSS (MIR6821)	NA	-884	MIR6821								
SKNO1_2_636_R1_peak_1438	chr1	154607682	154607828	+	29	NA	intron (ADAR, intron 1 of 14)	NA	20157	ADAR								
SKNO1_2_636_R1_peak_1088	chr1	93447894	93448248	+	29	NA	promoter-TSS (FNBP1L)	NA	-20	FNBP1L								
SKNO1_2_636_R1_peak_5800	chr13	39811191	39811358	+	29	NA	Intergenic	NA	-147139	MIR4305								
SKNO1_2_636_R1_peak_7404	chr15	75451830	75452018	+	29	NA	promoter-TSS (SIN3A)	NA	-339	SIN3A								
SKNO1_2_636_R1_peak_21254	chr9	7976429	7976654	+	29	NA	Intergenic	NA	-176742	TMEM261								
SKNO1_2_636_R1_peak_5297	chr12	109461110	109461288	+	29	NA	intron (KCTD10, intron 2 of 6)	NA	16135	KCTD10								
SKNO1_2_636_R1_peak_6326	chr14	52128325	52128511	+	29	NA	Intergenic	NA	-59359	NID2								
SKNO1_2_636_R1_peak_17459	chr5	73759863	73760035	+	29	NA	intron (ARHGEF28, intron 4 of 35)	NA	133742	ARHGEF28								
SKNO1_2_636_R1_peak_18413	chr6	22025976	22026155	+	29	NA	intron (CASC15, intron 7 of 11)	NA	121128	CASC14								
SKNO1_2_636_R1_peak_18088	chr5	172765265	172765487	+	29	NA	Intergenic	NA	5824	DUSP1								
SKNO1_2_636_R1_peak_16701	chr4	48906572	48906892	+	29	NA	promoter-TSS (OCIAD2)	NA	96	OCIAD2								
SKNO1_2_636_R1_peak_15070	chr3	5011139	5011292	+	29	NA	Intergenic	NA	31803	BHLHE40								
SKNO1_2_636_R1_peak_1244	chr1	116879291	116879438	+	29	NA	Intergenic	NA	-30703	PTGFRN								
SKNO1_2_636_R1_peak_17381	chr5	56817117	56817333	+	29	NA	intron (MAP3K1, intron 1 of 19)	NA	164	MAP3K1								
SKNO1_2_636_R1_peak_15049	chr22_KI270736v1_random	69359	69505	+	29	NA	NA	NA	NA	NA								
SKNO1_2_636_R1_peak_20834	chr8	102600911	102601155	+	29	NA	Intergenic	NA	49413	ODF1								
SKNO1_2_636_R1_peak_14961	chr22	46267889	46268090	+	29	NA	promoter-TSS (TTC38)	NA	6	TTC38								
SKNO1_2_636_R1_peak_19803	chr7	66075751	66076038	+	29	NA	promoter-TSS (ASL)	NA	105	ASL								
SKNO1_2_636_R1_peak_12670	chr2	112541400	112541546	+	29	NA	promoter-TSS (POLR1B)	NA	-442	POLR1B								
SKNO1_2_636_R1_peak_10787	chr19	12806699	12806909	+	29	NA	intron (RNASEH2A, intron 1 of 7)	NA	2501	RNASEH2A								
SKNO1_2_636_R1_peak_9165	chr17	45197882	45198105	+	29	NA	Intergenic	NA	22803	LOC339192								
SKNO1_2_636_R1_peak_12646	chr2	110678152	110678350	+	28	NA	promoter-TSS (BUB1)	NA	-144	BUB1								
SKNO1_2_636_R1_peak_5506	chr12	123458731	123458925	+	28	NA	promoter-TSS (SNRNP35)	NA	724	SNRNP35								
SKNO1_2_636_R1_peak_8154	chr16	57147641	57147844	+	28	NA	exon (CPNE2, exon 16 of 16)	NA	38298	FAM192A								
SKNO1_2_636_R1_peak_121	chr1	5771132	5771309	+	28	NA	Intergenic	NA	-59025	LOC100287877								
SKNO1_2_636_R1_peak_6125	chr14	20681305	20681518	+	28	NA	promoter-TSS (TRNAT12)	NA	-279	TRNAT12								
SKNO1_2_636_R1_peak_867	chr1	52368443	52368668	+	28	NA	Intergenic	NA	-2355	CC2D1B								
SKNO1_2_636_R1_peak_11866	chr19	58475595	58476369	+	28	NA	promoter-TSS (ZNF446)	NA	104	ZNF446								
SKNO1_2_636_R1_peak_754	chr1	43389800	43390037	+	28	NA	promoter-TSS (SZT2)	NA	-19	SZT2								
SKNO1_2_636_R1_peak_5984	chr13	94480812	94480978	+	28	NA	Intergenic	NA	-1213	DCT								
SKNO1_2_636_R1_peak_14994	chr22	49934210	49934356	+	28	NA	Intergenic	NA	15653	CRELD2								
SKNO1_2_636_R1_peak_12688	chr2	113157428	113157640	+	28	NA	exon (PSD4, exon 1 of 17)	NA	-16437	PSD4								
SKNO1_2_636_R1_peak_20964	chr8	130015638	130015939	+	28	NA	intron (FAM49B, intron 1 of 13)	NA	863	FAM49B								
SKNO1_2_636_R1_peak_18755	chr6	41545829	41545975	+	28	NA	promoter-TSS (FOXP4)	NA	353	LOC101060264								
SKNO1_2_636_R1_peak_22017	chr9	133348101	133348471	+	28	NA	promoter-TSS (RPL7A)	NA	72	RPL7A								
SKNO1_2_636_R1_peak_15974	chr3	141050822	141051236	+	28	NA	promoter-TSS (SPSB4)	NA	-872	SPSB4								
SKNO1_2_636_R1_peak_15443	chr3	48564186	48564332	+	28	NA	promoter-TSS (UCN2)	NA	-491	UCN2								
SKNO1_2_636_R1_peak_21602	chr9	97013582	97013889	+	28	NA	promoter-TSS (HIATL2)	NA	-155	HIATL2								
SKNO1_2_636_R1_peak_6839	chr14	105024964	105025191	+	28	NA	Intergenic	NA	-3989	CDCA4								
SKNO1_2_636_R1_peak_4768	chr12	46072239	46072522	+	28	NA	Intergenic	NA	-111530	SCAF11								
SKNO1_2_636_R1_peak_21054	chr8	141508111	141508383	+	28	NA	Intergenic	NA	-1017	MROH5								
SKNO1_2_636_R1_peak_8361	chr16	77680047	77680218	+	28	NA	Intergenic	NA	-42360	NUDT7								
SKNO1_2_636_R1_peak_3298	chr11	8258385	8258576	+	28	NA	intron (LMO1, intron 1 of 3)	NA	5398	LMO1								
SKNO1_2_636_R1_peak_16540	chr4	6938171	6938371	+	28	NA	intron (TBC1D14, intron 2 of 13)	NA	28020	TBC1D14								
SKNO1_2_636_R1_peak_20502	chr8	28700749	28700969	+	28	NA	promoter-TSS (EXTL3)	NA	605	EXTL3-AS1								
SKNO1_2_636_R1_peak_11344	chr19	40822741	40823170	+	28	NA	Intergenic	NA	23526	EGLN2								
SKNO1_2_636_R1_peak_18139	chr5	177336291	177336483	+	28	NA	intron (LMAN2, intron 6 of 7)	NA	15497	LMAN2								
SKNO1_2_636_R1_peak_8040	chr16	31180081	31180385	+	28	NA	promoter-TSS (FUS)	NA	123	FUS								
SKNO1_2_636_R1_peak_17726	chr5	131634642	131634924	+	28	NA	intron (RAPGEF6, intron 1 of 27)	NA	453	RAPGEF6								
SKNO1_2_636_R1_peak_13452	chr20	299118	299273	+	28	NA	exon (ZCCHC3, exon 1 of 1)	NA	1632	ZCCHC3								
SKNO1_2_636_R1_peak_210	chr1	11052998	11053144	+	28	NA	Intergenic	NA	-5832	MASP2								
SKNO1_2_636_R1_peak_10606	chr19	7535582	7535772	+	28	NA	promoter-TSS (PNPLA6)	NA	-26	PNPLA6								
SKNO1_2_636_R1_peak_4615	chr12	12011386	12011542	+	28	NA	Intergenic	NA	-38400	LOC102724106								
SKNO1_2_636_R1_peak_4716	chr12	30106374	30106520	+	28	NA	Intergenic	NA	-322563	TMTC1								
SKNO1_2_636_R1_peak_6962	chr15	38564087	38564235	+	28	NA	intron (RASGRP1, intron 1 of 15)	NA	645	RASGRP1								
SKNO1_2_636_R1_peak_15803	chr3	122942986	122943132	+	28	NA	intron (SEMA5B, intron 4 of 22)	NA	33075	SEMA5B								
SKNO1_2_636_R1_peak_22331	chrX	40154928	40155074	+	28	NA	intron (BCOR, intron 1 of 13)	NA	18917	LOC102724413								
SKNO1_2_636_R1_peak_5563	chr12	130835051	130835353	+	28	NA	intron (STX2, intron 1 of 10)	NA	4072	STX2								
SKNO1_2_636_R1_peak_2924	chr10	97850031	97850199	+	28	NA	promoter-TSS (GOLGA7B)	NA	-123	GOLGA7B								
SKNO1_2_636_R1_peak_13726	chr20	33732514	33732667	+	28	NA	intron (ZNF341, intron 1 of 14)	NA	830	ZNF341								
SKNO1_2_636_R1_peak_9522	chr17	73231988	73232134	+	28	NA	promoter-TSS (C17orf80)	NA	-172	C17orf80								
SKNO1_2_636_R1_peak_6757	chr14	100851215	100851442	+	28	NA	exon (MEG3, exon 7 of 7)	NA	-1062	MIR770								
SKNO1_2_636_R1_peak_21993	chr9	132597180	132597349	+	28	NA	intron (DDX31, intron 17 of 17)	NA	14658	BARHL1								
SKNO1_2_636_R1_peak_12421	chr2	73981123	73981274	+	28	NA	exon (DGUOK-AS1, exon 1 of 2)	NA	241	DGUOK-AS1								
SKNO1_2_636_R1_peak_22029	chr9	133533081	133533270	+	28	NA	intron (ADAMTSL2, intron 1 of 18)	NA	-1668	ADAMTSL2								
SKNO1_2_636_R1_peak_9221	chr17	48830952	48831115	+	28	NA	promoter-TSS (CALCOCO2)	NA	45	CALCOCO2								
SKNO1_2_636_R1_peak_6198	chr14	24196332	24196648	+	28	NA	promoter-TSS (TM9SF1)	NA	-754	TM9SF1								
SKNO1_2_636_R1_peak_4465	chr12	3888705	3888937	+	28	NA	Intergenic	NA	-63161	PARP11								
SKNO1_2_636_R1_peak_477	chr1	27521396	27521799	+	28	NA	Intergenic	NA	-31430	WASF2								
SKNO1_2_636_R1_peak_7862	chr16	10949421	10949638	+	28	NA	intron (CLEC16A, intron 1 of 23)	NA	5041	CLEC16A								
SKNO1_2_636_R1_peak_11030	chr19	18304556	18304892	+	28	NA	Intergenic	NA	-5159	LOC102724342								
SKNO1_2_636_R1_peak_9922	chr17	82282053	82282297	+	28	NA	Intergenic	NA	-8474	CSNK1D								
SKNO1_2_636_R1_peak_17604	chr5	99020375	99020548	+	28	NA	Intergenic	NA	48414	LOC102724810								
SKNO1_2_636_R1_peak_8120	chr16	50741809	50742131	+	28	NA	promoter-TSS (CYLD)	NA	-98	CYLD								
SKNO1_2_636_R1_peak_5121	chr12	75481127	75481307	+	28	NA	intron (GLIPR1, intron 1 of 5)	NA	484	GLIPR1								
SKNO1_2_636_R1_peak_10017	chr18	9135807	9136163	+	28	NA	promoter-TSS (ANKRD12)	NA	655	RP11-143J12.2								
SKNO1_2_636_R1_peak_8245	chr16	67806640	67806810	+	28	NA	promoter-TSS (RANBP10)	NA	-165	RANBP10								
SKNO1_2_636_R1_peak_5823	chr13	41313355	41313504	+	28	NA	intron (NAA16, intron 1 of 17)	NA	2224	NAA16								
SKNO1_2_636_R1_peak_10007	chr18	5237884	5238116	+	28	NA	promoter-TSS (LINC00667)	NA	29	LINC00526								
SKNO1_2_636_R1_peak_12728	chr2	121649629	121649775	+	28	NA	promoter-TSS (NIFK-AS1)	NA	48	NIFK-AS1								
SKNO1_2_636_R1_peak_12346	chr2	65431978	65432124	+	28	NA	TTS (LOC102724258)	NA	2835	LOC102724258								
SKNO1_2_636_R1_peak_13922	chr20	50191324	50191581	+	28	NA	exon (CEBPB, exon 1 of 1)	NA	869	CEBPB								
SKNO1_2_636_R1_peak_15615	chr3	58177828	58177985	+	28	NA	Intergenic	NA	33097	DNASE1L3								
SKNO1_2_636_R1_peak_6274	chr14	44962110	44962459	+	28	NA	promoter-TSS (KLHL28)	NA	65	FAM179B								
SKNO1_2_636_R1_peak_21429	chr9	68798467	68798680	+	28	NA	intron (PIP5K1B, intron 2 of 15)	NA	18525	FAM122A								
