PeakID (cmd=annotatePeaks.pl M6_1_124_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_124_R1_peak_383	chr11	66856157	66856378	+	58	NA	promoter-TSS (LRFN4)	NA	-820	LRFN4								
M6_1_124_R1_peak_1306	chr2	189581997	189582210	+	58	NA	intron (SLC40A1, intron 2 of 9)	NA	-1292	SLC40A1								
M6_1_124_R1_peak_127	chr1	156492682	156492876	+	58	NA	intron (MEF2D, intron 1 of 10)	NA	-2180	MEF2D								
M6_1_124_R1_peak_1310	chr2	196160200	196160384	+	58	NA	intron (STK17B, intron 2 of 7)	NA	-11305	LOC101927454								
M6_1_124_R1_peak_692	chr14	100533312	100533548	+	58	NA	Intergenic	NA	35089	BEGAIN								
M6_1_124_R1_peak_698	chr14	103333983	103334182	+	57	NA	promoter-TSS (EIF5)	NA	80	EIF5								
M6_1_124_R1_peak_1275	chr2	126674130	126674331	+	57	NA	intron (GYPC, intron 1 of 2)	NA	18295	GYPC								
M6_1_124_R1_peak_2046	chr8	23494259	23494445	+	57	NA	Intergenic	NA	-34515	SLC25A37								
M6_1_124_R1_peak_1363	chr20	5488927	5489113	+	57	NA	Intergenic	NA	3379	LOC102724622								
M6_1_124_R1_peak_1388	chr20	49768691	49768937	+	57	NA	Intergenic	NA	-54930	B4GALT5								
M6_1_124_R1_peak_218	chr10	4819795	4820065	+	57	NA	Intergenic	NA	-6247	AKR1E2								
M6_1_124_R1_peak_1160	chr19	49766762	49766948	+	57	NA	promoter-TSS (AP2A1)	NA	-68	AP2A1								
M6_1_124_R1_peak_2090	chr8	108671442	108671638	+	57	NA	Intergenic	NA	99088	LOC102723368								
M6_1_124_R1_peak_986	chr18	3512090	3512270	+	57	NA	intron (DLGAP1, intron 11 of 13)	NA	45930	RP11-838N2.4								
M6_1_124_R1_peak_1871	chr6	41271940	41272115	+	57	NA	intron (TREM1, intron 2 of 2)	NA	14692	TREM1								
M6_1_124_R1_peak_2133	chr9	32468870	32469047	+	56	NA	intron (DDX58, intron 14 of 17)	NA	57366	DDX58								
M6_1_124_R1_peak_235	chr10	22134366	22134545	+	56	NA	Intergenic	NA	75528	EBLN1								
M6_1_124_R1_peak_1368	chr20	23025677	23025883	+	56	NA	intron (RP4-753D10.5, intron 1 of 4)	NA	5005	RP4-753D10.5								
M6_1_124_R1_peak_2092	chr8	115427743	115427923	+	56	NA	intron (TRPS1, intron 5 of 6)	NA	209502	TRPS1								
M6_1_124_R1_peak_975	chr17	78665938	78666205	+	56	NA	Intergenic	NA	-35901	LOC101928710								
M6_1_124_R1_peak_1728	chr5	68240273	68240450	+	56	NA	intron (PIK3R1, intron 2 of 15)	NA	24584	PIK3R1								
M6_1_124_R1_peak_1109	chr19	27793797	27794015	+	56	NA	promoter-TSS (LINC00662)	NA	34	LINC00662								
M6_1_124_R1_peak_703	chr14	106625357	106625541	+	56	NA	Intergenic	NA	143010	LINC00221								
M6_1_124_R1_peak_1362	chr20	5078550	5078767	+	56	NA	Intergenic	NA	34429	TMEM230								
M6_1_124_R1_peak_1204	chr2	30253141	30253316	+	56	NA	intron (LBH, intron 2 of 2)	NA	21697	LBH								
M6_1_124_R1_peak_1713	chr5	17401112	17401300	+	56	NA	Intergenic	NA	-2890	LOC101929544								
M6_1_124_R1_peak_1900	chr6	110874642	110874828	+	56	NA	promoter-TSS (AMD1)	NA	-49	AMD1								
M6_1_124_R1_peak_526	chr12	101697367	101697567	+	56	NA	promoter-TSS (CHPT1)	NA	-205	CHPT1								
M6_1_124_R1_peak_2262	chrX	154428460	154428672	+	56	NA	promoter-TSS (ATP6AP1)	NA	-66	ATP6AP1								
M6_1_124_R1_peak_956	chr17	65173567	65173771	+	56	NA	intron (RGS9, intron 8 of 18)	NA	36331	RGS9								
M6_1_124_R1_peak_1478	chr22	42444668	42444887	+	56	NA	promoter-TSS (LOC101927344)	NA	-867	LOC101927344								
M6_1_124_R1_peak_537	chr12	111437893	111438082	+	56	NA	intron (SH2B3, intron 2 of 7)	NA	32070	SH2B3								
M6_1_124_R1_peak_121	chr1	154936955	154937130	+	56	NA	promoter-TSS (PMVK)	NA	-34	PMVK								
M6_1_124_R1_peak_1652	chr4	38667356	38667540	+	56	NA	intron (KLF3, intron 1 of 5)	NA	-2820	FLJ13197								
M6_1_124_R1_peak_1273	chr2	123696991	123697236	+	56	NA	Intergenic	NA	-328174	CNTNAP5								
M6_1_124_R1_peak_185	chr1	212152292	212152529	+	56	NA	Intergenic	NA	74788	MIR3122								
M6_1_124_R1_peak_487	chr12	52662435	52662612	+	56	NA	Intergenic	NA	-10348	KRT2								
M6_1_124_R1_peak_1724	chr5	56763910	56764171	+	56	NA	Intergenic	NA	-53021	MAP3K1								
M6_1_124_R1_peak_79	chr1	88683880	88684073	+	56	NA	promoter-TSS (PKN2)	NA	-263	PKN2								
M6_1_124_R1_peak_14	chr1	11797869	11798044	+	56	NA	intron (MTHFR, intron 4 of 11)	NA	7925	MTHFR								
M6_1_124_R1_peak_1252	chr2	87542742	87542943	+	56	NA	Intergenic	NA	-59294	LOC101928152								
M6_1_124_R1_peak_233	chr10	21534745	21534920	+	56	NA	intron (MLLT10, intron 2 of 23)	NA	-8524	SKIDA1								
M6_1_124_R1_peak_553	chr12	120873263	120873486	+	56	NA	intron (SPPL3, intron 1 of 10)	NA	30978	SPPL3								
M6_1_124_R1_peak_1560	chr3	115147245	115147671	+	56	NA	promoter-TSS (ZBTB20)	NA	-43516	LOC101926886								
M6_1_124_R1_peak_1406	chr21	34615175	34615487	+	56	NA	promoter-TSS (RCAN1)	NA	-53982	CLIC6								
M6_1_124_R1_peak_1581	chr3	136861999	136862232	+	56	NA	promoter-TSS (RP11-85F14.5)	NA	-52	RP11-85F14.5								
M6_1_124_R1_peak_1698	chr4	140373512	140373754	+	56	NA	promoter-TSS (RP11-425I13.3)	NA	-241	RP11-425I13.3								
M6_1_124_R1_peak_1150	chr19	47730043	47730260	+	56	NA	intron (EHD2, intron 4 of 5)	NA	-15385	GLTSCR2								
M6_1_124_R1_peak_1648	chr4	13982084	13982344	+	56	NA	Intergenic	NA	-129754	LINC01085								
M6_1_124_R1_peak_1876	chr6	42782486	42782691	+	56	NA	promoter-TSS (FLJ38717)	NA	-339	FLJ38717								
M6_1_124_R1_peak_1051	chr19	10543656	10543831	+	56	NA	promoter-TSS (ATG4D)	NA	-151	ATG4D								
M6_1_124_R1_peak_2172	chr9	111029300	111029593	+	56	NA	intron (LPAR1, intron 1 of 4)	NA	9797	LPAR1								
M6_1_124_R1_peak_378	chr11	65833766	65833944	+	56	NA	promoter-TSS (LOC101927853)	NA	21	SNX32								
M6_1_124_R1_peak_606	chr13	77861857	77862032	+	56	NA	intron (EDNRB-AS1, intron 6 of 6)	NA	43007	EDNRB-AS1								
M6_1_124_R1_peak_1095	chr19	17859606	17859830	+	56	NA	promoter-TSS (RPL18A)	NA	-160	RPL18A								
M6_1_124_R1_peak_1351	chr20	297101	297365	+	56	NA	promoter-TSS (ZCCHC3)	NA	-330	ZCCHC3								
M6_1_124_R1_peak_1580	chr3	136251135	136251310	+	56	NA	intron (PCCB, intron 1 of 12)	NA	897	PCCB								
M6_1_124_R1_peak_1470	chr22	38700943	38701241	+	56	NA	promoter-TSS (JOSD1)	NA	326	JOSD1								
M6_1_124_R1_peak_1006	chr18	51211667	51211897	+	56	NA	Intergenic	NA	-14101	MEX3C								
M6_1_124_R1_peak_1155	chr19	48364104	48364360	+	55	NA	promoter-TSS (TMEM143)	NA	-162	SYNGR4								
M6_1_124_R1_peak_767	chr15	90142801	90142977	+	55	NA	Intergenic	NA	32732	LOC102724576								
M6_1_124_R1_peak_1135	chr19	42568150	42568338	+	55	NA	intron (LIPE-AS1, intron 2 of 2)	NA	26686	CEACAM8								
M6_1_124_R1_peak_2159	chr9	88322979	88323157	+	54	NA	Intergenic	NA	-65314	SPIN1								
M6_1_124_R1_peak_1916	chr6	146545585	146545783	+	54	NA	intron (RAB32, intron 1 of 2)	NA	1992	RAB32								
M6_1_124_R1_peak_887	chr17	8709093	8709295	+	54	NA	Intergenic	NA	24171	LOC102724287								
M6_1_124_R1_peak_1835	chr6	24666884	24667087	+	54	NA	promoter-TSS (ACOT13)	NA	-50	ACOT13								
M6_1_124_R1_peak_1411	chr21	36430055	36430236	+	54	NA	Intergenic	NA	44754	CHAF1B								
M6_1_124_R1_peak_587	chr13	44917996	44918197	+	54	NA	promoter-TSS (TRNAE7)	NA	-98	TRNAE7								
M6_1_124_R1_peak_439	chr12	4153554	4153760	+	54	NA	Intergenic	NA	-120080	CCND2								
M6_1_124_R1_peak_1943	chr7	10940471	10940674	+	54	NA	promoter-TSS (NDUFA4)	NA	-386	NDUFA4								
M6_1_124_R1_peak_102	chr1	113914256	113914459	+	54	NA	TTS (DCLRE1B)	NA	8981	DCLRE1B								
M6_1_124_R1_peak_1046	chr19	8033497	8033714	+	54	NA	Intergenic	NA	-19157	CCL25								
M6_1_124_R1_peak_80	chr1	89692885	89693083	+	54	NA	intron (LRRC8C, intron 2 of 2)	NA	-50996	LOC102723361								
M6_1_124_R1_peak_1855	chr6	33410308	33410523	+	54	NA	promoter-TSS (PHF1)	NA	-2101	PHF1								
M6_1_124_R1_peak_374	chr11	65498407	65498669	+	54	NA	exon (MALAT1, exon 1 of 1)	NA	776	MALAT1								
M6_1_124_R1_peak_1583	chr3	138594207	138594425	+	54	NA	promoter-TSS (CEP70)	NA	-14761	FAIM								
M6_1_124_R1_peak_2229	chrX	15676843	15677130	+	54	NA	intron (CA5BP1, intron 2 of 4)	NA	2070	CA5BP1								
M6_1_124_R1_peak_143	chr1	169309187	169309363	+	54	NA	intron (NME7, intron 4 of 11)	NA	58518	NME7								
M6_1_124_R1_peak_1501	chr3	17983162	17983440	+	54	NA	intron (LOC339862, intron 1 of 4)	NA	20729	LOC339862								
M6_1_124_R1_peak_419	chr11	121582401	121582617	+	54	NA	intron (SORL1, intron 25 of 47)	NA	130306	SORL1								
M6_1_124_R1_peak_371	chr11	65426255	65426454	+	54	NA	exon (NEAT1, exon 1 of 1)	NA	3556	NEAT1								
M6_1_124_R1_peak_1749	chr5	116454603	116454843	+	54	NA	intron (CTB-118N6.3, intron 2 of 2)	NA	7225	CTB-118N6.3								
M6_1_124_R1_peak_545	chr12	117042349	117042533	+	54	NA	intron (TESC, intron 5 of 6)	NA	-55104	RP11-231I16.1								
M6_1_124_R1_peak_2109	chr8	137903902	137904077	+	54	NA	intron (FLJ45872, intron 1 of 2)	NA	179556	FLJ45872								
M6_1_124_R1_peak_1704	chr4	169620358	169620579	+	54	NA	promoter-TSS (CLCN3)	NA	-53	CLCN3								
M6_1_124_R1_peak_1689	chr4	109815269	109815527	+	54	NA	promoter-TSS (GAR1)	NA	-112	GAR1								
M6_1_124_R1_peak_50	chr1	41242247	41242450	+	54	NA	promoter-TSS (SCMH1)	NA	-21615	LOC102723924								
M6_1_124_R1_peak_710	chr15	40745736	40745915	+	54	NA	intron (RMDN3, intron 4 of 12)	NA	9435	RMDN3								
M6_1_124_R1_peak_469	chr12	31896750	31896941	+	54	NA	Intergenic	NA	-62636	KIAA1551								
M6_1_124_R1_peak_1902	chr6	119442764	119443148	+	54	NA	Intergenic	NA	48346	LOC285762								
M6_1_124_R1_peak_1188	chr2	15556350	15556560	+	54	NA	intron (NBAS, intron 3 of 50)	NA	4893	NBAS								
M6_1_124_R1_peak_656	chr14	61568174	61568358	+	53	NA	intron (RP11-47I22.2, intron 1 of 3)	NA	2215	RP11-47I22.2								
M6_1_124_R1_peak_910	chr17	37609363	37609776	+	53	NA	promoter-TSS (SYNRG)	NA	-73	SYNRG								
M6_1_124_R1_peak_1968	chr7	44979153	44979330	+	53	NA	promoter-TSS (MYO1G)	NA	-136	MYO1G								
M6_1_124_R1_peak_753	chr15	77004308	77004542	+	53	NA	intron (PSTPIP1, intron 1 of 14)	NA	9301	PSTPIP1								
M6_1_124_R1_peak_1857	chr6	34273373	34273586	+	53	NA	Intergenic	NA	-4112	LOC102723521								
M6_1_124_R1_peak_1805	chr5	179698712	179698933	+	53	NA	promoter-TSS (CANX)	NA	-107	CANX								
M6_1_124_R1_peak_1862	chr6	36118645	36118921	+	53	NA	Intergenic	NA	-11701	MAPK13								
M6_1_124_R1_peak_369	chr11	65169150	65169395	+	53	NA	promoter-TSS (SPDYC)	NA	-964	SPDYC								
M6_1_124_R1_peak_510	chr12	69338142	69338355	+	53	NA	Intergenic	NA	-10106	LYZ								
M6_1_124_R1_peak_1746	chr5	100694186	100694390	+	53	NA	Intergenic	NA	122277	MIR548P								
M6_1_124_R1_peak_1707	chr4	183455852	183456128	+	53	NA	Intergenic	NA	11354	CDKN2AIP								
M6_1_124_R1_peak_317	chr11	5280592	5280797	+	53	NA	Intergenic	NA	-10551	HBE1								
M6_1_124_R1_peak_149	chr1	179954674	179954853	+	53	NA	promoter-TSS (CEP350)	NA	-10	CEP350								
M6_1_124_R1_peak_876	chr17	4002358	4002575	+	53	NA	Intergenic	NA	-38002	ATP2A3								
M6_1_124_R1_peak_2104	chr8	133060330	133060545	+	53	NA	promoter-TSS (SLA)	NA	-13921	MIR7848								
M6_1_124_R1_peak_94	chr1	108852734	108852986	+	53	NA	intron (AKNAD1, intron 2 of 13)	NA	4244	AKNAD1								
M6_1_124_R1_peak_242	chr10	38010162	38010371	+	52	NA	promoter-TSS (ZNF33A)	NA	-384	ZNF33A								
M6_1_124_R1_peak_1460	chr22	36405743	36405934	+	52	NA	Intergenic	NA	-17820	MYH9								
M6_1_124_R1_peak_883	chr17	7572537	7572751	+	52	NA	promoter-TSS (EIF4A1)	NA	-62	EIF4A1								
M6_1_124_R1_peak_426	chr11	126420411	126420658	+	52	NA	Intergenic	NA	62332	ST3GAL4								
M6_1_124_R1_peak_2124	chr9	15422527	15422741	+	52	NA	promoter-TSS (SNAPC3)	NA	-62	SNAPC3								
M6_1_124_R1_peak_131	chr1	159204823	159204999	+	52	NA	promoter-TSS (DARC)	NA	-348	DARC								
M6_1_124_R1_peak_496	chr12	55973654	55973947	+	52	NA	promoter-TSS (RAB5B)	NA	-113	RAB5B								
M6_1_124_R1_peak_1263	chr2	112055245	112055458	+	52	NA	promoter-TSS (TMEM87B)	NA	85	TMEM87B								
M6_1_124_R1_peak_648	chr14	52265366	52265641	+	52	NA	Intergenic	NA	-2210	PTGDR								
M6_1_124_R1_peak_208	chr1	243255802	243256082	+	52	NA	promoter-TSS (SDCCAG8)	NA	40	CEP170								
M6_1_124_R1_peak_2194	chr9	127783138	127783504	+	52	NA	Intergenic	NA	-2558	MIR3960								
M6_1_124_R1_peak_635	chr14	24114468	24114714	+	52	NA	promoter-TSS (DCAF11)	NA	133	NRL								
M6_1_124_R1_peak_637	chr14	24984996	24985240	+	52	NA	intron (STXBP6, intron 1 of 5)	NA	2854	STXBP6								
M6_1_124_R1_peak_1678	chr4	83240625	83240840	+	52	NA	Intergenic	NA	44071	COQ2								
M6_1_124_R1_peak_433	chr12	172446	172629	+	52	NA	intron (IQSEC3, intron 13 of 13)	NA	-23368	RP11-598F7.4								
M6_1_124_R1_peak_2153	chr9	76667676	76667875	+	51	NA	intron (PRUNE2, intron 9 of 16)	NA	-96663	PCA3								
M6_1_124_R1_peak_1904	chr6	131657678	131657853	+	51	NA	intron (ENPP3, intron 5 of 23)	NA	20530	ENPP3								
M6_1_124_R1_peak_1845	chr6	30571381	30571571	+	51	NA	promoter-TSS (ABCF1)	NA	83	ABCF1								
M6_1_124_R1_peak_1021	chr19	1853448	1853643	+	51	NA	exon (KLF16, exon 2 of 2)	NA	-5026	REXO1								
M6_1_124_R1_peak_1685	chr4	99949935	99950152	+	51	NA	promoter-TSS (LOC256880)	NA	312	H2AFZ								
M6_1_124_R1_peak_2125	chr9	15552997	15553178	+	51	NA	promoter-TSS (CCDC171)	NA	-12	CCDC171								
M6_1_124_R1_peak_803	chr16	17353636	17353953	+	51	NA	intron (XYLT1, intron 2 of 11)	NA	117087	XYLT1								
M6_1_124_R1_peak_435	chr12	610354	610529	+	51	NA	exon (NINJ2, exon 1 of 4)	NA	53148	NINJ2								
M6_1_124_R1_peak_605	chr13	75326528	75326829	+	51	NA	intron (TBC1D4, intron 8 of 19)	NA	-86297	CTAGE11P								
M6_1_124_R1_peak_1170	chr19	55038354	55038548	+	51	NA	promoter-TSS (GP6)	NA	-187	GP6								
M6_1_124_R1_peak_1957	chr7	37354676	37354889	+	51	NA	intron (ELMO1, intron 1 of 21)	NA	94170	ELMO1								
M6_1_124_R1_peak_1636	chr4	2262114	2262331	+	51	NA	promoter-TSS (MXD4)	NA	-79	MXD4								
M6_1_124_R1_peak_1261	chr2	109238601	109238794	+	51	NA	intron (SH3RF3, intron 1 of 7)	NA	33830	LOC102724819								
M6_1_124_R1_peak_2207	chr9	131256383	131256560	+	51	NA	Intergenic	NA	20048	FAM78A								
M6_1_124_R1_peak_965	chr17	75393892	75394073	+	51	NA	intron (GRB2, intron 1 of 4)	NA	11726	GRB2								
M6_1_124_R1_peak_1977	chr7	73909297	73909533	+	51	NA	Intergenic	NA	48256	WBSCR28								
M6_1_124_R1_peak_578	chr13	30504156	30504381	+	51	NA	Intergenic	NA	-39043	HMGB1								
M6_1_124_R1_peak_2086	chr8	102806798	102807036	+	51	NA	Intergenic	NA	57252	AZIN1								
M6_1_124_R1_peak_1921	chr6	147166384	147166563	+	51	NA	intron (STXBP5-AS1, intron 3 of 10)	NA	-37923	STXBP5								
M6_1_124_R1_peak_1751	chr5	119269266	119269441	+	51	NA	intron (TNFAIP8, intron 1 of 1)	NA	-63822	TNFAIP8								
M6_1_124_R1_peak_1491	chr3	9396808	9397189	+	51	NA	promoter-TSS (SETD5)	NA	492	THUMPD3-AS1								
M6_1_124_R1_peak_1542	chr3	71444066	71444299	+	51	NA	intron (FOXP1, intron 3 of 20)	NA	97907	MIR1284								
M6_1_124_R1_peak_561	chr12	123034108	123034292	+	51	NA	intron (PITPNM2, intron 2 of 25)	NA	-23482	MIR4304								
M6_1_124_R1_peak_816	chr16	27367436	27367638	+	51	NA	Intergenic	NA	-34625	IL21R								
M6_1_124_R1_peak_990	chr18	11947296	11947483	+	51	NA	promoter-TSS (LOC101927511)	NA	19	LOC101927511								
M6_1_124_R1_peak_1438	chr22	20025425	20025646	+	51	NA	intron (TANGO2, intron 1 of 6)	NA	4446	TANGO2								
M6_1_124_R1_peak_560	chr12	122974617	122974819	+	50	NA	promoter-TSS (OGFOD2)	NA	-89	OGFOD2								
M6_1_124_R1_peak_1732	chr5	72848107	72848349	+	50	NA	promoter-TSS (TNPO1)	NA	-30407	MIR4804								
M6_1_124_R1_peak_1880	chr6	45424734	45424910	+	50	NA	intron (RUNX2, intron 1 of 7)	NA	-46771	SUPT3H								
M6_1_124_R1_peak_2263	chrY	21240448	21240629	+	50	NA	Intergenic	NA	145822	CYorf17								
M6_1_124_R1_peak_1338	chr2	226835343	226835706	+	50	NA	promoter-TSS (RHBDD1)	NA	-520	RHBDD1								
M6_1_124_R1_peak_1326	chr2	212958674	212958974	+	50	NA	Intergenic	NA	-32497	MIR4776-2								
M6_1_124_R1_peak_1205	chr2	30290828	30291050	+	50	NA	Intergenic	NA	9539	LOC102723594								
M6_1_124_R1_peak_213	chr1	246566248	246566491	+	50	NA	promoter-TSS (CNST)	NA	-64	CNST								
M6_1_124_R1_peak_743	chr15	74546230	74546534	+	50	NA	intron (ARID3B, intron 2 of 8)	NA	5175	ARID3B								
M6_1_124_R1_peak_372	chr11	65477546	65477747	+	50	NA	Intergenic	NA	-20116	MALAT1								
M6_1_124_R1_peak_1331	chr2	219217848	219218104	+	50	NA	intron (ABCB6, intron 1 of 18)	NA	1014	ABCB6								
M6_1_124_R1_peak_513	chr12	89154874	89155075	+	50	NA	Intergenic	NA	-135282	RP11-13A1.1								
M6_1_124_R1_peak_2028	chr7	142714455	142714669	+	50	NA	Intergenic	NA	-34906	PRSS1								
M6_1_124_R1_peak_2241	chrX	49148848	49149025	+	50	NA	Intergenic	NA	-13930	MAGIX								
M6_1_124_R1_peak_638	chr14	28343193	28343370	+	50	NA	Intergenic	NA	-423791	FOXG1								
M6_1_124_R1_peak_442	chr12	6337215	6337405	+	50	NA	intron (TNFRSF1A, intron 1 of 9)	NA	4807	TNFRSF1A								
M6_1_124_R1_peak_368	chr11	64745578	64745753	+	50	NA	promoter-TSS (RASGRP2)	NA	-1507	RASGRP2								
M6_1_124_R1_peak_1129	chr19	40576620	40576911	+	50	NA	promoter-TSS (SHKBP1)	NA	-86	SHKBP1								
M6_1_124_R1_peak_1201	chr2	28464068	28464306	+	50	NA	Intergenic	NA	-14233	LOC102723530								
M6_1_124_R1_peak_535	chr12	111405346	111405564	+	50	NA	promoter-TSS (SH2B3)	NA	-462	SH2B3								
M6_1_124_R1_peak_1521	chr3	47163535	47163738	+	50	NA	promoter-TSS (KIF9-AS1)	NA	341	SETD2								
M6_1_124_R1_peak_1218	chr2	53778886	53779072	+	50	NA	intron (GPR75-ASB3, intron 1 of 9)	NA	7869	ASB3								
M6_1_124_R1_peak_1423	chr21	42465058	42465332	+	50	NA	Intergenic	NA	31159	RSPH1								
M6_1_124_R1_peak_1605	chr3	171814208	171814393	+	50	NA	Intergenic	NA	-29049	TMEM212								
M6_1_124_R1_peak_308	chr11	414957	415132	+	50	NA	promoter-TSS (SIGIRR)	NA	-40	SIGIRR								
M6_1_124_R1_peak_1302	chr2	177264741	177265062	+	50	NA	exon (NFE2L2, exon 1 of 5)	NA	-1012	NFE2L2								
M6_1_124_R1_peak_63	chr1	54406389	54406574	+	50	NA	promoter-TSS (SSBP3)	NA	-86	SSBP3								
M6_1_124_R1_peak_1090	chr19	16449524	16449758	+	50	NA	intron (LOC102724308, intron 1 of 1)	NA	463	LOC102724308								
M6_1_124_R1_peak_322	chr11	9574553	9574730	+	50	NA	promoter-TSS (WEE1)	NA	-46	WEE1								
M6_1_124_R1_peak_1910	chr6	137722769	137722967	+	50	NA	Intergenic	NA	49354	LOC102723649								
M6_1_124_R1_peak_431	chr11	130124267	130124493	+	50	NA	intron (APLP2, intron 7 of 16)	NA	-35407	ST14								
M6_1_124_R1_peak_2220	chrX	1316752	1316962	+	50	NA	intron (CSF2RA, intron 11 of 11)	NA	-19759	IL3RA								
M6_1_124_R1_peak_237	chr10	30502342	30502527	+	50	NA	Intergenic	NA	67788	MAP3K8								
M6_1_124_R1_peak_2255	chrX	123784956	123785152	+	50	NA	Intergenic	NA	-7770	LOC102723417								
M6_1_124_R1_peak_610	chr13	84137386	84137573	+	50	NA	Intergenic	NA	-3123	LINC00333								
M6_1_124_R1_peak_2096	chr8	125505886	125506062	+	50	NA	Intergenic	NA	72857	TRIB1								
M6_1_124_R1_peak_300	chr10	119538706	119538881	+	50	NA	intron (RGS10, intron 1 of 4)	NA	3917	RGS10								
M6_1_124_R1_peak_1553	chr3	101686817	101687010	+	50	NA	promoter-TSS (RPL24)	NA	-194	RPL24								
M6_1_124_R1_peak_332	chr11	22163358	22163541	+	50	NA	Intergenic	NA	-29727	ANO5								
M6_1_124_R1_peak_1355	chr20	3839448	3839639	+	50	NA	Intergenic	NA	-7256	MAVS								
M6_1_124_R1_peak_2111	chr8	141297449	141297663	+	50	NA	intron (SLC45A4, intron 1 of 7)	NA	-42993	LOC731779								
M6_1_124_R1_peak_252	chr10	62268612	62268802	+	50	NA	exon (RTKN2, exon 1 of 5)	NA	104	RTKN2								
M6_1_124_R1_peak_1243	chr2	69781437	69781675	+	50	NA	exon (ANXA4, exon 2 of 13)	NA	39561	ANXA4								
M6_1_124_R1_peak_2235	chrX	42976830	42977062	+	50	NA	Intergenic	NA	-198711	PPP1R2P9								
M6_1_124_R1_peak_570	chr13	21218801	21219002	+	50	NA	Intergenic	NA	-42353	SKA3								
M6_1_124_R1_peak_1682	chr4	88284571	88284747	+	49	NA	promoter-TSS (PPM1K)	NA	-245	RP11-10L7.1								
M6_1_124_R1_peak_769	chr15	90661375	90661555	+	49	NA	exon (RP11-387D10.3, exon 2 of 3)	NA	1231	RP11-387D10.3								
M6_1_124_R1_peak_407	chr11	95365507	95365682	+	48	NA	Intergenic	NA	-133053	SESN3								
M6_1_124_R1_peak_364	chr11	63671449	63671634	+	48	NA	promoter-TSS (ATL3)	NA	71	ATL3								
M6_1_124_R1_peak_436	chr12	1594140	1594336	+	48	NA	promoter-TSS (FBXL14)	NA	-73	FBXL14								
M6_1_124_R1_peak_2061	chr8	58596002	58596227	+	48	NA	intron (NSMAF, intron 21 of 30)	NA	42945	SDCBP								
M6_1_124_R1_peak_718	chr15	45049221	45049452	+	48	NA	intron (SORD, intron 3 of 8)	NA	26232	SORD								
M6_1_124_R1_peak_409	chr11	104669161	104669348	+	48	NA	Intergenic	NA	-96657	LOC102723895								
M6_1_124_R1_peak_492	chr12	54295813	54295998	+	48	NA	promoter-TSS (NFE2)	NA	-126	NFE2								
M6_1_124_R1_peak_574	chr13	28408657	28408833	+	48	NA	intron (FLT1, intron 10 of 11)	NA	86383	FLT1								
M6_1_124_R1_peak_1526	chr3	49806328	49806516	+	48	NA	promoter-TSS (MIR5193)	NA	-236	MIR5193								
M6_1_124_R1_peak_2126	chr9	19049102	19049461	+	48	NA	promoter-TSS (RRAGA)	NA	-93	RRAGA								
M6_1_124_R1_peak_675	chr14	75294183	75294373	+	48	NA	promoter-TSS (RP11-293M10.5)	NA	-126	RP11-293M10.5								
M6_1_124_R1_peak_781	chr16	113459	113727	+	48	NA	intron (NPRL3, intron 2 of 10)	NA	25105	NPRL3								
M6_1_124_R1_peak_904	chr17	34961211	34961548	+	48	NA	promoter-TSS (ZNF830)	NA	-151	ZNF830								
M6_1_124_R1_peak_1299	chr2	173965331	173965535	+	48	NA	exon (SP3, exon 1 of 7)	NA	269	SP3								
M6_1_124_R1_peak_1949	chr7	23014284	23014460	+	48	NA	promoter-TSS (FAM126A)	NA	-177	FAM126A								
M6_1_124_R1_peak_181	chr1	207626341	207626516	+	48	NA	intron (CR1, intron 45 of 45)	NA	-18685	CR1L								
M6_1_124_R1_peak_2047	chr8	25458480	25458655	+	48	NA	promoter-TSS (KCTD9)	NA	-161	KCTD9								
M6_1_124_R1_peak_296	chr10	117408615	117408815	+	48	NA	Intergenic	NA	-28828	LOC101927731								
M6_1_124_R1_peak_1756	chr5	124343662	124343867	+	48	NA	Intergenic	NA	-206474	LOC101927397								
M6_1_124_R1_peak_737	chr15	70492873	70493078	+	48	NA	Intergenic	NA	93631	LOC101929151								
M6_1_124_R1_peak_1510	chr3	33097169	33097417	+	48	NA	promoter-TSS (GLB1)	NA	-471	GLB1								
M6_1_124_R1_peak_397	chr11	74988712	74989016	+	48	NA	promoter-TSS (NEU3)	NA	-41	NEU3								
M6_1_124_R1_peak_1053	chr19	10759786	10760023	+	48	NA	intron (DNM2, intron 2 of 20)	NA	-20350	MIR4748								
M6_1_124_R1_peak_1514	chr3	42582234	42582469	+	48	NA	promoter-TSS (SEC22C)	NA	-323	SEC22C								
M6_1_124_R1_peak_992	chr18	22302275	22302451	+	48	NA	intron (LOC101927548, intron 2 of 2)	NA	9652	LOC101927548								
M6_1_124_R1_peak_175	chr1	205692514	205692703	+	47	NA	Intergenic	NA	-22591	SLC45A3								
M6_1_124_R1_peak_738	chr15	73697154	73697342	+	47	NA	intron (CD276, intron 1 of 9)	NA	10961	CD276								
M6_1_124_R1_peak_1774	chr5	138352557	138352747	+	47	NA	promoter-TSS (KDM3B)	NA	56	KDM3B								
