GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
CLK3,142.0,159.0,156.0,143.0
TPP1,2411.0,2802.0,2812.5,2586.0
CLN3,63.0,72.0,63.0,61.0
CLN5,730.0,762.0,639.5,883.0
CLNS1A,7860.0,6925.0,7983.5,5332.0
CLPTM1,172.0,176.0,146.5,199.0
CLTA,2744.0,2809.0,2546.5,2736.0
CLTB,1440.0,1463.0,1510.5,1370.0
CLTC,7412.0,7284.0,7667.5,7270.0
CCR1,964.0,1057.0,849.5,2319.0
CCR3,2.0,6.0,5.0,18.0
CCR5,13.0,27.0,13.5,96.0
CCR6,40.0,170.0,334.5,1348.0
CCR7,2.0,2.0,10.5,13.0
ACKR2,6.0,7.0,6.5,6.0
CMKLR1,3.0,26.0,6.0,216.0
LTB4R,266.0,239.0,273.5,277.0
ABCC2,86.0,71.0,52.0,47.0
CNGA4,1.0,2.0,2.5,6.0
PLK3,11.0,14.0,13.0,12.0
CNN2,2631.0,2622.0,2460.5,2357.0
CNP,3665.0,3463.0,3466.0,3251.0
CNR2,16.0,35.0,34.5,81.0
CNTF,50.0,56.0,60.5,66.0
COL1A1,0.0,2.0,0.0,2.0
COL4A2,14.0,12.0,23.0,3.0
COL4A4,20.0,14.0,18.5,20.0
COL4A6,1.0,0.0,1.5,2.0
COL5A2,2.0,7.0,2.0,4.0
COL6A1,4.0,4.0,1.0,2.0
COL6A3,6.0,4.0,1.0,3.0
COL7A1,18.0,13.0,17.5,23.0
COL8A2,3.0,6.0,5.0,4.0
COL9A2,227.0,247.0,196.0,329.0
COL9A3,124.0,113.0,119.5,130.0
COL11A1,0.0,0.0,0.0,3.0
COL11A2,9.0,8.0,9.0,10.0
COL15A1,38.0,38.0,33.5,54.0
COMT,983.0,961.0,809.0,712.0
COPA,1785.0,2031.0,2144.5,2157.0
COPB1,818.0,699.0,818.5,802.0
KLF6,752.0,726.0,554.5,1694.0
SLC31A1,2327.0,2521.0,2471.5,2163.0
SLC31A2,313.0,307.0,266.5,239.0
CORT,12.0,21.0,12.5,16.0
MAP3K8,15.0,18.0,25.5,62.0
COX4I1,5429.0,5380.0,4911.0,4766.0
COX5B,1105.0,1046.0,951.0,860.0
COX6A1,3209.0,3465.0,3356.0,3499.0
COX6B1,2491.0,2725.0,2958.5,2730.0
COX6C,2860.0,2601.0,2739.5,2517.0
COX7A2,9336.0,8572.0,8143.0,7196.0
COX7B,3175.0,3261.0,3174.5,3429.0
COX7C,2937.0,2887.0,3060.0,3149.0
COX8A,2698.0,3116.0,2791.0,2860.0
COX10,515.0,557.0,513.5,442.0
COX11,2498.0,2182.0,2010.5,1689.0
COX15,1989.0,2239.0,2118.0,2021.0
CP,688.0,693.0,746.0,679.0
CPB2,5.0,5.0,9.0,4.0
CPD,4366.0,3862.0,3203.0,2671.0
CLDN7,63.0,77.0,64.5,68.0
CPM,763.0,795.0,506.0,354.0
CPOX,1130.0,1052.0,1017.5,1241.0
CPS1,54.0,63.0,103.5,151.0
CPT1A,3412.0,3411.0,4092.0,2011.0
CPT1B,57.0,58.0,51.0,58.0
CPT2,544.0,567.0,465.0,469.0
CR1,1.0,0.0,0.0,0.0
CRABP2,3.0,1.0,2.0,3.0
CRAT,14.0,16.0,1.5,3.0
CREB1,3060.0,3308.0,3345.5,2917.0
ATF2,4350.0,4837.0,4731.5,4145.0
CREBBP,148.0,154.0,142.0,196.0
ATF6B,260.0,308.0,299.0,298.0
CREBL2,1132.0,948.0,453.0,483.0
CREM,331.0,325.0,355.0,396.0
CRIP1,75.0,71.0,61.0,78.0
CRIP2,1.0,3.0,0.0,2.0
CRK,1706.0,1808.0,1610.0,1886.0
CRKL,2473.0,2795.0,2845.0,2736.0
CRMP1,0.0,0.0,10.5,7.0
CRY1,156.0,126.0,175.0,123.0
CRY2,97.0,115.0,122.0,124.0
CRYBB1,13.0,10.0,1.5,10.0
CRYGS,4.0,11.0,7.0,10.0
CRYZ,712.0,609.0,583.5,489.0
CS,6209.0,6807.0,6691.0,4941.0
MAPK14,2697.0,2858.0,2679.0,2463.0
CSE1L,2009.0,1881.0,1987.0,1768.0
CSF1,2.0,1.0,3.0,7.0
CSF1R,522.0,695.0,298.5,530.0
CSF2RA,556.0,621.0,598.0,835.0
CSF2RB,503.0,543.0,714.5,1215.0
CSF3R,66.0,99.0,59.5,71.0
CSK,776.0,747.0,755.5,671.0
CSNK1A1,4205.0,4148.0,3732.0,3940.0
CSNK1D,1202.0,1448.0,1479.5,1409.0
CSNK1E,917.0,948.0,1002.5,909.0
CSNK1G2,909.0,947.0,896.5,924.0
CSNK1G3,1458.0,1357.0,1072.0,888.0
CSNK2A1,3475.0,3866.0,3884.0,3264.0
CSNK2A2,248.0,259.0,247.0,206.0
CSNK2B,535.0,565.0,627.5,571.0
VCAN,1.0,1.0,2.5,2.0
NCAN,0.0,0.0,0.5,1.0
CSPG4,199.0,203.0,273.5,226.0
CSRP1,1670.0,1830.0,1815.0,1875.0
SLC25A10,280.0,256.0,242.5,173.0
CST3,1024.0,1094.0,919.5,1007.0
CSTA,1831.0,1787.0,1219.5,1356.0
CSTB,1060.0,1140.0,692.5,793.0
CSTF1,492.0,438.0,460.5,443.0
CSTF2,379.0,367.0,397.5,396.0
CSTF3,2564.0,2283.0,2056.0,1622.0
CTBS,629.0,568.0,698.5,684.0
CTBP1,1693.0,1692.0,1663.0,1517.0
CTBP2,1600.0,1522.0,1374.5,1168.0
CTF1,4.0,7.0,5.0,5.0
CTH,92.0,92.0,88.5,54.0
CTNNA1,1525.0,1770.0,1955.0,2287.0
CTNS,260.0,273.0,296.5,410.0
CTNNB1,4123.0,3669.0,3920.0,4333.0
CTNND1,222.0,267.0,224.0,411.0
CTPS1,1397.0,1503.0,1800.5,1306.0
CTRL,25.0,26.0,18.5,18.0
CTSB,2288.0,2444.0,2827.0,5632.0
CTSD,568.0,614.0,540.0,785.0
CTSG,582.0,558.0,548.0,136.0
CTSH,387.0,385.0,194.5,189.0
CTSK,21.0,34.0,28.0,44.0
CTSV,39.0,24.0,25.5,44.0
CTSLP3,0.0,0.0,0.0,0.0
CTSO,134.0,137.0,386.5,381.0
CTSS,2231.0,2391.0,2759.0,3747.0
CTSW,25.0,31.0,55.5,46.0
CTSZ,1249.0,1424.0,969.0,2135.0
CUX1,383.0,447.0,490.5,497.0
CX3CR1,177.0,263.0,103.5,783.0
CXADR,4.0,4.0,0.0,1.0
CYB5A,345.0,354.0,403.0,361.0
CYB561,217.0,217.0,211.0,140.0
CYBA,279.0,256.0,209.0,212.0
CYBB,72.0,278.0,47.5,1810.0
CYC1,1045.0,1305.0,1738.0,1525.0
CYLD,1374.0,1533.0,1765.5,2284.0
CYP1A1,2.0,5.0,0.0,0.0
CYP1B1,4.0,56.0,255.5,617.0
CYP2B7P,6.0,6.0,3.5,5.0
CYP2C8,2.0,2.0,3.0,4.0
CYP2D7,12.0,8.0,13.0,14.0
CYP2D6,0.0,1.0,1.5,1.0
CYP2E1,10.0,15.0,8.5,16.0
CYP3A5,18.0,27.0,24.5,22.0
CYP19A1,3.0,3.0,1.5,4.0
CYP27B1,59.0,55.0,59.5,42.0
CYP51A1,5437.0,5603.0,2518.5,1551.0
DAB2,4.0,6.0,0.0,0.0
DAD1,3444.0,3405.0,3224.0,2727.0
CD55,312.0,259.0,227.5,114.0
DAG1,208.0,250.0,242.5,243.0
DGKA,64.0,69.0,72.5,74.0
DGKG,370.0,436.0,584.0,430.0
DGKQ,77.0,91.0,122.5,126.0
DAP,2617.0,2889.0,2507.0,2175.0
DAPK1,1.0,2.0,0.0,6.0
DAPK3,21.0,28.0,26.5,28.0
DARS1,4246.0,3723.0,3787.5,2707.0
DAXX,93.0,96.0,104.0,101.0
DBH,1.0,2.0,1.5,5.0
DBI,6861.0,7244.0,6313.0,7012.0
DBN1,320.0,279.0,268.5,268.0
DBP,44.0,42.0,28.0,32.0
DBT,1322.0,1490.0,1312.5,1246.0
ECI1,118.0,106.0,89.0,68.0
DCK,2522.0,2341.0,2587.5,3245.0
DCTD,2016.0,2193.0,2453.5,1976.0
DCT,5.0,2.0,4.0,10.0
DCTN1,1693.0,2155.0,2280.5,2133.0
DDB1,1551.0,1515.0,1529.0,1305.0
DDB2,221.0,245.0,278.0,340.0
DDC,3.0,1.0,0.0,0.0
AKR1C1,11.0,12.0,16.0,14.0
AKR1C2,13.0,20.0,23.5,11.0
GADD45A,65.0,82.0,70.5,60.0
DDIT3,395.0,414.0,446.5,351.0
DDOST,2174.0,2218.0,2155.0,2111.0
DDT,1205.0,1218.0,1294.5,1253.0
DDX1,826.0,741.0,731.0,549.0
DDX3X,14756.0,15748.0,16913.5,14326.0
DDX5,5610.0,5272.0,5434.5,4995.0
DDX6,7755.0,8780.0,9266.0,8887.0
DMXL1,536.0,509.0,581.5,606.0
DHX8,270.0,367.0,365.0,372.0
DHX9,2374.0,2067.0,2410.0,2180.0
DDX10,852.0,783.0,806.5,466.0
DDX11,376.0,390.0,401.5,410.0
DHX15,3718.0,3215.0,3200.0,2666.0
DECR1,386.0,426.0,577.0,574.0
DES,3.0,1.0,0.5,1.0
CFD,1103.0,1244.0,1380.5,956.0
DFFA,637.0,601.0,612.5,531.0
DFFB,340.0,360.0,297.5,272.0
TIMM8A,865.0,795.0,846.5,601.0
GSDME,35.0,30.0,2.0,2.0
COCH,4.0,3.0,0.0,1.0
DGUOK,702.0,818.0,809.0,806.0
DHCR7,317.0,349.0,93.0,44.0
DHCR24,5342.0,5763.0,4867.5,4025.0
DHFR,6950.0,8602.0,8109.5,10122.0
DHODH,221.0,202.0,239.0,142.0
DHPS,2352.0,2528.0,2535.0,2514.0
CYB5R3,698.0,848.0,690.5,721.0
NQO1,943.0,1037.0,1998.0,2226.0
DIAPH1,3629.0,3472.0,3168.0,2553.0
DIAPH2,162.0,238.0,222.5,227.0
SEPTIN1,7.0,9.0,18.0,19.0
DIO1,8.0,17.0,7.5,7.0
DIO2,2.0,3.0,6.0,4.0
DKC1,7537.0,7300.0,7392.5,4998.0
DLAT,3365.0,3121.0,2409.0,1666.0
DLD,4513.0,3946.0,4200.0,3814.0
DLG1,1609.0,1554.0,1678.5,1583.0
DLG3,1.0,1.0,0.0,2.0
DLG4,373.0,481.0,359.0,449.0
DLST,1790.0,1931.0,2024.0,1865.0
1744,1195.0,1410.0,1448.0,1378.0
DLX1,936.0,862.0,779.5,584.0
DLX2,9.0,8.0,8.5,3.0
DLX3,3.0,1.0,0.0,1.0
DLX4,89.0,115.0,87.5,134.0
SARDH,10.0,11.0,9.5,18.0
DNM1,141.0,168.0,79.5,111.0
DMPK,9.0,8.0,9.0,10.0
DMRT1,5.0,1.0,5.5,1.0
DMWD,25.0,21.0,28.0,36.0
DNA2,3333.0,3422.0,4203.0,3643.0
DNAH5,0.0,1.0,0.0,1.0
DNASE1,115.0,105.0,80.5,63.0
DNASE1L1,280.0,324.0,354.5,457.0
DNASE1L2,4.0,6.0,1.5,5.0
DNASE2,68.0,109.0,36.0,229.0
DYNC1H1,184.0,202.0,256.5,219.0
DYNC1I1,0.0,0.0,10.0,11.0
DYNC1I2,1260.0,1200.0,1236.0,1267.0
DYNC1LI2,3490.0,3728.0,3461.0,3103.0
DNM2,527.0,550.0,485.0,553.0
DNMT1,572.0,537.0,597.5,565.0
TRDMT1,587.0,618.0,540.0,496.0
DNMT3A,933.0,939.0,707.5,660.0
DNMT3B,222.0,240.0,229.0,291.0
DOCK1,1.0,1.0,7.5,8.0
DOCK2,1026.0,973.0,1160.5,1077.0
DOCK3,17.0,20.0,15.0,25.0
DOK1,460.0,428.0,371.5,420.0
DXO,10.0,9.0,12.0,10.0
DPAGT1,318.0,332.0,300.0,231.0
DPH1,931.0,1005.0,866.0,865.0
DPH2,714.0,694.0,721.0,367.0
DPP4,23.0,87.0,92.0,726.0
DPYD,762.0,709.0,588.5,708.0
DPYS,0.0,2.0,2.0,4.0
DPYSL2,4731.0,4996.0,5295.0,8562.0
DPYSL3,101.0,147.0,48.0,168.0
DR1,4169.0,3864.0,3916.0,3763.0
DRG2,330.0,336.0,337.5,314.0
ARID3A,287.0,388.0,333.0,304.0
DRP2,13.0,19.0,24.5,35.0
ATN1,45.0,47.0,21.5,34.0
RCAN1,2212.0,2037.0,2343.0,1324.0
TSC22D3,740.0,748.0,530.5,871.0
SLC26A2,2069.0,2165.0,1947.5,1855.0
DTNA,1295.0,1424.0,876.5,945.0
HBEGF,301.0,271.0,236.0,349.0
DTYMK,3170.0,3103.0,2736.5,2605.0
ECM2,8.0,6.0,10.5,8.0
DUSP1,24.0,14.0,27.0,39.0
DUSP2,115.0,95.0,85.0,71.0
DUSP3,4370.0,5089.0,4392.5,4411.0
DUSP4,17.0,25.0,38.5,162.0
DUSP5,48.0,51.0,39.0,185.0
DUSP6,694.0,528.0,1345.5,3247.0
DUSP7,403.0,510.0,500.5,646.0
DUT,6203.0,5482.0,5579.0,5351.0
DVL1,153.0,145.0,141.5,128.0
DVL2,154.0,165.0,144.5,167.0
DVL3,446.0,585.0,677.0,705.0
DYRK1A,1648.0,1730.0,1668.5,1830.0
TOR1A,1589.0,1685.0,1760.5,1744.0
E2F1,580.0,612.0,741.0,638.0
E2F2,191.0,199.0,214.5,244.0
E2F3,1081.0,1014.0,1088.0,844.0
E2F4,768.0,843.0,887.5,691.0
E2F5,295.0,272.0,150.5,153.0
E2F6,781.0,810.0,815.5,704.0
E4F1,81.0,93.0,78.5,85.0
EBF1,0.0,1.0,15.5,11.0
GPR183,344.0,370.0,704.0,904.0
ECE1,90.0,96.0,96.0,54.0
TYMP,6.0,3.0,3.0,3.0
ECH1,806.0,819.0,644.5,478.0
ECHS1,1353.0,1336.0,1270.5,1195.0
ECM1,13.0,19.0,16.0,24.0
ECT2,1390.0,1359.0,1335.0,1678.0
LPAR1,37.0,46.0,22.5,52.0
S1PR3,793.0,782.0,586.5,313.0
EDN1,0.0,0.0,0.0,3.0
EDNRB,0.0,0.0,0.0,6.0
PHC1,4772.0,5172.0,5027.5,4538.0
PHC2,465.0,473.0,555.5,439.0
EEF1A1,29859.0,30026.0,27277.5,23645.0
EEF1A2,24.0,21.0,9.5,8.0
EEF1B2,4381.0,3988.0,3906.0,3168.0
EEF1D,289.0,307.0,389.5,340.0
EEF1G,2772.0,3050.0,2859.5,2666.0
EEF2,16763.0,16864.0,14568.0,13561.0
EIF2D,122.0,137.0,114.0,125.0
EFNA3,57.0,56.0,56.0,30.0
EFNA4,36.0,44.0,56.0,60.0
EFNB1,81.0,99.0,79.0,125.0
EFNB2,4.0,0.0,0.5,2.0
EFNB3,0.0,1.0,3.0,2.0
EGF,0.0,1.0,0.0,3.0
CELSR3,72.0,66.0,80.0,107.0
CELSR2,27.0,26.0,21.5,35.0
MEGF6,5.0,4.0,6.0,5.0
MEGF8,253.0,281.0,300.5,272.0
MEGF9,196.0,248.0,325.5,480.0
EGR1,702.0,560.0,480.5,251.0
EGR2,19.0,19.0,10.5,29.0
EGR3,221.0,129.0,57.0,97.0
EHHADH,58.0,46.0,15.5,15.0
EIF1AX,8531.0,7872.0,8232.5,6748.0
EIF2S1,7039.0,6931.0,7628.0,6345.0
EIF2B1,2155.0,2087.0,2409.5,1806.0
EIF2S3,19537.0,19347.0,18531.0,17571.0
EIF4A1,8293.0,8280.0,8124.0,8403.0
EIF4A2,7854.0,6919.0,6380.5,5927.0
EIF4B,35375.0,36592.0,31204.0,27158.0
EIF4E,3696.0,3239.0,3259.5,2761.0
EIF4EBP1,3618.0,3664.0,3201.0,2143.0
EIF4EBP2,7182.0,8002.0,9181.0,8593.0
EIF4G1,461.0,422.0,430.0,348.0
EIF4G2,16209.0,14769.0,15520.5,15219.0
EIF5,9632.0,9360.0,10687.5,9409.0
EIF5A,5027.0,4972.0,4982.5,3679.0
CELA1,6.0,9.0,4.0,16.0
ELANE,455.0,497.0,712.5,191.0
SERPINB1,5088.0,5693.0,5569.0,5864.0
ELAVL1,4284.0,4009.0,4081.0,3536.0
ELAVL3,2.0,2.0,0.5,1.0
ELAVL4,0.0,0.0,0.5,2.0
ELF1,6952.0,6807.0,9234.0,7050.0
ELF2,968.0,998.0,982.0,1100.0
ELF3,0.0,1.0,1.5,2.0
ELF4,415.0,498.0,468.5,378.0
ELK1,435.0,531.0,491.5,493.0
ELK3,306.0,348.0,325.5,367.0
ELK4,2312.0,2426.0,2852.5,2194.0
EMD,139.0,122.0,124.0,92.0
MARK2,164.0,176.0,197.5,181.0
EMP1,157.0,162.0,134.5,517.0
EMP2,22.0,68.0,196.5,593.0
EMP3,176.0,165.0,157.5,173.0
ADGRE1,7.0,6.0,5.5,5.0
CTTN,8.0,10.0,3.0,3.0
ENDOG,164.0,188.0,186.0,190.0
ENG,223.0,208.0,269.5,230.0
ENO1,12658.0,12861.0,12162.5,9254.0
ENO2,217.0,225.0,204.0,463.0
ENO3,3.0,4.0,4.5,8.0
ENSA,7070.0,7299.0,6420.5,7179.0
SLC29A1,681.0,746.0,472.5,335.0
EP300,329.0,311.0,336.5,382.0
EPAS1,7.0,13.0,10.0,24.0
EPB41,2848.0,3223.0,3180.5,2762.0
EPB41L1,6.0,3.0,1.0,3.0
EPB41L2,1593.0,1629.0,2532.5,1946.0
STOM,6864.0,6635.0,5848.0,4285.0
EPHA1,5.0,5.0,5.0,1.0
EPHA7,7.0,10.0,8.0,8.0
EPHB3,5.0,3.0,0.0,2.0
EPHB4,80.0,70.0,69.0,26.0
EPHB6,9.0,5.0,8.0,4.0
EPHX1,44.0,59.0,42.0,53.0
STX2,624.0,634.0,550.5,612.0
CLN8,338.0,382.0,341.0,413.0
EPOR,354.0,369.0,301.0,206.0
EPRS1,1428.0,1280.0,1316.0,940.0
EPS8,247.0,218.0,95.0,139.0
EPS15,2398.0,2401.0,2554.5,2839.0
NR2F6,539.0,462.0,366.5,335.0
ERBB2,11.0,13.0,12.0,9.0
ERBB3,2.0,3.0,3.5,3.0
ERCC1,2653.0,2595.0,2837.5,2542.0
ERCC2,59.0,63.0,47.0,49.0
ERCC3,248.0,261.0,285.0,277.0
ERCC4,448.0,422.0,350.5,312.0
ERCC5,176.0,197.0,209.0,198.0
ERCC6,180.0,212.0,206.5,201.0
ERF,312.0,333.0,248.5,274.0
ERG,2.0,3.0,0.0,0.0
ERH,7441.0,7168.0,8289.5,7394.0
ERN1,12.0,24.0,25.5,20.0
ERV3-1,171.0,297.0,539.0,481.0
FBL,943.0,934.0,960.5,713.0
ESD,2325.0,2100.0,2660.0,2321.0
ESR2,3.0,4.0,4.0,8.0
ESRRA,514.0,598.0,559.0,442.0
ESRRB,8.0,11.0,5.0,3.0
ETF1,11281.0,11125.0,10783.5,9360.0
ETFA,2974.0,2305.0,2680.0,2293.0
ETFB,88.0,102.0,94.5,136.0
ETFDH,92.0,91.0,81.5,96.0
ETS1,501.0,560.0,926.5,801.0
ETS2,1168.0,1407.0,2563.5,2237.0
ETV1,13.0,24.0,49.5,31.0
ETV2,1.0,1.0,4.5,6.0
ETV3,32.0,33.0,35.5,44.0
ETV4,41.0,39.0,45.5,28.0
ETV5,417.0,469.0,513.0,445.0
ETV6,2770.0,2905.0,2787.5,1726.0
EVI2A,1834.0,1777.0,1240.0,1838.0
EVI2B,876.0,875.0,736.0,1015.0
EWSR1,1698.0,1714.0,1928.0,1869.0
EXT1,2.0,3.0,0.5,0.0
EXT2,507.0,576.0,648.0,612.0
EXTL2,1416.0,1483.0,1541.0,1285.0
EXTL3,229.0,267.0,387.0,330.0
EYA3,1736.0,2032.0,1941.0,1673.0
EZH1,479.0,553.0,618.5,632.0
EZH2,634.0,695.0,729.0,771.0
F2R,184.0,177.0,296.0,291.0
F2RL2,2.0,2.0,1.5,4.0
F3,355.0,348.0,1109.0,1669.0
F8,177.0,215.0,246.5,291.0
F12,6.0,4.0,1.5,2.0
F13A1,88.0,99.0,60.5,15.0
FAAH,18.0,17.0,19.0,11.0
FABP3,29.0,30.0,26.5,32.0
FABP5,329.0,297.0,319.0,176.0
FANCA,355.0,362.0,414.5,435.0
FANCC,527.0,576.0,542.5,532.0
FANCD2,583.0,601.0,537.0,628.0
FANCE,227.0,240.0,177.5,194.0
ACSL1,2591.0,2642.0,2567.5,2089.0
ACSL3,2157.0,2017.0,1709.0,1422.0
ACSL4,6977.0,6687.0,6228.0,5292.0
FAH,237.0,238.0,184.0,148.0
PTK2B,854.0,818.0,889.0,842.0
BPTF,595.0,639.0,627.0,581.0
FANCB,22.0,26.0,29.5,35.0
FANCF,138.0,143.0,295.0,207.0
FANCG,188.0,183.0,182.0,202.0
FAP,0.0,2.0,0.0,9.0
FARSA,542.0,556.0,504.5,329.0
FASN,239.0,222.0,177.5,107.0
FAT2,1.0,2.0,4.0,2.0
FAU,2534.0,2628.0,2365.0,2160.0
FBN1,42.0,27.0,30.5,17.0
FBP1,7.0,5.0,15.5,11.0
FCER1A,5.0,2.0,0.0,2.0
MS4A2,57.0,37.0,18.5,0.0
FCER1G,709.0,835.0,831.5,1883.0
FCER2,69.0,64.0,17.0,15.0
FCGR1A,980.0,810.0,547.5,569.0
2210,150.0,137.0,51.0,62.0
FCGR2A,1153.0,1278.0,610.0,1083.0
FCGR2B,48.0,45.0,6.0,37.0
FCGRT,31.0,28.0,30.5,63.0
FKTN,1639.0,2006.0,2107.0,1643.0
FDFT1,4866.0,4597.0,3861.5,2633.0
FDPS,465.0,509.0,289.5,333.0
FDX1,840.0,890.0,1050.5,927.0
FDXR,197.0,191.0,170.5,150.0
FECH,1053.0,1108.0,1053.5,1051.0
FEN1,3983.0,4017.0,4027.5,3935.0
FER,583.0,901.0,920.0,1109.0
FES,28.0,25.0,22.0,23.0
FGD1,22.0,27.0,36.0,34.0
FGF2,397.0,344.0,259.0,247.0
FGF11,16.0,25.0,29.0,29.0
FGF14,0.0,0.0,0.0,4.0
FGFR1,59.0,74.0,52.0,67.0
FGFR3,4.0,6.0,3.0,1.0
FGR,22.0,21.0,19.5,84.0
FH,430.0,403.0,429.0,386.0
FHL1,1285.0,1339.0,2520.5,1598.0
FHL2,4.0,3.0,3.5,2.0
FHL3,80.0,88.0,79.0,76.0
VEGFD,0.0,0.0,0.0,0.0
FKBP1A,9962.0,10141.0,9757.0,9393.0
2282,78.0,118.0,217.5,186.0
FKBP2,215.0,274.0,212.0,240.0
FKBP3,3508.0,3306.0,3232.5,3636.0
FKBP4,2709.0,2693.0,3260.5,2197.0
FKBP5,6770.0,7336.0,5063.0,4796.0
FOXC1,1.0,1.0,0.0,0.0
FOXD1,0.0,0.0,0.0,0.0
FOXD4,13.0,8.0,23.0,27.0
FOXM1,657.0,618.0,678.0,727.0
FOXD2,25.0,27.0,18.0,20.0
FOXO1,4.0,3.0,3.5,6.0
FOXO3,563.0,632.0,444.0,680.0
FOXO3B,128.0,176.0,205.0,156.0
FLI1,3136.0,3065.0,2910.5,2561.0
FLII,192.0,204.0,205.5,204.0
MLANA,11.0,13.0,10.5,12.0
FLNA,306.0,344.0,319.5,268.0
FLNB,606.0,593.0,664.0,364.0
FLOT2,610.0,676.0,602.0,717.0
FLT1,7.0,9.0,8.0,16.0
FLT3,33448.0,38756.0,51123.5,46341.0
FLT3LG,12.0,20.0,12.5,21.0
FMO4,5.0,11.0,13.0,11.0
FMO5,106.0,105.0,103.0,113.0
FMR1,1223.0,1159.0,1266.5,1169.0
FN1,22.0,28.0,27.5,19.0
FNTA,3364.0,3303.0,3017.0,2863.0
FNTB,720.0,828.0,720.0,766.0
FOLR2,3.0,3.0,2.0,2.0
FOS,155.0,136.0,138.0,172.0
FOSB,75.0,90.0,114.5,149.0
FOSL2,420.0,460.0,579.0,312.0
FPGS,158.0,154.0,174.5,124.0
FPR1,0.0,0.0,0.0,2.0
FPR2,1.0,2.0,1.0,3.0
FPR3,0.0,0.0,1.0,3.0
FXN,734.0,695.0,727.0,574.0
MTOR,638.0,720.0,814.5,704.0
FRG1,169.0,183.0,180.0,153.0
CENPI,325.0,326.0,328.0,463.0
NR5A2,8.0,7.0,2.0,0.0
FTH1,3373.0,4207.0,6272.0,12253.0
2498,14.0,20.0,26.5,24.0
FTL,18209.0,21812.0,19092.5,27221.0
FUCA1,158.0,170.0,182.0,298.0
FUCA2,744.0,810.0,714.0,671.0
FUS,1182.0,1214.0,1376.0,1204.0
FUT1,1.0,1.0,0.5,1.0
FUT2,9.0,13.0,11.0,13.0
FUT4,2445.0,2358.0,2385.5,1771.0
FUT6,0.0,0.0,3.5,1.0
FUT7,104.0,89.0,215.5,83.0
FUT8,570.0,552.0,596.5,650.0
KDSR,1104.0,1031.0,1158.0,831.0
FYB1,1566.0,1501.0,593.0,1222.0
FYN,70.0,88.0,146.0,93.0
FZD2,97.0,105.0,92.0,129.0
IFI6,155.0,158.0,102.5,223.0
G6PD,175.0,225.0,248.0,301.0
SLC37A4,258.0,229.0,132.0,108.0
XRCC6,2255.0,2080.0,2033.0,1670.0
GAA,61.0,62.0,43.0,69.0
GAB1,14.0,16.0,21.5,20.0
GABBR1,0.0,0.0,0.0,2.0
GABPA,3009.0,2746.0,2876.5,2537.0
GABPB1,1240.0,1245.0,1180.5,1263.0
GABRA4,4.0,8.0,0.5,2.0
GABRB1,0.0,0.0,0.0,0.0
GABRG1,9.0,12.0,1.5,2.0
GABRR2,16.0,20.0,21.0,30.0
GAD1,84.0,99.0,151.5,212.0
GAK,105.0,115.0,114.5,127.0
GALC,869.0,897.0,683.0,783.0
GALE,80.0,97.0,90.5,93.0
B4GALNT1,9.0,11.0,0.5,0.0
GALK1,61.0,70.0,56.5,44.0
GALK2,344.0,332.0,347.0,275.0
GALNS,192.0,231.0,171.0,216.0
GALNT1,5047.0,4988.0,4424.0,4235.0
GALNT2,413.0,428.0,570.0,495.0
GALNT3,148.0,134.0,125.5,127.0
GALT,57.0,58.0,67.0,56.0
GAMT,370.0,312.0,415.5,322.0
GANC,518.0,565.0,667.0,535.0
GAPDH,23724.0,27543.0,25585.5,26357.0
GARS1,1281.0,1452.0,1446.5,1125.0
GART,2316.0,2063.0,2188.5,1556.0
GAS1,5.0,8.0,21.0,14.0
GAS2,0.0,0.0,5.0,3.0
GAS6,157.0,172.0,78.0,181.0
GAS8,79.0,94.0,95.0,84.0
GATA2,88.0,98.0,0.0,9.0
GATA3,0.0,0.0,0.0,0.0
GATA4,0.0,1.0,4.5,4.0
GATM,743.0,657.0,914.5,608.0
GBA,12.0,20.0,16.5,18.0
GBAP1,149.0,204.0,186.0,177.0
NIPSNAP2,3813.0,3379.0,2758.0,2769.0
GBE1,1587.0,1430.0,1320.0,988.0
GBP2,52.0,69.0,36.0,181.0
GBP3,246.0,280.0,370.0,427.0
GCDH,369.0,363.0,334.5,274.0
GCH1,239.0,243.0,1210.0,376.0
GCHFR,174.0,162.0,207.5,188.0
BLOC1S1,391.0,408.0,336.5,422.0
KAT2A,241.0,226.0,256.0,161.0
NR6A1,88.0,79.0,61.0,62.0
GCNT1,1205.0,1194.0,730.5,530.0
GCNT2,32.0,34.0,18.5,30.0
GCSH,299.0,249.0,236.0,123.0
MSTN,13.0,18.0,13.5,14.0
GDF9,1.0,4.0,3.0,3.0
GDI1,439.0,475.0,545.0,790.0
GDI2,17690.0,17962.0,19632.0,20671.0
GEM,1.0,1.0,4.0,1.0
GFER,149.0,152.0,136.0,155.0
GFI1,2454.0,2386.0,2165.5,1710.0
GFPT1,1330.0,1323.0,1581.0,1106.0
GFRA2,4.0,5.0,2.5,22.0
GFRA3,0.0,2.0,0.5,1.0
GGCX,4773.0,4526.0,5098.5,3882.0
GGT1,20.0,27.0,21.5,17.0
2679,3.0,6.0,5.0,2.0
2681,3.0,5.0,2.5,8.0
