GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
283174,1.2,2.8,9.25,4.4
PGM2L1,165.0,174.8,229.5,206.2
KCTD21,154.8,171.8,140.5,142.4
CRACR2B,1.6,1.6,2.25,2.2
TMEM80,313.8,341.6,294.25,337.6
CCDC88B,68.6,74.8,82.0,110.2
TTC9C,246.4,249.4,257.75,235.0
RCOR2,4.0,4.0,3.25,5.2
HARBI1,27.6,24.6,28.5,29.2
IGSF22,0.6,2.0,0.75,7.0
OLFML1,4.4,3.8,3.0,4.8
C1RL-AS1,59.2,99.2,100.75,148.0
CD163L1,312.0,304.4,288.0,375.4
AC068888.1,9.6,15.4,7.25,11.4
ZNF740,983.0,1324.6,1276.75,1178.2
RASSF3,1549.4,1709.8,1618.0,1604.6
ANKRD52,351.6,502.4,553.75,499.4
SLC39A5,1.8,0.8,1.5,2.6
SPRYD4,264.4,285.8,273.25,248.4
ADGRD1,1.0,0.6,0.0,4.2
MORN3,4.6,2.6,2.0,2.6
283416,10.8,10.6,7.25,7.8
GAS2L3,816.6,877.2,692.75,792.8
MYO1H,2.0,1.2,0.25,0.4
HECTD4,94.2,129.8,145.75,143.4
GATC,7952.4,7985.8,7989.25,7082.6
MUC19,17.0,14.2,13.5,2.8
GXYLT1,1166.4,1486.2,1586.25,1441.4
FGF14-AS2,1.0,4.2,29.25,28.8
PRECSIT,6.2,3.4,1.75,1.2
CHAMP1,641.8,644.6,612.5,488.6
SUGT1P3,5.8,4.4,1.5,4.0
KCNRG,56.2,59.6,63.0,50.6
TMEM272,3.0,2.2,2.0,0.6
SLC46A3,615.6,834.6,1261.5,1327.0
LINC01588,48.6,60.8,38.0,109.2
GPR137C,7.2,16.2,25.75,53.4
PROX2,11.8,18.8,15.0,19.2
TMED8,4600.4,5530.6,4795.25,3913.2
283596,450.4,488.6,411.75,340.4
LINC00641,513.0,804.6,920.75,780.0
TSSK4,3.2,4.4,5.25,7.4
FAM177A1,257.2,261.2,288.25,253.0
CEP170B,3.4,7.4,1.75,1.8
TEDC1,34.2,36.0,27.25,40.0
SLC24A5,99.8,115.8,123.5,125.2
LINC00926,601.4,643.4,647.25,197.0
AC138649.1,25.0,21.4,5.75,11.0
CPEB1-AS1,47.6,50.0,60.25,37.6
ACTG1P17,26.0,34.8,29.0,28.2
AC012236.1,3.0,7.2,5.0,10.2
SAXO2,1.8,1.0,6.25,5.2
FAM98B,1553.6,1698.6,1222.75,1339.8
HERC2P3,13.4,30.2,43.75,37.4
283788,1672.2,1745.2,1803.75,1837.0
GOLGA8IP,114.4,210.6,189.75,194.4
FBXL22,6.4,8.6,10.75,9.6
NOMO2,103.6,95.4,85.0,96.8
LINC00304,0.4,2.4,1.0,2.4
BRICD5,76.8,49.0,46.5,38.4
PGP,257.8,281.4,268.25,250.8
LINC02175,26.8,29.0,15.5,19.8
IL21R-AS1,21.2,48.4,20.0,159.0
C16orf54,389.4,450.0,466.0,425.4
INO80E,478.6,456.8,433.25,447.0
283922,72.0,101.0,104.0,88.0
NUDT7,1375.0,1343.8,1165.75,749.0
FBXL19-AS1,168.8,206.4,135.25,168.0
NHLRC4,13.0,16.6,16.75,19.8
C16orf91,306.6,292.8,270.5,220.8
283970,275.6,362.0,418.75,390.6
TSEN54,113.0,105.6,104.25,114.2
UBALD2,537.8,615.2,656.25,1052.8
CCDC57,154.0,207.0,203.75,204.2
HEXD,21.2,17.8,15.75,12.6
284009,7.2,11.6,11.5,6.0
C17orf58,553.2,510.0,671.25,506.4
MILR1,136.4,160.0,209.25,269.2
RNF227,125.2,137.4,149.5,133.2
LINC00324,31.2,29.6,47.75,60.6
CDRT4,161.6,205.4,133.5,156.2
CCDC144B,7.0,24.2,125.5,142.4
KANSL1,218.4,232.6,256.0,279.6
CFAP97D1,1.8,1.4,1.5,2.2
MEIOC,37.0,41.2,43.25,35.0
KRT18P55,1.2,0.4,0.25,1.0
NEK8,29.6,29.6,29.0,50.6
PIGW,181.8,169.6,158.25,139.0
YWHAEP7,1.8,3.6,1.75,2.6
CISD3,582.4,561.0,521.5,426.4
CAVIN1,0.0,1.4,0.5,0.4
284124,1.2,3.2,9.0,6.6
SLC26A11,2.0,2.2,0.5,3.6
ENDOV,148.6,141.8,162.75,142.0
GDPD1,40.8,38.6,53.5,43.6
NDUFAF8,1127.6,1047.4,1057.75,852.0
284185,4.6,7.4,0.5,2.0
284186,4.0,3.0,1.25,1.4
METRNL,86.6,86.0,41.25,115.6
284232,166.6,231.4,253.75,214.4
KCTD1,39.6,33.0,38.75,40.4
LINC00907,4.2,4.2,4.5,5.0
ZADH2,2714.8,2961.2,2794.0,1992.6
LINC00683,0.8,2.0,1.25,1.8
ZNF547,44.0,47.0,59.25,60.0
ZIK1,4.6,6.2,1.0,0.8
ZNF776,307.2,473.8,616.0,682.0
ZNF780A,561.6,753.6,833.75,962.6
C19orf54,287.2,326.0,289.25,278.6
TMEM145,1.4,3.8,1.25,1.0
CXCL17,4.0,2.2,0.75,1.6
ZNF575,11.0,12.2,10.0,12.0
ZNF283,46.0,41.8,38.5,36.0
PPP1R37,49.0,61.2,69.75,64.6
NKPD1,0.6,2.4,1.75,2.6
MAMSTR,2.8,3.6,2.5,5.6
IZUMO1,5.6,6.8,11.0,11.6
EMC10,0.2,149.8,975.75,936.2
LINC01869,2.2,1.8,1.75,0.8
SIGLEC17P,58.0,67.0,70.0,79.6
SIGLECL1,1.6,3.8,1.75,6.2
ZNF615,29.6,26.8,10.25,12.4
ZNF841,1.0,0.0,0.5,0.0
284385,136.2,161.2,253.25,212.2
ZNF763,96.2,83.8,107.75,95.0
SCGB2B2,2.6,1.8,2.0,2.6
WDR62,3.8,4.6,4.5,3.2
ZFP82,81.4,101.6,341.25,255.8
ZNF790-AS1,23.6,26.8,42.5,30.0
TMEM150B,21.8,36.4,35.0,54.0
SMIM24,22.8,29.0,40.0,23.8
SLC25A41,12.0,12.0,13.25,15.0
SLC25A42,86.4,97.0,84.0,99.8
284440,26.8,31.0,30.5,25.4
ZNF493,104.4,102.8,3.25,11.0
284454,131.2,142.4,145.75,272.8
ZNF875,271.6,312.0,401.75,374.0
TAFA3,2.0,0.8,0.25,0.0
C1orf167,9.2,11.4,9.5,11.2
SLC9C2,2.8,2.0,1.0,0.8
284551,77.2,129.8,359.0,202.4
NBPF15,34.6,34.6,21.25,24.8
FAM102B,1735.4,1869.6,1973.75,1395.4
CYB561D1,176.8,243.4,206.25,238.8
ANKRD34A,4.2,8.4,15.75,10.8
RUSC1-AS1,2570.6,2831.8,1658.0,2081.0
LINC01686,22.0,18.8,25.0,22.8
284649,12.6,17.6,14.25,17.2
SNHG28,44.6,60.2,66.75,33.8
ZNF326,1791.6,2045.8,2115.0,1952.8
RIMKLA,13.4,16.8,2.0,5.0
SLC25A34,4.6,5.6,4.25,10.2
C20orf204,8.4,12.2,13.5,11.4
LINC01270,5.4,7.4,4.75,10.4
C20orf197,657.0,679.2,716.0,621.2
MIR646HG,88.6,119.0,107.75,85.2
SIRPB2,331.4,396.2,331.25,252.8
FAM182A,0.4,2.8,0.75,2.2
C20orf203,3.4,3.6,4.25,7.8
AATBC,22.0,29.2,18.75,21.2
AC007663.2,12.0,9.8,2.5,2.4
284889,4868.6,4679.0,4184.75,3933.2
TTC28-AS1,604.8,653.4,624.75,699.8
CCDC150,54.6,66.4,68.75,84.2
RNF149,188.8,195.2,117.0,308.2
STPG4,0.8,1.8,1.0,2.2
285074,232.2,284.8,320.5,220.0
LINC01305,97.4,103.0,27.5,55.8
285116,2730.2,4110.8,3961.5,2998.8
ERICH2,10.8,8.6,6.0,3.0
IAH1,283.8,265.0,203.0,262.0
CYP1B1-AS1,4.0,8.2,3.0,14.8
FAM126B,1599.2,1638.6,1910.0,1687.0
UNC80,94.4,114.2,71.75,68.4
RUFY4,2.4,0.8,1.25,0.6
285189,0.6,0.8,1.0,1.8
RGPD4,39.0,35.6,42.75,35.6
DUSP28,67.0,69.2,77.5,67.6
EOGT,640.0,775.8,954.75,775.6
C3orf38,760.2,763.0,812.0,868.6
ENTPD3-AS1,46.6,45.8,26.0,41.0
ZNF619,152.2,199.0,186.75,179.6
ZNF621,841.2,1155.6,970.0,977.4
RABL3,2687.8,3232.2,2789.5,2426.2
LINC00877,3.6,10.8,2.75,11.4
IGSF10,2.2,3.4,32.0,0.2
C3orf33,78.4,69.0,70.75,49.2
CCDC66,274.4,337.2,310.5,308.0
TCAIM,1737.8,1947.8,1946.5,1840.2
ZNF852,5.2,10.2,12.25,9.6
SUMF1,370.2,399.2,256.25,301.6
RPUSD3,165.0,149.2,147.0,101.0
PRRT3,11.2,6.6,15.25,12.0
DPH3,1943.2,2223.4,2067.25,1854.0
285407,24.8,23.0,21.5,23.6
DCAF4L1,67.2,85.2,69.0,59.6
CYP4V2,532.2,597.8,694.25,664.4
RPL34-DT,13.2,16.6,16.5,10.4
285464,7.8,7.4,7.25,7.8
FAM13A-AS1,137.8,170.8,213.75,224.4
GPRIN3,0.6,2.2,5.25,3.0
COX18,1006.6,1054.8,1029.0,929.0
FRYL,1297.8,1378.4,1504.75,1637.4
RNF175,149.6,144.8,147.5,149.0
LINC01097,0.8,1.2,1.75,2.2
FAM200B,124.0,127.6,103.0,116.0
EFCAB9,0.4,2.0,1.0,0.6
AC008663.2,3.2,2.2,2.25,2.6
ARL10,0.8,1.2,0.5,1.4
KIAA0825,33.4,34.6,33.25,35.0
DTWD2,324.6,398.0,395.0,391.4
RELL2,119.6,138.2,133.5,156.0
AC008691.1,7.0,3.4,3.0,2.0
C5orf51,3426.2,4189.2,3163.25,2802.8
SREK1IP1,2200.2,2519.4,3184.75,2827.4
RGMB,3.2,3.0,5.0,5.2
285740,6.0,11.4,5.25,8.2
CEP57L1,568.2,531.2,538.0,404.6
PPIL6,107.6,122.4,104.25,55.0
MROCKI,6.0,5.2,1.25,2.2
DCBLD1,118.6,172.0,151.5,114.6
LY86-AS1,2.2,1.2,1.75,4.2
AL109910.2,5.8,8.8,8.0,3.2
285819,31.0,31.8,23.0,24.6
HLA-F-AS1,131.4,150.0,209.25,224.6
285847,3.0,6.0,4.25,3.2
PNPLA1,6.0,6.2,3.5,3.6
TREML4,0.0,1.0,1.0,1.8
RPL7L1,11430.6,12254.6,10699.5,8401.6
LINC00174,23.0,33.4,22.5,29.0
INHBA-AS1,356.2,339.2,160.25,86.8
SPDYE1,23.4,27.8,34.75,38.2
SNHG15,905.4,870.2,983.0,678.8
285961,2.4,4.0,5.75,4.6
WEE2-AS1,16.0,21.8,18.5,31.6
EPHA1-AS1,209.8,225.8,194.0,118.0
TCAF2,17.0,19.0,19.25,25.0
ZNF775,16.2,17.2,20.25,18.2
LINC00996,758.8,1079.0,1503.25,2123.0
ATG9B,16.8,18.4,10.0,5.8
ZNF789,81.2,88.0,97.0,116.0
286002,2.8,2.2,1.75,2.0
LSMEM1,27.6,41.0,29.25,35.2
XKR6,19.2,16.8,16.0,15.4
NSMCE2,531.2,538.0,434.75,500.2
AC107959.2,2.8,3.4,1.0,2.6
ZNF707,31.8,36.8,62.25,58.6
FAM83H,174.2,217.4,369.5,289.8
ZNF252P,367.4,620.6,1231.75,1064.2
ZNF252P-AS1,1.6,3.2,6.0,9.6
LINC02153,5.0,8.8,3.5,8.0
C8orf31,2.4,1.6,1.25,0.6
ZFP41,41.4,61.4,113.75,83.6
286140,676.6,755.4,732.25,671.2
TRIQK,2089.8,2241.6,1902.5,1959.0
DPY19L4,1603.0,1735.8,1913.5,1687.4
FBXO43,362.0,471.0,458.5,566.8
AC104051.2,2.4,2.4,0.5,0.8
LACTB2-AS1,215.4,268.0,236.75,198.0
CRB2,4.0,1.8,4.25,2.8
SCAI,656.2,849.0,942.75,873.6
CFAP157,13.8,11.6,7.25,6.0
PAXX,208.8,184.0,170.25,162.0
TPRN,65.6,56.6,53.5,44.0
TUSC1,324.2,313.8,360.25,388.8
FAM78A,1496.0,1685.0,1986.0,1348.0
ATP11C,1109.6,1157.0,971.75,900.4
286437,222.2,260.4,235.25,264.4
YIPF6,1546.6,1766.4,1777.0,1679.2
FIRRE,170.6,207.2,170.5,130.0
286495,2350.8,2923.4,3144.75,2548.6
P2RY8,2101.0,2182.2,2635.5,981.6
BCORP1,1.2,2.0,0.0,3.2
ILDR1,4.8,9.4,11.75,7.2
LIN9,628.0,625.6,627.0,567.2
TRIM59,411.6,475.0,694.0,697.8
317648,1003.6,1156.4,1252.0,873.0
EIF4E3,6.0,5.8,1.5,2.4
FAM149B1,381.6,425.0,355.75,364.2
RFESD,25.4,24.6,26.75,22.2
DHRS4L2,243.2,245.2,233.0,293.0
ADAM20P1,6.8,10.6,8.0,9.0
CCDC85C,343.4,313.0,325.25,307.8
DDX51,324.0,404.8,413.75,314.2
ITPK1-AS1,1.0,2.4,1.75,2.2
ADGRE4P,131.6,163.0,18.25,38.2
RAB37,673.2,792.2,1050.75,1019.0
MMAB,2156.2,2264.2,1373.5,1287.4
PPM1J,1.2,1.4,0.75,3.4
SNAI3,95.2,118.6,92.5,244.8
UBAC2,2966.0,3091.0,2087.5,2042.8
337873,11.2,10.8,11.25,15.6
ST7-OT4,1.0,0.2,0.5,1.4
FAM151A,13.4,18.8,14.25,11.4
NLRP9,12.4,13.8,15.0,19.2
GPIHBP1,5.8,2.2,6.5,3.6
RAB7B,126.6,135.0,57.25,133.4
SNORD108,12.8,15.0,16.5,21.4
SNORD109A,2.8,7.4,9.75,4.4
BLACE,26.8,27.2,23.0,5.2
ANO9,1.4,1.2,1.75,1.6
HCAR2,1.4,3.8,2.5,13.4
FFAR4,29.4,30.2,4.0,32.4
ST8SIA6,7.2,7.8,0.5,1.0
KCNQ1-AS1,0.6,2.0,1.0,2.4
CENATAC,57.6,71.8,92.0,82.6
ANKRD13D,38.2,33.8,42.0,41.2
ANKRD42,322.2,353.0,359.25,346.0
CSTF3-DT,86.6,97.4,62.5,83.8
338758,27.6,33.4,22.5,32.8
C1QL4,6.4,7.4,15.25,5.6
TMEM119,1.0,26.2,333.5,164.0
KRT79,4.0,2.4,1.5,2.6
338799,315.6,395.6,411.5,586.6
TAFA2,7.8,6.0,6.5,6.8
LINC01252,37.8,49.4,38.0,49.0
PRSS53,25.4,23.8,22.5,21.4
RAB43,65.8,77.8,62.5,76.6
JMJD8,1992.2,1973.0,1503.0,1472.8
METTL2A,467.6,523.0,491.75,379.2
ASB16-AS1,105.4,128.6,162.75,171.0
C17orf67,44.4,43.4,39.25,46.8
OXLD1,384.2,405.2,335.5,372.0
CCDC137,648.8,652.8,578.0,494.8
ARL16,501.8,541.2,478.75,465.4
LINC02693,146.0,183.6,297.5,166.2
MSL1,2009.6,2227.0,2174.0,1942.6
LINC00667,526.6,579.0,304.0,329.2
ZNF181,158.0,151.6,186.75,162.8
ZNF260,770.4,940.8,1177.0,990.4
ZNF546,264.4,321.2,393.5,432.2
MYPOP,202.4,199.8,183.75,208.2
ADAMTSL5,19.8,16.4,11.75,13.4
CLEC4G,4.8,2.6,0.75,1.2
ANKRD45,2.8,3.4,2.25,5.0
C1orf174,677.0,703.8,705.0,532.6
KLHL17,37.4,43.4,44.75,36.4
TMEM52,8.4,10.0,2.5,2.6
339483,2.8,3.0,5.25,2.2
ZBTB8OS,418.6,437.0,421.75,399.6
TFAP2E,28.8,36.0,21.25,23.2
ZNF678,236.6,284.2,411.25,370.6
339505,1.6,4.2,1.0,3.6
ARMH1,355.0,342.8,412.5,339.0
ZFP69,67.0,61.4,78.5,68.8
LINC01692,3.4,5.0,5.5,11.0
SLC35E4,3.0,3.4,3.25,6.6
AL021937.1,9.2,14.0,16.25,17.2
339674,8.0,8.8,9.0,7.6
SPOPL,3095.8,3235.6,2674.0,2517.4
MAP3K20-AS1,342.2,531.0,663.75,508.4
MROH2A,2.6,1.2,0.5,2.0
ESPNL,0.2,1.4,0.0,2.6
LINC00299,1.6,0.6,1.25,3.8
AC016747.1,688.0,759.6,713.5,728.4
C2orf74,555.6,548.0,503.75,533.4
CCDC39,95.4,135.8,205.0,205.4
IHO1,3.0,2.6,1.0,5.2
339862,1775.4,2181.0,3292.5,1648.8
AC010210.1,2.2,0.4,4.75,3.4
C3orf35,6.0,10.0,2.75,4.2
EHHADH-AS1,17.8,12.8,1.75,2.6
LPP-AS2,7.8,16.4,23.75,42.4
CCDC158,1.8,2.8,4.25,1.0
339975,44.8,58.2,23.25,23.0
LRRC66,0.8,1.4,0.0,1.8
NAT8L,48.2,40.2,19.5,16.6
340037,12.0,12.2,11.0,15.2
STING1,809.4,801.4,821.25,432.4
FAM170A,0.8,0.6,0.0,1.4
SLC25A48-AS1,1.4,2.4,0.75,1.0
ZC3H12D,149.0,147.4,153.5,124.2
MYLK4,25.6,36.0,46.5,44.6
TREML1,4.4,8.6,1.75,2.8
340206,7.6,11.0,9.0,9.8
ZNF680,598.4,567.0,692.75,628.2
FAM221A,0.0,0.0,1.75,0.2
FAM183BP,8.0,11.2,7.0,11.0
TSPAN33,40.6,44.4,38.75,45.2
NRBP2,149.4,223.8,393.0,447.0
ZNF517,10.2,8.8,24.25,13.4
TMEM249,11.4,13.8,17.5,16.4
RSPO2,1.4,1.8,5.5,8.4
ZDHHC21,768.2,1029.8,1235.25,1188.2
ACER2,29.2,47.2,52.75,23.8
RTL5,35.6,29.2,0.25,5.6
ZC3H12B,32.4,46.6,58.75,43.0
SATL1,271.4,293.8,263.5,247.8
LIPM,2.0,1.2,0.75,3.8
VWA2,0.8,0.2,0.0,2.2
NANOS1,306.8,374.4,460.5,235.2
HMX3,7.0,10.6,17.0,12.4
AKR1C8P,4.6,7.8,12.25,6.8
COX8C,9.4,7.2,11.0,8.4
GLDN,0.2,1.2,0.5,3.8
TMC3,2.2,2.6,3.0,3.8
ZNF774,2.0,3.8,5.25,3.4
FMN1,3.8,14.0,37.0,28.8
ZKSCAN2,124.6,140.2,104.0,116.8
ATXN1L,448.0,604.4,590.0,626.4
CD300E,1.0,1.8,0.5,3.4
NACA2,5066.8,4415.2,4475.75,4459.6
ZNF850,87.2,103.4,138.0,101.2
ZNF404,1.6,3.4,15.25,15.2
C19orf81,29.6,29.4,32.5,35.0
ZSCAN22,82.8,101.4,87.0,105.4
CCDC18,71.4,65.0,58.75,58.8
TCTEX1D4,7.2,4.8,6.5,5.4
PRORSD1P,96.2,104.0,93.25,111.4
DUBR,4.0,4.0,20.5,8.6
NMRAL2P,4.6,13.4,17.0,35.0
AC098591.2,195.6,213.8,285.5,212.8
LRIT3,8.0,11.6,9.5,6.0
SLC10A6,0.8,1.2,1.0,2.2
HSD17B13,18.2,21.8,19.0,29.6
ZNF879,23.6,30.6,10.5,11.6
FAM174A,163.8,141.4,127.25,106.2
MTX3,1408.2,1682.8,1605.25,1237.6
RSPH4A,3.6,4.0,5.75,7.6
ECT2L,11.2,14.8,13.75,8.4
EYS,11.4,11.0,13.0,13.2
ZNF391,26.2,35.2,33.75,24.2
MACC1,0.6,1.2,1.0,6.2
FAM71F2,16.0,33.8,29.25,44.0
KIF24,337.0,399.4,375.5,384.8
ZNF81,156.2,299.6,330.0,332.0
LANCL3,40.6,33.8,1.5,4.6
SOWAHD,36.0,45.6,52.75,74.6
RAB41,7.8,11.6,7.25,7.2
SNORD64,8.0,12.4,12.5,14.8
CATSPER3,4.2,1.8,3.25,4.2
SLC35B2,575.8,590.0,396.75,382.0
SERINC2,11.8,12.0,2.0,4.8
NME9,37.4,54.0,55.25,54.0
C6orf52,19.8,20.2,17.75,17.8
GATD1,912.6,1024.8,1065.75,878.4
TMEM255B,1.2,1.2,0.0,0.0
ANKDD1A,66.0,79.8,104.75,109.4
CTU2,67.2,61.0,75.25,53.0
SKA2,4450.4,5007.0,4918.75,5562.6
MCRIP1,164.2,155.8,120.25,176.6
ZNF530,13.0,26.0,76.0,71.6
GEN1,2051.4,2608.0,2564.0,2995.2
348738,51.8,55.0,52.75,48.6
FTCDNL1,225.4,277.8,335.0,269.8
SPATA3-AS1,7.0,5.2,4.0,5.0
WDR53,16.0,14.6,10.5,9.8
LNP1,10.2,12.0,8.75,13.4
ANKRD18DP,625.4,712.2,764.25,697.6
FAM86EP,184.2,176.8,154.0,90.8
NUP43,4483.0,5106.6,5231.75,4198.4
ZNF713,19.4,29.2,23.0,22.6
GJC3,1.8,2.4,1.5,3.4
DPY19L2P2,471.8,549.0,603.75,330.2
NMNAT3,38.8,30.4,98.75,38.0
PLET1,1.0,3.0,1.5,2.4
RTN4RL2,9.0,9.2,8.5,8.2
DNAAF3,59.2,51.0,144.25,71.0
CASTOR3,85.0,146.6,133.75,181.0
ZNF429,31.0,22.0,15.0,16.8
RAET1G,1.4,2.8,0.5,0.4
RILPL1,27.4,31.2,18.75,28.8
TBC1D26,6.2,5.6,3.25,4.0
ZACN,84.2,110.8,115.75,107.0
SLCO4C1,349.6,463.2,107.5,241.4
ZNF445,626.0,756.8,882.25,721.2
ANKRD37,99.2,98.0,98.25,101.6
GPR141,3.4,3.0,2.0,4.6
ZNF233,8.0,15.4,15.75,20.0
TICAM2,83.8,112.8,72.0,95.2
BMP8A,49.2,67.8,67.75,82.6
LILRA5,2.6,2.6,0.75,7.4
359821,53.4,71.0,81.5,77.8
RFLNB,5105.4,5580.8,5585.75,5716.4
IRF2BP2,3846.4,3793.4,4421.5,3592.4
ZBTB41,774.6,925.6,987.0,827.4
FKBP9P1,1.6,3.2,2.25,0.8
TMPRSS9,18.6,23.2,20.0,17.6
PRAC2,15.8,16.0,23.75,45.8
GSTK1,1321.8,1450.6,1438.5,1205.0
USP50,161.2,188.0,141.75,173.4
DND1,226.0,243.8,259.25,218.6
CDRT1,15.0,21.2,48.0,24.2
NDUFS7,82.2,79.2,79.25,81.8
NHLRC2,433.6,511.4,517.5,513.6
NCR3LG1,2546.6,4397.8,3811.75,2696.2
FAM111B,138.4,133.2,10.25,28.4
TMEM179B,289.8,315.8,309.75,305.4
TBC1D10C,30.2,27.0,48.5,52.8
DNAJB13,3.0,3.8,1.75,2.0
AC010186.2,580.0,621.0,649.75,597.6
TEX9,5.2,5.2,5.25,4.4
374650,17.6,24.2,24.75,20.2
KIF7,14.0,13.2,15.0,14.8
ZNF710,141.2,187.6,181.0,212.6
HDDC3,1181.8,1171.0,900.5,778.6
EFCAB5,3.4,7.4,6.0,7.8
LRRC37A3,23.4,34.0,19.25,27.6
ATP9B,76.4,66.0,69.75,79.0
PEAK3,17.0,20.0,21.0,32.8
HSD11B1L,46.2,53.0,41.5,41.6
ZNF699,68.2,84.4,63.75,88.8
TMEM205,80.2,73.8,63.0,58.6
YJEFN3,6.8,5.4,5.5,6.0
ZNF829,6.8,8.8,3.75,3.6
ZNF568,3.4,2.6,2.25,4.4
ZSWIM9,19.0,23.8,28.75,31.0
ZNF773,124.6,148.2,274.0,265.6
DRAXIN,1.8,2.6,2.25,5.4
SVBP,428.6,434.6,395.25,542.2
MIGA1,252.8,291.6,296.75,263.6
NEXN-AS1,2.6,2.0,2.0,3.6
PEAR1,5.8,5.2,3.5,1.4
SFT2D2,92.8,113.2,129.25,107.4
MIA3,487.0,506.8,501.75,469.0
FAM89A,444.6,392.2,306.5,241.2
375133,100.4,109.4,104.75,108.4
PFN4,2.4,7.4,9.0,12.6
FAM228B,78.0,83.0,80.5,99.8
ANKRD36,4.0,4.0,3.5,4.4
375260,119.0,123.8,132.5,145.4
RBM43,286.8,329.0,246.0,268.8
CERKL,3450.4,3430.6,3946.75,1315.4
RBM44,15.6,8.0,10.25,13.8
LHFPL4,1.2,3.6,3.0,2.2
C3orf62,270.2,308.4,233.5,322.4
STIMATE,744.4,916.0,985.25,754.8
NRROS,106.4,112.0,109.75,62.2
C5orf34,63.2,51.0,49.0,55.0
MAST4,12.2,13.0,6.25,16.4
SIMC1,185.8,186.4,232.5,138.2
375513,245.2,315.8,309.25,275.4
GJB7,0.6,2.6,1.75,3.6
TRIM73,1.4,1.4,2.25,1.4
SLC26A5,3.8,5.2,5.5,10.8
KCP,1.2,2.0,2.5,6.2
WASH5P,12.6,24.0,33.75,27.4
ENHO,10.0,21.2,7.75,87.2
PTAR1,3719.4,4794.8,4794.75,4185.4
ERCC6L2,471.8,546.2,568.5,432.0
SWI5,208.8,218.4,196.75,226.4
PNPLA7,2.8,2.2,4.25,12.8
AGRN,152.4,183.4,132.5,188.0
RAB15,26.4,25.4,21.25,18.6
RNF126P1,44.0,50.6,49.0,26.4
SLC27A1,126.8,157.4,210.75,196.8
ZC3H6,221.8,244.0,187.75,284.2
KLHL30,2.2,2.0,0.25,1.4
CA13,12.8,10.6,3.0,7.2
ENTPD8,2.4,1.6,2.25,5.2
STAG3L3,3.2,2.4,3.5,2.6
RN7SL2,265.8,277.2,287.5,330.6
CENPS,715.2,688.2,604.5,622.8
LINC-PINT,173.6,193.8,263.25,271.6
MALAT1,105458.0,98377.8,103925.5,126586.6
379013,1317.6,1655.8,1629.0,1182.6
PSMA3-AS1,2507.0,2936.8,2909.75,2933.2
386593,1034.8,1264.0,1281.5,1459.4
GRASLND,3.6,3.8,1.75,4.2
SAP30L-AS1,23.4,24.6,26.5,35.0
AMIGO3,36.0,41.0,44.25,42.4
ZNF582-AS1,12.0,13.2,5.5,8.2
ZKSCAN4,232.6,241.2,265.0,277.4
GUSBP2,30.4,39.2,39.5,36.2
387066,2010.4,1962.6,1669.5,1790.0
SUMO4,1.8,4.2,3.5,4.6
CENPW,601.0,543.8,594.0,539.6
SOGA3,6.8,5.6,3.0,2.8
CEP85L,108.6,102.0,61.5,65.0
387254,33.0,35.0,28.5,35.4
C6orf120,5738.2,6215.2,5471.0,5942.8
KRTAP5-10,3.8,1.6,1.75,1.0
NSUN4,893.4,996.4,915.75,820.6
RASL11A,28.2,20.0,9.25,6.2
GPR153,36.6,39.4,46.25,27.0
PEDS1,488.0,570.8,580.75,567.8
PEDS1-UBE2V1,3940.2,4549.8,4324.25,4036.4
387628,0.2,2.4,2.0,0.8
SKIDA1,2.0,2.2,1.5,2.8
FAM238C,8.2,5.6,6.75,12.4
387646,56.2,75.8,65.5,56.4
WASHC2A,385.8,379.6,316.25,327.6
CC2D2B,0.8,2.0,1.5,3.0
ENO4,17.8,22.6,19.75,19.2
C10orf143,146.2,149.6,136.25,117.0
GVINP1,31.0,91.8,249.0,316.6
C11orf96,5.8,3.6,1.5,1.4
LIPT2,61.4,61.2,54.75,54.0
CLEC12B,4.6,8.2,2.5,0.6
RPL13AP20,642.8,619.6,607.5,591.8
REP15,2.2,2.4,1.75,2.0
C12orf75,1.2,44.8,183.0,257.0
CFAP73,267.8,227.0,230.5,214.2
TMEM233,161.8,210.0,233.5,390.6
KMT5A,657.0,728.6,769.75,772.6
C1QTNF9B,8.8,10.4,9.5,9.2
NHLRC3,697.4,849.0,1120.75,1132.8
TOMM20L,71.0,65.2,62.0,56.8
CCDC9B,104.6,107.6,101.75,144.0
TNFAIP8L3,2.0,3.8,0.25,0.8
388152,3.2,5.8,4.75,4.8
UBE2Q2P1,55.8,52.8,51.25,45.4
388182,52.6,65.2,55.5,65.8
SBK1,3.6,5.4,5.25,7.2
C16orf87,652.2,640.8,798.0,694.4
C16orf86,8.6,12.2,11.5,12.6
INCA1,5.4,8.2,10.25,9.0
SCIMP,159.6,241.8,102.0,414.2
C17orf100,24.2,32.8,20.5,27.4
TMEM220,71.8,90.8,108.0,95.8
LRRC75A,288.0,281.8,217.0,244.4
CCDC103,29.6,29.0,20.75,19.0
RPRML,1.2,2.2,1.0,2.0
YPEL2,83.0,89.0,25.75,35.4
388436,16.0,15.8,14.75,18.2
388499,112.6,134.0,119.5,116.6
CLEC17A,0.6,1.0,0.75,2.6
RGS9BP,22.6,22.6,54.25,20.8
