GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
EIF4E3,0.0,0.0,0.0,0.0
FAM149B1,5.4,6.0,3.5,11.6
RFESD,1.4,1.0,0.75,1.0
DHRS4L2,2.2,2.0,3.0,3.4
ADAM20P1,0.6,0.8,0.25,0.8
CCDC85C,2.4,2.2,1.75,2.2
DDX51,39.2,40.4,37.75,30.8
ITPK1-AS1,0.0,0.0,0.0,0.0
ADGRE4P,3.6,2.0,0.25,0.6
RAB37,10.2,9.6,23.25,15.8
MMAB,27.6,26.4,22.0,19.8
PPM1J,0.0,0.0,0.0,0.0
SNAI3,9.8,10.6,8.0,25.0
UBAC2,62.8,56.8,45.5,50.4
337873,1.4,2.2,2.5,2.6
ST7-OT4,0.0,0.0,0.0,0.4
FAM151A,0.0,0.0,0.0,0.0
NLRP9,0.0,0.0,0.0,0.0
GPIHBP1,0.2,0.0,0.0,0.0
RAB7B,6.0,4.6,2.0,6.0
SNORD108,0.2,0.0,0.0,0.0
SNORD109A,0.0,0.0,0.0,0.0
BLACE,0.2,0.2,0.25,0.2
ANO9,0.0,0.0,0.0,0.0
HCAR2,0.4,1.6,1.75,5.6
FFAR4,2.8,1.0,0.5,2.8
ST8SIA6,0.2,0.2,0.0,0.0
KCNQ1-AS1,0.0,0.0,0.0,0.0
CENATAC,2.8,2.6,2.5,2.8
ANKRD13D,3.6,3.0,2.75,3.6
ANKRD42,6.8,10.8,9.25,14.4
CSTF3-DT,0.8,1.8,2.0,2.4
338758,7.4,6.4,3.25,5.0
C1QL4,0.2,0.2,0.0,0.2
TMEM119,0.2,0.2,8.25,3.8
KRT79,0.0,0.0,0.0,0.0
338799,31.0,34.8,38.0,58.6
TAFA2,0.2,0.4,0.0,0.0
LINC01252,1.2,1.2,0.75,1.4
PRSS53,0.0,0.6,1.25,0.4
RAB43,3.6,5.2,2.5,4.0
JMJD8,17.2,11.6,10.0,12.8
METTL2A,13.4,16.4,20.0,14.6
ASB16-AS1,3.4,5.0,3.75,5.2
C17orf67,1.0,1.4,0.0,1.0
OXLD1,49.8,65.8,49.25,57.4
CCDC137,98.2,95.8,73.25,71.4
ARL16,9.4,10.0,12.5,11.4
LINC02693,10.6,18.4,23.75,20.2
MSL1,79.2,116.8,120.25,129.8
LINC00667,26.0,26.6,14.0,21.4
ZNF181,12.4,18.8,19.5,23.6
ZNF260,43.0,66.4,76.5,94.0
ZNF546,15.2,25.8,32.25,23.4
MYPOP,3.2,5.2,3.5,7.6
ADAMTSL5,0.8,0.8,0.0,0.6
CLEC4G,0.2,0.2,0.25,0.2
ANKRD45,0.0,0.4,0.0,0.6
C1orf174,17.6,17.0,17.5,18.8
KLHL17,0.8,0.4,1.5,0.4
TMEM52,0.0,0.4,0.0,0.2
339483,0.0,0.0,0.0,0.0
ZBTB8OS,8.0,9.4,14.0,5.6
TFAP2E,1.0,4.2,3.0,1.6
ZNF678,24.8,29.8,43.75,44.6
339505,0.2,1.2,0.0,1.0
ARMH1,6.0,8.4,7.75,6.4
ZFP69,5.6,4.2,5.75,4.8
LINC01692,0.0,0.0,0.25,0.2
SLC35E4,0.2,0.2,0.5,0.8
AL021937.1,0.0,0.0,0.0,0.0
339674,0.4,1.2,1.0,0.0
SPOPL,90.6,92.6,81.25,87.4
MAP3K20-AS1,0.4,0.0,0.0,0.2
MROH2A,0.0,0.0,0.0,0.0
ESPNL,0.0,0.4,0.0,0.4
LINC00299,0.0,0.0,0.0,0.0
AC016747.1,10.8,13.8,19.75,26.6
C2orf74,7.8,13.4,6.5,10.0
CCDC39,0.0,0.0,0.0,0.0
IHO1,0.4,0.0,0.0,0.2
339862,25.8,49.8,74.5,40.0
AC010210.1,1.2,0.4,3.0,1.0
C3orf35,0.6,1.8,0.5,0.0
EHHADH-AS1,0.0,0.0,0.0,0.0
LPP-AS2,0.8,1.6,3.5,4.6
CCDC158,0.0,0.0,0.0,0.0
339975,1.2,1.4,1.25,1.0
LRRC66,0.0,0.0,0.0,0.0
NAT8L,3.8,1.8,0.0,0.6
340037,1.4,1.2,0.0,0.2
STING1,34.4,33.6,37.5,21.0
FAM170A,0.6,0.0,0.0,0.4
SLC25A48-AS1,0.0,0.0,0.0,0.0
ZC3H12D,12.4,15.2,15.5,13.6
MYLK4,0.2,3.6,3.0,1.8
TREML1,0.2,1.2,0.0,0.4
340206,0.2,0.6,1.25,0.2
ZNF680,30.0,28.4,38.25,39.0
FAM221A,0.0,0.0,0.0,0.0
FAM183BP,1.0,1.6,0.5,1.8
TSPAN33,0.4,1.6,1.25,1.2
NRBP2,4.2,2.0,6.0,6.0
ZNF517,2.4,0.6,1.75,1.2
TMEM249,0.8,1.0,1.5,0.2
RSPO2,0.0,0.0,0.5,1.2
ZDHHC21,4.2,8.4,12.75,13.6
ACER2,1.8,3.8,3.75,3.0
RTL5,2.2,2.0,0.0,0.2
ZC3H12B,0.0,0.0,0.5,0.2
SATL1,0.0,0.0,0.0,0.0
LIPM,0.0,0.0,0.0,0.0
VWA2,0.0,0.0,0.0,0.0
NANOS1,9.8,13.4,25.5,12.0
HMX3,0.8,0.8,1.0,2.8
AKR1C8P,0.2,0.4,1.25,0.6
COX8C,0.4,0.0,0.25,0.2
GLDN,0.0,0.0,0.0,0.0
TMC3,0.0,0.0,0.0,0.0
ZNF774,0.0,0.6,0.25,1.0
FMN1,0.0,1.2,1.0,2.2
ZKSCAN2,16.8,20.6,13.75,27.6
ATXN1L,62.0,97.4,106.5,125.6
CD300E,0.0,0.0,0.0,0.0
NACA2,17.8,15.0,11.5,17.8
ZNF850,29.6,39.4,45.0,37.4
ZNF404,0.0,0.0,0.25,0.2
C19orf81,0.2,1.4,1.25,1.2
ZSCAN22,15.2,19.8,11.5,23.0
CCDC18,1.8,1.0,1.0,1.8
TCTEX1D4,0.0,0.2,0.0,0.0
PRORSD1P,22.8,25.6,25.0,27.6
DUBR,0.2,0.0,1.0,1.2
NMRAL2P,0.2,2.2,3.0,7.6
AC098591.2,0.8,0.2,0.5,1.4
LRIT3,1.0,0.6,0.0,1.2
SLC10A6,0.0,0.2,0.0,0.4
HSD17B13,1.2,2.4,2.25,4.0
ZNF879,2.0,2.0,0.75,1.4
FAM174A,5.8,6.4,3.5,4.0
MTX3,61.0,72.6,112.75,116.2
RSPH4A,0.0,0.0,0.0,0.4
ECT2L,0.2,0.0,0.0,0.0
EYS,0.0,0.0,0.0,0.0
ZNF391,2.8,2.6,4.0,3.0
MACC1,0.0,0.0,0.0,0.0
FAM71F2,2.8,9.0,3.75,8.6
KIF24,16.2,18.0,21.0,22.0
ZNF81,6.2,7.8,11.5,13.8
LANCL3,0.4,0.4,0.0,0.2
SOWAHD,4.0,6.6,8.5,17.2
RAB41,0.0,0.0,0.0,0.0
SNORD64,0.2,0.2,0.0,0.0
CATSPER3,0.2,0.0,0.0,0.0
SLC35B2,17.0,17.6,9.75,12.0
SERINC2,0.0,0.0,0.0,0.0
NME9,0.0,0.0,0.0,0.0
C6orf52,0.2,0.2,0.25,0.0
GATD1,50.0,66.8,60.25,47.2
TMEM255B,0.0,0.0,0.0,0.0
ANKDD1A,3.2,1.4,3.75,5.8
CTU2,0.4,0.4,0.25,1.2
SKA2,73.6,88.6,89.75,126.4
MCRIP1,0.4,1.0,0.75,1.2
ZNF530,5.2,5.4,19.5,17.8
GEN1,69.8,91.2,93.5,133.8
348738,5.2,4.6,5.75,4.6
FTCDNL1,0.4,0.4,0.25,0.4
SPATA3-AS1,0.0,0.6,0.0,0.4
WDR53,2.6,0.6,0.75,1.4
LNP1,0.2,1.2,0.25,1.0
ANKRD18DP,106.2,127.6,123.5,133.2
FAM86EP,10.0,12.6,11.0,5.4
NUP43,32.8,38.6,42.25,48.6
ZNF713,1.2,2.2,1.0,2.2
GJC3,0.0,0.0,0.0,0.0
DPY19L2P2,7.6,8.6,10.5,8.0
NMNAT3,0.8,1.2,2.25,0.6
PLET1,0.0,0.0,0.0,0.0
RTN4RL2,0.2,0.4,0.0,0.4
DNAAF3,0.2,0.6,1.0,1.0
CASTOR3,4.0,10.2,7.25,8.6
ZNF429,0.4,0.6,0.25,0.6
RAET1G,0.0,0.0,0.0,0.0
RILPL1,0.2,0.4,0.0,0.2
TBC1D26,0.6,0.0,0.0,0.8
ZACN,0.0,0.0,0.0,0.0
SLCO4C1,4.6,8.8,1.5,4.4
ZNF445,35.8,48.0,56.0,50.8
ANKRD37,2.0,1.2,1.25,2.4
GPR141,0.0,0.0,0.0,0.0
ZNF233,0.4,1.0,1.0,1.4
TICAM2,3.0,4.8,5.25,8.2
BMP8A,0.0,0.0,0.0,0.6
LILRA5,0.4,0.0,0.5,1.0
359821,3.8,6.0,4.5,7.0
RFLNB,106.4,132.8,117.5,181.6
IRF2BP2,449.0,516.2,639.5,587.0
ZBTB41,35.6,54.8,58.0,62.8
FKBP9P1,0.0,0.0,0.0,0.0
TMPRSS9,0.0,0.0,0.0,0.0
PRAC2,1.4,0.0,0.5,1.6
GSTK1,9.6,9.4,11.0,10.4
USP50,0.2,0.0,0.0,0.0
DND1,0.8,0.2,1.0,0.0
CDRT1,0.2,0.8,0.75,1.0
NDUFS7,0.0,1.0,0.0,0.0
NHLRC2,11.4,14.2,21.0,21.2
NCR3LG1,107.8,201.0,192.5,165.6
FAM111B,8.8,4.8,0.25,1.4
TMEM179B,6.0,5.4,5.25,6.8
TBC1D10C,0.4,0.6,3.0,1.4
DNAJB13,0.0,0.0,0.0,0.0
AC010186.2,34.0,37.2,47.25,53.0
TEX9,0.0,0.0,0.0,0.0
374650,1.4,1.2,1.5,1.2
KIF7,0.0,0.0,0.0,0.0
ZNF710,16.6,22.8,11.75,18.0
HDDC3,22.0,30.8,22.5,17.8
EFCAB5,0.8,0.2,0.25,0.6
LRRC37A3,0.0,1.0,0.5,0.6
ATP9B,0.6,0.2,0.25,0.4
PEAK3,0.4,1.8,0.25,0.6
HSD11B1L,3.8,3.6,1.75,2.0
ZNF699,13.2,16.6,14.25,21.0
TMEM205,0.4,0.0,1.0,0.2
YJEFN3,0.6,0.2,0.0,0.2
ZNF829,1.6,1.6,0.0,0.0
ZNF568,0.0,0.2,0.25,0.2
ZSWIM9,0.8,2.2,3.0,2.0
ZNF773,47.4,57.6,96.5,84.4
DRAXIN,0.0,0.2,0.5,0.6
SVBP,10.0,11.4,12.25,19.4
MIGA1,9.8,20.2,25.25,29.8
NEXN-AS1,0.2,0.0,0.0,0.0
PEAR1,0.0,0.2,0.25,0.0
SFT2D2,1.2,3.2,3.25,3.6
MIA3,11.4,13.4,13.5,16.6
FAM89A,12.8,14.4,8.0,10.6
375133,2.0,5.6,4.5,4.4
PFN4,0.0,0.0,0.0,0.2
FAM228B,1.6,1.8,1.0,2.0
ANKRD36,0.0,0.2,0.0,0.2
375260,6.6,11.6,11.25,12.4
RBM43,11.0,18.4,18.25,22.6
CERKL,0.6,0.8,0.25,0.0
RBM44,0.2,0.4,0.25,0.6
LHFPL4,0.0,0.0,0.0,0.0
C3orf62,52.2,57.4,34.75,66.6
STIMATE,17.2,20.2,19.5,21.6
NRROS,13.4,17.4,16.5,8.6
C5orf34,3.4,3.2,2.0,4.0
MAST4,3.2,2.4,1.25,5.4
SIMC1,8.0,11.0,13.5,10.6
375513,15.2,20.8,17.25,15.4
GJB7,0.0,0.0,0.0,0.0
TRIM73,0.0,0.2,0.0,0.0
SLC26A5,0.0,0.0,0.0,0.0
KCP,0.0,0.0,0.25,0.0
WASH5P,0.8,2.4,1.5,3.6
ENHO,0.0,0.0,0.0,0.0
PTAR1,84.6,116.6,123.75,169.8
ERCC6L2,28.4,35.8,43.25,36.0
SWI5,3.8,4.2,1.0,2.0
PNPLA7,0.0,0.0,0.0,0.0
AGRN,3.4,6.4,5.75,4.8
RAB15,0.0,0.6,0.25,0.0
RNF126P1,0.8,0.4,2.0,0.4
SLC27A1,6.2,8.4,12.25,7.8
ZC3H6,4.8,9.6,5.75,15.2
KLHL30,0.4,0.0,0.0,0.0
CA13,1.0,0.0,0.0,0.2
ENTPD8,0.0,0.0,0.0,0.0
STAG3L3,0.0,0.2,0.0,0.0
RN7SL2,2.6,4.0,3.25,4.4
CENPS,8.6,10.4,8.25,8.0
LINC-PINT,24.4,25.8,37.0,30.0
MALAT1,5653.0,5331.4,5438.75,5824.4
379013,15.2,35.2,35.0,32.4
PSMA3-AS1,86.4,104.4,103.0,126.0
386593,18.0,28.0,27.0,27.2
GRASLND,0.4,0.0,0.0,0.0
SAP30L-AS1,0.4,0.0,0.25,1.6
AMIGO3,6.0,6.8,6.25,3.8
ZNF582-AS1,0.0,0.4,0.25,0.0
ZKSCAN4,19.8,20.2,28.0,37.8
GUSBP2,2.2,2.4,1.25,1.6
387066,152.8,160.0,158.75,162.4
SUMO4,1.2,3.4,2.75,3.2
CENPW,6.0,3.0,6.25,3.6
SOGA3,0.0,0.0,0.0,0.0
CEP85L,16.4,15.2,15.0,15.4
387254,9.4,13.2,7.25,7.4
C6orf120,241.2,290.4,273.75,324.8
KRTAP5-10,0.0,0.0,0.0,0.0
NSUN4,63.8,76.4,66.75,77.2
RASL11A,1.6,0.6,0.75,0.2
GPR153,1.0,0.8,0.25,0.8
PEDS1,21.0,23.4,30.25,28.8
PEDS1-UBE2V1,45.6,56.6,57.0,73.6
387628,0.0,0.0,0.0,0.0
SKIDA1,0.0,0.4,0.5,0.2
FAM238C,0.0,0.0,0.5,0.0
387646,8.8,12.6,10.25,2.2
WASHC2A,9.6,11.2,11.0,15.4
CC2D2B,0.6,0.0,0.0,0.0
ENO4,0.0,0.0,0.0,0.0
C10orf143,1.2,1.2,3.0,1.4
GVINP1,1.0,5.4,15.5,23.6
C11orf96,0.6,0.4,0.0,0.2
LIPT2,7.0,6.4,7.5,9.6
CLEC12B,0.0,0.8,0.25,0.0
RPL13AP20,22.8,15.6,16.25,18.0
REP15,0.6,0.2,0.0,0.0
C12orf75,0.0,0.4,0.75,2.6
CFAP73,0.0,0.0,0.0,0.0
TMEM233,7.0,11.2,10.75,28.2
KMT5A,19.0,20.0,27.75,29.8
C1QTNF9B,0.0,0.0,0.0,0.0
NHLRC3,9.2,12.8,23.0,23.8
TOMM20L,0.0,0.0,0.0,0.0
CCDC9B,4.4,6.0,3.75,6.6
TNFAIP8L3,0.2,0.6,0.0,0.0
388152,0.0,0.0,0.0,0.0
UBE2Q2P1,1.6,1.8,2.0,2.0
388182,2.8,2.4,2.5,3.0
SBK1,0.0,0.0,0.0,0.4
C16orf87,47.0,55.4,80.25,81.2
C16orf86,0.6,0.2,0.5,1.2
INCA1,0.0,0.0,0.0,0.0
SCIMP,5.2,8.4,3.75,17.6
C17orf100,2.2,3.2,1.0,3.0
TMEM220,0.0,0.0,0.0,0.0
LRRC75A,0.0,0.0,0.0,0.0
CCDC103,0.4,1.4,2.25,1.0
RPRML,0.0,0.0,0.0,0.0
YPEL2,7.6,15.4,2.25,6.4
388436,1.2,0.6,0.25,0.6
388499,1.8,1.6,1.25,0.8
CLEC17A,0.0,0.0,0.25,0.0
RGS9BP,2.4,1.8,9.5,2.4
ZNF790,0.8,0.4,2.0,1.2
CEACAM22P,0.0,0.6,0.0,0.2
BLOC1S3,28.2,28.8,31.5,32.8
ZNF888,34.6,47.6,45.75,48.0
ZNF761,0.2,0.0,1.0,0.8
TMEM238,0.0,0.8,0.25,0.6
ZNF749,11.4,10.4,11.0,9.4
ZNF324B,9.4,13.0,13.0,8.2
RPL23AP87,0.2,0.0,0.0,0.2
C1QTNF12,0.0,0.0,0.0,0.0
RNF207,0.0,0.0,0.0,0.0
TRNP1,1.0,1.6,0.25,0.0
C1orf146,0.0,0.0,0.0,0.0
DIPK1A,3.0,0.8,0.0,0.8
NOTCH2NLA,0.2,1.2,1.0,0.2
388685,19.6,23.0,22.75,19.8
LYSMD1,2.2,0.6,1.5,1.8
C1orf189,0.2,0.2,0.25,0.2
C1orf53,0.0,0.0,0.0,0.2
TMEM81,1.8,1.2,0.25,2.6
COA6,22.4,20.8,20.75,25.8
SNHG17,103.8,107.0,93.5,99.8
FAM209B,0.0,0.0,0.0,0.8
388815,0.0,0.0,0.0,0.0
LRRC75B,0.0,0.0,0.0,0.0
388906,0.0,0.0,0.0,0.0
MFSD2B,0.0,0.0,0.0,0.0
BOLA3,10.8,9.6,10.25,11.2
C2orf81,0.2,1.0,1.0,0.2
C2orf68,50.8,57.6,72.75,69.0
PLEKHM3,12.0,23.0,23.75,35.8
C2orf80,0.0,0.0,0.0,0.0
INKA1,1.2,0.8,0.5,0.2
MUSTN1,0.2,0.6,0.5,0.4
LEKR1,0.6,0.4,0.25,0.2
SMIM20,25.2,22.6,22.5,22.4
389247,1.6,3.2,2.75,2.8
ANXA2R,1.8,1.4,5.5,4.0
PROB1,0.4,0.6,0.75,0.4
ARHGEF37,0.4,0.4,0.25,0.0
PSMG4,10.8,9.8,11.25,9.2
389458,1.4,1.2,0.0,0.0
GTF2IRD2B,0.0,0.4,0.75,0.6
389538,6.6,10.2,7.75,4.4
LAMTOR4,13.0,9.4,8.0,7.4
389602,0.4,0.6,1.0,1.8
AC100861.1,9.2,11.4,8.75,12.0
NUGGC,0.0,0.0,0.0,0.2
RBM12B,23.8,34.8,41.0,53.6
MROH5,0.0,0.0,0.0,0.0
MAFA,0.0,0.4,0.0,0.8
GLIDR,1.4,0.8,0.5,1.2
C9orf153,0.2,0.4,1.0,0.2
389791,1.2,0.6,1.25,2.0
IER5L,2.8,3.2,1.5,4.8
AJM1,2.2,3.4,0.5,1.0
MG910336.1,15.4,14.6,12.0,17.6
389834,1.0,0.2,0.5,1.4
MAP3K15,0.0,0.0,0.0,0.4
USP27X,3.6,1.8,4.25,4.0
UBE2NL,0.4,0.4,1.75,0.4
389906,15.6,20.6,20.0,18.8
C1QL3,0.0,0.2,0.5,0.2
390213,0.8,0.0,0.5,0.0
GOLGA8EP,0.2,0.0,0.0,0.0
UBAP1L,0.0,0.0,0.25,0.0
SKOR1,1.8,1.4,1.25,0.4
ANKRD34C,0.2,0.0,0.0,0.2
PABPN1L,0.0,0.0,0.0,0.4
ONECUT3,0.0,0.0,0.0,0.0
NUDT19,61.8,60.0,80.25,74.6
ZNF793,0.6,0.6,1.0,0.8
ZNF805,33.0,42.6,26.0,27.6
PLA2G2C,0.4,2.2,0.75,1.6
391051,0.0,0.0,0.0,0.0
FRRS1,1.0,3.6,2.5,3.0
391257,25.4,31.0,14.75,15.4
PTRHD1,5.0,7.4,6.25,9.4
FAM221B,0.0,0.0,0.25,0.4
NHSL2,9.4,9.8,9.75,18.8
SPRED3,0.2,0.6,0.25,0.8
TMEM200B,0.4,0.0,0.0,0.2
SLC25A35,4.8,2.6,2.5,3.4
MEX3D,2.0,4.4,2.25,5.4
FAM102A,1.8,3.4,5.5,3.4
ZNF321P,55.2,74.2,111.5,87.8
HEATR4,0.0,0.6,0.0,0.0
MYO18A,9.8,10.8,8.5,10.4
SHC4,0.0,0.0,0.0,1.2
LINC02649,0.0,0.4,0.0,0.0
MIR1915HG,0.4,0.6,0.25,0.8
BMS1P1,2.4,2.8,2.0,1.2
EEF1AKMT2,8.4,10.8,10.25,8.4
EDRF1-DT,3.0,3.8,2.5,2.4
FAM180B,4.8,4.8,8.0,5.4
PCNX3,7.2,9.8,7.0,9.0
PATE2,0.0,0.6,0.5,0.8
PATE4,0.0,0.0,0.0,0.0
399972,6.8,6.4,6.25,8.4
SNX19,22.4,39.0,42.0,48.2
CLEC12A-AS1,0.0,0.0,0.0,0.0
400027,109.6,113.6,117.25,143.4
LINC02381,0.0,0.0,0.0,0.0
400046,0.0,0.0,0.0,0.0
400058,4.2,4.4,3.75,3.6
C12orf76,23.8,25.6,25.0,27.6
400128,0.0,0.4,0.0,0.0
ATP11AUN,0.0,0.0,0.0,0.0
FOXN3-AS1,0.2,0.6,0.5,1.4
DICER1-AS1,2.2,0.4,0.5,0.6
400322,24.4,32.4,34.75,43.4
400410,4.6,3.0,5.25,5.2
FAM174B,0.0,0.0,0.0,0.0
KNOP1,19.8,17.8,19.0,25.0
NSMCE1-DT,0.2,0.0,0.0,0.2
AC009060.1,0.0,0.0,0.0,0.0
C17orf97,1.0,1.4,3.5,4.8
MED11,26.0,30.2,24.75,27.8
LINC02076,0.2,0.0,0.0,0.4
TOB1-AS1,0.8,0.4,1.0,0.2
LINC00511,0.4,1.0,0.75,0.2
LINC01973,0.0,0.0,0.0,0.2
TEX19,3.4,6.0,7.5,4.6
400657,43.8,61.4,62.25,85.2
ZNF516-DT,1.8,1.8,2.5,2.4
PRSS57,4.2,1.4,4.75,0.6
VMAC,1.6,2.4,2.0,2.8
AC007773.1,1.2,0.6,0.0,0.6
AC010624.1,0.4,0.2,0.5,0.6
ZNF772,0.2,0.2,0.0,0.0
FAM87B,0.0,0.2,0.0,0.4
LRRC8C-DT,1.8,3.6,4.25,1.4
C1orf220,1.0,1.4,1.25,0.4
NBPF9,1.8,5.6,5.75,3.8
C20orf202,0.0,0.0,0.5,0.4
400867,0.0,0.0,0.0,0.0
LRRC74B,0.2,0.0,0.0,0.2
CHCHD10,4.0,7.2,10.75,4.4
400927,2.2,0.6,0.75,1.4
MIRLET7BHG,12.2,11.2,12.25,10.8
LINC01376,0.0,0.2,0.0,1.2
C2orf91,0.0,0.0,0.0,0.6
EML6,0.8,0.4,0.25,1.2
400955,0.8,0.6,0.5,0.4
LINC02245,0.0,0.6,0.0,0.2
PCBP1-AS1,2.0,1.6,3.5,5.0
PAIP2B,0.6,0.6,0.5,0.8
RGPD1,0.2,0.4,0.25,0.6
ANKRD36C,1.0,1.2,1.0,0.4
400999,0.0,0.8,1.0,1.0
401010,1.6,3.0,1.0,1.4
TEX41,0.4,0.2,0.25,0.8
C2orf66,0.8,0.6,0.0,0.4
401052,0.6,0.4,0.5,0.6
MBNL1-AS1,13.0,26.4,24.0,40.0
C3orf80,12.0,12.8,14.25,28.2
C4orf48,0.0,0.0,0.25,0.0
401149,1.0,2.6,1.0,2.6
C4orf3,27.2,31.6,43.75,53.4
C5orf63,0.0,0.0,0.75,0.4
401233,6.8,16.8,13.75,27.6
401242,0.6,0.4,0.75,0.0
LINC00243,0.8,0.0,0.5,0.2
MCCD1,0.0,0.0,0.0,0.0
SAPCD1,6.8,5.4,5.25,3.8
RAB44,12.6,13.4,8.5,7.8
TRAM2-AS1,5.0,6.0,8.0,9.6
401282,0.0,0.0,0.0,0.0
LINC00242,0.0,0.0,0.0,0.0
401320,7.0,10.4,5.25,9.4
401331,0.0,0.2,1.0,0.8
SMIM30,61.8,62.6,75.25,62.4
POT1-AS1,0.0,0.2,0.0,0.6
PRRT4,0.2,0.4,0.0,0.0
RBIS,34.0,38.6,37.5,37.8
SAMD12,0.0,0.0,0.0,0.0
VLDLR-AS1,3.6,4.2,6.25,4.2
HACD4,3.6,5.4,6.75,14.4
TOMM5,133.8,124.4,122.75,101.6
401509,6.4,11.4,18.25,14.0
CENPP,2.8,2.4,5.75,9.0
SNX30,45.2,58.2,50.75,60.2
WDR38,0.2,0.0,0.0,0.0
GPRACR,0.0,0.0,0.0,0.4
401561,0.2,0.0,0.0,1.0
C9orf139,13.6,17.2,20.5,11.8
FAM166A,0.0,0.0,0.0,0.2
CD99P1,3.2,5.4,10.75,9.4
401585,0.0,1.0,1.5,0.4
401588,28.2,41.2,43.25,36.6
SLC25A53,0.0,0.0,0.0,0.2
SERTM2,0.0,0.6,0.25,1.4
GOLGA7B,0.0,0.8,1.25,0.8
LDLRAD2,0.8,0.0,0.5,0.6
SRRD,13.0,11.8,12.75,18.2
402176,5.6,9.0,6.0,8.2
C7orf61,0.2,0.6,0.25,0.4
IGLON5,0.0,0.0,0.0,0.0
UFSP1,2.0,0.8,0.75,0.2
IFITM10,0.2,0.0,0.5,0.0
403150,0.0,0.0,0.5,0.6
PLPP6,48.8,52.4,54.5,79.2
CIBAR1P2,0.0,0.0,0.0,0.0
403323,0.0,0.8,0.0,0.2
403340,0.8,0.2,0.0,0.0
ZBTB34,56.6,82.4,92.5,94.8
HAPLN4,3.8,5.6,4.25,3.2
CUEDC1,0.8,1.0,0.5,0.6
CTXN1,0.0,0.0,0.0,0.0
C6orf201,0.0,0.0,0.0,0.0
HOXB-AS3,0.2,0.0,0.75,0.2
YY2,3.0,1.8,3.75,4.4
C16orf74,5.6,4.4,7.0,4.2
DENND10,120.4,90.8,148.0,90.4
CACTIN-AS1,0.0,0.0,0.0,0.0
GTF2H5,22.0,19.8,23.5,29.6
ANKHD1-EIF4EBP3,4.0,8.0,2.75,6.4
MIRLET7B,1.8,0.4,1.5,1.2
MIRLET7D,7.8,7.4,10.5,11.2
MIR106B,0.4,0.8,1.75,1.8
MIR135A1,0.0,0.0,0.0,0.0
MIR142,11.4,14.0,13.0,7.0
MIR146A,0.0,0.0,0.25,0.0
MIR155,2.0,2.0,2.25,2.4
MIR181B1,7.0,8.0,15.0,8.8
MIR186,3.2,2.6,3.25,4.4
MIR194-1,0.0,0.0,0.0,0.0
MIR197,0.0,0.2,0.0,0.4
MIR198,0.0,0.0,0.25,0.0
MIR19B1,2.2,1.4,1.5,0.2
MIR181A1,0.6,2.8,5.25,1.6
MIR215,0.0,0.0,0.0,0.0
MIR219A1,0.0,0.0,0.0,0.0
MIR221,14.2,16.6,19.75,15.6
MIR223,32.8,28.6,20.25,22.4
MIR25,10.2,11.6,12.0,13.8
MIR27A,0.0,0.6,0.0,0.4
MIR29B2,0.0,0.0,0.5,0.0
MIR29C,1.2,1.2,2.25,1.0
MIR302A,0.0,0.0,0.0,0.0
407037,0.8,0.6,0.0,0.0
MIR7-1,6.0,10.2,9.75,14.0
MIR92A1,5.0,6.8,6.5,4.2
MIR93,1.8,1.6,1.5,3.0
TNFSF12-TNFSF13,1.8,3.6,4.5,11.0
NOMO3,0.8,1.0,1.0,0.0
TBC1D3C,0.0,0.0,0.0,0.0
ACBD7,0.0,0.4,0.25,0.2
C10orf105,0.0,0.0,0.0,0.0
AGAP6,4.6,3.4,6.25,5.8
CELF2-AS1,0.6,1.6,0.25,0.2
ZNF32-AS1,0.0,0.0,0.0,0.0
ZNF32-AS2,0.0,0.0,0.0,0.0
AGAP12P,0.4,0.6,1.0,1.2
PRR26,0.0,0.0,0.0,0.0
C10orf55,8.6,4.6,7.75,4.8
414241,0.6,1.2,1.0,0.2
DNAJC9-AS1,18.0,16.6,21.75,23.2
414260,0.0,0.0,0.0,0.0
414300,0.4,0.0,0.0,0.0
IDNK,1.4,1.2,2.5,4.4
HCG14,1.2,0.0,0.0,0.0
414763,0.0,0.0,0.0,0.0
HCG25,3.8,1.6,2.5,2.8
HCG18,39.6,57.4,62.75,57.8
HCG17,1.2,1.4,0.75,0.6
DENND6B,0.2,0.6,0.5,0.0
C8orf82,2.2,2.8,2.75,4.2
PIM3,54.0,46.6,51.5,51.8
432369,20.0,19.8,18.0,23.4
MXRA7,1.2,1.4,0.0,0.6
THAP7-AS1,4.0,7.6,4.5,9.2
TMEM41B,24.8,31.2,27.0,42.0
LINC02709,1.8,2.8,2.0,1.0
IQSEC3,0.4,0.2,0.75,0.2
440078,0.0,0.0,0.75,0.2
440081,13.4,20.8,17.0,23.4
H3-5,2.4,1.8,2.25,2.2
440101,0.0,0.0,0.0,0.0
TMEM198B,10.8,9.8,13.25,14.6
LINC00545,0.2,0.0,0.0,0.4
ALG11,77.6,96.4,90.75,83.2
MZT1,63.8,65.4,74.25,72.6
CCDC88C,22.0,21.8,19.5,18.0
HERC2P9,27.2,38.4,38.25,38.0
GOLGA8B,5.0,3.6,2.0,2.2
EIF2AK4,5.6,8.6,7.5,10.4
CATSPER2P1,0.6,0.4,1.25,0.0
