GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
285961,0.0,0.0,0.0,0.0
WEE2-AS1,1.0,0.0,2.0,3.0
EPHA1-AS1,4.0,5.0,4.0,4.0
TCAF2,1.0,0.0,1.5,2.0
ZNF775,2.0,2.0,2.0,2.0
LINC00996,9.0,15.0,24.0,34.0
ATG9B,0.0,0.0,0.5,0.0
ZNF789,3.0,3.0,3.0,7.0
286002,0.0,0.0,0.0,0.0
LSMEM1,8.0,7.0,7.5,10.0
XKR6,1.0,0.0,1.0,0.0
NSMCE2,9.0,10.0,10.0,9.0
AC107959.2,0.0,1.0,0.0,1.0
ZNF707,2.0,5.0,3.5,9.0
FAM83H,5.0,6.0,16.5,10.0
ZNF252P,18.0,26.0,50.0,83.0
ZNF252P-AS1,0.0,0.0,4.0,5.0
LINC02153,0.0,0.0,0.0,0.0
C8orf31,0.0,0.0,0.0,0.0
ZFP41,3.0,4.0,9.5,4.0
286140,4.0,5.0,7.5,6.0
TRIQK,20.0,20.0,25.0,27.0
DPY19L4,27.0,35.0,35.0,30.0
FBXO43,18.0,28.0,33.0,41.0
AC104051.2,0.0,0.0,0.0,0.0
LACTB2-AS1,0.0,0.0,0.0,0.0
CRB2,0.0,0.0,0.0,0.0
SCAI,30.0,36.0,42.0,51.0
CFAP157,0.0,0.0,0.0,0.0
PAXX,6.0,3.0,2.0,3.0
TPRN,2.0,1.0,0.5,4.0
TUSC1,22.0,25.0,21.0,31.0
FAM78A,149.0,101.0,171.5,131.0
ATP11C,14.0,27.0,24.0,19.0
286437,9.0,8.0,9.5,19.0
YIPF6,33.0,39.0,43.5,43.0
FIRRE,15.0,15.0,21.0,11.0
286495,21.0,15.0,27.0,20.0
P2RY8,187.0,169.0,206.0,101.0
BCORP1,0.0,0.0,0.0,0.0
ILDR1,0.0,0.0,0.0,0.0
LIN9,31.0,27.0,34.0,34.0
TRIM59,35.0,38.0,69.5,80.0
317648,44.0,34.0,40.0,29.0
EIF4E3,0.0,0.0,0.0,0.0
FAM149B1,3.0,6.0,2.5,11.0
RFESD,1.0,0.0,0.5,1.0
DHRS4L2,2.0,2.0,3.0,3.0
ADAM20P1,1.0,0.0,0.0,1.0
CCDC85C,3.0,2.0,2.0,2.0
DDX51,36.0,40.0,38.0,27.0
ITPK1-AS1,0.0,0.0,0.0,0.0
ADGRE4P,3.0,2.0,0.0,1.0
RAB37,12.0,9.0,23.0,14.0
MMAB,33.0,28.0,24.0,18.0
PPM1J,0.0,0.0,0.0,0.0
SNAI3,8.0,9.0,8.0,28.0
UBAC2,66.0,56.0,46.0,45.0
337873,1.0,2.0,3.0,3.0
ST7-OT4,0.0,0.0,0.0,0.0
FAM151A,0.0,0.0,0.0,0.0
NLRP9,0.0,0.0,0.0,0.0
GPIHBP1,0.0,0.0,0.0,0.0
RAB7B,5.0,5.0,1.5,6.0
SNORD108,0.0,0.0,0.0,0.0
SNORD109A,0.0,0.0,0.0,0.0
BLACE,0.0,0.0,0.0,0.0
ANO9,0.0,0.0,0.0,0.0
HCAR2,0.0,2.0,2.0,4.0
FFAR4,2.0,1.0,0.5,3.0
ST8SIA6,0.0,0.0,0.0,0.0
KCNQ1-AS1,0.0,0.0,0.0,0.0
CENATAC,2.0,2.0,2.0,4.0
ANKRD13D,3.0,3.0,3.5,2.0
ANKRD42,7.0,10.0,8.0,11.0
CSTF3-DT,0.0,1.0,2.0,2.0
338758,8.0,6.0,3.5,4.0
C1QL4,0.0,0.0,0.0,0.0
TMEM119,0.0,0.0,7.5,3.0
KRT79,0.0,0.0,0.0,0.0
338799,35.0,36.0,38.5,59.0
TAFA2,0.0,0.0,0.0,0.0
LINC01252,1.0,1.0,1.0,1.0
PRSS53,0.0,1.0,1.0,0.0
RAB43,4.0,4.0,1.5,5.0
JMJD8,16.0,11.0,10.5,14.0
METTL2A,13.0,17.0,20.5,14.0
ASB16-AS1,4.0,6.0,3.0,4.0
C17orf67,1.0,2.0,0.0,1.0
OXLD1,52.0,56.0,49.5,59.0
CCDC137,101.0,89.0,76.0,71.0
ARL16,10.0,10.0,13.5,12.0
LINC02693,12.0,18.0,23.0,22.0
MSL1,83.0,98.0,113.0,135.0
LINC00667,31.0,29.0,13.0,17.0
ZNF181,11.0,23.0,19.5,24.0
ZNF260,47.0,65.0,72.0,87.0
ZNF546,16.0,22.0,29.0,20.0
MYPOP,3.0,5.0,3.5,8.0
ADAMTSL5,0.0,1.0,0.0,0.0
CLEC4G,0.0,0.0,0.0,0.0
ANKRD45,0.0,0.0,0.0,0.0
C1orf174,13.0,15.0,18.5,15.0
KLHL17,1.0,0.0,0.5,0.0
TMEM52,0.0,0.0,0.0,0.0
339483,0.0,0.0,0.0,0.0
ZBTB8OS,7.0,11.0,14.0,5.0
TFAP2E,1.0,4.0,3.0,2.0
ZNF678,29.0,30.0,36.5,36.0
339505,0.0,0.0,0.0,0.0
ARMH1,5.0,7.0,8.0,6.0
ZFP69,4.0,4.0,5.0,5.0
LINC01692,0.0,0.0,0.0,0.0
SLC35E4,0.0,0.0,0.0,1.0
AL021937.1,0.0,0.0,0.0,0.0
339674,0.0,0.0,1.0,0.0
SPOPL,96.0,86.0,67.5,85.0
MAP3K20-AS1,0.0,0.0,0.0,0.0
MROH2A,0.0,0.0,0.0,0.0
ESPNL,0.0,0.0,0.0,0.0
LINC00299,0.0,0.0,0.0,0.0
AC016747.1,11.0,13.0,16.5,25.0
C2orf74,7.0,14.0,6.5,9.0
CCDC39,0.0,0.0,0.0,0.0
IHO1,0.0,0.0,0.0,0.0
339862,25.0,44.0,65.5,37.0
AC010210.1,2.0,0.0,2.0,1.0
C3orf35,0.0,2.0,0.0,0.0
EHHADH-AS1,0.0,0.0,0.0,0.0
LPP-AS2,0.0,1.0,4.0,3.0
CCDC158,0.0,0.0,0.0,0.0
339975,1.0,1.0,1.0,0.0
LRRC66,0.0,0.0,0.0,0.0
NAT8L,4.0,2.0,0.0,0.0
340037,1.0,1.0,0.0,0.0
STING1,36.0,30.0,37.5,23.0
FAM170A,0.0,0.0,0.0,0.0
SLC25A48-AS1,0.0,0.0,0.0,0.0
ZC3H12D,13.0,15.0,13.0,13.0
MYLK4,0.0,3.0,3.0,2.0
TREML1,0.0,0.0,0.0,0.0
340206,0.0,0.0,1.5,0.0
ZNF680,29.0,26.0,33.0,30.0
FAM221A,0.0,0.0,0.0,0.0
FAM183BP,1.0,1.0,0.5,2.0
TSPAN33,0.0,1.0,1.0,1.0
NRBP2,5.0,1.0,6.0,6.0
ZNF517,2.0,0.0,1.5,1.0
TMEM249,1.0,1.0,1.5,0.0
RSPO2,0.0,0.0,0.5,1.0
ZDHHC21,5.0,8.0,14.0,15.0
ACER2,1.0,4.0,3.5,3.0
RTL5,2.0,1.0,0.0,0.0
ZC3H12B,0.0,0.0,0.5,0.0
SATL1,0.0,0.0,0.0,0.0
LIPM,0.0,0.0,0.0,0.0
VWA2,0.0,0.0,0.0,0.0
NANOS1,10.0,12.0,24.0,11.0
HMX3,1.0,1.0,1.0,2.0
AKR1C8P,0.0,0.0,1.0,0.0
COX8C,0.0,0.0,0.0,0.0
GLDN,0.0,0.0,0.0,0.0
TMC3,0.0,0.0,0.0,0.0
ZNF774,0.0,0.0,0.0,0.0
FMN1,0.0,0.0,1.0,2.0
ZKSCAN2,15.0,19.0,14.0,26.0
ATXN1L,74.0,77.0,109.5,115.0
CD300E,0.0,0.0,0.0,0.0
NACA2,19.0,15.0,10.0,17.0
ZNF850,32.0,39.0,48.0,43.0
ZNF404,0.0,0.0,0.0,0.0
C19orf81,0.0,1.0,0.5,1.0
ZSCAN22,15.0,19.0,10.0,27.0
CCDC18,2.0,1.0,1.0,1.0
TCTEX1D4,0.0,0.0,0.0,0.0
PRORSD1P,21.0,27.0,24.0,24.0
DUBR,0.0,0.0,1.0,1.0
NMRAL2P,0.0,1.0,1.5,7.0
AC098591.2,0.0,0.0,0.0,1.0
LRIT3,0.0,0.0,0.0,0.0
SLC10A6,0.0,0.0,0.0,0.0
HSD17B13,1.0,2.0,3.0,3.0
ZNF879,1.0,2.0,0.5,1.0
FAM174A,5.0,5.0,4.0,3.0
MTX3,60.0,73.0,94.5,107.0
RSPH4A,0.0,0.0,0.0,0.0
ECT2L,0.0,0.0,0.0,0.0
EYS,0.0,0.0,0.0,0.0
ZNF391,2.0,3.0,3.5,4.0
MACC1,0.0,0.0,0.0,0.0
FAM71F2,2.0,7.0,3.5,9.0
KIF24,16.0,16.0,19.5,26.0
ZNF81,4.0,7.0,7.5,12.0
LANCL3,0.0,0.0,0.0,0.0
SOWAHD,5.0,7.0,7.5,16.0
RAB41,0.0,0.0,0.0,0.0
SNORD64,0.0,0.0,0.0,0.0
CATSPER3,0.0,0.0,0.0,0.0
SLC35B2,16.0,18.0,10.5,11.0
SERINC2,0.0,0.0,0.0,0.0
NME9,0.0,0.0,0.0,0.0
C6orf52,0.0,0.0,0.0,0.0
GATD1,50.0,60.0,63.0,45.0
TMEM255B,0.0,0.0,0.0,0.0
ANKDD1A,3.0,1.0,3.0,7.0
CTU2,0.0,0.0,0.0,0.0
SKA2,67.0,82.0,86.5,108.0
MCRIP1,0.0,1.0,0.5,1.0
ZNF530,5.0,3.0,19.0,15.0
GEN1,64.0,81.0,86.0,128.0
348738,5.0,6.0,5.5,5.0
FTCDNL1,0.0,0.0,0.0,0.0
SPATA3-AS1,0.0,0.0,0.0,0.0
WDR53,3.0,1.0,0.0,1.0
LNP1,0.0,1.0,0.0,0.0
ANKRD18DP,103.0,135.0,134.5,125.0
FAM86EP,10.0,14.0,10.0,3.0
NUP43,32.0,35.0,47.0,36.0
ZNF713,1.0,1.0,0.5,2.0
GJC3,0.0,0.0,0.0,0.0
DPY19L2P2,6.0,7.0,9.5,9.0
NMNAT3,1.0,1.0,2.0,0.0
PLET1,0.0,0.0,0.0,0.0
RTN4RL2,0.0,0.0,0.0,0.0
DNAAF3,0.0,0.0,1.0,0.0
CASTOR3,4.0,12.0,7.0,7.0
ZNF429,0.0,0.0,0.0,0.0
RAET1G,0.0,0.0,0.0,0.0
RILPL1,0.0,0.0,0.0,0.0
TBC1D26,0.0,0.0,0.0,0.0
ZACN,0.0,0.0,0.0,0.0
SLCO4C1,7.0,8.0,1.5,5.0
ZNF445,39.0,41.0,49.0,47.0
ANKRD37,1.0,1.0,1.5,3.0
GPR141,0.0,0.0,0.0,0.0
ZNF233,0.0,0.0,0.0,2.0
TICAM2,1.0,7.0,4.5,7.0
BMP8A,0.0,0.0,0.0,0.0
LILRA5,0.0,0.0,0.0,1.0
359821,4.0,5.0,5.0,8.0
RFLNB,110.0,114.0,121.0,170.0
IRF2BP2,517.0,471.0,607.5,545.0
ZBTB41,36.0,50.0,47.0,57.0
FKBP9P1,0.0,0.0,0.0,0.0
TMPRSS9,0.0,0.0,0.0,0.0
PRAC2,1.0,0.0,0.5,1.0
GSTK1,10.0,9.0,9.0,7.0
USP50,0.0,0.0,0.0,0.0
DND1,1.0,0.0,0.5,0.0
CDRT1,0.0,0.0,1.0,1.0
NDUFS7,0.0,0.0,0.0,0.0
NHLRC2,12.0,15.0,19.0,14.0
NCR3LG1,97.0,156.0,166.0,187.0
FAM111B,9.0,4.0,0.0,0.0
TMEM179B,5.0,5.0,5.0,7.0
TBC1D10C,0.0,0.0,3.0,2.0
DNAJB13,0.0,0.0,0.0,0.0
AC010186.2,32.0,38.0,45.0,47.0
TEX9,0.0,0.0,0.0,0.0
374650,1.0,1.0,0.5,1.0
KIF7,0.0,0.0,0.0,0.0
ZNF710,20.0,23.0,13.5,17.0
HDDC3,24.0,27.0,22.5,19.0
EFCAB5,0.0,0.0,0.0,0.0
LRRC37A3,0.0,0.0,0.5,0.0
ATP9B,0.0,0.0,0.0,0.0
PEAK3,0.0,1.0,0.0,0.0
HSD11B1L,3.0,2.0,1.5,1.0
ZNF699,8.0,17.0,14.5,21.0
TMEM205,0.0,0.0,0.5,0.0
YJEFN3,0.0,0.0,0.0,0.0
ZNF829,0.0,2.0,0.0,0.0
ZNF568,0.0,0.0,0.0,0.0
ZSWIM9,1.0,3.0,2.5,2.0
ZNF773,46.0,61.0,99.5,87.0
DRAXIN,0.0,0.0,0.0,0.0
SVBP,11.0,12.0,11.5,19.0
MIGA1,8.0,18.0,26.0,22.0
NEXN-AS1,0.0,0.0,0.0,0.0
PEAR1,0.0,0.0,0.0,0.0
SFT2D2,1.0,3.0,1.5,2.0
MIA3,14.0,14.0,11.5,13.0
FAM89A,14.0,16.0,8.0,11.0
375133,2.0,7.0,5.0,4.0
PFN4,0.0,0.0,0.0,0.0
FAM228B,0.0,1.0,0.5,2.0
ANKRD36,0.0,0.0,0.0,0.0
375260,7.0,10.0,9.0,12.0
RBM43,14.0,16.0,19.0,23.0
CERKL,0.0,1.0,0.0,0.0
RBM44,0.0,0.0,0.0,0.0
LHFPL4,0.0,0.0,0.0,0.0
C3orf62,51.0,58.0,31.0,58.0
STIMATE,19.0,19.0,20.5,27.0
NRROS,14.0,18.0,17.0,7.0
C5orf34,4.0,4.0,2.0,2.0
MAST4,3.0,1.0,1.0,3.0
SIMC1,8.0,12.0,12.0,9.0
375513,16.0,20.0,16.5,17.0
GJB7,0.0,0.0,0.0,0.0
TRIM73,0.0,0.0,0.0,0.0
SLC26A5,0.0,0.0,0.0,0.0
KCP,0.0,0.0,0.0,0.0
WASH5P,1.0,2.0,1.5,2.0
ENHO,0.0,0.0,0.0,0.0
PTAR1,105.0,85.0,96.0,161.0
ERCC6L2,27.0,36.0,40.5,37.0
SWI5,4.0,4.0,1.0,2.0
PNPLA7,0.0,0.0,0.0,0.0
AGRN,3.0,6.0,3.5,6.0
RAB15,0.0,0.0,0.0,0.0
RNF126P1,1.0,0.0,1.0,0.0
SLC27A1,6.0,7.0,13.5,8.0
ZC3H6,4.0,6.0,6.0,18.0
KLHL30,0.0,0.0,0.0,0.0
CA13,1.0,0.0,0.0,0.0
ENTPD8,0.0,0.0,0.0,0.0
STAG3L3,0.0,0.0,0.0,0.0
RN7SL2,3.0,5.0,3.5,5.0
CENPS,8.0,9.0,9.0,10.0
LINC-PINT,28.0,21.0,36.5,33.0
MALAT1,6410.0,5497.0,5752.5,5526.0
379013,17.0,31.0,34.0,29.0
PSMA3-AS1,91.0,107.0,106.5,128.0
386593,18.0,26.0,23.5,29.0
GRASLND,0.0,0.0,0.0,0.0
SAP30L-AS1,0.0,0.0,0.0,1.0
AMIGO3,6.0,6.0,7.0,3.0
ZNF582-AS1,0.0,0.0,0.0,0.0
ZKSCAN4,20.0,18.0,29.0,34.0
GUSBP2,1.0,2.0,1.0,2.0
387066,142.0,164.0,154.0,194.0
SUMO4,1.0,3.0,2.0,2.0
CENPW,5.0,4.0,7.5,4.0
SOGA3,0.0,0.0,0.0,0.0
CEP85L,17.0,11.0,15.0,15.0
387254,8.0,13.0,7.0,9.0
C6orf120,272.0,274.0,250.5,282.0
KRTAP5-10,0.0,0.0,0.0,0.0
NSUN4,69.0,83.0,71.0,77.0
RASL11A,2.0,0.0,1.0,0.0
GPR153,1.0,1.0,0.0,0.0
PEDS1,20.0,27.0,31.0,29.0
PEDS1-UBE2V1,47.0,55.0,55.0,80.0
387628,0.0,0.0,0.0,0.0
SKIDA1,0.0,0.0,0.0,0.0
FAM238C,0.0,0.0,0.5,0.0
387646,9.0,15.0,10.0,2.0
WASHC2A,8.0,10.0,12.0,15.0
CC2D2B,0.0,0.0,0.0,0.0
ENO4,0.0,0.0,0.0,0.0
C10orf143,1.0,1.0,3.5,2.0
GVINP1,1.0,4.0,18.0,27.0
C11orf96,0.0,0.0,0.0,0.0
LIPT2,6.0,5.0,7.0,10.0
CLEC12B,0.0,0.0,0.0,0.0
RPL13AP20,23.0,17.0,16.5,18.0
REP15,0.0,0.0,0.0,0.0
C12orf75,0.0,0.0,0.5,2.0
CFAP73,0.0,0.0,0.0,0.0
TMEM233,6.0,7.0,11.0,32.0
KMT5A,20.0,19.0,29.0,28.0
C1QTNF9B,0.0,0.0,0.0,0.0
NHLRC3,9.0,13.0,20.0,18.0
TOMM20L,0.0,0.0,0.0,0.0
CCDC9B,4.0,6.0,3.0,9.0
TNFAIP8L3,0.0,1.0,0.0,0.0
388152,0.0,0.0,0.0,0.0
UBE2Q2P1,1.0,2.0,2.5,1.0
388182,2.0,2.0,1.5,3.0
SBK1,0.0,0.0,0.0,0.0
C16orf87,37.0,57.0,81.0,76.0
C16orf86,0.0,0.0,0.0,0.0
INCA1,0.0,0.0,0.0,0.0
SCIMP,5.0,4.0,3.5,16.0
C17orf100,2.0,3.0,1.0,3.0
TMEM220,0.0,0.0,0.0,0.0
LRRC75A,0.0,0.0,0.0,0.0
CCDC103,0.0,1.0,2.0,1.0
RPRML,0.0,0.0,0.0,0.0
YPEL2,7.0,16.0,2.5,4.0
388436,2.0,0.0,0.0,1.0
388499,2.0,1.0,1.0,0.0
CLEC17A,0.0,0.0,0.0,0.0
RGS9BP,2.0,2.0,8.5,2.0
ZNF790,0.0,0.0,2.0,1.0
CEACAM22P,0.0,0.0,0.0,0.0
BLOC1S3,29.0,29.0,33.0,34.0
ZNF888,35.0,51.0,41.5,40.0
ZNF761,0.0,0.0,0.5,1.0
TMEM238,0.0,0.0,0.0,0.0
ZNF749,11.0,11.0,11.5,10.0
ZNF324B,9.0,12.0,13.0,6.0
RPL23AP87,0.0,0.0,0.0,0.0
C1QTNF12,0.0,0.0,0.0,0.0
RNF207,0.0,0.0,0.0,0.0
TRNP1,1.0,2.0,0.0,0.0
C1orf146,0.0,0.0,0.0,0.0
DIPK1A,3.0,0.0,0.0,1.0
NOTCH2NLA,0.0,1.0,1.0,0.0
388685,21.0,21.0,23.5,20.0
LYSMD1,2.0,1.0,1.0,2.0
C1orf189,0.0,0.0,0.0,0.0
C1orf53,0.0,0.0,0.0,0.0
TMEM81,2.0,1.0,0.0,3.0
COA6,24.0,21.0,22.5,27.0
SNHG17,114.0,104.0,93.5,99.0
FAM209B,0.0,0.0,0.0,1.0
388815,0.0,0.0,0.0,0.0
LRRC75B,0.0,0.0,0.0,0.0
388906,0.0,0.0,0.0,0.0
MFSD2B,0.0,0.0,0.0,0.0
BOLA3,13.0,10.0,9.5,10.0
C2orf81,0.0,0.0,1.0,0.0
C2orf68,49.0,62.0,70.5,60.0
PLEKHM3,14.0,19.0,21.0,30.0
C2orf80,0.0,0.0,0.0,0.0
INKA1,1.0,0.0,0.5,0.0
MUSTN1,0.0,0.0,0.5,0.0
LEKR1,0.0,0.0,0.0,0.0
SMIM20,25.0,23.0,23.5,20.0
389247,1.0,2.0,2.5,2.0
ANXA2R,2.0,1.0,5.0,4.0
PROB1,0.0,0.0,1.0,0.0
ARHGEF37,0.0,0.0,0.0,0.0
PSMG4,10.0,8.0,10.0,7.0
389458,0.0,1.0,0.0,0.0
GTF2IRD2B,0.0,0.0,0.5,0.0
389538,5.0,9.0,6.5,3.0
LAMTOR4,13.0,10.0,8.5,9.0
389602,0.0,0.0,0.5,2.0
AC100861.1,11.0,12.0,10.5,8.0
NUGGC,0.0,0.0,0.0,0.0
RBM12B,29.0,34.0,33.0,50.0
MROH5,0.0,0.0,0.0,0.0
MAFA,0.0,0.0,0.0,1.0
GLIDR,1.0,1.0,0.5,0.0
C9orf153,0.0,0.0,0.0,0.0
389791,1.0,1.0,1.0,1.0
IER5L,3.0,4.0,1.5,4.0
AJM1,2.0,5.0,0.5,1.0
MG910336.1,13.0,14.0,13.5,17.0
389834,1.0,0.0,0.5,1.0
MAP3K15,0.0,0.0,0.0,0.0
USP27X,3.0,2.0,3.5,4.0
UBE2NL,0.0,0.0,2.0,0.0
389906,17.0,17.0,19.0,15.0
C1QL3,0.0,0.0,0.5,0.0
390213,0.0,0.0,0.0,0.0
GOLGA8EP,0.0,0.0,0.0,0.0
UBAP1L,0.0,0.0,0.0,0.0
SKOR1,1.0,1.0,1.0,0.0
ANKRD34C,0.0,0.0,0.0,0.0
PABPN1L,0.0,0.0,0.0,0.0
ONECUT3,0.0,0.0,0.0,0.0
NUDT19,60.0,57.0,77.5,70.0
ZNF793,1.0,0.0,1.0,0.0
ZNF805,32.0,41.0,23.5,29.0
PLA2G2C,0.0,2.0,0.5,1.0
391051,0.0,0.0,0.0,0.0
FRRS1,1.0,3.0,2.5,3.0
391257,24.0,32.0,14.0,13.0
PTRHD1,7.0,6.0,6.0,8.0
FAM221B,0.0,0.0,0.0,0.0
NHSL2,8.0,8.0,8.5,18.0
SPRED3,0.0,0.0,0.0,1.0
TMEM200B,0.0,0.0,0.0,0.0
SLC25A35,3.0,2.0,1.0,4.0
MEX3D,1.0,3.0,2.0,4.0
FAM102A,2.0,3.0,6.0,2.0
ZNF321P,58.0,65.0,99.5,95.0
HEATR4,0.0,0.0,0.0,0.0
MYO18A,12.0,12.0,7.5,9.0
SHC4,0.0,0.0,0.0,1.0
LINC02649,0.0,0.0,0.0,0.0
MIR1915HG,0.0,0.0,0.0,1.0
BMS1P1,2.0,2.0,0.5,1.0
EEF1AKMT2,10.0,10.0,9.0,9.0
EDRF1-DT,3.0,2.0,1.0,3.0
FAM180B,4.0,5.0,8.0,3.0
PCNX3,7.0,9.0,5.5,8.0
PATE2,0.0,0.0,0.5,0.0
PATE4,0.0,0.0,0.0,0.0
399972,6.0,7.0,5.5,8.0
SNX19,23.0,36.0,35.5,38.0
CLEC12A-AS1,0.0,0.0,0.0,0.0
400027,108.0,119.0,119.0,129.0
LINC02381,0.0,0.0,0.0,0.0
400046,0.0,0.0,0.0,0.0
400058,4.0,5.0,3.5,2.0
C12orf76,27.0,24.0,24.0,31.0
400128,0.0,0.0,0.0,0.0
ATP11AUN,0.0,0.0,0.0,0.0
FOXN3-AS1,0.0,0.0,0.5,1.0
DICER1-AS1,1.0,0.0,0.5,1.0
400322,25.0,27.0,33.5,39.0
400410,5.0,3.0,5.0,7.0
FAM174B,0.0,0.0,0.0,0.0
KNOP1,19.0,20.0,20.0,22.0
NSMCE1-DT,0.0,0.0,0.0,0.0
AC009060.1,0.0,0.0,0.0,0.0
C17orf97,1.0,0.0,3.0,6.0
MED11,28.0,30.0,23.0,29.0
LINC02076,0.0,0.0,0.0,0.0
TOB1-AS1,0.0,0.0,1.0,0.0
LINC00511,0.0,0.0,0.5,0.0
LINC01973,0.0,0.0,0.0,0.0
TEX19,3.0,7.0,8.5,4.0
400657,53.0,69.0,63.0,89.0
ZNF516-DT,2.0,1.0,2.5,3.0
PRSS57,4.0,1.0,3.0,1.0
VMAC,1.0,2.0,1.5,2.0
AC007773.1,1.0,0.0,0.0,0.0
AC010624.1,0.0,0.0,0.0,0.0
ZNF772,0.0,0.0,0.0,0.0
FAM87B,0.0,0.0,0.0,0.0
LRRC8C-DT,1.0,4.0,2.5,1.0
C1orf220,0.0,2.0,1.5,0.0
NBPF9,2.0,6.0,5.5,4.0
C20orf202,0.0,0.0,0.5,0.0
400867,0.0,0.0,0.0,0.0
LRRC74B,0.0,0.0,0.0,0.0
CHCHD10,4.0,8.0,8.5,3.0
400927,3.0,1.0,0.0,1.0
MIRLET7BHG,13.0,11.0,12.0,10.0
LINC01376,0.0,0.0,0.0,0.0
C2orf91,0.0,0.0,0.0,0.0
EML6,0.0,0.0,0.0,2.0
400955,0.0,1.0,0.5,0.0
LINC02245,0.0,0.0,0.0,0.0
PCBP1-AS1,2.0,1.0,4.0,4.0
PAIP2B,0.0,0.0,0.5,1.0
RGPD1,0.0,0.0,0.0,0.0
ANKRD36C,1.0,1.0,0.0,0.0
400999,0.0,0.0,0.0,0.0
401010,1.0,1.0,0.5,2.0
TEX41,0.0,0.0,0.0,0.0
C2orf66,0.0,0.0,0.0,0.0
401052,0.0,0.0,0.0,0.0
MBNL1-AS1,14.0,23.0,24.5,41.0
C3orf80,13.0,13.0,13.5,26.0
C4orf48,0.0,0.0,0.0,0.0
401149,0.0,2.0,0.5,3.0
C4orf3,30.0,25.0,42.0,52.0
C5orf63,0.0,0.0,0.5,0.0
401233,6.0,19.0,13.5,25.0
401242,0.0,0.0,0.5,0.0
LINC00243,1.0,0.0,0.0,0.0
MCCD1,0.0,0.0,0.0,0.0
SAPCD1,5.0,6.0,5.0,4.0
RAB44,14.0,12.0,8.5,11.0
TRAM2-AS1,6.0,6.0,6.5,11.0
401282,0.0,0.0,0.0,0.0
LINC00242,0.0,0.0,0.0,0.0
401320,7.0,10.0,5.0,9.0
401331,0.0,0.0,0.0,0.0
SMIM30,53.0,64.0,70.5,67.0
POT1-AS1,0.0,0.0,0.0,0.0
PRRT4,0.0,0.0,0.0,0.0
RBIS,34.0,40.0,35.5,36.0
SAMD12,0.0,0.0,0.0,0.0
VLDLR-AS1,5.0,5.0,7.0,4.0
HACD4,3.0,5.0,5.0,16.0
TOMM5,145.0,129.0,117.0,99.0
401509,7.0,11.0,19.5,9.0
CENPP,3.0,2.0,6.0,10.0
SNX30,38.0,58.0,48.0,60.0
WDR38,0.0,0.0,0.0,0.0
GPRACR,0.0,0.0,0.0,0.0
401561,0.0,0.0,0.0,0.0
C9orf139,13.0,16.0,19.5,11.0
FAM166A,0.0,0.0,0.0,0.0
CD99P1,3.0,4.0,10.0,11.0
401585,0.0,1.0,1.5,0.0
401588,32.0,38.0,42.0,37.0
SLC25A53,0.0,0.0,0.0,0.0
SERTM2,0.0,0.0,0.0,1.0
GOLGA7B,0.0,1.0,1.0,1.0
LDLRAD2,0.0,0.0,0.5,0.0
SRRD,13.0,12.0,13.5,17.0
402176,6.0,7.0,6.0,5.0
C7orf61,0.0,0.0,0.0,0.0
IGLON5,0.0,0.0,0.0,0.0
UFSP1,2.0,0.0,0.5,0.0
IFITM10,0.0,0.0,0.0,0.0
403150,0.0,0.0,0.0,0.0
PLPP6,43.0,51.0,50.0,79.0
CIBAR1P2,0.0,0.0,0.0,0.0
403323,0.0,1.0,0.0,0.0
403340,0.0,0.0,0.0,0.0
ZBTB34,69.0,74.0,79.0,83.0
HAPLN4,3.0,6.0,4.0,4.0
CUEDC1,0.0,1.0,0.5,1.0
CTXN1,0.0,0.0,0.0,0.0
C6orf201,0.0,0.0,0.0,0.0
HOXB-AS3,0.0,0.0,0.0,0.0
YY2,4.0,2.0,4.0,3.0
C16orf74,6.0,4.0,7.0,4.0
DENND10,125.0,99.0,147.5,75.0
CACTIN-AS1,0.0,0.0,0.0,0.0
GTF2H5,24.0,19.0,24.5,28.0
ANKHD1-EIF4EBP3,4.0,7.0,2.5,5.0
MIRLET7B,1.0,0.0,0.5,1.0
MIRLET7D,9.0,8.0,11.0,12.0
MIR106B,0.0,0.0,2.0,1.0
MIR135A1,0.0,0.0,0.0,0.0
MIR142,10.0,12.0,12.0,7.0
MIR146A,0.0,0.0,0.0,0.0
MIR155,2.0,1.0,2.0,3.0
MIR181B1,6.0,9.0,14.5,10.0
MIR186,3.0,3.0,3.5,6.0
MIR194-1,0.0,0.0,0.0,0.0
MIR197,0.0,0.0,0.0,0.0
MIR198,0.0,0.0,0.0,0.0
MIR19B1,1.0,1.0,0.5,0.0
MIR181A1,0.0,3.0,5.5,1.0
MIR215,0.0,0.0,0.0,0.0
MIR219A1,0.0,0.0,0.0,0.0
MIR221,18.0,19.0,19.5,12.0
MIR223,29.0,34.0,21.0,17.0
MIR25,10.0,12.0,12.5,14.0
MIR27A,0.0,0.0,0.0,0.0
MIR29B2,0.0,0.0,0.0,0.0
MIR29C,1.0,1.0,1.5,0.0
MIR302A,0.0,0.0,0.0,0.0
407037,0.0,0.0,0.0,0.0
MIR7-1,7.0,10.0,11.0,14.0
MIR92A1,4.0,7.0,6.0,5.0
MIR93,1.0,0.0,1.5,3.0
