chr	start	end	interval_id	num_peaks	num_samples	MV411_1_357_R1.bool	MV411_2_358_R1.bool	MV411_1_357_R1.fc	MV411_2_358_R1.fc	MV411_1_357_R1.qval	MV411_2_358_R1.qval	MV411_1_357_R1.pval	MV411_2_358_R1.pval	MV411_1_357_R1.start	MV411_2_358_R1.start	MV411_1_357_R1.end	MV411_2_358_R1.end	MV411_1_357_R1.summit	MV411_2_358_R1.summit
chr5	177455220	177455770	Interval_19381	2	2	TRUE	TRUE	9.40179	5.41952	22.09986	5.56023	25.43743	9.12237	177455220	177455326	177455770	177455528	213	48
chr5	177456371	177456615	Interval_19382	1	1	TRUE	FALSE	5.23985	NA	7.23354	NA	10.08017	NA	177456371	NA	177456615	NA	114	NA
chr5	177479294	177479750	Interval_19383	2	2	TRUE	TRUE	8.81044	5.56872	20.91567	7.70998	24.22287	11.55813	177479294	177479475	177479691	177479750	151	114
chr5	177479831	177480493	Interval_19384	2	2	TRUE	TRUE	14.38219	3.41949	48.07436	1.75537	51.98251	4.67372	177479831	177479856	177480493	177480171	220	223
chr5	177494390	177494703	Interval_19385	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	177494390	NA	177494703	NA	150	NA
chr5	177497159	177497860	Interval_19386	2	2	TRUE	TRUE	6.82406	5.46718	13.00986	5.94489	16.0823	9.54895	177497169	177497159	177497860	177497502	286	38
chr5	177509570	177509886	Interval_19387	1	1	FALSE	TRUE	NA	4.39278	NA	5.0463	NA	8.53633	NA	177509570	NA	177509886	NA	180
chr5	177510414	177510605	Interval_19388	1	1	FALSE	TRUE	NA	4.35208	NA	3.70055	NA	6.99419	NA	177510414	NA	177510605	NA	65
chr5	177510831	177511152	Interval_19389	2	2	TRUE	TRUE	4.39233	5.22165	5.05694	5.56306	7.7903	9.12538	177510831	177510920	177511067	177511152	110	80
chr5	177516750	177517420	Interval_19390	2	2	TRUE	TRUE	23.4528	6.40543	96.21835	8.03049	100.97977	11.9105	177516750	177516769	177517420	177517170	351	287
chr5	177545558	177545769	Interval_19391	1	1	TRUE	FALSE	4.96773	NA	7.06811	NA	9.90633	NA	177545558	NA	177545769	NA	129	NA
chr5	177546557	177546728	Interval_19392	1	1	TRUE	FALSE	3.95763	NA	2.96126	NA	5.56578	NA	177546557	NA	177546728	NA	83	NA
chr5	177554438	177554798	Interval_19393	1	1	TRUE	FALSE	10.58455	NA	23.16497	NA	26.52929	NA	177554438	NA	177554798	NA	169	NA
chr5	177592029	177592309	Interval_19394	1	1	TRUE	FALSE	7.41653	NA	13.67786	NA	16.77146	NA	177592029	NA	177592309	NA	115	NA
chr5	177599922	177600392	Interval_19395	1	1	TRUE	FALSE	6.15915	NA	9.24548	NA	12.17796	NA	177599922	NA	177600392	NA	139	NA
chr5	178109083	178109254	Interval_19396	1	1	TRUE	FALSE	3.99239	NA	3.53283	NA	6.17368	NA	178109083	NA	178109254	NA	137	NA
chr5	178130792	178131274	Interval_19397	1	1	TRUE	FALSE	16.26904	NA	49.72562	NA	53.66515	NA	178130792	NA	178131274	NA	170	NA
chr5	178153821	178154187	Interval_19398	1	1	TRUE	FALSE	11.81453	NA	30.40693	NA	33.95035	NA	178153821	NA	178154187	NA	202	NA
chr5	178204256	178205442	Interval_19399	5	2	TRUE	TRUE	6.94573;4.04441;3.3935	5.30153;5.19736	12.35472;3.35695;2.7292	5.09876;4.94958	15.4029;5.98563;5.31046	8.59248;8.42073	178204256;178204802;178205202	178204324;178204588	178204739;178204978;178205442	178204519;178205222	291;137;233	23;162
chr5	178232280	178232918	Interval_19400	2	2	TRUE	TRUE	8.23376	9.80638	18.18075	16.90707	21.41391	21.63173	178232280	178232474	178232918	178232853	258	166
chr5	178312889	178313162	Interval_19401	1	1	TRUE	FALSE	6.41149	NA	10.51202	NA	13.49477	NA	178312889	NA	178313162	NA	116	NA
chr5	178392846	178393417	Interval_19402	1	1	TRUE	FALSE	6.18782	NA	12.96721	NA	16.03933	NA	178392846	NA	178393417	NA	228	NA
chr5	178405065	178405269	Interval_19403	1	1	TRUE	FALSE	3.74264	NA	6.55282	NA	9.36461	NA	178405065	NA	178405269	NA	96	NA
chr5	178461207	178461431	Interval_19404	1	1	TRUE	FALSE	5.2688	NA	6.59236	NA	9.40468	NA	178461207	NA	178461431	NA	97	NA
chr5	178467801	178467972	Interval_19405	1	1	TRUE	FALSE	5.62001	NA	8.28419	NA	11.17737	NA	178467801	NA	178467972	NA	104	NA
chr5	178475928	178476229	Interval_19406	2	2	TRUE	TRUE	6.85267	6.19539	13.06485	7.70691	16.14014	11.54852	178475928	178475973	178476229	178476197	158	134
chr5	178477421	178477657	Interval_19407	1	1	TRUE	FALSE	2.82792	NA	1.66508	NA	4.1611	NA	178477421	NA	178477657	NA	68	NA
chr5	178483681	178483971	Interval_19408	1	1	TRUE	FALSE	7.73478	NA	16.19568	NA	19.36886	NA	178483681	NA	178483971	NA	156	NA
chr5	178486254	178486928	Interval_19409	1	1	TRUE	FALSE	7.34211	NA	14.9406	NA	18.07667	NA	178486254	NA	178486928	NA	229	NA
chr5	178496702	178496886	Interval_19410	1	1	TRUE	FALSE	5.3251	NA	5.98583	NA	8.77541	NA	178496702	NA	178496886	NA	106	NA
chr5	178502069	178502309	Interval_19411	1	1	FALSE	TRUE	NA	5.63351	NA	5.87768	NA	9.47929	NA	178502069	NA	178502309	NA	58
chr5	178502396	178503081	Interval_19412	2	2	TRUE	TRUE	13.145	6.79423	32.90738	7.9005	36.50335	11.76244	178502403	178502396	178503081	178502710	157	162
chr5	178533024	178533239	Interval_19413	1	1	FALSE	TRUE	NA	5.35804	NA	5.4626	NA	9.01922	NA	178533024	NA	178533239	NA	43
chr5	178533322	178533494	Interval_19414	1	1	TRUE	FALSE	4.83086	NA	5.51835	NA	8.27677	NA	178533322	NA	178533494	NA	44	NA
chr5	178535027	178535608	Interval_19415	2	2	TRUE	TRUE	7.55883	6.83898	13.93602	10.23744	17.04013	14.36351	178535027	178535261	178535608	178535598	274	165
chr5	178538820	178539317	Interval_19416	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	178538820	NA	178539317	NA	167	NA
chr5	178626459	178627359	Interval_19417	2	2	TRUE	TRUE	18.96194	6.21726	70.58558	8.45862	74.89592	12.38597	178626846	178626459	178627359	178627173	260	442
chr5	178730585	178730995	Interval_19418	1	1	TRUE	FALSE	12.05622	NA	30.22328	NA	33.76029	NA	178730585	NA	178730995	NA	191	NA
chr5	178777563	178777922	Interval_19419	1	1	TRUE	FALSE	10.53295	NA	24.26012	NA	27.65378	NA	178777563	NA	178777922	NA	139	NA
chr5	178859854	178860141	Interval_19420	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	178859854	NA	178860141	NA	236	NA
chr5	179023626	179024054	Interval_19421	1	1	TRUE	FALSE	9.23173	NA	22.31074	NA	25.66042	NA	179023626	NA	179024054	NA	152	NA
chr5	179356665	179356844	Interval_19422	1	1	TRUE	FALSE	3.48209	NA	3.33171	NA	5.95989	NA	179356665	NA	179356844	NA	144	NA
chr5	179550396	179551203	Interval_19423	2	2	TRUE	TRUE	7.05755	6.4465	11.65944	7.39541	14.68691	11.19142	179550396	179550608	179551203	179550917	306	155
chr5	179622711	179624757	Interval_19424	3	2	TRUE	TRUE	4.74087;33.65799	5.77997	5.67621;150.08887	9.48692	8.44714;155.81396	13.53	179622711;179623226	179623037	179623161;179624634	179624757	116;647	226
chr5	179658668	179658873	Interval_19425	1	1	TRUE	FALSE	3.5931	NA	3.31818	NA	5.94584	NA	179658668	NA	179658873	NA	65	NA
chr5	179678170	179679434	Interval_19426	3	2	TRUE	TRUE	6.3207	4.45488;5.10694	24.29373	3.38283;5.69105	27.6877	6.60997;9.26151	179678284	179678170;179678813	179679434	179678448;179679192	304	136;79
chr5	179698245	179699341	Interval_19427	2	2	TRUE	TRUE	7.40803	7.14405	14.59895	9.93239	17.72448	14.02573	179698245	179698255	179699171	179699341	666	938
chr5	179732018	179732340	Interval_19428	1	1	TRUE	FALSE	3.79269	NA	3.93516	NA	6.60524	NA	179732018	NA	179732340	NA	184	NA
chr5	179732440	179733436	Interval_19429	2	2	TRUE	TRUE	4.82386	6.42965	9.07455	8.06552	12.00288	11.95202	179732440	179732892	179732900	179733436	219	106
chr5	179759118	179759388	Interval_19430	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	179759118	NA	179759388	NA	148	NA
chr5	179762130	179762303	Interval_19431	1	1	TRUE	FALSE	6.48731	NA	11.48975	NA	14.51252	NA	179762130	NA	179762303	NA	34	NA
chr5	179769313	179769623	Interval_19432	2	2	TRUE	TRUE	5.48934	5.00084	8.04501	4.66028	10.92847	8.09469	179769313	179769369	179769623	179769560	195	42
chr5	179780449	179780637	Interval_19433	1	1	TRUE	FALSE	4.51616	NA	5.58177	NA	8.34329	NA	179780449	NA	179780637	NA	136	NA
chr5	179792793	179793332	Interval_19434	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	179792793	NA	179793332	NA	117	NA
chr5	179793693	179794034	Interval_19435	1	1	TRUE	FALSE	6.58701	NA	14.70511	NA	17.83555	NA	179793693	NA	179794034	NA	244	NA
chr5	179795950	179796450	Interval_19436	1	1	TRUE	FALSE	8.62744	NA	18.42804	NA	21.66895	NA	179795950	NA	179796450	NA	283	NA
chr5	179818866	179819350	Interval_19437	1	1	TRUE	FALSE	14.97006	NA	49.34008	NA	53.2725	NA	179818866	NA	179819350	NA	253	NA
chr5	179819406	179819692	Interval_19438	1	1	TRUE	FALSE	6.64173	NA	11.78646	NA	14.81577	NA	179819406	NA	179819692	NA	132	NA
chr5	179820736	179821208	Interval_19439	1	1	TRUE	FALSE	5.82183	NA	13.71422	NA	16.81004	NA	179820736	NA	179821208	NA	164	NA
chr5	179821359	179821555	Interval_19440	1	1	FALSE	TRUE	NA	6.41623	NA	8.77901	NA	12.74485	NA	179821359	NA	179821555	NA	122
chr5	179858744	179859111	Interval_19441	1	1	TRUE	FALSE	9.34758	NA	25.91405	NA	29.35039	NA	179858744	NA	179859111	NA	174	NA
chr5	179907756	179908234	Interval_19442	1	1	TRUE	FALSE	9.30331	NA	19.14599	NA	22.40383	NA	179907756	NA	179908234	NA	332	NA
chr5	179914196	179914390	Interval_19443	1	1	TRUE	FALSE	3.82589	NA	5.00735	NA	7.73977	NA	179914196	NA	179914390	NA	46	NA
chr5	179923485	179923849	Interval_19444	1	1	TRUE	FALSE	5.98816	NA	14.53411	NA	17.65711	NA	179923485	NA	179923849	NA	153	NA
chr5	180069669	180070219	Interval_19445	1	1	TRUE	FALSE	13.38817	NA	43.75701	NA	47.57945	NA	180069669	NA	180070219	NA	385	NA
chr5	180071484	180071655	Interval_19446	1	1	TRUE	FALSE	5.57255	NA	7.46225	NA	10.31941	NA	180071484	NA	180071655	NA	109	NA
chr5	180071929	180072417	Interval_19447	1	1	TRUE	FALSE	8.48308	NA	28.17022	NA	31.66133	NA	180071929	NA	180072417	NA	306	NA
chr5	180093684	180094045	Interval_19448	1	1	TRUE	FALSE	8.48325	NA	19.19385	NA	22.45657	NA	180093684	NA	180094045	NA	162	NA
chr5	180135102	180135411	Interval_19449	1	1	TRUE	FALSE	5.0841	NA	8.66208	NA	11.56875	NA	180135102	NA	180135411	NA	154	NA
chr5	180160818	180161083	Interval_19450	1	1	TRUE	FALSE	5.95151	NA	7.71939	NA	10.58824	NA	180160818	NA	180161083	NA	118	NA
chr5	180291949	180292200	Interval_19451	1	1	TRUE	FALSE	5.2405	NA	6.19954	NA	8.99339	NA	180291949	NA	180292200	NA	101	NA
chr5	180494084	180494817	Interval_19452	2	2	TRUE	TRUE	4.99026	5.63351	8.11744	5.87768	11.00531	9.47929	180494084	180494398	180494734	180494817	332	165
chr5	180518998	180519593	Interval_19453	2	2	TRUE	TRUE	35.67794	20.82781	172.78305	65.85402	178.97308	72.34595	180519132	180518998	180519593	180519551	234	366
chr5	180802778	180802994	Interval_19454	1	1	TRUE	FALSE	4.99152	NA	5.78757	NA	8.56051	NA	180802778	NA	180802994	NA	114	NA
chr5	180803675	180804126	Interval_19455	1	1	TRUE	FALSE	11.48682	NA	30.4052	NA	33.94853	NA	180803675	NA	180804126	NA	258	NA
chr5	180805244	180805455	Interval_19456	1	1	TRUE	FALSE	7.04243	NA	12.52874	NA	15.58708	NA	180805244	NA	180805455	NA	124	NA
chr5	180809786	180811051	Interval_19457	4	2	TRUE	TRUE	16.64149	4.9738;5.56872;3.71248	59.05511	5.16916;7.70998;2.72679	63.16461	8.69144;11.55813;5.85942	180809786	180809967;180810292;180810726	180811051	180810158;180810533;180810963	722	37;68;66
chr5	180821019	180821190	Interval_19458	1	1	TRUE	FALSE	4.62072	NA	4.25459	NA	6.94008	NA	180821019	NA	180821190	NA	134	NA
chr5	180829069	180829322	Interval_19459	1	1	TRUE	FALSE	6.81712	NA	11.24482	NA	14.24916	NA	180829069	NA	180829322	NA	150	NA
chr5	180831195	180831818	Interval_19460	2	2	TRUE	TRUE	5.73884	5.28467	8.87893	5.95899	11.79668	9.57967	180831195	180831377	180831774	180831818	316	169
chr5	180860951	180861641	Interval_19461	1	1	TRUE	FALSE	7.15246	NA	20.60711	NA	23.90889	NA	180860951	NA	180861641	NA	424	NA
chr5	181184131	181184370	Interval_19462	1	1	TRUE	FALSE	7.51753	NA	12.45103	NA	15.50724	NA	181184131	NA	181184370	NA	126	NA
chr5	181188336	181188732	Interval_19463	1	1	TRUE	FALSE	7.38539	NA	18.34417	NA	21.58403	NA	181188336	NA	181188732	NA	152	NA
chr5	181188807	181188998	Interval_19464	1	1	TRUE	FALSE	5.61012	NA	7.89668	NA	10.77184	NA	181188807	NA	181188998	NA	127	NA
chr5	181191431	181192168	Interval_19465	1	1	TRUE	FALSE	18.35453	NA	68.4313	NA	72.70624	NA	181191431	NA	181192168	NA	399	NA
chr5	181206808	181207043	Interval_19466	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	181206808	NA	181207043	NA	132	NA
chr5	181218098	181218411	Interval_19467	1	1	TRUE	FALSE	3.99229	NA	4.57714	NA	7.28745	NA	181218098	NA	181218411	NA	137	NA
chr5	181221995	181222641	Interval_19468	2	2	TRUE	TRUE	8.45586	3.71248	20.18607	2.72679	23.47305	5.85942	181221995	181222352	181222557	181222641	480	272
chr5	181222950	181223886	Interval_19469	2	2	TRUE	TRUE	28.83393	5.63351	116.24979	5.87768	121.35903	9.47929	181222950	181223112	181223886	181223635	629	240
chr5	181243113	181243853	Interval_19470	1	1	FALSE	TRUE	NA	5.54877	NA	8.69114	NA	12.65138	NA	181243113	NA	181243853	NA	268
chr5	181243861	181244418	Interval_19471	2	2	TRUE	TRUE	5.48934	4.67535	8.04501	3.68769	10.92847	6.96585	181243861	181244220	181244418	181244411	138	158
chr5	181246313	181246596	Interval_19472	1	1	TRUE	FALSE	7.58683	NA	15.90244	NA	19.06711	NA	181246313	NA	181246596	NA	137	NA
chr5	181260914	181262009	Interval_19473	2	2	TRUE	TRUE	6.38741	9.74032	13.82861	16.29754	16.93061	20.96981	181260914	181261021	181261942	181262009	350	372
chr6	291879	292887	Interval_19474	2	2	TRUE	TRUE	7.18955	5.51485	18.35872	6.95631	21.59905	10.71268	291879	292172	292887	292411	202	65
chr6	298654	298859	Interval_19475	1	1	TRUE	FALSE	4.54027	NA	11.17659	NA	14.18014	NA	298654	NA	298859	NA	98	NA
chr6	339611	339879	Interval_19476	1	1	TRUE	FALSE	3.9924	NA	5.91025	NA	8.68816	NA	339611	NA	339879	NA	101	NA
chr6	341089	341676	Interval_19477	1	1	TRUE	FALSE	9.46795	NA	45.11256	NA	48.96398	NA	341089	NA	341676	NA	417	NA
chr6	372631	372982	Interval_19478	1	1	TRUE	FALSE	3.56447	NA	4.88283	NA	7.60524	NA	372631	NA	372982	NA	295	NA
chr6	391686	391915	Interval_19479	1	1	TRUE	FALSE	6.98714	NA	11.53465	NA	14.5594	NA	391686	NA	391915	NA	130	NA
chr6	684048	684329	Interval_19480	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	684048	NA	684329	NA	151	NA
chr6	816767	816963	Interval_19481	1	1	TRUE	FALSE	3.8496	NA	6.07947	NA	8.87152	NA	816767	NA	816963	NA	97	NA
chr6	827510	827761	Interval_19482	1	1	TRUE	FALSE	10.52839	NA	23.06286	NA	26.42581	NA	827510	NA	827761	NA	116	NA
chr6	1287243	1287647	Interval_19483	1	1	TRUE	FALSE	8.18376	NA	22.17824	NA	25.52196	NA	1287243	NA	1287647	NA	236	NA
chr6	1363330	1363615	Interval_19484	1	1	TRUE	FALSE	6.50307	NA	9.42854	NA	12.36445	NA	1363330	NA	1363615	NA	146	NA
chr6	1763469	1763694	Interval_19485	1	1	TRUE	FALSE	4.82896	NA	5.19411	NA	7.9385	NA	1763469	NA	1763694	NA	116	NA
chr6	2245481	2245836	Interval_19486	1	1	TRUE	FALSE	7.43199	NA	12.30947	NA	15.35629	NA	2245481	NA	2245836	NA	167	NA
chr6	2479969	2480326	Interval_19487	1	1	FALSE	TRUE	NA	4.92633	NA	4.54881	NA	7.97031	NA	2479969	NA	2480326	NA	253
chr6	2480336	2480945	Interval_19488	1	1	TRUE	FALSE	5.29505	NA	7.33632	NA	10.18463	NA	2480336	NA	2480945	NA	105	NA
chr6	2522686	2522864	Interval_19489	1	1	TRUE	FALSE	6.15915	NA	9.24548	NA	12.17796	NA	2522686	NA	2522864	NA	58	NA
chr6	2542703	2543245	Interval_19490	1	1	TRUE	FALSE	22.62964	NA	83.51321	NA	88.05269	NA	2542703	NA	2543245	NA	299	NA
chr6	2547455	2547635	Interval_19491	1	1	TRUE	FALSE	5.43482	NA	9.03616	NA	11.9602	NA	2547455	NA	2547635	NA	101	NA
chr6	2578991	2579224	Interval_19492	1	1	TRUE	FALSE	4.59828	NA	5.12142	NA	7.85931	NA	2578991	NA	2579224	NA	106	NA
chr6	2726200	2726609	Interval_19493	1	1	TRUE	FALSE	3.79269	NA	3.93516	NA	6.60524	NA	2726200	NA	2726609	NA	255	NA
chr6	2733358	2733726	Interval_19494	1	1	TRUE	FALSE	9.19229	NA	18.39872	NA	21.63942	NA	2733358	NA	2733726	NA	166	NA
chr6	2764151	2764448	Interval_19495	1	1	FALSE	TRUE	NA	4.04122	NA	3.01328	NA	6.18858	NA	2764151	NA	2764448	NA	123
chr6	2764830	2766288	Interval_19496	3	2	TRUE	TRUE	21.35697	7.95633;4.35208	103.0811	11.18394;3.70055	107.96157	15.41022;6.99419	2764830	2765070;2765817	2765842	2765739;2766288	422	476;290
chr6	2841574	2842127	Interval_19497	2	2	TRUE	TRUE	13.78161	5.28467	35.44818	5.95899	39.10079	9.57967	2841574	2841581	2842127	2841859	301	97
chr6	2854575	2854852	Interval_19498	1	1	TRUE	FALSE	3.19391	NA	2.16852	NA	4.70046	NA	2854575	NA	2854852	NA	170	NA
chr6	2971179	2971795	Interval_19499	2	2	TRUE	TRUE	5.87724	4.04122	8.7485	3.01328	11.65983	6.18858	2971179	2971467	2971795	2971743	565	82
chr6	2979944	2980115	Interval_19500	1	1	TRUE	FALSE	4.69196	NA	4.97239	NA	7.70205	NA	2979944	NA	2980115	NA	75	NA
chr6	2981644	2981915	Interval_19501	2	2	TRUE	TRUE	6.24907	5.47717	9.40592	5.34664	12.34106	8.8806	2981644	2981713	2981898	2981915	156	83
chr6	2989032	2989350	Interval_19502	2	2	TRUE	TRUE	4.91929	4.38793	8.30276	4.26192	11.19644	7.63482	2989032	2989077	2989311	2989350	152	110
chr6	2989647	2990247	Interval_19503	3	2	TRUE	TRUE	4.51616	4.81217;4.9738	5.58177	4.65993;5.16916	8.34329	8.08877;8.69144	2989713	2989647;2990050	2990080	2989838;2990247	104	127;132
chr6	2999578	3000018	Interval_19504	1	1	TRUE	FALSE	11.45731	NA	26.56842	NA	30.01929	NA	2999578	NA	3000018	NA	132	NA
chr6	3023310	3024354	Interval_19505	2	2	TRUE	TRUE	19.29443	5.56943	105.31904	5.4733	110.23693	9.03129	3023310	3023988	3024290	3024354	502	52
chr6	3026979	3027347	Interval_19506	1	1	TRUE	FALSE	3.70704	NA	5.47355	NA	8.23007	NA	3026979	NA	3027347	NA	164	NA
chr6	3053700	3053976	Interval_19507	1	1	TRUE	FALSE	5.6555	NA	12.90805	NA	15.97543	NA	3053700	NA	3053976	NA	134	NA
chr6	3063891	3064082	Interval_19508	1	1	TRUE	FALSE	3.5931	NA	3.31818	NA	5.94584	NA	3063891	NA	3064082	NA	32	NA
chr6	3068295	3069213	Interval_19509	2	2	TRUE	TRUE	12.37523	7.41034	44.84458	9.54334	48.68809	13.60235	3068295	3068392	3069213	3068893	613	357
chr6	3118226	3118869	Interval_19510	1	1	TRUE	FALSE	17.92096	NA	65.02991	NA	69.24406	NA	3118226	NA	3118869	NA	337	NA
chr6	3139548	3139800	Interval_19511	1	1	TRUE	FALSE	7.12579	NA	16.35386	NA	19.53294	NA	3139548	NA	3139800	NA	123	NA
chr6	3157452	3157701	Interval_19512	1	1	TRUE	FALSE	3.7429	NA	2.87402	NA	5.46828	NA	3157452	NA	3157701	NA	204	NA
chr6	3162994	3163295	Interval_19513	1	1	TRUE	FALSE	7.88396	NA	14.03648	NA	17.14335	NA	3162994	NA	3163295	NA	118	NA
chr6	3258750	3259131	Interval_19514	1	1	TRUE	FALSE	6.38741	NA	13.82861	NA	16.93061	NA	3258750	NA	3259131	NA	130	NA
chr6	3849158	3849494	Interval_19515	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	3849158	NA	3849494	NA	278	NA
chr6	4018135	4018994	Interval_19516	1	1	TRUE	FALSE	15.96781	NA	91.77284	NA	96.45332	NA	4018135	NA	4018994	NA	595	NA
chr6	4021064	4022005	Interval_19517	2	2	TRUE	TRUE	15.90733	6.52812	55.13007	9.341	59.16993	13.36474	4021064	4021070	4021662	4022005	261	426
chr6	4135469	4136169	Interval_19518	1	1	TRUE	FALSE	6.15449	NA	15.36698	NA	18.51631	NA	4135469	NA	4136169	NA	481	NA
chr6	4316902	4317111	Interval_19519	1	1	TRUE	FALSE	2.9942	NA	2.70994	NA	5.28566	NA	4316902	NA	4317111	NA	77	NA
chr6	4344596	4344830	Interval_19520	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	4344596	NA	4344830	NA	129	NA
chr6	4407802	4408116	Interval_19521	1	1	TRUE	FALSE	16.28724	NA	45.93155	NA	49.79604	NA	4407802	NA	4408116	NA	169	NA
chr6	4603254	4603627	Interval_19522	1	1	TRUE	FALSE	4.99014	NA	11.51378	NA	14.53762	NA	4603254	NA	4603627	NA	218	NA
chr6	4775587	4775822	Interval_19523	1	1	TRUE	FALSE	4.62072	NA	4.25459	NA	6.94008	NA	4775587	NA	4775822	NA	118	NA
chr6	4775920	4776464	Interval_19524	1	1	TRUE	FALSE	13.17535	NA	33.6406	NA	37.25464	NA	4775920	NA	4776464	NA	334	NA
chr6	5003498	5004198	Interval_19525	1	1	TRUE	FALSE	6.7866	NA	15.59476	NA	18.75374	NA	5003498	NA	5004198	NA	271	NA
chr6	5004209	5004551	Interval_19526	1	1	FALSE	TRUE	NA	3.4473	NA	2.14062	NA	5.14919	NA	5004209	NA	5004551	NA	167
chr6	5049906	5050306	Interval_19527	1	1	TRUE	FALSE	7.93966	NA	14.62147	NA	17.74791	NA	5049906	NA	5050306	NA	289	NA
chr6	5087508	5087752	Interval_19528	1	1	TRUE	FALSE	4.96773	NA	7.06811	NA	9.90633	NA	5087508	NA	5087752	NA	94	NA
chr6	5142946	5143134	Interval_19529	1	1	TRUE	FALSE	4.45815	NA	4.2953	NA	6.98276	NA	5142946	NA	5143134	NA	143	NA
chr6	5260706	5261527	Interval_19530	3	2	TRUE	TRUE	7.58498	8.50136;5.59553	19.28498	12.90583;6.7634	22.55154	17.29174;10.49233	5260788	5260706;5261214	5261527	5261004;5261440	511	169;106
chr6	5657760	5658335	Interval_19531	1	1	TRUE	FALSE	9.44907	NA	19.40394	NA	22.67294	NA	5657760	NA	5658335	NA	431	NA
chr6	5671220	5671561	Interval_19532	1	1	TRUE	FALSE	7.18579	NA	17.41634	NA	20.62834	NA	5671220	NA	5671561	NA	145	NA
chr6	5723690	5724608	Interval_19533	3	2	TRUE	TRUE	12.81613	4.67535;3.97765	34.9952	3.68769;3.37766	38.63536	6.96585;6.59873	5723861	5723690;5724085	5724608	5723881;5724498	218	130;164
chr6	5827288	5827632	Interval_19534	1	1	TRUE	FALSE	4.72229	NA	5.33177	NA	8.08292	NA	5827288	NA	5827632	NA	162	NA
chr6	5930257	5930471	Interval_19535	1	1	TRUE	FALSE	8.19243	NA	15.56977	NA	18.72532	NA	5930257	NA	5930471	NA	116	NA
chr6	5989549	5989743	Interval_19536	1	1	TRUE	FALSE	4.82896	NA	5.19411	NA	7.9385	NA	5989549	NA	5989743	NA	64	NA
chr6	6008681	6009020	Interval_19537	1	1	TRUE	FALSE	7.3494	NA	13.08823	NA	16.16402	NA	6008681	NA	6009020	NA	144	NA
chr6	6386719	6386951	Interval_19538	1	1	FALSE	TRUE	NA	4.88237	NA	4.22169	NA	7.59158	NA	6386719	NA	6386951	NA	66
chr6	6588464	6588877	Interval_19539	1	1	TRUE	FALSE	5.48934	NA	8.04501	NA	10.92847	NA	6588464	NA	6588877	NA	271	NA
chr6	6591703	6592590	Interval_19540	2	2	TRUE	TRUE	16.86481	5.71524	56.37904	6.30398	60.44185	9.97133	6591703	6591777	6592590	6592556	545	663
chr6	6654787	6655009	Interval_19541	1	1	FALSE	TRUE	NA	4.9738	NA	5.16916	NA	8.69144	NA	6654787	NA	6655009	NA	151
chr6	6659725	6660096	Interval_19542	1	1	TRUE	FALSE	6.63025	NA	12.62799	NA	15.68728	NA	6659725	NA	6660096	NA	140	NA
chr6	6707198	6707554	Interval_19543	1	1	TRUE	FALSE	3.16058	NA	2.69205	NA	5.26629	NA	6707198	NA	6707554	NA	29	NA
chr6	6711828	6712369	Interval_19544	2	2	TRUE	TRUE	12.99967	5.46129	38.08284	5.62519	41.78943	9.1923	6711828	6711853	6712369	6712105	206	84
chr6	6712572	6713182	Interval_19545	2	2	TRUE	TRUE	6.15449	5.39887	15.36698	5.52774	18.51631	9.08775	6712572	6712991	6713154	6713182	149	127
chr6	6725876	6726164	Interval_19546	1	1	TRUE	FALSE	4.29038	NA	4.87284	NA	7.59397	NA	6725876	NA	6726164	NA	154	NA
chr6	6730911	6731104	Interval_19547	1	1	TRUE	FALSE	5.00712	NA	6.14242	NA	8.93526	NA	6730911	NA	6731104	NA	99	NA
chr6	6759535	6759730	Interval_19548	1	1	FALSE	TRUE	NA	5.05027	NA	4.20631	NA	7.56596	NA	6759535	NA	6759730	NA	54
chr6	6793863	6794229	Interval_19549	1	1	TRUE	FALSE	5.56041	NA	14.55805	NA	17.68234	NA	6793863	NA	6794229	NA	256	NA
chr6	6799787	6800022	Interval_19550	1	1	TRUE	FALSE	5.16766	NA	7.44806	NA	10.30377	NA	6799787	NA	6800022	NA	130	NA
chr6	6800555	6800830	Interval_19551	1	1	TRUE	FALSE	5.87087	NA	10.29368	NA	13.26439	NA	6800555	NA	6800830	NA	116	NA
chr6	6841018	6841189	Interval_19552	1	1	TRUE	FALSE	5.44264	NA	7.23881	NA	10.08563	NA	6841018	NA	6841189	NA	70	NA
chr6	6871086	6871281	Interval_19553	1	1	TRUE	FALSE	4.43697	NA	4.26091	NA	6.94665	NA	6871086	NA	6871281	NA	52	NA
chr6	6885568	6885881	Interval_19554	2	2	TRUE	TRUE	4.66977	4.42607	5.55479	3.5739	8.31487	6.83851	6885568	6885690	6885860	6885881	77	105
