#mp70-MV411-H3K27ac-r2 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp70-MV411-H3K27ac-r2_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam
#Using cutoff of 8383.3764 for Super-Enhancers
#Created on May 29 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
1_MV411_1_70_R1_peak_80355_lociStitched	chr3	14683410	14683618	1	209	97.1568	0.4576	20540	0
MV411_1_70_R1_peak_111932	chr9	133552719	133552926	1	208	120.1842	23.5152	20541	0
1_MV411_1_70_R1_peak_89351_lociStitched	chr5	77270714	77270963	1	250	111.0042	14.3424	20542	0
MV411_1_70_R1_peak_97663	chr7	1068506	1068714	1	209	116.9584	20.3008	20543	0
MV411_1_70_R1_peak_95218	chr6	43893596	43893835	1	240	127.9128	31.2851	20544	0
1_MV411_1_70_R1_peak_57970_lociStitched	chr19	40488199	40488385	1	187	126.0894	29.4624	20545	0
1_MV411_1_70_R1_peak_38809_lociStitched	chr16	11710272	11710458	1	187	102.5418	5.9148	20546	0
1_MV411_1_70_R1_peak_63849_lociStitched	chr2	95382181	95382367	1	187	96.627	0	20547	0
1_MV411_1_70_R1_peak_103277_lociStitched	chr8	20091833	20092056	1	224	143.835	47.2091	20548	0
MV411_1_70_R1_peak_88392	chr5	1093586	1093826	1	241	128.952	32.328	20549	0
1_MV411_1_70_R1_peak_28457_lociStitched	chr13	20475195	20475416	1	222	136.6885	40.0673	20550	0
1_MV411_1_70_R1_peak_91035_lociStitched	chr5	151457350	151457576	1	227	114.469	17.854	20551	0
1_MV411_1_70_R1_peak_25147_lociStitched	chr12	50418328	50418563	1	236	122.4115	25.803	20552	0
1_MV411_1_70_R1_peak_65530_lociStitched	chr2	137836898	137837117	1	220	101.6598	5.0589	20553	0
MV411_1_70_R1_peak_56766	chr19	19076473	19076665	1	193	115.2576	18.6624	20554	0
1_MV411_1_70_R1_peak_104663_lociStitched	chr8	47662032	47662251	1	220	137.7729	41.1939	20555	0
MV411_1_70_R1_peak_14819	chr10	101027488	101027723	1	236	135.2895	38.728	20556	0
1_MV411_1_70_R1_peak_84224_lociStitched	chr3	139283729	139283952	1	224	118.5691	22.0101	20557	0
MV411_1_70_R1_peak_95163	chr6	43783192	43783459	1	268	123.4074	26.8602	20558	0
MV411_1_70_R1_peak_112932	chr9	136939496	136939747	1	252	130.4447	33.9101	20559	0
MV411_1_70_R1_peak_88287	chr5	559943	560169	1	227	108.4122	11.8876	20560	0
1_MV411_1_70_R1_peak_1610_lociStitched	chr1	9145586	9145829	1	244	116.0811	19.5615	20561	0
1_MV411_1_70_R1_peak_87821_lociStitched	chr4	151691803	151692072	1	270	116.8536	20.3364	20562	0
1_MV411_1_70_R1_peak_104738_lociStitched	chr8	51723900	51724191	1	292	165.0552	68.5596	20563	0
1_MV411_1_70_R1_peak_73167_lociStitched	chr21	23981178	23981386	1	209	120.0784	23.5872	20564	0
MV411_1_70_R1_peak_33769	chr15	41883310	41883518	1	209	110.4896	13.9984	20565	0
1_MV411_1_70_R1_peak_29814_lociStitched	chr14	34425407	34425645	1	239	96.4852	0	20566	0
1_MV411_1_70_R1_peak_62642_lociStitched	chr2	47632362	47632622	1	261	128.284	31.824	20567	0
MV411_1_70_R1_peak_72521	chr20	62523483	62523671	1	189	116.0336	19.5896	20568	0
1_MV411_1_70_R1_peak_19309_lociStitched	chr11	61514583	61514813	1	231	119.876	23.437	20569	0
1_MV411_1_70_R1_peak_22313_lociStitched	chr11	107957421	107957647	1	227	117.9042	21.47	20570	0
MV411_1_70_R1_peak_103511	chr8	22124810	22125006	1	197	126.1456	29.7136	20571	0
1_MV411_1_70_R1_peak_98282_lociStitched	chr7	3743652	3743855	1	204	107.1637	10.7387	20572	0
1_MV411_1_70_R1_peak_40000_lociStitched	chr16	35639228	35639501	1	274	123.0411	26.6175	20573	0
1_MV411_1_70_R1_peak_95620_lociStitched	chr6	87661470	87661702	1	233	103.7968	7.3776	20574	0
MV411_1_70_R1_peak_45057	chr17	17821997	17822227	1	231	124.752	28.336	20575	0
MV411_1_70_R1_peak_53135	chr19	691744	691940	1	197	110.7008	14.2884	20576	0
1_MV411_1_70_R1_peak_45143_lociStitched	chr17	18264067	18264281	1	215	113.9122	17.5052	20577	0
MV411_1_70_R1_peak_20887	chr11	69071445	69071725	1	281	133.364	36.96	20578	0
MV411_1_70_R1_peak_77051	chr22	37058580	37058789	1	210	114.8455	18.4547	20579	0
MV411_1_70_R1_peak_107510	chr8	143303984	143304219	1	236	145.9585	49.585	20580	0
1_MV411_1_70_R1_peak_16034_lociStitched	chr10	127419494	127419680	1	187	96.3666	0	20581	0
MV411_1_70_R1_peak_55460	chr19	11306152	11306370	1	219	138.2774	41.9214	20582	0
MV411_1_70_R1_peak_75395	chr22	20291363	20291549	1	187	101.091	4.743	20583	0
1_MV411_1_70_R1_peak_64399_lociStitched	chr2	109120581	109120871	1	291	114.057	17.719	20584	0
MV411_1_70_R1_peak_38091	chr16	3056698	3056929	1	232	111.6885	15.3615	20585	0
MV411_1_70_R1_peak_50429	chr17	80997604	80997872	1	269	144.72	48.4008	20586	0
1_MV411_1_70_R1_peak_69028_lociStitched	chr20	4898507	4898714	1	208	125.8353	29.5182	20587	0
1_MV411_1_70_R1_peak_11507_lociStitched	chr10	11145359	11145583	1	225	122.2144	25.9168	20588	0
MV411_1_70_R1_peak_3538	chr1	26361772	26362003	1	232	132.8481	36.5673	20589	0
1_MV411_1_70_R1_peak_28903_lociStitched	chr13	30999854	31000079	1	226	172.98	76.7025	20590	0
1_MV411_1_70_R1_peak_84324_lociStitched	chr3	151903480	151903676	1	197	120.6576	24.3824	20591	0
1_MV411_1_70_R1_peak_13042_lociStitched	chr10	70962659	70962883	1	225	118.6304	22.3552	20592	0
1_MV411_1_70_R1_peak_101695_lociStitched	chr7	139521093	139521279	1	187	96.2736	0	20593	0
1_MV411_1_70_R1_peak_7368_lociStitched	chr1	152166583	152166820	1	238	131.1795	34.9101	20594	0
MV411_1_70_R1_peak_90414	chr5	140567093	140567279	1	187	117.4404	21.204	20595	0
1_MV411_1_70_R1_peak_51445_lociStitched	chr18	11972600	11972786	1	187	99.0264	2.79	20596	0
MV411_1_70_R1_peak_101152	chr7	102460344	102460616	1	273	119.8704	23.6368	20597	0
1_MV411_1_70_R1_peak_68648_lociStitched	chr20	1377528	1377822	1	295	152.5566	56.3304	20598	0
1_MV411_1_70_R1_peak_89514_lociStitched	chr5	95073607	95073807	1	201	122.46	26.24	20599	0
1_MV411_1_70_R1_peak_34596_lociStitched	chr15	65915819	65916030	1	212	121.2195	25.0035	20600	0
MV411_1_70_R1_peak_68142	chr2	240641048	240641288	1	241	115.368	19.152	20601	0
MV411_1_70_R1_peak_94877	chr6	41712449	41712653	1	205	127.2348	31.0284	20602	0
1_MV411_1_70_R1_peak_14295_lociStitched	chr10	86262273	86262578	1	306	153.6285	57.4315	20603	0
1_MV411_1_70_R1_peak_73611_lociStitched	chr21	38848292	38848488	1	197	107.5256	11.3288	20604	0
MV411_1_70_R1_peak_107413	chr8	143127040	143127240	1	201	112.04	15.88	20605	0
1_MV411_1_70_R1_peak_29693_lociStitched	chr14	24103641	24103881	1	241	125.016	28.872	20606	0
MV411_1_70_R1_peak_79432	chr22	50444055	50444314	1	260	126.0035	29.8627	20607	0
1_MV411_1_70_R1_peak_55091_lociStitched	chr19	8355600	8355826	1	227	124.4808	28.3404	20608	0
1_MV411_1_70_R1_peak_63576_lociStitched	chr2	84920170	84920370	1	201	142.6	46.46	20609	0
1_MV411_1_70_R1_peak_110165_lociStitched	chr9	120680617	120680862	1	246	121.5935	25.4555	20610	0
MV411_1_70_R1_peak_112242	chr9	134288735	134288956	1	222	119.4505	23.3155	20611	0
1_MV411_1_70_R1_peak_105703_lociStitched	chr8	113691908	113692094	1	187	108.717	12.5922	20612	0
MV411_1_70_R1_peak_108016	chr8	144449437	144449643	1	207	133.5704	37.4508	20613	0
MV411_1_70_R1_peak_66635	chr2	218362544	218362770	1	227	125.5882	29.4704	20614	0
1_MV411_1_70_R1_peak_82852_lociStitched	chr3	73229129	73229322	1	194	96.114	0	20615	0
MV411_1_70_R1_peak_112184	chr9	134210059	134210253	1	195	98.9788	2.8712	20616	0
MV411_1_70_R1_peak_112818	chr9	136653543	136653738	1	196	119.6715	23.5755	20617	0
MV411_1_70_R1_peak_57944	chr19	40407991	40408217	1	227	133.453	37.3578	20618	0
1_MV411_1_70_R1_peak_110612_lociStitched	chr9	125387519	125387764	1	246	108.192	12.103	20619	0
1_MV411_1_70_R1_peak_109706_lociStitched	chr9	109925708	109925921	1	214	114.7431	18.6588	20620	0
1_MV411_1_70_R1_peak_91341_lociStitched	chr5	171968752	171968989	1	238	121.9365	25.8567	20621	0
1_MV411_1_70_R1_peak_100506_lociStitched	chr7	77501112	77501313	1	202	125.625	29.547	20622	0
1_MV411_1_70_R1_peak_104455_lociStitched	chr8	41507415	41507624	1	210	141.5557	45.4784	20623	0
MV411_1_70_R1_peak_83517	chr3	126553442	126553651	1	210	105.6704	9.614	20624	0
1_MV411_1_70_R1_peak_113897_lociStitched	chrX	53937851	53938076	1	226	104.1975	8.145	20625	0
MV411_1_70_R1_peak_72953	chr20	63811592	63811779	1	188	124.542	28.4988	20626	0
1_MV411_1_70_R1_peak_10918_lociStitched	chr1	236536365	236536656	1	292	119.1354	23.1054	20627	0
MV411_1_70_R1_peak_88478	chr5	1220403	1220629	1	227	127.7126	31.6852	20628	0
1_MV411_1_70_R1_peak_55911_lociStitched	chr19	14763730	14763926	1	197	116.816	20.7956	20629	0
1_MV411_1_70_R1_peak_102477_lociStitched	chr7	157328681	157328887	1	207	96.0166	0	20630	0
MV411_1_70_R1_peak_70275	chr20	35270869	35271130	1	262	106.6446	10.6488	20631	0
1_MV411_1_70_R1_peak_55944_lociStitched	chr19	15272686	15272898	1	213	146.7464	50.7528	20632	0
1_MV411_1_70_R1_peak_26037_lociStitched	chr12	68266904	68267151	1	248	120.8077	24.8235	20633	0
MV411_1_70_R1_peak_54056	chr19	3595567	3595762	1	196	107.4255	11.4465	20634	0
1_MV411_1_70_R1_peak_29259_lociStitched	chr13	109412542	109412736	1	195	114.5764	18.6046	20635	0
MV411_1_70_R1_peak_47165	chr17	45109117	45109328	1	212	108.8338	12.871	20636	0
MV411_1_70_R1_peak_41071	chr16	67649278	67649464	1	187	118.6308	22.6734	20637	0
1_MV411_1_70_R1_peak_4047_lociStitched	chr1	30705347	30705579	1	233	123.192	27.2368	20638	0
MV411_1_70_R1_peak_107568	chr8	143404818	143405030	1	213	147.3188	51.3676	20639	0
1_MV411_1_70_R1_peak_2753_lociStitched	chr1	19658465	19658731	1	267	132.5212	36.575	20640	0
MV411_1_70_R1_peak_72606	chr20	62663039	62663230	1	192	131.4462	35.5069	20641	0
MV411_1_70_R1_peak_107816	chr8	143922556	143922747	1	192	114.1225	18.1832	20642	0
MV411_1_70_R1_peak_47506	chr17	49515374	49515575	1	202	123.1326	27.1953	20643	0
1_MV411_1_70_R1_peak_36385_lociStitched	chr15	81160852	81161099	1	248	120.7583	24.8235	20644	0
1_MV411_1_70_R1_peak_80571_lociStitched	chr3	18337405	18337664	1	260	113.3902	17.4566	20645	0
1_MV411_1_70_R1_peak_110303_lociStitched	chr9	121888131	121888317	1	187	112.251	16.3308	20646	0
1_MV411_1_70_R1_peak_57091_lociStitched	chr19	30210251	30210437	1	187	110.5398	14.6196	20647	0
1_MV411_1_70_R1_peak_106134_lociStitched	chr8	128268263	128268454	1	192	106.2342	10.314	20648	0
MV411_1_70_R1_peak_75308	chr22	20161238	20161446	1	209	133.4736	37.5648	20649	0
1_MV411_1_70_R1_peak_89432_lociStitched	chr5	80141549	80141804	1	256	132.0645	36.159	20650	0
1_MV411_1_70_R1_peak_61269_lociStitched	chr2	16756498	16756703	1	206	135.751	39.852	20651	0
1_MV411_1_70_R1_peak_98654_lociStitched	chr7	7857751	7857990	1	240	98.5636	2.6768	20652	0
1_MV411_1_70_R1_peak_72334_lociStitched	chr20	60334069	60334260	1	192	110.6463	14.7643	20653	0
MV411_1_70_R1_peak_75060	chr22	19115130	19115316	1	187	122.1648	26.3004	20654	0
1_MV411_1_70_R1_peak_17763_lociStitched	chr11	7655766	7656007	1	242	120.1385	24.2928	20655	0
MV411_1_70_R1_peak_70056	chr20	32600831	32601068	1	238	140.1618	44.319	20656	0
1_MV411_1_70_R1_peak_93592_lociStitched	chr6	31028095	31028289	1	195	103.1692	7.3526	20657	0
1_MV411_1_70_R1_peak_95719_lociStitched	chr6	104659070	104659309	1	240	121.7944	25.9793	20658	0
MV411_1_70_R1_peak_54584	chr19	5677692	5677900	1	209	140.4208	44.616	20659	0
MV411_1_70_R1_peak_55271	chr19	10386110	10386334	1	225	156.7552	60.9504	20660	0
1_MV411_1_70_R1_peak_14167_lociStitched	chr10	79694436	79694694	1	259	110.682	14.8866	20661	0
1_MV411_1_70_R1_peak_8068_lociStitched	chr1	160529448	160529692	1	245	115.2656	19.4712	20662	0
1_MV411_1_70_R1_peak_47727_lociStitched	chr17	50329955	50330166	1	212	131.0732	35.2792	20663	0
MV411_1_70_R1_peak_45002	chr17	17731475	17731661	1	187	106.1316	10.3416	20664	0
MV411_1_70_R1_peak_19849	chr11	64545582	64545810	1	229	117.648	21.8652	20665	0
1_MV411_1_70_R1_peak_89344_lociStitched	chr5	76720022	76720256	1	235	116.6022	20.826	20666	0
MV411_1_70_R1_peak_32045	chr14	100180737	100180942	1	206	106.7025	10.9265	20667	0
1_MV411_1_70_R1_peak_103050_lociStitched	chr8	10658680	10658866	1	187	114.483	18.7116	20668	0
1_MV411_1_70_R1_peak_6994_lociStitched	chr1	118047722	118047912	1	191	106.799	11.039	20669	0
MV411_1_70_R1_peak_53741	chr19	2291694	2291884	1	191	141.759	45.999	20670	0
1_MV411_1_70_R1_peak_83603_lociStitched	chr3	127141691	127141915	1	225	117.0624	21.3024	20671	0
1_MV411_1_70_R1_peak_95715_lociStitched	chr6	102887789	102888040	1	252	127.759	32.0025	20672	0
1_MV411_1_70_R1_peak_54804_lociStitched	chr19	6659734	6660013	1	280	171.1665	75.4137	20673	0
1_MV411_1_70_R1_peak_99007_lociStitched	chr7	33004295	33004487	1	193	106.3296	10.5984	20674	0
1_MV411_1_70_R1_peak_93203_lociStitched	chr6	24760908	24761130	1	223	108.8688	13.1424	20675	0
1_MV411_1_70_R1_peak_80824_lociStitched	chr3	38545575	38545811	1	237	119.2508	23.5292	20676	0
MV411_1_70_R1_peak_32684	chr14	104746577	104746794	1	218	109.3897	13.6927	20677	0
1_MV411_1_70_R1_peak_8467_lociStitched	chr1	179091416	179091631	1	216	120.5505	24.854	20678	0
1_MV411_1_70_R1_peak_79891_lociStitched	chr3	11656383	11656605	1	223	109.9122	14.2302	20679	0
MV411_1_70_R1_peak_94385	chr6	36758668	36758872	1	205	116.7084	21.0324	20680	0
MV411_1_70_R1_peak_108057	chr8	144534119	144534311	1	193	118.944	23.2704	20681	0
MV411_1_70_R1_peak_88281	chr5	554118	554406	1	289	125.568	29.8944	20682	0
1_MV411_1_70_R1_peak_82560_lociStitched	chr3	53703845	53704050	1	206	101.8645	6.191	20683	0
MV411_1_70_R1_peak_41085	chr16	67670011	67670232	1	222	134.1912	38.5203	20684	0
MV411_1_70_R1_peak_50842	chr17	82220470	82220666	1	197	107.4668	11.7992	20685	0
MV411_1_70_R1_peak_32006	chr14	100116205	100116428	1	224	98.4991	2.8321	20686	0
1_MV411_1_70_R1_peak_65925_lociStitched	chr2	175464089	175464293	1	205	131.6004	35.9448	20687	0
1_MV411_1_70_R1_peak_113389_lociStitched	chrX	1684612	1684840	1	229	123.0288	27.3828	20688	0
1_MV411_1_70_R1_peak_6118_lociStitched	chr1	72636183	72636471	1	289	130.4928	34.848	20689	0
MV411_1_70_R1_peak_55266	chr19	10365854	10366064	1	211	135.114	39.48	20690	0
1_MV411_1_70_R1_peak_64200_lociStitched	chr2	100265720	100265965	1	246	127.694	32.0705	20691	0
1_MV411_1_70_R1_peak_11386_lociStitched	chr10	5834361	5834557	1	197	98.5096	2.9008	20692	0
MV411_1_70_R1_peak_83999	chr3	129539592	129539778	1	187	111.414	15.81	20693	0
MV411_1_70_R1_peak_77110	chr22	37163809	37164004	1	196	132.21	36.621	20694	0
MV411_1_70_R1_peak_315	chr1	1958262	1958477	1	216	121.3675	25.7785	20695	0
1_MV411_1_70_R1_peak_70183_lociStitched	chr20	33670948	33671173	1	226	114.6375	19.0575	20696	0
MV411_1_70_R1_peak_4621	chr1	37487235	37487453	1	219	130.7128	35.1416	20697	0
MV411_1_70_R1_peak_58905	chr19	45417367	45417570	1	204	168.693	73.1409	20698	0
1_MV411_1_70_R1_peak_98400_lociStitched	chr7	5158635	5158881	1	247	122.3604	26.814	20699	0
MV411_1_70_R1_peak_41896	chr16	85261049	85261295	1	247	117.588	22.0416	20700	0
MV411_1_70_R1_peak_78844	chr22	46094721	46094986	1	266	143.206	47.6735	20701	0
1_MV411_1_70_R1_peak_28856_lociStitched	chr13	30526816	30527057	1	242	143.7324	48.2241	20702	0
1_MV411_1_70_R1_peak_87340_lociStitched	chr4	82268374	82268647	1	274	133.3605	37.8651	20703	0
MV411_1_70_R1_peak_88423	chr5	1129664	1129878	1	215	108.6692	13.1824	20704	0
1_MV411_1_70_R1_peak_7460_lociStitched	chr1	153742782	153742972	1	191	118.066	22.591	20705	0
1_MV411_1_70_R1_peak_12476_lociStitched	chr10	49056284	49056572	1	289	140.0544	44.5824	20706	0
MV411_1_70_R1_peak_82122	chr3	52033727	52033954	1	228	110.4809	15.0274	20707	0
1_MV411_1_70_R1_peak_11045_lociStitched	chr1	245311098	245311318	1	221	145.09	49.676	20708	0
1_MV411_1_70_R1_peak_32326_lociStitched	chr14	102628347	102628588	1	242	124.1873	28.7754	20709	0
MV411_1_70_R1_peak_27609	chr12	123026942	123027162	1	221	120.186	24.794	20710	0
1_MV411_1_70_R1_peak_69421_lociStitched	chr20	19883197	19883390	1	194	109.3345	13.9539	20711	0
1_MV411_1_70_R1_peak_64155_lociStitched	chr2	99636959	99637182	1	224	115.8262	20.4491	20712	0
1_MV411_1_70_R1_peak_10471_lociStitched	chr1	231110494	231110759	1	266	125.5305	30.157	20713	0
1_MV411_1_70_R1_peak_87881_lociStitched	chr4	153514945	153515134	1	190	113.589	18.2196	20714	0
1_MV411_1_70_R1_peak_59485_lociStitched	chr19	49376160	49376387	1	228	133.1582	37.7955	20715	0
MV411_1_70_R1_peak_75057	chr22	19106905	19107091	1	187	106.7454	11.3832	20716	0
MV411_1_70_R1_peak_58182	chr19	41357809	41357995	1	187	115.4688	20.1066	20717	0
1_MV411_1_70_R1_peak_62424_lociStitched	chr2	44967414	44967633	1	220	123.9759	28.6233	20718	0
1_MV411_1_70_R1_peak_79681_lociStitched	chr3	9136141	9136358	1	218	120.869	25.5192	20719	0
MV411_1_70_R1_peak_27611	chr12	123028420	123028634	1	215	129.0634	33.7264	20720	0
1_MV411_1_70_R1_peak_40274_lociStitched	chr16	53947175	53947415	1	241	118.056	22.728	20721	0
MV411_1_70_R1_peak_45010	chr17	17749646	17749859	1	214	118.3215	23.004	20722	0
1_MV411_1_70_R1_peak_108510_lociStitched	chr9	34863096	34863345	1	250	130.2519	34.9347	20723	0
1_MV411_1_70_R1_peak_104979_lociStitched	chr8	64762870	64763166	1	297	149.3912	54.0792	20724	0
1_MV411_1_70_R1_peak_57136_lociStitched	chr19	31110808	31111005	1	198	120.5049	25.1963	20725	0
MV411_1_70_R1_peak_54187	chr19	4047150	4047336	1	187	141.3972	46.0908	20726	0
1_MV411_1_70_R1_peak_84895_lociStitched	chr3	186746316	186746549	1	234	112.3526	17.0556	20727	0
MV411_1_70_R1_peak_68098	chr2	240575066	240575333	1	268	133.7136	38.4213	20728	0
MV411_1_70_R1_peak_49900	chr17	78410143	78410373	1	231	123.556	28.267	20729	0
MV411_1_70_R1_peak_1951	chr1	11740609	11740831	1	223	133.3554	38.073	20730	0
MV411_1_70_R1_peak_77103	chr22	37155773	37155991	1	219	113.2292	17.9632	20731	0
1_MV411_1_70_R1_peak_33930_lociStitched	chr15	44831264	44831503	1	240	109.0796	13.8142	20732	0
MV411_1_70_R1_peak_20226	chr11	65651892	65652156	1	265	132.9504	37.7256	20733	0
MV411_1_70_R1_peak_72510	chr20	62511114	62511368	1	255	122.0978	26.8732	20734	0
MV411_1_70_R1_peak_7635	chr1	155203626	155203855	1	230	137.6748	42.5024	20735	0
MV411_1_70_R1_peak_40699	chr16	57700807	57701029	1	223	110.5782	15.429	20736	0
MV411_1_70_R1_peak_81989	chr3	50582429	50582624	1	196	117.234	22.0935	20737	0
MV411_1_70_R1_peak_107514	chr8	143326092	143326278	1	187	117.7938	22.6548	20738	0
MV411_1_70_R1_peak_42812	chr16	88654872	88655081	1	210	122.5158	27.379	20739	0
MV411_1_70_R1_peak_27617	chr12	123034856	123035072	1	217	124.848	29.7216	20740	0
MV411_1_70_R1_peak_82194	chr3	52131534	52131720	1	187	119.3004	24.18	20741	0
1_MV411_1_70_R1_peak_29315_lociStitched	chr13	110831803	110832135	1	333	127.7204	32.6024	20742	0
MV411_1_70_R1_peak_19921	chr11	64651792	64652030	1	239	142.8952	47.7904	20743	0
MV411_1_70_R1_peak_72415	chr20	62363179	62363414	1	236	121.2835	26.179	20744	0
MV411_1_70_R1_peak_19903	chr11	64628500	64628705	1	206	113.5905	18.491	20745	0
MV411_1_70_R1_peak_94889	chr6	41724567	41724763	1	197	111.2692	16.17	20746	0
MV411_1_70_R1_peak_112798	chr9	136604978	136605235	1	258	147.4666	52.3766	20747	0
1_MV411_1_70_R1_peak_62146_lociStitched	chr2	40384023	40384266	1	244	123.7113	28.6254	20748	0
1_MV411_1_70_R1_peak_21150_lociStitched	chr11	70231470	70231664	1	195	108.8728	13.7934	20749	0
1_MV411_1_70_R1_peak_114073_lociStitched	chrX	74290811	74291012	1	202	102.711	7.638	20750	0
MV411_1_70_R1_peak_42776	chr16	88513940	88514231	1	292	125.4792	30.4095	20751	0
1_MV411_1_70_R1_peak_62002_lociStitched	chr2	32839010	32839196	1	187	95.6412	0.5766	20752	0
1_MV411_1_70_R1_peak_88944_lociStitched	chr5	37490343	37490600	1	258	141.864	46.7997	20753	0
MV411_1_70_R1_peak_54421	chr19	4928712	4928911	1	200	135.9966	40.9343	20754	0
MV411_1_70_R1_peak_111928	chr9	133542243	133542451	1	209	125.528	30.472	20755	0
MV411_1_70_R1_peak_47672	chr17	50178194	50178402	1	209	109.7616	14.7056	20756	0
1_MV411_1_70_R1_peak_86108_lociStitched	chr4	3602901	3603116	1	216	109.7145	14.663	20757	0
1_MV411_1_70_R1_peak_105621_lociStitched	chr8	103444759	103444983	1	225	113.0304	17.9872	20758	0
1_MV411_1_70_R1_peak_85339_lociStitched	chr3	197394391	197394657	1	267	115.577	20.5352	20759	0
MV411_1_70_R1_peak_59175	chr19	47492923	47493114	1	192	143.9376	48.896	20760	0
MV411_1_70_R1_peak_95309	chr6	44057121	44057330	1	210	107.426	12.3937	20761	0
1_MV411_1_70_R1_peak_24847_lociStitched	chr12	43338667	43338853	1	187	95.0274	0	20762	0
1_MV411_1_70_R1_peak_88828_lociStitched	chr5	31805608	31805847	1	240	116.2974	21.271	20763	0
1_MV411_1_70_R1_peak_6916_lociStitched	chr1	115668278	115668500	1	223	117.7932	22.7994	20764	0
1_MV411_1_70_R1_peak_54352_lociStitched	chr19	4590992	4591198	1	207	142.9022	47.9156	20765	0
1_MV411_1_70_R1_peak_54102_lociStitched	chr19	3711662	3711884	1	223	115.884	20.9124	20766	0
MV411_1_70_R1_peak_81778	chr3	50159522	50159753	1	232	129.5217	34.5576	20767	0
1_MV411_1_70_R1_peak_50125_lociStitched	chr17	79670106	79670292	1	187	106.1316	11.1786	20768	0
MV411_1_70_R1_peak_59797	chr19	50494528	50494720	1	193	121.0752	26.1312	20769	0
1_MV411_1_70_R1_peak_69077_lociStitched	chr20	5355211	5355413	1	203	111.8878	16.968	20770	0
MV411_1_70_R1_peak_44973	chr17	17695215	17695401	1	187	146.475	51.5592	20771	0
1_MV411_1_70_R1_peak_100965_lociStitched	chr7	101349904	101350090	1	187	108.1962	13.299	20772	0
1_MV411_1_70_R1_peak_89341_lociStitched	chr5	76200094	76200331	1	238	117.2913	22.3965	20773	0
1_MV411_1_70_R1_peak_95691_lociStitched	chr6	92554915	92555138	1	224	99.4357	4.5492	20774	0
1_MV411_1_70_R1_peak_1507_lociStitched	chr1	7860919	7861139	1	221	102.542	7.656	20775	0
MV411_1_70_R1_peak_16575	chr10	133292876	133293075	1	200	100.1567	5.2735	20776	0
MV411_1_70_R1_peak_24249	chr12	6934915	6935127	1	213	118.3596	23.4896	20777	0
1_MV411_1_70_R1_peak_104177_lociStitched	chr8	33525316	33525502	1	187	107.5266	12.6852	20778	0
MV411_1_70_R1_peak_108036	chr8	144493586	144493776	1	191	131.594	36.765	20779	0
1_MV411_1_70_R1_peak_77774_lociStitched	chr22	39573248	39573438	1	191	105.716	10.887	20780	0
MV411_1_70_R1_peak_81782	chr3	50162079	50162340	1	262	147.2562	52.4349	20781	0
MV411_1_70_R1_peak_113035	chr9	137192358	137192576	1	219	148.6106	53.8024	20782	0
1_MV411_1_70_R1_peak_75049_lociStitched	chr22	19033450	19033653	1	204	119.4046	24.6036	20783	0
1_MV411_1_70_R1_peak_3463_lociStitched	chr1	25969098	25969284	1	187	109.4424	14.6568	20784	0
MV411_1_70_R1_peak_73003	chr20	63900881	63901119	1	239	112.3598	17.612	20785	0
1_MV411_1_70_R1_peak_96415_lociStitched	chr6	156839397	156839671	1	275	119.8202	25.0984	20786	0
1_MV411_1_70_R1_peak_25556_lociStitched	chr12	54024558	54024797	1	240	121.2686	26.5529	20787	0
1_MV411_1_70_R1_peak_84958_lociStitched	chr3	189863351	189863537	1	187	99.5472	4.836	20788	0
1_MV411_1_70_R1_peak_91325_lociStitched	chr5	171520615	171520863	1	249	114.7496	20.0384	20789	0
MV411_1_70_R1_peak_43882	chr17	4008683	4008887	1	205	105.5088	10.812	20790	0
1_MV411_1_70_R1_peak_51250_lociStitched	chr18	3792941	3793152	1	212	106.1752	11.4784	20791	0
MV411_1_70_R1_peak_54191	chr19	4054170	4054358	1	189	120.038	25.3424	20792	0
1_MV411_1_70_R1_peak_100755_lociStitched	chr7	100265178	100265440	1	263	127.9608	33.274	20793	0
1_MV411_1_70_R1_peak_113334_lociStitched	chrX	1275232	1275431	1	200	110.5843	15.9001	20794	0
MV411_1_70_R1_peak_81886	chr3	50361920	50362106	1	187	110.8932	16.2192	20795	0
1_MV411_1_70_R1_peak_89232_lociStitched	chr5	67306017	67306233	1	217	101.8224	7.1496	20796	0
1_MV411_1_70_R1_peak_55943_lociStitched	chr19	15245655	15245841	1	187	124.9548	30.2994	20797	0
1_MV411_1_70_R1_peak_31099_lociStitched	chr14	81807989	81808194	1	206	95.694	1.0455	20798	0
1_MV411_1_70_R1_peak_41851_lociStitched	chr16	85019201	85019445	1	245	106.5304	11.8828	20799	0
1_MV411_1_70_R1_peak_11834_lociStitched	chr10	30011599	30011785	1	187	101.928	7.2912	20800	0
MV411_1_70_R1_peak_91274	chr5	170314768	170314954	1	187	101.1468	6.51	20801	0
1_MV411_1_70_R1_peak_96356_lociStitched	chr6	150257054	150257244	1	191	107.692	13.072	20802	0
MV411_1_70_R1_peak_72497	chr20	62497338	62497541	1	204	116.6641	22.0458	20803	0
