REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp702-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
MV411_DMSO_8h_2_702_R1_peak_23173	chr19	13095971	13096373	1	403	232.155	46.5114
1_MV411_DMSO_8h_2_702_R1_peak_34010_lociStitched	chr3	114152585	114152987	1	403	161.2824	19.4568
1_MV411_DMSO_8h_2_702_R1_peak_5930_lociStitched	chr10	69704257	69704659	1	403	203.1708	46.0692
1_MV411_DMSO_8h_2_702_R1_peak_4411_lociStitched	chr1	220486858	220487260	1	403	183.915	9.447
1_MV411_DMSO_8h_2_702_R1_peak_36367_lociStitched	chr4	78734350	78734752	1	403	236.1348	53.466
1_MV411_DMSO_8h_2_702_R1_peak_46322_lociStitched	chr8	58424380	58424782	1	403	172.5384	60.1794
1_MV411_DMSO_8h_2_702_R1_peak_3138_lociStitched	chr1	155250434	155250836	1	403	401.0754	11.9796
1_MV411_DMSO_8h_2_702_R1_peak_3301_lociStitched	chr1	160626204	160626606	1	403	194.4072	68.6616
1_MV411_DMSO_8h_2_702_R1_peak_32912_lociStitched	chr3	37124445	37124847	1	403	119.595	39.7578
1_MV411_DMSO_8h_2_702_R1_peak_6749_lociStitched	chr10	103283881	103284283	1	403	174.1062	23.5572
1_MV411_DMSO_8h_2_702_R1_peak_36588_lociStitched	chr4	100253921	100254322	1	402	105.5031	34.8068
1_MV411_DMSO_8h_2_702_R1_peak_36781_lociStitched	chr4	121156934	121157335	1	402	187.267	41.5035
1_MV411_DMSO_8h_2_702_R1_peak_50793_lociStitched	chrX	109600028	109600429	1	402	161.2421	18.6064
1_MV411_DMSO_8h_2_702_R1_peak_29495_lociStitched	chr20	34791495	34791896	1	402	137.3024	41.2228
1_MV411_DMSO_8h_2_702_R1_peak_44588_lociStitched	chr7	105718241	105718642	1	402	201.9837	45.0724
1_MV411_DMSO_8h_2_702_R1_peak_50394_lociStitched	chrX	41734112	41734513	1	402	167.9789	40.6614
1_MV411_DMSO_8h_2_702_R1_peak_9380_lociStitched	chr11	116467513	116467914	1	402	194.2444	50.9671
1_MV411_DMSO_8h_2_702_R1_peak_37005_lociStitched	chr4	146450564	146450965	1	402	113.1622	36.5311
1_MV411_DMSO_8h_2_702_R1_peak_2976_lociStitched	chr1	151709836	151710237	1	402	188.9512	52.5711
1_MV411_DMSO_8h_2_702_R1_peak_13833_lociStitched	chr14	53837182	53837583	1	402	122.9466	11.2681
1_MV411_DMSO_8h_2_702_R1_peak_37619_lociStitched	chr5	27325852	27326253	1	402	138.0643	0.0
1_MV411_DMSO_8h_2_702_R1_peak_33774_lociStitched	chr3	88196205	88196605	1	401	189.56	62.0
1_MV411_DMSO_8h_2_702_R1_peak_9784_lociStitched	chr12	806611	807011	1	401	125.48	29.28
1_MV411_DMSO_8h_2_702_R1_peak_1929_lociStitched	chr1	71307213	71307613	1	401	122.0	38.8
1_MV411_DMSO_8h_2_702_R1_peak_31333_lociStitched	chr22	24696394	24696794	1	401	126.32	27.28
1_MV411_DMSO_8h_2_702_R1_peak_387_lociStitched	chr1	12034904	12035304	1	401	167.2	27.64
1_MV411_DMSO_8h_2_702_R1_peak_51138_lociStitched	chrX	154347236	154347636	1	401	180.68	25.88
1_MV411_DMSO_8h_2_702_R1_peak_35865_lociStitched	chr4	25372363	25372763	1	401	110.12	33.36
1_MV411_DMSO_8h_2_702_R1_peak_2366_lociStitched	chr1	107785758	107786158	1	401	154.32	28.64
1_MV411_DMSO_8h_2_702_R1_peak_44671_lociStitched	chr7	113521666	113522066	1	401	164.76	25.68
1_MV411_DMSO_8h_2_702_R1_peak_18493_lociStitched	chr16	84391319	84391719	1	401	207.28	48.28
1_MV411_DMSO_8h_2_702_R1_peak_47862_lociStitched	chr9	2209284	2209684	1	401	199.56	38.8
1_MV411_DMSO_8h_2_702_R1_peak_18728_lociStitched	chr16	89441090	89441489	1	400	181.6248	31.3215
1_MV411_DMSO_8h_2_702_R1_peak_13300_lociStitched	chr13	108266048	108266447	1	400	162.7122	0.9576
1_MV411_DMSO_8h_2_702_R1_peak_13702_lociStitched	chr14	40736485	40736884	1	400	136.6974	26.4138
1_MV411_DMSO_8h_2_702_R1_peak_28444_lociStitched	chr2	232873890	232874289	1	400	224.1582	45.6057
1_MV411_DMSO_8h_2_702_R1_peak_1982_lociStitched	chr1	77687535	77687934	1	400	116.508	39.8202
1_MV411_DMSO_8h_2_702_R1_peak_14439_lociStitched	chr14	83290962	83291361	1	400	122.9319	38.0646
1_MV411_DMSO_8h_2_702_R1_peak_37341_lociStitched	chr4	186937228	186937627	1	400	127.8396	36.8277
MV411_DMSO_8h_2_702_R1_peak_14717	chr14	95500275	95500674	1	400	159.4005	73.0569
1_MV411_DMSO_8h_2_702_R1_peak_50491_lociStitched	chrX	49040068	49040466	1	399	182.6024	21.0144
1_MV411_DMSO_8h_2_702_R1_peak_13337_lociStitched	chr13	110955495	110955893	1	399	137.8672	0.0
1_MV411_DMSO_8h_2_702_R1_peak_49517_lociStitched	chr9	128470277	128470675	1	399	172.6524	39.6408
1_MV411_DMSO_8h_2_702_R1_peak_30604_lociStitched	chr21	32969087	32969485	1	399	122.9422	63.481
1_MV411_DMSO_8h_2_702_R1_peak_50809_lociStitched	chrX	110042143	110042541	1	399	123.2606	7.2834
1_MV411_DMSO_8h_2_702_R1_peak_47840_lociStitched	chr9	277240	277638	1	399	162.9412	56.1578
1_MV411_DMSO_8h_2_702_R1_peak_47874_lociStitched	chr9	2354588	2354986	1	399	160.593	45.1332
1_MV411_DMSO_8h_2_702_R1_peak_11166_lociStitched	chr12	69467114	69467512	1	399	160.3542	33.432
1_MV411_DMSO_8h_2_702_R1_peak_41539_lociStitched	chr6	73433591	73433988	1	398	139.5455	40.9704
1_MV411_DMSO_8h_2_702_R1_peak_27067_lociStitched	chr2	135932562	135932959	1	398	132.5186	52.6422
1_MV411_DMSO_8h_2_702_R1_peak_36118_lociStitched	chr4	48777724	48778121	1	398	177.9751	68.4031
MV411_DMSO_8h_2_702_R1_peak_24470	chr19	51350207	51350604	1	398	211.5613	49.5853
1_MV411_DMSO_8h_2_702_R1_peak_37641_lociStitched	chr5	32084123	32084520	1	398	225.2975	67.8473
1_MV411_DMSO_8h_2_702_R1_peak_33638_lociStitched	chr3	67030524	67030921	1	398	161.182	47.8385
1_MV411_DMSO_8h_2_702_R1_peak_46266_lociStitched	chr8	55141969	55142366	1	398	187.7413	39.3824
1_MV411_DMSO_8h_2_702_R1_peak_25787_lociStitched	chr2	58039318	58039715	1	398	139.5852	32.8319
1_MV411_DMSO_8h_2_702_R1_peak_43933_lociStitched	chr7	72058781	72059178	1	398	130.5336	18.5796
1_MV411_DMSO_8h_2_702_R1_peak_23665_lociStitched	chr19	32991337	32991734	1	398	138.5927	33.9435
1_MV411_DMSO_8h_2_702_R1_peak_49253_lociStitched	chr9	120872418	120872815	1	398	136.6077	29.2986
1_MV411_DMSO_8h_2_702_R1_peak_22015_lociStitched	chr18	48693976	48694372	1	397	182.4768	44.8668
1_MV411_DMSO_8h_2_702_R1_peak_2563_lociStitched	chr1	114082760	114083156	1	397	125.8092	47.2824
1_MV411_DMSO_8h_2_702_R1_peak_13693_lociStitched	chr14	39471811	39472207	1	397	160.4988	16.8696
1_MV411_DMSO_8h_2_702_R1_peak_1904_lociStitched	chr1	68209827	68210223	1	397	191.9016	17.7804
1_MV411_DMSO_8h_2_702_R1_peak_44404_lociStitched	chr7	100191685	100192081	1	397	141.5304	36.828
1_MV411_DMSO_8h_2_702_R1_peak_43474_lociStitched	chr7	31641584	31641980	1	397	120.1464	31.2444
1_MV411_DMSO_8h_2_702_R1_peak_29107_lociStitched	chr20	16732323	16732719	1	397	141.1344	41.0652
1_MV411_DMSO_8h_2_702_R1_peak_38398_lociStitched	chr5	89268394	89268790	1	397	151.1532	49.1436
1_MV411_DMSO_8h_2_702_R1_peak_40267_lociStitched	chr6	13433577	13433973	1	397	233.3232	37.3824
1_MV411_DMSO_8h_2_702_R1_peak_1044_lociStitched	chr1	30975816	30976212	1	397	158.2416	23.2452
1_MV411_DMSO_8h_2_702_R1_peak_45302_lociStitched	chr7	158469117	158469513	1	397	135.432	36.828
1_MV411_DMSO_8h_2_702_R1_peak_4827_lociStitched	chr1	235712671	235713067	1	397	122.6412	18.1764
1_MV411_DMSO_8h_2_702_R1_peak_36009_lociStitched	chr4	39818863	39819259	1	397	148.0644	19.6812
1_MV411_DMSO_8h_2_702_R1_peak_11667_lociStitched	chr12	108541509	108541905	1	397	135.432	23.9976
1_MV411_DMSO_8h_2_702_R1_peak_37589_lociStitched	chr5	18134031	18134427	1	397	132.462	12.672
1_MV411_DMSO_8h_2_702_R1_peak_50403_lociStitched	chrX	44431351	44431747	1	397	122.1264	10.8504
1_MV411_DMSO_8h_2_702_R1_peak_35434_lociStitched	chr3	196278622	196279018	1	397	118.7208	20.7504
1_MV411_DMSO_8h_2_702_R1_peak_26357_lociStitched	chr2	85637815	85638211	1	397	153.0936	22.2552
1_MV411_DMSO_8h_2_702_R1_peak_41974_lociStitched	chr6	113920891	113921286	1	396	144.5305	28.7955
1_MV411_DMSO_8h_2_702_R1_peak_3753_lociStitched	chr1	182996107	182996502	1	396	208.955	31.6
1_MV411_DMSO_8h_2_702_R1_peak_44173_lociStitched	chr7	77843278	77843673	1	396	166.532	26.781
1_MV411_DMSO_8h_2_702_R1_peak_3239_lociStitched	chr1	157882715	157883110	1	396	168.349	42.3045
1_MV411_DMSO_8h_2_702_R1_peak_11279_lociStitched	chr12	87136547	87136942	1	396	192.76	24.6085
1_MV411_DMSO_8h_2_702_R1_peak_37601_lociStitched	chr5	23405014	23405409	1	396	172.299	13.588
1_MV411_DMSO_8h_2_702_R1_peak_20670_lociStitched	chr17	61138942	61139337	1	396	167.4405	19.4735
1_MV411_DMSO_8h_2_702_R1_peak_4861_lociStitched	chr1	236071711	236072106	1	396	135.6825	0.0395
1_MV411_DMSO_8h_2_702_R1_peak_25740_lociStitched	chr2	54976227	54976622	1	396	142.2395	37.6435
1_MV411_DMSO_8h_2_702_R1_peak_7750_lociStitched	chr11	32779289	32779684	1	396	226.73	52.9695
1_MV411_DMSO_8h_2_702_R1_peak_24924_lociStitched	chr2	14757155	14757550	1	396	231.944	38.315
1_MV411_DMSO_8h_2_702_R1_peak_10858_lociStitched	chr12	54262122	54262517	1	396	194.6165	52.4165
1_MV411_DMSO_8h_2_702_R1_peak_30159_lociStitched	chr20	56394865	56395259	1	395	111.2656	21.1972
1_MV411_DMSO_8h_2_702_R1_peak_37636_lociStitched	chr5	31638882	31639276	1	395	230.49	34.3962
1_MV411_DMSO_8h_2_702_R1_peak_32526_lociStitched	chr3	13895677	13896071	1	395	257.1638	24.1522
1_MV411_DMSO_8h_2_702_R1_peak_625_lociStitched	chr1	21629120	21629514	1	395	175.0936	65.7586
1_MV411_DMSO_8h_2_702_R1_peak_18157_lociStitched	chr16	67063263	67063657	1	395	140.8156	19.7788
1_MV411_DMSO_8h_2_702_R1_peak_35473_lociStitched	chr3	196775609	196776003	1	395	208.623	70.0138
1_MV411_DMSO_8h_2_702_R1_peak_39365_lociStitched	chr5	151255283	151255677	1	395	138.0576	32.9778
1_MV411_DMSO_8h_2_702_R1_peak_6344_lociStitched	chr10	87203684	87204078	1	395	220.2066	43.6158
1_MV411_DMSO_8h_2_702_R1_peak_26866_lociStitched	chr2	114401197	114401591	1	395	150.5474	33.5294
1_MV411_DMSO_8h_2_702_R1_peak_9978_lociStitched	chr12	7857759	7858153	1	395	189.0018	63.04
1_MV411_DMSO_8h_2_702_R1_peak_33056_lociStitched	chr3	43773395	43773789	1	395	285.1378	13.7112
1_MV411_DMSO_8h_2_702_R1_peak_38652_lociStitched	chr5	115634381	115634775	1	395	193.9268	45.6252
1_MV411_DMSO_8h_2_702_R1_peak_6010_lociStitched	chr10	71938822	71939216	1	395	192.4296	70.0926
MV411_DMSO_8h_2_702_R1_peak_35569	chr4	1701474	1701868	1	395	205.5892	57.6028
1_MV411_DMSO_8h_2_702_R1_peak_50252_lociStitched	chrX	23901528	23901922	1	395	132.2264	0.0
1_MV411_DMSO_8h_2_702_R1_peak_24960_lociStitched	chr2	17429564	17429958	1	395	120.0124	26.398
1_MV411_DMSO_8h_2_702_R1_peak_47343_lociStitched	chr8	125255529	125255922	1	394	199.8798	57.8103
1_MV411_DMSO_8h_2_702_R1_peak_4021_lociStitched	chr1	201792335	201792728	1	394	186.282	39.8502
1_MV411_DMSO_8h_2_702_R1_peak_36608_lociStitched	chr4	101458949	101459342	1	394	120.8082	36.0381
1_MV411_DMSO_8h_2_702_R1_peak_22333_lociStitched	chr18	72870556	72870949	1	394	126.0351	23.2263
1_MV411_DMSO_8h_2_702_R1_peak_27104_lociStitched	chr2	137178583	137178976	1	394	172.4484	35.37
1_MV411_DMSO_8h_2_702_R1_peak_29225_lociStitched	chr20	21360100	21360493	1	394	176.6535	29.5929
1_MV411_DMSO_8h_2_702_R1_peak_19503_lociStitched	chr17	21511271	21511664	1	394	210.0978	30.5754
1_MV411_DMSO_8h_2_702_R1_peak_31068_lociStitched	chr22	17339365	17339758	1	394	232.5774	25.6629
1_MV411_DMSO_8h_2_702_R1_peak_44365_lociStitched	chr7	99139299	99139692	1	394	158.1825	18.471
1_MV411_DMSO_8h_2_702_R1_peak_21727_lociStitched	chr18	12880172	12880564	1	393	226.6152	33.5944
1_MV411_DMSO_8h_2_702_R1_peak_44653_lociStitched	chr7	112265896	112266288	1	393	103.9976	33.4768
1_MV411_DMSO_8h_2_702_R1_peak_49084_lociStitched	chr9	111431306	111431698	1	393	130.2224	14.6216
1_MV411_DMSO_8h_2_702_R1_peak_28957_lociStitched	chr20	5919074	5919466	1	393	190.7864	45.0016
1_MV411_DMSO_8h_2_702_R1_peak_16472_lociStitched	chr15	85038291	85038683	1	393	121.4416	32.6144
1_MV411_DMSO_8h_2_702_R1_peak_9518_lociStitched	chr11	120248805	120249197	1	393	150.3712	34.3
1_MV411_DMSO_8h_2_702_R1_peak_43954_lociStitched	chr7	73341734	73342126	1	393	243.6672	25.2448
1_MV411_DMSO_8h_2_702_R1_peak_9292_lociStitched	chr11	109946528	109946920	1	393	230.8096	26.5776
1_MV411_DMSO_8h_2_702_R1_peak_37546_lociStitched	chr5	16656582	16656974	1	393	175.812	21.9128
1_MV411_DMSO_8h_2_702_R1_peak_50093_lociStitched	chrX	11775686	11776078	1	393	186.1608	10.3096
1_MV411_DMSO_8h_2_702_R1_peak_1445_lociStitched	chr1	42708968	42709360	1	393	162.4056	45.9032
1_MV411_DMSO_8h_2_702_R1_peak_26407_lociStitched	chr2	87438833	87439225	1	393	119.5992	2.1952
1_MV411_DMSO_8h_2_702_R1_peak_7101_lociStitched	chr10	127399943	127400335	1	393	133.4368	23.716
1_MV411_DMSO_8h_2_702_R1_peak_42805_lociStitched	chr6	165248273	165248665	1	393	124.8128	27.832
1_MV411_DMSO_8h_2_702_R1_peak_11232_lociStitched	chr12	76303582	76303973	1	392	187.8364	40.4294
1_MV411_DMSO_8h_2_702_R1_peak_34427_lociStitched	chr3	132911115	132911506	1	392	112.1388	21.1922
1_MV411_DMSO_8h_2_702_R1_peak_12710_lociStitched	chr13	30315137	30315528	1	392	214.1116	90.3992
1_MV411_DMSO_8h_2_702_R1_peak_50788_lociStitched	chrX	109403955	109404346	1	392	182.1278	8.2892
1_MV411_DMSO_8h_2_702_R1_peak_21673_lociStitched	chr18	11034591	11034982	1	392	223.1828	3.2844
1_MV411_DMSO_8h_2_702_R1_peak_24936_lociStitched	chr2	16584735	16585126	1	392	137.1628	37.6142
1_MV411_DMSO_8h_2_702_R1_peak_30668_lociStitched	chr21	33842825	33843216	1	392	176.7711	70.0281
1_MV411_DMSO_8h_2_702_R1_peak_153_lociStitched	chr1	5220537	5220928	1	392	197.455	57.9462
MV411_DMSO_8h_2_702_R1_peak_14202	chr14	73728442	73728833	1	392	289.4573	31.7492
1_MV411_DMSO_8h_2_702_R1_peak_38326_lociStitched	chr5	80607838	80608229	1	392	110.6921	5.1612
1_MV411_DMSO_8h_2_702_R1_peak_10277_lociStitched	chr12	22609690	22610081	1	392	148.2672	20.4493
1_MV411_DMSO_8h_2_702_R1_peak_47018_lociStitched	chr8	104896012	104896402	1	391	141.57	24.609
1_MV411_DMSO_8h_2_702_R1_peak_9701_lociStitched	chr11	129911534	129911924	1	391	209.742	60.06
1_MV411_DMSO_8h_2_702_R1_peak_19196_lociStitched	chr17	9292579	9292969	1	391	162.903	22.425
1_MV411_DMSO_8h_2_702_R1_peak_25656_lociStitched	chr2	47337690	47338080	1	391	148.122	41.184
1_MV411_DMSO_8h_2_702_R1_peak_5644_lociStitched	chr10	47257476	47257866	1	391	133.224	37.596
1_MV411_DMSO_8h_2_702_R1_peak_2103_lociStitched	chr1	89069812	89070202	1	391	143.481	39.585
1_MV411_DMSO_8h_2_702_R1_peak_6510_lociStitched	chr10	96257756	96258146	1	391	111.15	34.476
1_MV411_DMSO_8h_2_702_R1_peak_22667_lociStitched	chr19	3451243	3451633	1	391	154.674	68.757
1_MV411_DMSO_8h_2_702_R1_peak_6013_lociStitched	chr10	72164934	72165324	1	391	152.178	14.352
1_MV411_DMSO_8h_2_702_R1_peak_47111_lociStitched	chr8	114960895	114961285	1	391	96.447	25.428
1_MV411_DMSO_8h_2_702_R1_peak_31483_lociStitched	chr22	30305778	30306168	1	391	232.674	42.978
1_MV411_DMSO_8h_2_702_R1_peak_20857_lociStitched	chr17	67104842	67105232	1	391	189.93	31.902
1_MV411_DMSO_8h_2_702_R1_peak_26289_lociStitched	chr2	79000014	79000404	1	391	141.102	22.815
1_MV411_DMSO_8h_2_702_R1_peak_32797_lociStitched	chr3	29324139	29324529	1	391	173.238	59.436
1_MV411_DMSO_8h_2_702_R1_peak_43297_lociStitched	chr7	19677367	19677756	1	390	204.1861	34.3487
1_MV411_DMSO_8h_2_702_R1_peak_15040_lociStitched	chr15	25904817	25905206	1	390	167.3867	55.7826
1_MV411_DMSO_8h_2_702_R1_peak_19141_lociStitched	chr17	8013798	8014187	1	390	219.007	33.4151
1_MV411_DMSO_8h_2_702_R1_peak_13437_lociStitched	chr14	21039487	21039876	1	390	136.1111	22.7954
1_MV411_DMSO_8h_2_702_R1_peak_14442_lociStitched	chr14	83988300	83988689	1	390	112.8489	46.4855
1_MV411_DMSO_8h_2_702_R1_peak_35756_lociStitched	chr4	9691383	9691772	1	390	249.1156	62.7457
1_MV411_DMSO_8h_2_702_R1_peak_13180_lociStitched	chr13	79389268	79389657	1	390	133.2714	0.0
1_MV411_DMSO_8h_2_702_R1_peak_48584_lociStitched	chr9	89580256	89580645	1	390	160.0346	27.0744
1_MV411_DMSO_8h_2_702_R1_peak_32783_lociStitched	chr3	27976669	27977058	1	390	229.9768	30.6921
MV411_DMSO_8h_2_702_R1_peak_20791	chr17	64399072	64399461	1	390	156.9615	40.6894
1_MV411_DMSO_8h_2_702_R1_peak_30932_lociStitched	chr21	43757844	43758233	1	390	138.5229	40.456
1_MV411_DMSO_8h_2_702_R1_peak_46093_lociStitched	chr8	42331034	42331423	1	390	195.6281	43.957
1_MV411_DMSO_8h_2_702_R1_peak_13012_lociStitched	chr13	46200345	46200734	1	390	128.1755	17.8162
1_MV411_DMSO_8h_2_702_R1_peak_26020_lociStitched	chr2	68173029	68173418	1	390	123.0407	34.3098
1_MV411_DMSO_8h_2_702_R1_peak_40695_lociStitched	chr6	28754414	28754802	1	389	237.9604	23.5904
1_MV411_DMSO_8h_2_702_R1_peak_36566_lociStitched	chr4	98470512	98470900	1	389	148.41	49.276
1_MV411_DMSO_8h_2_702_R1_peak_38348_lociStitched	chr5	82315172	82315560	1	389	152.2512	35.2692
1_MV411_DMSO_8h_2_702_R1_peak_35834_lociStitched	chr4	18057168	18057556	1	389	162.3004	51.9532
1_MV411_DMSO_8h_2_702_R1_peak_10521_lociStitched	chr12	42469342	42469730	1	389	184.6492	65.4944
1_MV411_DMSO_8h_2_702_R1_peak_23717_lociStitched	chr19	34431125	34431513	1	389	194.388	54.32
1_MV411_DMSO_8h_2_702_R1_peak_5478_lociStitched	chr10	31759715	31760103	1	389	254.2564	51.8756
1_MV411_DMSO_8h_2_702_R1_peak_19586_lociStitched	chr17	28793523	28793911	1	389	165.8312	11.252
1_MV411_DMSO_8h_2_702_R1_peak_27026_lociStitched	chr2	132622951	132623339	1	389	117.6804	42.5248
1_MV411_DMSO_8h_2_702_R1_peak_50848_lociStitched	chrX	118698463	118698851	1	389	181.0408	0.0
1_MV411_DMSO_8h_2_702_R1_peak_47876_lociStitched	chr9	2470023	2470411	1	389	143.366	40.8952
1_MV411_DMSO_8h_2_702_R1_peak_7461_lociStitched	chr11	9280334	9280722	1	389	215.3012	23.0472
1_MV411_DMSO_8h_2_702_R1_peak_13879_lociStitched	chr14	56216853	56217241	1	389	119.8532	27.8196
MV411_DMSO_8h_2_702_R1_peak_22538	chr19	1244666	1245054	1	389	258.6796	57.8896
1_MV411_DMSO_8h_2_702_R1_peak_6966_lociStitched	chr10	119539134	119539521	1	388	108.5922	31.5018
1_MV411_DMSO_8h_2_702_R1_peak_3465_lociStitched	chr1	167905499	167905886	1	388	144.4671	20.8593
1_MV411_DMSO_8h_2_702_R1_peak_41124_lociStitched	chr6	37802581	37802968	1	388	213.5079	35.2944
1_MV411_DMSO_8h_2_702_R1_peak_32608_lociStitched	chr3	16180089	16180476	1	388	160.218	21.0141
1_MV411_DMSO_8h_2_702_R1_peak_4095_lociStitched	chr1	203402890	203403277	1	388	195.2415	50.697
1_MV411_DMSO_8h_2_702_R1_peak_32920_lociStitched	chr3	37395443	37395830	1	388	151.1235	24.4971
1_MV411_DMSO_8h_2_702_R1_peak_47233_lociStitched	chr8	122135122	122135509	1	388	155.9223	44.9307
1_MV411_DMSO_8h_2_702_R1_peak_2007_lociStitched	chr1	82492309	82492696	1	388	129.1032	18.7308
1_MV411_DMSO_8h_2_702_R1_peak_16294_lociStitched	chr15	77490894	77491281	1	388	124.5753	36.8424
1_MV411_DMSO_8h_2_702_R1_peak_13116_lociStitched	chr13	52623733	52624120	1	388	136.2627	3.5604
1_MV411_DMSO_8h_2_702_R1_peak_27193_lociStitched	chr2	144832048	144832435	1	388	126.6264	14.9769
1_MV411_DMSO_8h_2_702_R1_peak_48213_lociStitched	chr9	34701548	34701935	1	388	138.3138	52.3998
1_MV411_DMSO_8h_2_702_R1_peak_20408_lociStitched	chr17	50363317	50363704	1	388	178.2522	39.5514
1_MV411_DMSO_8h_2_702_R1_peak_16879_lociStitched	chr16	1245282	1245668	1	387	210.756	37.0946
1_MV411_DMSO_8h_2_702_R1_peak_48199_lociStitched	chr9	34325901	34326287	1	387	144.4412	23.3916
1_MV411_DMSO_8h_2_702_R1_peak_2598_lociStitched	chr1	115655044	115655430	1	387	124.7166	60.7564
1_MV411_DMSO_8h_2_702_R1_peak_33538_lociStitched	chr3	57593678	57594064	1	387	141.1988	8.7236
1_MV411_DMSO_8h_2_702_R1_peak_34149_lociStitched	chr3	124115684	124116070	1	387	134.9842	33.0802
1_MV411_DMSO_8h_2_702_R1_peak_35776_lociStitched	chr4	10640800	10641186	1	387	188.0206	40.5686
1_MV411_DMSO_8h_2_702_R1_peak_14030_lociStitched	chr14	65461798	65462184	1	387	107.8484	31.3046
1_MV411_DMSO_8h_2_702_R1_peak_1077_lociStitched	chr1	31761263	31761649	1	387	220.7148	43.2706
1_MV411_DMSO_8h_2_702_R1_peak_5415_lociStitched	chr10	27660404	27660790	1	387	163.4324	37.5192
1_MV411_DMSO_8h_2_702_R1_peak_9185_lociStitched	chr11	97742896	97743282	1	387	202.1096	9.2254
1_MV411_DMSO_8h_2_702_R1_peak_46432_lociStitched	chr8	65677176	65677562	1	387	151.1576	39.0632
1_MV411_DMSO_8h_2_702_R1_peak_38618_lociStitched	chr5	113373796	113374182	1	387	127.6502	22.2336
1_MV411_DMSO_8h_2_702_R1_peak_34226_lociStitched	chr3	127075207	127075592	1	386	316.162	64.295
1_MV411_DMSO_8h_2_702_R1_peak_1353_lociStitched	chr1	40338943	40339328	1	386	270.578	33.5335
1_MV411_DMSO_8h_2_702_R1_peak_29457_lociStitched	chr20	33933510	33933895	1	386	143.7205	33.264
1_MV411_DMSO_8h_2_702_R1_peak_13979_lociStitched	chr14	64409650	64410035	1	386	127.666	30.877
1_MV411_DMSO_8h_2_702_R1_peak_15948_lociStitched	chr15	67524310	67524695	1	386	119.042	2.156
1_MV411_DMSO_8h_2_702_R1_peak_32182_lociStitched	chr22	50081283	50081668	1	386	142.6425	42.658
1_MV411_DMSO_8h_2_702_R1_peak_10593_lociStitched	chr12	47689369	47689754	1	386	102.179	32.802
1_MV411_DMSO_8h_2_702_R1_peak_21856_lociStitched	chr18	27860256	27860641	1	386	121.429	37.499
1_MV411_DMSO_8h_2_702_R1_peak_43754_lociStitched	chr7	46571593	46571978	1	386	155.7325	41.349
1_MV411_DMSO_8h_2_702_R1_peak_37612_lociStitched	chr5	26270845	26271230	1	386	152.9605	41.349
1_MV411_DMSO_8h_2_702_R1_peak_1862_lociStitched	chr1	65812271	65812656	1	386	215.985	47.5475
1_MV411_DMSO_8h_2_702_R1_peak_1126_lociStitched	chr1	32814006	32814391	1	386	123.508	23.7545
1_MV411_DMSO_8h_2_702_R1_peak_34169_lociStitched	chr3	124926339	124926724	1	386	118.2335	20.482
1_MV411_DMSO_8h_2_702_R1_peak_29233_lociStitched	chr20	22985161	22985546	1	386	216.1775	67.1825
1_MV411_DMSO_8h_2_702_R1_peak_39914_lociStitched	chr6	220804	221189	1	386	174.3665	55.286
MV411_DMSO_8h_2_702_R1_peak_7439	chr11	8715627	8716012	1	386	147.7245	54.4005
1_MV411_DMSO_8h_2_702_R1_peak_50262_lociStitched	chrX	25049564	25049948	1	385	118.3488	8.3328
1_MV411_DMSO_8h_2_702_R1_peak_45502_lociStitched	chr8	11736044	11736428	1	385	292.9536	92.6208
1_MV411_DMSO_8h_2_702_R1_peak_24742_lociStitched	chr2	3150981	3151365	1	385	132.672	34.0992
1_MV411_DMSO_8h_2_702_R1_peak_29369_lociStitched	chr20	32249423	32249807	1	385	138.7008	12.096
1_MV411_DMSO_8h_2_702_R1_peak_48546_lociStitched	chr9	87480132	87480516	1	385	296.6016	26.1504
1_MV411_DMSO_8h_2_702_R1_peak_28683_lociStitched	chr20	400665	401049	1	385	153.7152	32.7552
1_MV411_DMSO_8h_2_702_R1_peak_27563_lociStitched	chr2	175414557	175414941	1	385	176.7168	33.0624
1_MV411_DMSO_8h_2_702_R1_peak_10595_lociStitched	chr12	47717881	47718265	1	385	207.8976	64.3584
1_MV411_DMSO_8h_2_702_R1_peak_40020_lociStitched	chr6	6300271	6300655	1	385	182.1312	5.568
1_MV411_DMSO_8h_2_702_R1_peak_10273_lociStitched	chr12	22340530	22340914	1	385	147.84	26.2272
1_MV411_DMSO_8h_2_702_R1_peak_50918_lociStitched	chrX	126658103	126658487	1	385	135.8592	20.2368
1_MV411_DMSO_8h_2_702_R1_peak_32448_lociStitched	chr3	11514456	11514840	1	385	121.1136	48.3072
1_MV411_DMSO_8h_2_702_R1_peak_1459_lociStitched	chr1	42993622	42994006	1	385	177.5232	54.7968
1_MV411_DMSO_8h_2_702_R1_peak_26328_lociStitched	chr2	85325596	85325980	1	385	205.4784	44.3904
1_MV411_DMSO_8h_2_702_R1_peak_33760_lociStitched	chr3	84601014	84601398	1	385	176.448	62.0928
1_MV411_DMSO_8h_2_702_R1_peak_31339_lociStitched	chr22	24985334	24985718	1	385	223.2192	18.4704
1_MV411_DMSO_8h_2_702_R1_peak_31911_lociStitched	chr22	41844783	41845166	1	384	119.4194	21.8693
