GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
CCBE1,3.5,0.5,2.75,1.5
ANKRD29,14.25,10.25,8.25,3.5
147525,41.75,27.75,45.5,23.0
VSIG10L,61.75,44.0,57.25,57.75
SPACA6,2.75,1.0,3.0,1.5
ZNF480,1237.0,836.25,1169.25,829.25
ZNF534,690.75,586.5,708.75,589.75
SMIM17,54.5,32.75,20.5,19.75
C19orf18,3.25,2.0,1.75,1.25
ZNF418,2.75,1.75,0.5,0.5
ZNF417,386.5,209.25,171.25,106.0
ZNF548,263.5,144.75,167.5,109.75
PPM1N,105.5,70.5,57.0,46.5
KLC3,50.0,26.5,48.75,41.0
ILF3-DT,1160.0,797.25,856.0,676.75
TMEM190,3.25,0.5,1.25,2.0
TPM3P9,3.0,2.5,13.25,13.75
ZNF524,175.0,129.25,134.25,109.25
ZNF784,332.5,192.25,291.25,175.25
SPC24,1198.5,734.5,1192.0,751.5
KASH5,4.75,6.75,4.25,4.0
DACT3,941.75,589.5,728.75,621.25
SIX5,86.0,55.5,82.0,62.0
ZNF420,97.5,38.75,127.5,62.0
ZNF565,32.75,14.5,23.75,19.25
NLRP4,3.0,2.75,6.25,5.0
ZNF542P,16.75,10.0,16.5,7.75
ZNF582,57.0,30.25,58.0,47.25
ZNF583,84.5,47.75,104.0,61.5
FAM98C,27.75,21.25,21.75,18.0
CAPN12,3806.0,2459.5,3157.0,3454.25
DPY19L3,2458.75,1696.5,1506.0,1147.25
TICAM1,47.0,33.0,53.0,32.5
CIRBP-AS1,64.25,43.25,58.75,31.0
CILP2,6.5,3.5,25.75,8.25
PROSER3,325.0,214.75,209.75,144.25
ZNF558,675.75,466.0,527.75,367.75
LINC00662,353.5,289.75,293.0,215.5
ZNF714,3149.25,1907.5,1937.25,1340.25
C19orf25,447.5,312.25,560.0,428.0
ATP8B3,808.0,546.5,578.25,353.75
DIRAS1,1113.75,703.5,1105.5,960.0
ZNF555,45.5,20.0,44.5,30.0
ZNF569,317.25,189.75,323.75,219.25
ZNF570,19.25,10.25,19.0,10.5
C1orf74,767.25,514.25,694.25,517.25
CREB3L4,146.75,103.0,118.25,92.25
BROX,2925.75,1911.5,2325.75,1795.25
SAMD11,605.25,344.75,594.0,489.25
MRPL20-AS1,1208.75,783.25,1267.0,990.75
SAMD13,35.0,32.0,26.0,21.25
C1orf52,1068.0,729.75,844.5,564.5
PHF13,1057.75,653.0,560.25,427.0
TLCD4,2.75,1.5,0.75,0.25
ACTG1P25,4.5,2.25,4.25,1.5
PTPRVP,32.5,22.75,10.0,7.25
ANKRD35,17.5,11.75,14.0,8.0
B3GALNT2,4202.25,3239.5,3445.5,3294.25
MFSD4A,14.0,7.75,7.5,5.5
GCSAML,1.0,0.25,2.5,3.0
SLC30A7,1574.75,868.5,1174.75,988.0
148898,6.5,2.5,4.0,1.75
MOB3C,640.5,434.25,378.25,322.5
NBPF12,69.75,46.75,62.5,40.25
RC3H1,1987.75,1287.0,1304.75,825.0
DCDC2B,4.0,2.75,4.25,3.5
ZNF362,881.0,510.75,545.5,408.5
DCST1,2.5,1.25,1.0,1.0
CNIH3,16.5,8.0,12.0,11.5
MANEAL,672.75,441.25,651.25,455.5
IL23R,4.0,1.5,2.75,2.25
SHISA4,2.25,2.75,0.5,1.75
EXOC8,794.75,427.0,854.0,444.5
PDIK1L,382.5,197.5,502.5,253.5
BNIPL,2.25,3.25,1.25,2.25
CCDC24,10.25,9.25,5.5,10.0
BTBD19,5.0,5.25,1.5,1.0
CCDC17,2.25,1.75,2.25,0.25
RNF187,6004.75,4013.75,3175.75,2570.25
APCDD1L-DT,1.0,1.0,2.75,1.75
LINC00654,58.75,37.25,30.0,19.5
SHLD1,95.25,63.75,85.0,64.75
COMMD7,1268.5,1002.25,1387.0,1157.25
LSM14B,1278.25,784.25,1109.0,763.25
LIPI,7.75,6.25,2.75,2.75
SIK1,116.0,51.5,62.0,28.25
ZNF295-AS1,4.25,2.0,3.5,2.75
UMODL1-AS1,4.75,3.25,1.25,0.75
SLC9B1,371.5,314.5,320.0,249.25
LINC00896,4.0,1.75,3.25,0.75
AIFM3,11.5,8.5,7.5,6.5
YDJC,598.5,444.0,525.0,429.75
HSCB,161.75,106.5,143.75,121.25
CCDC117,3284.0,2103.0,3671.25,2317.5
DUSP18,151.75,90.0,156.5,116.25
MORC2-AS1,355.25,246.0,223.25,167.75
DNAJB7,10.75,4.75,7.5,3.75
CHADL,79.5,53.25,86.0,61.75
MEI1,3.25,2.0,2.75,3.0
NFAM1,533.75,338.25,568.75,384.0
CDPF1,83.5,50.5,81.25,62.25
GTSE1-DT,19.5,10.0,16.75,11.25
TTL,1334.75,897.0,1184.25,920.5
CKAP2L,3485.5,2250.25,2684.5,1517.5
SATB2-AS1,21.75,13.0,3.5,3.0
SMYD1,5.0,3.25,0.75,0.5
C2orf15,5.75,1.5,4.0,2.5
COPS9,399.75,297.0,474.5,396.25
COMMD1,121.75,75.75,132.0,94.25
FBXO41,2293.5,1419.25,1318.25,1131.0
TTC30B,35.75,24.25,26.0,20.5
150759,717.5,475.25,468.5,384.5
SMPD4BP,306.75,179.5,193.0,142.25
FAM117B,922.5,578.25,659.25,491.25
TCF23,3.0,1.5,2.5,2.5
GAREM2,266.5,187.0,249.25,178.75
PUS10,180.75,130.75,206.5,155.0
LINC01963,875.25,581.25,603.0,543.75
KANSL1L,342.0,231.25,364.25,282.25
PLB1,23.75,15.5,12.75,5.75
151171,1.5,0.75,0.5,0.5
LINC02610,59.5,30.5,50.0,27.5
ERFE,92.0,64.5,47.25,40.0
ARL6IP6,675.5,521.0,463.75,316.0
METTL21A,629.0,470.75,799.0,672.25
CCNYL1,935.75,607.75,1026.75,777.5
KLHL23,268.0,175.0,249.0,182.0
SGO2,109.75,45.25,72.25,54.25
CCDC140,2.25,1.0,0.75,0.5
SLC23A3,10.5,9.25,7.0,6.75
GPBAR1,2.75,1.0,1.75,1.0
FAHD2B,5.25,3.25,4.25,4.25
RMDN2,10.75,7.25,5.5,5.25
SLC16A14,4.25,2.5,5.5,2.25
LINC00471,34.75,23.75,25.5,19.25
GCSIR,2.75,1.0,0.25,0.5
MSL3P1,735.0,503.0,665.0,462.5
ASPRV1,7.25,1.5,5.0,3.5
WDSUB1,59.5,46.5,62.75,44.75
151534,129.0,78.75,91.25,65.75
GPR155,32.25,22.75,30.75,27.25
TTC14,2762.75,1604.0,1931.0,1384.0
DTX3L,2840.5,1977.25,2068.0,2167.5
SGO1,968.25,665.0,850.75,566.25
PP2D1,505.5,405.0,471.75,368.25
PPM1L,1901.75,1219.75,1808.0,1332.0
WDR49,63.5,33.5,17.0,15.0
LRRC34,56.0,30.75,28.75,22.25
CPNE9,3.25,2.5,1.0,1.25
CCDC80,1.75,2.0,0.5,1.25
CCDC12,1433.25,821.25,1179.5,831.0
MB21D2,160.5,100.5,159.75,124.75
PPP4R2,2790.25,1705.25,2482.0,1721.75
XXYLT1,1559.0,1078.5,1480.75,1119.25
RNF38,1958.25,1346.0,1693.25,1116.25
GLIPR2,594.5,425.25,585.5,470.0
ZCWPW2,3.0,1.25,2.0,1.75
CMC1,229.0,173.75,175.75,120.5
CCDC50,310.0,188.25,84.5,60.0
SPICE1,128.0,76.25,106.0,71.75
NUDT16P1,8.75,8.5,17.5,10.75
LINC02085,2.5,0.5,0.5,1.25
FGD5,1.75,0.0,0.75,0.0
152302,339.5,223.0,292.75,221.0
CNTN4,1339.0,978.5,434.0,487.75
SH3D19,10.5,4.5,3.0,1.5
NFXL1,599.75,434.75,643.25,469.25
NIPAL1,2.75,2.0,4.25,1.75
PAQR3,731.5,492.5,597.0,448.0
SHISA3,4.0,3.25,1.75,0.5
SCFD2,207.25,166.75,281.0,228.5
WWC2-AS2,2.5,0.75,1.0,1.0
THAP6,438.0,271.25,362.0,209.25
ODAPH,3.5,3.75,1.25,1.5
KLB,15.5,8.25,8.25,7.75
FAM53A,20.5,15.25,20.25,16.25
PPM1K,460.25,324.0,393.25,286.25
TRMT44,56.75,38.0,64.25,55.25
RASGEF1B,1.5,0.75,4.5,2.0
DAB2IP,2.5,1.25,0.75,1.25
SLC38A9,817.5,619.75,663.75,459.25
CREBRF,229.5,145.5,197.75,124.75
CEP120,622.75,418.75,621.5,447.0
TMEM167A,7947.25,5464.5,5424.75,4306.75
MBLAC2,637.0,431.75,471.0,361.75
TMEM161B,868.75,594.25,699.5,494.5
SRFBP1,263.5,188.75,220.25,161.0
ZMAT2,2630.25,1622.75,2309.25,1836.75
BTNL9,3.5,1.75,1.25,1.0
ARSK,86.5,60.25,109.25,85.75
TTC23L,3.5,2.0,2.25,3.75
CCDC112,49.25,32.0,33.25,25.0
PRELID2,78.75,51.75,30.75,20.75
PLAC8L1,3.75,1.75,4.5,1.5
RNF145,1198.0,875.75,753.75,485.75
SNRNP48,728.75,488.5,561.75,416.0
CNKSR3,23.0,12.0,32.0,14.5
SLC2A12,101.5,60.25,73.25,59.25
MBOAT1,274.5,199.5,242.5,130.5
BVES-AS1,1.25,0.75,3.5,2.5
CCDC167,200.0,166.0,254.75,188.0
RUNDC3B,19.5,12.5,2.25,2.25
ABCA13,5.25,2.25,1.0,0.75
BMT2,297.5,232.75,364.0,221.75
FMC1,79.25,66.0,62.25,46.25
AMOT,30.0,18.5,7.5,4.5
VKORC1L1,3281.75,2041.5,2409.25,1763.25
AMOTL1,214.75,143.5,191.0,145.25
IQUB,8.5,7.0,5.25,5.0
KCTD7,53.5,31.5,39.75,30.75
GIMAP8,202.5,112.25,77.0,84.75
ZNF425,16.0,11.25,25.25,15.0
155060,358.25,218.75,196.0,160.5
ZNF746,638.25,375.75,549.5,353.25
ATP6V0E2,186.25,133.0,193.25,135.75
AMZ1,11.25,6.5,2.0,2.25
VPS37D,4.0,3.25,0.25,0.5
RBM33,2023.5,1288.25,1654.0,1104.25
157247,1162.25,747.75,891.5,710.0
AC022784.1,6.0,7.25,2.0,0.25
PRAG1,165.0,75.75,126.0,74.75
CDCA2,2450.25,1620.0,2411.25,1454.25
TMEM65,709.25,384.0,419.5,192.25
RDH10,499.25,307.25,502.75,423.75
ANKRD46,1004.0,663.5,1007.75,718.75
ESCO2,1804.75,1155.25,2168.5,1453.0
FBXO16,3.25,1.75,4.25,1.0
MIR124-1HG,2585.5,1347.0,1811.0,1109.0
LRATD2,18.0,16.75,21.0,7.75
C8orf37,197.5,129.5,108.25,63.5
VPS13B,638.0,447.75,622.25,433.0
TDRP,2.5,0.75,3.75,3.75
ERICH1,254.25,166.5,246.25,186.25
FAM91A1,3962.75,2480.0,3328.0,2649.5
MCMDC2,1856.75,1617.75,1733.0,1591.25
CLVS1,187.25,132.0,156.75,123.75
SBSPON,59.5,32.75,39.0,33.0
CAMSAP1,605.5,342.25,465.75,364.5
157983,42.25,34.0,27.5,17.0
C9orf163,5.25,1.75,5.0,4.0
MAMDC4,7.5,7.25,5.0,4.0
TTLL11,11.0,3.75,12.0,9.25
TTC39B,121.75,73.5,31.25,22.5
TRMT10B,275.5,192.75,196.25,144.0
TTC16,28.0,20.0,31.25,28.0
LINC02603,70.25,25.5,45.75,17.25
FAM120AOS,2722.5,1916.25,2256.25,1674.5
KIAA2026,81.0,43.5,69.75,47.0
KIAA1958,587.25,385.75,416.75,285.5
TSTD2,833.25,606.5,838.5,587.75
ZNF782,85.5,58.0,75.75,43.75
PRUNE2,4.25,6.0,10.0,13.25
USP27X-AS1,7.75,9.0,7.75,4.25
ZXDB,161.5,91.5,166.5,103.25
MOSPD2,316.75,206.75,235.75,153.25
RIBC1,8.75,5.5,4.5,4.0
RHOXF1,5.25,2.0,6.0,3.25
NKAPP1,1050.0,805.5,630.5,490.5
CXorf65,23.75,16.75,9.75,7.0
USP51,22.0,13.75,17.0,9.5
158960,74.75,53.0,61.0,53.75
CXorf38,1439.5,1031.5,1096.5,1012.75
FAM122B,2576.25,1575.25,1818.75,1536.5
FAM122C,193.75,146.75,114.75,82.25
USP54,871.5,573.75,448.75,293.0
SLC35G1,130.25,95.5,102.75,73.25
CFAP58,5.25,2.5,2.75,2.5
LDHAL6A,8.25,5.75,5.25,5.0
TMTC2,2.0,1.5,7.0,2.5
CLEC12A,28.75,18.5,47.25,26.75
CLECL1,4.0,3.5,0.75,1.25
TMTC3,100.5,55.0,160.0,85.5
ALDH1L2,10074.75,7475.25,2318.25,1949.5
TAMALIN,10.5,3.75,5.5,3.5
PPTC7,1420.25,956.25,831.75,545.25
DGKH,235.75,155.5,172.25,124.75
CCDC122,15.0,12.0,11.25,7.25
GPR180,443.0,286.25,364.75,253.75
TMEM229B,181.25,94.0,151.0,95.75
ACTN1-AS1,7.0,6.75,1.25,1.0
SYNE3,73.5,52.0,53.75,42.25
REM2,8.75,5.25,4.5,3.5
SAMD15,3.25,1.5,2.5,1.5
NOP9,4646.5,2891.75,3774.0,2853.75
EML5,63.75,36.5,53.0,40.75
DNAAF4,7.0,5.25,5.75,6.25
161635,516.25,433.75,399.75,307.75
ODF3L1,9.0,7.0,5.75,5.5
PGBD4,4.0,4.0,4.5,0.75
ADAL,327.75,233.25,249.0,178.0
FSIP1,3.75,2.5,2.0,0.5
ZFPM1,57.75,33.5,44.75,48.0
ITPRIPL2,7.25,6.0,8.5,10.25
ZFP1,551.75,296.75,484.5,279.75
SLFN5,134.5,83.75,104.5,139.75
NAGS,5.5,1.75,1.75,2.0
RETREG3,1461.0,940.0,1568.25,1192.5
TMEM92,4.75,4.25,5.25,0.75
PHOSPHO1,13.0,5.25,6.5,5.75
RHBDL3,1921.0,1156.75,909.0,663.25
FBXO39,5.75,4.0,2.0,1.75
ZNF519,354.5,208.75,269.25,155.5
C18orf54,399.5,217.25,301.25,193.5
ZNF497,61.5,43.75,48.5,37.75
ZNF550,376.75,235.25,340.75,229.25
ZNF296,50.5,25.0,29.75,20.0
DEDD2,527.5,312.75,661.5,413.0
ZNF579,189.5,112.0,178.75,132.0
ZNF791,558.0,239.75,330.75,192.75
ZNF564,135.25,68.5,171.5,80.0
ZNF709,4.0,2.25,1.25,2.75
ZNF114,9.5,6.5,8.5,5.75
ZNF567,42.75,18.75,34.5,21.5
ZNF383,27.5,13.75,25.25,13.0
EID2,393.75,210.0,300.75,212.0
ZNF780B,634.5,374.5,458.25,336.25
PRR22,15.25,15.25,16.5,20.75
ZNF100,20.0,12.5,26.25,10.0
DENND2C,3.0,2.5,3.75,1.5
GBP6,1.25,0.25,0.0,0.0
DENND1B,1274.0,889.25,908.75,625.25
TOR1AIP2,2353.0,1450.5,2419.25,1785.25
CITED4,558.0,365.0,381.75,174.0
SASS6,547.0,300.5,456.25,323.5
SDE2,1139.25,647.5,817.0,492.5
CNST,657.25,464.5,783.75,525.0
PAQR7,135.0,79.75,127.5,110.25
APCDD1L,2.0,0.5,3.0,6.0
CCDC116,2.75,1.75,2.5,3.25
CABP7,186.75,134.0,153.75,110.75
TMPRSS6,2.0,0.5,0.5,1.0
APOBEC3H,6.5,9.0,1.0,1.25
CCDC138,103.5,67.75,100.25,77.25
ADGRF3,33.5,21.75,18.75,12.0
OXER1,17.75,11.25,13.5,5.0
UBXN2A,401.25,269.5,286.5,194.5
DQX1,6.25,4.75,3.0,4.5
PARP15,174.75,115.0,94.25,72.75
GPR156,4.25,2.25,2.0,1.25
XIRP1,14.5,15.75,9.75,13.0
RNF168,512.25,247.75,470.5,258.5
SPATA5,358.0,197.25,622.25,431.0
BBS12,12.0,8.5,9.0,9.25
ADGRA3,19.25,8.5,24.5,17.75
MMAA,169.0,99.0,161.5,127.75
ZBTB49,5.5,5.75,9.0,3.25
TIGD2,38.5,20.0,35.25,29.25
SGMS2,22.0,10.5,11.0,5.25
MIER3,454.75,299.0,420.5,285.75
CDC20B,17.5,12.0,3.5,1.5
TENT2,1175.25,753.75,974.75,754.5
DCP2,6856.0,4505.25,4888.5,3555.75
LIX1,2.25,1.75,0.25,1.0
ZNF366,17.5,18.25,57.0,128.5
FAM151B,3.75,1.25,1.0,0.75
LCA5,4.25,4.25,4.75,2.25
TXLNB,3.75,5.5,2.25,2.0
ZNF92,392.25,151.0,383.0,157.75
THAP5,845.5,545.75,896.25,631.5
CCDC71L,383.75,247.25,321.75,184.5
ZNF467,3.75,1.0,0.5,1.75
ZNF800,1008.5,675.25,552.75,397.75
TMEM64,533.75,386.75,499.75,392.0
ZNF596,22.25,14.0,16.5,14.5
STKLD1,26.25,20.75,25.5,15.0
QSOX2,1312.75,861.5,975.0,725.25
ZNF169,49.25,37.75,26.25,21.5
TCEANC,33.25,18.25,45.0,22.5
ARX,0.0,0.0,1.25,0.0
TMEM273,63.75,47.0,69.75,36.75
FUT11,166.25,112.0,134.75,86.75
170393,62.5,31.25,21.25,16.75
PWWP2B,128.0,71.75,109.5,76.0
SSBP4,598.5,436.5,489.25,515.25
170487,15.5,11.0,18.0,11.25
DHX36,9.25,6.5,7.5,4.0
GIMAP1,11.5,11.0,8.5,7.0
COMMD6,358.5,210.75,239.75,191.25
ADAMTS17,4.25,1.25,3.5,1.5
ZNF525,1.25,3.0,64.25,48.5
ZNF431,768.25,421.75,493.0,276.25
ZNF721,344.0,197.75,237.25,210.75
ANKRD24,5.75,4.25,4.5,4.0
ZNF384,1199.5,736.0,980.0,750.0
ASXL1,601.25,371.25,652.25,474.5
RHOV,11.25,4.25,10.75,8.0
DSTNP2,381.75,275.5,358.75,287.5
NLRP6,94.5,50.75,38.0,26.25
AP006621.3,27.5,17.25,20.0,16.0
ZNF675,142.25,67.0,98.0,49.25
CLYBL,5.75,4.25,4.0,5.0
SPTSSA,1633.5,954.5,1209.0,1174.75
PTCRA,4.0,1.25,1.75,0.75
POLR3H,3338.0,2190.0,2672.5,2133.25
ABHD3,321.0,221.25,286.75,240.5
PGAM5,2525.0,1595.75,2282.5,1797.0
HIGD2A,673.75,535.5,587.5,427.25
AGO3,59.5,44.5,60.5,48.25
AGO4,1898.75,1289.25,1091.75,742.5
SCAMP5,548.75,391.0,314.25,328.0
PRXL2C,312.75,260.0,240.0,196.75
ZNF367,866.25,443.0,887.25,386.0
METTL15,352.75,231.0,447.5,325.0
MPZL3,289.75,200.5,232.75,136.5
IMMP1L,126.25,84.25,169.25,129.0
RILPL2,6077.75,3990.25,3681.75,2952.0
AMN1,185.0,150.5,155.25,143.25
METTL7B,178.0,147.5,108.5,108.0
ZFC3H1,409.5,239.75,354.25,226.75
PLBD2,641.5,375.25,194.75,138.75
EEF2KMT,631.0,444.5,662.75,600.0
PIANP,8.0,2.5,3.25,2.75
DCP1B,547.25,371.75,533.75,358.25
ANO6,1792.5,1151.25,1080.25,756.5
ARID2,1497.0,941.0,1078.0,709.5
PAOX,32.75,22.75,20.25,15.25
FAM24B,64.0,53.25,44.75,29.0
LINC00638,92.75,53.25,85.25,78.25
ADCY4,2.75,2.0,1.25,0.0
196913,19.0,19.0,6.5,13.25
FAM227B,38.0,27.25,21.25,25.5
DNM1P46,5.75,2.25,1.25,0.25
LCTL,711.0,507.25,759.25,596.75
UBR1,472.5,317.25,588.25,414.5
PATL2,3.5,1.25,2.0,2.0
SNAI3-AS1,58.5,34.5,45.25,52.75
LDHD,2.5,1.75,0.25,0.25
FCSK,57.0,35.0,59.25,52.0
MLKL,124.25,78.25,157.75,88.5
ZNF778,59.5,36.5,42.0,23.5
ACSF3,219.75,150.25,186.0,153.5
WDR90,70.5,46.25,63.0,57.75
EME2,7.25,5.5,3.5,5.5
NLRC3,1144.75,595.5,342.75,171.25
NSMCE1,268.25,196.25,245.0,219.25
ZNF48,131.5,82.25,122.75,94.75
LKAAEAR1,8.25,4.0,7.5,6.5
MCEMP1,127.0,102.5,233.25,148.5
ZNF627,563.5,239.75,513.0,218.75
ZNF585A,495.0,334.0,436.5,276.5
CADM4,94.0,51.25,53.5,45.75
THAP8,66.25,43.5,63.25,46.25
U2AF1L4,413.75,263.0,358.5,266.75
NIBAN3,104.25,61.75,14.25,4.0
ADM5,23.0,15.0,10.0,9.0
ALG14,200.5,164.0,158.25,123.75
FAM76A,369.25,232.0,301.25,245.25
TMEM201,897.25,522.25,723.0,579.25
FAAP20,394.5,296.75,357.0,312.0
CC2D1B,323.5,207.75,278.0,214.0
NBPF11,198.0,125.5,171.25,116.0
NUDT17,36.5,21.5,22.5,22.75
TXLNA,4217.25,2730.75,2964.25,2147.0
TCTEX1D1,6.0,5.0,2.5,2.0
C1orf100,5.0,1.5,1.25,1.75
SPAG17,130.5,101.5,126.0,108.5
SLFNL1,17.75,12.75,7.25,3.5
KRTCAP2,306.25,210.25,262.25,234.5
CRTC2,181.25,135.5,169.5,149.25
TMEM51-AS1,19.25,8.25,13.25,12.5
IBA57,794.5,471.25,404.0,305.5
FAM209A,3.25,2.5,3.75,2.5
LINC00656,16.0,11.5,11.0,15.75
LINC00528,71.25,40.25,65.5,47.25
RNF215,37.5,25.75,36.5,23.25
APOBEC3F,5.25,3.25,1.75,2.0
TET3,2762.25,1748.25,1819.5,1076.25
ANKRD23,40.5,23.0,40.5,35.0
APLF,59.75,33.5,47.5,45.75
PIKFYVE,3877.25,2491.0,2781.25,1980.5
KRTCAP3,18.25,12.0,18.0,10.0
TMEM17,2.5,3.0,7.0,5.25
SPRED2,922.0,656.25,638.25,423.25
TIGD1,9.5,4.25,7.25,5.5
ALG1L,9.75,10.25,6.75,6.25
KCTD6,81.0,51.0,84.25,45.25
ARL13B,425.0,276.25,351.0,231.5
DHFR2,832.25,520.0,728.75,502.75
RPL22L1,2749.25,2371.0,2413.25,2016.25
SLC51A,7.25,2.0,10.75,8.5
FBXO45,3997.75,2554.25,3172.0,2096.75
TVP23C,240.5,149.0,96.75,66.0
CENPV,490.5,347.0,360.5,287.75
FLCN,377.5,258.0,367.5,249.5
PLD6,1285.25,850.25,965.0,518.25
ARHGAP27,1.75,1.0,1.0,0.75
ZNF385C,48.75,31.75,29.0,21.25
SAMD14,5.75,3.75,5.5,3.0
LYRM9,43.0,32.25,19.5,18.25
SLC16A13,21.5,10.75,24.0,16.5
CENPX,452.25,322.25,486.75,405.0
LRRC45,71.75,64.25,71.25,69.25
SLC39A11,1148.0,790.0,1182.75,938.5
AMZ2P1,68.5,67.0,61.75,69.5
TRIM65,1477.25,922.5,1735.5,1575.5
UNC13D,129.25,86.0,131.5,119.25
SPNS3,236.75,175.0,147.75,108.0
FBXO15,1.5,1.75,2.75,1.25
RAB12,387.75,245.5,344.0,236.0
ZNF584,710.25,452.75,481.25,366.75
HACD2,630.5,469.5,385.0,307.0
STT3B,6885.75,4752.25,4604.5,3809.75
PDE12,2412.0,1580.25,1797.5,1429.0
DENND6A,1470.25,972.0,999.75,735.0
C4orf46,1971.25,1386.5,1591.0,957.5
TMEM154,3510.75,2629.5,1213.25,750.75
LINC00504,3.75,3.0,1.0,0.0
SMIM14,320.75,200.25,311.75,217.75
TMEM192,2066.75,1346.25,1582.25,1313.5
RWDD4,271.0,194.5,231.75,190.5
PRIMPOL,151.5,115.5,85.75,66.25
TAPT1,511.0,283.25,353.5,241.25
202020,2719.5,2258.25,2627.75,2175.75
SPATA24,13.25,7.75,9.0,5.25
DNAJC18,130.5,95.25,50.0,47.0
202181,148.75,77.75,66.0,40.75
CCDC125,67.25,45.5,42.75,32.0
GAPT,2.75,1.0,3.25,1.5
OSTCP1,71.75,41.75,69.5,62.5
PAXIP1-AS1,264.0,203.75,227.5,150.5
TMEM184A,580.25,328.75,349.0,251.25
ADCK5,40.5,31.5,54.0,48.75
TSNARE1,267.0,172.25,171.0,149.75
TUBB,5867.0,4073.25,5482.0,4762.0
R3HCC1,288.25,201.0,171.25,115.5
LGI3,3.0,0.75,1.0,1.0
TMEM268,1078.0,797.25,686.75,654.0
C9orf72,606.25,503.25,524.0,355.75
CCDC171,5.25,3.0,4.0,5.0
NAIF1,319.0,184.25,263.75,222.25
FAM219A,293.25,160.75,208.75,149.5
CCDC107,921.0,532.5,511.0,367.5
ANKS6,411.25,268.0,294.25,233.0
SUSD3,155.5,112.25,83.5,89.0
SLC25A43,447.75,324.75,420.75,349.75
RTL3,18.0,16.75,15.5,11.0
INTS6L,265.75,236.5,219.5,204.5
ZNF449,41.75,23.75,33.25,19.25
VMA21,4740.5,3142.5,4224.5,3286.25
ANO5,69.25,48.25,27.25,27.5
NLRP11,4.0,0.5,1.5,0.25
HIPK1,4084.0,2774.5,2839.5,1602.75
MTLN,162.0,122.25,157.5,101.75
C2orf69,572.25,304.75,527.0,258.25
DIPK2A,765.25,463.75,659.75,339.5
SENP5,2116.0,1269.75,1496.25,1081.0
USF3,1178.75,670.0,831.0,536.25
SLC36A1,1232.0,761.5,1183.75,810.25
DHRSX,200.0,151.5,217.5,170.75
SAMD9L,45.75,36.25,28.0,87.25
USP12,3332.75,2142.75,2916.0,2053.75
219347,27.0,14.75,10.0,8.25
PLAC9,4.75,0.5,0.75,1.75
MTIF3,330.25,245.5,378.75,378.75
SMTNL1,0.75,1.0,1.75,0.5
YPEL4,9.25,5.75,8.0,11.0
MED19,496.25,269.0,429.5,340.75
ZCCHC24,1217.75,581.5,645.75,366.0
UNC5B,354.25,207.75,106.25,108.25
STOX1,11.25,5.25,10.0,9.0
FAM241B,17.5,13.0,17.0,14.75
TYSND1,371.75,249.25,328.25,273.75
ZNF25,218.25,138.25,179.75,138.75
CCNY,754.75,471.5,554.5,435.0
RTKN2,1.0,0.5,4.25,4.0
C11orf45,5.75,2.5,0.25,0.0
HYLS1,181.75,87.0,165.5,96.25
TMEM218,562.25,444.0,461.5,364.0
SLC37A2,296.25,202.25,346.75,285.25
TBCEL,664.0,444.5,475.0,327.5
MRPL21,239.5,168.0,261.75,195.0
TPCN2,232.75,154.5,197.25,134.75
MPEG1,150.0,90.25,125.5,64.0
PATL1,1800.0,1131.0,1250.25,954.5
CYB561A3,856.75,598.5,1058.0,900.0
PPP1R32,5.25,2.75,3.75,4.5
GDPD4,3.25,2.25,1.25,0.75
DDIAS,82.75,46.75,105.0,74.25
LTO1,387.25,237.75,310.5,240.0
LRTOMT,1344.5,948.25,1351.75,999.5
FAM124A,1.25,0.25,7.75,2.5
SKA1,53.5,35.25,36.75,26.0
OTUD1,20.75,14.5,42.25,21.5
OAF,376.5,222.0,352.25,182.25
TIGD3,4.75,5.75,9.25,7.0
220429,61.75,43.25,35.75,28.5
220594,4.0,2.75,0.75,0.25
AC132008.2,332.0,213.0,247.0,178.75
FABP5P3,4.75,1.25,2.25,3.75
CBWD5,9.25,3.75,7.5,5.75
220906,1115.25,781.75,898.75,762.5
ZNF438,130.25,97.5,148.5,72.25
SLC16A9,142.5,106.75,76.25,64.75
ZNF22-AS1,364.25,270.25,247.75,163.0
TMEM72-AS1,5.0,5.75,1.0,1.75
HNRNPA3,12572.5,8270.75,9430.75,8162.25
ZNF485,39.0,22.25,27.5,30.25
RASGEF1A,3.25,1.75,0.0,1.0
REEP3,2319.0,1405.75,1426.0,1168.0
JMJD1C,5386.25,3832.0,3303.75,2297.25
RPP38-DT,0.5,3.5,0.75,1.0
NSUN6,87.25,50.25,71.25,60.5
ARL5B,242.75,161.25,131.75,85.25
LRRN4CL,3.75,2.25,1.25,1.5
HNRNPUL2,6029.75,3684.5,4519.5,3663.75
ALKBH3,166.0,112.25,126.75,96.75
EEF1AKMT1,1264.5,985.25,1533.75,1208.5
SKA3,2980.25,2191.5,3301.75,2495.25
MICU2,1554.75,998.0,1042.0,890.5
SPATA13,1221.75,865.25,922.25,661.5
CPNE2,167.25,124.5,100.5,71.75
ADGRG5,3204.75,1742.5,2098.0,1334.75
AK9,35.0,26.25,31.75,15.5
NT5DC1,158.5,121.25,78.75,66.0
ZUP1,17.5,16.25,28.75,23.25
TBC1D32,177.25,145.25,87.5,70.25
BEND6,371.25,282.5,358.75,302.0
C6orf223,213.5,157.5,37.75,46.0
