GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
ZNF236-DT,3.0,6.0,7.0,12.0,9.0,23.0
MZF1-AS1,23.0,48.0,56.0,102.0,140.0,134.0
100131733,2.0,2.0,1.0,4.0,3.0,6.0
PET100,91.0,131.0,109.0,304.0,272.0,387.0
FAM27E3,6.0,7.0,9.0,26.0,35.0,34.0
100131998,24.0,28.0,30.0,86.0,87.0,86.0
100132062,1.0,1.0,1.0,4.0,2.0,3.0
FOXO6,0.0,1.0,2.0,2.0,4.0,4.0
100132101,0.0,0.0,0.0,0.0,1.0,0.0
100132159,0.0,0.0,0.0,1.0,0.0,2.0
WASIR2,0.0,0.0,0.0,1.0,1.0,4.0
AC007098.1,26.0,30.0,28.0,76.0,122.0,130.0
NPIPB5,18.0,18.0,17.0,57.0,83.0,67.0
AL845472.1,1.0,3.0,1.0,7.0,9.0,7.0
100132273,3.0,5.0,2.0,8.0,12.0,14.0
100132287,1.0,1.0,1.0,4.0,2.0,3.0
TEKT4P2,9.0,13.0,11.0,25.0,37.0,35.0
100132356,21.0,28.0,24.0,67.0,73.0,80.0
NBPF10,5.0,7.0,8.0,17.0,14.0,22.0
100132417,48.0,68.0,65.0,252.0,255.0,223.0
BSN-DT,0.0,1.0,0.0,2.0,1.0,5.0
100132774,20.0,43.0,40.0,99.0,124.0,117.0
100132815,12.0,13.0,16.0,36.0,31.0,47.0
100132831,2.0,4.0,3.0,10.0,8.0,13.0
100132911,2.0,4.0,5.0,6.0,7.0,15.0
SHISAL2B,0.0,2.0,1.0,3.0,7.0,4.0
100132948,2.0,2.0,2.0,9.0,8.0,8.0
LINC00856,2.0,3.0,4.0,10.0,8.0,11.0
FAM95B1,0.0,0.0,0.0,0.0,0.0,0.0
AC004980.1,18.0,29.0,30.0,59.0,90.0,102.0
100133121,8.0,7.0,10.0,20.0,23.0,32.0
100133161,0.0,0.0,0.0,0.0,0.0,1.0
SBF1P1,3.0,5.0,6.0,11.0,14.0,18.0
AP000688.1,5.0,10.0,12.0,21.0,18.0,23.0
HOXA-AS3,1.0,2.0,1.0,2.0,2.0,8.0
AP002495.1,13.0,28.0,24.0,54.0,72.0,72.0
100133331,2.0,6.0,3.0,13.0,13.0,19.0
MRPL23-AS1,0.0,0.0,0.0,1.0,2.0,2.0
100133669,0.0,0.0,0.0,1.0,4.0,3.0
UXT-AS1,51.0,99.0,90.0,153.0,156.0,200.0
LINC01816,1.0,1.0,0.0,2.0,2.0,1.0
100133991,6.0,8.0,9.0,17.0,32.0,34.0
UBOX5-AS1,2.0,3.0,3.0,8.0,8.0,11.0
KDM7A-DT,0.0,0.0,1.0,2.0,1.0,3.0
Z97634.1,2.0,1.0,2.0,5.0,4.0,4.0
NDUFB2-AS1,50.0,85.0,68.0,120.0,117.0,184.0
TEN1,22.0,24.0,34.0,57.0,87.0,69.0
UPK3BL1,50.0,68.0,79.0,160.0,245.0,207.0
JMJD7,12.0,13.0,13.0,33.0,43.0,41.0
PLA2G4B,2.0,2.0,4.0,8.0,11.0,15.0
CHKB-DT,5.0,9.0,9.0,24.0,27.0,17.0
KLLN,4.0,6.0,5.0,29.0,24.0,14.0
RNU7-1,4.0,7.0,7.0,12.0,20.0,26.0
RNU4ATAC,6.0,6.0,4.0,11.0,16.0,13.0
RNU6ATAC,6.0,10.0,9.0,23.0,17.0,17.0
RNA5S1,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S2,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S3,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S4,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S5,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S6,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S7,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S8,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S9,8.0,14.0,13.0,24.0,15.0,37.0
RNA5S10,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S11,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S12,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S13,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S14,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S15,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S16,19.0,31.0,23.0,77.0,81.0,74.0
RNA5S17,19.0,31.0,23.0,77.0,81.0,74.0
100169951,1.0,2.0,0.0,4.0,2.0,2.0
100169952,1.0,2.0,0.0,4.0,2.0,2.0
100169953,1.0,2.0,0.0,4.0,2.0,2.0
100169954,1.0,2.0,0.0,4.0,2.0,2.0
100169955,1.0,2.0,0.0,4.0,2.0,2.0
100169956,1.0,2.0,0.0,4.0,2.0,2.0
100169957,1.0,2.0,0.0,4.0,2.0,2.0
100169958,1.0,2.0,0.0,4.0,2.0,2.0
DBIL5P2,1.0,1.0,2.0,2.0,3.0,8.0
100170216,1.0,2.0,0.0,4.0,2.0,2.0
100170220,0.0,0.0,1.0,0.0,1.0,1.0
SRRM5,14.0,17.0,15.0,30.0,30.0,65.0
ERICH4,6.0,6.0,7.0,18.0,10.0,28.0
EPOP,30.0,44.0,47.0,77.0,77.0,159.0
MIR1224,0.0,0.0,0.0,0.0,0.0,0.0
MIR1225,0.0,2.0,1.0,3.0,1.0,4.0
TOMM6,813.0,1400.0,1221.0,2822.0,2773.0,3797.0
LINC00426,2.0,3.0,7.0,19.0,14.0,24.0
DCTN1-AS1,0.0,0.0,0.0,0.0,0.0,3.0
RAMP2-AS1,0.0,0.0,0.0,0.0,0.0,2.0
100190986,11.0,15.0,19.0,35.0,47.0,41.0
100191063,1.0,2.0,0.0,4.0,2.0,2.0
100216545,20.0,29.0,34.0,73.0,99.0,95.0
100216546,46.0,64.0,56.0,120.0,187.0,171.0
PCED1B-AS1,1.0,2.0,3.0,5.0,4.0,8.0
AC008429.1,0.0,2.0,2.0,2.0,4.0,5.0
CASC11,1.0,3.0,1.0,4.0,3.0,4.0
100271722,1.0,1.0,0.0,1.0,3.0,5.0
100271835,1.0,2.0,2.0,1.0,4.0,6.0
100271836,19.0,32.0,24.0,122.0,112.0,104.0
AIRN,0.0,0.0,0.0,1.0,1.0,0.0
100271874,0.0,0.0,0.0,1.0,0.0,2.0
RASA4B,2.0,2.0,2.0,8.0,16.0,12.0
CMC4,17.0,19.0,14.0,50.0,72.0,57.0
100272217,2.0,3.0,2.0,13.0,16.0,13.0
100272228,3.0,8.0,5.0,22.0,18.0,24.0
BCDIN3D-AS1,10.0,14.0,24.0,49.0,74.0,45.0
100286938,0.0,1.0,2.0,3.0,2.0,12.0
ANAPC1P1,19.0,19.0,19.0,72.0,73.0,86.0
AC016065.1,10.0,17.0,15.0,36.0,44.0,51.0
AC022211.2,149.0,241.0,229.0,397.0,436.0,668.0
WASHC1,6.0,9.0,12.0,25.0,49.0,35.0
100287216,0.0,0.0,0.0,0.0,0.0,3.0
100287227,6.0,12.0,11.0,20.0,43.0,34.0
100287314,0.0,0.0,1.0,2.0,1.0,2.0
SMKR1,30.0,40.0,31.0,82.0,127.0,102.0
ADPGK-AS1,12.0,22.0,22.0,51.0,50.0,73.0
LINC00173,1.0,2.0,2.0,4.0,5.0,5.0
LOXL1-AS1,1.0,1.0,0.0,3.0,3.0,3.0
MTHFD2P1,18.0,29.0,29.0,46.0,58.0,71.0
AP4B1-AS1,44.0,74.0,65.0,180.0,246.0,146.0
100287765,8.0,11.0,8.0,39.0,26.0,33.0
AP001372.2,2.0,2.0,3.0,5.0,7.0,5.0
LGALS8-AS1,2.0,3.0,4.0,9.0,10.0,19.0
TIMM23,241.0,405.0,380.0,918.0,973.0,1085.0
AC079385.1,1.0,1.0,1.0,3.0,4.0,4.0
100288069,2.0,2.0,3.0,6.0,3.0,7.0
100288123,5.0,8.0,9.0,14.0,27.0,21.0
NBPF20,2.0,3.0,2.0,5.0,10.0,7.0
100288162,7.0,9.0,13.0,23.0,41.0,38.0
LNCOC1,2.0,4.0,3.0,5.0,8.0,15.0
HMGN3-AS1,11.0,19.0,23.0,41.0,38.0,61.0
100288346,6.0,16.0,15.0,34.0,34.0,40.0
ULK4P2,0.0,0.0,0.0,5.0,2.0,4.0
100288428,1.0,0.0,1.0,5.0,6.0,9.0
100288432,32.0,36.0,36.0,85.0,78.0,116.0
DDX11L9,0.0,0.0,1.0,0.0,2.0,1.0
100288615,101.0,139.0,152.0,516.0,582.0,385.0
AC091057.1,3.0,4.0,3.0,5.0,10.0,14.0
LIMS4,1.0,3.0,3.0,4.0,7.0,6.0
100288730,92.0,122.0,127.0,363.0,414.0,322.0
WASH8P,39.0,65.0,71.0,150.0,202.0,200.0
AL132639.2,2.0,3.0,5.0,13.0,12.0,13.0
100289019,16.0,25.0,19.0,45.0,45.0,70.0
ATP2A1-AS1,7.0,12.0,11.0,30.0,30.0,51.0
FRG1CP,93.0,155.0,153.0,433.0,654.0,421.0
100289098,14.0,14.0,15.0,30.0,30.0,38.0
FAM95C,23.0,31.0,32.0,50.0,74.0,111.0
TMEM225B,1.0,2.0,1.0,2.0,2.0,3.0
DNAJC3-DT,35.0,49.0,36.0,139.0,179.0,100.0
MAN1B1-DT,7.0,14.0,11.0,29.0,38.0,40.0
100289361,2.0,6.0,3.0,10.0,11.0,8.0
UBAC2-AS1,17.0,14.0,16.0,37.0,56.0,50.0
KCTD21-AS1,5.0,11.0,12.0,39.0,39.0,47.0
100289509,1.0,5.0,3.0,7.0,6.0,12.0
100289511,97.0,175.0,197.0,285.0,337.0,452.0
AC091390.3,2.0,4.0,4.0,11.0,11.0,12.0
ZNF605,113.0,185.0,147.0,479.0,548.0,498.0
AC055876.1,14.0,24.0,18.0,74.0,60.0,53.0
ZNF783,20.0,32.0,36.0,66.0,80.0,123.0
ZNF587B,104.0,145.0,147.0,351.0,380.0,379.0
RNF213-AS1,4.0,5.0,7.0,18.0,25.0,21.0
MIR1184-1,2.0,2.0,2.0,5.0,5.0,6.0
MIR1284,0.0,0.0,0.0,3.0,2.0,2.0
MIR1182,5.0,7.0,5.0,10.0,13.0,27.0
100302135,0.0,0.0,0.0,0.0,1.0,2.0
MIR1914,0.0,0.0,0.0,1.0,2.0,5.0
MIR1292,4.0,9.0,8.0,18.0,29.0,30.0
MIR1249,0.0,1.0,0.0,0.0,0.0,1.0
MIR1296,0.0,0.0,0.0,1.0,1.0,1.0
MIR1229,6.0,8.0,7.0,21.0,13.0,34.0
MIR1231,0.0,0.0,0.0,0.0,0.0,0.0
MIR1322,0.0,0.0,0.0,0.0,0.0,1.0
MIR1307,7.0,11.0,7.0,20.0,19.0,21.0
MIR1279,6.0,12.0,10.0,17.0,15.0,19.0
MIR1825,21.0,21.0,24.0,57.0,63.0,68.0
MIR1204,3.0,5.0,5.0,12.0,17.0,13.0
MIR1976,0.0,1.0,1.0,4.0,5.0,8.0
MIR1234,1.0,4.0,5.0,11.0,7.0,14.0
MIR548I1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1909,2.0,2.0,1.0,3.0,7.0,8.0
MIR1181,90.0,167.0,155.0,319.0,315.0,433.0
MIR1285-1,0.0,1.0,0.0,1.0,1.0,2.0
MIR1291,1.0,2.0,1.0,3.0,5.0,9.0
MIR2110,0.0,2.0,1.0,2.0,5.0,8.0
MIR1238,4.0,7.0,8.0,10.0,14.0,19.0
MIR1226,8.0,7.0,11.0,11.0,20.0,22.0
MIR1281,0.0,0.0,2.0,3.0,4.0,5.0
MIR1304,7.0,12.0,8.0,19.0,26.0,28.0
MIR1236,0.0,1.0,0.0,0.0,2.0,1.0
MIR1282,611.0,1040.0,994.0,1787.0,2025.0,2510.0
MIR1908,0.0,0.0,0.0,0.0,0.0,1.0
100302273,3.0,3.0,3.0,11.0,11.0,17.0
MIR1178,0.0,0.0,0.0,2.0,6.0,2.0
MIR548L,0.0,0.0,0.0,0.0,3.0,2.0
MIR1237,2.0,2.0,3.0,6.0,10.0,10.0
MIR103B2,0.0,1.0,0.0,3.0,2.0,1.0
MIR1227,9.0,19.0,17.0,47.0,31.0,57.0
MIR1244-1,0.0,2.0,0.0,4.0,3.0,4.0
RASAL2-AS1,1.0,6.0,6.0,9.0,11.0,8.0
100302650,7.0,11.0,15.0,33.0,31.0,30.0
LINC00184,1.0,3.0,2.0,14.0,7.0,9.0
FTX,39.0,48.0,53.0,91.0,72.0,101.0
TMED7-TICAM2,28.0,35.0,35.0,90.0,102.0,89.0
SNORA80B,0.0,1.0,1.0,4.0,1.0,3.0
100303453,9.0,12.0,18.0,36.0,51.0,44.0
ZEB2-AS1,48.0,96.0,107.0,244.0,297.0,328.0
SLC25A5-AS1,27.0,57.0,58.0,69.0,93.0,143.0
PET117,65.0,111.0,108.0,228.0,303.0,271.0
PITPNA-AS1,49.0,55.0,60.0,147.0,142.0,169.0
SPDYE2B,4.0,9.0,11.0,28.0,21.0,29.0
ANKRD61,0.0,0.0,0.0,0.0,0.0,1.0
100313769,0.0,0.0,0.0,1.0,1.0,2.0
MIR762,13.0,23.0,26.0,40.0,46.0,63.0
MIR2277,3.0,8.0,8.0,6.0,15.0,25.0
MIR761,1.0,2.0,4.0,12.0,10.0,12.0
100313896,1.0,0.0,0.0,1.0,1.0,1.0
SAP25,1.0,1.0,0.0,1.0,5.0,4.0
100329109,32.0,50.0,55.0,175.0,155.0,167.0
TRPC5OS,1.0,2.0,2.0,6.0,6.0,5.0
LINC00102,0.0,0.0,1.0,3.0,7.0,2.0
100379224,102.0,149.0,168.0,446.0,416.0,415.0
100379345,6.0,5.0,6.0,15.0,14.0,21.0
ZBED6,5.0,9.0,10.0,27.0,35.0,36.0
AC005394.2,0.0,0.0,0.0,1.0,2.0,1.0
FAM21EP,4.0,8.0,7.0,19.0,18.0,19.0
100422556,1.0,2.0,1.0,4.0,6.0,6.0
100422558,7.0,11.0,13.0,33.0,33.0,49.0
MIR3191,1.0,2.0,1.0,4.0,4.0,5.0
MIR3188,0.0,0.0,0.0,0.0,2.0,3.0
MIR3187,21.0,25.0,27.0,51.0,51.0,86.0
MIR4292,0.0,3.0,1.0,3.0,2.0,6.0
MIR1244-3,0.0,2.0,0.0,4.0,3.0,4.0
MIR3124,0.0,0.0,0.0,1.0,1.0,2.0
MIR1244-2,0.0,2.0,0.0,4.0,3.0,4.0
MIR4260,0.0,0.0,0.0,0.0,1.0,0.0
MIR3190,2.0,1.0,1.0,4.0,3.0,6.0
100422913,1.0,0.0,1.0,1.0,2.0,3.0
MIR3153,1.0,0.0,1.0,1.0,2.0,3.0
MIR3186,0.0,1.0,0.0,1.0,3.0,1.0
MIR4284,0.0,0.0,0.0,0.0,0.0,4.0
MIR4271,4.0,5.0,5.0,8.0,12.0,11.0
MIR4315-2,0.0,1.0,2.0,5.0,6.0,5.0
MIR4263,1.0,1.0,2.0,5.0,3.0,8.0
MIR4312,0.0,1.0,1.0,3.0,2.0,1.0
MIR1184-3,2.0,2.0,2.0,5.0,5.0,6.0
MIR3185,14.0,26.0,20.0,48.0,48.0,70.0
MIR1184-2,2.0,2.0,2.0,5.0,5.0,6.0
MIR3134,0.0,0.0,0.0,0.0,0.0,0.0
MIR4257,0.0,1.0,0.0,1.0,1.0,2.0
MIR3184,0.0,0.0,0.0,1.0,0.0,1.0
MIR4315-1,0.0,1.0,2.0,5.0,6.0,5.0
MIR4258,0.0,0.0,0.0,4.0,2.0,4.0
MIR4321,0.0,2.0,1.0,3.0,0.0,6.0
MIR3176,0.0,0.0,2.0,2.0,0.0,4.0
IGLL5,5.0,5.0,4.0,12.0,16.0,18.0
100462953,24.0,51.0,47.0,59.0,90.0,108.0
MTRNR2L1,67.0,163.0,121.0,178.0,302.0,500.0
MTRNR2L6,2.0,8.0,2.0,3.0,5.0,11.0
MTRNR2L8,5.0,9.0,6.0,6.0,19.0,25.0
100463487,1.0,2.0,2.0,2.0,1.0,4.0
MTRNR2L10,1.0,3.0,4.0,4.0,5.0,9.0
100499177,99.0,172.0,169.0,815.0,1304.0,566.0
100499183,0.0,0.0,0.0,1.0,8.0,4.0
LINC00987,26.0,49.0,48.0,71.0,103.0,132.0
CCDC180,0.0,0.0,0.0,0.0,1.0,0.0
SUGT1P4-STRA6LP,1.0,2.0,2.0,8.0,8.0,8.0
MIR3685,1.0,1.0,2.0,1.0,1.0,2.0
MIR3654,1103.0,1903.0,1706.0,4300.0,5909.0,5239.0
MIR3917,0.0,1.0,1.0,3.0,3.0,4.0
MIR3620,80.0,108.0,129.0,291.0,295.0,380.0
MIR3945,1.0,0.0,1.0,2.0,2.0,7.0
MIR3609,0.0,1.0,0.0,1.0,1.0,4.0
MIR3655,6.0,11.0,13.0,20.0,15.0,27.0
MIR3614,10.0,16.0,22.0,58.0,69.0,47.0
100500833,1.0,2.0,1.0,4.0,4.0,7.0
100500840,28.0,43.0,44.0,99.0,111.0,110.0
MIR3652,93.0,171.0,182.0,430.0,495.0,584.0
MIR3615,8.0,12.0,13.0,31.0,31.0,65.0
MIR3916,17.0,33.0,31.0,104.0,96.0,87.0
MIR3682,1.0,2.0,1.0,5.0,5.0,4.0
MIR3918,0.0,0.0,0.0,0.0,1.0,0.0
MIR3605,6.0,6.0,7.0,10.0,14.0,27.0
MIR3939,1.0,1.0,1.0,2.0,4.0,3.0
MIR3618,3.0,2.0,4.0,10.0,12.0,13.0
MIR3648-1,1.0,0.0,1.0,1.0,0.0,3.0
MIR548AA1,2.0,4.0,3.0,11.0,11.0,18.0
MIR3911,4.0,5.0,7.0,10.0,10.0,18.0
MIR3934,0.0,3.0,2.0,2.0,4.0,8.0
MIR3940,45.0,81.0,103.0,226.0,216.0,296.0
MIR3942,0.0,0.0,0.0,0.0,1.0,0.0
MIR3661,46.0,89.0,95.0,173.0,166.0,207.0
MIR3613,0.0,1.0,0.0,1.0,0.0,1.0
MIR3610,80.0,89.0,100.0,479.0,455.0,484.0
MIR3680-1,0.0,0.0,0.0,2.0,1.0,0.0
MIR3651,3.0,5.0,4.0,11.0,13.0,14.0
LINC01602,33.0,38.0,34.0,101.0,138.0,113.0
100505532,1.0,1.0,1.0,12.0,7.0,8.0
RBM26-AS1,10.0,17.0,19.0,55.0,53.0,63.0
AC027097.1,12.0,17.0,16.0,54.0,73.0,49.0
INAFM2,95.0,143.0,108.0,318.0,265.0,393.0
SNHG21,47.0,61.0,50.0,111.0,135.0,147.0
GTF3C2-AS1,20.0,38.0,47.0,102.0,81.0,116.0
100505633,6.0,5.0,3.0,12.0,20.0,15.0
100505636,1.0,7.0,7.0,19.0,19.0,18.0
FGD5-AS1,440.0,661.0,578.0,2067.0,1572.0,2524.0
RAD51-AS1,3.0,4.0,8.0,13.0,16.0,14.0
100505666,5.0,8.0,9.0,22.0,25.0,45.0
RRS1-AS1,1.0,2.0,1.0,4.0,4.0,4.0
STARD4-AS1,181.0,298.0,241.0,899.0,738.0,759.0
NAPA-AS1,22.0,42.0,38.0,87.0,97.0,106.0
100505683,1.0,1.0,1.0,3.0,3.0,5.0
LINC00888,21.0,42.0,31.0,104.0,141.0,95.0
SH3BP5-AS1,59.0,99.0,108.0,223.0,266.0,258.0
AC006213.2,3.0,5.0,2.0,15.0,17.0,12.0
100505716,4.0,5.0,4.0,13.0,8.0,11.0
SPATA1,2.0,2.0,3.0,10.0,6.0,7.0
ITGB2-AS1,32.0,44.0,48.0,89.0,98.0,113.0
100505758,123.0,170.0,179.0,448.0,459.0,485.0
RPARP-AS1,34.0,55.0,46.0,143.0,126.0,188.0
MHENCR,22.0,33.0,47.0,80.0,81.0,127.0
CARD8-AS1,114.0,206.0,213.0,527.0,735.0,620.0
STK4-AS1,0.0,2.0,3.0,3.0,7.0,7.0
APTR,51.0,85.0,93.0,225.0,301.0,226.0
100505869,1.0,0.0,0.0,1.0,1.0,1.0
CEBPZOS,523.0,771.0,620.0,2440.0,2193.0,2091.0
TMEM161B-AS1,50.0,78.0,73.0,156.0,195.0,201.0
100505912,1.0,1.0,1.0,2.0,5.0,5.0
100505921,0.0,0.0,0.0,1.0,1.0,1.0
ADD3-AS1,2.0,3.0,4.0,13.0,11.0,16.0
100505942,0.0,1.0,0.0,1.0,3.0,5.0
ENO1-AS1,4.0,7.0,4.0,14.0,15.0,21.0
SMIM31,0.0,0.0,1.0,1.0,1.0,1.0
100505994,5.0,10.0,17.0,49.0,24.0,18.0
100506007,6.0,9.0,9.0,36.0,27.0,39.0
PPP5D1,1.0,2.0,1.0,6.0,6.0,12.0
LINC02606,0.0,1.0,0.0,2.0,5.0,4.0
100506023,1.0,1.0,3.0,11.0,15.0,16.0
PTOV1-AS1,46.0,68.0,72.0,139.0,146.0,186.0
100506046,41.0,62.0,57.0,205.0,279.0,198.0
100506054,72.0,92.0,92.0,215.0,234.0,283.0
SMG1P7,31.0,37.0,36.0,55.0,74.0,88.0
DACT3-AS1,1.0,0.0,1.0,1.0,1.0,2.0
AL049830.3,5.0,6.0,8.0,16.0,11.0,22.0
100506076,13.0,12.0,11.0,47.0,41.0,38.0
LINC02749,0.0,0.0,0.0,0.0,0.0,2.0
AC012184.3,21.0,33.0,33.0,83.0,82.0,92.0
ARL17B,2.0,3.0,4.0,9.0,11.0,13.0
AL441992.1,10.0,13.0,8.0,31.0,29.0,25.0
PELATON,3.0,4.0,5.0,12.0,14.0,23.0
100506123,4.0,7.0,6.0,16.0,12.0,18.0
100506124,3.0,7.0,10.0,19.0,26.0,29.0
GVQW3,10.0,13.0,13.0,34.0,34.0,19.0
100506136,1.0,1.0,1.0,4.0,5.0,7.0
RHOQ-AS1,2.0,6.0,9.0,27.0,25.0,50.0
TMEM35B,34.0,54.0,52.0,150.0,150.0,152.0
100506161,2.0,3.0,3.0,9.0,9.0,12.0
AC002480.1,0.0,0.0,0.0,0.0,1.0,1.0
100506211,21.0,26.0,28.0,75.0,82.0,93.0
PAXBP1-AS1,24.0,24.0,35.0,117.0,93.0,85.0
LINC01093,1.0,2.0,1.0,1.0,6.0,4.0
AC107884.1,1.0,3.0,2.0,8.0,8.0,15.0
Z94160.1,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D8-AS1,0.0,1.0,1.0,8.0,6.0,7.0
100506299,3.0,6.0,5.0,14.0,19.0,17.0
AC009403.1,59.0,82.0,58.0,191.0,185.0,192.0
LINC00958,0.0,0.0,0.0,1.0,1.0,2.0
100506311,28.0,42.0,41.0,88.0,92.0,205.0
GPRC5D-AS1,0.0,0.0,0.0,2.0,0.0,0.0
100506321,22.0,27.0,35.0,87.0,81.0,102.0
100506325,16.0,20.0,26.0,55.0,53.0,81.0
LINC00649,0.0,1.0,0.0,0.0,2.0,3.0
100506343,0.0,0.0,0.0,1.0,0.0,2.0
100506365,362.0,605.0,535.0,1540.0,1865.0,1727.0
LINC01006,0.0,2.0,1.0,4.0,2.0,6.0
LINC01426,16.0,17.0,18.0,38.0,40.0,56.0
100506388,6.0,10.0,9.0,18.0,10.0,29.0
SLC16A1-AS1,1.0,4.0,3.0,6.0,9.0,11.0
GAS6-DT,5.0,9.0,8.0,43.0,34.0,20.0
CBR3-AS1,15.0,26.0,20.0,63.0,64.0,79.0
100506443,0.0,0.0,0.0,0.0,0.0,0.0
SRD5A3-AS1,1.0,0.0,0.0,6.0,4.0,7.0
TMEM147-AS1,60.0,84.0,94.0,169.0,204.0,240.0
LINC02274,0.0,0.0,0.0,1.0,1.0,1.0
SPTY2D1OS,33.0,60.0,59.0,144.0,154.0,171.0
100506548,519.0,828.0,917.0,2269.0,2196.0,2451.0
AC127164.1,3.0,7.0,7.0,7.0,15.0,20.0
C16orf95,6.0,7.0,3.0,11.0,17.0,17.0
100506585,2.0,6.0,6.0,16.0,9.0,171.0
VASH1-AS1,35.0,65.0,68.0,112.0,157.0,239.0
AC009318.1,16.0,24.0,22.0,70.0,54.0,63.0
100506621,4.0,4.0,4.0,6.0,11.0,11.0
PRKAR2A-AS1,2.0,3.0,2.0,10.0,11.0,11.0
100506649,32.0,35.0,29.0,53.0,109.0,92.0
LCMT1-AS2,0.0,0.0,0.0,2.0,1.0,2.0
DDX11-AS1,2.0,4.0,3.0,6.0,11.0,8.0
NRAV,24.0,35.0,40.0,128.0,102.0,85.0
100506674,4.0,4.0,5.0,18.0,19.0,23.0
TTLL1-AS1,8.0,10.0,9.0,23.0,24.0,26.0
100506681,1.0,1.0,1.0,3.0,3.0,5.0
IQCH-AS1,76.0,109.0,102.0,299.0,271.0,336.0
AC116351.1,13.0,25.0,17.0,55.0,50.0,82.0
PCAT6,0.0,0.0,1.0,2.0,4.0,3.0
LINC00327,1.0,3.0,3.0,7.0,9.0,9.0
ALOX12-AS1,9.0,14.0,13.0,31.0,23.0,38.0
NUP50-DT,27.0,42.0,39.0,85.0,86.0,122.0
100506730,41.0,72.0,63.0,169.0,146.0,194.0
SLFN12L,1.0,3.0,2.0,6.0,9.0,10.0
100506746,35.0,55.0,50.0,173.0,189.0,146.0
100506747,1.0,1.0,1.0,5.0,4.0,6.0
MIR497HG,94.0,154.0,142.0,310.0,376.0,412.0
100506775,4.0,5.0,5.0,11.0,18.0,14.0
TSPOAP1-AS1,168.0,263.0,266.0,631.0,613.0,750.0
LINC01511,0.0,0.0,0.0,0.0,1.0,1.0
LINC01354,1.0,1.0,3.0,8.0,10.0,5.0
100506801,0.0,0.0,0.0,0.0,0.0,1.0
LINC01132,2.0,2.0,1.0,5.0,5.0,9.0
MYLK-AS1,5.0,7.0,7.0,17.0,28.0,23.0
100506844,381.0,608.0,494.0,1348.0,1383.0,1484.0
TTN-AS1,103.0,145.0,144.0,535.0,458.0,452.0
MKLN1-AS,16.0,24.0,28.0,89.0,76.0,81.0
LUARIS,0.0,0.0,0.0,0.0,0.0,0.0
100506898,133.0,191.0,198.0,448.0,446.0,533.0
LINC00665,0.0,0.0,0.0,2.0,2.0,4.0
ELOA-AS1,33.0,59.0,56.0,94.0,115.0,153.0
100506985,3.0,4.0,5.0,17.0,20.0,16.0
PTPRG-AS1,15.0,15.0,13.0,50.0,64.0,55.0
100507002,2.0,1.0,1.0,3.0,3.0,3.0
TMCC1-AS1,71.0,101.0,105.0,322.0,341.0,299.0
PITRM1-AS1,30.0,54.0,62.0,182.0,139.0,171.0
AP002026.1,0.0,1.0,1.0,2.0,2.0,5.0
MELTF-AS1,7.0,10.0,9.0,26.0,27.0,29.0
PSMD6-AS2,15.0,35.0,42.0,59.0,63.0,85.0
AC105206.2,5.0,6.0,6.0,15.0,16.0,23.0
100507073,2.0,3.0,2.0,3.0,5.0,11.0
DLG1-AS1,1.0,1.0,1.0,3.0,2.0,4.0
100507099,9.0,11.0,11.0,36.0,57.0,25.0
ASAP1-IT2,3.0,1.0,3.0,9.0,6.0,11.0
PRC1-AS1,167.0,275.0,290.0,723.0,803.0,748.0
LINC00707,0.0,0.0,0.0,1.0,1.0,0.0
100507140,1.0,0.0,1.0,1.0,2.0,2.0
AL356215.1,0.0,0.0,1.0,1.0,2.0,3.0
AC090197.1,1.0,1.0,1.0,2.0,4.0,6.0
BOLA3-AS1,1.0,2.0,2.0,6.0,5.0,18.0
100507195,0.0,1.0,1.0,2.0,4.0,4.0
VWA8-AS1,0.0,0.0,1.0,1.0,2.0,1.0
AC090061.1,6.0,8.0,11.0,31.0,31.0,29.0
STX18-AS1,2.0,3.0,3.0,9.0,13.0,19.0
AP000866.1,0.0,0.0,0.0,0.0,2.0,2.0
ZNF865,8.0,16.0,9.0,29.0,38.0,47.0
AC046134.2,40.0,46.0,37.0,208.0,211.0,151.0
100507299,0.0,1.0,1.0,1.0,2.0,3.0
ALKBH3-AS1,2.0,3.0,1.0,10.0,8.0,6.0
SNHG19,109.0,177.0,174.0,333.0,551.0,492.0
MINCR,51.0,64.0,65.0,148.0,142.0,137.0
