GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
SNORA48,1.2,3.4,1.2,5.2,8.2,18.8
652966,1.2,0.6,1.2,6.2,8.4,16.2
CASTOR1,0.0,0.0,0.0,0.2,0.0,0.4
652995,0.0,0.0,0.0,0.2,0.0,0.2
XAGE1B,1.2,4.0,2.8,9.8,6.8,8.6
GOLGA8J,4.2,9.2,6.2,16.0,17.0,50.8
GOLGA8T,1.6,0.6,1.4,2.6,2.4,6.4
653113,0.4,0.8,0.4,1.6,1.8,5.4
ZBTB8A,0.8,0.8,0.4,3.0,3.4,3.6
GOLGA8K,3.2,2.6,2.8,5.4,11.6,18.2
FAM228A,0.0,0.2,0.0,0.0,0.0,0.0
ANXA8,0.0,0.0,0.0,0.0,0.0,0.0
AC114490.1,0.6,0.8,0.8,2.4,2.6,7.4
OR1D4,0.0,0.0,0.0,0.0,0.0,0.0
653188,0.4,0.6,0.4,1.6,4.2,3.6
653190,0.0,0.0,0.0,0.0,0.0,0.2
XAGE1A,1.2,4.0,2.8,9.8,6.8,8.6
KIAA0895L,0.6,0.8,1.0,2.2,2.8,5.8
NCF1,0.0,0.0,0.0,0.2,0.0,0.4
653390,4.2,5.2,4.8,19.4,15.8,56.2
SRGAP2C,2.0,3.2,1.0,10.6,11.2,20.4
653479,1.6,0.6,0.4,3.2,5.2,8.4
653483,0.2,0.0,0.2,0.4,3.8,1.0
GPR89A,2.0,3.6,2.4,8.2,8.6,17.6
TMEM236,0.0,0.0,0.0,0.2,1.0,0.8
PHLDB3,0.0,0.2,0.0,0.0,0.0,0.4
PPIAL4C,0.0,0.0,0.2,0.6,0.2,0.8
WASH7P,1.4,2.6,2.6,5.4,9.8,24.0
GOLGA6C,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D3P1-DHX40P1,1.8,5.2,2.8,12.8,20.0,26.2
AC025048.6,1.0,2.0,1.2,6.2,7.6,25.8
MBD3L4,0.0,0.0,0.0,0.0,0.0,2.0
MBD3L3,0.0,0.0,0.0,0.0,0.0,4.0
653659,0.2,1.6,1.2,1.4,4.0,5.0
SEC1P,0.0,0.0,0.0,0.2,0.2,0.0
653691,0.0,0.0,0.2,0.2,0.8,0.0
653712,0.0,0.0,0.0,0.4,0.2,1.2
GOLGA8M,27.6,44.4,32.4,148.0,159.8,249.4
MZT2A,0.2,0.4,0.2,0.4,0.6,2.0
FAM72B,1.2,1.2,2.0,5.2,6.0,9.0
ZNF732,0.0,0.0,0.0,0.0,0.2,0.0
SNORA5A,0.2,1.0,1.2,1.0,2.4,1.8
SNORA8,4.2,6.6,4.2,17.6,27.2,40.0
SNORA75,1.0,1.6,0.4,3.2,5.2,7.4
SNORA13,0.4,1.4,0.2,0.4,2.4,4.6
LGALS9C,0.0,0.0,0.0,0.0,0.2,0.0
NME1-NME2,14.6,20.4,12.6,30.4,38.8,102.0
LRTM2,0.0,0.0,0.2,0.0,0.2,0.2
PAX8-AS1,0.0,0.0,0.2,0.4,0.4,0.6
SNHG20,7.2,9.6,10.4,26.4,31.0,74.8
654466,0.0,0.0,0.0,0.0,0.0,0.0
PCP4L1,0.0,0.0,0.0,0.0,0.0,0.0
NCF1B,1.4,2.8,0.2,2.8,3.4,94.6
NCF1C,1.0,2.6,0.2,1.6,3.2,84.6
654841,0.0,0.2,0.0,0.0,0.0,1.0
MIR542,0.0,0.0,0.0,0.0,0.2,0.8
664618,1.4,1.4,2.2,3.6,8.2,4.8
HNRNPA1P10,33.2,50.0,39.0,98.0,126.2,382.0
SCARNA20,0.2,0.0,0.2,0.6,0.6,1.0
SCARNA21,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA18,0.0,0.0,0.0,0.2,0.2,0.2
SCARNA2,0.4,0.0,0.0,0.2,0.2,0.8
SCARNA7,0.0,0.2,0.0,0.0,0.0,0.6
SCARNA13,1.0,1.4,1.2,1.4,4.2,4.0
SNHG22,0.0,0.0,0.4,0.0,0.0,0.2
SCARNA22,0.2,0.2,0.0,1.0,0.0,1.0
SCARNA4,1.2,1.6,0.8,4.6,2.4,6.0
SCARNA6,0.0,0.2,0.2,0.2,0.6,1.4
SCARNA1,0.0,0.2,0.8,0.0,0.2,2.0
SCARNA5,0.0,0.0,0.2,0.0,0.8,2.2
SCARNA8,0.0,0.6,0.0,1.4,0.8,4.0
SCARNA12,1.8,4.6,4.6,8.6,13.6,44.0
SCARNA15,0.2,0.6,0.4,1.8,1.8,2.8
SCARNA11,0.0,0.0,0.0,0.2,0.0,0.2
SCARNA16,2.0,0.8,0.4,3.4,2.6,7.6
SNORA1,1.6,3.6,3.4,10.6,9.0,22.4
SNORA2A,0.4,0.0,0.0,0.6,0.6,1.0
SNORA2B,0.0,0.4,0.6,0.8,0.8,2.2
SNORA5B,0.0,0.4,0.4,0.8,1.4,3.2
SNORA5C,0.6,0.0,0.0,0.6,0.8,3.0
SNORA7B,0.0,1.0,1.8,3.8,1.8,6.4
SNORA9,3.0,6.2,2.6,7.6,17.6,50.6
SNORA11,0.0,0.0,0.0,0.2,0.2,0.0
SNORA12,0.4,0.0,0.2,0.2,0.4,1.0
SNORA14A,0.0,0.0,0.0,0.0,0.0,0.2
SNORA14B,0.0,0.0,0.6,0.4,0.6,3.0
SNORA15,0.4,0.0,0.2,1.6,1.0,1.4
SNORA17A,1.2,2.6,2.8,5.2,8.4,18.0
SNORA18,9.0,14.8,10.4,29.6,36.8,88.2
SNORA20,0.2,0.2,0.2,3.4,1.6,3.2
SNORA22,0.2,0.4,0.0,1.2,0.6,0.8
SNORA23,0.0,0.2,0.4,0.8,1.2,3.6
SNORA24,4.6,2.6,1.4,10.0,9.4,22.2
SNORA26,3.2,3.6,2.4,10.0,9.6,18.2
SNORA28,0.6,1.2,1.4,5.2,4.6,6.0
SNORA29,0.4,0.0,0.2,3.6,1.4,3.0
SNORA31,1.6,3.8,2.0,11.0,20.8,24.6
SNORA2C,0.2,0.6,1.4,1.2,2.8,7.8
SNORA36A,0.6,0.4,0.2,1.2,1.0,3.2
SNORA38,0.0,0.0,0.0,0.4,0.0,0.4
677822,7.6,13.2,9.6,27.6,32.2,77.2
SNORA80E,0.0,0.2,0.4,0.2,1.4,4.8
SNORA17B,0.4,2.2,1.2,2.8,4.4,15.2
SNORA44,1.6,3.6,3.4,5.4,8.0,26.6
SNORA3B,1.2,2.6,1.0,5.2,5.2,19.0
SNORA46,0.0,0.0,0.0,0.4,0.0,0.0
SNORA49,0.0,0.0,0.0,0.0,0.0,0.0
SNORA50A,0.0,0.2,0.0,0.8,1.2,0.6
SNORA51,0.8,0.8,0.4,1.0,2.2,6.0
SNORA53,0.2,0.0,0.0,0.2,0.8,0.6
SNORA55,0.2,0.2,0.0,1.0,2.0,3.0
SNORA56,0.0,0.8,0.6,2.6,3.8,7.2
677836,0.4,0.4,0.4,1.0,2.6,1.8
SNORA61,9.8,11.8,7.6,24.0,25.2,84.4
677839,0.6,0.8,0.8,1.2,2.6,5.2
677840,0.0,0.0,0.0,0.2,0.4,0.4
SNORA50C,0.6,0.8,1.4,0.8,1.0,4.6
SNORA77,0.0,0.0,0.2,0.6,0.4,1.4
SNORA78,0.0,1.4,0.4,0.8,2.4,5.2
SNORA79,0.0,0.0,0.0,0.0,0.2,0.0
SNORA80A,0.0,0.0,0.0,0.0,0.6,0.0
SNORA81,2.4,3.2,2.8,12.0,10.0,23.0
677848,0.2,0.2,0.0,0.6,1.4,0.8
SNORD1B,0.0,0.0,0.0,0.4,1.6,0.8
677850,0.0,0.8,0.0,0.8,2.0,5.2
CD27-AS1,0.4,0.2,0.4,1.4,4.2,3.2
SNORA25,4.0,5.8,4.6,10.8,17.4,43.2
SNORD9,0.0,0.0,0.2,0.4,0.6,0.8
SNORD12,0.6,0.6,1.0,1.4,4.0,8.8
SNORD11,0.4,0.0,0.4,2.6,1.6,3.4
SNORA32,1.8,2.4,2.0,7.6,9.4,9.6
SNORD5,1.8,5.2,3.2,14.0,15.0,24.4
SNORA16A,2.0,2.2,2.6,5.0,4.6,22.6
SNORD6,1.8,3.4,1.8,10.2,11.8,26.0
SNORD7,0.0,0.0,0.2,0.4,0.8,1.6
SNORD13,0.2,0.4,0.0,0.2,0.6,2.0
SNORD45C,0.8,0.8,0.6,4.2,4.4,5.4
SNORD17,0.4,1.0,0.0,1.6,2.0,5.4
692088,2.0,4.0,1.8,8.8,7.6,17.4
692089,2.0,1.6,2.6,3.4,10.4,22.6
692090,0.4,1.0,0.8,1.8,3.6,3.6
SNORD23,0.2,0.8,1.0,0.6,1.4,5.8
SNORD62B,0.2,0.2,0.4,0.6,0.4,1.8
MSMP,0.0,0.0,0.0,0.0,0.0,0.0
FAM86DP,2.2,6.4,4.6,9.2,12.6,41.2
SNORD65,1.8,4.4,3.6,9.4,18.8,35.4
SNORD67,0.0,0.2,0.4,0.2,0.4,2.4
SNORD69,1.8,1.2,2.8,6.0,12.4,23.8
SNORD70,0.0,0.0,0.2,0.4,0.6,0.8
SNORD71,0.0,0.0,0.2,0.4,0.0,0.4
SCARNA10,0.0,0.4,0.4,0.4,0.6,1.2
SCARNA14,0.2,0.0,0.0,0.0,0.0,0.2
SNORA16B,0.0,0.0,0.0,0.0,0.0,0.2
SNORA57,2.0,3.8,1.8,8.2,5.0,27.8
692195,1.8,3.8,3.4,6.6,7.8,34.6
692196,11.2,17.2,14.0,45.4,58.6,145.6
692197,1.2,1.6,0.6,5.4,8.2,12.8
692198,2.2,2.4,3.2,9.0,13.0,23.2
SNORD84,0.2,0.6,0.6,0.6,1.6,3.4
692200,0.0,0.0,0.0,0.0,0.0,1.0
SNORD86,7.2,11.0,6.4,17.2,23.2,88.8
SNORD88A,0.0,0.6,0.6,0.0,0.8,2.0
692203,1.8,3.6,4.2,8.2,9.0,29.8
692204,0.6,0.8,0.8,1.4,2.4,2.4
SNORD89,0.0,0.4,0.0,1.2,0.8,0.6
692207,0.2,0.0,0.0,0.2,0.0,0.6
692208,0.0,0.0,0.0,0.0,0.0,0.8
SNORD93,0.0,0.6,0.2,0.8,1.6,0.6
SNORD99,4.6,3.6,3.2,7.4,10.6,24.8
SNORD110,2.0,2.2,3.0,4.6,4.0,15.4
SNORD111,0.0,0.0,0.0,0.0,0.0,0.2
SNORD97,0.4,0.2,0.6,2.6,2.8,3.0
692224,0.0,0.0,0.0,0.0,0.0,0.0
SNORD94,1.6,1.4,2.0,4.4,5.4,12.4
692227,8.8,10.6,9.0,19.6,22.6,77.2
SNORD105,0.4,0.0,0.0,0.0,0.6,0.2
SNORD117,0.2,0.2,0.4,0.6,0.0,1.0
692234,0.8,0.8,1.0,1.8,2.0,4.2
692235,0.8,0.8,1.0,1.8,2.0,4.2
PPAN-P2RY11,6.4,11.6,6.8,16.0,29.0,75.4
MIR421,0.0,0.0,0.0,0.6,0.2,0.4
MIR548D1,0.6,1.2,1.0,4.2,1.4,6.2
MIR555,0.0,0.2,0.2,0.8,1.6,3.0
MIR564,0.0,0.0,0.2,0.0,0.0,0.4
MIR573,0.2,0.4,0.2,1.0,0.6,2.2
MIR589,0.0,0.2,0.2,0.0,0.0,0.4
MIR590,0.4,0.4,0.4,1.4,2.2,3.6
MIR600,0.0,0.0,0.0,0.0,0.4,1.2
MIR601,0.0,0.0,0.2,0.0,0.0,0.8
MIR611,0.2,0.0,0.2,0.2,0.4,0.2
MIR612,0.2,0.2,0.4,0.0,0.2,2.0
MIR613,0.0,0.0,0.0,0.2,0.2,0.0
MIR616,1.8,1.6,1.8,8.0,22.8,15.0
MIR621,0.0,0.4,0.4,1.4,1.6,4.2
MIR622,0.4,0.2,0.0,0.2,0.0,0.6
MIR623,0.2,0.0,0.0,0.0,0.4,0.0
MIR628,0.0,0.6,0.6,3.0,1.6,2.4
MIR630,0.2,0.0,0.0,0.2,0.0,0.2
MIR631,0.0,0.0,0.0,0.2,1.0,2.2
MIR632,1.2,2.4,2.2,6.2,5.4,20.6
MIR635,0.2,0.0,0.2,0.4,0.6,0.8
MIR636,2.2,4.8,2.4,7.0,11.6,43.0
MIR637,0.2,0.2,0.0,0.4,0.4,0.6
MIR638,0.0,0.0,0.0,0.0,0.0,0.6
MIR639,0.0,0.0,0.0,0.0,0.2,0.2
MIR641,0.0,0.0,0.0,0.2,0.2,0.2
MIR646,0.0,0.0,0.2,0.0,0.0,0.0
MIR647,0.2,0.2,0.0,0.0,0.0,0.6
MIR92B,0.0,0.0,0.0,0.0,0.4,1.2
H2AC19,0.8,0.8,0.6,1.8,5.0,2.4
LHFPL3-AS2,0.0,0.0,0.0,0.6,0.2,1.2
INS-IGF2,0.0,0.0,0.0,0.0,0.0,0.0
MIR658,0.0,0.0,0.6,0.0,0.8,1.2
MIR659,0.2,0.6,0.0,0.0,0.0,0.6
LINC01545,0.0,0.0,0.0,0.0,0.0,0.0
SNORD118,0.0,0.4,0.0,1.2,0.4,1.0
727708,0.0,0.2,0.0,0.0,0.0,0.0
727751,0.0,0.0,0.8,0.2,0.6,0.2
ROCK1P1,0.4,1.0,0.6,4.2,4.0,3.2
727764,0.2,0.8,1.2,4.4,4.6,9.8
RGPD8,0.0,0.0,0.0,0.6,0.6,0.4
FAM156B,0.2,0.0,0.0,0.2,0.4,1.2
727896,1.4,4.2,5.8,52.6,15.2,32.4
TLCD2,0.0,0.0,0.2,0.0,0.4,1.2
RHOXF2B,0.2,0.0,0.0,0.0,0.0,0.0
MROH1,0.4,0.0,0.0,1.2,0.8,1.0
728024,1.2,2.4,2.6,4.4,7.6,16.2
SSR4P1,0.4,0.0,0.8,1.6,2.8,1.2
GOLGA8O,2.4,6.4,5.2,11.4,21.8,37.0
728066,24.2,32.4,25.4,50.8,89.6,168.2
728084,0.0,0.0,0.0,0.0,0.2,0.0
NUTM2D,0.0,0.0,0.0,0.4,0.4,0.0
728175,0.0,0.0,0.0,0.0,0.0,0.2
NUTM2A-AS1,0.2,0.8,1.6,2.4,1.4,5.0
RSPH10B2,0.0,0.0,0.0,0.0,0.0,0.2
FAM155A,0.0,0.0,0.0,0.2,0.0,0.0
728228,0.0,0.0,0.6,0.4,0.8,29.2
TMEM191B,0.0,0.0,0.0,0.0,0.0,0.0
PI4KAP1,1.6,2.8,3.0,3.8,8.4,25.8
D2HGDH,0.0,0.0,0.0,0.2,0.0,1.2
GOLGA6L7,0.0,0.0,0.0,0.0,0.2,0.0
GTF2H2C,0.6,1.8,1.8,5.4,9.4,11.6
OVOL3,0.0,0.0,0.0,0.0,0.0,0.0
AC055839.2,0.2,0.4,0.4,0.6,0.4,1.4
728407,0.0,0.6,0.4,2.2,1.8,3.6
728409,0.0,0.0,0.0,0.0,0.0,0.0
LINC00680,0.6,1.4,1.4,2.8,4.6,11.6
LINC01137,0.0,0.2,0.4,0.0,0.8,0.8
PPIEL,0.4,0.4,0.6,1.0,2.0,6.2
AC020928.1,0.0,0.2,0.6,0.6,0.4,1.2
DNLZ,1.2,1.8,1.8,3.4,4.2,11.4
SERF1B,0.8,0.8,2.0,2.2,1.8,3.2
GOLGA8H,5.6,7.2,7.0,18.2,22.2,49.0
728524,0.0,0.0,0.0,0.0,0.0,0.4
C2orf92,0.0,0.6,0.2,0.4,1.2,1.2
728554,2.2,5.8,3.6,7.6,9.0,20.4
ENTPD1-AS1,0.4,1.0,0.2,2.2,2.6,3.0
C12orf73,1.8,1.6,1.0,5.6,4.4,30.0
CCDC169,0.0,0.2,0.2,0.6,0.2,0.6
728609,0.4,0.6,0.8,1.0,4.0,6.4
728613,0.6,0.6,0.6,0.8,3.2,5.6
CCDC30,0.2,0.0,0.0,0.2,0.0,0.2
DHRS4L1,0.0,0.0,0.0,0.0,0.0,0.0
CDK11A,7.8,17.0,11.8,23.8,43.2,106.8
728643,0.0,0.0,0.0,0.0,0.0,0.0
RPL13AP5,286.8,476.0,331.2,695.4,974.4,3173.2
SLC35E2B,1.0,3.4,4.8,10.6,16.2,29.4
728673,0.0,0.4,0.0,0.2,1.2,1.8
EIF3CL,0.4,0.8,0.4,4.6,4.8,3.6
728730,0.0,0.2,0.0,1.0,0.4,1.0
728739,0.4,0.4,0.4,0.2,0.8,2.0
AC092295.2,0.0,0.4,0.2,2.2,2.6,2.6
728758,1.2,4.2,2.2,9.8,12.4,21.0
SCAMP1-AS1,5.4,6.4,5.0,26.4,19.4,28.0
ANKDD1B,0.2,0.4,0.2,0.6,2.4,0.8
C1GALT1C1L,0.4,0.4,0.4,0.6,0.2,0.8
FAM72D,1.2,0.6,1.0,3.0,3.6,6.2
NBPF8,1.4,0.8,1.8,2.6,3.2,7.2
C12orf71,0.0,0.0,0.0,0.0,0.0,0.0
NPIPB11,0.0,0.2,0.4,0.0,0.6,0.4
ZNF736,7.8,17.2,9.4,44.0,70.2,93.6
PPIAL4F,0.0,0.0,0.0,0.4,0.0,0.0
728963,4.6,3.4,4.6,11.6,14.8,18.0
ZBED5-AS1,0.6,0.6,1.0,3.4,4.4,5.4
729080,0.0,0.0,0.0,0.0,0.0,0.0
LINC02158,0.2,0.4,0.2,2.0,1.0,2.4
AGAP5,0.2,0.6,0.8,2.2,2.6,7.8
729096,6.6,12.0,7.6,27.8,50.2,69.6
GTF2IRD1P1,0.0,0.0,0.0,0.0,0.0,0.0
729171,0.2,0.2,0.0,0.4,0.0,0.0
729176,2.2,3.2,3.4,5.6,5.0,17.0
729177,0.0,0.0,0.0,0.0,0.0,0.0
729178,0.2,0.0,0.0,0.0,0.2,0.0
729220,0.6,0.4,0.0,0.4,1.8,0.2
729224,0.0,0.0,0.0,0.0,0.0,1.0
CCR2,17.4,22.8,13.8,100.2,16.0,324.2
ZNF286B,2.8,4.8,2.8,7.6,17.6,15.8
729338,0.0,0.0,0.0,0.0,0.0,0.0
PLIN4,0.0,0.2,0.2,0.2,0.6,34.0
729375,0.4,1.6,0.8,2.2,3.0,7.0
CASTOR2,1.4,1.2,1.0,3.2,4.2,21.8
CCDC61,0.0,0.0,0.0,0.0,0.0,0.0
TMEM242,6.4,10.4,9.0,21.6,34.0,88.2
AACSP1,0.0,1.0,0.6,2.8,0.8,6.2
FAM72A,2.4,2.6,1.4,10.8,12.0,15.8
RGPD6,0.0,0.0,0.0,0.6,0.6,0.4
729582,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE6,0.0,0.0,0.0,0.0,0.2,0.0
729603,1.0,3.4,4.2,16.4,13.2,11.8
729614,3.2,4.0,4.8,14.6,18.0,25.8
729633,0.6,1.8,1.4,1.6,2.6,1.2
AC106820.2,0.4,0.4,0.0,1.6,0.0,0.0
CCDC175,0.0,0.0,0.0,0.0,0.0,0.0
LINC00847,4.4,3.6,3.0,15.8,12.0,53.0
DNAJC27-AS1,0.2,0.0,0.0,0.4,0.0,0.0
AC068587.4,0.0,0.0,0.0,0.2,0.2,0.0
729737,0.0,0.0,0.2,0.0,0.2,0.0
GOLGA8CP,0.0,0.0,0.0,0.0,0.0,0.2
729799,3.2,3.0,4.4,9.8,11.0,17.6
UMAD1,0.4,2.4,1.4,4.8,2.8,6.2
RGPD2,0.0,0.0,0.0,0.0,0.0,0.0
AL121987.2,0.0,0.0,0.2,1.0,0.4,2.6
TBC1D3,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D3H,0.0,0.2,0.4,0.2,0.4,2.8
CRPPA,0.0,0.0,0.0,0.0,0.0,0.0
729930,0.0,0.0,0.0,0.0,0.0,0.0
SHISA7,2.0,5.0,3.0,9.6,7.6,25.2
AC008397.1,0.0,0.0,0.0,0.0,0.0,0.2
MORN2,0.0,0.6,0.0,0.8,0.0,1.8
729975,0.0,0.0,0.0,0.0,0.0,0.0
BORCS8,2.6,2.4,2.2,8.2,9.6,19.6
ZNF814,3.8,5.0,3.8,5.2,18.4,22.2
LINC00886,0.0,0.4,0.0,0.4,1.2,1.0
730092,2.4,4.0,3.4,7.0,13.0,20.4
MOSMO,6.2,7.0,6.0,14.6,20.0,34.6
AL162231.1,0.0,0.2,0.4,0.2,0.4,0.2
CRYZL2P,1.2,0.8,0.6,1.6,2.2,3.0
FAM166B,0.0,0.0,0.0,0.0,0.0,0.2
AC093249.6,0.0,0.0,0.0,0.8,0.4,0.0
730202,1.2,1.2,0.8,7.2,4.8,6.4
LINC01136,0.0,0.4,0.0,0.6,3.0,2.2
PPIAL4E,0.0,0.0,0.0,0.4,0.0,0.0
GTF2H2C_2,0.0,0.8,0.2,1.4,0.4,0.8
730971,0.0,0.0,0.0,0.2,0.0,0.4
RFX8,0.0,0.2,0.4,0.6,0.4,1.6
LINC01347,0.2,0.6,1.4,2.0,3.0,4.8
731424,1.0,1.0,1.6,2.4,10.2,26.8
731656,0.0,0.0,0.0,0.0,0.6,3.0
TDRG1,0.2,0.0,0.0,2.0,0.2,0.0
CSKMT,1.2,0.8,0.4,4.0,3.6,7.0
LINC00106,0.2,0.2,0.0,0.0,0.4,1.2
CEMP1,0.0,0.0,0.0,0.0,0.0,0.0
PFN1P2,0.0,0.2,0.2,0.2,0.6,0.0
RELL1,2.0,6.6,3.8,13.0,38.0,22.2
MIR671,1.6,0.8,1.2,4.0,2.4,6.4
MIR454,0.0,0.0,0.0,0.6,0.2,2.0
TVP23A,0.0,0.0,0.0,0.2,0.0,0.0
780852,0.0,0.8,0.2,0.6,0.4,0.0
780853,0.0,0.2,0.0,0.0,0.0,1.0
SNORD3D,0.0,0.4,0.2,0.4,0.8,0.2
UQCC3,7.2,7.2,7.4,15.6,18.4,40.8
100009667,0.2,0.4,0.0,0.6,0.8,2.8
ZBTB11-AS1,1.2,1.6,1.6,7.4,6.4,11.2
100033413,0.0,0.0,0.0,0.0,0.0,0.0
100033414,0.0,0.0,0.0,0.0,0.0,0.0
100033416,0.0,0.0,0.2,0.0,0.2,0.0
100033418,0.0,0.0,0.0,0.0,0.0,0.2
100033419,0.0,0.0,0.0,0.0,0.2,0.0
100033420,0.0,0.0,0.0,0.0,0.0,0.0
100033425,0.2,0.0,0.0,0.0,0.4,0.0
100033426,0.2,0.0,0.0,0.0,0.0,0.0
100033429,0.0,0.0,0.2,0.0,0.0,0.0
100033430,0.0,0.0,0.2,0.0,0.0,0.6
100033431,0.0,0.2,0.0,0.2,0.0,0.0
100033432,0.2,0.0,0.0,0.0,0.2,1.8
100033433,0.0,0.0,0.0,0.0,0.2,0.2
100033434,0.0,0.2,0.2,0.2,0.6,0.0
100033435,0.2,0.0,0.0,0.6,0.0,0.4
100033438,0.0,0.0,0.0,0.0,0.0,0.0
100033820,0.2,0.2,0.0,0.0,1.6,0.0
100034743,0.0,0.0,0.0,0.0,0.2,0.0
CDKN2B-AS1,1.8,2.0,2.8,3.4,5.8,12.0
100049076,0.4,1.0,0.2,1.6,2.8,4.6
SIGLEC14,0.0,0.6,0.0,0.2,0.0,0.0
NINJ2-AS1,2.2,1.4,4.2,8.6,8.0,24.2
SNHG8,53.2,66.0,49.4,161.4,263.0,428.2
GTF2IP4,0.8,5.4,2.2,9.6,9.2,34.0
100101148,0.2,0.2,0.0,0.0,1.0,1.4
POM121C,5.8,9.4,8.8,18.8,36.4,72.4
100101440,0.0,0.2,0.0,0.4,0.8,1.0
ZSCAN30,0.8,1.6,1.2,4.2,5.2,6.2
100113378,0.2,0.4,0.6,0.4,0.4,1.4
SNORD125,0.0,0.8,0.0,0.2,0.2,0.8
100113381,2.4,4.2,5.0,10.6,21.0,41.4
100113389,0.0,0.0,0.0,0.2,0.2,0.0
100113392,0.0,0.0,0.0,0.2,0.2,0.8
100113393,0.6,1.6,1.2,4.4,4.2,12.2
TMEM170B,6.4,12.2,11.8,56.4,70.2,70.4
100124516,2.4,1.4,1.4,5.4,4.8,9.4
100124533,0.4,0.0,0.4,1.8,1.4,2.8
SNORA84,1.0,0.6,0.0,1.8,2.4,1.6
SNORA38B,0.0,0.2,0.0,0.6,0.2,1.2
HOTAIR,0.0,0.0,0.0,0.0,0.0,1.2
ZGLP1,0.4,0.4,0.6,0.4,0.8,2.6
FAM86JP,0.4,0.4,0.2,1.4,1.2,1.0
FMR1-AS1,0.0,0.0,0.0,0.4,0.0,0.0
100126299,0.0,0.0,0.0,0.2,0.0,1.0
MIR147B,0.0,0.2,0.0,0.0,0.2,1.0
MIR374B,0.0,0.0,0.0,0.0,0.0,0.6
MIR922,0.2,0.0,0.0,0.0,0.0,1.4
MIR940,0.0,0.0,0.0,0.2,0.4,0.2
MIR943,0.0,0.0,0.4,0.6,0.4,0.8
MIR937,0.0,0.0,0.2,0.0,0.0,0.2
MIR939,0.6,0.6,0.0,0.4,0.2,3.4
EGOT,0.0,0.0,0.2,0.0,0.2,3.8
GHRLOS,1.8,1.6,1.4,2.0,6.0,6.0
MINAR2,0.0,0.0,0.0,0.0,0.0,1.4
SLCO4A1-AS1,0.0,0.0,0.0,0.0,0.2,1.2
C8orf88,0.2,0.8,0.2,0.4,0.2,1.0
AC005358.1,0.0,0.0,0.0,0.0,0.0,0.4
100128023,0.0,0.0,0.0,0.0,0.0,1.2
100128055,0.0,0.0,0.0,0.0,0.0,0.0
FAM229A,0.0,0.0,0.6,0.2,0.2,0.4
ST8SIA6-AS1,0.0,0.0,0.0,0.0,0.0,0.0
STAU2-AS1,0.0,0.0,0.2,0.4,0.0,0.0
AC008040.1,0.4,0.2,0.2,0.2,0.8,0.2
100128176,0.0,0.0,0.0,0.0,0.0,0.0
TMPO-AS1,3.8,8.0,5.8,27.4,16.0,44.4
LINC02731,0.0,0.0,0.0,0.2,0.4,0.0
100128285,0.2,0.4,0.6,0.6,0.6,2.0
100128288,0.6,0.8,0.8,2.2,1.0,1.2
100128338,0.0,0.2,1.0,0.4,0.4,1.6
100128378,0.0,0.0,0.2,0.0,0.0,0.8
FAM225B,0.2,0.0,0.0,0.0,0.2,1.2
ARHGAP42-AS1,0.0,0.0,0.0,0.0,0.4,0.0
AP002490.1,0.6,0.6,0.4,1.0,2.6,6.0
100128537,0.4,0.6,0.2,0.2,0.6,3.0
AC011444.1,0.4,0.8,0.8,1.0,1.6,2.8
C19orf71,0.0,0.0,0.0,0.2,0.0,0.0
100128573,0.0,0.0,0.0,0.0,0.4,0.2
SLC8A1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B-AS1,0.2,0.2,0.0,0.0,0.4,0.2
OST4,11.8,14.6,12.6,24.4,47.8,81.2
AC108134.1,0.2,0.0,0.0,0.4,0.4,0.2
LINC00476,6.0,9.4,5.2,15.8,28.8,54.4
SRRM2-AS1,0.2,0.0,0.2,0.6,1.8,1.2
100128822,1.8,3.2,3.4,7.8,10.4,23.2
VPS9D1-AS1,0.2,0.4,1.8,1.4,1.2,4.4
ZBTB42,0.0,0.8,0.6,1.2,1.8,3.6
100129027,0.2,0.0,0.0,0.0,0.0,0.6
PKP4-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3F-AS1,0.0,0.0,0.0,0.0,0.0,0.0
KTN1-AS1,1.0,1.0,0.8,3.2,0.2,4.4
100129083,0.0,0.0,0.0,0.0,0.0,0.0
AC092506.1,0.4,0.8,0.2,0.2,1.4,3.8
100129148,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN16-AS1,0.6,3.2,1.8,6.2,6.0,14.6
MATN1-AS1,2.6,3.4,2.0,11.2,24.0,17.2
DEFB131B,0.0,0.0,0.0,0.0,0.0,0.0
SMIM27,0.6,0.4,0.2,1.0,2.4,4.8
100129269,0.2,1.0,0.2,1.0,0.8,1.2
100129316,0.2,0.8,0.0,0.2,0.2,1.4
SMIM10L1,10.8,23.2,19.6,68.6,63.4,154.0
100129424,4.6,5.4,4.4,9.2,10.0,37.0
AC007743.1,0.0,0.2,0.0,0.2,0.2,1.2
100129460,0.0,0.2,0.6,0.8,0.8,1.8
100129461,0.0,0.4,0.2,0.6,0.8,2.8
