GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
ZNF326,202.4,256.4,276.4,794.6,1021.8,1515.2
RIMKLA,3.6,1.6,2.6,8.8,10.6,15.4
SLC25A34,1.8,3.2,2.2,8.8,15.4,19.6
C20orf204,2.8,2.2,2.2,6.8,13.6,16.8
LINC01270,1.2,2.6,1.4,7.8,9.2,24.6
C20orf197,81.2,140.2,109.8,391.4,442.8,591.2
MIR646HG,12.8,20.0,24.6,53.8,92.0,152.0
SIRPB2,31.8,47.0,48.4,127.4,186.6,282.6
C20orf203,1.6,1.6,0.4,4.0,5.0,12.0
AATBC,2.8,2.0,5.2,7.8,15.6,37.6
AC007663.2,1.2,0.8,1.8,2.6,9.0,7.0
284889,1117.8,1358.4,1203.6,2711.2,5258.4,10742.0
TTC28-AS1,57.2,73.0,74.6,197.6,300.0,487.2
CCDC150,5.2,6.2,5.8,12.2,30.4,38.4
RNF149,27.0,33.4,29.0,100.6,115.8,156.4
STPG4,0.8,0.8,0.2,0.4,2.8,4.4
285074,32.8,47.0,54.6,153.2,309.0,357.2
LINC01305,14.0,19.4,22.2,44.4,63.8,127.8
MED15P9,0.0,0.0,0.0,0.8,0.6,2.6
285116,313.0,453.2,538.8,1356.4,2205.2,3112.6
DNAJC5G,0.6,0.2,0.0,0.6,0.4,1.4
ERICH2,1.4,1.0,3.2,3.4,3.0,11.4
IAH1,41.8,41.6,46.4,96.6,187.2,248.6
CYP1B1-AS1,0.4,0.2,0.6,2.6,3.0,2.8
FAM126B,135.4,193.4,163.0,561.6,751.2,868.0
UNC80,5.0,9.0,9.8,31.4,32.0,38.4
RGPD4,4.8,4.2,3.0,8.4,22.4,33.4
DUSP28,13.8,12.8,13.8,40.2,71.4,99.4
EOGT,80.6,108.4,97.2,283.0,387.4,575.8
C3orf38,60.2,72.2,68.6,241.2,304.6,352.8
ENTPD3-AS1,4.4,6.2,5.2,12.4,18.0,37.0
ZNF619,9.6,10.6,14.6,46.2,78.6,77.4
ZNF621,106.8,147.4,155.0,427.2,687.6,873.2
RABL3,350.2,484.6,471.0,1372.0,1743.2,2789.4
LINC00877,1.4,1.8,1.4,3.4,11.6,11.8
C3orf33,8.8,9.8,5.8,21.8,36.8,58.2
CCDC66,33.2,37.6,39.6,98.8,125.4,166.0
TCAIM,218.0,282.8,272.6,869.0,1094.2,1761.0
ZNF852,0.6,2.2,2.6,5.6,5.2,7.0
SUMF1,56.8,62.2,50.0,87.0,159.6,368.2
RPUSD3,18.6,24.6,23.8,54.0,98.4,136.0
PRRT3,3.4,4.6,4.2,10.2,24.4,32.2
DPH3,243.0,346.2,306.6,790.8,1083.2,1922.0
285407,1.8,2.4,2.6,7.2,18.0,24.2
DCAF4L1,8.4,12.2,15.4,22.6,34.0,61.2
CYP4V2,40.8,53.0,55.6,146.6,183.6,321.4
RPL34-DT,1.8,2.0,2.0,5.6,7.4,8.4
285464,1.0,2.2,2.0,0.8,3.8,4.4
DOK7,0.4,0.2,0.2,0.0,0.4,4.4
FAM13A-AS1,18.4,26.4,25.4,54.2,71.4,164.8
GPRIN3,0.2,0.6,0.4,5.6,2.8,20.6
COX18,71.8,112.0,95.0,249.0,329.2,577.0
FRYL,97.0,118.6,110.4,286.4,514.4,632.2
RNF175,13.6,12.6,13.0,34.0,53.0,68.6
LINC01097,1.4,1.4,0.8,4.2,5.4,9.6
FAM200B,13.6,14.0,14.4,34.6,62.6,90.6
SH3PXD2B,1.0,0.8,0.4,3.8,4.8,9.6
AC008663.2,0.4,0.8,0.4,1.6,1.4,2.6
KIAA0825,2.2,2.4,2.4,5.6,9.4,12.2
DTWD2,25.0,46.6,41.8,115.8,135.0,216.4
RELL2,16.2,29.2,26.8,57.8,98.6,137.8
AC008691.1,0.4,0.4,1.2,2.8,4.2,8.0
C5orf51,280.0,382.2,363.0,1269.0,2022.0,2105.0
SREK1IP1,238.4,346.0,312.4,820.8,1054.8,1885.0
RGMB,0.4,0.4,1.0,1.0,2.8,3.0
285740,2.0,0.6,1.2,4.8,1.0,4.4
CEP57L1,31.4,43.6,40.2,131.0,174.0,208.4
PPIL6,13.4,15.4,15.4,37.2,74.0,117.6
MROCKI,0.4,0.6,0.6,1.6,2.8,2.6
DCBLD1,11.6,11.2,11.6,30.6,64.6,69.2
285762,0.0,0.0,0.0,0.4,0.2,1.8
LY86-AS1,0.2,1.0,0.6,2.0,3.0,4.2
AL109910.2,0.2,0.2,0.6,1.8,2.4,4.0
285819,5.4,5.4,4.2,9.8,23.4,38.4
HLA-F-AS1,18.8,23.2,24.6,62.6,107.4,168.6
285847,1.2,0.4,0.6,2.8,4.0,7.4
PNPLA1,1.6,0.2,1.6,4.4,7.4,10.0
TREML4,0.4,0.4,0.8,2.8,3.2,4.6
RPL7L1,1279.0,1718.4,1531.6,3685.0,4979.0,10653.6
LINC00174,5.0,5.2,9.0,21.2,35.0,47.8
INHBA-AS1,33.6,44.2,45.8,119.0,227.6,284.4
SPDYE1,4.6,4.2,5.8,17.2,21.6,27.2
SNHG15,190.0,223.8,175.8,475.6,1625.4,1643.4
285961,0.4,1.2,0.8,2.6,3.6,3.4
WEE2-AS1,0.6,2.0,2.4,8.2,16.8,21.0
EPHA1-AS1,31.8,35.6,38.8,95.4,181.8,248.4
TCAF2,8.8,15.8,12.2,42.2,78.0,79.0
ZNF775,1.2,1.4,2.4,4.0,11.2,15.2
LINC00996,111.2,174.8,147.6,487.0,791.0,1035.2
ATG9B,3.0,2.2,4.0,7.8,13.8,19.2
ZNF789,10.8,11.0,14.0,36.0,54.6,80.6
286002,1.0,0.2,0.6,1.8,0.2,6.2
LSMEM1,5.8,8.2,6.2,10.8,29.4,40.4
XKR6,2.6,1.6,1.6,7.4,7.8,10.0
NSMCE2,75.4,77.4,68.2,156.8,282.6,485.0
AC107959.2,1.2,1.8,1.4,4.0,7.6,5.6
ZNF707,8.0,10.8,10.2,17.6,46.2,72.2
FAM83H,30.4,36.2,35.2,104.8,133.2,257.8
ZNF252P,67.0,91.4,98.0,300.8,430.8,613.4
ZNF252P-AS1,1.2,1.2,0.8,2.8,3.4,6.2
LINC02153,0.6,0.8,0.0,1.6,2.2,3.0
C8orf31,0.4,0.6,1.6,4.0,7.4,5.6
ZFP41,7.4,14.8,16.0,35.4,83.0,101.4
SCARA5,0.4,0.2,0.2,0.6,0.8,2.4
286140,94.6,145.2,143.8,295.0,481.2,1100.0
TRIQK,238.2,323.2,307.4,1000.2,1108.6,1782.8
DPY19L4,97.4,137.4,119.4,368.8,368.4,639.6
FBXO43,18.0,28.6,29.2,108.4,166.8,153.6
AC104051.2,0.4,0.2,0.0,0.6,1.4,1.4
286186,0.6,0.6,0.0,0.4,0.8,1.2
LACTB2-AS1,18.4,32.2,28.0,72.0,110.6,213.8
CRB2,1.2,0.4,1.4,2.6,2.6,5.8
SCAI,46.0,57.8,67.4,174.6,238.8,332.4
CFAP157,2.0,1.8,2.4,2.6,8.0,15.4
LCN12,0.0,0.0,0.0,0.0,0.0,1.2
PAXX,41.0,42.8,35.4,91.6,155.8,278.4
TPRN,8.8,10.4,9.0,21.4,51.8,91.6
TUSC1,41.0,45.2,43.4,115.6,150.8,270.2
FAM78A,173.4,221.6,214.0,413.6,564.8,1831.8
ATP11C,81.8,119.4,113.8,314.6,340.4,583.6
286437,23.6,33.4,35.6,99.2,126.0,187.2
LINC01281,0.4,1.2,0.2,2.8,9.6,10.0
YIPF6,175.2,229.8,230.0,630.2,897.0,1392.2
FIRRE,13.0,16.8,16.8,48.6,95.6,124.6
286495,287.0,374.0,371.0,951.6,1588.2,2157.0
P2RY8,205.4,313.6,260.6,725.8,1077.0,1574.4
BCORP1,0.0,0.4,0.2,1.8,2.2,3.0
ILDR1,0.6,0.2,1.4,2.4,3.6,3.8
LIN9,41.0,41.2,41.0,145.2,254.0,269.8
TRIM59,41.2,59.8,43.6,153.4,206.2,223.6
317648,104.0,148.6,145.0,321.0,538.4,932.2
EIF4E3,2.0,0.8,1.4,7.2,7.2,10.8
FAM149B1,45.8,61.0,48.2,174.4,201.2,333.4
RFESD,1.6,1.0,2.4,8.4,6.2,13.0
DHRS4L2,35.6,41.6,34.0,84.8,168.6,261.8
ADAM20P1,1.4,2.0,1.8,1.6,3.6,7.6
CCDC85C,42.0,58.2,47.2,141.2,206.0,292.2
H2AC21,0.2,0.8,0.8,1.6,1.0,2.4
DDX51,56.2,70.6,63.2,116.2,232.2,440.0
ITPK1-AS1,1.6,0.6,0.8,1.2,1.8,4.0
SNORD8,0.4,0.6,0.4,1.6,2.6,1.0
ADGRE4P,25.2,41.6,38.2,109.0,145.0,297.8
RAB37,151.2,186.2,187.0,475.4,722.0,1458.0
MMAB,421.4,514.6,467.4,1102.4,1972.8,3455.8
SNAI3,14.6,17.0,9.6,31.0,37.0,203.4
H3C15,1.2,0.6,1.0,2.4,2.8,4.2
UBAC2,396.4,497.2,482.8,1181.4,1863.0,3015.8
337873,4.0,3.4,5.6,12.2,20.4,25.2
337875,0.0,0.0,0.2,0.6,1.6,0.0
FAM151A,1.4,3.6,3.0,7.6,11.6,16.4
NLRP9,2.4,3.2,3.2,5.4,11.0,28.0
GPIHBP1,1.0,1.0,1.0,3.6,7.2,9.2
RAB7B,13.8,22.6,28.0,52.4,98.8,66.6
SNORD108,2.2,3.8,4.0,11.2,17.2,19.2
SNORD109A,0.6,1.0,1.8,2.4,5.2,6.8
BLACE,6.6,8.8,11.2,26.6,39.6,67.4
ANO9,0.2,0.2,0.2,0.4,1.4,2.0
HCAR2,3.4,3.2,5.8,22.2,63.6,35.6
FFAR4,2.6,1.8,1.4,4.4,6.6,4.2
ST8SIA6,0.2,0.6,0.4,3.2,3.6,6.2
KRTAP5-AS1,0.8,0.2,0.4,0.6,0.4,3.4
CENATAC,8.4,10.2,9.6,26.8,37.2,49.8
ANKRD13D,10.6,10.4,9.6,17.2,45.2,33.0
ANKRD42,37.2,44.0,53.4,123.4,318.4,266.2
CSTF3-DT,6.4,10.4,14.2,28.4,47.6,79.6
338758,7.8,12.0,14.2,74.4,98.2,55.4
C1QL4,1.2,0.8,1.0,2.6,5.6,7.4
TMEM119,0.8,0.4,0.2,1.6,1.8,4.2
KRT79,6.0,7.4,7.0,13.8,27.2,37.4
338799,41.6,53.4,58.2,127.6,195.2,349.2
TAFA2,0.6,0.6,0.4,1.4,2.4,2.8
LINC01252,6.2,10.0,8.0,23.8,35.8,53.8
AC105339.1,0.2,0.0,0.0,0.0,0.6,3.0
PRSS53,3.2,4.0,5.4,8.6,14.8,29.6
RAB43,14.8,20.8,23.2,49.8,79.6,151.0
JMJD8,275.4,336.8,330.6,686.0,1287.4,2276.0
METTL2A,48.0,63.0,57.6,149.2,223.4,388.0
ASB16-AS1,12.2,20.4,19.8,42.2,78.0,118.0
C17orf67,6.2,4.2,5.6,10.4,19.6,30.0
OXLD1,59.2,69.2,63.4,147.8,272.0,455.0
CCDC137,89.0,115.0,97.6,198.0,358.6,734.0
ARL16,74.4,81.2,74.4,176.8,287.6,529.4
LINC02693,15.6,24.8,20.2,59.0,131.4,132.8
MSL1,159.2,209.0,225.8,462.8,669.4,1244.6
LINC00667,76.2,111.2,111.8,250.2,380.2,660.6
ZNF181,14.0,14.8,17.0,59.0,95.2,69.2
ZNF260,74.8,91.4,100.2,300.2,449.4,532.0
ZNF546,21.8,23.6,22.4,75.8,97.6,126.4
MYPOP,17.2,21.6,21.6,42.0,71.8,90.2
ADAMTSL5,2.0,2.6,4.0,9.0,16.6,19.0
CLEC4G,0.2,1.0,0.4,3.8,7.8,5.8
FLG-AS1,0.2,0.2,0.0,0.2,0.6,1.4
RXFP4,0.0,0.0,0.0,0.6,1.0,5.2
ANKRD45,0.6,0.8,0.0,1.6,1.6,4.8
C1orf174,63.0,79.6,68.6,185.6,287.6,554.0
KLHL17,5.6,8.2,6.6,15.8,26.8,38.4
TMEM240,0.0,0.4,0.2,0.2,0.2,3.4
TMEM52,1.4,1.8,1.4,2.4,4.6,9.6
339483,0.8,1.6,1.6,1.4,2.2,8.0
ZBTB8OS,49.6,57.6,53.4,162.0,203.4,352.0
TFAP2E,6.0,5.4,4.8,10.6,17.0,40.4
ZNF678,26.6,35.4,37.0,120.4,193.4,207.4
339505,0.2,0.0,0.2,1.8,1.4,1.6
ARMH1,80.0,88.8,84.4,203.4,335.2,485.4
ZFP69,5.6,7.8,6.2,13.8,17.4,30.4
LINC01692,1.4,1.0,0.8,2.2,4.2,2.8
SLC35E4,1.2,0.6,1.4,1.8,6.6,4.6
AL021937.1,1.4,2.2,3.4,7.6,10.8,22.0
339674,0.0,1.2,1.2,1.4,4.6,4.6
SPOPL,260.0,385.6,353.0,1057.8,1257.6,1913.6
MAP3K20-AS1,46.2,63.2,67.6,195.4,304.6,450.0
CYP27C1,1.4,0.4,0.4,0.2,1.6,1.4
ESPNL,0.6,0.6,0.4,1.4,1.0,5.0
LINC00299,0.2,0.6,0.2,1.0,2.0,1.0
AC016747.1,67.8,92.4,90.4,262.6,403.6,548.8
C2orf74,44.6,52.6,42.2,140.4,196.4,311.6
CCDC39,8.0,11.8,14.6,50.6,38.6,63.4
IHO1,0.2,1.8,0.0,2.2,1.6,6.8
339862,259.2,370.2,365.2,1174.6,1529.2,2376.4
AC010210.1,0.6,0.2,0.0,2.2,1.0,2.4
C3orf35,1.2,2.0,1.6,3.0,4.8,11.8
EHHADH-AS1,1.2,3.8,3.4,6.2,5.4,13.0
LPP-AS2,1.4,0.8,1.2,6.6,8.0,8.6
339975,8.0,12.8,14.8,34.8,60.0,80.2
LRRC66,0.0,1.0,0.0,0.6,0.8,1.6
NAT8L,4.4,4.0,5.8,11.8,15.0,46.2
340037,2.0,3.8,3.4,8.0,10.4,38.6
STING1,138.8,162.6,153.2,382.2,724.4,1521.0
SLC25A48-AS1,0.2,0.0,0.4,1.6,2.4,1.6
ZC3H12D,5.6,8.4,10.6,17.4,32.8,47.6
MYLK4,1.4,5.6,4.6,9.2,13.2,19.2
TREML1,1.2,1.8,1.6,3.8,7.2,15.0
340206,3.2,5.8,5.6,18.8,33.2,40.2
ZNF680,36.6,48.2,40.0,157.2,159.6,183.0
FAM183BP,3.4,4.2,7.2,11.6,13.6,35.0
TSPAN33,5.2,5.4,9.6,14.2,25.4,42.6
NRBP2,31.0,41.0,37.6,87.8,133.4,239.4
ZNF517,1.2,1.8,3.2,7.0,8.0,15.6
TMEM249,5.6,5.4,3.2,7.8,15.4,21.8
ZDHHC21,70.0,106.0,102.6,313.4,344.2,547.0
ACER2,2.6,5.2,4.0,19.6,19.2,30.2
RTL5,6.4,9.6,7.8,25.6,36.8,49.4
ZC3H12B,5.2,9.2,6.4,16.8,20.2,46.4
SATL1,29.0,33.4,27.8,80.6,102.2,194.8
LIPM,0.2,0.4,0.0,0.2,1.2,1.2
NANOS1,36.4,47.0,37.2,76.2,99.4,286.2
HMX3,2.0,4.4,4.2,11.6,27.6,76.6
AKR1C8P,2.4,3.4,2.6,9.0,14.4,19.4
COX8C,0.4,2.0,0.8,2.4,4.0,4.6
GLDN,0.4,0.8,0.8,1.8,1.2,2.2
TMC3,0.8,0.8,2.2,3.0,2.6,13.0
FMN1,0.6,1.8,0.6,3.2,3.8,8.4
ZKSCAN2,20.6,21.8,21.2,51.6,116.8,141.0
ATXN1L,69.2,112.0,123.6,219.8,427.8,780.0
SMTNL2,0.0,0.4,0.0,0.4,0.6,1.8
NACA2,722.4,830.4,699.8,1837.8,2691.6,4241.8
STAC2,0.2,0.2,0.0,0.2,2.0,1.6
ZNF850,20.2,18.0,18.4,38.0,50.6,114.6
ZNF404,0.4,0.8,0.6,2.4,3.0,4.4
C19orf81,7.2,10.0,12.6,24.2,38.2,57.8
ZNF677,0.2,0.0,0.0,0.0,0.8,1.4
ZSCAN22,12.0,16.0,12.6,20.8,76.6,99.6
CCDC18,3.6,5.6,5.0,23.0,25.0,26.2
MYBPHL,0.2,0.0,0.0,0.2,0.6,1.2
TCTEX1D4,1.2,0.8,1.2,2.4,7.4,24.0
PRORSD1P,8.8,14.6,12.0,28.8,42.8,77.6
SH3RF3,0.6,0.4,0.6,0.6,1.8,2.8
DUBR,0.4,0.2,0.6,0.8,1.2,1.4
NMRAL2P,2.4,7.6,10.2,33.6,20.6,23.0
AC098591.2,24.2,37.8,33.8,81.2,137.6,277.2
LRIT3,1.0,1.4,1.2,1.4,3.6,6.2
MSANTD1,0.2,1.2,0.4,1.0,3.4,3.0
SLC10A6,0.0,0.2,0.6,0.0,1.6,1.4
HSD17B13,1.6,2.0,2.4,7.6,14.2,12.6
ZNF879,3.6,2.8,3.2,6.6,13.6,14.6
FAM174A,11.2,11.6,13.8,27.2,46.6,64.6
MTX3,135.8,171.2,191.2,482.2,686.6,1014.0
RSPH4A,1.0,0.0,0.4,1.8,3.2,4.0
ECT2L,1.4,1.2,2.0,4.2,7.4,13.6
EYS,1.4,1.8,1.6,3.8,7.2,6.0
ZNF391,1.8,1.8,3.4,11.4,22.4,12.6
FAM71F2,9.0,13.0,15.0,23.0,41.2,85.6
KIF24,40.6,46.8,42.4,139.8,253.0,337.2
CAVIN4,0.4,0.2,0.6,2.4,1.8,1.8
ZNF81,17.2,23.8,32.4,96.2,119.6,164.0
LANCL3,3.2,4.8,4.4,19.2,27.2,37.8
SOWAHD,3.2,4.4,5.0,10.2,19.2,55.0
RAB41,0.4,1.0,1.2,0.8,2.2,5.6
SNORD64,2.8,5.0,3.2,8.4,11.4,15.8
CATSPER3,0.0,0.8,0.2,1.2,1.2,2.2
SLC35B2,71.2,105.8,96.4,179.6,280.8,631.0
SERINC2,3.8,3.8,3.4,7.0,16.8,21.8
NME9,5.0,5.4,6.0,11.6,16.4,27.4
C6orf52,3.2,4.8,2.8,10.4,14.0,31.0
GATD1,106.8,140.6,155.4,355.0,504.4,957.4
TMEM255B,0.8,0.6,0.4,1.4,2.0,2.2
ANKDD1A,15.0,20.2,17.8,45.6,49.2,107.8
ACSM2B,1.0,0.8,0.4,2.0,2.2,1.8
CLEC18A,0.0,0.0,0.4,0.0,0.4,1.4
CTU2,8.0,12.8,7.6,20.4,33.8,56.2
SKA2,479.2,720.2,632.4,1798.4,1894.0,3823.2
MCRIP1,42.6,46.8,38.2,101.2,171.0,265.6
ZNF530,5.4,5.8,6.6,7.0,23.0,29.4
GEN1,224.8,289.8,272.8,884.6,879.0,1529.2
348738,9.0,6.8,8.4,13.6,43.8,57.8
FTCDNL1,30.8,38.6,30.4,73.0,112.0,226.2
SPATA3-AS1,0.8,0.6,0.4,3.6,3.0,7.2
WDR53,0.4,1.2,1.6,2.2,9.0,7.2
LNP1,1.2,1.8,2.2,7.2,5.0,10.8
CFAP100,0.0,0.4,0.0,0.4,1.8,1.0
NPHP3-AS1,1.0,1.0,1.0,1.4,3.4,2.0
ANKRD18DP,203.8,260.0,232.6,742.4,975.8,1053.6
FAM86EP,19.6,19.2,25.0,59.4,93.2,149.4
NUP43,352.6,492.6,447.2,1292.6,1589.6,2904.4
ZNF713,4.4,4.2,6.2,12.8,21.4,26.8
WDR86,0.2,0.4,0.0,0.8,0.0,3.2
DPY19L2P2,44.8,63.8,61.2,171.2,283.6,409.0
NMNAT3,4.0,5.6,4.4,12.0,18.8,28.4
PLET1,0.2,0.4,0.4,0.6,2.6,1.0
RTN4RL2,2.2,2.6,4.8,11.0,12.8,16.6
DNAAF3,3.6,3.8,4.0,9.6,20.4,32.2
CASTOR3,22.0,27.8,30.8,64.0,115.4,207.2
ZNF429,3.8,3.8,4.0,9.2,24.4,21.8
RAET1G,1.0,0.8,0.8,0.8,2.6,5.4
RILPL1,3.0,3.8,5.6,10.0,16.0,24.6
TBC1D26,0.6,0.2,1.0,1.6,3.2,2.2
ZACN,11.4,19.2,17.6,39.8,70.2,136.2
SLCO4C1,83.6,111.8,119.0,420.2,448.2,605.0
ZNF445,49.0,65.4,70.0,206.2,300.4,384.2
ANKRD37,8.4,12.2,11.0,31.6,37.6,57.0
GPR141,0.0,0.2,0.0,0.4,0.8,1.6
ZNF233,1.0,1.4,1.0,4.0,4.2,6.4
TICAM2,16.6,19.4,20.2,50.8,80.2,111.4
BMP8A,13.4,14.8,15.2,31.6,59.2,99.6
LILRA5,0.6,1.0,1.2,2.8,7.8,42.0
359821,4.0,8.8,10.8,18.6,30.0,58.2
RFLNB,919.4,1255.2,1162.6,2580.4,4143.0,10153.2
IRF2BP2,385.2,489.2,450.4,1347.8,2810.6,4239.4
ZBTB41,53.8,82.4,92.8,281.6,386.4,459.8
FKBP9P1,0.2,1.2,0.8,3.0,1.8,4.6
TMPRSS9,5.2,6.2,5.6,13.2,27.8,51.6
PRAC2,5.6,5.4,4.2,13.0,20.2,37.2
GSTK1,215.4,283.4,255.0,597.8,855.0,1551.4
USP50,17.6,24.2,20.4,62.8,95.8,157.2
DND1,23.0,35.4,26.8,59.2,116.0,170.2
CDRT1,3.2,3.6,3.0,9.4,15.0,21.2
NDUFS7,25.2,31.4,21.2,73.4,137.8,164.4
NHLRC2,31.0,33.2,35.2,124.6,147.0,174.0
NCR3LG1,417.0,694.6,844.4,2099.0,2933.0,4505.4
FAM111B,10.6,11.6,6.4,18.6,21.0,55.0
TMEM179B,68.4,68.4,61.6,159.4,190.0,345.4
TBC1D10C,8.8,9.6,7.0,16.0,33.6,46.2
DNAJB13,1.2,2.0,1.4,2.4,4.6,7.2
AC010186.2,95.0,138.6,127.8,519.6,743.0,781.2
TEX9,1.2,0.8,1.0,4.0,5.4,4.0
374650,2.6,2.2,3.6,4.4,11.2,24.2
KIF7,1.2,1.2,1.2,5.4,5.8,11.4
ZNF710,19.2,21.8,34.6,76.6,114.0,189.8
HDDC3,128.4,154.6,138.4,324.4,551.8,1061.0
EFCAB5,0.8,1.2,0.2,3.4,2.6,5.2
LRRC37A3,3.4,5.4,4.6,8.8,16.2,28.2
ATP9B,10.4,11.6,14.0,31.2,51.0,78.6
PEAK3,2.4,3.2,3.6,9.2,17.0,18.6
HSD11B1L,7.4,10.6,10.4,25.6,50.2,72.6
ZNF699,22.0,37.4,33.2,67.4,145.8,153.8
TMEM205,28.2,29.4,27.4,75.4,122.0,125.0
YJEFN3,3.0,3.4,2.4,7.8,12.6,16.4
ZNF829,1.4,2.0,1.4,4.4,7.2,7.6
ZNF568,1.4,0.8,0.4,2.2,4.0,2.2
B3GNT8,0.0,0.6,0.4,0.4,1.2,2.4
ZSWIM9,5.6,3.6,3.4,7.8,15.0,23.2
ZNF773,25.8,28.8,31.0,80.8,225.6,166.2
SVBP,79.0,96.6,79.2,175.2,292.6,532.8
MIGA1,25.0,25.2,21.2,76.4,111.8,171.8
NEXN-AS1,0.6,0.8,1.0,1.4,1.6,3.8
PEAR1,2.8,5.0,2.6,12.6,20.8,33.2
SFT2D2,13.2,17.6,11.8,42.0,70.8,103.8
MIA3,45.0,63.6,66.0,192.4,234.0,293.2
FAM89A,44.4,44.4,38.0,101.6,130.0,237.2
375133,16.2,21.0,22.6,49.0,88.8,162.4
PFN4,0.6,0.4,1.0,2.2,2.0,4.4
FAM228B,15.0,14.6,12.8,30.2,54.4,85.8
ANKRD36,0.2,0.4,0.6,1.8,1.6,4.0
375260,29.8,33.6,37.4,94.0,182.6,239.6
RBM43,18.0,30.4,26.6,81.8,77.4,150.4
CERKL,253.8,332.0,270.2,768.2,1064.4,1988.2
RBM44,0.6,0.6,0.8,2.2,2.2,4.8
LHFPL4,0.6,0.4,1.8,2.6,3.4,7.0
C3orf62,68.6,88.0,77.6,155.6,375.8,514.8
STIMATE,84.0,117.2,127.2,266.0,402.0,749.4
NRROS,20.2,21.4,20.4,41.0,67.2,114.2
C5orf34,1.6,1.0,2.0,3.6,7.2,6.2
MAST4,3.8,3.2,4.6,9.0,7.8,60.4
SIMC1,12.0,13.6,11.0,33.8,60.2,74.6
375513,24.8,27.4,26.6,68.8,143.2,166.0
GJB7,0.4,0.4,0.6,4.2,1.6,5.0
TRIM73,1.2,1.0,0.8,1.6,4.2,5.0
SLC26A5,1.0,1.4,1.4,4.0,2.6,7.2
KCP,0.0,0.0,0.6,1.8,0.8,2.0
SPATC1,0.0,0.2,0.0,0.0,0.8,1.6
WASH5P,2.2,4.0,4.4,15.2,16.0,23.2
ENHO,5.0,3.8,5.2,7.0,11.2,29.2
PTAR1,399.6,590.0,621.8,1720.6,2095.4,3172.2
ERCC6L2,42.8,61.6,50.6,142.4,277.6,314.4
SWI5,40.4,43.2,39.6,96.6,156.2,265.8
PNPLA7,1.8,3.2,2.8,7.4,16.8,20.4
AGRN,33.2,44.2,48.0,97.4,187.0,266.0
CYSRT1,1.2,0.4,0.6,1.2,1.8,60.2
RAB15,5.6,6.0,7.6,17.2,24.6,44.2
RNF126P1,11.4,15.4,14.0,34.0,54.8,115.6
SLC27A1,23.6,28.4,33.0,73.6,149.4,213.2
ZC3H6,21.8,28.4,22.0,82.4,140.0,173.0
KLHL30,0.4,0.4,0.4,1.0,2.2,1.6
CA13,2.2,2.0,1.2,6.8,7.0,7.6
ENTPD8,0.2,0.4,0.4,2.0,4.6,2.8
STAG3L3,1.0,0.2,1.8,1.6,3.8,9.8
RN7SL2,55.2,55.0,39.0,150.2,138.6,239.6
CENPS,69.8,106.0,85.4,209.4,277.6,559.4
LINC-PINT,35.8,55.2,57.4,192.2,275.6,314.8
MALAT1,29376.8,30016.4,26834.4,66005.6,114998.2,138201.4
379013,133.6,191.4,203.0,696.4,958.4,1326.6
PSMA3-AS1,356.0,433.8,405.0,1080.4,1579.6,2577.2
386593,130.4,162.4,164.0,360.2,702.4,1011.4
SAP30L-AS1,1.8,1.6,4.0,12.8,18.8,20.6
AMIGO3,25.0,27.2,36.8,68.4,222.6,243.6
ZNF582-AS1,4.2,2.0,4.0,12.4,20.2,23.0
ZKSCAN4,21.4,20.4,16.6,50.2,87.0,107.8
GUSBP2,2.8,6.6,5.6,14.2,22.2,38.2
387066,221.8,275.8,247.6,716.2,1641.8,2116.0
SUMO4,0.6,1.0,0.4,3.2,2.6,2.8
CENPW,85.8,116.4,89.2,210.2,278.8,454.4
SOGA3,0.2,1.2,1.8,5.8,4.2,4.2
CEP85L,11.2,14.8,14.0,58.8,83.0,82.8
387254,9.4,10.0,12.0,42.4,61.8,61.2
C6orf120,712.4,898.4,853.0,2299.6,2867.6,5760.8
KRTAP5-10,0.6,0.4,0.4,1.4,2.4,1.6
NSUN4,112.8,145.8,160.4,361.6,815.0,854.4
RASL11A,2.6,2.0,2.6,5.2,13.0,17.6
GPR153,6.0,4.6,7.6,21.4,25.8,44.8
PEDS1,69.4,87.6,100.2,179.8,350.4,613.0
PEDS1-UBE2V1,536.6,722.2,676.0,1759.4,2607.0,4660.8
387628,0.2,0.0,0.4,0.8,1.8,2.4
SKIDA1,0.0,0.4,0.4,1.0,1.4,1.8
FAM238C,0.6,1.2,1.8,2.8,4.2,6.2
387646,4.4,5.6,9.2,28.8,41.8,55.6
WASHC2A,53.2,56.6,49.8,134.0,218.6,281.4
CC2D2B,0.0,0.0,0.8,1.6,0.4,2.0
ENO4,0.4,1.8,0.8,2.6,5.4,8.8
C10orf143,18.0,21.0,20.2,44.2,65.2,125.0
IFITM5,0.0,0.2,0.2,0.6,0.0,2.0
GVINP1,6.0,10.2,13.8,53.0,67.8,70.2
C11orf96,0.6,0.2,1.0,3.8,4.8,10.4
LIPT2,5.2,6.4,4.4,16.0,32.6,27.4
VSTM5,0.2,0.0,0.2,1.2,1.8,3.6
CLEC12B,0.6,1.4,1.0,3.0,6.0,4.8
RPL13AP20,211.4,226.0,187.4,523.4,825.8,1027.0
REP15,0.2,0.2,0.2,1.0,0.2,1.8
C12orf75,21.6,22.2,24.4,54.2,79.0,147.8
