GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
MRPL55,1.0,1.0,1.0,2.0,1.0,6.0
H2BU1,0.0,0.0,0.0,0.0,0.0,3.0
DRAM2,1.0,2.0,4.0,10.0,11.0,7.0
PIFO,0.0,0.0,0.0,0.0,0.0,0.0
C1orf162,4.0,3.0,5.0,9.0,9.0,15.0
TATDN3,2.0,3.0,2.0,12.0,12.0,8.0
VSTM2L,0.0,0.0,0.0,0.0,0.0,0.0
FITM2,0.0,0.0,0.0,0.0,0.0,0.0
SPATA25,0.0,0.0,0.0,0.0,0.0,0.0
OCSTAMP,4.0,5.0,8.0,7.0,8.0,25.0
TBC1D20,15.0,29.0,29.0,94.0,73.0,78.0
SIRPD,0.0,0.0,0.0,0.0,0.0,0.0
SLX4IP,1.0,1.0,1.0,8.0,7.0,9.0
128854,0.0,0.0,0.0,1.0,0.0,1.0
CHMP4B,4.0,5.0,4.0,8.0,9.0,27.0
PIGU,1.0,1.0,0.0,1.0,2.0,3.0
C22orf39,3.0,6.0,3.0,8.0,7.0,15.0
TANGO2,3.0,4.0,6.0,8.0,4.0,15.0
EMID1,0.0,1.0,0.0,0.0,0.0,5.0
ANKRD54,8.0,10.0,7.0,15.0,12.0,30.0
PPP1R21,0.0,0.0,1.0,1.0,3.0,2.0
TRABD2A,0.0,0.0,0.0,0.0,0.0,1.0
TMEM150A,0.0,0.0,1.0,0.0,1.0,1.0
NUP35,2.0,4.0,2.0,14.0,8.0,10.0
TYW5,8.0,12.0,8.0,24.0,24.0,32.0
LYG1,0.0,0.0,0.0,0.0,0.0,1.0
MITD1,0.0,0.0,0.0,1.0,1.0,1.0
DIS3L2,1.0,2.0,2.0,3.0,5.0,8.0
CMPK2,1.0,1.0,1.0,4.0,3.0,4.0
MBOAT2,0.0,0.0,0.0,0.0,0.0,0.0
TAF8,5.0,10.0,4.0,20.0,23.0,28.0
TMEM18,8.0,7.0,10.0,17.0,24.0,34.0
129790,0.0,1.0,2.0,2.0,2.0,5.0
NEU4,0.0,0.0,0.0,0.0,1.0,1.0
RBM45,0.0,1.0,0.0,1.0,2.0,3.0
BBS5,0.0,1.0,0.0,2.0,2.0,2.0
CCDC173,0.0,0.0,0.0,0.0,0.0,0.0
ICA1L,1.0,2.0,0.0,2.0,3.0,4.0
FAM168B,14.0,37.0,38.0,63.0,70.0,110.0
RFTN2,0.0,0.0,0.0,0.0,0.0,0.0
CLHC1,0.0,0.0,1.0,1.0,0.0,2.0
PLEKHH2,0.0,0.0,0.0,0.0,0.0,0.0
AP1S3,1.0,1.0,2.0,9.0,6.0,7.0
C2orf76,0.0,0.0,1.0,1.0,0.0,1.0
SGPP2,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1C,0.0,0.0,0.0,0.0,0.0,0.0
TTC32,0.0,0.0,0.0,1.0,2.0,1.0
UBR3,1.0,4.0,2.0,7.0,5.0,6.0
KCTD18,3.0,5.0,3.0,10.0,13.0,13.0
FLACC1,0.0,1.0,0.0,0.0,1.0,2.0
ZNF513,1.0,0.0,1.0,4.0,2.0,11.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0
GALM,1.0,1.0,2.0,5.0,5.0,51.0
TMEM198,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND2B,1.0,1.0,1.0,3.0,3.0,4.0
TMEM178A,0.0,0.0,0.0,0.0,0.0,0.0
MDH1B,0.0,0.0,0.0,0.0,0.0,0.0
SLC66A3,0.0,2.0,1.0,2.0,5.0,5.0
TMEM182,1.0,1.0,0.0,0.0,2.0,2.0
AHSA2P,2.0,5.0,6.0,39.0,16.0,15.0
FBXO36,0.0,2.0,1.0,3.0,3.0,7.0
MTERF4,17.0,41.0,34.0,76.0,47.0,104.0
M1AP,0.0,0.0,0.0,0.0,0.0,0.0
CCDC58,0.0,1.0,0.0,5.0,4.0,6.0
DNAJC19,1.0,2.0,1.0,6.0,5.0,9.0
TRIM71,0.0,1.0,0.0,1.0,1.0,2.0
FAM131A,0.0,0.0,1.0,2.0,1.0,2.0
CD200R1,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD4,6.0,14.0,7.0,18.0,20.0,35.0
CRYBG3,3.0,3.0,2.0,10.0,11.0,17.0
DCBLD2,1.0,5.0,2.0,7.0,4.0,6.0
FAM43A,5.0,6.0,3.0,15.0,26.0,60.0
TPRA1,5.0,14.0,10.0,18.0,27.0,68.0
TMEM42,1.0,1.0,1.0,3.0,3.0,4.0
NUDT16,2.0,5.0,4.0,11.0,11.0,10.0
GRK7,0.0,0.0,0.0,0.0,0.0,0.0
METTL6,2.0,3.0,2.0,11.0,7.0,5.0
TAMM41,1.0,2.0,3.0,4.0,4.0,6.0
IL17RE,0.0,0.0,0.0,0.0,0.0,0.0
GLYCTK,0.0,1.0,1.0,2.0,5.0,6.0
PPM1M,0.0,0.0,1.0,2.0,1.0,13.0
LSMEM2,0.0,0.0,0.0,0.0,0.0,0.0
132241,5.0,13.0,9.0,18.0,15.0,43.0
SCLT1,1.0,2.0,2.0,3.0,3.0,6.0
C4orf33,1.0,0.0,0.0,5.0,5.0,6.0
LIN54,23.0,36.0,36.0,139.0,83.0,94.0
FAM241A,1.0,3.0,4.0,20.0,7.0,8.0
GNPDA2,2.0,6.0,4.0,16.0,16.0,20.0
CPEB2,26.0,38.0,40.0,157.0,124.0,108.0
ARL9,0.0,0.0,0.0,0.0,1.0,0.0
AASDH,1.0,0.0,1.0,4.0,5.0,7.0
C4orf36,0.0,0.0,0.0,0.0,0.0,0.0
PACRGL,1.0,1.0,0.0,5.0,4.0,2.0
SLC9B2,0.0,0.0,0.0,2.0,2.0,4.0
SETD9,0.0,0.0,0.0,0.0,1.0,1.0
IL31RA,0.0,0.0,0.0,0.0,0.0,5.0
EMB,46.0,69.0,44.0,290.0,204.0,108.0
C5orf47,0.0,0.0,0.0,0.0,0.0,0.0
PPARGC1B,5.0,14.0,14.0,19.0,12.0,41.0
PRRC1,18.0,30.0,26.0,68.0,85.0,74.0
NADK2,6.0,9.0,6.0,30.0,24.0,22.0
UGT3A1,0.0,0.0,0.0,0.0,0.0,0.0
JMY,4.0,9.0,8.0,37.0,35.0,24.0
C5orf58,0.0,0.0,0.0,0.0,0.0,0.0
CCDC127,2.0,5.0,4.0,15.0,10.0,15.0
ATPSCKMT,3.0,5.0,3.0,15.0,9.0,10.0
DNAJC21,3.0,4.0,6.0,18.0,19.0,19.0
GRPEL2,23.0,53.0,41.0,215.0,211.0,148.0
LSM11,4.0,10.0,10.0,19.0,18.0,22.0
POC5,0.0,0.0,0.0,3.0,2.0,3.0
STARD4,17.0,34.0,30.0,84.0,238.0,117.0
WDR36,11.0,25.0,21.0,55.0,63.0,79.0
NUDCD2,1.0,2.0,1.0,3.0,4.0,2.0
UBLCP1,5.0,10.0,5.0,20.0,17.0,16.0
C5orf24,33.0,48.0,35.0,128.0,97.0,138.0
ADAT2,5.0,11.0,9.0,23.0,11.0,32.0
IRAK1BP1,0.0,0.0,1.0,1.0,1.0,2.0
STXBP5,1.0,1.0,0.0,1.0,4.0,4.0
NCOA7,1.0,3.0,3.0,17.0,13.0,11.0
HINT3,1.0,2.0,4.0,13.0,5.0,13.0
B3GAT2,0.0,0.0,0.0,0.0,0.0,0.0
SDHAF4,0.0,1.0,1.0,1.0,1.0,3.0
CD109,2.0,7.0,1.0,10.0,14.0,5.0
RAET1E,0.0,0.0,0.0,0.0,0.0,0.0
PM20D2,5.0,10.0,9.0,41.0,18.0,28.0
SRSF12,0.0,0.0,0.0,0.0,0.0,0.0
HUS1B,0.0,0.0,0.0,0.0,0.0,0.0
TMEM139,0.0,0.0,0.0,0.0,0.0,0.0
ZNF786,1.0,0.0,1.0,5.0,3.0,4.0
COL26A1,0.0,0.0,0.0,0.0,0.0,0.0
SSMEM1,0.0,0.0,0.0,0.0,0.0,0.0
C7orf57,0.0,0.0,0.0,0.0,0.0,0.0
MTPN,18.0,42.0,41.0,120.0,101.0,126.0
MPLKIP,2.0,5.0,3.0,12.0,7.0,14.0
SSC4D,0.0,0.0,0.0,0.0,0.0,0.0
C7orf31,0.0,0.0,0.0,0.0,1.0,0.0
CLDN23,0.0,0.0,0.0,0.0,0.0,0.0
CCDC26,3.0,8.0,6.0,22.0,26.0,19.0
ZNF572,1.0,0.0,1.0,3.0,9.0,5.0
CIBAR1,1.0,2.0,1.0,8.0,2.0,3.0
VPS37A,4.0,7.0,8.0,27.0,21.0,14.0
NDUFAF6,2.0,1.0,1.0,2.0,2.0,3.0
TMEM68,3.0,5.0,5.0,21.0,16.0,17.0
TMEM71,1.0,1.0,1.0,3.0,2.0,3.0
UBXN2B,2.0,6.0,7.0,27.0,28.0,18.0
PXDNL,0.0,0.0,0.0,1.0,0.0,0.0
GPAT4,6.0,12.0,13.0,19.0,17.0,33.0
LETM2,4.0,3.0,3.0,6.0,16.0,15.0
HGSNAT,5.0,5.0,7.0,14.0,14.0,19.0
NACC2,1.0,1.0,1.0,5.0,1.0,4.0
C9orf116,0.0,1.0,1.0,2.0,2.0,1.0
CARNMT1,5.0,8.0,6.0,20.0,17.0,28.0
C9orf85,1.0,1.0,1.0,4.0,10.0,9.0
DIPK1B,0.0,0.0,0.0,0.0,0.0,0.0
PTRH1,0.0,0.0,0.0,0.0,1.0,0.0
PIP5KL1,0.0,1.0,0.0,0.0,0.0,1.0
TAF1L,0.0,0.0,0.0,0.0,1.0,1.0
PTPDC1,2.0,1.0,2.0,4.0,3.0,5.0
RPP25L,4.0,3.0,2.0,8.0,9.0,15.0
DBH-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK4,2.0,4.0,2.0,12.0,5.0,4.0
MAP2K4P1,7.0,9.0,8.0,3.0,5.0,6.0
FAM199X,9.0,17.0,8.0,36.0,21.0,51.0
AMER1,1.0,6.0,6.0,12.0,2.0,9.0
APOOL,4.0,6.0,4.0,19.0,11.0,20.0
HDX,0.0,0.0,0.0,0.0,0.0,0.0
FUNDC1,2.0,3.0,2.0,8.0,8.0,11.0
UPRT,0.0,0.0,0.0,2.0,2.0,0.0
GAB3,6.0,7.0,8.0,21.0,10.0,20.0
PNCK,0.0,0.0,0.0,0.0,0.0,0.0
DOCK11,1.0,2.0,2.0,5.0,9.0,3.0
SPIN4,12.0,25.0,15.0,81.0,31.0,42.0
TCP10L,0.0,0.0,0.0,0.0,0.0,0.0
ASB6,3.0,7.0,10.0,13.0,19.0,56.0
ASB7,7.0,10.0,10.0,22.0,23.0,38.0
ASB8,11.0,27.0,21.0,58.0,44.0,63.0
MYL6B,0.0,0.0,0.0,0.0,1.0,1.0
ZNF358,0.0,0.0,0.0,0.0,0.0,0.0
MYO3B,0.0,0.0,0.0,0.0,0.0,0.0
RNF32,0.0,0.0,0.0,0.0,0.0,1.0
APOBEC3D,0.0,0.0,0.0,0.0,0.0,0.0
S100A16,0.0,0.0,0.0,0.0,0.0,0.0
SELENOM,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,4.0,12.0,6.0,44.0,30.0,23.0
C20orf96,0.0,0.0,0.0,0.0,0.0,1.0
ZBTB46,0.0,0.0,0.0,0.0,0.0,2.0
NOL4L,5.0,7.0,6.0,21.0,7.0,56.0
MROH8,0.0,0.0,0.0,0.0,0.0,0.0
SAMD10,4.0,8.0,5.0,3.0,2.0,21.0
ABHD16B,0.0,0.0,0.0,0.0,0.0,0.0
BRI3BP,3.0,3.0,1.0,12.0,2.0,14.0
SOGA1,6.0,10.0,7.0,21.0,9.0,40.0
TLDC2,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL2,3.0,5.0,6.0,7.0,7.0,17.0
UBE2F,2.0,4.0,1.0,9.0,7.0,5.0
ADAMTS14,0.0,1.0,0.0,0.0,1.0,13.0
SMCR5,0.0,0.0,0.0,0.0,0.0,0.0
SMCR8,6.0,25.0,20.0,43.0,56.0,73.0
SRXN1,39.0,72.0,283.0,551.0,72.0,273.0
ROMO1,1.0,0.0,1.0,3.0,5.0,9.0
NEURL2,0.0,0.0,0.0,0.0,1.0,2.0
ZSWIM3,0.0,1.0,1.0,2.0,5.0,7.0
NANP,3.0,6.0,8.0,10.0,14.0,54.0
FAM83C-AS1,0.0,0.0,0.0,0.0,0.0,0.0
C20orf173,0.0,0.0,0.0,0.0,0.0,0.0
RIPOR3,0.0,0.0,0.0,0.0,0.0,0.0
ZNF280B,3.0,2.0,2.0,6.0,6.0,6.0
SIRPA,16.0,22.0,21.0,39.0,40.0,136.0
SREK1,27.0,38.0,31.0,154.0,114.0,155.0
CNBD2,0.0,0.0,0.0,0.0,0.0,0.0
STK35,6.0,19.0,21.0,44.0,40.0,63.0
DCANP1,17.0,52.0,36.0,51.0,42.0,108.0
MIB2,0.0,0.0,0.0,0.0,0.0,2.0
DUSP19,0.0,0.0,0.0,0.0,0.0,0.0
RAB40A,0.0,0.0,0.0,0.0,0.0,0.0
ASB15,0.0,0.0,0.0,0.0,0.0,0.0
ASB14,0.0,0.0,0.0,0.0,0.0,0.0
ASB12,0.0,0.0,0.0,0.0,0.0,0.0
SAMD8,9.0,15.0,12.0,44.0,58.0,74.0
CFL1P1,0.0,0.0,0.0,0.0,0.0,0.0
TRUB1,5.0,3.0,3.0,25.0,25.0,13.0
MPP7,0.0,0.0,0.0,0.0,0.0,0.0
VTI1A,4.0,5.0,4.0,12.0,13.0,14.0
EIF5AL1,3.0,5.0,2.0,10.0,7.0,21.0
HECTD2,0.0,0.0,0.0,0.0,0.0,0.0
FGFBP3,0.0,0.0,0.0,2.0,2.0,3.0
CACUL1,10.0,18.0,17.0,62.0,36.0,48.0
LDLRAD3,1.0,2.0,1.0,6.0,8.0,12.0
PSMA8,1.0,0.0,1.0,4.0,3.0,5.0
XRRA1,0.0,0.0,0.0,1.0,1.0,2.0
143666,0.0,0.0,0.0,0.0,0.0,0.0
C11orf94,0.0,0.0,0.0,0.0,0.0,0.0
FAM76B,8.0,9.0,8.0,30.0,29.0,31.0
SESN3,3.0,2.0,4.0,6.0,8.0,10.0
PIWIL4,6.0,10.0,9.0,18.0,29.0,32.0
ARHGAP42,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD3,0.0,0.0,0.0,0.0,0.0,0.0
CWF19L2,1.0,2.0,1.0,3.0,5.0,4.0
POGLUT3,5.0,13.0,9.0,25.0,25.0,21.0
SPINDOC,1.0,4.0,2.0,10.0,1.0,3.0
PLEKHA7,0.0,0.0,0.0,1.0,2.0,1.0
SPTY2D1,13.0,42.0,31.0,117.0,104.0,101.0
TMEM86A,0.0,0.0,0.0,0.0,0.0,1.0
DNHD1,0.0,0.0,0.0,0.0,0.0,2.0
PRICKLE1,4.0,4.0,2.0,16.0,17.0,18.0
AMDHD1,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A14,1.0,0.0,0.0,0.0,1.0,4.0
BCDIN3D,3.0,5.0,3.0,14.0,11.0,19.0
ALG10B,3.0,5.0,2.0,17.0,17.0,16.0
ZNF664,7.0,15.0,10.0,25.0,19.0,40.0
LINC00477,0.0,1.0,0.0,1.0,1.0,2.0
ETFRF1,0.0,2.0,1.0,6.0,8.0,3.0
CPNE8,3.0,4.0,1.0,10.0,12.0,13.0
TMEM120B,2.0,2.0,3.0,3.0,1.0,11.0
CFAP251,0.0,0.0,0.0,0.0,0.0,1.0
E2F7,1.0,1.0,2.0,4.0,10.0,5.0
SOCS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
KRT80,0.0,0.0,0.0,1.0,0.0,0.0
A2M-AS1,0.0,0.0,0.0,0.0,0.0,0.0
C12orf66,2.0,5.0,3.0,10.0,8.0,12.0
C12orf60,0.0,0.0,0.0,0.0,0.0,0.0
RAD9B,0.0,0.0,0.0,1.0,1.0,1.0
PHETA1,2.0,1.0,2.0,5.0,3.0,44.0
FAM216B,0.0,0.0,0.0,0.0,0.0,0.0
LACC1,14.0,39.0,18.0,52.0,81.0,49.0
HNRNPA1L2,4.0,9.0,8.0,14.0,17.0,20.0
B3GLCT,0.0,3.0,0.0,3.0,2.0,1.0
LINC00239,0.0,0.0,0.0,0.0,0.0,0.0
RDH12,0.0,0.0,0.0,0.0,0.0,1.0
SLC38A6,0.0,0.0,0.0,0.0,0.0,0.0
ABHD12B,0.0,0.0,0.0,0.0,0.0,0.0
PTGR2,0.0,0.0,0.0,1.0,0.0,0.0
FAM161B,0.0,1.0,0.0,3.0,2.0,0.0
CEP128,0.0,1.0,0.0,1.0,2.0,3.0
MDP1,1.0,1.0,1.0,2.0,4.0,4.0
TTC7B,0.0,0.0,0.0,0.0,0.0,1.0
AC027237.3,0.0,0.0,0.0,1.0,1.0,1.0
LYSMD4,1.0,4.0,2.0,6.0,7.0,8.0
FAM81A,0.0,1.0,0.0,1.0,0.0,2.0
GCOM1,6.0,19.0,9.0,36.0,53.0,34.0
AC090517.5,0.0,0.0,1.0,1.0,3.0,1.0
C15orf65,0.0,0.0,0.0,0.0,0.0,0.0
C15orf61,1.0,2.0,0.0,3.0,2.0,2.0
HAPLN3,0.0,0.0,0.0,0.0,0.0,1.0
NRG4,1.0,1.0,0.0,5.0,4.0,5.0
LINC00052,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN29,9.0,21.0,15.0,32.0,37.0,49.0
TTBK2,1.0,1.0,0.0,2.0,3.0,5.0
CDAN1,2.0,4.0,4.0,5.0,2.0,6.0
ZFP90,2.0,3.0,1.0,7.0,7.0,9.0
CARMIL2,0.0,0.0,0.0,0.0,0.0,0.0
CMTM4,1.0,3.0,3.0,11.0,2.0,13.0
BEAN1,0.0,0.0,0.0,0.0,0.0,0.0
C16orf92,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A31,0.0,0.0,0.0,0.0,0.0,0.0
ZNF597,6.0,14.0,13.0,35.0,51.0,41.0
TMED6,0.0,0.0,0.0,1.0,0.0,0.0
ZNF785,2.0,3.0,2.0,6.0,8.0,7.0
ZNF688,0.0,0.0,0.0,0.0,1.0,0.0
PRSS36,0.0,0.0,0.0,0.0,0.0,0.0
C16orf71,0.0,0.0,0.0,0.0,0.0,0.0
TOM1L2,0.0,0.0,0.0,2.0,4.0,6.0
TEPSIN,1.0,1.0,0.0,2.0,1.0,5.0
B3GNTL1,1.0,1.0,0.0,1.0,2.0,4.0
RBFOX3,0.0,0.0,0.0,0.0,0.0,0.0
CD300LF,4.0,4.0,7.0,14.0,7.0,83.0
CDRT15,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R6,0.0,1.0,1.0,1.0,1.0,2.0
SLFN13,0.0,0.0,0.0,0.0,0.0,1.0
146880,9.0,11.0,6.0,13.0,12.0,33.0
CD300LG,0.0,0.0,0.0,0.0,0.0,0.0
KIF18B,6.0,4.0,6.0,8.0,4.0,17.0
RUNDC1,7.0,8.0,10.0,18.0,12.0,17.0
EME1,1.0,2.0,1.0,4.0,4.0,5.0
TMEM199,7.0,16.0,12.0,26.0,23.0,38.0
PROCA1,0.0,0.0,0.0,0.0,1.0,1.0
DHRS13,0.0,0.0,0.0,0.0,0.0,0.0
KCTD11,1.0,4.0,3.0,6.0,5.0,15.0
NOTUM,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,2.0,1.0,0.0,2.0,1.0,4.0
TRIM16L,1.0,3.0,4.0,14.0,4.0,4.0
WIPF2,7.0,14.0,20.0,33.0,32.0,62.0
TMEM99,0.0,0.0,0.0,0.0,0.0,1.0
C18orf25,23.0,31.0,31.0,86.0,103.0,129.0
ANKRD29,0.0,0.0,0.0,0.0,0.0,0.0
147525,2.0,1.0,1.0,3.0,2.0,3.0
VSIG10L,0.0,0.0,0.0,0.0,0.0,1.0
SPACA6,0.0,0.0,0.0,0.0,0.0,0.0
ZNF480,39.0,60.0,45.0,188.0,149.0,220.0
ZNF534,0.0,0.0,0.0,0.0,0.0,0.0
SMIM17,0.0,0.0,0.0,0.0,0.0,0.0
C19orf18,0.0,0.0,0.0,0.0,0.0,0.0
ZNF418,0.0,0.0,0.0,0.0,0.0,0.0
ZNF417,8.0,16.0,12.0,28.0,28.0,55.0
ZNF548,2.0,3.0,2.0,17.0,11.0,12.0
PPM1N,0.0,0.0,0.0,1.0,0.0,0.0
KLC3,0.0,0.0,0.0,0.0,0.0,0.0
ILF3-DT,10.0,16.0,16.0,55.0,90.0,50.0
TMC4,0.0,0.0,0.0,0.0,0.0,0.0
TPM3P9,0.0,0.0,0.0,1.0,0.0,0.0
ZNF524,0.0,1.0,1.0,1.0,1.0,3.0
ZNF784,2.0,8.0,1.0,7.0,7.0,18.0
SPC24,9.0,14.0,11.0,28.0,10.0,33.0
KASH5,0.0,0.0,0.0,0.0,0.0,0.0
DACT3,0.0,0.0,0.0,0.0,1.0,3.0
SIX5,0.0,0.0,0.0,1.0,0.0,0.0
ZNF420,2.0,5.0,3.0,7.0,8.0,9.0
ZNF565,2.0,2.0,0.0,4.0,3.0,6.0
ZNF542P,0.0,0.0,0.0,0.0,0.0,0.0
ZNF582,0.0,1.0,1.0,1.0,3.0,4.0
ZNF583,1.0,2.0,2.0,5.0,2.0,6.0
FAM98C,0.0,0.0,0.0,0.0,0.0,0.0
CAPN12,0.0,0.0,0.0,0.0,0.0,1.0
DPY19L3,9.0,18.0,10.0,48.0,39.0,78.0
TICAM1,2.0,1.0,3.0,4.0,3.0,11.0
CIRBP-AS1,0.0,1.0,0.0,0.0,0.0,1.0
CILP2,0.0,0.0,0.0,0.0,0.0,1.0
PROSER3,0.0,2.0,1.0,2.0,1.0,2.0
ZNF558,3.0,5.0,6.0,17.0,12.0,15.0
CDC42EP5,0.0,0.0,0.0,0.0,0.0,0.0
LINC00662,1.0,2.0,2.0,15.0,18.0,5.0
ZNF714,17.0,22.0,17.0,55.0,51.0,67.0
C19orf25,3.0,5.0,7.0,9.0,10.0,22.0
ATP8B3,0.0,1.0,1.0,3.0,1.0,4.0
DIRAS1,1.0,1.0,2.0,4.0,2.0,4.0
ZNF555,3.0,3.0,3.0,11.0,18.0,7.0
ZNF569,2.0,5.0,7.0,20.0,15.0,16.0
ZNF570,0.0,0.0,1.0,4.0,2.0,1.0
C1orf74,3.0,4.0,4.0,14.0,10.0,11.0
CREB3L4,0.0,0.0,0.0,0.0,0.0,0.0
C1orf127,0.0,0.0,0.0,0.0,0.0,0.0
BROX,4.0,13.0,10.0,40.0,39.0,47.0
SAMD11,0.0,0.0,0.0,0.0,0.0,2.0
MRPL20-AS1,10.0,17.0,11.0,24.0,23.0,32.0
SAMD13,0.0,0.0,0.0,3.0,2.0,1.0
C1orf52,14.0,16.0,16.0,54.0,48.0,74.0
PHF13,9.0,14.0,13.0,16.0,7.0,34.0
TLCD4,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P25,0.0,0.0,0.0,0.0,0.0,0.0
PTPRVP,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD35,0.0,0.0,0.0,0.0,0.0,0.0
B3GALNT2,9.0,19.0,16.0,57.0,45.0,65.0
MFSD4A,0.0,0.0,0.0,0.0,0.0,0.0
GCSAML,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A7,12.0,32.0,20.0,65.0,67.0,91.0
148898,1.0,1.0,1.0,4.0,3.0,2.0
MOB3C,5.0,12.0,14.0,25.0,8.0,42.0
NBPF12,0.0,3.0,4.0,7.0,4.0,6.0
RC3H1,27.0,45.0,38.0,134.0,112.0,131.0
DCDC2B,0.0,0.0,0.0,0.0,0.0,0.0
ZNF362,1.0,2.0,2.0,3.0,4.0,6.0
DCST1,0.0,0.0,0.0,0.0,0.0,0.0
CNIH3,0.0,0.0,0.0,1.0,0.0,0.0
MANEAL,0.0,0.0,0.0,0.0,0.0,0.0
IL23R,0.0,0.0,0.0,0.0,0.0,0.0
SHISA4,0.0,0.0,0.0,0.0,0.0,0.0
EXOC8,7.0,14.0,12.0,30.0,42.0,42.0
PDIK1L,6.0,10.0,10.0,34.0,28.0,29.0
BNIPL,0.0,0.0,0.0,0.0,0.0,2.0
CLDN19,0.0,0.0,0.0,0.0,0.0,0.0
CCDC24,0.0,0.0,0.0,0.0,0.0,0.0
BTBD19,0.0,0.0,0.0,0.0,1.0,7.0
CCDC17,0.0,0.0,0.0,0.0,1.0,0.0
RNF187,3.0,9.0,5.0,13.0,19.0,68.0
LINC00654,0.0,0.0,0.0,0.0,0.0,1.0
SHLD1,1.0,2.0,1.0,2.0,2.0,5.0
COMMD7,7.0,9.0,6.0,8.0,17.0,19.0
LSM14B,2.0,3.0,3.0,9.0,9.0,16.0
LIPI,0.0,0.0,0.0,0.0,0.0,0.0
SIK1,0.0,0.0,0.0,1.0,0.0,3.0
ZNF295-AS1,0.0,0.0,0.0,0.0,0.0,0.0
UMODL1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SLC9B1,0.0,0.0,0.0,0.0,0.0,1.0
LINC00896,0.0,0.0,1.0,1.0,0.0,0.0
AIFM3,0.0,0.0,0.0,0.0,0.0,0.0
YDJC,6.0,9.0,7.0,8.0,18.0,15.0
C22orf15,0.0,0.0,0.0,0.0,0.0,0.0
HSCB,0.0,0.0,0.0,2.0,4.0,9.0
CCDC117,12.0,27.0,32.0,192.0,73.0,173.0
DUSP18,1.0,3.0,2.0,2.0,5.0,9.0
MORC2-AS1,2.0,3.0,2.0,17.0,7.0,20.0
DNAJB7,0.0,0.0,0.0,0.0,0.0,0.0
CHADL,0.0,0.0,0.0,0.0,0.0,0.0
MEI1,0.0,0.0,1.0,0.0,1.0,0.0
PHETA2,0.0,0.0,0.0,0.0,0.0,0.0
NFAM1,0.0,0.0,0.0,0.0,0.0,1.0
CDPF1,0.0,2.0,0.0,4.0,2.0,7.0
GTSE1-DT,0.0,0.0,0.0,0.0,0.0,0.0
TTL,8.0,13.0,15.0,24.0,16.0,34.0
CKAP2L,20.0,39.0,29.0,124.0,29.0,123.0
CBWD2,0.0,0.0,0.0,0.0,2.0,1.0
SATB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SMYD1,0.0,0.0,0.0,0.0,0.0,0.0
C2orf15,0.0,0.0,0.0,0.0,0.0,0.0
COPS9,1.0,4.0,1.0,7.0,5.0,8.0
COMMD1,1.0,0.0,0.0,1.0,1.0,2.0
PROM2,0.0,0.0,0.0,0.0,0.0,0.0
FBXO41,6.0,15.0,17.0,20.0,8.0,51.0
TTC30B,0.0,0.0,0.0,2.0,2.0,0.0
150759,4.0,6.0,3.0,7.0,9.0,13.0
SMPD4BP,9.0,9.0,8.0,21.0,18.0,30.0
RAB6D,0.0,0.0,0.0,0.0,0.0,0.0
FAM117B,2.0,6.0,5.0,10.0,7.0,8.0
TCF23,0.0,0.0,0.0,0.0,0.0,1.0
GAREM2,1.0,1.0,1.0,3.0,5.0,8.0
PUS10,1.0,1.0,0.0,4.0,6.0,7.0
LINC01963,0.0,1.0,2.0,2.0,5.0,10.0
SEPTIN10,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1L,0.0,1.0,0.0,0.0,1.0,4.0
PLB1,0.0,0.0,0.0,0.0,0.0,0.0
LINC02610,0.0,2.0,2.0,5.0,3.0,2.0
ERFE,0.0,0.0,0.0,1.0,0.0,1.0
ARL6IP6,6.0,4.0,2.0,12.0,9.0,13.0
METTL21A,1.0,4.0,4.0,15.0,10.0,9.0
CCNYL1,9.0,18.0,14.0,36.0,41.0,39.0
KLHL23,0.0,0.0,0.0,0.0,0.0,0.0
SGO2,0.0,0.0,0.0,6.0,2.0,4.0
CCDC140,0.0,0.0,0.0,0.0,0.0,0.0
SLC23A3,0.0,0.0,0.0,0.0,0.0,0.0
GPBAR1,0.0,0.0,0.0,0.0,0.0,0.0
FAHD2B,0.0,0.0,0.0,0.0,0.0,0.0
RMDN2,0.0,0.0,0.0,0.0,0.0,1.0
