REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp183-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
1_MV411-DMSO_1_183_R1_peak_40700_lociStitched	chr3	38633146	38633551	1	406	236.8845	42.0795
1_MV411-DMSO_1_183_R1_peak_32917_lociStitched	chr2	109692045	109692449	1	405	194.7684	17.574
1_MV411-DMSO_1_183_R1_peak_36163_lociStitched	chr20	31836889	31837293	1	405	196.8692	54.742
1_MV411-DMSO_1_183_R1_peak_31567_lociStitched	chr2	47554238	47554642	1	405	272.0536	84.7188
1_MV411-DMSO_1_183_R1_peak_58997_lociStitched	chr9	73149059	73149463	1	405	175.336	34.8248
1_MV411-DMSO_1_183_R1_peak_17546_lociStitched	chr14	92418106	92418510	1	405	343.7232	83.7896
1_MV411-DMSO_1_183_R1_peak_57294_lociStitched	chr8	104412537	104412941	1	405	342.3092	74.74
1_MV411-DMSO_1_183_R1_peak_15354_lociStitched	chr13	28161472	28161876	1	405	368.246	117.6852
1_MV411-DMSO_1_183_R1_peak_54298_lociStitched	chr7	99305691	99306095	1	405	202.8888	44.642
1_MV411-DMSO_1_183_R1_peak_8580_lociStitched	chr10	121881291	121881694	1	404	205.7718	35.7864
1_MV411-DMSO_1_183_R1_peak_41834_lociStitched	chr3	102577507	102577910	1	404	188.8458	37.0357
1_MV411-DMSO_1_183_R1_peak_44651_lociStitched	chr4	80021682	80022085	1	404	146.2487	20.553
1_MV411-DMSO_1_183_R1_peak_35283_lociStitched	chr2	241218244	241218647	1	404	307.2069	47.957
1_MV411-DMSO_1_183_R1_peak_20661_lociStitched	chr16	9344850	9345253	1	404	227.5741	40.4209
1_MV411-DMSO_1_183_R1_peak_42095_lociStitched	chr3	122364516	122364919	1	404	147.4577	26.6383
1_MV411-DMSO_1_183_R1_peak_33793_lociStitched	chr2	167292520	167292923	1	404	371.6063	11.4049
MV411-DMSO_1_183_R1_peak_49678	chr6	26242815	26243218	1	404	218.3454	17.1678
1_MV411-DMSO_1_183_R1_peak_56836_lociStitched	chr8	80103380	80103783	1	404	228.0577	57.4678
1_MV411-DMSO_1_183_R1_peak_62217_lociStitched	chrX	136115679	136116082	1	404	150.6817	0.9269
1_MV411-DMSO_1_183_R1_peak_23140_lociStitched	chr17	5715031	5715434	1	404	238.8984	36.1088
1_MV411-DMSO_1_183_R1_peak_29735_lociStitched	chr19	45809623	45810025	1	403	324.0522	79.8372
1_MV411-DMSO_1_183_R1_peak_46414_lociStitched	chr5	52469664	52470066	1	403	236.376	33.7278
1_MV411-DMSO_1_183_R1_peak_31088_lociStitched	chr2	37143701	37144103	1	403	263.712	33.5268
1_MV411-DMSO_1_183_R1_peak_47995_lociStitched	chr5	148950095	148950497	1	403	292.6158	50.3304
1_MV411-DMSO_1_183_R1_peak_50796_lociStitched	chr6	65523773	65524175	1	403	140.8608	19.8588
1_MV411-DMSO_1_183_R1_peak_38014_lociStitched	chr21	38195450	38195852	1	403	208.7184	54.7524
1_MV411-DMSO_1_183_R1_peak_2467_lociStitched	chr1	84365932	84366334	1	403	170.0862	21.2658
1_MV411-DMSO_1_183_R1_peak_55725_lociStitched	chr8	21165207	21165609	1	403	303.9924	44.5014
1_MV411-DMSO_1_183_R1_peak_59397_lociStitched	chr9	95426654	95427056	1	403	147.1722	33.4464
1_MV411-DMSO_1_183_R1_peak_29180_lociStitched	chr19	35822338	35822740	1	403	198.0654	3.6582
1_MV411-DMSO_1_183_R1_peak_35343_lociStitched	chr20	415763	416165	1	403	271.6314	22.0296
1_MV411-DMSO_1_183_R1_peak_45610_lociStitched	chr4	176839685	176840087	1	403	169.2018	22.1502
1_MV411-DMSO_1_183_R1_peak_3101_lociStitched	chr1	113804314	113804716	1	403	166.0662	35.9388
1_MV411-DMSO_1_183_R1_peak_16374_lociStitched	chr14	32200936	32201338	1	403	230.5872	64.0386
1_MV411-DMSO_1_183_R1_peak_1196_lociStitched	chr1	28780431	28780833	1	403	222.4668	31.0344
1_MV411-DMSO_1_183_R1_peak_39146_lociStitched	chr22	37417281	37417683	1	403	211.7736	72.6816
1_MV411-DMSO_1_183_R1_peak_53227_lociStitched	chr7	34175204	34175606	1	403	270.2244	21.4266
1_MV411-DMSO_1_183_R1_peak_59797_lociStitched	chr9	111163933	111164335	1	403	286.3044	16.9644
MV411-DMSO_1_183_R1_peak_42718	chr3	152306111	152306512	1	402	195.8885	48.7215
1_MV411-DMSO_1_183_R1_peak_29740_lociStitched	chr19	45927972	45928373	1	402	318.2737	57.9846
1_MV411-DMSO_1_183_R1_peak_11220_lociStitched	chr11	86511281	86511682	1	402	327.9779	44.2303
1_MV411-DMSO_1_183_R1_peak_43034_lociStitched	chr3	172511707	172512108	1	402	285.8729	66.1249
1_MV411-DMSO_1_183_R1_peak_57357_lociStitched	chr8	108692097	108692498	1	402	305.2011	58.2252
1_MV411-DMSO_1_183_R1_peak_41810_lociStitched	chr3	101553653	101554054	1	402	224.0788	41.704
1_MV411-DMSO_1_183_R1_peak_500_lociStitched	chr1	12556745	12557146	1	402	183.257	38.2554
1_MV411-DMSO_1_183_R1_peak_17322_lociStitched	chr14	83084717	83085118	1	402	241.4822	21.1728
1_MV411-DMSO_1_183_R1_peak_36968_lociStitched	chr20	50030143	50030544	1	402	235.7479	52.3706
1_MV411-DMSO_1_183_R1_peak_58917_lociStitched	chr9	38091542	38091943	1	402	344.9001	47.6388
1_MV411-DMSO_1_183_R1_peak_23346_lociStitched	chr17	9037769	9038170	1	402	186.1041	32.7617
1_MV411-DMSO_1_183_R1_peak_26790_lociStitched	chr18	35826553	35826954	1	402	175.1969	22.5362
1_MV411-DMSO_1_183_R1_peak_27558_lociStitched	chr18	77147330	77147731	1	402	215.2167	43.1476
1_MV411-DMSO_1_183_R1_peak_59392_lociStitched	chr9	94881732	94882133	1	402	184.7808	23.7392
1_MV411-DMSO_1_183_R1_peak_42412_lociStitched	chr3	130604398	130604799	1	402	187.9487	49.8443
1_MV411-DMSO_1_183_R1_peak_46628_lociStitched	chr5	68285512	68285913	1	402	137.543	43.7892
1_MV411-DMSO_1_183_R1_peak_19100_lociStitched	chr15	66802182	66802582	1	401	134.16	40.92
1_MV411-DMSO_1_183_R1_peak_10146_lociStitched	chr11	60446402	60446802	1	401	239.6	26.32
1_MV411-DMSO_1_183_R1_peak_35285_lociStitched	chr2	241309525	241309925	1	401	188.44	36.4
1_MV411-DMSO_1_183_R1_peak_51034_lociStitched	chr6	89840411	89840811	1	401	154.8	15.8
MV411-DMSO_1_183_R1_peak_3918	chr1	161113333	161113733	1	401	194.8	48.88
1_MV411-DMSO_1_183_R1_peak_29761_lociStitched	chr19	46639420	46639820	1	401	284.2	64.84
1_MV411-DMSO_1_183_R1_peak_50698_lociStitched	chr6	47361179	47361579	1	401	146.32	15.92
1_MV411-DMSO_1_183_R1_peak_50990_lociStitched	chr6	88534962	88535362	1	401	209.68	16.56
1_MV411-DMSO_1_183_R1_peak_41996_lociStitched	chr3	116808986	116809386	1	401	328.68	0.0
1_MV411-DMSO_1_183_R1_peak_2314_lociStitched	chr1	67733870	67734269	1	400	261.9834	45.0471
1_MV411-DMSO_1_183_R1_peak_13876_lociStitched	chr12	89281075	89281474	1	400	324.4269	34.5534
1_MV411-DMSO_1_183_R1_peak_42126_lociStitched	chr3	123460229	123460628	1	400	249.5346	50.4336
1_MV411-DMSO_1_183_R1_peak_61807_lociStitched	chrX	71637884	71638283	1	400	173.5251	34.1943
1_MV411-DMSO_1_183_R1_peak_45242_lociStitched	chr4	138833621	138834020	1	400	267.6891	70.2639
1_MV411-DMSO_1_183_R1_peak_34479_lociStitched	chr2	207532224	207532623	1	400	189.9639	35.9898
1_MV411-DMSO_1_183_R1_peak_24705_lociStitched	chr17	46758131	46758530	1	400	193.7943	56.6181
1_MV411-DMSO_1_183_R1_peak_43107_lociStitched	chr3	178076046	178076445	1	400	218.9712	39.7005
1_MV411-DMSO_1_183_R1_peak_52185_lociStitched	chr6	157976935	157977334	1	400	178.2732	69.426
1_MV411-DMSO_1_183_R1_peak_33465_lociStitched	chr2	143261511	143261909	1	399	171.3788	24.1984
1_MV411-DMSO_1_183_R1_peak_18918_lociStitched	chr15	60424447	60424845	1	399	226.8202	46.367
1_MV411-DMSO_1_183_R1_peak_12390_lociStitched	chr12	9673565	9673963	1	399	149.847	25.7108
1_MV411-DMSO_1_183_R1_peak_61775_lociStitched	chrX	69245916	69246314	1	399	155.0608	20.696
1_MV411-DMSO_1_183_R1_peak_32925_lociStitched	chr2	110993954	110994352	1	399	276.7294	19.9398
1_MV411-DMSO_1_183_R1_peak_52567_lociStitched	chr7	1122891	1123289	1	399	170.8216	49.5908
1_MV411-DMSO_1_183_R1_peak_46892_lociStitched	chr5	81420902	81421300	1	399	216.313	38.4468
1_MV411-DMSO_1_183_R1_peak_19676_lociStitched	chr15	79078846	79079244	1	399	230.0042	34.1086
1_MV411-DMSO_1_183_R1_peak_44538_lociStitched	chr4	73180798	73181196	1	399	178.9806	30.9644
1_MV411-DMSO_1_183_R1_peak_40055_lociStitched	chr3	11217136	11217534	1	399	216.7508	36.417
1_MV411-DMSO_1_183_R1_peak_27015_lociStitched	chr18	54946052	54946450	1	399	328.4694	19.7408
1_MV411-DMSO_1_183_R1_peak_40469_lociStitched	chr3	27200580	27200978	1	399	195.7762	41.5512
1_MV411-DMSO_1_183_R1_peak_17205_lociStitched	chr14	77121061	77121458	1	398	252.889	31.363
1_MV411-DMSO_1_183_R1_peak_10831_lociStitched	chr11	72830015	72830412	1	398	226.3694	50.9748
1_MV411-DMSO_1_183_R1_peak_34533_lociStitched	chr2	211210974	211211371	1	398	157.2914	22.8672
1_MV411-DMSO_1_183_R1_peak_60656_lociStitched	chr9	133485921	133486318	1	398	204.2962	49.9029
1_MV411-DMSO_1_183_R1_peak_30522_lociStitched	chr2	9721351	9721748	1	398	173.2508	34.3405
1_MV411-DMSO_1_183_R1_peak_3170_lociStitched	chr1	116152198	116152595	1	398	530.0347	53.0789
MV411-DMSO_1_183_R1_peak_8889	chr11	302971	303368	1	398	184.5653	43.1142
1_MV411-DMSO_1_183_R1_peak_26755_lociStitched	chr18	34562709	34563106	1	398	142.7612	36.4049
1_MV411-DMSO_1_183_R1_peak_48810_lociStitched	chr6	2221904	2222301	1	398	263.0919	31.76
1_MV411-DMSO_1_183_R1_peak_51637_lociStitched	chr6	135687090	135687487	1	398	208.5044	53.8332
1_MV411-DMSO_1_183_R1_peak_52620_lociStitched	chr7	2400244	2400641	1	398	376.0781	62.5275
1_MV411-DMSO_1_183_R1_peak_51497_lociStitched	chr6	129233322	129233719	1	398	153.1229	17.3886
1_MV411-DMSO_1_183_R1_peak_12048_lociStitched	chr11	134231724	134232120	1	397	186.9516	16.5132
1_MV411-DMSO_1_183_R1_peak_42491_lociStitched	chr3	136758345	136758741	1	397	326.3832	40.194
1_MV411-DMSO_1_183_R1_peak_15616_lociStitched	chr13	41178515	41178911	1	397	143.1936	16.9092
1_MV411-DMSO_1_183_R1_peak_56569_lociStitched	chr8	59919711	59920107	1	397	197.2872	70.1316
1_MV411-DMSO_1_183_R1_peak_20569_lociStitched	chr16	4394482	4394878	1	397	212.8104	47.6388
1_MV411-DMSO_1_183_R1_peak_51325_lociStitched	chr6	111793741	111794137	1	397	180.1008	42.8076
1_MV411-DMSO_1_183_R1_peak_34156_lociStitched	chr2	190666858	190667254	1	397	159.8256	6.6132
1_MV411-DMSO_1_183_R1_peak_56851_lociStitched	chr8	80367143	80367539	1	397	300.564	74.448
1_MV411-DMSO_1_183_R1_peak_61369_lociStitched	chrX	36985067	36985463	1	397	205.4844	4.7124
MV411-DMSO_1_183_R1_peak_470	chr1	12163707	12164103	1	397	207.5832	58.3704
1_MV411-DMSO_1_183_R1_peak_21167_lociStitched	chr16	25811583	25811979	1	397	231.5016	21.0276
1_MV411-DMSO_1_183_R1_peak_2216_lociStitched	chr1	63126063	63126459	1	397	170.3196	40.194
1_MV411-DMSO_1_183_R1_peak_41463_lociStitched	chr3	59385242	59385638	1	397	222.3144	40.7484
1_MV411-DMSO_1_183_R1_peak_25153_lociStitched	chr17	60437232	60437628	1	397	326.4228	16.1172
1_MV411-DMSO_1_183_R1_peak_11924_lociStitched	chr11	126465371	126465767	1	397	291.7728	43.4412
1_MV411-DMSO_1_183_R1_peak_984_lociStitched	chr1	26345844	26346239	1	396	153.6945	26.07
1_MV411-DMSO_1_183_R1_peak_12976_lociStitched	chr12	46178272	46178667	1	396	241.0685	24.411
1_MV411-DMSO_1_183_R1_peak_59958_lociStitched	chr9	114018946	114019341	1	396	134.7345	33.3775
MV411-DMSO_1_183_R1_peak_37766	chr21	33249629	33250024	1	396	190.469	24.411
1_MV411-DMSO_1_183_R1_peak_11900_lociStitched	chr11	126196100	126196495	1	396	130.745	36.4585
1_MV411-DMSO_1_183_R1_peak_18516_lociStitched	chr15	45584103	45584498	1	396	225.703	48.0715
1_MV411-DMSO_1_183_R1_peak_57040_lociStitched	chr8	95894659	95895054	1	396	350.681	91.324
1_MV411-DMSO_1_183_R1_peak_44928_lociStitched	chr4	101236304	101236699	1	396	167.796	4.582
1_MV411-DMSO_1_183_R1_peak_44497_lociStitched	chr4	67438402	67438796	1	395	190.9324	15.366
1_MV411-DMSO_1_183_R1_peak_48816_lociStitched	chr6	2542355	2542749	1	395	341.4798	57.7998
1_MV411-DMSO_1_183_R1_peak_40504_lociStitched	chr3	30578161	30578555	1	395	189.1988	42.946
1_MV411-DMSO_1_183_R1_peak_18865_lociStitched	chr15	58568158	58568552	1	395	169.3412	28.6044
1_MV411-DMSO_1_183_R1_peak_38091_lociStitched	chr21	39502720	39503114	1	395	179.3488	20.8426
1_MV411-DMSO_1_183_R1_peak_19989_lociStitched	chr15	90511640	90512034	1	395	168.3562	49.053
1_MV411-DMSO_1_183_R1_peak_19336_lociStitched	chr15	70870556	70870950	1	395	189.6716	34.6326
1_MV411-DMSO_1_183_R1_peak_822_lociStitched	chr1	23554457	23554851	1	395	177.8122	0.0
MV411-DMSO_1_183_R1_peak_27775	chr19	1870380	1870774	1	395	257.282	52.6778
1_MV411-DMSO_1_183_R1_peak_31000_lociStitched	chr2	30866579	30866973	1	395	300.1492	61.9762
1_MV411-DMSO_1_183_R1_peak_7534_lociStitched	chr10	75144589	75144982	1	394	274.2747	38.6712
1_MV411-DMSO_1_183_R1_peak_48815_lociStitched	chr6	2522233	2522626	1	394	140.6547	31.44
1_MV411-DMSO_1_183_R1_peak_27456_lociStitched	chr18	75455656	75456049	1	394	175.0029	52.269
1_MV411-DMSO_1_183_R1_peak_31963_lociStitched	chr2	66913919	66914311	1	393	175.7728	28.6944
MV411-DMSO_1_183_R1_peak_30057	chr19	51350079	51350471	1	393	256.956	61.8184
1_MV411-DMSO_1_183_R1_peak_24788_lociStitched	chr17	48769659	48770051	1	393	220.0296	51.2736
1_MV411-DMSO_1_183_R1_peak_40442_lociStitched	chr3	25335441	25335833	1	393	179.8888	16.072
1_MV411-DMSO_1_183_R1_peak_59704_lociStitched	chr9	109336338	109336730	1	393	211.7584	50.7248
1_MV411-DMSO_1_183_R1_peak_5125_lociStitched	chr1	215637023	215637415	1	393	263.1104	51.2736
1_MV411-DMSO_1_183_R1_peak_61034_lociStitched	chrX	3252573	3252965	1	393	203.5264	9.604
1_MV411-DMSO_1_183_R1_peak_2223_lociStitched	chr1	64171371	64171763	1	393	277.8496	45.1976
1_MV411-DMSO_1_183_R1_peak_46195_lociStitched	chr5	35806494	35806886	1	393	140.532	34.0256
1_MV411-DMSO_1_183_R1_peak_56383_lociStitched	chr8	48788922	48789314	1	393	298.9784	63.7
1_MV411-DMSO_1_183_R1_peak_36502_lociStitched	chr20	38385757	38386149	1	393	395.528	50.176
1_MV411-DMSO_1_183_R1_peak_24630_lociStitched	chr17	45018891	45019283	1	393	234.416	37.1224
1_MV411-DMSO_1_183_R1_peak_56771_lociStitched	chr8	71977909	71978300	1	392	182.2842	22.2479
1_MV411-DMSO_1_183_R1_peak_13551_lociStitched	chr12	62296881	62297272	1	392	199.6055	58.1808
1_MV411-DMSO_1_183_R1_peak_53502_lociStitched	chr7	44667878	44668269	1	392	164.4546	13.4895
1_MV411-DMSO_1_183_R1_peak_55571_lociStitched	chr8	11066755	11067146	1	392	261.6963	50.83
1_MV411-DMSO_1_183_R1_peak_16441_lociStitched	chr14	39840646	39841037	1	392	230.8464	31.8665
1_MV411-DMSO_1_183_R1_peak_47021_lociStitched	chr5	94432939	94433330	1	392	193.545	10.8307
1_MV411-DMSO_1_183_R1_peak_42148_lociStitched	chr3	124810792	124811183	1	392	223.8866	32.844
1_MV411-DMSO_1_183_R1_peak_27331_lociStitched	chr18	64404405	64404796	1	392	221.2278	27.8001
1_MV411-DMSO_1_183_R1_peak_9170_lociStitched	chr11	7306557	7306948	1	392	152.9592	40.273
1_MV411-DMSO_1_183_R1_peak_45997_lociStitched	chr5	14205072	14205462	1	391	215.826	57.135
1_MV411-DMSO_1_183_R1_peak_32055_lociStitched	chr2	69648342	69648732	1	391	238.485	18.135
1_MV411-DMSO_1_183_R1_peak_43381_lociStitched	chr3	188974375	188974765	1	391	273.507	38.688
1_MV411-DMSO_1_183_R1_peak_44906_lociStitched	chr4	100205913	100206303	1	391	176.124	17.55
1_MV411-DMSO_1_183_R1_peak_61564_lociStitched	chrX	48531389	48531779	1	391	263.016	4.212
1_MV411-DMSO_1_183_R1_peak_19586_lociStitched	chr15	77188170	77188560	1	391	193.44	33.189
1_MV411-DMSO_1_183_R1_peak_18098_lociStitched	chr15	28252891	28253281	1	391	251.004	46.371
MV411-DMSO_1_183_R1_peak_20081	chr15	92888089	92888479	1	391	150.267	19.539
1_MV411-DMSO_1_183_R1_peak_11776_lociStitched	chr11	121367028	121367418	1	391	219.609	48.36
1_MV411-DMSO_1_183_R1_peak_2302_lociStitched	chr1	66934477	66934867	1	391	200.187	60.333
1_MV411-DMSO_1_183_R1_peak_22247_lociStitched	chr16	74696086	74696476	1	391	238.68	32.994
1_MV411-DMSO_1_183_R1_peak_7681_lociStitched	chr10	79490709	79491099	1	391	276.315	6.435
1_MV411-DMSO_1_183_R1_peak_25561_lociStitched	chr17	74332326	74332716	1	391	161.031	24.687
1_MV411-DMSO_1_183_R1_peak_46826_lociStitched	chr5	78510289	78510679	1	391	307.086	35.412
1_MV411-DMSO_1_183_R1_peak_46951_lociStitched	chr5	88374299	88374689	1	391	135.135	21.528
1_MV411-DMSO_1_183_R1_peak_4558_lociStitched	chr1	191954089	191954479	1	391	182.325	25.662
1_MV411-DMSO_1_183_R1_peak_59993_lociStitched	chr9	114820290	114820679	1	390	184.775	62.6679
1_MV411-DMSO_1_183_R1_peak_1759_lociStitched	chr1	42993703	42994092	1	390	196.056	61.5009
1_MV411-DMSO_1_183_R1_peak_13199_lociStitched	chr12	51923000	51923389	1	390	378.2636	64.2239
1_MV411-DMSO_1_183_R1_peak_46071_lociStitched	chr5	17500380	17500769	1	390	199.4014	28.6304
1_MV411-DMSO_1_183_R1_peak_2346_lociStitched	chr1	71307233	71307622	1	390	305.6762	39.2112
1_MV411-DMSO_1_183_R1_peak_46946_lociStitched	chr5	87421205	87421594	1	390	270.0049	18.4386
1_MV411-DMSO_1_183_R1_peak_6961_lociStitched	chr10	50541427	50541816	1	390	177.0339	25.4795
1_MV411-DMSO_1_183_R1_peak_24346_lociStitched	chr17	39679217	39679606	1	390	221.7689	40.7283
1_MV411-DMSO_1_183_R1_peak_16745_lociStitched	chr14	64354951	64355340	1	390	290.5052	54.2266
1_MV411-DMSO_1_183_R1_peak_44096_lociStitched	chr4	25968002	25968391	1	390	179.7569	53.9154
1_MV411-DMSO_1_183_R1_peak_5298_lociStitched	chr1	224543243	224543631	1	389	245.9532	61.0324
1_MV411-DMSO_1_183_R1_peak_55367_lociStitched	chr7	157712919	157713307	1	389	202.1092	41.2832
1_MV411-DMSO_1_183_R1_peak_47158_lociStitched	chr5	103024881	103025269	1	389	220.6556	26.1512
1_MV411-DMSO_1_183_R1_peak_51035_lociStitched	chr6	89950706	89951094	1	389	148.1384	36.2392
1_MV411-DMSO_1_183_R1_peak_2136_lociStitched	chr1	58919511	58919899	1	389	197.9188	29.5656
1_MV411-DMSO_1_183_R1_peak_12672_lociStitched	chr12	24861930	24862318	1	389	139.5636	32.7084
1_MV411-DMSO_1_183_R1_peak_563_lociStitched	chr1	15851710	15852098	1	389	205.9116	51.41
1_MV411-DMSO_1_183_R1_peak_47198_lociStitched	chr5	111461730	111462118	1	389	151.1648	31.6608
1_MV411-DMSO_1_183_R1_peak_7141_lociStitched	chr10	64576443	64576831	1	389	196.5996	22.6204
1_MV411-DMSO_1_183_R1_peak_40699_lociStitched	chr3	38579548	38579936	1	389	144.8016	34.5708
1_MV411-DMSO_1_183_R1_peak_56130_lociStitched	chr8	37630188	37630576	1	389	420.398	101.85
MV411-DMSO_1_183_R1_peak_49665	chr6	26211377	26211765	1	389	215.1848	56.3764
1_MV411-DMSO_1_183_R1_peak_45922_lociStitched	chr5	4290768	4291156	1	389	215.6892	54.902
1_MV411-DMSO_1_183_R1_peak_52490_lociStitched	chr6	170459840	170460227	1	388	171.0927	37.1133
1_MV411-DMSO_1_183_R1_peak_3554_lociStitched	chr1	152110516	152110903	1	388	246.1707	31.3857
1_MV411-DMSO_1_183_R1_peak_34311_lociStitched	chr2	199985859	199986246	1	388	283.8645	25.8903
1_MV411-DMSO_1_183_R1_peak_41711_lociStitched	chr3	82736785	82737172	1	388	249.8085	38.1195
1_MV411-DMSO_1_183_R1_peak_40145_lociStitched	chr3	13046206	13046593	1	388	210.9537	35.6814
1_MV411-DMSO_1_183_R1_peak_11133_lociStitched	chr11	79189723	79190110	1	388	259.8705	39.4353
1_MV411-DMSO_1_183_R1_peak_13802_lociStitched	chr12	76767465	76767852	1	388	227.7108	24.3036
1_MV411-DMSO_1_183_R1_peak_31586_lociStitched	chr2	48145680	48146067	1	388	293.4234	43.6149
1_MV411-DMSO_1_183_R1_peak_58368_lociStitched	chr9	2321000	2321387	1	388	236.7279	45.6273
1_MV411-DMSO_1_183_R1_peak_45369_lociStitched	chr4	146287895	146288282	1	388	193.4613	64.7838
1_MV411-DMSO_1_183_R1_peak_15801_lociStitched	chr13	51614269	51614656	1	388	188.856	33.7851
1_MV411-DMSO_1_183_R1_peak_26526_lociStitched	chr18	12271727	12272113	1	387	401.054	45.8182
1_MV411-DMSO_1_183_R1_peak_42307_lociStitched	chr3	128714788	128715174	1	387	216.2372	56.1244
1_MV411-DMSO_1_183_R1_peak_25628_lociStitched	chr17	75114298	75114684	1	387	558.6192	101.904
1_MV411-DMSO_1_183_R1_peak_54798_lociStitched	chr7	129525591	129525977	1	387	259.9324	40.2598
1_MV411-DMSO_1_183_R1_peak_42376_lociStitched	chr3	129443981	129444367	1	387	183.0412	29.7606
1_MV411-DMSO_1_183_R1_peak_38586_lociStitched	chr22	22654222	22654608	1	387	177.0196	39.6422
1_MV411-DMSO_1_183_R1_peak_13963_lociStitched	chr12	93320026	93320412	1	387	216.546	33.2732
1_MV411-DMSO_1_183_R1_peak_56846_lociStitched	chr8	80230494	80230880	1	387	200.7972	51.4538
1_MV411-DMSO_1_183_R1_peak_9256_lociStitched	chr11	10748187	10748572	1	386	131.67	33.2255
1_MV411-DMSO_1_183_R1_peak_45538_lociStitched	chr4	162170037	162170422	1	386	136.213	27.181
1_MV411-DMSO_1_183_R1_peak_38568_lociStitched	chr22	21857898	21858283	1	386	201.509	36.1515
1_MV411-DMSO_1_183_R1_peak_3002_lociStitched	chr1	110708912	110709297	1	386	212.3275	64.1795
1_MV411-DMSO_1_183_R1_peak_34376_lociStitched	chr2	201559085	201559470	1	386	219.4115	58.1735
1_MV411-DMSO_1_183_R1_peak_4267_lociStitched	chr1	178344896	178345281	1	386	165.2035	22.638
1_MV411-DMSO_1_183_R1_peak_13971_lociStitched	chr12	93591627	93592012	1	386	132.7865	25.564
1_MV411-DMSO_1_183_R1_peak_36567_lociStitched	chr20	41245173	41245558	1	386	156.8875	42.196
1_MV411-DMSO_1_183_R1_peak_32417_lociStitched	chr2	85886092	85886477	1	386	251.2895	43.736
1_MV411-DMSO_1_183_R1_peak_56129_lociStitched	chr8	37611108	37611493	1	386	222.9535	68.299
1_MV411-DMSO_1_183_R1_peak_10996_lociStitched	chr11	76393247	76393632	1	386	212.212	38.577
1_MV411-DMSO_1_183_R1_peak_35517_lociStitched	chr20	3877982	3878367	1	386	165.4345	40.733
1_MV411-DMSO_1_183_R1_peak_16807_lociStitched	chr14	66082233	66082618	1	386	170.0545	41.6955
1_MV411-DMSO_1_183_R1_peak_23986_lociStitched	chr17	30667806	30668191	1	386	216.524	13.8215
1_MV411-DMSO_1_183_R1_peak_47225_lociStitched	chr5	113246131	113246515	1	385	187.5072	34.5216
1_MV411-DMSO_1_183_R1_peak_11526_lociStitched	chr11	115378463	115378847	1	385	155.2128	28.1088
1_MV411-DMSO_1_183_R1_peak_7977_lociStitched	chr10	95183322	95183706	1	385	471.168	27.6096
1_MV411-DMSO_1_183_R1_peak_59154_lociStitched	chr9	87480165	87480549	1	385	324.4032	20.4288
1_MV411-DMSO_1_183_R1_peak_53905_lociStitched	chr7	75570008	75570392	1	385	180.1728	6.6432
1_MV411-DMSO_1_183_R1_peak_50284_lociStitched	chr6	37429394	37429778	1	385	131.6352	31.2576
1_MV411-DMSO_1_183_R1_peak_33842_lociStitched	chr2	169977362	169977746	1	385	188.928	41.9712
1_MV411-DMSO_1_183_R1_peak_47090_lociStitched	chr5	97167582	97167966	1	385	219.0336	47.6928
1_MV411-DMSO_1_183_R1_peak_27987_lociStitched	chr19	4598150	4598534	1	385	285.5424	45.0048
1_MV411-DMSO_1_183_R1_peak_61866_lociStitched	chrX	86910685	86911069	1	385	208.2816	0.3456
1_MV411-DMSO_1_183_R1_peak_51729_lociStitched	chr6	138440269	138440653	1	385	171.9936	40.2432
1_MV411-DMSO_1_183_R1_peak_21139_lociStitched	chr16	24440580	24440964	1	385	224.7168	24.4224
MV411-DMSO_1_183_R1_peak_48713	chr5	179779863	179780247	1	385	321.2544	60.9024
1_MV411-DMSO_1_183_R1_peak_61072_lociStitched	chrX	9745088	9745472	1	385	159.4752	37.3632
1_MV411-DMSO_1_183_R1_peak_42804_lociStitched	chr3	158790951	158791335	1	385	282.3168	54.912
1_MV411-DMSO_1_183_R1_peak_12646_lociStitched	chr12	22035059	22035443	1	385	203.7888	32.3328
1_MV411-DMSO_1_183_R1_peak_55859_lociStitched	chr8	24329987	24330371	1	385	218.9184	55.0272
1_MV411-DMSO_1_183_R1_peak_39094_lociStitched	chr22	36798370	36798753	1	384	225.2806	35.3892
1_MV411-DMSO_1_183_R1_peak_26825_lociStitched	chr18	45236820	45237203	1	384	176.6013	63.5397
1_MV411-DMSO_1_183_R1_peak_22478_lociStitched	chr16	85115049	85115432	1	384	358.7561	40.5214
1_MV411-DMSO_1_183_R1_peak_30742_lociStitched	chr2	23970114	23970497	1	384	157.6428	46.7643
1_MV411-DMSO_1_183_R1_peak_60208_lociStitched	chr9	125243714	125244097	1	384	263.4274	42.7811
1_MV411-DMSO_1_183_R1_peak_2515_lociStitched	chr1	86365659	86366042	1	384	221.4889	61.8928
1_MV411-DMSO_1_183_R1_peak_10214_lociStitched	chr11	61742091	61742474	1	384	181.3505	51.0539
1_MV411-DMSO_1_183_R1_peak_13495_lociStitched	chr12	57319607	57319990	1	384	186.6742	61.4332
1_MV411-DMSO_1_183_R1_peak_7516_lociStitched	chr10	74342634	74343017	1	384	208.9648	20.3373
1_MV411-DMSO_1_183_R1_peak_53432_lociStitched	chr7	42099806	42100189	1	384	148.3742	31.406
