GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
SHISA4,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2
EXOC8,77.4,94.4,165.6,133.8,83.8,88.2,76.0,106.2,40.4,111.6,85.0,147.2,83.0,74.8
PDIK1L,94.2,137.6,209.2,191.8,123.8,161.2,107.8,161.6,65.2,145.2,102.8,217.4,121.0,103.0
BNIPL,0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.8,0.0,0.2,0.6,0.8,0.6,0.4
CLDN19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
CFAP57,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
C1orf210,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0
CCDC24,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.4
BTBD19,0.6,0.2,0.6,0.0,0.0,0.2,0.4,0.6,0.0,0.0,1.0,0.2,0.6,0.0
CCDC17,0.2,0.0,0.2,0.6,0.2,1.0,0.4,0.0,1.0,0.4,0.4,2.0,0.0,0.6
RNF187,48.6,55.6,70.2,53.8,39.4,24.4,37.4,48.4,25.4,39.2,54.2,75.6,76.0,44.2
APCDD1L-DT,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
LINC00654,0.8,0.8,1.2,0.8,2.0,0.2,0.6,0.4,0.4,0.2,0.8,0.4,0.4,1.0
SHLD1,12.8,8.4,33.6,31.8,18.0,14.6,15.2,17.0,9.8,14.4,16.8,18.8,25.2,22.2
COMMD7,36.8,38.8,77.8,75.0,35.6,37.2,34.4,51.0,19.2,37.2,48.8,72.0,80.4,71.0
LSM14B,46.0,40.6,56.0,43.6,28.4,14.8,27.8,31.2,15.0,25.6,40.4,37.6,46.2,19.4
LIPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK1,6.2,3.0,2.4,1.8,3.2,3.0,4.2,1.4,1.2,2.6,2.0,4.2,1.6,2.6
ZNF295-AS1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMODL1-AS1,0.4,0.2,0.4,0.0,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.4
SLC9B1,0.6,0.8,0.8,1.0,0.6,0.6,0.2,0.2,0.2,0.6,0.8,1.0,2.2,1.0
CCT8L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00896,5.0,2.6,5.4,4.2,4.2,2.4,2.8,3.6,3.0,3.6,6.0,4.0,6.8,2.0
AIFM3,0.8,0.4,0.6,0.2,0.8,0.0,0.2,0.4,0.0,0.2,0.8,1.4,0.6,1.2
RIMBP3C,0.0,0.6,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.4,0.0,1.0
YDJC,76.0,57.6,78.4,51.2,52.8,18.8,49.8,38.2,42.8,38.8,66.8,55.4,76.0,41.8
150244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C22orf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSCB,5.0,5.4,9.8,8.8,8.0,4.0,4.2,6.6,5.2,6.2,8.8,11.6,12.0,10.8
CCDC117,130.4,148.6,380.6,310.8,168.4,170.4,157.0,258.6,89.2,210.8,202.8,428.8,274.4,215.2
DUSP18,22.8,30.2,36.2,37.0,18.6,17.4,17.0,22.4,8.2,18.2,20.4,22.4,32.2,26.8
MORC2-AS1,79.4,64.2,131.0,99.0,69.2,44.4,63.8,94.2,47.8,76.8,103.0,132.6,167.4,90.8
DNAJB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHADL,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
MEI1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0
PHETA2,1.6,1.0,0.2,0.4,0.6,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.6,0.6
NFAM1,1.2,3.6,3.4,2.8,3.2,1.0,4.4,2.8,1.4,3.4,4.0,8.4,3.8,3.6
CDPF1,13.0,9.4,15.8,17.4,11.0,9.6,10.6,12.4,5.6,8.4,10.0,16.6,14.0,10.6
GTSE1-DT,2.0,2.4,4.6,5.2,2.8,1.6,1.8,3.2,1.2,5.2,2.4,2.4,3.0,1.4
TTL,33.2,44.4,92.0,84.0,47.8,36.0,35.4,46.2,14.8,34.8,40.0,52.6,55.0,32.2
CKAP2L,149.8,191.8,375.4,397.0,174.4,235.0,134.6,334.8,75.4,318.2,164.0,422.0,257.0,198.0
CBWD2,2.0,1.4,4.0,3.8,2.2,1.4,3.2,2.2,3.4,2.8,5.8,2.6,5.6,3.0
SATB2-AS1,0.2,1.2,0.8,0.2,0.8,0.2,0.2,0.4,0.2,1.0,0.0,0.4,0.8,0.8
SMYD1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
LINC01104,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
C2orf15,0.2,0.6,1.2,1.0,0.6,0.4,0.4,0.2,0.4,0.0,0.4,0.4,1.0,1.2
COPS9,18.8,18.8,29.0,25.6,13.0,13.4,18.2,15.0,11.8,18.0,18.4,24.8,33.0,22.4
COMMD1,2.4,1.8,4.6,4.6,2.8,3.0,3.2,2.0,1.2,1.8,1.2,5.0,4.4,3.0
PROM2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0
ANKAR,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.0
FBXO41,125.6,120.2,175.0,98.8,109.8,31.8,88.8,78.2,49.4,59.4,107.0,117.8,145.0,72.2
TTC30B,3.0,2.2,7.0,3.6,3.0,3.8,2.8,5.6,2.2,3.0,3.0,8.6,4.0,5.2
150759,29.4,31.6,47.0,36.4,39.2,16.0,26.8,24.2,18.4,21.2,38.6,25.2,60.6,20.0
GPAT2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD4BP,70.0,79.6,104.8,78.8,58.8,33.2,53.2,64.4,28.8,52.2,60.2,72.2,78.2,33.2
RAB6D,0.6,0.6,2.0,1.4,0.2,0.4,0.8,0.8,0.0,0.8,1.2,0.4,1.4,0.6
FAM117B,37.0,44.2,53.8,37.8,28.0,18.8,27.0,30.6,13.4,33.6,35.8,58.0,55.6,30.6
TCF23,1.4,0.0,1.0,0.0,1.6,0.0,1.0,0.0,0.4,0.0,2.8,0.2,2.2,0.0
GAREM2,11.6,11.6,15.6,13.0,10.2,6.6,11.8,14.4,5.8,8.6,10.8,16.6,14.4,7.0
PUS10,4.8,8.6,14.8,18.2,7.2,10.8,7.2,12.4,4.0,11.6,12.4,14.4,14.8,12.4
LINC01963,12.4,13.4,21.8,19.2,25.4,11.0,13.2,18.6,9.0,19.4,14.8,23.0,13.2,17.2
151009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1L,1.0,3.2,8.8,5.4,5.8,8.4,4.8,5.2,2.6,4.6,5.2,7.8,8.2,1.8
PLB1,2.2,2.4,3.8,2.6,3.2,3.4,3.0,5.6,1.4,4.4,7.2,11.0,8.4,4.8
LINC01854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02610,65.6,20.4,98.6,24.0,49.4,9.6,37.4,18.6,21.8,12.6,38.6,21.6,45.4,12.4
ERFE,2.8,1.6,2.2,0.4,0.8,0.8,1.4,2.2,0.6,0.6,1.6,1.0,1.4,0.8
ARL6IP6,24.2,18.6,38.2,44.6,20.4,27.0,20.0,34.8,11.4,31.8,21.4,47.4,39.4,30.8
METTL21A,24.6,22.6,43.8,31.4,22.0,20.2,31.2,25.0,14.4,27.2,29.8,35.4,39.2,31.2
CCNYL1,45.6,58.2,88.8,70.6,43.0,30.6,34.6,50.2,23.2,45.8,49.6,62.8,54.2,33.6
KLHL23,14.8,14.0,29.2,18.0,12.4,12.8,11.6,12.4,4.4,8.8,18.8,17.6,22.0,5.6
SGO2,9.4,6.0,14.2,13.8,9.6,8.0,7.8,10.4,6.4,9.8,8.8,14.2,14.2,6.4
C2CD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC140,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.0
SLC23A3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2
GPBAR1,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.6
FAHD2B,0.6,1.2,2.2,1.4,0.2,1.2,0.4,0.8,0.0,0.6,2.0,1.8,3.0,0.8
MYADML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRATD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMDN2,1.2,1.6,2.6,1.8,0.4,1.2,0.6,1.4,0.0,2.4,0.4,2.6,2.0,1.8
SLC16A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01907,0.4,0.2,0.2,1.0,0.0,0.6,0.2,1.0,0.0,1.4,0.6,1.6,0.2,1.4
LINC00471,2.2,1.0,1.8,2.6,1.4,1.0,1.0,0.6,0.4,2.0,2.2,2.0,4.2,0.2
GCSIR,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.6,0.2,0.0,0.0
MSL3P1,102.4,95.0,258.8,163.0,118.2,114.8,120.0,119.6,72.6,111.4,147.8,205.2,187.8,144.2
ASPRV1,0.0,0.0,0.6,0.0,0.2,0.4,0.0,0.4,0.0,0.4,0.4,0.6,0.2,0.2
WDSUB1,0.6,3.0,7.6,6.6,3.6,2.4,4.8,3.4,1.2,2.6,4.2,5.4,3.6,4.4
151534,3.2,3.4,7.4,5.0,2.4,1.8,1.4,3.8,0.8,3.4,3.2,5.0,3.8,3.2
GPR155,3.4,2.6,2.8,2.2,1.2,1.4,1.6,2.2,1.4,1.4,2.2,3.8,2.2,5.0
TTC14,209.0,258.0,444.6,403.2,214.6,209.6,197.0,235.6,111.4,215.0,245.8,305.2,328.6,201.4
DTX3L,54.2,72.0,107.2,80.0,51.4,51.4,54.6,94.2,28.8,80.2,61.6,135.6,87.6,73.0
SGO1,32.2,44.0,84.2,84.2,42.4,50.6,34.8,74.8,23.0,68.6,51.6,64.8,78.8,26.4
PP2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1L,10.4,21.2,30.4,34.4,21.6,18.2,16.6,27.2,10.4,19.8,13.4,51.0,26.2,32.6
WDR49,0.2,0.4,3.6,0.6,0.2,0.0,0.4,0.0,0.2,0.2,1.0,0.0,1.4,0.0
LRRC34,1.8,2.2,4.2,2.6,1.6,2.4,2.8,2.2,1.2,2.2,3.0,1.8,3.4,0.8
CPNE9,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
CCDC80,0.0,0.2,0.0,0.6,0.2,0.2,0.2,0.8,0.2,0.2,0.0,0.0,0.6,0.0
BTLA,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.2,0.4,2.6
CCDC12,110.6,85.8,163.4,110.6,80.0,38.2,62.0,59.2,43.2,62.6,84.0,75.2,145.6,71.8
MB21D2,1.2,2.2,3.0,3.0,2.4,3.2,1.2,5.4,1.8,4.6,1.0,7.4,2.6,9.0
PPP4R2,176.4,200.6,424.0,315.2,213.0,201.2,180.0,231.0,100.2,226.0,224.2,382.2,280.6,220.4
XXYLT1,22.4,23.8,56.0,47.2,30.6,17.4,23.6,27.6,21.4,32.6,37.0,46.2,37.0,31.8
RNF38,74.8,99.0,211.2,155.0,97.6,95.8,88.4,141.4,49.4,119.6,86.0,191.8,107.4,105.8
GLIPR2,1.8,1.2,1.0,3.2,0.0,1.4,0.8,3.8,1.2,4.2,1.6,7.0,3.0,9.6
ROPN1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCWPW2,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.4,0.2,0.0
CMC1,6.8,2.6,9.2,6.8,4.2,5.2,5.0,6.0,4.2,4.0,8.2,9.4,14.4,11.0
CCDC50,11.4,17.0,26.8,18.2,17.6,22.8,15.4,35.0,6.4,26.0,21.0,61.2,18.4,31.8
SPICE1,7.0,6.2,13.8,12.2,9.0,6.4,8.0,8.6,2.4,6.6,9.2,9.6,11.4,2.8
NUDT16P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152302,34.4,34.2,51.6,54.2,33.4,22.4,26.8,31.6,17.0,27.4,29.8,36.4,33.8,21.4
CNTN4,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.6,0.2,0.2,0.8,0.0,0.0,0.0
ZNF827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3D19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFXL1,26.4,42.8,77.2,71.8,43.0,31.4,42.8,36.4,18.6,31.0,49.8,47.2,72.0,13.4
NIPAL1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
PAQR3,16.0,17.2,35.8,35.2,21.0,21.4,18.0,28.8,12.4,26.6,20.0,34.8,26.6,22.2
SHISA3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,0.2,0.0,0.4
SCFD2,7.2,6.2,17.4,12.2,15.8,9.4,11.4,11.0,8.0,12.0,9.2,16.6,14.6,12.2
WWC2-AS2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.6,0.0,0.0
LINC01085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM218A,5.0,5.2,8.0,10.0,4.2,8.8,3.8,8.0,2.6,10.4,7.4,18.0,6.0,7.2
JAKMIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP6,48.6,51.2,101.4,100.2,55.4,56.0,58.6,84.6,36.2,71.2,78.0,111.8,97.4,56.4
ODAPH,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM53A,3.6,2.2,3.2,1.8,1.2,0.6,2.6,1.6,1.8,1.4,1.2,2.2,1.6,2.4
PPM1K,18.6,21.6,22.0,24.4,16.0,22.2,10.2,49.8,8.4,52.0,30.6,114.8,42.6,105.8
TRMT44,14.8,13.8,19.2,13.8,8.2,5.8,12.2,7.4,4.4,7.6,12.2,9.4,18.4,10.6
RASGEF1B,2.8,9.0,6.2,9.8,2.2,7.0,2.6,15.0,3.4,22.8,4.8,16.4,4.4,0.6
DAB2IP,0.6,1.4,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.6,0.2,1.0
SLC38A9,14.2,12.0,37.0,39.0,22.2,16.0,24.4,30.6,12.0,30.0,26.2,44.8,45.8,17.4
SLC36A2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
CREBRF,29.2,36.2,54.0,40.4,34.6,32.4,30.6,42.6,19.0,48.6,51.2,100.4,62.8,68.0
CEP120,23.2,26.6,64.0,70.0,36.8,48.6,36.2,43.0,18.2,46.0,40.8,60.6,58.4,30.0
TMEM167A,290.4,316.8,654.2,499.2,347.8,317.0,339.6,476.4,188.6,447.0,407.2,785.4,503.8,401.8
MBLAC2,43.4,53.2,108.2,56.8,50.6,40.4,45.0,32.4,20.0,40.0,61.0,64.2,70.4,32.8
TMEM161B,56.6,81.0,141.2,134.6,74.6,60.2,73.0,89.2,37.2,81.6,72.4,109.8,105.6,64.8
SRFBP1,24.4,30.4,47.2,33.8,24.2,14.4,22.8,23.6,12.2,17.2,25.4,30.6,40.6,17.4
PLEKHG4B,2.0,0.6,2.8,1.6,2.0,0.4,1.0,0.6,0.0,0.4,1.2,0.8,2.4,0.4
ZMAT2,84.8,81.0,167.0,135.2,93.0,64.2,72.4,98.0,51.6,97.0,88.4,135.0,126.8,102.2
MARVELD2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSK,3.2,3.2,7.0,6.0,4.6,3.0,4.4,4.8,2.2,2.4,5.0,8.6,4.8,7.6
TTC23L,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
CCDC112,5.2,3.8,9.4,3.4,2.4,3.0,3.6,2.8,1.6,2.0,4.6,8.4,6.6,6.2
PRELID2,6.6,6.6,10.4,7.0,11.0,5.2,5.2,8.8,4.8,7.2,7.4,10.4,12.6,6.0
PLAC8L1,0.6,0.6,0.6,0.8,0.8,0.4,0.2,0.6,0.8,0.2,0.6,0.4,2.0,0.0
RNF145,28.4,31.4,60.8,51.2,29.8,28.8,26.8,66.8,19.4,65.0,49.0,95.0,66.8,59.0
SNRNP48,63.0,62.0,117.6,105.0,59.6,59.0,54.4,72.8,33.2,68.2,63.2,114.6,89.4,61.6
CNKSR3,0.0,0.6,0.8,0.6,0.6,1.0,0.4,0.8,0.6,1.4,1.0,1.8,0.2,1.4
SLC2A12,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
MBOAT1,8.8,8.6,13.4,12.4,11.2,9.0,10.4,14.8,7.6,17.4,12.6,19.6,16.2,7.8
PNLDC1,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0
CFAP206,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BVES-AS1,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
CCDC167,3.0,2.6,10.0,15.4,5.2,5.8,4.2,7.8,3.8,5.6,7.6,11.0,9.4,5.4
RUNDC3B,0.0,0.0,0.4,0.8,0.2,0.8,0.2,0.2,0.2,0.6,0.4,0.2,3.0,0.0
BMT2,15.2,18.6,56.8,49.2,43.6,38.4,32.0,50.8,25.4,65.0,58.6,111.2,67.0,58.4
AC099548.2,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.4,0.2,0.2,0.4,0.2
FMC1,11.0,6.2,18.4,11.4,7.6,4.6,7.4,7.8,6.6,6.2,13.2,14.4,12.2,7.8
AMOT,0.4,0.4,0.4,0.8,0.4,0.2,0.4,0.4,0.4,0.8,0.6,0.6,0.4,0.0
VKORC1L1,106.8,112.6,245.0,149.0,103.4,65.6,103.6,103.6,51.4,83.8,120.0,146.2,166.4,88.4
AMOTL1,32.0,44.6,101.4,75.8,62.8,37.0,59.4,58.0,29.2,48.2,65.2,67.4,89.2,30.8
LINC00689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQUB,1.0,0.6,2.2,3.2,0.6,0.6,1.0,0.8,0.4,0.4,0.4,0.2,2.0,0.2
KCTD7,5.8,7.2,9.2,8.4,2.6,4.2,2.8,10.0,0.8,7.0,5.2,16.2,7.6,10.8
TMEM213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
GIMAP8,14.8,21.0,29.8,37.0,13.6,18.0,17.8,29.4,7.4,28.2,21.6,64.6,22.8,38.8
ZNF425,2.6,2.6,4.8,6.2,3.8,1.6,3.2,2.0,1.6,3.8,3.0,10.2,4.6,9.6
155060,34.4,33.8,44.6,28.2,28.4,11.4,24.0,25.0,18.6,20.2,25.6,37.8,46.8,20.6
ZNF746,47.6,44.0,76.2,65.2,38.0,27.4,33.6,38.4,21.0,35.2,36.8,51.4,39.0,30.6
AMZ1,1.0,0.8,1.2,0.6,1.6,1.2,0.0,1.4,0.8,0.2,0.8,0.2,0.6,0.0
METTL27,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.4
VPS37D,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.2,0.0,0.4,0.2
RBM33,213.8,198.4,336.6,252.6,240.4,151.0,157.6,239.6,89.2,197.8,169.8,358.6,223.0,271.6
157247,99.6,118.2,154.6,99.2,102.8,45.4,79.2,74.4,44.6,53.6,65.6,79.4,98.2,36.6
PRAG1,26.8,21.8,29.2,25.8,14.2,19.0,20.2,28.0,13.0,35.0,27.0,56.8,26.2,33.2
PEBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
CDCA2,145.4,158.8,287.2,312.8,142.4,192.0,117.4,256.8,65.6,229.2,175.6,286.0,208.0,136.6
TMEM65,14.0,12.4,32.2,19.0,17.6,22.0,18.6,21.0,10.6,17.4,26.2,33.2,35.0,18.6
LINC00964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
RDH10,18.4,14.0,38.0,23.0,21.4,13.8,22.6,19.4,11.4,19.2,17.2,28.8,29.0,14.8
BAALC-AS2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
ANKRD46,47.8,54.2,114.6,92.4,71.4,55.0,67.0,73.8,38.4,75.2,75.8,125.8,94.2,81.0
ESCO2,48.8,54.0,122.2,121.8,46.4,79.8,53.6,105.0,28.0,91.6,61.4,88.4,72.2,33.2
FBXO16,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,1.2,0.4,0.8,0.4,0.6,0.2
MIR124-1HG,353.4,362.4,525.2,377.8,411.4,282.4,310.4,575.8,168.8,537.4,324.2,1065.6,633.4,691.2
LRATD2,4.2,3.8,3.4,3.0,2.6,5.2,1.6,5.2,1.8,5.6,5.4,8.6,8.0,1.8
C8orf37,22.6,24.6,28.2,20.6,18.4,11.2,16.8,18.6,7.6,13.8,19.0,30.4,28.0,19.4
VPS13B,32.2,29.6,63.8,48.4,30.2,30.0,35.0,45.6,17.8,49.6,35.6,81.2,46.4,49.2
FAM87A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
TDRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERICH1,11.4,16.2,25.8,20.8,10.4,3.2,8.0,9.8,5.2,7.2,14.4,17.4,13.0,21.4
TMEM74,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.0
FAM91A1,143.0,178.2,295.4,246.8,163.8,161.8,126.4,209.6,71.8,189.6,150.6,302.8,198.6,173.8
MCMDC2,1.4,0.6,0.8,1.0,1.2,2.2,0.6,1.0,1.2,1.8,2.0,3.8,1.6,1.2
CLVS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBSPON,2.8,1.2,1.2,1.6,1.2,0.4,1.4,2.0,1.0,1.4,1.0,1.2,0.8,2.0
CAMSAP1,20.6,25.0,40.8,28.8,23.4,18.4,20.4,26.2,11.2,21.4,18.4,38.0,29.6,26.0
157983,8.8,9.4,18.8,16.8,9.4,10.0,11.2,17.4,4.8,17.6,19.2,23.0,21.6,14.8
LINC00032,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.8,0.0,0.0
LINGO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXNL2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
C9orf163,3.2,3.0,2.8,3.0,2.6,3.2,1.0,3.2,1.2,1.0,2.6,5.4,4.0,1.2
MAMDC4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.4
TTLL11,1.2,1.2,3.6,2.4,1.6,0.2,0.8,0.8,1.6,0.8,1.0,2.4,1.4,1.4
HSD17B7P2,0.2,0.4,0.2,1.8,0.6,0.2,0.8,0.2,0.2,0.0,0.4,0.4,0.8,0.4
TTC39B,0.2,0.2,0.6,0.4,0.4,0.2,0.0,1.8,0.0,0.2,0.4,1.2,0.8,0.6
TRMT10B,14.2,13.0,17.2,17.8,12.8,9.0,10.2,13.2,6.4,9.6,12.2,27.2,16.2,27.2
TTC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02603,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM120AOS,213.6,236.8,388.6,340.0,225.4,185.2,176.8,272.8,108.8,242.6,241.0,298.0,340.4,144.2
